	WT.EPA.a_S117_L007_R1_001
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.055227539988753
BCRNe_pos	8815.08197040956
BDG2HCGHD_pos	0.0
BDHm_neg	7810.964245124436
BDHm_pos	5.076273471390554
BDMT_L_pos	17505.189752088467
BDMT_U_pos	17505.189752088467
BETALDHxm_pos	10358.952552732197
BGLUGCHe_pos	13766.99200690792
BGLUTCHLe_pos	15037.245374553546
BGLUTDECHOe_pos	3800.0
BHBt_neg	1211.5900915034701
BHBt_pos	1211.5900915034701
BHBtm_neg	7810.964245124435
BHBtm_pos	5.076273471390554
BHMT_pos	27060.610760626623
BILDGLCURt_neg	2007.0099165559411
BILDGLCURt_pos	1991.6145732284
BILDGLCURte_pos	4268.50562450766
BILDGLCURtr_neg	43531.31447565043
BILDGLCURtr_pos	8195.434264840409
BILGLCURt_neg	2007.0099165559411
BILGLCURt_pos	1991.6145732284
BILGLCURte_pos	4637.687904117159
BILGLCURtr_neg	66332.52012952496
BILGLCURtr_pos	10.468210801819426
BILIRED_pos	51203.70179195278
BILIRUBt2_neg	1950.5158549760774
BILIRUBt2_pos	2232.2506205056866
BILIRUBtr_neg	2975.6723662150416
BILIRUBtr_pos	2975.6723662150416
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9633.843807230698
BMTer_L_pos	52.02866017183013
BMTer_U_pos	52.02866017183013
BPNT2_pos	3462.5696860102466
BPNT_pos	7844.073634091954
BTND1_pos	5833.843807230708
BTND1n_pos	9633.843807230698
BTNDe_pos	3.941524982446766
BTNDm_pos	6200.6737657529875
BTNPL_pos	5833.843807230708
BTNPLm_pos	6200.6737657529875
BTNTe_pos	1373.5804889276715
BTNt2_neg	1762.1559035712346
BTNt2_pos	1373.5804889276715
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3933.0378077010027
BTNt3ile_pos	3846.018315269715
BTNt4i_pos	1762.1559035712346
BTNtn_neg	9633.843807230698
BTNtn_pos	0.0
BUP2_pos	18393.75189047486
BUTt2m_neg	0.0
BUTt2m_pos	6.185296907195656
BUTt2r_neg	394.443051944634
BUTt2r_pos	394.443051944634
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17817.932857599666
C100CPT1_neg	0.0
C100CPT1_pos	15176.415741230478
C101CPT1_neg	0.0
C101CPT1_pos	12739.018246291234
C101CRNe_pos	12739.018246291236
C102CPT1_neg	0.0
C102CPT1_pos	12739.018246291234
C10CRNe_pos	15176.415741230478
C10DCCACT_neg	8023.168306116976
C10DCCACT_pos	48507.56285049359
C10DCc_neg	0.0
C10DCc_pos	8023.168306116976
C10DCe_pos	20001.416137163884
C10OHc_neg	0.0
C10OHc_pos	13131.640246288207
C120CPT1_neg	0.0
C120CPT1_pos	10836.91640966717
C121CPT1_neg	0.0
C121CPT1_pos	12739.018246291234
C12DCACOT_pos	8023.168306116976
C12DCACT_pos	8023.168306116976
C12DCTD_neg	0.0
C12DCTD_pos	8023.168306116976
C12DCe_pos	46438.647876671006
C12OHc_neg	0.0
C12OHc_pos	12697.679380914637
C140CPT1_neg	0.0
C140CPT1_pos	8273.344150962055
C141ACBP_neg	0.0
C141ACBP_pos	14093.607189888922
C141CPT1_neg	0.0
C141CPT1_pos	12739.018246291234
C141OHc_neg	0.0
C141OHc_pos	14093.607189888922
C141OHe_pos	14093.607189888917
C142ACBP_neg	0.0
C142ACBP_pos	32423.759417213525
C142CPT1_neg	0.0
C142CPT1_pos	12739.018246291234
C142OHc_neg	0.0
C142OHc_pos	32423.759417213543
C142OHe_pos	32423.75941721352
C14OHc_neg	0.0
C14OHc_pos	10638.113677321162
C14STRr_pos	258.64167997236393
C160CPT1_pos	2374.081734356736
C160CPT2_pos	13499.80176602023
C160CRNt_pos	13645.302063607558
C161CPT12_pos	11254.310257991505
C161CPT1_pos	10587.253050436942
C161CPT22_pos	11254.310257991505
C161CPT2_pos	10587.253050436942
C161CRN2t_pos	11254.310257991505
C161CRNt_pos	10587.253050436942
C161OHc_neg	0.0
C161OHc_pos	10587.253050436942
C162ACBP_neg	0.0
C162ACBP_pos	22667.869963886467
C162OHc_neg	0.0
C162OHc_pos	22667.869963886467
C162OHe_pos	22667.869963886467
C16DCc_neg	0.0
C16DCc_pos	30130.99984114706
C16DCe_pos	30130.99984114706
C16OHc_neg	0.0
C16OHc_pos	10869.036913005388
C16txc_pos	5066.066088174492
C180CPT1_pos	8544.46501410096
C180CPT2_pos	8544.46501410096
C180CRNt_pos	8544.46501410096
C181CPT1_pos	1667.2850748063775
C181CPT2_pos	1667.2850748063775
C181CRNt_pos	1667.2850748063775
C181OHc_neg	0.0
C181OHc_pos	15819.719776545464
C182OHc_neg	0.0
C182OHc_pos	10.085187044706839
C18OHc_neg	0.0
C18OHc_pos	8680.987978000829
C204CPT1_pos	283.64953925635035
C204CPT2_pos	283.6495392563504
C204CRNt_pos	283.6495392563504
C226COAtx_neg	481.1448502939311
C226COAtx_pos	9.770982818502159
C226CPT1_pos	744.0335944635607
C226CPT2_pos	744.0335944635607
C226CRNt_pos	744.0335944635607
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1298.7224763640188
C2tcx_pos	5816.017715222236
C30CPT1_pos	1733.2298350130993
C3DCe_pos	11122.858360992477
C3STDH1Pr_pos	75206.14398354445
C3STDH1r_pos	75278.72058779075
C3STKR2r_pos	75206.14398354446
C40CPT1_neg	0.0
C40CPT1_pos	3474.942985205711
C4CRNCPT2_neg	18264.99523033142
C4CRNCPT2_pos	3474.942985205711
C4CRNe_pos	17349.249953271395
C4DCCACT_neg	8023.168306116976
C4DCCACT_pos	44216.13411734542
C4DCe_pos	10756.252281607289
C4OHc_neg	0.0
C4OHc_pos	8815.081970409556
C4STMO1r_pos	75206.14398354445
C4STMO2Pr_pos	75206.14398354445
C4STMO2r_pos	75278.72058779074
C4tcx_neg	0.0
C4tcx_pos	18273.183966045453
C4tmc_neg	18264.995230331424
C4tmc_pos	3474.942985205711
C4x_neg	0.0
C4x_pos	18273.18396604545
C50CPT1_neg	0.0
C50CPT1_pos	10937.618273188382
C51CPT1_neg	0.0
C51CPT1_pos	12173.508371636095
C5DCe_pos	8296.282481487271
C60CPT1_neg	0.0
C60CPT1_pos	13499.731170780105
C6COAt_neg	18279.216494536624
C6COAt_pos	15346.992738971674
C6CRNe_pos	13499.731170780105
C6CRNtcx_neg	18279.21649453662
C6CRNtcx_pos	15346.992738971674
C6DCCACT_neg	8023.168306116976
C6DCCACT_pos	62729.88050056468
C6DCc_neg	0.0
C6DCc_pos	8023.168306116976
C6DCe_pos	62729.880500564665
C80CPT1_neg	0.0
C80CPT1_pos	9128.268933240008
C81CPT1_neg	0.0
C81CPT1_pos	12739.018246291234
C81CRNe_pos	12739.018246291236
C8CRNe_pos	9128.268933240006
C8DCc_neg	0.0
C8DCc_pos	8023.168306116976
C8DCe_pos	28228.819781288465
C9BRxtc_neg	2045.5002975873306
C9BRxtc_pos	2045.5002975873306
CAATPS_pos	5016.388526025128
CAMPt_pos	13479.242812287039
CAROtr_neg	0.0
CAROtr_pos	13.055227539988753
CARPEPT1tc_pos	11104.684903278805
CARVEOLte_neg	7.519243138780261
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.802850586198666
CATm_pos	5933.206494349366
CATp_pos	7681.286027381515
CAt7r_neg	1956.0662800002087
CAt7r_pos	1936.258386417298
CBASPte_neg	19657.618619273188
CBASPte_pos	8402.977079663047
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18929.625935367123
CBPSam_pos	14121.334435118897
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.254724096095018
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13966.496137715036
CDIPTr_pos	3899.0581228580018
CDPDAGtm_neg	13772.721762608424
CDPDAGtm_pos	0.0
CDS_pos	3899.0581228580018
CDSm_pos	13772.72176260842
CEPTC_pos	4044.8839176453
CEPTE_pos	4344.7103536916675
CERK_pos	28181.476741601295
CERT1gt_neg	8191.70537018187
CERT1gt_pos	22408.600964037963
CERT1rt_neg	0.0
CERT1rt_pos	13095.807712147302
CERT2gt_neg	0.0
CERT2gt_pos	29767.133798134946
CERT2rt_neg	13095.807712147302
CERT2rt_pos	0.0
CGLYt3_2__pos	2158.2213602719958
CGMPt_pos	14549.700232433828
CH25H_pos	11936.747318002195
CHAT_neg	5700.0
CHAT_pos	5619.806684738712
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	4044.8839176452993
CHLP_pos	3689.4945367858554
CHLtm_neg	13772.721762608418
CHLtm_pos	10358.952552732197
CHOLATEt2_pos	1307.697016792667
CHOLATEt3_pos	3361.9250524808413
CHOLATEt_neg	1307.697016792667
CHOLATEt_pos	2232.2506205056866
CHOLD2m_pos	10358.952552732197
CHOLESACATc_pos	7046.696532804826
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	7043.899012038429
CHOLK_pos	3422.098666933484
CHOLPtg_neg	8191.705370181871
CHOLPtg_pos	0.0
CHOLPtl_neg	61456.80664427838
CHOLPtl_pos	0.0
CHOLt4_neg	1333.6570147228522
CHOLt4_pos	1287.4709847402291
CHOLtg_neg	0.0
CHOLtg_pos	5569.586389448923
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5569.586389448923
CHOLtu_neg	1287.4709847402291
CHOLtu_pos	1333.6570147228522
CHSTEROLSULT_pos	8198.797466821174
CHSTEROLt1_neg	2165.7110518278387
CHSTEROLt1_pos	2165.7110518278387
CHSTEROLt2_neg	2165.7110518278387
CHSTEROLt2_pos	2165.7110518278387
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2165.7110518278387
CHSTEROLt_pos	4244.55103370334
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	5066.942971698704
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	348.81047679486704
CITRtm_pos	348.81047679486704
CITt4_2_neg	600.357162938098
CITt4_2_pos	944.7973586090893
CITt4_4_neg	898.101474321237
CITt4_4_pos	906.721539888244
CITtam_neg	2033.369146440503
CITtam_pos	2033.369146440503
CITtbm_neg	0.0
CITtbm_pos	2155.3411966995627
CK_neg	0.0
CK_pos	2992.261581084227
CKc_neg	2992.261581084227
CKc_pos	0.0
CLFORtex_pos	2088.99257556856
CLHCO3tex2_pos	695.0996491768456
CLI2tex_pos	3241.0422966412857
CLOHtex2_pos	931.5489348816217
CLOXAtex2_pos	927.238499837959
CLPNDCOAtx_neg	11.112849764605834
CLPNDCOAtx_pos	37932.86760174935
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	388.26134927664384
CLPNDt_pos	12.748632515042187
CLS_hs_pos	231.8239087676622
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18756.184040297583
CMPACNAtn_pos	8876.457577218522
CMPSAS_pos	5076.457577218523
CMPSASn_pos	8876.457577218522
CO2t_neg	3287.899855720933
CO2t_pos	3286.5255752668368
CO2ter_neg	11346.662003771587
CO2ter_pos	24844.313149878184
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3857.4753593304054
CO2tm_pos	3680.2115329152034
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12463.702223666436
CO2tp_pos	18721.2040482556
COAtg_neg	19615.418108630758
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7298.684486210602
COAtm_neg	4747.892149479354
COAtm_pos	1667.2850748063775
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2576.2717118773326
COAtp_pos	3099.7041194802814
COAtr_neg	1649.3776148764543
COAtr_pos	1649.3776148764543
COKECBESr_pos	0.0
COQ3m_pos	46011.75572056529
COQ5m_pos	46011.75572056529
COQ6m_pos	46011.75572056529
COQ7m_pos	46011.75572056529
CORE2GTg_pos	7784.453544707463
CORE3GTg_pos	7649.257635932432
CORE4GTg_pos	7649.257635932432
CORE5GTg_pos	398.9641977172917
CORE6GTg_pos	7070.026252886103
CORE7GTg_pos	398.9641977172917
CORE8GTg_pos	408.7200829962013
COUCOAFm_pos	46011.75572056531
COUMARINte_neg	0.0
COUMARINte_pos	7.5192431387802605
COt_neg	0.0
COt_pos	51203.70179195279
CPCTDTX_pos	0.0
CPPPGO_pos	14715.46922278101
CREATt4_2_r_neg	756.4829135322282
CREATt4_2_r_pos	658.6350273751724
CREATtmdiffir_pos	2992.261581084227
CRMPte_neg	0.0
CRMPte_pos	28181.4767416013
CRNCAR3tp_pos	4664.70549486586
CRNCARtp_pos	1298.7224763640188
CRNrtx_neg	1298.7224763640188
CRNrtx_pos	3177.5492355133138
CRNtHa_pos	1243.1212698531713
CRNt_neg	551.6458147234908
CRNt_pos	1243.1212698531713
CRNtim_pos	906.3926861968541
CRNtuNa_pos	551.6458147234908
CRNtx_neg	2045.5002975873306
CRNtx_pos	2045.5002975873306
CRTNsyn_pos	0.0
CRTSLt_neg	52238.27889752754
CRTSLt_pos	0.0
CRTSLtm_neg	52238.278897527554
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54876.23259915704
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54876.23259915705
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1160.708208980059
CRVNCtr_pos	1206.8942389626823
CSAPASEly_pos	85.65459890603628
CSBPASEly_pos	102.49153059993102
CSCPASEly_pos	85.43301825961105
CSDPASEly_pos	131.29104277266353
CSEPASEly_pos	152.13906748699165
CSNAT2m_neg	0.0
CSNAT2m_pos	1733.2298350130993
CSNAT2x_neg	3177.5492355133138
CSNAT2x_pos	2576.2717118773326
CSNAT3x_neg	0.0
CSNAT3x_pos	4664.70549486586
CSNATer_neg	1649.3776148764543
CSNATer_pos	1649.3776148764543
CSNATm_neg	0.0
CSNATm_pos	2483.5390979106974
CSNATp_neg	4622.877629841419
CSNATp_pos	5102.800802171518
CSNATr_neg	1649.3776148764543
CSNATr_pos	1649.3776148764543
CSND_pos	7.5906824934958115
CSNt_neg	0.0
CSNt_pos	7.5906824934958115
CSPG_At_pos	0.0
CSPG_Atly_pos	85.65459890603628
CSPG_Bt_pos	0.0
CSPG_Btly_pos	102.49153059993102
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	85.43301825961105
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	131.29104277266353
CSPG_Et_pos	0.0
CSPG_Etly_pos	152.13906748699165
CSm_pos	4398.628769094726
CTPS1_pos	4203.873641360265
CTPS2_pos	7604.088973128254
CTPtn_neg	0.0
CTPtn_pos	8876.457577218522
CYANt_neg	0.0
CYANt_pos	6.723905621836828
CYANtm_neg	0.0
CYANtm_pos	11.996290884471867
CYOOm3_pos	9010.053085990949
CYOR_u10m_pos	3579.478648679262
CYSALANaEx_pos	703.1898584572184
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	856.2354884197533
CYSATB0tc_pos	1277.1819753673144
CYSGLNNaEx_pos	668.8381770953773
CYSGLTH_neg	1441.4336497946879
CYSGLTH_pos	1219.5687022364104
CYSGLUexR_neg	540.4036678159094
CYSGLUexR_pos	650.5020606341715
CYSGLYexR_neg	671.4169131379458
CYSGLYexR_pos	528.6707052568635
CYSLYSL_pos	0.0
CYSO_pos	9764.070375146315
CYSPHELAT2tc_pos	610.7995354634505
CYSSERNaEx_pos	703.1898584572184
CYSSNAT5tc_neg	1329.5132634009587
CYSSNAT5tc_pos	1281.7369280132564
CYSTALArBATtc_pos	2.292777037424285
CYSTA_neg	0.0
CYSTA_pos	7579.071478432067
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3115226076699136
CYSTGL_pos	13813.27028904278
CYSTHRNaEx_pos	703.1898584572184
CYSTLEUrBATtc_pos	2.2621868634755424
CYSTSERex_pos	2.269031548470773
CYSTS_pos	13813.27028904278
CYSt4_pos	439.0022160731738
CYStec_neg	620.7068041467679
CYStec_pos	739.950141380865
CYTDK1_pos	407.6538414842631
CYTDK2m_pos	13772.721762608417
CYTD_pos	3618.1070788441116
CYTDn_pos	13557.939118256165
CYTDt4_pos	1214.5961187886778
CYTDt5le_pos	1337.8922735456458
CYTDt_neg	1214.5961187886778
CYTDt_pos	6310.961462747571
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13772.721762608422
CYTDtn_neg	0.0
CYTDtn_pos	13557.939118256165
CYTK10_neg	364.3399519447738
CYTK10_pos	364.3399519447738
CYTK10n_neg	365.87094948186336
CYTK10n_pos	365.87094948186336
CYTK11_neg	364.3399519447738
CYTK11_pos	364.3399519447738
CYTK11n_neg	365.87094948186336
CYTK11n_pos	365.87094948186336
CYTK12_neg	364.3399519447738
CYTK12_pos	364.3399519447738
CYTK12n_neg	365.87094948186336
CYTK12n_pos	365.87094948186336
CYTK13_neg	364.3399519447738
CYTK13_pos	364.3399519447738
CYTK13n_neg	365.87094948186336
CYTK13n_pos	365.87094948186336
CYTK14_neg	364.3399519447738
CYTK14_pos	364.3399519447738
CYTK14n_neg	365.87094948186336
CYTK14n_pos	365.87094948186336
CYTK1_neg	364.3399519447738
CYTK1_pos	364.3399519447738
CYTK1m_neg	0.0
CYTK1m_pos	13772.721762608417
CYTK1n_neg	365.87094948186336
CYTK1n_pos	365.87094948186336
CYTK2_neg	364.3399519447738
CYTK2_pos	364.3399519447738
CYTK2n_neg	365.87094948186336
CYTK2n_pos	365.87094948186336
CYTK3_neg	1105.3169341871778
CYTK3_pos	1105.3169341871778
CYTK3n_neg	365.87094948186336
CYTK3n_pos	365.87094948186336
CYTK4_neg	1105.3169341871778
CYTK4_pos	1105.3169341871778
CYTK4n_neg	365.87094948186336
CYTK4n_pos	365.87094948186336
CYTK5_neg	364.3399519447738
CYTK5_pos	364.3399519447738
CYTK5n_neg	365.87094948186336
CYTK5n_pos	365.87094948186336
CYTK6_neg	364.3399519447738
CYTK6_pos	364.3399519447738
CYTK6n_neg	365.87094948186336
CYTK6n_pos	365.87094948186336
CYTK7_neg	364.3399519447738
CYTK7_pos	364.3399519447738
CYTK7n_neg	365.87094948186336
CYTK7n_pos	365.87094948186336
CYTK8_neg	364.3399519447738
CYTK8_pos	364.3399519447738
CYTK8n_neg	365.87094948186336
CYTK8n_pos	365.87094948186336
CYTK9_neg	364.3399519447738
CYTK9_pos	364.3399519447738
CYTK9n_neg	365.87094948186336
CYTK9n_pos	365.87094948186336
Coqe_neg	0.0
Coqe_pos	5609.943518603296
D3AIBTm_neg	377.1519039426731
D3AIBTm_pos	377.1519039426731
DADA_pos	7955.666481810042
DADAe_pos	9398.872027058687
DADNK_pos	4279.66626803443
DADNt4_neg	1818.390075502607
DADNt4_pos	7907.93742690722
DAGK_hs_neg	4044.8839176453
DAGK_hs_pos	3476.128941298453
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17558.887553154065
DAG_HSter_pos	60.996687825672815
DAGt_neg	6407.080103157379
DAGt_pos	5913.383684310579
DALAOXx_pos	9735.732028440974
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	677.0707541222574
DALAt2r_pos	677.0707541222574
DALAxt_pos	9735.732028440974
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4467.743856857624
DASPO1p_pos	11.273225397217317
DATPtm_pos	14310.171547083724
DATPtn_neg	0.0
DATPtn_pos	20767.61848245561
DCATDc_neg	0.0
DCATDc_pos	20001.416137163884
DCATDr_neg	0.0
DCATDr_pos	20001.416137163884
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	925.9871543144795
DCK1n_pos	925.9871543144795
DCK2n_neg	925.9871543144795
DCK2n_pos	925.9871543144795
DCMPDA_neg	4440.654959783331
DCMPDA_pos	7705.877290912854
DCSPTN1COAtx_neg	5066.06608817449
DCSPTN1COAtx_pos	11.112849764605834
DCSPTN1COAtxc_pos	5066.06608817449
DCSPTN1CPT1_pos	359.1396459050545
DCSPTN1CPT2_pos	359.1396459050545
DCSPTN1CRNt_pos	359.1396459050545
DCSPTN1t_neg	199.65572205219576
DCSPTN1t_pos	11.112849764605835
DCTPtm_pos	23635.63787734788
DCTPtn_neg	0.0
DCTPtn_pos	18650.562333526246
DCT_neg	0.0
DCT_pos	12551.026064929056
DCYTD_pos	4440.667263501064
DCYTDn_pos	19881.314975284462
DCYTt_neg	1818.390075502607
DCYTt_pos	7528.738094306488
DDCRNe_pos	12697.679380914637
DDECCRNe_pos	10836.91640966717
DDECE1CRNe_pos	12739.018246291236
DDPGAm_neg	0.0
DDPGAm_pos	12235.839631974653
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.519243138780258
DECCRNe_pos	13131.640246288205
DECDICRNe_pos	12739.018246291236
DECDPtm_neg	0.0
DECDPtm_pos	46011.755720565314
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20891.776278823334
DESAT18_10_pos	7.031456191553349
DESAT18_3_pos	8902.573476558046
DESAT18_4_pos	8931.224702920603
DESAT18_5_pos	7188.108992030799
DESAT18_6_pos	18396.932283142847
DESAT18_7_pos	47724.088989182084
DESAT18_8_pos	9244.16280051721
DESAT18_9_pos	6.165460956337216
DESAT20_1_pos	68.16662103269339
DESAT20_2_pos	48.941034064968854
DESAT22_1p_pos	192.15198435128448
DESAT22_2p_pos	37928.419808570536
DESAT24_1_pos	7.929490580027792
DGAT_pos	4284.577438898752
DGCHOLte_neg	1299.3957662474318
DGCHOLte_pos	4231.671357717424
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4010.6837548796584
DGK1_neg	6750.431472621312
DGK1_pos	7694.502841796017
DGK2m_neg	17461.028805254577
DGK2m_pos	7790.7950641883235
DGNSKm_pos	5899.753513095668
DGSNt_neg	1409.0772871763127
DGSNt_pos	7888.511930826273
DGSNtm_neg	0.0
DGSNtm_pos	5899.753513095668
DGTPtm_pos	6791.723910675207
DGTPtn_neg	0.0
DGTPtn_pos	20260.530698380946
DGULND_neg	0.0
DGULND_pos	12447.55627197621
DHAAt1r_neg	0.0
DHAAt1r_pos	4469.092491762931
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6524.406274238012
DHCHOLESTANATEtm_neg	8403.541924780591
DHCHOLESTANATEtm_pos	66788.68365388847
DHCR241r_pos	5248.601233734088
DHCR242r_pos	5248.587374017082
DHCR243r_pos	75360.10713359
DHCR71r_pos	75206.14778773386
DHCR72r_pos	11002.23538459595
DHCRD1_pos	26719.02222003055
DHCRD2_pos	27922.60919151979
DHDPBMTm_pos	46011.755720565285
DHEASULT_pos	7851.85248105155
DHEASt_neg	1215.9085778273638
DHEASt_pos	1200.5132344998228
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.746568283259236
DHEAtr_pos	60608.39702811074
DHFR_neg	675.8758789490228
DHFR_pos	7781.222057895303
DHFtl_neg	3242.697773206907
DHFtl_pos	0.0
DHFtm_neg	3844.9524604698117
DHFtm_pos	3710.913575375847
DHORD9_pos	8402.977079663051
DHORTS_neg	8402.977079663051
DHORTS_pos	0.0
DHPM1_pos	14586.55312483149
DHPM2_pos	18393.75189047486
DHPR2_pos	6352.323018820713
DHPR_pos	5447.012009143013
DIDPtn_neg	4177.583175762568
DIDPtn_pos	4177.583175762568
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	68098.26594556212
DIGALSGALSIDEtg_neg	68098.26594556209
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8949.686548361577
DIGALSIDEtg_pos	68098.26594556207
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8391.123903367485
DINt_neg	1409.077287176313
DINt_pos	7934.082912919113
DITPtn_neg	4177.583175762568
DITPtn_pos	4177.583175762568
DKMPPD_pos	15290.585409334131
DLNLCGCPT1_pos	123.23857285596996
DLNLCGCPT2_pos	123.23857285596996
DLNLCGCRNt_pos	123.23857285596996
DLNLCGt_neg	48.86810876379194
DLNLCGt_pos	3391.3093147123345
DMANTIPYRINEte_neg	7.919992533199543
DMANTIPYRINEte_pos	0.0
DMATT_pos	75248.57364019306
DMATTx_pos	76771.82994830645
DMGDHm_pos	27060.61076062663
DMGtm_neg	0.0
DMGtm_pos	27060.610760626623
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	47.003588114778154
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	47.00358811477816
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	47.00358811477816
DMNONCOACRNCPT1_neg	2576.2717118773326
DMNONCOACRNCPT1_pos	3177.5492355133138
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	47.003588114778175
DMNONCRNt_neg	2045.5002975873306
DMNONCRNt_pos	2045.5002975873306
DM_13_cis_oretn_n__pos	1502.35907339222
DM_13_cis_retn_n__pos	1213.0840733922203
DM_1a25dhvitd3(n)_pos	50487.29355601934
DM_4abut(n)_pos	9676.77631084912
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	575.1759116290796
DM_Lcystin_pos	14490.061176841353
DM_Ser_Gly_Ala_X_Gly_ly__pos	861.6822677975382
DM_Ser_Thr_ly__pos	369.4793553246161
DM_T_antigen_g__neg	20.62038913918327
DM_T_antigen_g__pos	244.30748655077136
DM_anth_pos	2850.0
DM_atp_c__pos	4116.06608817449
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	234.6816293816948
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	398.9641977172917
DM_core7_g__pos	398.9641977172917
DM_core8_g__pos	408.7200829962013
DM_datp_m__pos	20632.339921987725
DM_datp_n__pos	20767.61848245561
DM_dctp_m__pos	23635.637877347872
DM_dctp_n__pos	23635.637877347875
DM_dem2emgacpail_prot_hs_r__pos	52.02866017183013
DM_dgpi_prot_hs_r__pos	60.996687825672815
DM_dgtp_m__pos	20260.530698380946
DM_dgtp_n__pos	20260.530698380946
DM_dsT_antigen_g__pos	222.2919730958439
DM_dttp_m__pos	29408.206554212287
DM_dttp_n__pos	29408.206554212284
DM_ethamp_r__pos	33011.39012368251
DM_fol_pos	2360.97398579696
DM_gncore2_g__pos	259.37853496394484
DM_gpi_sig_er__pos	52.02866017183013
DM_hretn_n__pos	1628.4717353956091
DM_kdn_c__pos	8919.395216981578
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12551.026064929054
DM_mem2emgacpail_prot_hs_r__pos	57.44729534661461
DM_n5m2masn_g__pos	932.0187978280936
DM_ncam_pos	23.149869215505653
DM_oretn_n__pos	1483.9671622216956
DM_pe_hs(r)_pos	3325.0
