	WT-1012-e_S152_L007_R1_001
EX_ksi(e)_neg	4.097307247730674
EX_ksi(e)_pos	1826.4242838858104
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1797.6781659152646
EX_ksii_core2(e)_neg	101.19487638013192
EX_ksii_core2(e)_pos	300.9581829865246
EX_ksii_core4(e)_neg	109.34615241460999
EX_ksii_core4(e)_pos	497.75059411826595
EX_lac_D(e)_neg	2.4255221514175425
EX_lac_D(e)_pos	3667.1347165000952
EX_lac_L(e)_neg	2.4255221514175425
EX_lac_L(e)_pos	3617.1984220330264
EX_lcts(e)_neg	4.339478933639071
EX_lcts(e)_pos	7418.787919914566
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3778.3086092478106
EX_leugly(e)_neg	9783.046696433341
EX_leuktrA4(e)_neg	3.446179924673177
EX_leuktrA4(e)_pos	4063.8105975368817
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3163.3924737087636
EX_leuktrC4(e)_neg	6.033349446248567
EX_leuktrC4(e)_pos	22900.562471364403
EX_leuktrD4(e)_neg	4.484230200239974
EX_leuktrD4(e)_pos	18122.79029992731
EX_leuktrE4(e)_neg	4.7450811325246836
EX_leuktrE4(e)_pos	17851.074212744825
EX_leuktrF4(e)_neg	5.603492423258429
EX_leuktrF4(e)_pos	21755.329645170674
EX_leuleu(e)_neg	10245.53742195296
EX_lgnc(e)_neg	21.913012148012243
EX_lgnc(e)_pos	10.256993893575357
EX_limnen(e)_neg	7.545862848121769
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.987408963057868
EX_lneldc(e)_pos	9152.320743738266
EX_lnlc(e)_neg	6.188067889355812
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	7.017911562286353
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.832756204265094
EX_lnlncg(e)_pos	49.54369355048614
EX_lpchol_hs(e)_neg	13951.18416093482
EX_lys_L(e)_neg	12.490563600174124
EX_lys_L(e)_pos	3.943999760622619
EX_mag_hs(e)_neg	5178.65625954221
EX_mal_L(e)_neg	5406.841276147523
EX_mal_L(e)_pos	9316.479540778335
EX_malcoa(e)_neg	5.257844127962745
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3010.9998850056954
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.280484647370503
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.186318744394587
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.640666590003797
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5234.165051053342
EX_meoh(e)_neg	5.719642372315161
EX_meoh(e)_pos	22223.885438052905
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42537.67501088312
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16017.102713954127
EX_met_L(e)_neg	10.86175734075652
EX_met_L(e)_pos	10162.290172420506
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4753.50933132626
EX_n2m2nmasn(e)_neg	59.82340331366489
EX_n2m2nmasn(e)_pos	774.5113161689015
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.775202138135219
EX_nac(e)_pos	29.22356609605689
EX_nad(e)_neg	4.789056252172619
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.789056252172618
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.739229941602993
EX_nh4(e)_neg	538.6350886130617
EX_nh4(e)_pos	5135.495091986171
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	7.000762335573526
EX_no(e)_pos	58543.00175254419
EX_no2(e)_neg	5.389472134236469
EX_no2(e)_pos	5.45923815863544
EX_npthl(e)_neg	7.545862848121767
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.800162667113291
EX_nrpphr(e)_pos	29917.708439459115
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72196.50772092912
EX_nrvnc(e)_neg	22.592384654063157
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3745.9980370576345
EX_o2s(e)_neg	3.233440800849231
EX_o2s(e)_pos	9077.35684169385
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19563.01537672381
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18819.777246903453
EX_ocdca(e)_neg	5162.881452641454
EX_ocdcea(e)_neg	7.059825310457876
EX_ocdcea(e)_pos	8910.329927347317
EX_octa(e)_neg	9016.335824955217
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.54586284812177
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.545862848121769
EX_orn(e)_neg	4.456692026255484
EX_orn(e)_pos	11300.77176533316
EX_orot(e)_neg	6.657574211229842
EX_orot(e)_pos	8471.821147999495
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11203.534762566878
EX_paf_hs(e)_neg	4.825525045227326
EX_paf_hs(e)_pos	6.864670394547922
EX_pan4p(e)_neg	5439.741978520679
EX_pan4p(e)_pos	6687.78796535407
EX_pchol_hs(e)_neg	14.092029179543719
EX_pchol_hs(e)_pos	10608.15556612961
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5092.628943103288
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5092.628943103288
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14420.224209126585
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15507.923985295774
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.545862848121769
EX_pglyc_hs(e)_neg	5.459238158635442
EX_pglyc_hs(e)_pos	13650.60336125598
EX_phe_L(e)_neg	5919.0613738947
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18957.573655995337
EX_pheme(e)_neg	51202.04357354596
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.198589748664425
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	505.8412467000988
EX_pi(e)_pos	6187.316340336238
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6199.830381434812
EX_ppa(e)_neg	4.847232700966432
EX_ppa(e)_pos	10223.057117542237
EX_ppi(e)_neg	3.792257488584925
EX_ppi(e)_pos	22043.55056541584
EX_prgstrn(e)_neg	6.27656955798344
EX_prgstrn(e)_pos	61442.404936958366
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.494676900547524
EX_pro_L(e)_pos	8266.992144838914
EX_progly(e)_neg	9537.90264958922
EX_prostgd2(e)_neg	2.4668937371011257
EX_prostgd2(e)_pos	136.16469739309298
EX_prostge1(e)_neg	4.224247993616924
EX_prostge1(e)_pos	15.37274398085077
EX_prostge2(e)_neg	3.3827144006145056
EX_prostge2(e)_pos	15.98036359415683
EX_prostgf2(e)_neg	4.976166845831655
EX_prostgf2(e)_pos	143.96018048444515
EX_prostgh2(e)_neg	2.4668937371011257
EX_prostgh2(e)_pos	134.0037541150082
EX_prostgi2(e)_neg	6.099520522601875
EX_prostgi2(e)_pos	163.03038278238697
EX_prpp(e)_neg	3.9964669517452975
EX_prpp(e)_pos	27124.51607979096
EX_ps_hs(e)_neg	6.3420436093973676
EX_ps_hs(e)_pos	14551.189963886443
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13707.893628277465
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14935.058735416122
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.179396563526314
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.743781493579827
EX_ptrc(e)_pos	14485.88581658794
EX_ptth(e)_neg	6199.161158822307
EX_ptth(e)_pos	5739.13782618377
EX_pydam(e)_neg	10238.06246684417
EX_pydx(e)_neg	7936.333710044606
EX_pydx5p(e)_neg	9.160272256255789
EX_pydx5p(e)_pos	9667.112900661416
EX_pydxn(e)_neg	9254.53449130899
EX_pyr(e)_neg	3.615034918236175
EX_pyr(e)_pos	4534.804875499321
EX_q10(e)_neg	5599.05457258364
EX_q10h2(e)_pos	5599.05457258364
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6463.447213574394
EX_retfa(e)_neg	5.459238158635442
EX_retfa(e)_pos	1227.6172534974046
EX_retinol(e)_neg	809.7125689693502
EX_retinol(e)_pos	24.32771380658985
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1644.2571160487566
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1644.2571160487566
EX_retn(e)_neg	348.7221027686272
EX_retn(e)_pos	831.5498276472364
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	4005.7421161697985
EX_rib_D(e)_neg	5064.44650112893
EX_ribflv(e)_neg	17475.558471722663
EX_s2l2fn2m2masn(e)_neg	4.097307247730674
EX_s2l2fn2m2masn(e)_pos	805.4637151974431
EX_s2l2n2m2masn(e)_neg	75.75004669020859
EX_s2l2n2m2masn(e)_pos	667.1478834097045
EX_sarcs(e)_neg	9.938004432582064
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	5000.9032865793615
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.5848406214855006
EX_ser_L(e)_pos	6886.27015601974
EX_sfcys(e)_pos	21248.44603759372
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14839.7045022842
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1211.3025742140346
EX_so4(e)_pos	13917.805824002828
EX_spc_hs(e)_neg	11.62864086064007
EX_spc_hs(e)_pos	28714.01792933014
EX_sph1p(e)_neg	13.396062532024128
EX_sph1p(e)_pos	19738.474104493744
EX_sphs1p(e)_neg	9.300596238811528
EX_sphs1p(e)_pos	33045.429608675375
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23927.729838136467
EX_sprm(e)_neg	2.0077411274582957
EX_sprm(e)_pos	15424.25224435377
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.564083944778116
EX_strch1(e)_neg	13.449096013045198
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.385999885005695
EX_strch2(e)_pos	13.449096013045198
EX_strdnc(e)_neg	9.892786331992815
EX_strdnc(e)_pos	7.036255859593293
EX_succ(e)_neg	6.265920368943729
EX_succ(e)_pos	5533.042331032848
EX_sucr(e)_neg	3.4859998850056955
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.211186988308716
EX_tag_hs(e)_pos	8.086206212289216
EX_tagat_D(e)_neg	7.044729583670347
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.3172998708459382
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.545862848121769
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13046.851460609158
EX_tcynt(e)_neg	5.389472134236467
EX_tcynt(e)_pos	11.196592217774345
EX_tdchola(e)_neg	5.46877379470985
EX_tdchola(e)_pos	67407.55193074499
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8207.383335188855
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12707.506196212453
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12707.506196212453
EX_tethex3(e)_neg	10.415886765201009
EX_tethex3(e)_pos	7.921590523098478
EX_tetpent3(e)_neg	7.921590523098478
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.119916843544518
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.415886765201009
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.303811448246532
EX_thf(e)_pos	5128.972848375786
EX_thm(e)_neg	12183.2781676403
EX_thmmp(e)_neg	9.33381348563269
EX_thmmp(e)_pos	12183.278167640297
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27976.5139244132
EX_thr_L(e)_neg	4.965734557569563
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.152470307195438
EX_thym(e)_pos	12222.000415742375
EX_thymd(e)_neg	5.768398306726188
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.187892854833116
EX_tmndnc(e)_neg	13.535025495514228
EX_tmndnc(e)_pos	246.4782811245095
EX_tolbutamide(e)_neg	7.54586284812177
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.5564097779910497
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.01755504256508
EX_triodthy(e)_pos	10.970702549990856
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.321663594574744
EX_trp_L(e)_neg	7.306980412384929
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.246559886873536
EX_tststerone(e)_pos	54911.13931875278
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68751.82844287854
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	61065.89907878425
EX_tsul(e)_neg	12.093157334293844
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7275.299566435315
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	170.54238349843467
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19501.500880738156
EX_tyr_L(e)_neg	3.2669197539952273
EX_tyr_L(e)_pos	5464.329151573749
EX_udp(e)_neg	3.1142167103508376
EX_udp(e)_pos	23014.413531577728
EX_udpg(e)_neg	5.3592715530756125
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.5967951480616227
EX_ump(e)_pos	14712.363471225179
EX_ura(e)_neg	5.378051159425086
EX_ura(e)_pos	7317.006191064133
EX_urate(e)_neg	4.75
EX_urate(e)_pos	9015.796624074208
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11516.773035626115
EX_uri(e)_neg	4.939633293522401
EX_uri(e)_pos	5924.299654571757
EX_utp(e)_neg	3.1142167103508376
EX_utp(e)_pos	26361.57961052704
EX_vacc(e)_neg	7.909583112230039
EX_vacc(e)_pos	8899.673850086032
EX_val_L(e)_neg	6.330038998996802
EX_val_L(e)_pos	7668.274779824049
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7529.848508398046
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.545862848121769
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18451.775778808817
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7515.500234498861
EX_xolest2_hs(e)_neg	5.459238158635442
EX_xolest2_hs(e)_pos	14975.517267953437
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54285.36661852623
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54290.67876840627
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54096.67138210724
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	859.5211726036699
EX_xylt(e)_neg	5081.15449840218
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7046.249688626023
F1PGT_neg	0.0
F1PGT_pos	17986.135548563274
F6Tg_pos	17737.132328259762
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8169.953484045159
FACOAL150_neg	0.0
FACOAL150_pos	29.17939656352632
FACOAL160i_pos	8534.833090604267
FACOAL161_neg	20978.334743130097
FACOAL161_pos	10500.261784025919
FACOAL170_neg	0.0
FACOAL170_pos	33.355604186359066
FACOAL180i_pos	3270.758512272629
FACOAL1812_neg	8899.673850086032
FACOAL1812_pos	7.91636109648948
FACOAL1813_neg	5143.8609677033655
FACOAL1813_pos	7.053438146520315
FACOAL181i_pos	4121.561704194826
FACOAL1821_neg	398.31310789681083
FACOAL1821_pos	9960.922452471745
FACOAL1822_neg	9152.320743738268
FACOAL1822_pos	13.987408963057868
FACOAL1831_neg	5115.7118785401535
FACOAL1831_pos	12.832756204265097
FACOAL1832_neg	0.0
FACOAL1832_pos	7.017911562286352
FACOAL184_neg	7.036255859593293
FACOAL184_pos	13.67879965770564
FACOAL191_pos	7462.230220555656
FACOAL200_pos	3283.979163934615
FACOAL203_neg	49.36561093565506
FACOAL203_pos	6.21702069740465
FACOAL2042_neg	32.8520106507016
FACOAL2042_pos	7.871979755142406
FACOAL204_neg	7920.509163188936
FACOAL204_pos	12.739160593673589
FACOAL205_neg	246.47828112450952
FACOAL205_pos	13.535025495514228
FACOAL206_neg	0.0
FACOAL206_pos	47.19858974866444
FACOAL224_neg	135.97920477829436
FACOAL224_pos	9.254063169074165
FACOAL2251_neg	198.83494933383795
FACOAL2251_pos	11.119916843544518
FACOAL2252_neg	388.61278797953446
FACOAL2252_pos	12.766774816264675
FACOAL226_neg	478.9087850399126
FACOAL226_pos	9.847073025483382
FACOAL240_neg	10.256993893575357
FACOAL240_pos	21.913012148012246
FACOAL241_neg	0.0
FACOAL241_pos	22.59238465406316
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.415886765201009
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.119916843544518
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.9215905230984776
FACOAL246_1_neg	7.921590523098479
FACOAL246_1_pos	10.415886765201009
FACOAL260_neg	0.0
FACOAL260_pos	10.256993893575357
FACOAL40im_pos	6.2350818017681755
FACOAL80i_pos	9016.33582495522
FADDP_pos	3383.052552058619
FADDPle_pos	14210.518497952618
FADH2ETC_pos	300.06760790488147
FADH2tru_pos	5277.529245860982
FADH2tx_neg	0.0
FADH2tx_pos	69210.06698105494
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5277.529245860982
FADtx_neg	69210.06698105494
FADtx_pos	0.0
FAEL183_pos	24684.083624012725
FAEL184_pos	32.80093207302877
FAEL204_pos	15392.77447673454
FAEL205_pos	37936.964039892926
FAH1_pos	7.54586284812177
FAH2_pos	7515.500234498861
FAH3_pos	18451.775778808817
FALDH_neg	1158.723018195783
FALDH_pos	1158.723018195783
FALDtly_neg	0.0
FALDtly_pos	12011.269804209312
FALDtm_neg	0.0
FALDtm_pos	27009.324638787162
FAOXC101C102m_pos	284.2507702774676
FAOXC101C102x_pos	496.25670290372483
FAOXC101C8m_pos	485.1138727310082
FAOXC101C8x_pos	496.25670290372483
FAOXC101m_pos	25937.14723405675
FAOXC101x_pos	496.25670290372483
FAOXC102C101m_pos	284.2507702774676
FAOXC102C101x_pos	496.25670290372483
FAOXC102C103m_pos	708.1525249829115
FAOXC102C103x_pos	924.3222039452734
FAOXC102C81m_pos	708.1525249829115
FAOXC102C81x_pos	924.3222039452734
FAOXC102m_pos	708.1525249829115
FAOXC102x_pos	924.3222039452734
FAOXC103C102m_pos	708.1525249829115
FAOXC103C102x_pos	924.3222039452734
FAOXC10C10OHm_pos	13001.119992500771
FAOXC10C8m_pos	5019.589903674226
FAOXC10C8x_pos	23990.106028664493
FAOXC10DCC8DCx_pos	28169.34501489478
FAOXC11C9m_pos	64.28143680766861
FAOXC11_pos	47.19858974866443
FAOXC121C101m_pos	25937.147234056763
FAOXC121C10x_pos	24063.54043994552
FAOXC121x_pos	18634.00518018514
FAOXC122C101m_pos	284.2507702774676
FAOXC122m_pos	284.2507702774676
FAOXC122x_pos	496.25670290372483
FAOXC123C102m_pos	708.1525249829115
FAOXC123C102x_pos	924.3222039452734
FAOXC123m_pos	708.1525249829115
FAOXC123x_pos	924.3222039452734
FAOXC12C10m_pos	5000.14985717414
FAOXC12C10x_pos	23990.10602866449
FAOXC12C12OHm_pos	12559.637526946624
FAOXC12DCC10DCx_pos	48372.974084836686
FAOXC12DCTc_neg	7966.194213847073
FAOXC12DCTc_pos	46257.36127312774
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7966.194213847073
FAOXC12DCx_neg	7966.194213847073
FAOXC12DCx_pos	46257.36127312774
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	64.28143680766861
FAOXC140_pos	42683.48560590869
FAOXC141C121m_pos	25937.147234056763
FAOXC141C121x_pos	18634.00518018514
FAOXC141C141OHm_pos	13994.522885330854
FAOXC142C122m_pos	284.2507702774676
FAOXC142C122x_pos	496.25670290372483
FAOXC142C142OHm_pos	32331.998260472727
FAOXC143C123m_pos	708.1525249829115
FAOXC143C123x_pos	924.3222039452734
FAOXC14C12m_pos	14079.961105505452
FAOXC14C12x_pos	23990.106028664493
FAOXC14C14OHm_pos	10517.710747613357
FAOXC14DCC12DCx_pos	46257.36127312775
FAOXC150m_pos	63.04013638104536
FAOXC15ATPx_pos	6989.072580548999
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	64.28143680766861
FAOXC15NADPx_pos	48.011633689823185
FAOXC15NADx_pos	47.59960274437251
FAOXC16080m_pos	37707.31098052092
FAOXC16080x_pos	16484.381812544296
FAOXC160_pos	40490.98501880066
FAOXC161802m_pos	25878.13952308187
FAOXC16180m_pos	25898.58397584383
FAOXC161C141m_pos	13994.522885330854
FAOXC161C141x_pos	18634.00518018514
FAOXC161C161OHm_pos	10500.261784025917
FAOXC162C142m_pos	23.94472194910106
FAOXC162C162OHm_pos	22601.18479082614
FAOXC163C142x_pos	496.25670290372483
FAOXC163C143m_pos	32.60818816199432
FAOXC163C164Gm_pos	287.2919675826582
FAOXC163C164x_pos	496.25670290372483
FAOXC163GC142m_pos	287.2919675826582
FAOXC163Gm_pos	287.2919675826582
FAOXC163x_pos	496.25670290372483
FAOXC164C143m_pos	710.6134436271104
FAOXC164C143x_pos	924.3222039452734
FAOXC164C163x_pos	496.25670290372483
FAOXC164C165m_pos	710.6134436271104
FAOXC164C165x_pos	924.3222039452734
FAOXC164GC163m_pos	287.2919675826582
FAOXC164m_pos	710.6134436271104
FAOXC164x_pos	924.3222039452734
FAOXC165C164m_pos	710.6134436271104
FAOXC165C164x_pos	924.3222039452734
FAOXC16BRx_pos	6989.072580548999
FAOXC16C14m_pos	13825.590954664713
FAOXC16C14x_pos	16656.94952576819
FAOXC16C16OHm_pos	10798.193357612521
FAOXC16DCC14DCx_pos	46257.36127312775
FAOXC16DCr_pos	30131.58346143759
FAOXC16OHC16r_pos	30131.583461437596
FAOXC170m_pos	33.35560418635906
FAOXC17C15m_pos	33.47358705746018
FAOXC180_pos	11931.927887876696
FAOXC180x_pos	9310.466178669107
FAOXC1811601m_pos	40343.80962244716
FAOXC1811602m_pos	90714.43910232649
FAOXC1811603m_pos	48418.603545034355
FAOXC181C161m_pos	23570.328463001395
FAOXC181C161x_pos	18634.00518018514
FAOXC181C181OHm_pos	15757.973171945689
FAOXC182806m_pos	21.223079382698778
FAOXC18280m_pos	62053.78315393575
FAOXC182C162m_pos	23.94472194910106
FAOXC182C182OHm_pos	10.026488468399174
FAOXC183803m_pos	20.294693705247678
FAOXC183806m_pos	249.18045201710552
FAOXC183806x_pos	377.3358480556257
FAOXC183C163Gm_pos	287.2919675826582
FAOXC183C163m_pos	32.60818816199432
FAOXC18480m_pos	483.182750585258
FAOXC18480x_pos	643.282910921968
FAOXC184C163m_pos	446.8522744019488
FAOXC184C163x_pos	496.25670290372483
FAOXC184C164m_pos	710.6134436271104
FAOXC184C164x_pos	924.3222039452734
FAOXC184m_pos	446.8522744019488
FAOXC184x_pos	496.25670290372483
FAOXC185C164m_pos	997.0469790068277
FAOXC185m_pos	997.0469790068277
FAOXC18C18OHm_pos	8607.743440275835
FAOXC200180m_pos	11962.62922057422
FAOXC200180x_pos	11451.181409710412
FAOXC201C181x_pos	18634.00518018514
FAOXC2031836m_pos	122.57183995598659
FAOXC204184m_pos	84.77264882683133
FAOXC204C184m_pos	446.8522744019488
FAOXC204C205x_pos	496.25670290372483
FAOXC204_pos	283.10053229278265
FAOXC2051843m_pos	504.1652158663797
FAOXC2051843x_pos	653.1250273830339
FAOXC205C184x_pos	496.25670290372483
FAOXC205C185m_pos	997.0469790068277
FAOXC221C201x_pos	18634.00518018514
FAOXC2242046m_pos	332.7959636980699
FAOXC2242046x_pos	15379.353501337637
FAOXC2251836m_pos	357.58068734625107
FAOXC2251836x_pos	391.5783796483757
FAOXC2252053m_pos	355.77312071988877
FAOXC2252053x_pos	208.96515394167852
FAOXC225C204m_pos	446.8522744019488
FAOXC225C204x_pos	496.25670290372483
FAOXC225C226m_pos	446.8522744019488
FAOXC225C226x_pos	496.25670290372483
FAOXC225m_pos	446.8522744019488
FAOXC225x_pos	496.25670290372483
FAOXC226205m_pos	738.186071913028
FAOXC226205x_pos	37939.72516669294
FAOXC226C205m_pos	997.0469790068277
FAOXC226C225m_pos	446.8522744019488
FAOXC226C225x_pos	496.25670290372483
FAOXC226C227m_pos	997.0469790068277
FAOXC226_pos	884.890852076013
FAOXC226m_pos	997.0469790068277
FAOXC227C226m_pos	997.0469790068277
FAOXC22C20x_pos	23366.52317797209
FAOXC22C22DCHYr_pos	51330.423221811056
FAOXC22OHC22r_pos	15698.359540729463
FAOXC240200x_pos	49.71227414612497
FAOXC241181x_pos	22.592384654063157
FAOXC241C221x_pos	47.87301247067699
FAOXC2442246x_pos	10.415886765201009
FAOXC2452253x_pos	11.119916843544518
FAOXC2452256x_pos	11.119916843544518
FAOXC246226x_pos	23.150362414888185
FAOXC24C22x_pos	49.96968513041969
FAOXC260240x_pos	10.256993893575357
FAOXC3DC_neg	0.0
FAOXC3DC_pos	11064.63638101684
FAOXC4C2m_pos	20139.665845232634
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7963.643901612837
FAOXC5C3x_pos	64.28143680766861
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8237.142115119768
FAOXC5C5OHm_pos	13074.052338786872
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	13074.05233878687
FAOXC61C4m_pos	708.1525249829115
FAOXC61C4x_pos	924.3222039452734
FAOXC61m_pos	708.1525249829115
FAOXC61x_pos	924.3222039452734
FAOXC6C4m_pos	17322.9906261168
FAOXC6C4x_pos	18245.795598047378
FAOXC6DCC4DCx_pos	44170.82746233173
FAOXC7C5m_pos	64.28143680766861
FAOXC80_pos	20852.65677984673
FAOXC81C61m_pos	708.1525249829115
FAOXC81C61x_pos	924.3222039452734
