	Ob.1012.c_S140_L007_R1_001
BBHOX_pos	0.0
BCDO_pos	12.955742391661063
BCRNe_pos	8573.779018685922
BDG2HCGHD_pos	0.0
BDHm_neg	7660.372914159718
BDHm_pos	5.020837480846761
BDMT_L_pos	17045.871239385477
BDMT_U_pos	17045.87123938548
BETALDHxm_pos	10240.28090191719
BGLUGCHe_pos	13651.735897007386
BGLUTCHLe_pos	14691.703074843112
BGLUTDECHOe_pos	3800.0
BHBt_neg	1216.4804954531082
BHBt_pos	1216.4804954531082
BHBtm_neg	7660.372914159713
BHBtm_pos	5.020837480846763
BHMT_pos	26629.1886075239
BILDGLCURt_neg	2005.6700417221539
BILDGLCURt_pos	2003.9239248514273
BILDGLCURte_pos	4059.5944861608164
BILDGLCURtr_neg	42513.32478716539
BILDGLCURtr_pos	7981.946571549435
BILGLCURt_neg	2005.6700417221539
BILGLCURt_pos	2003.9239248514273
BILGLCURte_pos	4358.67990186813
BILGLCURtr_neg	64937.62867031538
BILGLCURtr_pos	10.331508671922549
BILIRED_pos	50598.44988509386
BILIRUBt2_neg	1951.8082459598786
BILIRUBt2_pos	2257.748357201041
BILIRUBtr_neg	2972.0681225743847
BILIRUBtr_pos	2972.0681225743847
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9250.082401284446
BMTer_L_pos	51.121322949608434
BMTer_U_pos	51.121322949608434
BPNT2_pos	3286.4408787818866
BPNT_pos	7105.559671377021
BTND1_pos	5450.0824012844405
BTND1n_pos	9250.082401284444
BTNDe_pos	3.9397406164767315
BTNDm_pos	5887.0174492325195
BTNPL_pos	5450.08240128444
BTNPLm_pos	5887.0174492325195
BTNTe_pos	1397.8929225408392
BTNt2_neg	1712.1188504079776
BTNt2_pos	1397.8929225408392
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3502.885849402911
BTNt3ile_pos	3428.9922291839575
BTNt4i_pos	1712.1188504079776
BTNtn_neg	9250.082401284444
BTNtn_pos	0.0
BUP2_pos	17741.554395784136
BUTt2m_neg	0.0
BUTt2m_pos	6.112269388416787
BUTt2r_neg	411.800516184976
BUTt2r_pos	411.800516184976
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17355.18758478304
C100CPT1_neg	0.0
C100CPT1_pos	14597.618833611634
C101CPT1_neg	0.0
C101CPT1_pos	12421.604010259747
C101CRNe_pos	12421.604010259747
C102CPT1_neg	0.0
C102CPT1_pos	12421.604010259747
C10CRNe_pos	14597.618833611634
C10DCCACT_neg	7805.029076870708
C10DCCACT_pos	47524.233169080944
C10DCc_neg	0.0
C10DCc_pos	7805.029076870707
C10DCe_pos	19682.208845263936
C10OHc_neg	0.0
C10OHc_pos	12717.95796605178
C120CPT1_neg	0.0
C120CPT1_pos	10357.285367422164
C121CPT1_neg	0.0
C121CPT1_pos	12421.604010259747
C12DCACOT_pos	7805.029076870708
C12DCACT_pos	7805.029076870708
C12DCTD_neg	0.0
C12DCTD_pos	7805.029076870708
C12DCe_pos	45383.98524769285
C12OHc_neg	0.0
C12OHc_pos	12252.521083096111
C140CPT1_neg	0.0
C140CPT1_pos	8008.482783220402
C141ACBP_neg	0.0
C141ACBP_pos	13674.447721191103
C141CPT1_neg	0.0
C141CPT1_pos	12421.604010259747
C141OHc_neg	0.0
C141OHc_pos	13674.447721191105
C141OHe_pos	13674.447721191103
C142ACBP_neg	0.0
C142ACBP_pos	31765.73741163639
C142CPT1_neg	0.0
C142CPT1_pos	12421.604010259747
C142OHc_neg	0.0
C142OHc_pos	31765.737411636415
C142OHe_pos	31765.737411636394
C14OHc_neg	0.0
C14OHc_pos	10236.504902623275
C14STRr_pos	249.1858180466967
C160CPT1_pos	2180.751087377756
C160CPT2_pos	13045.93697886539
C160CRNt_pos	13161.640749595652
C161CPT12_pos	10893.308747456145
C161CPT1_pos	10240.527460927737
C161CPT22_pos	10893.308747456145
C161CPT2_pos	10240.527460927737
C161CRN2t_pos	10893.308747456145
C161CRNt_pos	10240.527460927737
C161OHc_neg	0.0
C161OHc_pos	10240.527460927737
C162ACBP_neg	0.0
C162ACBP_pos	22202.682959587273
C162OHc_neg	0.0
C162OHc_pos	22202.682959587273
C162OHe_pos	22202.682959587273
C16DCc_neg	0.0
C16DCc_pos	29646.388374276845
C16DCe_pos	29646.388374276845
C16OHc_neg	0.0
C16OHc_pos	10574.133942374174
C16txc_pos	4908.895731580692
C180CPT1_pos	8275.102889410016
C180CPT2_pos	8275.102889410016
C180CRNt_pos	8275.102889410016
C181CPT1_pos	1568.411843691012
C181CPT2_pos	1568.411843691012
C181CRNt_pos	1568.411843691012
C181OHc_neg	0.0
C181OHc_pos	15372.263253587791
C182OHc_neg	0.0
C182OHc_pos	9.74704642139541
C18OHc_neg	0.0
C18OHc_pos	8406.498254933627
C204CPT1_pos	277.47947197398986
C204CPT2_pos	277.4794719739899
C204CRNt_pos	277.4794719739899
C226COAtx_neg	468.8752646462002
C226COAtx_pos	9.542926914071481
C226CPT1_pos	721.1038454656288
C226CPT2_pos	721.1038454656288
C226CRNt_pos	721.1038454656288
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1190.6392807840211
C2tcx_pos	5558.167947357473
C30CPT1_pos	1568.5114685056342
C3DCe_pos	10793.308119290892
C3STDH1Pr_pos	74306.70774213842
C3STDH1r_pos	74368.76630165467
C3STKR2r_pos	74306.70774213843
C40CPT1_neg	0.0
C40CPT1_pos	3374.5015158347105
C4CRNCPT2_neg	17826.01585232834
C4CRNCPT2_pos	3374.5015158347105
C4CRNe_pos	16916.91106963512
C4DCCACT_neg	7805.029076870707
C4DCCACT_pos	43402.52738052527
C4DCe_pos	10565.981742956088
C4OHc_neg	0.0
C4OHc_pos	8573.779018685922
C4STMO1r_pos	74306.70774213845
C4STMO2Pr_pos	74306.70774213846
C4STMO2r_pos	74368.7663016547
C4tcx_neg	0.0
C4tcx_pos	17618.090079133723
C4tmc_neg	17826.01585232834
C4tmc_pos	3374.5015158347105
C4x_neg	0.0
C4x_pos	17618.090079133723
C50CPT1_neg	0.0
C50CPT1_pos	10746.005866656957
C51CPT1_neg	0.0
C51CPT1_pos	11905.292847903997
C5DCe_pos	8015.3668478852105
C60CPT1_neg	0.0
C60CPT1_pos	13193.76135477571
C6COAt_neg	17620.294013466682
C6COAt_pos	14760.796543263321
C6CRNe_pos	13193.761354775717
C6CRNtcx_neg	17620.294013466682
C6CRNtcx_pos	14760.796543263321
C6DCCACT_neg	7805.029076870707
C6DCCACT_pos	61465.28224069068
C6DCc_neg	0.0
C6DCc_pos	7805.029076870708
C6DCe_pos	61465.282240690685
C80CPT1_neg	0.0
C80CPT1_pos	8869.91826975713
C81CPT1_neg	0.0
C81CPT1_pos	12421.604010259747
C81CRNe_pos	12421.604010259747
C8CRNe_pos	8869.91826975713
C8DCc_neg	0.0
C8DCc_pos	7805.029076870708
C8DCe_pos	27403.667047917355
C9BRxtc_neg	2015.7037707302622
C9BRxtc_pos	2015.7037707302622
CAATPS_pos	4528.776458782421
CAMPt_pos	12906.876248995126
CAROtr_neg	0.0
CAROtr_pos	12.955742391661063
CARPEPT1tc_pos	10936.804995532239
CARVEOLte_neg	7.45181303193123
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.73345986020269
CATm_pos	5770.403818675942
CATp_pos	7610.956701333079
CAt7r_neg	1357.9984279493383
CAt7r_pos	1357.9984279493383
CBASPte_neg	19431.952182265617
CBASPte_pos	8354.484698366317
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18748.376701528927
CBPSam_pos	13814.474973025797
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.216539778034146
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13437.184674493745
CDIPTr_pos	3701.1137115875777
CDPDAGtm_neg	13412.55038587037
CDPDAGtm_pos	0.0
CDS_pos	3701.1137115875786
CDSm_pos	13412.550385870369
CEPTC_pos	3815.993161647315
CEPTE_pos	4090.451236905917
CERK_pos	27594.50479391536
CERT1gt_neg	7706.866004106703
CERT1gt_pos	21591.797910064914
CERT1rt_neg	0.0
CERT1rt_pos	12724.048361749614
CERT2gt_neg	0.0
CERT2gt_pos	28824.326373320746
CERT2rt_neg	12724.048361749614
CERT2rt_pos	0.0
CGLYt3_2__pos	2070.8160639161442
CGMPt_pos	14009.53917986844
CH25H_pos	12146.763140942161
CHAT_neg	5700.0
CHAT_pos	5294.24206207105
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3815.993161647315
CHLP_pos	3293.9983507008023
CHLtm_neg	13412.550385870367
CHLtm_pos	10240.28090191719
CHOLATEt2_pos	1353.3570345758885
CHOLATEt3_pos	3225.0200943003433
CHOLATEt_neg	1353.3570345758885
CHOLATEt_pos	2257.748357201041
CHOLD2m_pos	10240.28090191719
CHOLESACATc_pos	6857.317950220119
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6854.574533401577
CHOLK_pos	3083.452165590347
CHOLPtg_neg	7706.866004106702
CHOLPtg_pos	0.0
CHOLPtl_neg	59256.7143362803
CHOLPtl_pos	0.0
CHOLt4_neg	1285.4294256772719
CHOLt4_pos	1280.191075065092
CHOLtg_neg	0.0
CHOLtg_pos	5549.889782598018
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5549.889782598018
CHOLtu_neg	1280.191075065092
CHOLtu_pos	1285.429425677272
CHSTEROLSULT_pos	7898.491350242854
CHSTEROLt1_neg	2116.9687057480146
CHSTEROLt1_pos	2116.9687057480146
CHSTEROLt2_neg	2116.9687057480146
CHSTEROLt2_pos	2116.9687057480146
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2116.9687057480146
CHSTEROLt_pos	4131.919657590139
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4949.81826182255
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	345.3706911359731
CITRtm_pos	345.3706911359731
CITt4_2_neg	1197.116053323737
CITt4_2_pos	1448.8351250814685
CITt4_4_neg	1521.463152731196
CITt4_4_pos	1509.8101266730287
CITtam_neg	2009.3114197525888
CITtam_pos	2009.3114197525888
CITtbm_neg	0.0
CITtbm_pos	2130.705773617832
CK_neg	0.0
CK_pos	3617.4180488478987
CKc_neg	3617.4180488478987
CKc_pos	0.0
CLFORtex_pos	1885.0633667771683
CLHCO3tex2_pos	660.7826796835554
CLI2tex_pos	2980.272047626385
CLOHtex2_pos	865.3734961697113
CLOXAtex2_pos	858.1890732296449
CLPNDCOAtx_neg	10.744446093130152
CLPNDCOAtx_pos	37318.723921391436
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	379.7968220560461
CLPNDt_pos	12.667256137417917
CLS_hs_pos	221.29963612746505
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18240.378606443704
CMPACNAtn_pos	8766.1128768814
CMPSAS_pos	4966.112876881399
CMPSASn_pos	8766.1128768814
CO2t_neg	3220.4034745664007
CO2t_pos	3256.3416068068204
CO2ter_neg	11169.293474462434
CO2ter_pos	24654.18966350221
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3798.5791663061286
CO2tm_pos	3578.1803182519575
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12315.716140333647
CO2tp_pos	18087.59898197819
COAtg_neg	19103.337856160793
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7111.553121568499
COAtm_neg	4644.969034923143
COAtm_pos	1568.411843691012
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2432.603366602712
COAtp_pos	3077.657843558173
COAtr_neg	1478.0932438195825
COAtr_pos	1478.0932438195825
COKECBESr_pos	0.0
COQ3m_pos	45075.330092139906
COQ5m_pos	45075.330092139906
COQ6m_pos	45075.330092139906
COQ7m_pos	45075.330092139906
CORE2GTg_pos	7588.435195029709
CORE3GTg_pos	7447.747361667593
CORE4GTg_pos	7447.747361667593
CORE5GTg_pos	388.647939536937
CORE6GTg_pos	6911.331889766907
CORE7GTg_pos	388.647939536937
CORE8GTg_pos	397.4383597930964
COUCOAFm_pos	45075.330092139884
COUMARINte_neg	0.0
COUMARINte_pos	7.45181303193123
COt_neg	0.0
COt_pos	50598.44988509386
CPCTDTX_pos	0.0
CPPPGO_pos	14522.882342432755
CREATt4_2_r_neg	838.1079848682405
CREATt4_2_r_pos	826.4549588100733
CREATtmdiffir_pos	3617.4180488478987
CRMPte_neg	0.0
CRMPte_pos	27594.504793915352
CRNCAR3tp_pos	4432.440226580744
CRNCARtp_pos	1190.6392807840211
CRNrtx_neg	1190.6392807840211
CRNrtx_pos	3141.964085818691
CRNtHa_pos	883.5440240074552
CRNt_neg	504.0351134555382
CRNt_pos	883.5440240074552
CRNtim_pos	842.0578072106373
CRNtuNa_pos	504.0351134555382
CRNtx_neg	2015.7037707302622
CRNtx_pos	2015.7037707302622
CRTNsyn_pos	0.0
CRTSLt_neg	51560.99359121459
CRTSLt_pos	0.0
CRTSLtm_neg	51560.99359121459
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54188.29593172383
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54188.295931723835
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1190.2767521830178
CRVNCtr_pos	1195.5151027951977
CSAPASEly_pos	83.94835324450908
CSBPASEly_pos	100.50035207985034
CSCPASEly_pos	83.77667670358674
CSDPASEly_pos	128.57367135525934
CSEPASEly_pos	148.70153531069093
CSNAT2m_neg	0.0
CSNAT2m_pos	1568.5114685056342
CSNAT2x_neg	3141.964085818691
CSNAT2x_pos	2432.603366602712
CSNAT3x_neg	0.0
CSNAT3x_pos	4432.440226580744
CSNATer_neg	1478.0932438195825
CSNATer_pos	1478.0932438195825
CSNATm_neg	0.0
CSNATm_pos	2182.8690650197977
CSNATp_neg	4307.27451066047
CSNATp_pos	4808.316913872145
CSNATr_neg	1478.0932438195825
CSNATr_pos	1478.0932438195825
CSND_pos	7.198635124950371
CSNt_neg	0.0
CSNt_pos	7.198635124950371
CSPG_At_pos	0.0
CSPG_Atly_pos	83.94835324450908
CSPG_Bt_pos	0.0
CSPG_Btly_pos	100.50035207985034
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	83.77667670358674
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	128.57367135525934
CSPG_Et_pos	0.0
CSPG_Etly_pos	148.70153531069093
CSm_pos	4151.489368229868
CTPS1_pos	3940.596035086754
CTPS2_pos	7165.7812150421005
CTPtn_neg	0.0
CTPtn_pos	8766.112876881396
CYANt_neg	0.0
CYANt_pos	6.71262411268973
CYANtm_neg	0.0
CYANtm_pos	11.936226428902621
CYOOm3_pos	8702.548993626104
CYOR_u10m_pos	3398.372657775748
CYSALANaEx_pos	731.7688448516054
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	907.6592848329708
CYSATB0tc_pos	1239.7086104014036
CYSGLNNaEx_pos	721.986290023624
CYSGLTH_neg	1435.9902158133164
CYSGLTH_pos	1224.2772421160344
CYSGLUexR_neg	547.8632085782818
CYSGLUexR_pos	622.5432069549529
CYSGLYexR_neg	628.265222148626
CYSGLYexR_pos	533.3154009779377
CYSLYSL_pos	0.0
CYSO_pos	9670.77984329937
CYSPHELAT2tc_pos	566.4771240787923
CYSSERNaEx_pos	731.7688448516054
CYSSNAT5tc_neg	1352.5878348659203
CYSSNAT5tc_pos	1297.595880670481
CYSTALArBATtc_pos	2.4240923790830324
CYSTA_neg	0.0
CYSTA_pos	7478.3815194840745
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3317085242492466
CYSTGL_pos	13277.813359588332
CYSTHRNaEx_pos	731.7688448516054
CYSTLEUrBATtc_pos	2.41049890425204
CYSTSERex_pos	2.4265890194995783
CYSTS_pos	13277.813359588332
CYSt4_pos	449.6863389156621
CYStec_neg	589.5506658664035
CYStec_pos	676.8588007969834
CYTDK1_pos	375.58827425722177
CYTDK2m_pos	13412.550385870367
CYTD_pos	3366.690827763584
CYTDn_pos	13085.728122148335
CYTDt4_pos	1108.647655762599
CYTDt5le_pos	1389.3095764529469
CYTDt_neg	1108.647655762599
CYTDt_pos	6107.263911075036
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13412.550385870367
CYTDtn_neg	0.0
CYTDtn_pos	13085.728122148335
CYTK10_neg	347.9833738824578
CYTK10_pos	347.9833738824578
CYTK10n_neg	349.24995886235
CYTK10n_pos	349.24995886235
CYTK11_neg	347.9833738824578
CYTK11_pos	347.9833738824578
CYTK11n_neg	349.24995886235
CYTK11n_pos	349.24995886235
CYTK12_neg	347.9833738824578
CYTK12_pos	347.9833738824578
CYTK12n_neg	349.24995886235
CYTK12n_pos	349.24995886235
CYTK13_neg	347.9833738824578
CYTK13_pos	347.9833738824578
CYTK13n_neg	349.24995886235
CYTK13n_pos	349.24995886235
CYTK14_neg	347.9833738824578
CYTK14_pos	347.9833738824578
CYTK14n_neg	349.24995886235
CYTK14n_pos	349.24995886235
CYTK1_neg	347.9833738824578
CYTK1_pos	347.9833738824578
CYTK1m_neg	0.0
CYTK1m_pos	13412.55038587037
CYTK1n_neg	349.24995886235
CYTK1n_pos	349.24995886235
CYTK2_neg	347.9833738824578
CYTK2_pos	347.9833738824578
CYTK2n_neg	349.24995886235
CYTK2n_pos	349.24995886235
CYTK3_neg	1173.2007084208917
CYTK3_pos	1173.2007084208917
CYTK3n_neg	349.24995886235
CYTK3n_pos	349.24995886235
CYTK4_neg	1173.2007084208917
CYTK4_pos	1173.2007084208917
CYTK4n_neg	349.24995886235
CYTK4n_pos	349.24995886235
CYTK5_neg	347.9833738824578
CYTK5_pos	347.9833738824578
CYTK5n_neg	349.24995886235
CYTK5n_pos	349.24995886235
CYTK6_neg	347.9833738824578
CYTK6_pos	347.9833738824578
CYTK6n_neg	349.24995886235
CYTK6n_pos	349.24995886235
CYTK7_neg	347.9833738824578
CYTK7_pos	347.9833738824578
CYTK7n_neg	349.24995886235
CYTK7n_pos	349.24995886235
CYTK8_neg	347.9833738824578
CYTK8_pos	347.9833738824578
CYTK8n_neg	349.24995886235
CYTK8n_pos	349.24995886235
CYTK9_neg	347.9833738824578
CYTK9_pos	347.9833738824578
CYTK9n_neg	349.24995886235
CYTK9n_pos	349.24995886235
Coqe_neg	0.0
Coqe_pos	5538.172382380201
D3AIBTm_neg	331.929253730004
D3AIBTm_pos	331.929253730004
DADA_pos	7852.691882917757
DADAe_pos	9109.19714312627
DADNK_pos	4096.140097532897
DADNt4_neg	1585.0871668893203
DADNt4_pos	7611.328402743887
DAGK_hs_neg	3815.9931616473145
DAGK_hs_pos	3276.5855422232016
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17181.983918952814
DAG_HSter_pos	59.94234504695054
DAGt_neg	5762.368878713906
DAGt_pos	5673.254567856829
DALAOXx_pos	9586.62084967986
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	581.0363974528508
DALAt2r_pos	581.0363974528508
DALAxt_pos	9586.62084967986
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4258.1391296368765
DASPO1p_pos	11.197630579119709
DATPtm_pos	13607.072751756272
DATPtn_neg	0.0
DATPtn_pos	20296.876018613544
DCATDc_neg	0.0
DCATDc_pos	19682.208845263936
DCATDr_neg	0.0
DCATDr_pos	19682.208845263936
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	763.1067066220638
DCK1n_pos	763.1067066220638
DCK2n_neg	763.1067066220638
DCK2n_pos	763.1067066220638
DCMPDA_neg	4205.027074975357
DCMPDA_pos	7280.308566481929
DCSPTN1COAtx_neg	4908.895731580693
DCSPTN1COAtx_pos	10.74444609313015
DCSPTN1COAtxc_pos	4908.895731580694
DCSPTN1CPT1_pos	347.34801269378556
DCSPTN1CPT2_pos	347.34801269378556
DCSPTN1CRNt_pos	347.34801269378556
DCSPTN1t_neg	194.81452807423
DCSPTN1t_pos	10.74444609313015
DCTPtm_pos	22958.333185474152
DCTPtn_neg	0.0
DCTPtn_pos	18047.44451435669
DCT_neg	0.0
DCT_pos	12480.636892857736
DCYTD_pos	4205.290627640157
DCYTDn_pos	19314.68588726346
DCYTt_neg	1585.0871668893203
DCYTt_pos	7075.418533142656
DDCRNe_pos	12252.52108309611
DDECCRNe_pos	10357.285367422166
DDECE1CRNe_pos	12421.604010259745
DDPGAm_neg	0.0
DDPGAm_pos	12072.393260238998
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.45181303193123
DECCRNe_pos	12717.95796605179
DECDICRNe_pos	12421.604010259745
DECDPtm_neg	0.0
DECDPtm_pos	45075.33009213992
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20287.58446891298
DESAT18_10_pos	6.892951236619648
DESAT18_3_pos	8834.50084279065
DESAT18_4_pos	8803.209222259004
DESAT18_5_pos	7072.425946582271
DESAT18_6_pos	18259.8600314893
DESAT18_7_pos	47127.98716459139
DESAT18_8_pos	9091.91578129891
DESAT18_9_pos	6.009165392121699
DESAT20_1_pos	67.22574736208915
DESAT20_2_pos	47.87641722000797
DESAT22_1p_pos	187.39141964228045
DESAT22_2p_pos	37313.69001940983
DESAT24_1_pos	7.776142174299683
DGAT_pos	4157.534459333519
DGCHOLte_neg	1353.9397917017295
DGCHOLte_pos	4077.5406811586186
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4024.9407219464374
DGK1_neg	6502.647561563601
DGK1_pos	7272.476408327404
DGK2m_neg	16584.14253130988
DGK2m_pos	7536.858308974829
DGNSKm_pos	5732.445474168067
DGSNt_neg	1377.8703340295408
DGSNt_pos	7573.051499735378
DGSNtm_neg	0.0
DGSNtm_pos	5732.445474168067
DGTPtm_pos	6438.780511640861
DGTPtn_neg	0.0
DGTPtn_pos	19617.79816322124
DGULND_neg	0.0
DGULND_pos	12308.275916897477
DHAAt1r_neg	0.0
DHAAt1r_pos	4259.272743743686
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6410.9895326932565
DHCHOLESTANATEtm_neg	8060.365620991329
DHCHOLESTANATEtm_pos	65590.04188613387
DHCR241r_pos	5222.96927736702
DHCR242r_pos	5222.854816510855
DHCR243r_pos	74472.71780997505
DHCR71r_pos	74306.74418443858
DHCR72r_pos	10909.522146233025
DHCRD1_pos	25906.15301335576
DHCRD2_pos	27093.679595517195
DHDPBMTm_pos	45075.330092139906
DHEASULT_pos	7105.559671377021
DHEASt_neg	1187.1480156454625
DHEASt_pos	1185.4018987747359
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.585112403899746
DHEAtr_pos	59354.99765876041
DHFR_neg	594.0091250820469
DHFR_pos	7259.3300593749445
DHFtl_neg	3208.3207486465626
DHFtl_pos	0.0
DHFtm_neg	3691.0030446866754
DHFtm_pos	3462.8844188611934
DHORD9_pos	8354.48469836632
DHORTS_neg	8354.48469836632
DHORTS_pos	0.0
DHPM1_pos	14299.725251440395
DHPM2_pos	17741.554395784136
DHPR2_pos	6305.822735008696
DHPR_pos	5408.267024649762
DIDPtn_neg	4196.205341797087
DIDPtn_pos	4196.205341797087
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65978.4566800971
DIGALSGALSIDEtg_neg	65978.45668009712
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8821.650414503276
DIGALSIDEtg_pos	65978.45668009712
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8318.376901315994
DINt_neg	1377.870334029541
DINt_pos	7651.338815229766
DITPtn_neg	4196.205341797087
DITPtn_pos	4196.205341797087
DKMPPD_pos	15019.870926923028
DLNLCGCPT1_pos	119.73226529541657
DLNLCGCPT2_pos	119.73226529541657
DLNLCGCRNt_pos	119.73226529541657
DLNLCGt_neg	48.170003340020834
DLNLCGt_pos	3278.620632858464
DMANTIPYRINEte_neg	7.908972758120809
DMANTIPYRINEte_pos	0.0
DMATT_pos	74346.90708961492
DMATTx_pos	75895.22336551458
DMGDHm_pos	26629.18860752392
DMGtm_neg	0.0
DMGtm_pos	26629.18860752392
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.79150390783764
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.79150390783766
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.79150390783766
DMNONCOACRNCPT1_neg	2432.603366602712
DMNONCOACRNCPT1_pos	3141.964085818691
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.79150390783766
DMNONCRNt_neg	2015.7037707302622
DMNONCRNt_pos	2015.7037707302622
DM_13_cis_oretn_n__pos	1490.165345337209
DM_13_cis_retn_n__pos	1200.8903453372093
DM_1a25dhvitd3(n)_pos	49910.04052713321
DM_4abut(n)_pos	9399.541306670886
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	556.3617643650015
DM_Lcystin_pos	14056.419314124785
DM_Ser_Gly_Ala_X_Gly_ly__pos	838.2635797710626
DM_Ser_Thr_ly__pos	358.5176955527449
DM_T_antigen_g__neg	20.35447889427727
DM_T_antigen_g__pos	236.87039558844742
DM_anth_pos	2850.0
DM_atp_c__pos	3958.895731580693
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	237.1371851766247
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	388.64793953693703
DM_core7_g__pos	388.64793953693703
DM_core8_g__pos	397.43835979309637
DM_datp_m__pos	20144.35403102792
DM_datp_n__pos	20296.87601861356
DM_dctp_m__pos	22958.333185474155
DM_dctp_n__pos	22958.333185474166
DM_dem2emgacpail_prot_hs_r__pos	51.12132294960843
DM_dgpi_prot_hs_r__pos	59.94234504695054
DM_dgtp_m__pos	19617.798163221243
DM_dgtp_n__pos	19617.798163221243
DM_dsT_antigen_g__pos	217.305696722432
DM_dttp_m__pos	28432.21004328675
DM_dttp_n__pos	28432.210043286756
DM_ethamp_r__pos	32043.506850362774
DM_fol_pos	2221.405275985556
DM_gncore2_g__pos	251.63634979806608
DM_gpi_sig_er__pos	51.12132294960843
DM_hretn_n__pos	1623.3774296281993
DM_kdn_c__pos	8597.36954963462
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12480.636892857736
DM_mem2emgacpail_prot_hs_r__pos	56.19900351957331
DM_n5m2masn_g__pos	908.6932124930864
DM_ncam_pos	22.951920212697786
DM_oretn_n__pos	1474.27372251791
DM_pe_hs(r)_pos	3325.0
DM_pmtcoa(r)_pos	13046.501296117496
DM_pnto_R_pos	6623.216296734612
