	Ob-DHA-b_S132_L007_R1_001
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	58899.87633526605
EX_estrones(e)_neg	9.10826102410022
EX_estrones(e)_pos	54502.30645974749
EX_etoh(e)_neg	5.649483024186688
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.383884486229998
EX_fad(e)_pos	16132.67192690772
EX_fald(e)_neg	4.31303922449603
EX_fald(e)_pos	20934.98560438275
EX_fe2(e)_neg	3.393388287090379
EX_fe2(e)_pos	50413.78394938079
EX_fe3(e)_neg	3.280950148536084
EX_fe3(e)_pos	48977.710953100046
EX_fmn(e)_neg	16132.671926907722
EX_fmn(e)_pos	17064.9570786458
EX_fol(e)_neg	2238.244844681087
EX_for(e)_neg	3.9983508399566534
EX_for(e)_pos	14698.771785276704
EX_fru(e)_neg	4.9146934880646
EX_fru(e)_pos	2783.79184479641
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	9614.33222613276
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	11394.239342100218
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	17307.04743247434
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	10359.900740562944
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	11406.20000774535
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	11432.964734489184
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	10860.056040853211
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	9468.95690959993
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	8738.01330376077
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9361.722676936855
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	10920.470117683733
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11325.194682865334
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	9980.233753164466
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10255.802796779983
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.3105280271507125
EX_gal(e)_neg	4091.9493342706746
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9293.88763565064
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10159.80778117733
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9065.596413166464
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8148.802478456082
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	9484.593106125052
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6325.772396620824
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11082.998277856375
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11717.552148920679
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12231.295787800238
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12279.987523974296
EX_gdp(e)_neg	3.0859597699052355
EX_gdp(e)_pos	3.0859597699052355
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2562.378855342436
EX_glcur(e)_neg	5.293388287090376
EX_glcur(e)_pos	10.849396027468968
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13607.179164127492
EX_gln_L(e)_neg	4.8143588161875055
EX_gln_L(e)_pos	7962.4822680964
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	14969.865793903347
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.5871194759188807
EX_glu_L(e)_pos	8270.50619227145
EX_gluala(e)_neg	5.363640315620665
EX_gluala(e)_pos	9221.620260622976
EX_gly(e)_neg	5595.65013153734
EX_glyb(e)_neg	18.361677130515343
EX_glyb(e)_pos	10243.23847149105
EX_glyc(e)_neg	4091.9493342706746
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6165.07446912608
EX_glygly(e)_neg	12702.792352284698
EX_glygn2(e)_neg	13.445836992622716
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.445836992622716
EX_glygn5(e)_neg	5.060406015266942
EX_glygn5(e)_pos	19.48816136143205
EX_glyleu(e)_neg	9554.667601895986
EX_glyphe(e)_neg	10782.873148212182
EX_glypro(e)_neg	9309.8457448869
EX_glysar(e)_neg	16915.55372192094
EX_gmp(e)_neg	6.06814327438926
EX_gmp(e)_pos	7.295460374457536
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	12913.502801488989
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	12945.377050044182
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	12708.35462851983
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	12628.532111237952
EX_gsn(e)_neg	5693.965405946992
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12456.664410656105
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	14998.252835693416
EX_gthrd(e)_neg	2.5264272620113153
EX_gthrd(e)_pos	13597.055474810362
EX_gtp(e)_neg	3.0859597699052355
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.164943104251496
EX_gua(e)_pos	5992.689827125688
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13607.179164127492
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	14969.865793903347
EX_h(e)_neg	231.11582402264457
EX_h(e)_pos	2190.363923873184
EX_h2o(e)_neg	245.7781539212709
EX_h2o(e)_pos	3445.1327421096244
EX_h2o2(e)_neg	3.972512803341181
EX_h2o2(e)_pos	5700.48431369753
EX_ha(e)_neg	36.464949972312574
EX_ha(e)_pos	18256.572226251345
EX_ha_pre1(e)_neg	14.590509105122283
EX_ha_pre1(e)_pos	18710.194239601315
EX_hco3(e)_neg	431.9048855664558
EX_hco3(e)_pos	5244.475261005975
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.4428116980869445
EX_hdca(e)_neg	6.54872189917982
EX_hdca(e)_pos	12832.391675640161
EX_hdcea(e)_neg	10173.456073365705
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	50174.149157100735
EX_hexc(e)_neg	9.892308596468903
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5236.921788661392
EX_hista(e)_neg	10.588013459911101
EX_hista(e)_pos	5236.921788661391
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	32.72187202752587
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	341.7680183548062
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.4428116980869445
EX_hxan(e)_neg	5.585242485265754
EX_hxan(e)_pos	5873.922743338728
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	9.932901229529842
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	442.97085455626075
EX_idp(e)_neg	2.124296573461774
EX_idp(e)_pos	3.1800993942735625
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7657.498309693755
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.384645281753847
EX_inost(e)_neg	10.691108905392598
EX_inost(e)_pos	6154.1631300247145
EX_ins(e)_neg	5807.993376184713
EX_itp(e)_neg	3.1800993942735625
EX_itp(e)_pos	3.17936938594924
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10747.477485686475
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.063072459584005
EX_ksi(e)_pos	1773.348962543692
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1745.7255545508651
EX_ksii_core2(e)_neg	98.53596245692083
EX_ksii_core2(e)_pos	293.2448292693918
EX_ksii_core4(e)_neg	106.3819577746739
EX_ksii_core4(e)_pos	483.9885668717493
EX_lac_D(e)_neg	2.3585370498080396
EX_lac_D(e)_pos	3519.5823545802546
EX_lac_L(e)_neg	2.3585370498080396
EX_lac_L(e)_pos	3468.509777294478
EX_lcts(e)_neg	4.311320582097108
EX_lcts(e)_pos	7198.767838496275
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3746.8859680241426
EX_leugly(e)_neg	9554.667601895988
EX_leuktrA4(e)_neg	3.508005827186825
EX_leuktrA4(e)_pos	4203.851048352006
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3317.329212292234
EX_leuktrC4(e)_neg	5.595661154536125
EX_leuktrC4(e)_pos	21734.998910941355
EX_leuktrD4(e)_neg	4.072531550295225
EX_leuktrD4(e)_pos	17528.722610246492
EX_leuktrE4(e)_neg	4.759286824371258
EX_leuktrE4(e)_pos	17115.602485375846
EX_leuktrF4(e)_neg	5.617461758089904
EX_leuktrF4(e)_pos	20652.698898038703
EX_leuleu(e)_neg	10128.55964805615
EX_lgnc(e)_neg	20.820272916621676
EX_lgnc(e)_pos	9.892308596468906
EX_limnen(e)_neg	7.4428116980869445
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.705625857911807
EX_lneldc(e)_pos	9078.421575411227
EX_lnlc(e)_neg	6.000791434241218
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.8724250534015185
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.493226823135318
EX_lnlncg(e)_pos	49.10074818766316
EX_lpchol_hs(e)_neg	13586.43159562076
EX_lys_L(e)_neg	12.268678069157037
EX_lys_L(e)_pos	3.9374149297502496
EX_mag_hs(e)_neg	5176.799974196517
EX_mal_L(e)_neg	5316.6655927185
EX_mal_L(e)_pos	9118.097173941755
EX_malcoa(e)_neg	5.256904444886763
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3005.203007633471
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.276539517385395
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.184431943097362
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6368020050889807
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5110.8408896582
EX_meoh(e)_neg	5.649483024186688
EX_meoh(e)_pos	21781.05510393783
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	41697.55269074312
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	15437.75759826367
EX_met_L(e)_neg	10.642924455144554
EX_met_L(e)_pos	9965.391130838976
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4658.77384667801
EX_n2m2nmasn(e)_neg	58.14010605237303
EX_n2m2nmasn(e)_pos	752.6889607389173
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.496130791709334
EX_nac(e)_pos	28.86702832393379
EX_nad(e)_neg	4.700800532752061
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.700800532752061
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.293504922948195
EX_nh4(e)_neg	522.4014974248198
EX_nh4(e)_pos	4980.857372262867
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.752486891815329
EX_no(e)_pos	57425.39373201935
EX_no2(e)_neg	5.293388287090376
EX_no2(e)_pos	5.424698013734484
EX_npthl(e)_neg	7.4428116980869445
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.69006574569454
EX_nrpphr(e)_pos	29437.19962266314
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	71194.75577824794
EX_nrvnc(e)_neg	21.48000103409986
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3728.1292813735004
EX_o2s(e)_neg	3.1677192996590766
EX_o2s(e)_pos	8756.974906961761
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19021.959745608652
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18285.537018006096
EX_ocdca(e)_neg	5093.153660985019
EX_ocdcea(e)_neg	6.875298613397264
EX_ocdcea(e)_pos	8839.593984207095
EX_octa(e)_neg	8777.56307447972
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.442811698086945
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.4428116980869445
EX_orn(e)_neg	4.407810816595483
EX_orn(e)_pos	11011.400237196664
EX_orot(e)_neg	6.526999659444893
EX_orot(e)_pos	8307.379638092196
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11096.370877664212
EX_paf_hs(e)_neg	4.748072631045669
EX_paf_hs(e)_pos	6.763930406919665
EX_pan4p(e)_neg	5351.262000753759
EX_pan4p(e)_pos	6557.88042006899
EX_pchol_hs(e)_neg	13.690231955264482
EX_pchol_hs(e)_pos	10379.388026754963
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5006.095601426029
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5006.09560142603
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14219.09925052404
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15455.478042390378
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.4428116980869445
EX_pglyc_hs(e)_neg	5.424698013734486
EX_pglyc_hs(e)_pos	13269.162812106286
EX_phe_L(e)_neg	5918.973784559828
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18606.449915427704
EX_pheme(e)_neg	50425.64951303621
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	45.772085251986525
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	491.0479042442106
EX_pi(e)_pos	6135.798697394804
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6130.780237151373
EX_ppa(e)_neg	4.593754070368539
EX_ppa(e)_pos	9989.983047352449
EX_ppi(e)_neg	3.7701041355564917
EX_ppi(e)_pos	21244.138212362417
EX_prgstrn(e)_neg	6.229011084425795
EX_prgstrn(e)_pos	60808.80959426165
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.411508596598767
EX_pro_L(e)_pos	8118.338877993657
EX_progly(e)_neg	9309.845744886901
EX_prostgd2(e)_neg	2.628842920541656
EX_prostgd2(e)_pos	135.87787628691075
EX_prostge1(e)_neg	4.29148149396447
EX_prostge1(e)_pos	15.574444481893408
EX_prostge2(e)_neg	3.357599999587615
EX_prostge2(e)_pos	16.16839223096902
EX_prostgf2(e)_neg	4.992649712094018
EX_prostgf2(e)_pos	142.07088123551327
EX_prostgh2(e)_neg	2.628842920541656
EX_prostgh2(e)_pos	133.27306029507986
EX_prostgi2(e)_neg	6.226031093003419
EX_prostgi2(e)_pos	161.75023271247537
EX_prpp(e)_neg	3.9927059383328096
EX_prpp(e)_pos	26320.05401352036
EX_ps_hs(e)_neg	6.389471928665981
EX_ps_hs(e)_pos	14178.877687869006
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13607.179164127492
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14969.865793903347
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	28.60740889122577
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.687822840182056
EX_ptrc(e)_pos	14148.569417994826
EX_ptth(e)_neg	6130.620682029644
EX_ptth(e)_pos	5648.509338812059
EX_pydam(e)_neg	10008.662412605243
EX_pydx(e)_neg	7762.744791400614
EX_pydx5p(e)_neg	9.110996046681482
EX_pydx5p(e)_pos	9474.831227125063
EX_pydxn(e)_neg	8999.3090850723
EX_pyr(e)_neg	3.5458161338818757
EX_pyr(e)_pos	4338.065185748092
EX_q10(e)_neg	5535.282066030883
EX_q10h2(e)_pos	5535.282066030882
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6406.361231907081
EX_retfa(e)_neg	5.424698013734487
EX_retfa(e)_pos	1205.0503657707825
EX_retinol(e)_neg	795.9612963671266
EX_retinol(e)_pos	23.79861080636371
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1599.1120586523416
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1599.1120586523418
EX_retn(e)_neg	340.1050806494543
EX_retn(e)_pos	817.4905667276755
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3872.903598096976
EX_rib_D(e)_neg	4967.714270915622
EX_ribflv(e)_neg	17083.76309047199
EX_s2l2fn2m2masn(e)_neg	4.063072459584005
EX_s2l2fn2m2masn(e)_pos	783.1266234086502
EX_s2l2n2m2masn(e)_neg	73.79182380785618
EX_s2l2n2m2masn(e)_pos	648.2335963869957
EX_sarcs(e)_neg	9.89111102331736
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4928.45646247315
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.482427067672048
EX_ser_L(e)_pos	6663.306905640014
EX_sfcys(e)_pos	20868.033886151898
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14415.478821845289
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1183.8216223634786
EX_so4(e)_pos	13513.587780976535
EX_spc_hs(e)_neg	11.350580895928672
EX_spc_hs(e)_pos	27848.679307757346
EX_sph1p(e)_neg	13.064448500355928
EX_sph1p(e)_pos	19076.249216693526
EX_sphs1p(e)_neg	9.277113536474426
EX_sphs1p(e)_pos	32045.120247227867
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23503.86054475738
EX_sprm(e)_neg	2.002492328856134
EX_sprm(e)_pos	15125.398237622258
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.478462380591139
EX_strch1(e)_neg	13.445836992622718
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.380203007633471
EX_strch2(e)_pos	13.445836992622718
EX_strdnc(e)_neg	9.478346047653956
EX_strdnc(e)_pos	6.892002173308853
EX_succ(e)_neg	6.1691993853209866
EX_succ(e)_pos	5444.921481237731
EX_sucr(e)_neg	3.4802030076334702
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.183750346202988
EX_tag_hs(e)_pos	7.915848485537524
EX_tagat_D(e)_neg	6.911789670612266
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.2973134104418937
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.4428116980869445
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13081.693606673494
EX_tcynt(e)_neg	5.2933882870903775
EX_tcynt(e)_pos	11.106177874691559
EX_tdchola(e)_neg	5.457941146595955
EX_tdchola(e)_pos	66413.44956370522
EX_tdcrn_neg	0.0
EX_tdcrn_pos	7972.228766980708
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12406.722264712665
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12406.722264712665
EX_tethex3(e)_neg	10.043144511678545
EX_tethex3(e)_pos	7.765663784472798
EX_tetpent3(e)_neg	7.765663784472798
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.752545403540179
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.043144511678545
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.141779543299767
EX_thf(e)_pos	4931.9560281926815
EX_thm(e)_neg	11858.970866876101
EX_thmmp(e)_neg	9.009939356463216
EX_thmmp(e)_pos	11858.970866876098
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27268.01070400315
EX_thr_L(e)_neg	4.829664144382766
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	8.972915607663424
EX_thym(e)_pos	11732.822246352964
EX_thymd(e)_neg	5.624220019222163
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	9.932901229529843
EX_tmndnc(e)_neg	13.053742973598784
EX_tmndnc(e)_pos	239.83999618478035
EX_tolbutamide(e)_neg	7.442811698086945
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.078527787110213
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.827206600403052
EX_triodthy(e)_pos	10.691368864197203
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	20.89105413162973
EX_trp_L(e)_neg	7.2303176411431656
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.892638429014655
EX_tststerone(e)_pos	53981.37568917599
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67426.69076855801
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	59638.149730317535
EX_tsul(e)_neg	11.83878130982656
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7179.839269812817
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	168.77476261161502
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19273.15755604129
EX_tyr_L(e)_neg	3.2955492646232547
EX_tyr_L(e)_pos	5487.530872548807
EX_udp(e)_neg	3.0859597699052355
EX_udp(e)_pos	22430.41874448786
EX_udpg(e)_neg	5.3105280271507125
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.39848433511997
EX_ump(e)_pos	14316.817735659632
EX_ura(e)_neg	5.280887549234062
EX_ura(e)_pos	7060.158672780076
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8788.045151472646
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11190.458436337878
EX_uri(e)_neg	4.77045583333763
EX_uri(e)_pos	5737.127186986943
EX_utp(e)_neg	3.0859597699052355
EX_utp(e)_pos	25790.52525475901
EX_vacc(e)_neg	7.763217125989943
EX_vacc(e)_pos	8814.665926855525
EX_val_L(e)_neg	6.237035450029772
EX_val_L(e)_pos	7661.474339964136
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7489.582952149519
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.442811698086949
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	17967.473936966762
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7482.410190285075
EX_xolest2_hs(e)_neg	5.424698013734486
EX_xolest2_hs(e)_pos	14699.295290228314
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	53308.36517864559
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	53672.41531636721
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	53547.15771711256
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	834.2604342129009
EX_xylt(e)_neg	5063.649436265842
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6857.248705458379
F1PGT_neg	0.0
F1PGT_pos	17574.146969862075
F6Tg_pos	17316.992302462935
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	7932.862191276213
FACOAL150_neg	0.0
FACOAL150_pos	28.607408891225784
FACOAL160i_pos	8172.461370290314
FACOAL161_neg	20468.23821909915
FACOAL161_pos	10258.675854511263
FACOAL170_neg	0.0
FACOAL170_pos	32.721872027525876
FACOAL180i_pos	3126.3652239219637
FACOAL1812_neg	8814.665926855529
FACOAL1812_pos	7.765663784472798
FACOAL1813_neg	5074.400959825758
FACOAL1813_pos	6.905426977401526
FACOAL181i_pos	3978.0240855840348
FACOAL1821_neg	359.7880202406233
FACOAL1821_pos	9604.405474078743
FACOAL1822_neg	9078.421575411227
FACOAL1822_pos	13.705625857911807
FACOAL1831_neg	5110.926955669489
FACOAL1831_pos	12.493226823135318
FACOAL1832_neg	0.0
FACOAL1832_pos	6.8724250534015185
FACOAL184_neg	6.892002173308853
FACOAL184_pos	13.1996434215248
FACOAL191_pos	6854.216119173784
FACOAL200_pos	3140.837848677251
FACOAL203_neg	48.13466460712553
FACOAL203_pos	6.0637787017783085
FACOAL2042_neg	31.936284412769076
FACOAL2042_pos	7.727321647599446
FACOAL204_neg	7249.083725664457
FACOAL204_pos	12.262241523607802
FACOAL205_neg	239.83999618478035
FACOAL205_pos	13.053742973598782
FACOAL206_neg	0.0
FACOAL206_pos	45.772085251986525
FACOAL224_neg	133.57534797848493
FACOAL224_pos	8.979159188526806
FACOAL2251_neg	195.0184232773736
FACOAL2251_pos	10.752545403540179
FACOAL2252_neg	380.05163926595975
FACOAL2252_pos	12.675412608839993
FACOAL226_neg	469.3909973425556
FACOAL226_pos	9.571724799692959
FACOAL240_neg	9.892308596468906
FACOAL240_pos	20.820272916621683
FACOAL241_neg	0.0
FACOAL241_pos	21.480001034099864
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.043144511678545
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.752545403540179
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.765663784472798
FACOAL246_1_neg	7.765663784472798
