	WT-911-d_S144_L007_R1_001
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	9047.307139649407
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9708.49565306058
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	11340.191104315414
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11721.964382239721
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10359.08133581012
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10693.792298323378
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.376483518789739
EX_gal(e)_neg	4155.9349843457285
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9660.527451889704
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10547.783396077251
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9405.88704136854
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8455.149452777761
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	9870.165846446469
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6560.794640823223
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11522.163473482467
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11932.892431278187
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12689.623540758508
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12700.951643804596
EX_gdp(e)_neg	3.109640972540208
EX_gdp(e)_pos	3.109640972540208
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2580.84327354028
EX_glcur(e)_neg	5.357122172114849
EX_glcur(e)_pos	10.934772111145984
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13822.28588728129
EX_gln_L(e)_neg	4.823713404080082
EX_gln_L(e)_pos	8132.549617941571
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	14977.64014430551
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.6189139808118296
EX_glu_L(e)_pos	8485.766858017907
EX_gluala(e)_neg	5.40481610208578
EX_gluala(e)_pos	9536.044779073047
EX_gly(e)_neg	5760.437195097773
EX_glyb(e)_neg	18.883125757428903
EX_glyb(e)_pos	10373.625959057676
EX_glyc(e)_neg	4155.9349843457285
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6771.249571117172
EX_glygly(e)_neg	13043.526192574658
EX_glygn2(e)_neg	13.446003699369701
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.446003699369701
EX_glygn5(e)_neg	5.086614846645854
EX_glygn5(e)_pos	19.488319294139718
EX_glyleu(e)_neg	9725.532523149514
EX_glyphe(e)_neg	10909.47105035143
EX_glypro(e)_neg	9463.066308862348
EX_glysar(e)_neg	17390.865831169034
EX_gmp(e)_neg	6.371742442301186
EX_gmp(e)_pos	7.365257603276403
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13398.939215847991
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13419.971283348197
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	13158.781699328905
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	13080.318683216827
EX_gsn(e)_neg	5912.836477123543
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12892.76037150069
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15390.330489446918
EX_gthrd(e)_neg	2.54908337007325
EX_gthrd(e)_pos	13964.778390227759
EX_gtp(e)_neg	3.109640972540208
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.513437956163181
EX_gua(e)_pos	6205.614985411411
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13822.285887281292
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	14977.64014430551
EX_h(e)_neg	236.6878450670582
EX_h(e)_pos	2262.0629616091637
EX_h2o(e)_neg	247.56970124469473
EX_h2o(e)_pos	3510.187877678993
EX_h2o2(e)_neg	3.974827068035782
EX_h2o2(e)_pos	5789.847821672593
EX_ha(e)_neg	37.370490460115086
EX_ha(e)_pos	19101.44101622496
EX_ha_pre1(e)_neg	15.169024347282013
EX_ha_pre1(e)_pos	19553.882552392068
EX_hco3(e)_neg	437.9199773213905
EX_hco3(e)_pos	5326.419897952307
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.51064977279
EX_hdca(e)_neg	6.613962640729824
EX_hdca(e)_pos	13288.660311079586
EX_hdcea(e)_neg	10486.001000305465
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	51105.532365706094
EX_hexc(e)_neg	10.3208983245446
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5381.748845157571
EX_hista(e)_neg	11.17440929219703
EX_hista(e)_pos	5381.752164597498
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	33.435146313362985
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	351.9170622348058
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.510649772790001
EX_hxan(e)_neg	5.685047171089792
EX_hxan(e)_pos	6107.000161116547
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.115002948709218
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	456.1100411497281
EX_idp(e)_neg	2.1623174757951276
EX_idp(e)_pos	3.260808822888101
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7721.422303813839
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.508469250974407
EX_inost(e)_neg	10.941357633550291
EX_inost(e)_pos	6429.677279726028
EX_ins(e)_neg	6035.3752773512815
EX_itp(e)_neg	3.260808822888101
EX_itp(e)_pos	3.260808822888101
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10865.678836915458
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.084747993367583
EX_ksi(e)_pos	1828.1481749394197
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1799.415385149295
EX_ksii_core2(e)_neg	101.3203631565769
EX_ksii_core2(e)_pos	301.24895499217496
EX_ksii_core4(e)_neg	109.51730644665997
EX_ksii_core4(e)_pos	497.8768967640312
EX_lac_D(e)_neg	2.4271894416662616
EX_lac_D(e)_pos	3652.255767514856
EX_lac_L(e)_neg	2.4271894416662616
EX_lac_L(e)_pos	3606.512254707205
EX_lcts(e)_neg	4.392062179070476
EX_lcts(e)_pos	7433.611102566628
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3785.336676822098
EX_leugly(e)_neg	9725.532523149512
EX_leuktrA4(e)_neg	3.4619146478652114
EX_leuktrA4(e)_pos	4332.488311690082
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3440.7667640770587
EX_leuktrC4(e)_neg	5.64695542585879
EX_leuktrC4(e)_pos	22494.748299551786
EX_leuktrD4(e)_neg	4.119788445678943
EX_leuktrD4(e)_pos	18042.84304412376
EX_leuktrE4(e)_neg	4.762765975978578
EX_leuktrE4(e)_pos	17687.04203588272
EX_leuktrF4(e)_neg	5.60171667978763
EX_leuktrF4(e)_pos	21259.601312906983
EX_leuleu(e)_neg	10264.358845379213
EX_lgnc(e)_neg	22.065112349497134
EX_lgnc(e)_pos	10.3208983245446
EX_limnen(e)_neg	7.510649772790001
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	14.02593530457376
EX_lneldc(e)_pos	9170.033530217133
EX_lnlc(e)_neg	6.137658816224375
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.963172567761473
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.745318474025014
EX_lnlncg(e)_pos	49.52785960580314
EX_lpchol_hs(e)_neg	13883.016821406798
EX_lys_L(e)_neg	12.550720841086513
EX_lys_L(e)_pos	3.9418581952671152
EX_mag_hs(e)_neg	5224.110077447846
EX_mal_L(e)_neg	5267.935987854964
EX_mal_L(e)_pos	9333.56595409051
EX_malcoa(e)_neg	5.257662766691101
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3018.3074233229268
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.27674132028964
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.184528457529826
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.645538282215284
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5294.304035592316
EX_meoh(e)_neg	5.690607191292729
EX_meoh(e)_pos	22317.500560983008
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42419.05672025184
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16270.146661500816
EX_met_L(e)_neg	10.836450820672855
EX_met_L(e)_pos	10216.487106182418
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4746.53747355655
EX_n2m2nmasn(e)_neg	60.07488441208921
EX_n2m2nmasn(e)_pos	774.1224403604292
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.86856257720365
EX_nac(e)_pos	29.11538953528535
EX_nad(e)_neg	4.7725932203274315
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.7725932203274315
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.66376381430997
EX_nh4(e)_neg	540.1686652602494
EX_nh4(e)_pos	5136.18709200926
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.975256926688081
EX_no(e)_pos	58477.270519229176
EX_no2(e)_neg	5.357122172114849
EX_no2(e)_pos	5.467386055572992
EX_npthl(e)_neg	7.510649772790001
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.830237162245346
EX_nrpphr(e)_pos	30017.829990457376
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72237.85283479263
EX_nrvnc(e)_neg	22.760221950614437
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3742.3653080938043
EX_o2s(e)_neg	3.2111415583159433
EX_o2s(e)_pos	9037.116759807943
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19659.842631648018
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18925.98281773975
EX_ocdca(e)_neg	5156.095972617372
EX_ocdcea(e)_neg	7.015838892117082
EX_ocdcea(e)_pos	8906.387992998845
EX_octa(e)_neg	9062.80042129816
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.510649772790002
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.510649772790001
EX_orn(e)_neg	4.43855737253534
EX_orn(e)_pos	11387.030812898236
EX_orot(e)_neg	6.74713533968701
EX_orot(e)_pos	8432.323702651174
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11338.716919511337
EX_paf_hs(e)_neg	4.84594443421343
EX_paf_hs(e)_pos	6.865823365585071
EX_pan4p(e)_neg	5439.087832058395
EX_pan4p(e)_pos	6691.2001857805735
EX_pchol_hs(e)_neg	14.03692878145571
EX_pchol_hs(e)_pos	10666.001839287372
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5069.566684204795
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5069.566684204795
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14481.60627866176
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15519.924741317423
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.510649772790001
EX_pglyc_hs(e)_neg	5.467386055572993
EX_pglyc_hs(e)_pos	13713.81518755319
EX_phe_L(e)_neg	5903.3314270098435
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18965.18770837487
EX_pheme(e)_neg	51209.73569634424
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.492685196609116
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	507.292071318447
EX_pi(e)_pos	6198.550368786984
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6189.158031445452
EX_ppa(e)_neg	4.87094727878917
EX_ppa(e)_pos	10275.442467354234
EX_ppi(e)_neg	3.796089477919279
EX_ppi(e)_pos	22162.47374901578
EX_prgstrn(e)_neg	6.2625795017360915
EX_prgstrn(e)_pos	61514.82378065468
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.548363050010328
EX_pro_L(e)_pos	8235.36767611618
EX_progly(e)_neg	9463.066308862346
EX_prostgd2(e)_neg	2.502311511542354
EX_prostgd2(e)_pos	136.45411335398396
EX_prostge1(e)_neg	4.23679692551773
EX_prostge1(e)_pos	15.410390776553188
EX_prostge2(e)_neg	3.3862229479611687
EX_prostge2(e)_pos	16.033760842922206
EX_prostgf2(e)_neg	4.963236292408557
EX_prostgf2(e)_pos	143.88722762250723
EX_prostgh2(e)_neg	2.502311511542354
EX_prostgh2(e)_pos	134.15911842692466
EX_prostgi2(e)_neg	6.088341797301996
EX_prostgi2(e)_pos	162.712170472959
EX_prpp(e)_neg	3.9920278686653337
EX_prpp(e)_pos	27267.588540952558
EX_ps_hs(e)_neg	6.406516925023694
EX_ps_hs(e)_pos	14587.964535161673
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13822.28588728129
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14977.64014430551
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.223431893136684
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.802306001702211
EX_ptrc(e)_pos	14518.30224499038
EX_ptth(e)_neg	6188.152254412674
EX_ptth(e)_pos	5727.178286183576
EX_pydam(e)_neg	10222.341392199045
EX_pydx(e)_neg	7919.964386084364
EX_pydx5p(e)_neg	9.336966025599224
EX_pydx5p(e)_pos	9664.89156160592
EX_pydxn(e)_neg	9240.350564299782
EX_pyr(e)_neg	3.6201191720883927
EX_pyr(e)_pos	4504.2792446535095
EX_q10(e)_neg	5591.908276497935
EX_q10h2(e)_pos	5591.908276497935
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6451.570913426858
EX_retfa(e)_neg	5.467386055572993
EX_retfa(e)_pos	1228.492076759552
EX_retinol(e)_neg	810.2563055819581
EX_retinol(e)_pos	24.325478586632975
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1636.465265957938
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1636.465265957938
EX_retn(e)_neg	350.8398989762817
EX_retn(e)_pos	832.0635729718846
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3943.1146780242525
EX_rib_D(e)_neg	5050.434779486428
EX_ribflv(e)_neg	17587.288021854743
EX_s2l2fn2m2masn(e)_neg	4.084747993367583
EX_s2l2fn2m2masn(e)_pos	805.2131962662455
EX_s2l2n2m2masn(e)_neg	76.18375528957993
EX_s2l2n2m2masn(e)_pos	667.0912970461947
EX_sarcs(e)_neg	10.073492486332336
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4993.103004897682
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.580319008466903
EX_ser_L(e)_pos	6833.335417406507
EX_sfcys(e)_pos	21624.98071307015
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14970.469888210286
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1212.476020973344
EX_so4(e)_pos	13820.043974391489
EX_spc_hs(e)_neg	11.631208583248979
EX_spc_hs(e)_pos	28759.115523078814
EX_sph1p(e)_neg	13.358896979681344
EX_sph1p(e)_pos	19751.750007243354
EX_sphs1p(e)_neg	9.297994871929872
EX_sphs1p(e)_pos	33114.307160609955
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23985.915397421806
EX_sprm(e)_neg	2.012112590154086
EX_sprm(e)_pos	15443.824928187918
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.564678954088211
EX_strch1(e)_neg	13.446003699369701
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.393307423322926
EX_strch2(e)_pos	13.446003699369701
EX_strdnc(e)_neg	9.757023069828772
EX_strdnc(e)_pos	6.995586188326658
EX_succ(e)_neg	6.109243570105938
EX_succ(e)_pos	5407.708172516993
EX_sucr(e)_neg	3.493307423322927
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.237774680307204
EX_tag_hs(e)_pos	8.108742089170592
EX_tagat_D(e)_neg	7.09935409440561
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.3354328239190982
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.510649772790001
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13089.480810004015
EX_tcynt(e)_neg	5.357122172114847
EX_tcynt(e)_pos	11.198335824367048
EX_tdchola(e)_neg	5.497725479936839
EX_tdchola(e)_pos	67369.96038276248
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8253.416017120857
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12791.001053185022
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12791.001053185022
EX_tethex3(e)_neg	10.486762888621184
EX_tethex3(e)_pos	7.882436733353494
EX_tetpent3(e)_neg	7.882436733353494
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.181021377595625
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.486762888621183
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.2290508019999145
EX_thf(e)_pos	5088.785762775847
EX_thm(e)_neg	12274.435081061776
EX_thmmp(e)_neg	9.298067558749311
EX_thmmp(e)_pos	12274.435081061774
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	28303.828240491453
EX_thr_L(e)_neg	4.959045503468949
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.19204427632242
EX_thym(e)_pos	12208.986078616967
EX_thymd(e)_neg	5.879359040735041
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.115002948709218
EX_tmndnc(e)_neg	13.56521000548734
EX_tmndnc(e)_pos	247.01561122228927
EX_tolbutamide(e)_neg	7.510649772790002
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.445779915429913
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.056592106390182
EX_triodthy(e)_pos	10.894916560367976
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.31343301812299
EX_trp_L(e)_neg	7.311979292255391
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.254434610186575
EX_tststerone(e)_pos	54876.02511253403
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68531.20978509384
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	61055.493343370275
EX_tsul(e)_neg	12.031286423515503
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7285.583057270119
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	170.62915318029602
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19508.703359187868
EX_tyr_L(e)_neg	3.2507863062295046
EX_tyr_L(e)_pos	5489.936280810876
EX_udp(e)_neg	3.109640972540208
EX_udp(e)_pos	23122.555907289705
EX_udpg(e)_neg	5.376483518789739
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.568575538244354
EX_ump(e)_pos	14741.30989492203
EX_ura(e)_neg	5.441613105591551
EX_ura(e)_pos	7373.530368060823
EX_urate(e)_neg	4.75
EX_urate(e)_pos	9023.367302071507
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11608.581073701664
EX_uri(e)_neg	4.9542467484006645
EX_uri(e)_pos	5914.309572703236
EX_utp(e)_neg	3.109640972540208
EX_utp(e)_pos	26464.34123623308
EX_vacc(e)_neg	7.852998802606538
EX_vacc(e)_pos	8898.048541970633
EX_val_L(e)_neg	6.360373547838407
EX_val_L(e)_pos	7725.536497840184
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7521.152352096913
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.51064977279
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18448.482690796543
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7507.038832186418
EX_xolest2_hs(e)_neg	5.467386055572993
EX_xolest2_hs(e)_pos	14918.193009831248
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54433.06202453514
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54390.271694438976
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54151.03293209496
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	858.4789597411703
EX_xylt(e)_neg	5081.538585255616
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7042.758410910425
F1PGT_neg	0.0
F1PGT_pos	18041.829067622333
F6Tg_pos	17790.197967310152
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8219.55061251712
FACOAL150_neg	0.0
FACOAL150_pos	29.223431893136677
FACOAL160i_pos	8538.018021385371
FACOAL161_neg	21036.683441950783
FACOAL161_pos	10549.44381266799
FACOAL170_neg	0.0
FACOAL170_pos	33.435146313362985
FACOAL180i_pos	3287.5970626168423
FACOAL1812_neg	8898.048541970633
FACOAL1812_pos	7.872224781117712
FACOAL1813_neg	5138.332149644399
FACOAL1813_pos	7.012101728066681
FACOAL181i_pos	4137.025463816307
FACOAL1821_neg	399.31101864288314
FACOAL1821_pos	9965.543064326024
FACOAL1822_neg	9170.033530217133
FACOAL1822_pos	14.02593530457376
FACOAL1831_neg	5121.076978950707
FACOAL1831_pos	12.74531847402502
FACOAL1832_neg	0.0
FACOAL1832_pos	6.963172567761473
FACOAL184_neg	6.995586188326658
FACOAL184_pos	13.70151246995002
FACOAL191_pos	7232.8258465486415
FACOAL200_pos	3300.9692161411695
FACOAL203_neg	49.32357359878178
FACOAL203_pos	6.1771629442221965
FACOAL2042_neg	32.77781505352989
FACOAL2042_pos	7.813558195648609
FACOAL204_neg	7645.212065136755
FACOAL204_pos	12.698735991682653
FACOAL205_neg	247.01561122228927
FACOAL205_pos	13.56521000548734
FACOAL206_neg	0.0
FACOAL206_pos	47.49268519660912
FACOAL224_neg	136.242642087032
FACOAL224_pos	9.281781500791944
FACOAL2251_neg	198.80272998548756
FACOAL2251_pos	11.181021377595625
FACOAL2252_neg	388.9310397400852
FACOAL2252_pos	12.769709814411938
FACOAL226_neg	478.8545026356211
FACOAL226_pos	9.86826718595201
FACOAL240_neg	10.3208983245446
FACOAL240_pos	22.065112349497138
FACOAL241_neg	0.0
FACOAL241_pos	22.760221950614433
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.486762888621183
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.181021377595627
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.882436733353494
FACOAL246_1_neg	7.882436733353494
FACOAL246_1_pos	10.48676288862118
FACOAL260_neg	0.0
FACOAL260_pos	10.320898324544599
FACOAL40im_pos	6.275295399056819
FACOAL80i_pos	9062.80042129816
FADDP_pos	3397.1027653976394
FADDPle_pos	14461.518424095706
FADH2ETC_pos	303.5564958935708
FADH2tru_pos	5020.583247879024
FADH2tx_neg	0.0
FADH2tx_pos	69054.80256916596
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5020.583247879024
FADtx_neg	69054.80256916594
FADtx_pos	0.0
FAEL183_pos	24656.495993035303
FAEL184_pos	32.723388781578514
FAEL204_pos	15448.025889141414
FAEL205_pos	38056.72200063114
FAH1_pos	7.51064977279
FAH2_pos	7507.03883218642
FAH3_pos	18448.482690796543
FALDH_neg	1159.7457343432948
FALDH_pos	1159.7457343432948
FALDtly_neg	0.0
FALDtly_pos	12139.693700324633
FALDtm_neg	0.0
FALDtm_pos	27201.235167673836
FAOXC101C102m_pos	286.07978515061467
FAOXC101C102x_pos	498.0782596547644
FAOXC101C8m_pos	502.4916301344078
FAOXC101C8x_pos	498.0782596547644
FAOXC101m_pos	25875.875599226187
FAOXC101x_pos	498.0782596547644
FAOXC102C101m_pos	286.07978515061467
FAOXC102C101x_pos	498.0782596547644
FAOXC102C103m_pos	713.7043280066372
FAOXC102C103x_pos	930.348247074262
FAOXC102C81m_pos	713.7043280066372
FAOXC102C81x_pos	930.348247074262
FAOXC102m_pos	713.7043280066372
FAOXC102x_pos	930.348247074262
FAOXC103C102m_pos	713.7043280066372
FAOXC103C102x_pos	930.348247074262
FAOXC10C10OHm_pos	13059.836320519209
FAOXC10C8m_pos	5051.297203128667
FAOXC10C8x_pos	24069.7268675151
FAOXC10DCC8DCx_pos	28310.255444937873
FAOXC11C9m_pos	64.35226189463621
FAOXC11_pos	47.49268519660911
FAOXC121C101m_pos	25875.875599226187
FAOXC121C10x_pos	24144.206500246797
FAOXC121x_pos	18709.01618100987
FAOXC122C101m_pos	286.07978515061467
FAOXC122m_pos	286.07978515061467
FAOXC122x_pos	498.0782596547644
