	WT-EPA-d_S142_L007_R1_001
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.17030344413575
BCRNe_pos	8751.342686245505
BDG2HCGHD_pos	0.0
BDHm_neg	7859.250577930238
BDHm_pos	5.15732241650749
BDMT_L_pos	17376.11625056323
BDMT_U_pos	17376.11625056323
BETALDHxm_pos	10345.056790225486
BGLUGCHe_pos	13802.741630333929
BGLUTCHLe_pos	15029.82021969178
BGLUTDECHOe_pos	3800.0
BHBt_neg	1293.6693209975688
BHBt_pos	1293.6693209975688
BHBtm_neg	7859.250577930239
BHBtm_pos	5.15732241650749
BHMT_pos	27250.719897834377
BILDGLCURt_neg	2022.266748281465
BILDGLCURt_pos	2022.266748281465
BILDGLCURte_pos	4155.0648722930655
BILDGLCURtr_neg	43041.823110041114
BILDGLCURtr_pos	8081.063623851255
BILGLCURt_neg	2022.266748281465
BILGLCURt_pos	2022.266748281465
BILGLCURte_pos	4678.730774790555
BILGLCURtr_neg	65725.33525516102
BILGLCURtr_pos	10.391462758617529
BILIRED_pos	51204.000828814074
BILIRUBt2_neg	1964.6750581759056
BILIRUBt2_pos	2223.12396617795
BILIRUBtr_neg	2975.815369923279
BILIRUBtr_pos	2975.815369923279
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9711.542461988201
BMTer_L_pos	51.86303831365408
BMTer_U_pos	51.86303831365407
BPNT2_pos	3380.7817840727885
BPNT_pos	7793.06944792199
BTND1_pos	5911.542461988203
BTND1n_pos	9711.542461988198
BTNDe_pos	3.943708981442934
BTNDm_pos	6336.7659511113625
BTNPL_pos	5911.542461988203
BTNPLm_pos	6336.7659511113625
BTNTe_pos	1363.2060008810495
BTNt2_neg	1464.2843188806319
BTNt2_pos	1460.0490326484196
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3784.5405760170574
BTNt3ile_pos	3708.3937709363713
BTNt4i_pos	1464.2843188806319
BTNtn_neg	9711.542461988201
BTNtn_pos	0.0
BUP2_pos	18205.402694600332
BUTt2m_neg	0.0
BUTt2m_pos	6.2872003191726105
BUTt2r_neg	534.9251601006225
BUTt2r_pos	534.9251601006225
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17696.362434607865
C100CPT1_neg	0.0
C100CPT1_pos	15140.851830201242
C101CPT1_neg	0.0
C101CPT1_pos	12697.86643417696
C101CRNe_pos	12697.866434176962
C102CPT1_neg	0.0
C102CPT1_pos	12697.86643417696
C10CRNe_pos	15140.85183020124
C10DCCACT_neg	8030.681360640851
C10DCCACT_pos	48250.22125830969
C10DCc_neg	0.0
C10DCc_pos	8030.681360640851
C10DCe_pos	19983.586554802998
C10OHc_neg	0.0
C10OHc_pos	12990.794827324216
C120CPT1_neg	0.0
C120CPT1_pos	10803.084673947535
C121CPT1_neg	0.0
C121CPT1_pos	12697.86643417696
C12DCACOT_pos	8030.68136064085
C12DCACT_pos	8030.6813606408505
C12DCTD_neg	0.0
C12DCTD_pos	8030.6813606408505
C12DCe_pos	46182.92436414186
C12OHc_neg	0.0
C12OHc_pos	12547.468536165237
C140CPT1_neg	0.0
C140CPT1_pos	8199.049151369542
C141ACBP_neg	0.0
C141ACBP_pos	13986.788612272698
C141CPT1_neg	0.0
C141CPT1_pos	12697.86643417696
C141OHc_neg	0.0
C141OHc_pos	13986.788612272705
C141OHe_pos	13986.788612272705
C142ACBP_neg	0.0
C142ACBP_pos	32230.128937991594
C142CPT1_neg	0.0
C142CPT1_pos	12697.86643417696
C142OHc_neg	0.0
C142OHc_pos	32230.128937991594
C142OHe_pos	32230.128937991594
C14OHc_neg	0.0
C14OHc_pos	10507.53236918672
C14STRr_pos	243.71957562618925
C160CPT1_pos	2308.483454983534
C160CPT2_pos	13398.961960718365
C160CRNt_pos	13536.272486084628
C161CPT12_pos	11172.786724451831
C161CPT1_pos	10461.836076618463
C161CPT22_pos	11172.786724451831
C161CPT2_pos	10461.836076618463
C161CRN2t_pos	11172.786724451831
C161CRNt_pos	10461.836076618463
C161OHc_neg	0.0
C161OHc_pos	10461.988762226823
C162ACBP_neg	0.0
C162ACBP_pos	22506.6123021992
C162OHc_neg	0.0
C162OHc_pos	22506.6123021992
C162OHe_pos	22506.6123021992
C16DCc_neg	0.0
C16DCc_pos	30090.526745485015
C16DCe_pos	30090.526745485015
C16OHc_neg	0.0
C16OHc_pos	10789.582277631856
C16txc_pos	4988.879446959165
C180CPT1_pos	8439.448920530927
C180CPT2_pos	8439.448920530927
C180CRNt_pos	8439.448920530927
C181CPT1_pos	1649.265999220836
C181CPT2_pos	1649.265999220836
C181CRNt_pos	1649.265999220836
C181OHc_neg	0.0
C181OHc_pos	15737.492778242748
C182OHc_neg	0.0
C182OHc_pos	10.009179979112295
C18OHc_neg	0.0
C18OHc_pos	8574.778693457623
C204CPT1_pos	283.8429764013397
C204CPT2_pos	283.8429764013397
C204CRNt_pos	283.8429764013397
C226COAtx_neg	476.16330044450365
C226COAtx_pos	9.874019506923108
C226CPT1_pos	738.6724340952711
C226CPT2_pos	738.6724340952711
C226CRNt_pos	738.6724340952711
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1257.852904296524
C2tcx_pos	5824.797225183303
C30CPT1_pos	1687.6481207101333
C3DCe_pos	11110.004740308548
C3STDH1Pr_pos	75174.95226654725
C3STDH1r_pos	75227.50928627068
C3STKR2r_pos	75174.95226654723
C40CPT1_neg	0.0
C40CPT1_pos	3456.492868976955
C4CRNCPT2_neg	18212.960521260735
C4CRNCPT2_pos	3456.492868976955
C4CRNe_pos	17339.169491365792
C4DCCACT_neg	8030.6813606408505
C4DCCACT_pos	44097.565070175006
C4DCe_pos	10760.212781674722
C4OHc_neg	0.0
C4OHc_pos	8751.342686245505
C4STMO1r_pos	75174.95226654728
C4STMO2Pr_pos	75174.95226654729
C4STMO2r_pos	75227.50928627071
C4tcx_neg	0.0
C4tcx_pos	18221.34235002947
C4tmc_neg	18212.96052126073
C4tmc_pos	3456.492868976955
C4x_neg	0.0
C4x_pos	18221.342350029467
C50CPT1_neg	0.0
C50CPT1_pos	10852.095036390729
C51CPT1_neg	0.0
C51CPT1_pos	12104.447760723462
C5DCe_pos	8200.181729713402
C60CPT1_neg	0.0
C60CPT1_pos	13441.691431568348
C6COAt_neg	18231.66561365345
C6COAt_pos	15274.752785323873
C6CRNe_pos	13441.691431568348
C6CRNtcx_neg	18231.665613653448
C6CRNtcx_pos	15274.752785323873
C6DCCACT_neg	8030.68136064085
C6DCCACT_pos	62468.10198979244
C6DCc_neg	0.0
C6DCc_pos	8030.681360640849
C6DCe_pos	62468.10198979245
C80CPT1_neg	0.0
C80CPT1_pos	9059.74939839462
C81CPT1_neg	0.0
C81CPT1_pos	12697.86643417696
C81CRNe_pos	12697.866434176962
C8CRNe_pos	9059.74939839462
C8DCc_neg	0.0
C8DCc_pos	8030.6813606408505
C8DCe_pos	28131.13652056816
C9BRxtc_neg	2037.310525366266
C9BRxtc_pos	2037.310525366266
CAATPS_pos	4842.240263309843
CAMPt_pos	13263.939678544386
CAROtr_neg	0.0
CAROtr_pos	13.170303444135751
CARPEPT1tc_pos	11102.277835811323
CARVEOLte_neg	7.519104593966968
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.835110956388435
CATm_pos	5824.103427000473
CATp_pos	7816.1691136604295
CAt7r_neg	1772.82539241381
CAt7r_pos	1772.82539241381
CBASPte_neg	19731.788203416163
CBASPte_pos	8359.62936178055
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18997.220886580406
CBPSam_pos	14182.340341289968
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	21.9756038156128
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13654.239160979017
CDIPTr_pos	3849.7572563749286
CDPDAGtm_neg	13661.553365979189
CDPDAGtm_pos	0.0
CDS_pos	3849.7572563749286
CDSm_pos	13661.553365979189
CEPTC_pos	3984.320979468212
CEPTE_pos	4242.749699186429
CERK_pos	28701.31955829765
CERT1gt_neg	8255.32637481549
CERT1gt_pos	22073.936143260104
CERT1rt_neg	0.0
CERT1rt_pos	13052.762835031774
CERT2gt_neg	0.0
CERT2gt_pos	29635.713924120657
CERT2rt_neg	13052.762835031772
CERT2rt_pos	0.0
CGLYt3_2__pos	2139.9452440036744
CGMPt_pos	14407.88831477764
CH25H_pos	12301.083922669857
CHAT_neg	5700.0
CHAT_pos	5535.681433112151
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3984.320979468213
CHLP_pos	3462.9629275643865
CHLtm_neg	13661.553365979187
CHLtm_pos	10345.056790225482
CHOLATEt2_pos	1394.5787335382388
CHOLATEt3_pos	3343.4341490247766
CHOLATEt_neg	1394.5787335382388
CHOLATEt_pos	2223.12396617795
CHOLD2m_pos	10345.056790225486
CHOLESACATc_pos	6951.766606257126
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6949.036437441142
CHOLK_pos	3245.144795513786
CHOLPtg_neg	8255.32637481549
CHOLPtg_pos	0.0
CHOLPtl_neg	60703.35111378113
CHOLPtl_pos	0.0
CHOLt4_neg	1334.4506132830952
CHOLt4_pos	1334.4506132830952
CHOLtg_neg	0.0
CHOLtg_pos	5564.244538615443
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5564.244538615443
CHOLtu_neg	1334.4506132830952
CHOLtu_pos	1334.4506132830954
CHSTEROLSULT_pos	8068.812036106533
CHSTEROLt1_neg	2125.432336221579
CHSTEROLt1_pos	2125.432336221579
CHSTEROLt2_neg	2125.432336221579
CHSTEROLt2_pos	2125.432336221579
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2125.432336221579
CHSTEROLt_pos	4214.040562011006
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	5048.552518203842
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	372.76408324296733
CITRtm_pos	372.76408324296733
CITt4_2_neg	1058.7082829225021
CITt4_2_pos	1347.4112645862767
CITt4_4_neg	1404.5443535836594
CITt4_4_pos	1404.5443535836594
CITtam_neg	2023.4497776241274
CITtam_pos	2023.4497776241274
CITtbm_neg	0.0
CITtbm_pos	2145.0507833017523
CK_neg	0.0
CK_pos	3770.0642729150686
CKc_neg	3770.0642729150686
CKc_pos	0.0
CLFORtex_pos	2111.865857766392
CLHCO3tex2_pos	800.5999685366629
CLI2tex_pos	3152.8149877332007
CLOHtex2_pos	1032.6577621444378
CLOXAtex2_pos	1009.9649716710519
CLPNDCOAtx_neg	11.085069863914066
CLPNDCOAtx_pos	37892.44243227643
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	385.9468736851794
CLPNDt_pos	12.764926975322515
CLS_hs_pos	226.79779323416858
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18817.35947932615
CMPACNAtn_pos	8842.600234502996
CMPSAS_pos	5042.600234502998
CMPSASn_pos	8842.600234502996
CO2t_neg	3244.025646564327
CO2t_pos	3289.8033046253904
CO2ter_neg	11249.750542740943
CO2ter_pos	24841.69374855851
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3832.451948777787
CO2tm_pos	3663.968983480506
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12427.038116585332
CO2tp_pos	18398.37201807655
COAtg_neg	19708.33292477315
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7207.122861462154
COAtm_neg	4757.321447916462
COAtm_pos	1649.265999220836
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2527.1444390321426
COAtp_pos	3100.8944636013334
COAtr_neg	1582.5889913822004
COAtr_pos	1582.5889913822004
COKECBESr_pos	0.0
COQ3m_pos	45869.49158745083
COQ5m_pos	45869.49158745083
COQ6m_pos	45869.49158745083
COQ7m_pos	45869.49158745083
CORE2GTg_pos	7760.373701157049
CORE3GTg_pos	7619.051833539413
CORE4GTg_pos	7619.051833539413
CORE5GTg_pos	400.04132327853875
CORE6GTg_pos	7074.054479018262
CORE7GTg_pos	400.04132327853875
CORE8GTg_pos	409.4073245018453
COUCOAFm_pos	45869.491587450844
COUMARINte_neg	0.0
COUMARINte_pos	7.519104593966968
COt_neg	0.0
COt_pos	51204.00082881407
CPCTDTX_pos	0.0
CPPPGO_pos	14805.280766145788
CREATt4_2_r_neg	942.8149245336418
CREATt4_2_r_pos	942.8149245336418
CREATtmdiffir_pos	3770.0642729150686
CRMPte_neg	0.0
CRMPte_pos	28701.31955829765
CRNCAR3tp_pos	4584.727318205178
CRNCARtp_pos	1257.852904296524
CRNrtx_neg	1257.852904296524
CRNrtx_pos	3169.291534735619
CRNtHa_pos	931.7577502134657
CRNt_neg	596.1261562495124
CRNt_pos	931.7577502134657
CRNtim_pos	893.2882622935509
CRNtuNa_pos	596.1261562495124
CRNtx_neg	2037.310525366266
CRNtx_pos	2037.310525366266
CRTNsyn_pos	0.0
CRTSLt_neg	52117.49160101125
CRTSLt_pos	0.0
CRTSLtm_neg	52117.49160101124
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54715.97330192347
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54715.97330192347
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1206.929471474463
CRVNCtr_pos	1206.929471474463
CSAPASEly_pos	85.97530032828608
CSBPASEly_pos	102.90569433868285
CSCPASEly_pos	85.78138377371388
CSDPASEly_pos	131.68717306534705
CSEPASEly_pos	152.59356018579453
CSNAT2m_neg	0.0
CSNAT2m_pos	1687.6481207101333
CSNAT2x_neg	3169.291534735619
CSNAT2x_pos	2527.1444390321426
CSNAT3x_neg	0.0
CSNAT3x_pos	4584.727318205178
CSNATer_neg	1582.5889913822004
CSNATer_pos	1582.5889913822004
CSNATm_neg	0.0
CSNATm_pos	2412.2747121615957
CSNATp_neg	4542.176273494146
CSNATp_pos	5094.129468185496
CSNATr_neg	1582.5889913822004
CSNATr_pos	1582.5889913822004
CSND_pos	7.1950245090945
CSNt_neg	0.0
CSNt_pos	7.1950245090945
CSPG_At_pos	0.0
CSPG_Atly_pos	85.97530032828608
CSPG_Bt_pos	0.0
CSPG_Btly_pos	102.90569433868285
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	85.78138377371388
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	131.68717306534705
CSPG_Et_pos	0.0
CSPG_Etly_pos	152.59356018579453
CSm_pos	4363.680968073172
CTPS1_pos	4198.894784359189
CTPS2_pos	7518.125569394086
CTPtn_neg	0.0
CTPtn_pos	8842.600234502996
CYANt_neg	0.0
CYANt_pos	6.74542310798776
CYANtm_neg	0.0
CYANtm_pos	12.130333596740858
CYOOm3_pos	8974.982137866326
CYOR_u10m_pos	3555.305449709978
CYSALANaEx_pos	870.0805771665448
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	1053.3294617118065
CYSATB0tc_pos	1277.8134376801672
CYSGLNNaEx_pos	871.217587393634
CYSGLTH_neg	1457.9422987524167
CYSGLTH_pos	1244.513217580099
CYSGLUexR_neg	556.9997886740064
CYSGLUexR_pos	647.6383081301792
CYSGLYexR_neg	643.1195214960418
CYSGLYexR_pos	547.0431810556821
CYSLYSL_pos	0.0
CYSO_pos	9747.102300634666
CYSPHELAT2tc_pos	586.3660732175642
CYSSERNaEx_pos	870.0805771665448
CYSSNAT5tc_neg	1374.1929220853876
CYSSNAT5tc_pos	1374.1929220853876
CYSTALArBATtc_pos	2.3751423085563697
CYSTA_neg	0.0
CYSTA_pos	7661.157822372476
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3562421347024536
CYSTGL_pos	14011.888941292997
CYSTHRNaEx_pos	870.0805771665448
CYSTLEUrBATtc_pos	2.372564653724339
CYSTSERex_pos	2.377784197828667
CYSTS_pos	14011.888941292997
CYSt4_pos	458.70615438868924
CYStec_neg	681.8493286183857
CYStec_pos	821.4278556538568
CYTDK1_pos	420.7864669018901
CYTDK2m_pos	13661.553365979189
CYTD_pos	3587.278042218231
CYTDn_pos	13376.368015001264
CYTDt4_pos	1001.496924813956
CYTDt5le_pos	1412.1062295927798
CYTDt_neg	1001.496924813956
CYTDt_pos	6262.634338425729
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13661.553365979187
CYTDtn_neg	0.0
CYTDtn_pos	13376.368015001266
CYTK10_neg	387.3152146261143
CYTK10_pos	387.3152146261143
CYTK10n_neg	389.46361265005265
CYTK10n_pos	389.46361265005265
CYTK11_neg	387.3152146261143
CYTK11_pos	387.3152146261143
CYTK11n_neg	389.46361265005265
CYTK11n_pos	389.46361265005265
CYTK12_neg	387.3152146261143
CYTK12_pos	387.3152146261143
CYTK12n_neg	389.46361265005265
CYTK12n_pos	389.46361265005265
CYTK13_neg	387.3152146261143
CYTK13_pos	387.3152146261143
CYTK13n_neg	389.46361265005265
CYTK13n_pos	389.46361265005265
CYTK14_neg	387.3152146261143
CYTK14_pos	387.3152146261143
CYTK14n_neg	389.46361265005265
CYTK14n_pos	389.46361265005265
CYTK1_neg	387.3152146261143
CYTK1_pos	387.3152146261143
CYTK1m_neg	0.0
CYTK1m_pos	13661.55336597919
CYTK1n_neg	389.46361265005265
CYTK1n_pos	389.46361265005265
CYTK2_neg	387.3152146261143
CYTK2_pos	387.3152146261143
CYTK2n_neg	389.46361265005265
CYTK2n_pos	389.46361265005265
CYTK3_neg	1194.9200839720716
CYTK3_pos	1194.9200839720716
CYTK3n_neg	389.46361265005265
CYTK3n_pos	389.46361265005265
CYTK4_neg	1194.9200839720716
CYTK4_pos	1194.9200839720716
CYTK4n_neg	389.46361265005265
CYTK4n_pos	389.46361265005265
CYTK5_neg	387.3152146261143
CYTK5_pos	387.3152146261143
CYTK5n_neg	389.46361265005265
CYTK5n_pos	389.46361265005265
CYTK6_neg	387.3152146261143
CYTK6_pos	387.3152146261143
CYTK6n_neg	389.46361265005265
CYTK6n_pos	389.46361265005265
CYTK7_neg	387.3152146261143
CYTK7_pos	387.3152146261143
CYTK7n_neg	389.46361265005265
CYTK7n_pos	389.46361265005265
CYTK8_neg	387.3152146261143
CYTK8_pos	387.3152146261143
CYTK8n_neg	389.46361265005265
CYTK8n_pos	389.46361265005265
CYTK9_neg	387.3152146261143
CYTK9_pos	387.3152146261143
CYTK9n_neg	389.46361265005265
CYTK9n_pos	389.46361265005265
Coqe_neg	0.0
Coqe_pos	5610.14095325084
D3AIBTm_neg	358.7870587000618
D3AIBTm_pos	358.7870587000618
DADA_pos	7922.387868925774
DADAe_pos	9109.885459550434
DADNK_pos	4195.9364484053785
DADNt4_neg	1451.3526852220255
DADNt4_pos	7621.753521033302
DAGK_hs_neg	3984.3209794682125
DAGK_hs_pos	3374.7005348326707
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17675.91690940514
DAG_HSter_pos	60.748009187841056
DAGt_neg	6684.025641163151
DAGt_pos	5834.765893426919
DALAOXx_pos	9748.545026807667
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	593.1100661830263
DALAt2r_pos	593.1100661830263
DALAxt_pos	9748.545026807667
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4340.149914299399
DASPO1p_pos	11.41530125097175
DATPtm_pos	14318.83876109916
DATPtn_neg	0.0
DATPtn_pos	20597.57269373317
DCATDc_neg	0.0
DCATDc_pos	19983.586554802998
DCATDr_neg	0.0
DCATDr_pos	19983.586554802998
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	848.0758046980756
DCK1n_pos	848.0758046980756
DCK2n_neg	848.0758046980756
DCK2n_pos	848.0758046980756
DCMPDA_neg	4556.761908523848
DCMPDA_pos	7753.262983614318
DCSPTN1COAtx_neg	4988.879446959165
DCSPTN1COAtx_pos	11.085069863914066
DCSPTN1COAtxc_pos	4988.879446959164
DCSPTN1CPT1_pos	356.35972815827677
DCSPTN1CPT2_pos	356.35972815827677
DCSPTN1CRNt_pos	356.35972815827677
DCSPTN1t_neg	197.87773351471262
DCSPTN1t_pos	11.085069863914065
DCTPtm_pos	23324.65133953343
DCTPtn_neg	0.0
DCTPtn_pos	18527.207881490238
DCT_neg	0.0
DCT_pos	12632.267984150085
DCYTD_pos	4543.842287880634
DCYTDn_pos	19893.01564781707
DCYTt_neg	1451.3526852220255
DCYTt_pos	7177.875815252916
DDCRNe_pos	12547.46853616525
DDECCRNe_pos	10803.084673947533
DDECE1CRNe_pos	12697.866434176962
DDPGAm_neg	0.0
DDPGAm_pos	12310.80410676878
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.519104593966967
DECCRNe_pos	12990.794827324227
DECDICRNe_pos	12697.866434176962
DECDPtm_neg	0.0
DECDPtm_pos	45869.49158745085
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20743.58708459624
DESAT18_10_pos	6.9844545126028095
DESAT18_3_pos	8893.21000972403
DESAT18_4_pos	8879.720551027798
DESAT18_5_pos	7152.708701024269
DESAT18_6_pos	18411.278828067592
DESAT18_7_pos	47798.938293473744
DESAT18_8_pos	9165.20729256737
DESAT18_9_pos	6.15374787966996
DESAT20_1_pos	68.37915506501348
DESAT20_2_pos	48.910287840591366
DESAT22_1p_pos	190.46478609225002
DESAT22_2p_pos	37887.429532681555
DESAT24_1_pos	7.878638031501307
DGAT_pos	4247.266889962489
DGCHOLte_neg	1387.8394274189836
DGCHOLte_pos	4148.608213647227
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4029.349713161544
DGK1_neg	6703.221084807433
DGK1_pos	7613.097863337993
DGK2m_neg	17170.19869131287
DGK2m_pos	7720.569450023686
DGNSKm_pos	5871.296422546085
DGSNt_neg	1378.4478071928238
DGSNt_pos	7600.647049984448
DGSNtm_neg	0.0
DGSNtm_pos	5871.296422546085
DGTPtm_pos	6949.037268867725
DGTPtn_neg	0.0
DGTPtn_pos	20188.888127233895
DGULND_neg	0.0
DGULND_pos	12538.260192649133
DHAAt1r_neg	0.0
DHAAt1r_pos	4341.142194408251
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6492.796471672288
DHCHOLESTANATEtm_neg	8261.787393050005
DHCHOLESTANATEtm_pos	66481.64642033479
DHCR241r_pos	5351.288899841904
DHCR242r_pos	5351.124928193936
DHCR243r_pos	75353.90337145813
DHCR71r_pos	75174.96779728071
DHCR72r_pos	10981.359620375704
DHCRD1_pos	26834.112585420004
DHCRD2_pos	28051.930727021037
DHDPBMTm_pos	45869.49158745083
DHEASULT_pos	7807.9611038218245
DHEASt_neg	1219.6921243549373
DHEASt_pos	1219.6921243549373
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.696039136599461
DHEAtr_pos	60413.777606997
DHFR_neg	644.9326019038893
DHFR_pos	7558.272669968948
DHFtl_neg	3226.1256842847124
DHFtl_pos	0.0
DHFtm_neg	3799.337217811696
DHFtm_pos	3624.719580505756
DHORD9_pos	8359.62936178055
DHORTS_neg	8359.62936178055
DHORTS_pos	0.0
DHPM1_pos	14570.380545819731
DHPM2_pos	18205.402694600332
DHPR2_pos	6356.160510683187
DHPR_pos	5443.983992077163
DIDPtn_neg	4214.396609319991
DIDPtn_pos	4214.396609319991
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	67780.79772048951
DIGALSGALSIDEtg_neg	67780.79772048953
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8925.690731248858
DIGALSIDEtg_pos	67780.79772048953
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8390.203928813276
DINt_neg	1378.4478071928238
DINt_pos	7631.377918696282
DITPtn_neg	4214.396609319991
DITPtn_pos	4214.396609319991
DKMPPD_pos	15130.073676877442
DLNLCGCPT1_pos	122.81378118641499
DLNLCGCPT2_pos	122.81378118641499
DLNLCGCRNt_pos	122.81378118641499
DLNLCGt_neg	49.22578107916455
DLNLCGt_pos	3359.9229557231215
DMANTIPYRINEte_neg	7.910408332886462
DMANTIPYRINEte_pos	0.0
DMATT_pos	75213.96664650773
DMATTx_pos	76775.59733107674
DMGDHm_pos	27250.71989783437
DMGtm_neg	0.0
DMGtm_pos	27250.71989783437
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	47.18731201881479
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	47.18731201881479
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	47.18731201881479
DMNONCOACRNCPT1_neg	2527.1444390321426
DMNONCOACRNCPT1_pos	3169.291534735619
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	47.18731201881478
DMNONCRNt_neg	2037.310525366266
DMNONCRNt_pos	2037.310525366266
DM_13_cis_oretn_n__pos	1513.7599323229515
DM_13_cis_retn_n__pos	1224.4849323229512
DM_1a25dhvitd3(n)_pos	50512.16808928585
DM_4abut(n)_pos	9691.126571565606
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	577.5747768888954
DM_Lcystin_pos	14753.935598747992
DM_Ser_Gly_Ala_X_Gly_ly__pos	864.2182804585207
DM_Ser_Thr_ly__pos	370.2850438187869
DM_T_antigen_g__neg	20.751440446745292
DM_T_antigen_g__pos	245.10673284299386
DM_anth_pos	2850.0
DM_atp_c__pos	4038.879446959164
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	233.63380608898598
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	400.04132327853875
DM_core7_g__pos	400.04132327853864
DM_core8_g__pos	409.4073245018453
DM_datp_m__pos	20443.978498150158
DM_datp_n__pos	20597.572693733175
DM_dctp_m__pos	23324.651339533437
DM_dctp_n__pos	23324.651339533437
DM_dem2emgacpail_prot_hs_r__pos	51.86303831365407
DM_dgpi_prot_hs_r__pos	60.74800918784104
DM_dgtp_m__pos	20188.8881272339
DM_dgtp_n__pos	20188.888127233888
DM_dsT_antigen_g__pos	222.8276853468481
DM_dttp_m__pos	29134.68822211671
DM_dttp_n__pos	29134.68822211671
DM_ethamp_r__pos	32735.630356022662
DM_fol_pos	2323.680708494404
DM_gncore2_g__pos	260.6502557148743
DM_gpi_sig_er__pos	51.86303831365408
DM_hretn_n__pos	1636.3717880800655
DM_kdn_c__pos	8752.40770319463
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12632.267984150085
DM_mem2emgacpail_prot_hs_r__pos	57.208285667956275
DM_n5m2masn_g__pos	932.5642533898888
DM_ncam_pos	23.14250890429265
DM_oretn_n__pos	1496.405792060698
DM_pe_hs(r)_pos	3325.0
DM_pmtcoa(r)_pos	13366.349274241456
