	Ob-DHA-a_S123_L007_R1_001
EX_hpdca(e)_neg	32.8503418979696
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	347.22833574623064
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.542103324167915
EX_hxan(e)_neg	5.63678415674814
EX_hxan(e)_pos	5963.055056657488
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.182648105391534
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	450.15690802852794
EX_idp(e)_neg	2.1479964318247595
EX_idp(e)_pos	3.217305261084862
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7658.6757939319905
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.441066807177524
EX_inost(e)_neg	11.060154698096241
EX_inost(e)_pos	6356.69915003093
EX_ins(e)_neg	5875.208460566454
EX_itp(e)_neg	3.217305261084862
EX_itp(e)_pos	3.2157016188709133
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10831.10219511978
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.061712357382483
EX_ksi(e)_pos	1789.103245175829
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1761.2618454376545
EX_ksii_core2(e)_neg	100.00199241578667
EX_ksii_core2(e)_pos	296.1357792973838
EX_ksii_core4(e)_neg	107.95574078365048
EX_ksii_core4(e)_pos	489.3336100295984
EX_lac_D(e)_neg	2.362136669461512
EX_lac_D(e)_pos	3527.3959518782963
EX_lac_L(e)_neg	2.362136669461512
EX_lac_L(e)_pos	3478.1432199410424
EX_lcts(e)_neg	4.374948133245282
EX_lcts(e)_pos	7314.526293181295
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3782.575721861176
EX_leugly(e)_neg	9633.348698818429
EX_leuktrA4(e)_neg	3.5382852309348376
EX_leuktrA4(e)_pos	4216.416950533783
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3327.5182724055194
EX_leuktrC4(e)_neg	5.660529870208567
EX_leuktrC4(e)_pos	21871.5808294421
EX_leuktrD4(e)_neg	4.13833840389728
EX_leuktrD4(e)_pos	17594.46771561877
EX_leuktrE4(e)_neg	4.783300496550877
EX_leuktrE4(e)_pos	17209.2973159576
EX_leuktrF4(e)_neg	5.643018797304722
EX_leuktrF4(e)_pos	20841.670067456424
EX_leuleu(e)_neg	10185.164616262042
EX_lgnc(e)_neg	20.915866864293953
EX_lgnc(e)_pos	9.932261301617212
EX_limnen(e)_neg	7.542103324167915
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.808627789317242
EX_lneldc(e)_pos	9102.044051247727
EX_lnlc(e)_neg	6.1334375757421125
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.995775144357631
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.635399218595632
EX_lnlncg(e)_pos	49.215089370997894
EX_lpchol_hs(e)_neg	13622.939355353923
EX_lys_L(e)_neg	12.362860901078548
EX_lys_L(e)_pos	3.942017867223611
EX_mag_hs(e)_neg	5218.257164047946
EX_mal_L(e)_neg	5378.768370300131
EX_mal_L(e)_pos	9143.63556310588
EX_malcoa(e)_neg	5.257051714456216
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3014.908991183712
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.286557976014358
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.189223379832953
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6432726607891412
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5194.565106612388
EX_meoh(e)_neg	5.644848915977609
EX_meoh(e)_pos	21876.283222778362
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	41898.59231230406
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	15653.271706419939
EX_met_L(e)_neg	10.715551049555838
EX_met_L(e)_pos	10079.577160816054
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4673.147170430718
EX_n2m2nmasn(e)_neg	58.91857875955868
EX_n2m2nmasn(e)_pos	760.8780198286463
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.59756439227245
EX_nac(e)_pos	28.914278724392872
EX_nad(e)_neg	4.75007571312476
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.75007571312476
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.395215934586748
EX_nh4(e)_neg	525.968933416912
EX_nh4(e)_pos	5019.984768548357
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	7.012112564741277
EX_no(e)_pos	57729.32091194762
EX_no2(e)_neg	5.363517049380085
EX_no2(e)_pos	5.463844259929859
EX_npthl(e)_neg	7.542103324167914
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.735135691273546
EX_nrpphr(e)_pos	29583.97421137768
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	71542.33374831908
EX_nrvnc(e)_neg	21.554140007954413
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3737.4148372591076
EX_o2s(e)_neg	3.2182697298657894
EX_o2s(e)_pos	8859.619615842144
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19180.071812927174
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18423.352369325094
EX_ocdca(e)_neg	5102.026957469963
EX_ocdcea(e)_neg	7.0091561961435795
EX_ocdcea(e)_pos	8855.065060820547
EX_octa(e)_neg	8841.274298247758
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.542103324167915
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.542103324167914
EX_orn(e)_neg	4.431210250753752
EX_orn(e)_pos	11110.8800401156
EX_orot(e)_neg	6.596372892650502
EX_orot(e)_pos	8397.981140494696
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11158.839428662746
EX_paf_hs(e)_neg	4.720826602853167
EX_paf_hs(e)_pos	6.783263740634812
EX_pan4p(e)_neg	5357.850483725842
EX_pan4p(e)_pos	6647.842282665193
EX_pchol_hs(e)_neg	13.69181766239112
EX_pchol_hs(e)_pos	10442.68816969083
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5072.027121407695
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5072.027121407695
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14256.666531776227
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15331.632844795135
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.542103324167915
EX_pglyc_hs(e)_neg	5.463844259929861
EX_pglyc_hs(e)_pos	13384.872812867905
EX_phe_L(e)_neg	5945.144993852632
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18661.656007284633
EX_pheme(e)_neg	50603.19431786063
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	45.92237520423951
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	493.49796537465176
EX_pi(e)_pos	6160.764803489551
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6141.864443004991
EX_ppa(e)_neg	4.630037982830738
EX_ppa(e)_pos	10070.526216276805
EX_ppi(e)_neg	3.7756723002427734
EX_ppi(e)_pos	21457.206000425955
EX_prgstrn(e)_neg	6.236023666622131
EX_prgstrn(e)_pos	60945.36056492037
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.441319753595024
EX_pro_L(e)_pos	8177.316882536419
EX_progly(e)_neg	9365.111931918025
EX_prostgd2(e)_neg	2.7681972065783733
EX_prostgd2(e)_pos	137.92929788757272
EX_prostge1(e)_neg	4.3226820526354155
EX_prostge1(e)_pos	15.668046157906241
EX_prostge2(e)_neg	3.36820541195385
EX_prostge2(e)_pos	16.269118995720206
EX_prostgf2(e)_neg	5.016862859236588
EX_prostgf2(e)_pos	142.7099186672827
EX_prostgh2(e)_neg	2.7681972065783733
EX_prostgh2(e)_pos	134.10046066957625
EX_prostgi2(e)_neg	6.316880142989632
EX_prostgi2(e)_pos	162.94969893139694
EX_prpp(e)_neg	3.982238171475208
EX_prpp(e)_pos	26588.302754315377
EX_ps_hs(e)_neg	6.407469496891318
EX_ps_hs(e)_pos	14305.703128971816
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13592.569369733917
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14785.284251010879
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	28.72565300341778
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.45600437893374
EX_ptrc(e)_pos	14224.834227289959
EX_ptth(e)_neg	6141.524107682985
EX_ptth(e)_pos	5662.629423161402
EX_pydam(e)_neg	10060.134421491042
EX_pydx(e)_neg	7802.504240690574
EX_pydx5p(e)_neg	8.906286747067899
EX_pydx5p(e)_pos	9521.856954161753
EX_pydxn(e)_neg	9038.753900353124
EX_pyr(e)_neg	3.5567148969395808
EX_pyr(e)_pos	4361.65167105479
EX_q10(e)_neg	5547.107083035859
EX_q10h2(e)_pos	5547.107083035859
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6413.356005720555
EX_retfa(e)_neg	5.463844259929861
EX_retfa(e)_pos	1209.758008222761
EX_retinol(e)_neg	796.7767363550383
EX_retinol(e)_pos	23.964238544624564
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1607.5833635418733
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1607.5833635418733
EX_retn(e)_neg	341.805827147676
EX_retn(e)_pos	818.3177333444244
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3881.827305763087
EX_rib_D(e)_neg	4996.790488575681
EX_ribflv(e)_neg	17235.110037806175
EX_s2l2fn2m2masn(e)_neg	4.061712357382483
EX_s2l2fn2m2masn(e)_pos	791.0282283437423
EX_s2l2n2m2masn(e)_neg	74.59642037004072
EX_s2l2n2m2masn(e)_pos	655.750420975038
EX_sarcs(e)_neg	9.909020225666708
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4934.739540076887
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.4893099721036966
EX_ser_L(e)_pos	6723.771327576703
EX_sfcys(e)_pos	21079.780443044507
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14562.780477787512
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1192.1640757882105
EX_so4(e)_pos	13717.711601426083
EX_spc_hs(e)_neg	11.360754062144643
EX_spc_hs(e)_pos	28053.670617859316
EX_sph1p(e)_neg	13.100197450223405
EX_sph1p(e)_pos	19216.893731571898
EX_sphs1p(e)_neg	9.289333771679596
EX_sphs1p(e)_pos	32273.357811607777
EX_spmd(e)_neg	4.977541200734438
EX_spmd(e)_pos	23660.214008568182
EX_sprm(e)_neg	2.001716635451927
EX_sprm(e)_pos	15238.813793116102
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.498583816945932
EX_strch1(e)_neg	13.454113110620556
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.389908991183711
EX_strch2(e)_pos	13.454113110620556
EX_strdnc(e)_neg	9.69755505185308
EX_strdnc(e)_pos	7.045869967068876
EX_succ(e)_neg	6.236400294800145
EX_succ(e)_pos	5527.272532407564
EX_sucr(e)_neg	3.4899089911837113
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.235130213739607
EX_tag_hs(e)_pos	7.967534230539116
EX_tagat_D(e)_neg	6.984735206225527
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.319075031499062
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.542103324167915
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	12896.922215677145
EX_tcynt(e)_neg	5.363517049380085
EX_tcynt(e)_pos	11.132857277482591
EX_tdchola(e)_neg	5.4839075642056505
EX_tdchola(e)_pos	66626.11185216997
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8037.626093676485
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12460.579010096093
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12460.579010096093
EX_tethex3(e)_neg	10.090217752730148
EX_tethex3(e)_pos	7.923485011838182
EX_tetpent3(e)_neg	7.923485011838182
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.791218469883258
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.090217752730144
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.177478388674168
EX_thf(e)_pos	4956.176633732614
EX_thm(e)_neg	11991.633562097704
EX_thmmp(e)_neg	9.080162787876016
EX_thmmp(e)_pos	11991.633562097708
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27567.98970580308
EX_thr_L(e)_neg	4.839894331720722
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.080011683676144
EX_thym(e)_pos	11870.06712938412
EX_thymd(e)_neg	5.755193751609649
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.182648105391536
EX_tmndnc(e)_neg	13.200381723007252
EX_tmndnc(e)_pos	240.52315981699772
EX_tolbutamide(e)_neg	7.542103324167915
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.058133499222887
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.868915369345155
EX_triodthy(e)_pos	10.95160809626526
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.093445012880803
EX_trp_L(e)_neg	7.257808589558305
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.936882861728643
EX_tststerone(e)_pos	54134.944655009975
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67690.55119364086
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	59809.06171085397
EX_tsul(e)_neg	11.965523630404977
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7206.219308304056
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	168.96748936426232
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19338.08259491367
EX_tyr_L(e)_neg	3.336444522386887
EX_tyr_L(e)_pos	5475.877498919789
EX_udp(e)_neg	3.0965467009696166
EX_udp(e)_pos	22642.180601235523
EX_udpg(e)_neg	5.393987700917065
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.3825966945486723
EX_ump(e)_pos	14458.870695069598
EX_ura(e)_neg	5.377455076588214
EX_ura(e)_pos	7178.38464304404
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8839.82805423673
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11302.510017593242
EX_uri(e)_neg	4.850905074556365
EX_uri(e)_pos	5805.975840703959
EX_utp(e)_neg	3.0965467009696166
EX_utp(e)_pos	26011.87019013779
EX_vacc(e)_neg	7.886870868235638
EX_vacc(e)_pos	8826.723121295981
EX_val_L(e)_neg	6.296648796995699
EX_val_L(e)_pos	7662.5550120619555
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7496.388396581095
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.542103324167915
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18021.799766559
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7490.532979466795
EX_xolest2_hs(e)_neg	5.463844259929861
EX_xolest2_hs(e)_pos	14721.673063127204
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	53467.97360647474
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	53781.32151256213
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	53691.96463784217
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	847.9645656034995
EX_xylt(e)_neg	5065.3980921957545
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6909.695210986552
F1PGT_neg	0.0
F1PGT_pos	17732.68204354089
F6Tg_pos	17480.031494686875
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	7998.122392245693
FACOAL150_neg	0.0
FACOAL150_pos	28.725653003417776
FACOAL160i_pos	8235.761628100256
FACOAL161_neg	20550.769339792358
FACOAL161_pos	10326.858729306981
FACOAL170_neg	0.0
FACOAL170_pos	32.8503418979696
FACOAL180i_pos	3176.0492255852355
FACOAL1812_neg	8826.723121295983
FACOAL1812_pos	7.906948647500778
FACOAL1813_neg	5083.826966908208
FACOAL1813_pos	7.047991479234732
FACOAL181i_pos	4030.5741612060406
FACOAL1821_neg	364.9370591529441
FACOAL1821_pos	9670.098766247429
FACOAL1822_neg	9102.044051247729
FACOAL1822_pos	13.808627789317246
FACOAL1831_neg	5117.857299295396
FACOAL1831_pos	12.635399218595635
FACOAL1832_neg	0.0
FACOAL1832_pos	6.99577514435763
FACOAL184_neg	7.045869967068875
FACOAL184_pos	13.344876453996545
FACOAL191_pos	6914.103769493729
FACOAL200_pos	3194.86474300614
FACOAL203_neg	48.50614231931278
FACOAL203_pos	6.22769845436295
FACOAL2042_neg	32.20011242528652
FACOAL2042_pos	7.84327498157072
FACOAL204_neg	7311.668582113432
FACOAL204_pos	12.421969710434347
FACOAL205_neg	240.52315981699775
FACOAL205_pos	13.200381723007254
FACOAL206_neg	0.0
FACOAL206_pos	45.9223752042395
FACOAL224_neg	134.2065667875348
FACOAL224_pos	9.017601285929866
FACOAL2251_neg	195.60504260820196
FACOAL2251_pos	10.791218469883258
FACOAL2252_neg	381.2815456475458
FACOAL2252_pos	12.710752735578208
FACOAL226_neg	470.66050501262026
FACOAL226_pos	9.583813314478451
FACOAL240_neg	9.932261301617212
FACOAL240_pos	20.915866864293957
FACOAL241_neg	0.0
FACOAL241_pos	21.554140007954413
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.090217752730146
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.791218469883258
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.923485011838182
FACOAL246_1_neg	7.923485011838182
FACOAL246_1_pos	10.090217752730148
FACOAL260_neg	0.0
FACOAL260_pos	9.932261301617213
FACOAL40im_pos	6.1341114083378345
FACOAL80i_pos	8841.274298247758
FADDP_pos	3316.284685105735
FADDPle_pos	13855.766750440474
FADH2ETC_pos	287.21926891927603
FADH2tru_pos	5320.786389236449
FADH2tx_neg	0.0
FADH2tx_pos	68466.77436398996
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5320.786389236449
FADtx_neg	68466.77436398994
FADtx_pos	0.0
FAEL183_pos	24382.008468757613
FAEL184_pos	32.20011242528652
FAEL204_pos	14940.930861317129
FAEL205_pos	37376.81976525787
FAH1_pos	7.542103324167915
FAH2_pos	7490.532979466795
FAH3_pos	18021.799766558997
FALDH_neg	1153.3152212331802
FALDH_pos	1153.3152212331802
FALDtly_neg	0.0
FALDtly_pos	12032.917486849541
FALDtm_neg	0.0
FALDtm_pos	26625.19569758738
FAOXC101C102m_pos	280.1712037200415
FAOXC101C102x_pos	483.6163077036093
FAOXC101C8m_pos	445.94262059523004
FAOXC101C8x_pos	483.6163077036093
FAOXC101m_pos	25618.806376902892
FAOXC101x_pos	483.6163077036093
FAOXC102C101m_pos	280.1712037200415
FAOXC102C101x_pos	483.6163077036093
FAOXC102C103m_pos	696.3011482208876
FAOXC102C103x_pos	888.4879343790366
FAOXC102C81m_pos	696.3011482208876
FAOXC102C81x_pos	888.4879343790366
FAOXC102m_pos	696.3011482208876
FAOXC102x_pos	888.4879343790366
FAOXC103C102m_pos	696.3011482208876
FAOXC103C102x_pos	888.4879343790366
FAOXC10C10OHm_pos	12785.681631342732
FAOXC10C8m_pos	4918.14813676548
FAOXC10C8x_pos	23273.82660746326
FAOXC10DCC8DCx_pos	27435.217222319367
FAOXC11C9m_pos	63.220143546689044
FAOXC11_pos	45.922375204239515
FAOXC121C101m_pos	25618.806376902892
FAOXC121C10x_pos	23338.565272060292
FAOXC121x_pos	17992.687354179976
FAOXC122C101m_pos	280.1712037200415
FAOXC122m_pos	280.1712037200415
FAOXC122x_pos	483.6163077036093
FAOXC123C102m_pos	696.3011482208876
FAOXC123C102x_pos	888.4879343790366
FAOXC123m_pos	696.3011482208876
FAOXC123x_pos	888.4879343790366
FAOXC12C10m_pos	4900.261420253029
FAOXC12C10x_pos	23273.826607463263
FAOXC12C12OHm_pos	12326.367381657417
FAOXC12DCC10DCx_pos	47476.62325994397
FAOXC12DCTc_neg	7823.391834222932
FAOXC12DCTc_pos	45339.65354013632
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7823.391834222933
FAOXC12DCx_neg	7823.391834222933
FAOXC12DCx_pos	45339.653540136314
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	63.220143546689044
FAOXC140_pos	42124.1724146801
FAOXC141C121m_pos	25618.806376902892
FAOXC141C121x_pos	17992.687354179976
FAOXC141C141OHm_pos	13771.845065363526
FAOXC142C122m_pos	280.1712037200415
FAOXC142C122x_pos	483.6163077036093
FAOXC142C142OHm_pos	31968.50014822993
FAOXC143C123m_pos	696.3011482208876
FAOXC143C123x_pos	888.4879343790365
FAOXC14C12m_pos	13830.602008332002
FAOXC14C12x_pos	23273.82660746326
FAOXC14C14OHm_pos	10307.391369775032
FAOXC14DCC12DCx_pos	45339.65354013631
FAOXC150m_pos	62.07130463584755
FAOXC15ATPx_pos	6624.429834761602
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	63.220143546689044
FAOXC15NADPx_pos	46.78583758135675
FAOXC15NADx_pos	46.247555204198164
FAOXC16080m_pos	37319.79846738466
FAOXC16080x_pos	15884.539873227846
FAOXC160_pos	40001.617127649304
FAOXC161802m_pos	25557.73630483054
FAOXC16180m_pos	25581.95778843059
FAOXC161C141m_pos	13771.84506536353
FAOXC161C141x_pos	17992.687354179976
FAOXC161C161OHm_pos	10326.858729306981
FAOXC162C142m_pos	23.541028837220633
FAOXC162C162OHm_pos	22358.335271999797
FAOXC163C142x_pos	483.6163077036093
FAOXC163C143m_pos	32.10635143536285
FAOXC163C164Gm_pos	283.120974665701
FAOXC163C164x_pos	483.6163077036093
FAOXC163GC142m_pos	283.120974665701
FAOXC163Gm_pos	283.120974665701
FAOXC163x_pos	483.6163077036093
FAOXC164C143m_pos	698.6004502015945
FAOXC164C143x_pos	888.4879343790365
FAOXC164C163x_pos	483.6163077036093
FAOXC164C165m_pos	698.6004502015945
FAOXC164C165x_pos	888.4879343790365
FAOXC164GC163m_pos	283.120974665701
FAOXC164m_pos	698.6004502015945
FAOXC164x_pos	888.4879343790365
FAOXC165C164m_pos	698.6004502015945
FAOXC165C164x_pos	888.4879343790365
FAOXC16BRx_pos	6624.429834761601
FAOXC16C14m_pos	13599.632297550801
FAOXC16C14x_pos	16041.582462275152
FAOXC16C16OHm_pos	10656.279137934493
FAOXC16DCC14DCx_pos	45339.65354013631
FAOXC16DCr_pos	29559.400339768297
FAOXC16OHC16r_pos	29559.40033976829
FAOXC170m_pos	32.8503418979696
FAOXC17C15m_pos	32.96444947715976
FAOXC180_pos	11773.172268443965
FAOXC180x_pos	8881.29770060428
FAOXC1811601m_pos	39864.01339752433
FAOXC1811602m_pos	89422.42358723651
FAOXC1811603m_pos	47974.67529908725
FAOXC181C161m_pos	23367.41749911523
FAOXC181C161x_pos	17992.687354179976
FAOXC181C181OHm_pos	15453.530317411898
FAOXC182806m_pos	20.84636292628841
FAOXC18280m_pos	61264.127404934705
FAOXC182C162m_pos	23.541028837220633
FAOXC182C182OHm_pos	9.843811560546223
FAOXC183803m_pos	19.957359200589586
FAOXC183806m_pos	245.67812196473025
FAOXC183806x_pos	358.4953988038604
FAOXC183C163Gm_pos	283.120974665701
FAOXC183C163m_pos	32.10635143536285
FAOXC18480m_pos	474.51022447828245
FAOXC18480x_pos	606.322953892124
FAOXC184C163m_pos	439.3707380195567
FAOXC184C163x_pos	483.6163077036093
FAOXC184C164m_pos	698.6004502015946
FAOXC184C164x_pos	888.4879343790365
FAOXC184m_pos	439.3707380195567
FAOXC184x_pos	483.6163077036093
FAOXC185C164m_pos	977.9653404779261
FAOXC185m_pos	977.9653404779261
FAOXC18C18OHm_pos	8491.019329593102
FAOXC200180m_pos	11804.11815199849
FAOXC200180x_pos	11086.954463249263
FAOXC201C181x_pos	17992.687354179976
FAOXC2031836m_pos	120.27445816032237
FAOXC204184m_pos	83.15682480681156
FAOXC204C184m_pos	439.3707380195567
FAOXC204C205x_pos	483.6163077036093
FAOXC204_pos	278.52136423214193
FAOXC2051843m_pos	494.36746843574286
FAOXC2051843x_pos	615.5828372050013
FAOXC205C184x_pos	483.6163077036093
FAOXC205C185m_pos	977.9653404779261
FAOXC221C201x_pos	17992.687354179976
FAOXC2242046m_pos	326.8746620527239
FAOXC2242046x_pos	14927.203958802891
FAOXC2251836m_pos	350.28395975055315
FAOXC2251836x_pos	370.244433487731
FAOXC2252053m_pos	348.49081229962263
FAOXC2252053x_pos	205.2183456206464
FAOXC225C204m_pos	439.3707380195567
FAOXC225C204x_pos	483.6163077036093
FAOXC225C226m_pos	439.3707380195567
FAOXC225C226x_pos	483.6163077036093
FAOXC225m_pos	439.3707380195567
FAOXC225x_pos	483.6163077036093
FAOXC226205m_pos	723.1489346242357
FAOXC226205x_pos	37379.66430085466
FAOXC226C205m_pos	977.9653404779261
FAOXC226C225m_pos	439.3707380195567
FAOXC226C225x_pos	483.6163077036093
FAOXC226C227m_pos	977.9653404779261
FAOXC226_pos	869.1439723160238
FAOXC226m_pos	977.9653404779261
FAOXC227C226m_pos	977.9653404779261
FAOXC22C20x_pos	22715.725437344016
FAOXC22C22DCHYr_pos	50739.01594982579
FAOXC22OHC22r_pos	15656.945972982434
FAOXC240200x_pos	47.37460289691749
FAOXC241181x_pos	21.554140007954413
FAOXC241C221x_pos	45.018853395494865
FAOXC2442246x_pos	10.090217752730144
FAOXC2452253x_pos	10.791218469883258
