	WT-e_S150_L007_R1_001
EX_whddca(e)_pos	7.553445490440861
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18533.756879224566
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7505.340147434913
EX_xolest2_hs(e)_neg	5.48626512890103
EX_xolest2_hs(e)_pos	15098.975793182535
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54568.134006444285
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54497.69322232814
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54177.40145051857
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	855.5150089537079
EX_xylt(e)_neg	5080.498033990807
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7065.878644165052
F1PGT_neg	0.0
F1PGT_pos	18046.930824942843
F6Tg_pos	17791.061414516367
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8215.56396503089
FACOAL150_neg	0.0
FACOAL150_pos	29.414613549040197
FACOAL160i_pos	8575.6634931127
FACOAL161_neg	21106.21682529206
FACOAL161_pos	10563.646601044451
FACOAL170_neg	0.0
FACOAL170_pos	33.631568753649205
FACOAL180i_pos	3282.5891061386396
FACOAL1812_neg	8901.98131368925
FACOAL1812_pos	7.9245958927570355
FACOAL1813_neg	5140.994950032638
FACOAL1813_pos	7.0637725980828145
FACOAL181i_pos	4130.594692687108
FACOAL1821_neg	414.8475431022963
FACOAL1821_pos	10002.331759911684
FACOAL1822_neg	9183.979199178346
FACOAL1822_pos	14.08861838283802
FACOAL1831_neg	5128.905060173884
FACOAL1831_pos	12.826153867887479
FACOAL1832_neg	0.0
FACOAL1832_pos	7.01350272129369
FACOAL184_neg	7.068458350725791
FACOAL184_pos	13.76041829253489
FACOAL191_pos	7287.327576080428
FACOAL200_pos	3293.0421166444285
FACOAL203_neg	49.321179513446026
FACOAL203_pos	6.2519109388488285
FACOAL2042_neg	32.789344772751704
FACOAL2042_pos	7.85630655386609
FACOAL204_neg	7705.0519454050955
FACOAL204_pos	12.773767593744049
FACOAL205_neg	248.0438826371955
FACOAL205_pos	13.627159404349012
FACOAL206_neg	0.0
FACOAL206_pos	47.53657612992322
FACOAL224_neg	135.87839883268276
FACOAL224_pos	9.31944334448467
FACOAL2251_neg	199.32659379106025
FACOAL2251_pos	11.226937548754828
FACOAL2252_neg	389.96777770896824
FACOAL2252_pos	12.781374170672882
FACOAL226_neg	480.50589227544987
FACOAL226_pos	9.888050048671415
FACOAL240_neg	10.366114254080609
FACOAL240_pos	22.216556671404184
FACOAL241_neg	0.0
FACOAL241_pos	22.884983857893488
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.535394888666815
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.22693754875483
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.955582634004415
FACOAL246_1_neg	7.955582634004415
FACOAL246_1_pos	10.535394888666813
FACOAL260_neg	0.0
FACOAL260_pos	10.366114254080609
FACOAL40im_pos	6.278808170220765
FACOAL80i_pos	9059.92482169067
FADDP_pos	3413.1103279907784
FADDPle_pos	14550.564806237593
FADH2ETC_pos	302.16912397900796
FADH2tru_pos	5313.277020596462
FADH2tx_neg	0.0
FADH2tx_pos	69070.17414763293
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5313.277020596462
FADtx_neg	69070.17414763295
FADtx_pos	0.0
FAEL183_pos	24738.007951583284
FAEL184_pos	32.735860981632065
FAEL204_pos	15475.733823102808
FAEL205_pos	38090.649883117185
FAH1_pos	7.553445490440861
FAH2_pos	7505.340147434913
FAH3_pos	18533.756879224566
FALDH_neg	1161.7902246413873
FALDH_pos	1161.7902246413873
FALDtly_neg	0.0
FALDtly_pos	12116.099330363215
FALDtm_neg	0.0
FALDtm_pos	27130.342899725965
FAOXC101C102m_pos	286.53397263912206
FAOXC101C102x_pos	500.66568438785066
FAOXC101C8m_pos	516.2835864461784
FAOXC101C8x_pos	500.66568438785066
FAOXC101m_pos	25942.047015850432
FAOXC101x_pos	500.66568438785066
FAOXC102C101m_pos	286.53397263912206
FAOXC102C101x_pos	500.66568438785066
FAOXC102C103m_pos	713.2550209349067
FAOXC102C103x_pos	935.6538195840086
FAOXC102C81m_pos	713.2550209349067
FAOXC102C81x_pos	935.6538195840086
FAOXC102m_pos	713.2550209349067
FAOXC102x_pos	935.6538195840086
FAOXC103C102m_pos	713.2550209349067
FAOXC103C102x_pos	935.6538195840086
FAOXC10C10OHm_pos	13097.01931923562
FAOXC10C8m_pos	5085.286794976361
FAOXC10C8x_pos	24204.404360758315
FAOXC10DCC8DCx_pos	28329.710173571086
FAOXC11C9m_pos	64.83864343332507
FAOXC11_pos	47.536576129923226
FAOXC121C101m_pos	25942.047015850436
FAOXC121C10x_pos	24281.032023563654
FAOXC121x_pos	18845.067861158877
FAOXC122C101m_pos	286.53397263912206
FAOXC122m_pos	286.53397263912206
FAOXC122x_pos	500.66568438785066
FAOXC123C102m_pos	713.2550209349067
FAOXC123C102x_pos	935.6538195840086
FAOXC123m_pos	713.2550209349067
FAOXC123x_pos	935.6538195840086
FAOXC12C10m_pos	5064.406730977783
FAOXC12C10x_pos	24204.40436075832
FAOXC12C12OHm_pos	12663.470462509864
FAOXC12DCC10DCx_pos	48551.17491984916
FAOXC12DCTc_neg	7986.799872682441
FAOXC12DCTc_pos	46443.240791688404
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7986.79987268244
FAOXC12DCx_neg	7986.79987268244
FAOXC12DCx_pos	46443.24079168841
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	64.83864343332507
FAOXC140_pos	42930.86938016082
FAOXC141C121m_pos	25942.047015850436
FAOXC141C121x_pos	18845.067861158877
FAOXC141C141OHm_pos	14088.719737340149
FAOXC142C122m_pos	286.53397263912206
FAOXC142C122x_pos	500.66568438785066
FAOXC142C142OHm_pos	32422.280053041373
FAOXC143C123m_pos	713.2550209349067
FAOXC143C123x_pos	935.6538195840086
FAOXC14C12m_pos	14189.372380131103
FAOXC14C12x_pos	24204.40436075832
FAOXC14C14OHm_pos	10603.131293509252
FAOXC14DCC12DCx_pos	46443.24079168839
FAOXC150m_pos	63.52076670626525
FAOXC15ATPx_pos	6875.808106313407
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	64.83864343332507
FAOXC15NADPx_pos	48.38041233754696
FAOXC15NADx_pos	47.933399770767394
FAOXC16080m_pos	37904.35582547485
FAOXC16080x_pos	16659.045666971942
FAOXC160_pos	40727.45696466809
FAOXC161802m_pos	25885.536259316625
FAOXC16180m_pos	25907.8709207538
FAOXC161C141m_pos	14088.71973734015
FAOXC161C141x_pos	18845.067861158877
FAOXC161C161OHm_pos	10563.646601044453
FAOXC162C142m_pos	24.14834464358963
FAOXC162C162OHm_pos	22628.77354643796
FAOXC163C142x_pos	500.66568438785066
FAOXC163C143m_pos	32.87127991679926
FAOXC163C164Gm_pos	289.5107414609685
FAOXC163C164x_pos	500.66568438785066
FAOXC163GC142m_pos	289.5107414609685
FAOXC163Gm_pos	289.5107414609685
FAOXC163x_pos	500.66568438785066
FAOXC164C143m_pos	715.6792560044299
FAOXC164C143x_pos	935.6538195840086
FAOXC164C163x_pos	500.66568438785066
FAOXC164C165m_pos	715.6792560044299
FAOXC164C165x_pos	935.6538195840086
FAOXC164GC163m_pos	289.5107414609685
FAOXC164m_pos	715.6792560044299
FAOXC164x_pos	935.6538195840086
FAOXC165C164m_pos	715.6792560044299
FAOXC165C164x_pos	935.6538195840086
FAOXC16BRx_pos	6875.808106313407
FAOXC16C14m_pos	13923.692935322442
FAOXC16C14x_pos	16838.027929804673
FAOXC16C16OHm_pos	10889.42554605675
FAOXC16DCC14DCx_pos	46443.24079168839
FAOXC16DCr_pos	30217.743373801066
FAOXC16OHC16r_pos	30217.743373801066
FAOXC170m_pos	33.631568753649205
FAOXC17C15m_pos	33.75850374290433
FAOXC180_pos	12033.881507285992
FAOXC180x_pos	9439.185409789716
FAOXC1811601m_pos	40571.70262761543
FAOXC1811602m_pos	91039.4541656987
FAOXC1811603m_pos	48490.84793885772
FAOXC181C161m_pos	23565.455208446212
FAOXC181C161x_pos	18845.067861158877
FAOXC181C181OHm_pos	15903.773048998508
FAOXC182806m_pos	21.419380106747436
FAOXC18280m_pos	62170.97656938173
FAOXC182C162m_pos	24.14834464358963
FAOXC182C182OHm_pos	10.091747060814654
FAOXC183803m_pos	20.48154075404508
FAOXC183806m_pos	251.24621188131468
FAOXC183806x_pos	382.9203005756736
FAOXC183C163Gm_pos	289.5107414609685
FAOXC183C163m_pos	32.87127991679926
FAOXC18480m_pos	487.74461362815106
FAOXC18480x_pos	654.9996245914128
FAOXC184C163m_pos	449.19949359352995
FAOXC184C163x_pos	500.66568438785066
FAOXC184C164m_pos	715.6792560044296
FAOXC184C164x_pos	935.6538195840086
FAOXC184m_pos	449.19949359352995
FAOXC184x_pos	500.66568438785066
FAOXC185C164m_pos	1003.3805633671581
FAOXC185m_pos	1003.3805633671581
FAOXC18C18OHm_pos	8685.789399605048
FAOXC200180m_pos	12067.890051919696
FAOXC200180x_pos	11569.556915432626
FAOXC201C181x_pos	18845.067861158877
FAOXC2031836m_pos	123.47503729044026
FAOXC204184m_pos	85.37420776174426
FAOXC204C184m_pos	449.19949359352995
FAOXC204C205x_pos	500.66568438785066
FAOXC204_pos	284.89519481248647
FAOXC2051843m_pos	508.889172700514
FAOXC2051843x_pos	665.0150797184161
FAOXC205C184x_pos	500.66568438785066
FAOXC205C185m_pos	1003.3805633671581
FAOXC221C201x_pos	18845.067861158877
FAOXC2242046m_pos	335.3138900395258
FAOXC2242046x_pos	15462.729762303758
FAOXC2251836m_pos	360.8342570270752
FAOXC2251836x_pos	398.57493768000336
FAOXC2252053m_pos	359.0886147698747
FAOXC2252053x_pos	209.7569757018502
FAOXC225C204m_pos	449.19949359352995
FAOXC225C204x_pos	500.66568438785066
FAOXC225C226m_pos	449.19949359352995
FAOXC225C226x_pos	500.66568438785066
FAOXC225m_pos	449.19949359352995
FAOXC225x_pos	500.66568438785066
FAOXC226205m_pos	743.8576853898697
FAOXC226205x_pos	38092.843899179694
FAOXC226C205m_pos	1003.3805633671581
FAOXC226C225m_pos	449.19949359352995
FAOXC226C225x_pos	500.66568438785066
FAOXC226C227m_pos	1003.3805633671581
FAOXC226_pos	891.3765649199282
FAOXC226m_pos	1003.3805633671581
FAOXC227C226m_pos	1003.3805633671581
FAOXC22C20x_pos	23539.590926832305
FAOXC22C22DCHYr_pos	51462.637361256515
FAOXC22OHC22r_pos	15733.615052715353
FAOXC240200x_pos	50.406217682720445
FAOXC241181x_pos	22.884983857893484
FAOXC241C221x_pos	48.769536049950226
FAOXC2442246x_pos	10.535394888666815
FAOXC2452253x_pos	11.226937548754828
FAOXC2452256x_pos	11.226937548754828
FAOXC246226x_pos	23.348688429939394
FAOXC24C22x_pos	50.67405413593782
FAOXC260240x_pos	10.366114254080609
FAOXC3DC_neg	0.0
FAOXC3DC_pos	11183.889017219648
FAOXC4C2m_pos	20338.79881608409
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7982.527905493909
FAOXC5C3x_pos	64.83864343332507
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8302.12545616041
FAOXC5C5OHm_pos	13183.538131954663
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	13183.538131954663
FAOXC61C4m_pos	713.2550209349067
FAOXC61C4x_pos	935.6538195840086
FAOXC61m_pos	713.2550209349067
FAOXC61x_pos	935.6538195840086
FAOXC6C4m_pos	17433.20480303048
FAOXC6C4x_pos	18431.135328293454
FAOXC6DCC4DCx_pos	44325.362440906465
FAOXC7C5m_pos	64.83864343332507
FAOXC80_pos	20979.690688725408
FAOXC81C61m_pos	713.2550209349067
FAOXC81C61x_pos	935.6538195840086
FAOXC8C6m_pos	13524.224671390244
FAOXC8C6x_pos	15417.181390858448
FAOXC8DCC6DCx_pos	62570.450492719676
FAOXC9C7m_pos	64.83864343332507
FAOXMC10OHMC10r_pos	20003.737184259826
FAOXOHC16C16DCc_pos	30217.743373801062
FAOXOHC22C22DCc_pos	15733.615052715353
FAOXOHMC10DC10c_pos	20003.737184259826
FAOXTC101TC102m_pos	89231.91700892228
FAOXTC102C101m_pos	89231.91700892228
FAOXTC122TC101m_pos	89231.91700892228
FAOXTC122m_pos	89231.91700892228
FAOXTC142TC122m_pos	89231.91700892228
FAOXTC162TC142m_pos	32422.28005304137
FAOXTC182TC162m_pos	22628.77354643796
FAS100COA_pos	15360.017773660718
FAS120COA_pos	11033.321679240293
FAS140COA_pos	9689.480843235802
FAS160COA_pos	16685.71963199071
FAS180COA_pos	9438.39992565143
FAS80COA_L_pos	9358.580260540779
FATP1t_neg	462.7000073409596
FATP1t_pos	465.29744893844025
FATP2t_neg	566.4644843342649
FATP2t_pos	569.0619259317457
FATP3t_neg	566.4644843342649
FATP3t_pos	569.0619259317457
FATP4t_neg	1220.0310544111821
FATP4t_pos	1222.628496008663
FATP5t_neg	368.84252780096347
FATP5t_pos	371.4399693984442
FATP6t_neg	1205.8598983145037
FATP6t_pos	1208.4573399119845
FATP7t_neg	1205.8598983145037
FATP7t_pos	1208.4573399119845
FATP8t_neg	345.0366036402823
FATP8t_pos	353.04657677920136
FATP9t_neg	1205.8598983145037
FATP9t_pos	1208.4573399119845
FBA2_neg	0.0
FBA2_pos	5246.482600946482
FBA4_neg	0.0
FBA4_pos	16746.586396680235
FBA5_neg	0.0
FBA5_pos	7.1335100832644445
FBA_neg	4264.662163986
FBA_pos	632.8726723196918
FBP26_pos	3336.9176521217355
FBP_pos	3346.995847268066
FCLTm_pos	14751.619869725277
FCOAH_pos	47.53657612992322
FDH_pos	15654.936173993035
FE2DMT1_pos	2676.335916070766
FE2t_pos	3005.6179360355445
FE2tm_pos	14751.619869725277
FE3MTP1_pos	2676.335916070766
FE3R2e_pos	4298.365448228501
FERO_pos	2676.335916070766
FKYNH_pos	9.74075041165934
FK_pos	18046.930824942847
FMNALKPle_pos	14515.87738059331
FMNAT_pos	3413.110327990778
FOAXC122C101x_pos	500.66568438785066
FOLR2_pos	655.9162476789326
FOLTle_pos	872.5784839578655
FOLt2_neg	872.5784839578655
FOLt2_pos	2279.8180745320087
FOLt2le_neg	2404.2924847809554
FOLt2le_pos	2404.2924847809554
FORMCOAtx_neg	0.0
FORMCOAtx_pos	47.536576129923226
FORt2m_neg	18473.519142946603
FORt2m_pos	0.0
FORtr_neg	51917.30989886457
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3651.2312854758948
FPGS2m_pos	3879.699625501852
FPGS3_pos	3729.836860996939
FPGS3m_pos	3926.277268436716
FPGS4_pos	3229.0886448745237
FPGS4m_pos	3879.699625501852
FPGS5_pos	3652.2656927576236
FPGS5m_pos	3879.699625501852
FPGS6_pos	3729.8368609969393
FPGS6m_pos	3926.2772684367164
FPGS7_pos	3229.0886448745237
FPGS7m_pos	3810.656604819386
FPGS8_pos	3650.407571903184
FPGS8m_pos	3879.699625501852
FPGS9_pos	3729.83686099694
FPGS9m_pos	3926.277268436717
FPGS_pos	3229.0886448745237
FPGSm_pos	3810.6566048193868
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1242.621036922781
FRUt1r_pos	1245.218478520262
FRUt4_neg	1245.218478520262
FRUt4_pos	1242.621036922781
FTCD_pos	11765.928524875517
FTHFCL_pos	6.643530549876856
FTHFDH_pos	8638.845845181639
FTHFL_pos	17140.909363273633
FTHFLm_pos	18473.5191429466
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	10009.613468770476
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	10009.613468770476
FUC14GALACGLCGALGLUSIDEte_neg	11866.158095332394
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11866.158095332392
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10768.41547170482
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10768.415471704819
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11852.139779690939
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11852.139779690935
FUCACNGALACGLCGALGLUSIDEte_neg	11860.67068315019
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11860.670683150189
FUCASE2e_pos	1805.55174700872
FUCASE2ly_pos	12194.556541749562
FUCASEe_pos	17787.406368249558
FUCASEly_pos	17906.600284223805
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	11316.535946363163
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	11316.535946363163
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9858.668570748687
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9858.66857074868
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9084.779545406729
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9084.779545406725
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9727.360717997997
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9727.360717997999
FUCFUCGALACGLCGALGLUSIDEte_neg	11373.137011366816
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11373.137011366816
FUCGAL14ACGLCGALGLUSIDEte_neg	11801.471163899647
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11801.471163899645
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10392.231950178275
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10392.231950178277
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10653.895797909852
FUCGALGBSIDEtg_neg	10653.89579790985
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	18046.930824942847
FUMAC_pos	46109.579727787816
FUMSO3tm_neg	456.62401351656484
FUMSO3tm_pos	456.62401351656484
FUMSO4tm_neg	456.62401351656484
FUMSO4tm_pos	456.62401351656484
FUMTSULtm_neg	456.62401351656484
FUMTSULtm_pos	456.62401351656484
FUM_neg	2179.8798366470533
FUM_pos	2179.8798366470533
FUMm_neg	2179.8798366470533
FUMm_pos	2179.8798366470533
FUMtm_neg	456.62401351656484
FUMtm_pos	456.62401351656484
FUT11g_pos	10653.895797909856
FUT12g_pos	11373.137011366816
FUT14g_pos	11316.535946363161
FUT15g_pos	9739.113299340272
FUT16g_pos	9437.389433332299
FUT17g_pos	9121.346972782965
FUT18g_pos	8483.248308140037
FUT31g_pos	11866.158095332392
FUT32g_pos	11860.670683150187
FUT33g_pos	10768.41547170482
FUT34g_pos	11373.137011366814
FUT35g_pos	10392.231950178277
FUT910g_pos	9084.779545406725
FUT911g_pos	9084.779545406725
FUT91g_pos	11801.471163899647
FUT92g_pos	11852.139779690933
FUT93g_pos	11316.535946363161
FUT94g_pos	9727.360717997999
FUT95g_pos	9727.360717997999
FUT96g_pos	9858.66857074868
FUT97g_pos	9858.66857074868
FUT98g_pos	10009.613468770465
FUT99g_pos	9084.779545406725
G12MT1_L_pos	17390.112299704917
G12MT1_U_pos	17390.112299704913
G12MT2_L_pos	17390.112299704917
G12MT2_U_pos	17390.112299704913
G13MT_L_pos	17390.112299704917
G13MT_U_pos	17390.112299704913
G14T10g_pos	11008.13071343609
G14T11g_pos	11008.13071343609
G14T12g_pos	11008.13071343609
G14T13g_pos	11008.13071343609
G14T14g_pos	11008.130713436087
G14T15g_pos	11008.130713436087
G14T16g_pos	11008.130713436087
G14T17g_pos	11008.130713436087
G14T18g_pos	7622.159179677292
G14T19g_pos	7622.159179677292
G14T20g_pos	7622.159179677292
G14T21g_pos	7622.159179677292
G14T2g_pos	7651.315423611299
G14T3g_pos	7651.315423611299
G14T4g_pos	7651.315423611299
G14T5g_pos	7651.315423611299
G14T6g_pos	11008.130713436087
G14T7g_pos	11008.13071343609
G14T8g_pos	11008.13071343609
G14T9g_pos	11008.13071343609
G14Tg_pos	17791.061414516367
G16MT_L_pos	17390.112299704917
G16MT_U_pos	17390.112299704913
G1M6MASNB1terg_pos	0.0
G1M7MASNBterg_pos	0.0
G1M7MASNCterg_pos	0.0
G1M8MASNterg_pos	0.0
G1PTT_pos	0.0
G2M8MASNterg_pos	0.0
G3M8MASNterg_pos	0.0
G3PD1_neg	2650.379686957498
G3PD1_pos	2650.379686957498
G3PD2m_pos	3861.5212600672958
G5SADrm_neg	6204.51415929743
G5SADrm_pos	1187.0944034951594
G5SADs_pos	5416.3634576939085
G5SDym_pos	2716.7897639627663
G6PDA_pos	3167.554698076283
G6PDH1rer_neg	1154.713322906515
G6PDH1rer_pos	502.6437145707336
G6PDH2c_pos	16263.464750144823
G6PDH2r_neg	1266.6666666666667
G6PDH2r_pos	7084.054914221515
G6PDH2rer_neg	502.6437145707336
G6PDH2rer_pos	1154.713322906515
G6PPer_pos	5358.689083883334
G6Pter_neg	364.95014643693844
G6Pter_pos	5480.339132695647
GABAVESSEC_pos	4206.253641527079
GACMTRc_neg	10.385135447425494
GACMTRc_pos	18089.067932129707
GACPAILter_pos	51.85745102040883
GAL3ST11_pos	39014.61184163952
GAL3ST12_pos	68124.87269248236
GALACGLCGALGBSIDEte_neg	0.0
GALACGLCGALGBSIDEte_pos	9663.209491569258
GALACGLCGALGBSIDEtg_neg	9663.209491569256
GALACGLCGALGBSIDEtg_pos	0.0
GALASE10ly_pos	12194.556541749564
GALASE11ly_pos	12194.556541749558
GALASE12ly_pos	12194.556541749562
GALASE13ly_pos	12194.556541749562
GALASE14ly_pos	12194.556541749564
GALASE15ly_pos	12194.556541749564
GALASE16ly_pos	7777.464039135096
GALASE17ly_pos	7850.638440927969
GALASE18ly_pos	7850.638440927968
GALASE19ly_pos	7150.728726187857
GALASE1ly_pos	17907.390204951058
GALASE20ly_pos	7697.858380385666
GALASE3ly_pos	12194.55654174956
GALASE4ly_pos	12194.556541749562
GALASE5ly_pos	12194.556541749562
GALASE6ly_pos	12194.556541749562
GALASE7ly_pos	12194.556541749562
GALASE8ly_pos	12194.556541749558
GALASE9ly_pos	12194.556541749558
GALC_pos	38711.62346019017
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	10582.343798063835
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	10582.343798063834
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9437.3894333323
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9437.389433332297
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	8483.248308140037
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8483.248308140037
GALGALGALTHCRMte_neg	0.0
GALGALGALTHCRMte_pos	9934.692100271783
GALGALGALTHCRMtg_neg	9934.692100271779
GALGALGALTHCRMtg_pos	0.0
GALGLUSIDEtg_neg	29644.288035330672
GALGLUSIDEtg_pos	0.0
GALGLUSIDEtl_neg	0.0
GALGLUSIDEtl_pos	29644.288035330672
GALGT1_pos	12680.218009440607
GALGT2_pos	12936.836942139835
GALGT3_pos	13117.221863791683
GALGT4_pos	13387.496996651293
GALK_pos	4993.703389523682
GALNACT1g_pos	0.0
GALNACT2g_pos	0.0
GALNACT3g_pos	0.0
GALNACT4g_pos	0.0
GALNACT5g_pos	0.0
GALNTg_pos	7108.303685176454
GALOR_neg	0.0
GALOR_pos	0.0
GALSGLT1le_pos	4139.038450681157
GALSIDEtg_neg	22143.1151869425
GALSIDEtg_pos	37437.68157143812
GALSIDEtl_neg	8404.19983422875
GALSIDEtl_pos	38711.62346019017
GALT2g_pos	0.0
GALT_neg	390.20770121723126
GALT_pos	390.20770121723126
GALTg_pos	0.0
GALU_neg	390.20770121723126
GALU_pos	390.20770121723126
GALt1r_neg	779.1569178786096
GALt1r_pos	781.7543594760905
GALt2_2_neg	1660.4315525491431
GALt2_2_pos	1650.1090078938714
GALt4_neg	781.7543594760905
GALt4_pos	779.1569178786096
GALtly_pos	8404.199834228752
GAMYe_pos	30.35177377207715
GAMt1r_neg	0.0
GAMt1r_pos	6591.853610115464
GAO1_pos	0.0
GAO1g_pos	19727.918308650973
GAO2_pos	0.0
GAO2g_pos	18968.36441823887
GAPD_neg	9942.391826189581
GAPD_pos	3641.176542269413
GARFT_neg	0.0
GARFT_pos	20718.067548696057
GASNASE2ly_pos	17425.97314129364
GASNASE3ly_pos	12194.556541749562
GASNASEly_pos	17907.390204951058
GBA_pos	13103.337819659566
GBAl_pos	29644.288035330672
GBGT1_pos	11341.51563196881
GBSIDEte_neg	0.0
GBSIDEte_pos	11569.350142411764
