	Ob-c_S136_L007_R1_001
EX_leuleu(e)_neg	10161.33387684019
EX_lgnc(e)_neg	20.597877941367983
EX_lgnc(e)_pos	9.79487266212436
EX_limnen(e)_neg	7.435764868242246
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.507394407117133
EX_lneldc(e)_pos	9075.161992053385
EX_lnlc(e)_neg	5.993276626755668
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.8413515785553995
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.378089762463647
EX_lnlncg(e)_pos	49.123079360916655
EX_lpchol_hs(e)_neg	13605.27548202028
EX_lys_L(e)_neg	12.225838682346492
EX_lys_L(e)_pos	3.942017867223611
EX_mag_hs(e)_neg	5175.353240746294
EX_mal_L(e)_neg	5378.0094230312025
EX_mal_L(e)_pos	9141.688869352454
EX_malcoa(e)_neg	5.256353721446859
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3001.592844886441
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.28359504473616
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.18780632574338
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.634395229924294
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5092.797780697701
EX_meoh(e)_neg	5.578619242001932
EX_meoh(e)_pos	21713.097751571353
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	41745.55541014191
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	15795.938616526799
EX_met_L(e)_neg	10.629048128097205
EX_met_L(e)_pos	10022.309735309089
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4682.398681285616
EX_n2m2nmasn(e)_neg	58.194470147076736
EX_n2m2nmasn(e)_pos	750.3761048980122
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.56003026072943
EX_nac(e)_pos	28.846286802109574
EX_nad(e)_neg	4.705884147811856
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.705884147811856
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.380923200434314
EX_nh4(e)_neg	523.3927286334143
EX_nh4(e)_pos	4966.3896573898255
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.7027383295784295
EX_no(e)_pos	57369.45992826078
EX_no2(e)_neg	5.304390835339697
EX_no2(e)_pos	5.437660060956541
EX_npthl(e)_neg	7.435764868242245
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.673571861091989
EX_nrpphr(e)_pos	29461.217685023625
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	71033.72939824799
EX_nrvnc(e)_neg	21.21785085292039
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3722.1966694222815
EX_o2s(e)_neg	3.168089924358515
EX_o2s(e)_pos	8702.141172078766
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	18979.171950502106
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18222.493569300026
EX_ocdca(e)_neg	5026.246784992382
EX_ocdcea(e)_neg	6.860240785568139
EX_ocdcea(e)_pos	8850.884036440217
EX_octa(e)_neg	8812.783980730888
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.435764868242247
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.435764868242246
EX_orn(e)_neg	4.4111586718305364
EX_orn(e)_pos	11092.400249301769
EX_orot(e)_neg	6.498970176818307
EX_orot(e)_pos	8325.44105800629
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11035.924130975816
EX_paf_hs(e)_neg	4.726571812251875
EX_paf_hs(e)_pos	6.766866201156551
EX_pan4p(e)_neg	5359.660457453008
EX_pan4p(e)_pos	6605.89609618589
EX_pchol_hs(e)_neg	13.695803539256811
EX_pchol_hs(e)_pos	10371.853757301
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5015.280157458894
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5015.280157458894
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14208.223554540926
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15323.557270426092
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.435764868242245
EX_pglyc_hs(e)_neg	5.437660060956541
EX_pglyc_hs(e)_pos	13317.364092480098
EX_phe_L(e)_neg	5913.97002874256
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18649.698695316354
EX_pheme(e)_neg	50308.07585211299
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	45.3826461366612
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	492.6408196772865
EX_pi(e)_pos	6142.831012500199
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6136.299497825644
EX_ppa(e)_neg	4.522893388644631
EX_ppa(e)_pos	9944.33703940468
EX_ppi(e)_neg	3.7666319038494094
EX_ppi(e)_pos	21270.995749117414
EX_prgstrn(e)_neg	6.209002165641426
EX_prgstrn(e)_pos	60674.708868514856
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.42727624829418
EX_pro_L(e)_pos	8072.032135105471
EX_progly(e)_neg	9276.27219229077
EX_prostgd2(e)_neg	2.6451105432446393
EX_prostgd2(e)_pos	135.59162150068252
EX_prostge1(e)_neg	4.270575726074778
EX_prostge1(e)_pos	15.511727178224332
EX_prostge2(e)_neg	3.3291481983462763
EX_prostge2(e)_pos	16.090197818721666
EX_prostgf2(e)_neg	4.890835773184881
EX_prostgf2(e)_pos	141.09617810061476
EX_prostgh2(e)_neg	2.6451105432446393
EX_prostgh2(e)_pos	132.27084958322556
EX_prostgi2(e)_neg	6.146532521518746
EX_prostgi2(e)_pos	161.24195028156083
EX_prpp(e)_neg	3.985003345064327
EX_prpp(e)_pos	26387.99604459026
EX_ps_hs(e)_neg	6.368058485811193
EX_ps_hs(e)_pos	14134.972222900318
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13589.901775885995
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14833.594606055234
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	28.284778433162522
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.514195137233583
EX_ptrc(e)_pos	14130.46105341221
EX_ptth(e)_neg	6136.000207396076
EX_ptth(e)_pos	5663.989683661547
EX_pydam(e)_neg	10007.64714884635
EX_pydx(e)_neg	7783.691123551555
EX_pydx5p(e)_neg	8.876908480579191
EX_pydx5p(e)_pos	9489.329195199725
EX_pydxn(e)_neg	8979.426421210457
EX_pyr(e)_neg	3.530552511200192
EX_pyr(e)_pos	4352.238758832938
EX_q10(e)_neg	5528.244053323879
EX_q10h2(e)_pos	5528.244053323879
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6398.850306613174
EX_retfa(e)_neg	5.437660060956541
EX_retfa(e)_pos	1204.5256694708003
EX_retinol(e)_neg	791.1413728957547
EX_retinol(e)_pos	23.877359254055204
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1605.5976332532316
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1605.5976332532314
EX_retn(e)_neg	339.75423232138036
EX_retn(e)_pos	812.6342163327741
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3806.5359683204015
EX_rib_D(e)_neg	4989.8146059139135
EX_ribflv(e)_neg	17049.311923214897
EX_s2l2fn2m2masn(e)_neg	4.0319378735021525
EX_s2l2fn2m2masn(e)_pos	781.2447771459666
EX_s2l2n2m2masn(e)_neg	73.71473524892798
EX_s2l2n2m2masn(e)_pos	646.6276398690076
EX_sarcs(e)_neg	9.86731387815018
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4879.144112528616
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.458415225329369
EX_ser_L(e)_pos	6603.604017834415
EX_sfcys(e)_pos	21282.581948951552
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14647.90066414978
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1184.9109710402065
EX_so4(e)_pos	13392.541895570563
EX_spc_hs(e)_neg	11.323036567711368
EX_spc_hs(e)_pos	27687.120803954003
EX_sph1p(e)_neg	13.047441960529046
EX_sph1p(e)_pos	19037.501440706503
EX_sphs1p(e)_neg	9.280079256973899
EX_sphs1p(e)_pos	31874.680827834953
EX_spmd(e)_neg	5.1895277205524675
EX_spmd(e)_pos	23443.36758836138
EX_sprm(e)_neg	1.9971241623950275
EX_sprm(e)_pos	15080.173998901742
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.462452641627884
EX_strch1(e)_neg	13.451665471738567
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.37659284488644
EX_strch2(e)_pos	13.451665471738568
EX_strdnc(e)_neg	9.46024057586685
EX_strdnc(e)_pos	6.872882764241006
EX_succ(e)_neg	6.253836444131518
EX_succ(e)_pos	5555.040092492625
EX_sucr(e)_neg	3.4765928448864414
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.160090767362025
EX_tag_hs(e)_pos	7.903869189085808
EX_tagat_D(e)_neg	6.902153798032533
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.2837631924804853
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.435764868242246
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	12945.279271539805
EX_tcynt(e)_neg	5.304390835339698
EX_tcynt(e)_pos	11.116071156231063
EX_tdchola(e)_neg	5.465575535518696
EX_tdchola(e)_pos	66300.81400558478
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8000.198257880498
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12367.711865207304
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12367.711865207304
EX_tethex3(e)_neg	9.946511484559055
EX_tethex3(e)_pos	7.747348036909676
EX_tetpent3(e)_neg	7.747348036909676
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.661404824522405
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	9.946511484559055
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.063309956001927
EX_thf(e)_pos	4836.513459091332
EX_thm(e)_neg	11805.04716739723
EX_thmmp(e)_neg	8.93780718809105
EX_thmmp(e)_pos	11805.047167397222
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27284.079286047698
EX_thr_L(e)_neg	4.793052484187185
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	8.988115667787191
EX_thym(e)_pos	11673.734102534569
EX_thymd(e)_neg	5.659729158856827
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	9.944043762072738
EX_tmndnc(e)_neg	12.939914059015797
EX_tmndnc(e)_pos	238.56115757485907
EX_tolbutamide(e)_neg	7.435764868242247
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.0487318772876497
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.811760144379981
EX_triodthy(e)_pos	10.702206042842782
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	20.88315291213836
EX_trp_L(e)_neg	7.220807521793146
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.897912232628608
EX_tststerone(e)_pos	53921.800630593556
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67197.17133215604
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	59529.75653251039
EX_tsul(e)_neg	11.7427486503805
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7188.207868526306
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	167.62263134174745
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19277.9631454929
EX_tyr_L(e)_neg	3.305847323117068
EX_tyr_L(e)_pos	5477.173066878347
EX_udp(e)_neg	3.0769872422334834
EX_udp(e)_pos	22379.162410328438
EX_udpg(e)_neg	5.327021989964454
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.3825773837752453
EX_ump(e)_pos	14360.729174091346
EX_ura(e)_neg	5.313610916090117
EX_ura(e)_pos	7102.385832120642
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8796.825851130245
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11236.830976935125
EX_uri(e)_neg	4.793952215265025
EX_uri(e)_pos	5764.860934238295
EX_utp(e)_neg	3.0769872422334834
EX_utp(e)_pos	25799.941607267654
EX_vacc(e)_neg	7.731477323746565
EX_vacc(e)_pos	8816.599229629386
EX_val_L(e)_neg	6.265000002723424
EX_val_L(e)_pos	7684.51947706071
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7479.016587358815
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.435764868242248
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	17970.060470055916
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7467.963315577823
EX_xolest2_hs(e)_neg	5.437660060956541
EX_xolest2_hs(e)_pos	14724.313398374888
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	53226.59105517367
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	53469.97202562505
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	53461.47203951802
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	832.2552970826096
EX_xylt(e)_neg	5054.495083314127
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6881.767921109878
F1PGT_neg	0.0
F1PGT_pos	17579.38228652711
F6Tg_pos	17335.999262686677
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	7961.020454171648
FACOAL150_neg	0.0
FACOAL150_pos	28.284778433162526
FACOAL160i_pos	8171.431287370449
FACOAL161_neg	20354.406430869476
FACOAL161_pos	10135.184909311607
FACOAL170_neg	0.0
FACOAL170_pos	32.36406027494486
FACOAL180i_pos	3142.97238666925
FACOAL1812_neg	8816.599229629386
FACOAL1812_pos	7.74660471101817
FACOAL1813_neg	5008.784001623789
FACOAL1813_pos	6.880072548620126
FACOAL181i_pos	3991.320734486954
FACOAL1821_neg	343.2388761282009
FACOAL1821_pos	9596.018646227973
FACOAL1822_neg	9075.161992053385
FACOAL1822_pos	13.507394407117134
FACOAL1831_neg	5105.2828462779
FACOAL1831_pos	12.378089762463645
FACOAL1832_neg	0.0
FACOAL1832_pos	6.8413515785553995
FACOAL184_neg	6.872882764241006
FACOAL184_pos	13.084586222813032
FACOAL191_pos	6823.917258916592
FACOAL200_pos	3148.8476019213263
FACOAL203_neg	47.692159570419435
FACOAL203_pos	6.047956816239441
FACOAL2042_neg	31.618072304113515
FACOAL2042_pos	7.696211845807852
FACOAL204_neg	7223.125486684448
FACOAL204_pos	12.132017615471145
FACOAL205_neg	238.56115757485907
FACOAL205_pos	12.939914059015795
FACOAL206_neg	0.0
FACOAL206_pos	45.382646136661194
FACOAL224_neg	132.4990672506207
FACOAL224_pos	8.887295690442635
FACOAL2251_neg	193.99575436943442
FACOAL2251_pos	10.661404824522403
FACOAL2252_neg	378.7738442327323
FACOAL2252_pos	12.64547390956432
FACOAL226_neg	467.6849870802786
FACOAL226_pos	9.45306196708258
FACOAL240_neg	9.794872662124364
FACOAL240_pos	20.597877941367987
FACOAL241_neg	0.0
FACOAL241_pos	21.217850852920392
FACOAL244_1_neg	0.0
FACOAL244_1_pos	9.946511484559059
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.661404824522409
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.747348036909676
FACOAL246_1_neg	7.747348036909676
FACOAL246_1_pos	9.946511484559059
FACOAL260_neg	0.0
FACOAL260_pos	9.794872662124359
FACOAL40im_pos	6.0679827539490345
FACOAL80i_pos	8812.783980730886
FADDP_pos	3262.6559222884944
FADDPle_pos	13664.955809176661
FADH2ETC_pos	278.236883944216
FADH2tru_pos	5299.4482733811465
FADH2tx_neg	0.0
FADH2tx_pos	68117.81888476947
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5299.4482733811465
FADtx_neg	68117.81888476947
FADtx_pos	0.0
FAEL183_pos	24269.72789776483
FAEL184_pos	31.618072304113507
FAEL204_pos	14817.743319910867
FAEL205_pos	37147.02930661832
FAH1_pos	7.435764868242248
FAH2_pos	7467.963315577823
FAH3_pos	17970.060470055916
FALDH_neg	1150.6247910926031
FALDH_pos	1150.6247910926031
FALDtly_neg	0.0
FALDtly_pos	12035.999908004615
FALDtm_neg	0.0
FALDtm_pos	26413.72622769598
FAOXC101C102m_pos	276.17965047864686
FAOXC101C102x_pos	477.0064147901842
FAOXC101C8m_pos	415.3626409488834
FAOXC101C8x_pos	477.0064147901842
FAOXC101m_pos	25352.316829596773
FAOXC101x_pos	477.0064147901842
FAOXC102C101m_pos	276.17965047864686
FAOXC102C101x_pos	477.0064147901842
FAOXC102C103m_pos	686.5060462919366
FAOXC102C103x_pos	874.0570194241428
FAOXC102C81m_pos	686.5060462919366
FAOXC102C81x_pos	874.0570194241428
FAOXC102m_pos	686.5060462919366
FAOXC102x_pos	874.0570194241428
FAOXC103C102m_pos	686.5060462919366
FAOXC103C102x_pos	874.0570194241428
FAOXC10C10OHm_pos	12646.302315511351
FAOXC10C8m_pos	4845.894754293445
FAOXC10C8x_pos	23106.43185818482
FAOXC10DCC8DCx_pos	27138.367556793844
FAOXC11C9m_pos	62.12754403067044
FAOXC11_pos	45.382646136661194
FAOXC121C101m_pos	25352.31682959677
FAOXC121C10x_pos	23166.92078777128
FAOXC121x_pos	17856.959395800222
FAOXC122C101m_pos	276.17965047864686
FAOXC122m_pos	276.17965047864686
FAOXC122x_pos	477.0064147901842
FAOXC123C102m_pos	686.5060462919366
FAOXC123C102x_pos	874.0570194241428
FAOXC123m_pos	686.5060462919366
FAOXC123x_pos	874.0570194241428
FAOXC12C10m_pos	4829.712320487538
FAOXC12C10x_pos	23106.431858184813
FAOXC12C12OHm_pos	12191.10139334393
FAOXC12DCC10DCx_pos	47263.84667373358
FAOXC12DCTc_neg	7702.973052999251
FAOXC12DCTc_pos	45102.49190194694
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7702.973052999248
FAOXC12DCx_neg	7702.9730529992485
FAOXC12DCx_pos	45102.49190194694
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	62.12754403067044
FAOXC140_pos	41627.86080395715
FAOXC141C121m_pos	25352.31682959677
FAOXC141C121x_pos	17856.959395800222
FAOXC141C141OHm_pos	13512.477051224745
FAOXC142C122m_pos	276.17965047864686
FAOXC142C122x_pos	477.0064147901842
FAOXC142C142OHm_pos	31660.201068783394
FAOXC143C123m_pos	686.5060462919366
FAOXC143C123x_pos	874.0570194241428
FAOXC14C12m_pos	13655.319098711703
FAOXC14C12x_pos	23106.431858184827
FAOXC14C14OHm_pos	10162.690009818729
FAOXC14DCC12DCx_pos	45102.49190194694
FAOXC150m_pos	61.055304355535725
FAOXC15ATPx_pos	6532.1558059189165
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	62.12754403067044
FAOXC15NADPx_pos	46.06785013882438
FAOXC15NADx_pos	45.564469372196136
FAOXC16080m_pos	36927.560502505716
FAOXC16080x_pos	15821.155605434871
FAOXC160_pos	39479.994182906834
FAOXC161802m_pos	25304.530382897607
FAOXC16180m_pos	25318.91795699265
FAOXC161C141m_pos	13512.477051224745
FAOXC161C141x_pos	17856.959395800222
FAOXC161C161OHm_pos	10135.18490931161
FAOXC162C142m_pos	23.11950089677611
FAOXC162C162OHm_pos	22182.878218178543
FAOXC163C142x_pos	477.0064147901842
FAOXC163C143m_pos	31.616390363207408
FAOXC163C164Gm_pos	279.13051464092814
FAOXC163C164x_pos	477.0064147901842
FAOXC163GC142m_pos	279.13051464092814
FAOXC163Gm_pos	279.13051464092814
FAOXC163x_pos	477.0064147901842
FAOXC164C143m_pos	688.8630983792712
FAOXC164C143x_pos	874.0570194241428
FAOXC164C163x_pos	477.0064147901842
FAOXC164C165m_pos	688.8630983792712
FAOXC164C165x_pos	874.0570194241428
FAOXC164GC163m_pos	279.13051464092814
FAOXC164m_pos	688.8630983792712
FAOXC164x_pos	874.0570194241428
FAOXC165C164m_pos	688.8630983792712
FAOXC165C164x_pos	874.0570194241428
FAOXC16BRx_pos	6532.155805918917
FAOXC16C14m_pos	13372.100002072717
FAOXC16C14x_pos	15967.373693602638
FAOXC16C16OHm_pos	10456.020162343917
FAOXC16DCC14DCx_pos	45102.49190194694
FAOXC16DCr_pos	29370.949604087065
FAOXC16OHC16r_pos	29370.949604087065
FAOXC170m_pos	32.364060274944855
FAOXC17C15m_pos	32.46978252446422
FAOXC180_pos	11547.633992816474
FAOXC180x_pos	8859.06427445935
FAOXC1811601m_pos	39452.45379766935
FAOXC1811602m_pos	88505.84421703122
FAOXC1811603m_pos	47590.662373680774
FAOXC181C161m_pos	23181.709369503315
FAOXC181C161x_pos	17856.959395800222
FAOXC181C181OHm_pos	15277.614670843723
FAOXC182806m_pos	20.491537991466526
FAOXC18280m_pos	60727.44280997077
FAOXC182C162m_pos	23.11950089677611
FAOXC182C182OHm_pos	9.633261448505957
FAOXC183803m_pos	19.636377885923753
FAOXC183806m_pos	242.4132938493613
FAOXC183806x_pos	352.01797150158427
FAOXC183C163Gm_pos	279.13051464092814
FAOXC183C163m_pos	31.616390363207408
FAOXC18480m_pos	467.50127911129465
FAOXC18480x_pos	593.9081818244974
FAOXC184C163m_pos	433.69297898279143
FAOXC184C163x_pos	477.0064147901842
FAOXC184C164m_pos	688.8630983792714
FAOXC184C164x_pos	874.0570194241428
FAOXC184m_pos	433.69297898279143
FAOXC184x_pos	477.0064147901842
FAOXC185C164m_pos	965.9406449574437
FAOXC185m_pos	965.9406449574437
FAOXC18C18OHm_pos	8308.051600278313
FAOXC200180m_pos	11586.206300493688
FAOXC200180x_pos	10936.992887652821
FAOXC201C181x_pos	17856.959395800222
FAOXC2031836m_pos	118.38406214946994
FAOXC204184m_pos	81.88095546991089
FAOXC204C184m_pos	433.69297898279143
FAOXC204C205x_pos	477.0064147901842
FAOXC204_pos	274.45785801904435
FAOXC2051843m_pos	487.51088203685566
FAOXC2051843x_pos	602.8298407641507
FAOXC205C184x_pos	477.0064147901842
FAOXC205C185m_pos	965.9406449574437
FAOXC221C201x_pos	17856.959395800222
FAOXC2242046m_pos	322.2371487417141
FAOXC2242046x_pos	14803.938269326114
FAOXC2251836m_pos	345.5843984699074
FAOXC2251836x_pos	362.3932494143755
FAOXC2252053m_pos	343.73762142489363
FAOXC2252053x_pos	203.6815521540397
FAOXC225C204m_pos	433.69297898279143
FAOXC225C204x_pos	477.0064147901842
FAOXC225C226m_pos	433.69297898279143
FAOXC225C226x_pos	477.0064147901842
FAOXC225m_pos	433.69297898279143
FAOXC225x_pos	477.0064147901842
FAOXC226205m_pos	714.0776443065083
FAOXC226205x_pos	37152.005534352495
FAOXC226C205m_pos	965.9406449574437
FAOXC226C225m_pos	433.69297898279143
FAOXC226C225x_pos	477.0064147901842
FAOXC226C227m_pos	965.9406449574437
FAOXC226_pos	859.0262815647427
FAOXC226m_pos	965.9406449574437
FAOXC227C226m_pos	965.9406449574437
FAOXC22C20x_pos	22508.01126292909
FAOXC22C22DCHYr_pos	50509.64525539634
FAOXC22OHC22r_pos	15609.82954044837
FAOXC240200x_pos	46.60861398825849
FAOXC241181x_pos	21.217850852920403
FAOXC241C221x_pos	44.292719021226155
FAOXC2442246x_pos	9.94651148455906
FAOXC2452253x_pos	10.661404824522405
FAOXC2452256x_pos	10.661404824522405
FAOXC246226x_pos	22.17727501705445
FAOXC24C22x_pos	46.82337084385461
FAOXC260240x_pos	9.794872662124359
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10718.442951343452
FAOXC4C2m_pos	19355.11317622605
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7700.220344614444
FAOXC5C3x_pos	62.12754403067044
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	7925.733091440594
FAOXC5C5OHm_pos	12912.720963550748
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	12912.720963550748
FAOXC61C4m_pos	686.5060462919366
FAOXC61C4x_pos	874.0570194241428
FAOXC61m_pos	686.5060462919366
FAOXC61x_pos	874.0570194241428
FAOXC6C4m_pos	16927.458481836253
FAOXC6C4x_pos	17489.933958648853
FAOXC6DCC4DCx_pos	42984.140507188305
FAOXC7C5m_pos	62.12754403067044
FAOXC80_pos	20373.28441175034
FAOXC81C61m_pos	686.5060462919366
FAOXC81C61x_pos	874.0570194241428
FAOXC8C6m_pos	13183.360972198772
FAOXC8C6x_pos	14678.281377616242
FAOXC8DCC6DCx_pos	60967.26789496114
FAOXC9C7m_pos	62.12754403067044
FAOXMC10OHMC10r_pos	19560.88724168376
FAOXOHC16C16DCc_pos	29370.94960408707
FAOXOHC22C22DCc_pos	15609.829540448372
FAOXOHMC10DC10c_pos	19560.887241683762
FAOXTC101TC102m_pos	86827.68994490076
FAOXTC102C101m_pos	86827.68994490076
FAOXTC122TC101m_pos	86827.68994490076
FAOXTC122m_pos	86827.68994490076
FAOXTC142TC122m_pos	86827.68994490076
FAOXTC162TC142m_pos	31660.201068783397
FAOXTC182TC162m_pos	22182.878218178543
FAS100COA_pos	14616.164880581471
FAS120COA_pos	10399.386489611294
FAS140COA_pos	9091.887280448022
FAS160COA_pos	15940.199653380521
FAS180COA_pos	8858.319269141608
FAS80COA_L_pos	8763.258674616085
FATP1t_neg	389.9260487069549
FATP1t_pos	399.40391921584364
FATP2t_neg	485.39225240527736
FATP2t_pos	494.87012291416613
FATP3t_neg	485.39225240527736
FATP3t_pos	494.87012291416613
FATP4t_neg	1191.020850590884
FATP4t_pos	1200.4987210997729
FATP5t_neg	336.7202350283016
FATP5t_pos	346.1981055371903
FATP6t_neg	1175.6287895277637
FATP6t_pos	1185.1066600366526
