	Ob-DHA-c_S138_L007_R1_001
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	838.7922208101858
EX_xylt(e)_neg	5067.541320450081
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6888.8852280083265
F1PGT_neg	0.0
F1PGT_pos	17647.98023265778
F6Tg_pos	17402.90026080089
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	7971.131428602863
FACOAL150_neg	0.0
FACOAL150_pos	28.484382331839132
FACOAL160i_pos	8184.166062831126
FACOAL161_neg	20404.813507259536
FACOAL161_pos	10223.34730244014
FACOAL170_neg	0.0
FACOAL170_pos	32.577042115988405
FACOAL180i_pos	3164.681548582737
FACOAL1812_neg	8790.5517404562
FACOAL1812_pos	7.718254086419781
FACOAL1813_neg	5068.5248488968455
FACOAL1813_pos	6.857250114770858
FACOAL181i_pos	4012.864786810466
FACOAL1821_neg	354.7038246892762
FACOAL1821_pos	9615.592212447902
FACOAL1822_neg	9087.594306566963
FACOAL1822_pos	13.659372049548377
FACOAL1831_neg	5112.44062131438
FACOAL1831_pos	12.428194397311739
FACOAL1832_neg	0.0
FACOAL1832_pos	6.8266927050269715
FACOAL184_neg	6.847191632357525
FACOAL184_pos	13.15610010671362
FACOAL191_pos	6887.3009838463695
FACOAL200_pos	3178.6287257586982
FACOAL203_neg	47.97424030896135
FACOAL203_pos	6.019166804179846
FACOAL2042_neg	31.8100944649088
FACOAL2042_pos	7.678786343743934
FACOAL204_neg	7295.195183904087
FACOAL204_pos	12.197928551060214
FACOAL205_neg	239.01972870090182
FACOAL205_pos	13.004525245190313
FACOAL206_neg	0.0
FACOAL206_pos	45.72609546805114
FACOAL224_neg	132.63738246188976
FACOAL224_pos	8.95111979031132
FACOAL2251_neg	194.4865710692372
FACOAL2251_pos	10.725618666740303
FACOAL2252_neg	378.908438624607
FACOAL2252_pos	12.651725201688036
FACOAL226_neg	468.02189322381446
FACOAL226_pos	9.531609254295864
FACOAL240_neg	9.864614695091378
FACOAL240_pos	20.74486288487887
FACOAL241_neg	0.0
FACOAL241_pos	21.405792494684405
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.01775196943267
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.725618666740303
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.718254086419781
FACOAL246_1_neg	7.718254086419781
FACOAL246_1_pos	10.01775196943267
FACOAL260_neg	0.0
FACOAL260_pos	9.864614695091376
FACOAL40im_pos	6.105352736007309
FACOAL80i_pos	8816.488712285223
FADDP_pos	3276.0860788559335
FADDPle_pos	13794.131884914706
FADH2ETC_pos	288.9066811083167
FADH2tru_pos	5314.798370650281
FADH2tx_neg	0.0
FADH2tx_pos	68162.23892777554
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5314.798370650281
FADtx_neg	68162.23892777553
FADtx_pos	0.0
FAEL183_pos	24287.639034089887
FAEL184_pos	31.8100944649088
FAEL204_pos	14812.851293824135
FAEL205_pos	37159.46830152465
FAH1_pos	7.405421772738607
FAH2_pos	7480.396654412867
FAH3_pos	17923.01890667259
FALDH_neg	1156.027489143903
FALDH_pos	1156.027489143903
FALDtly_neg	0.0
FALDtly_pos	11962.63006911621
FALDtm_neg	0.0
FALDtm_pos	26543.12461043022
FAOXC101C102m_pos	278.45318572638746
FAOXC101C102x_pos	479.9362121485629
FAOXC101C8m_pos	433.6361300130684
FAOXC101C8x_pos	479.9362121485629
FAOXC101m_pos	25418.683290511755
FAOXC101x_pos	479.9362121485629
FAOXC102C101m_pos	278.45318572638746
FAOXC102C101x_pos	479.9362121485629
FAOXC102C103m_pos	692.4321698096714
FAOXC102C103x_pos	880.9305292832706
FAOXC102C81m_pos	692.4321698096714
FAOXC102C81x_pos	880.9305292832706
FAOXC102m_pos	692.4321698096714
FAOXC102x_pos	880.9305292832706
FAOXC103C102m_pos	692.4321698096714
FAOXC103C102x_pos	880.9305292832706
FAOXC10C10OHm_pos	12705.159909097094
FAOXC10C8m_pos	4874.3097059636775
FAOXC10C8x_pos	23191.882983566768
FAOXC10DCC8DCx_pos	27351.52103301423
FAOXC11C9m_pos	62.692739614731295
FAOXC11_pos	45.72609546805114
FAOXC121C101m_pos	25418.683290511755
FAOXC121C10x_pos	23254.26047437808
FAOXC121x_pos	17918.635227844043
FAOXC122C101m_pos	278.45318572638746
FAOXC122m_pos	278.45318572638746
FAOXC122x_pos	479.9362121485629
FAOXC123C102m_pos	692.4321698096714
FAOXC123C102x_pos	880.9305292832706
FAOXC123m_pos	692.4321698096714
FAOXC123x_pos	880.9305292832706
FAOXC12C10m_pos	4857.126239393489
FAOXC12C10x_pos	23191.882983566768
FAOXC12C12OHm_pos	12237.317877776966
FAOXC12DCC10DCx_pos	47308.29780036407
FAOXC12DCTc_neg	7782.334856259109
FAOXC12DCTc_pos	45187.696533705246
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7782.334856259108
FAOXC12DCx_neg	7782.334856259108
FAOXC12DCx_pos	45187.696533705246
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	62.692739614731295
FAOXC140_pos	41775.14234601723
FAOXC141C121m_pos	25418.683290511755
FAOXC141C121x_pos	17918.635227844043
FAOXC141C141OHm_pos	13660.566688475226
FAOXC142C122m_pos	278.45318572638746
FAOXC142C122x_pos	479.9362121485629
FAOXC142C142OHm_pos	31705.370588375274
FAOXC143C123m_pos	692.4321698096714
FAOXC143C123x_pos	880.9305292832706
FAOXC14C12m_pos	13718.000510174626
FAOXC14C12x_pos	23191.88298356677
FAOXC14C14OHm_pos	10225.741977566335
FAOXC14DCC12DCx_pos	45187.696533705246
FAOXC150m_pos	61.56637694535775
FAOXC15ATPx_pos	6587.29262094819
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	62.692739614731295
FAOXC15NADPx_pos	46.54006515106642
FAOXC15NADx_pos	46.02582053078395
FAOXC16080m_pos	37073.86906941602
FAOXC16080x_pos	15837.52283274318
FAOXC160_pos	39675.52642891648
FAOXC161802m_pos	25360.510388857467
FAOXC16180m_pos	25381.361140521152
FAOXC161C141m_pos	13660.566688475223
FAOXC161C141x_pos	17918.635227844043
FAOXC161C161OHm_pos	10223.34730244014
FAOXC162C142m_pos	23.338935305482227
FAOXC162C162OHm_pos	22196.450776767404
FAOXC163C142x_pos	479.9362121485629
FAOXC163C143m_pos	31.92269820874701
FAOXC163C164Gm_pos	281.331872770057
FAOXC163C164x_pos	479.9362121485629
FAOXC163GC142m_pos	281.331872770057
FAOXC163Gm_pos	281.331872770057
FAOXC163x_pos	479.9362121485629
FAOXC164C143m_pos	694.7351976811234
FAOXC164C143x_pos	880.9305292832706
FAOXC164C163x_pos	479.9362121485629
FAOXC164C165m_pos	694.7351976811234
FAOXC164C165x_pos	880.9305292832706
FAOXC164GC163m_pos	281.331872770057
FAOXC164m_pos	694.7351976811234
FAOXC164x_pos	880.9305292832706
FAOXC165C164m_pos	694.7351976811234
FAOXC165C164x_pos	880.9305292832706
FAOXC16BRx_pos	6587.29262094819
FAOXC16C14m_pos	13518.790167901416
FAOXC16C14x_pos	15987.29614327677
FAOXC16C16OHm_pos	10561.78386915932
FAOXC16DCC14DCx_pos	45187.696533705246
FAOXC16DCr_pos	29488.82957660373
FAOXC16OHC16r_pos	29488.829576603726
FAOXC170m_pos	32.577042115988405
FAOXC17C15m_pos	32.68792654624527
FAOXC180_pos	11645.771211761103
FAOXC180x_pos	8821.876097790351
FAOXC1811601m_pos	39627.13622556818
FAOXC1811602m_pos	88882.22875863376
FAOXC1811603m_pos	47695.12725643974
FAOXC181C161m_pos	23173.631221436863
FAOXC181C161x_pos	17918.635227844043
FAOXC181C181OHm_pos	15345.952367536818
FAOXC182806m_pos	20.685139445521344
FAOXC18280m_pos	60906.84974574313
FAOXC182C162m_pos	23.338935305482227
FAOXC182C182OHm_pos	9.716734885626225
FAOXC183803m_pos	19.818463202296275
FAOXC183806m_pos	244.39326171132672
FAOXC183806x_pos	355.231588348531
FAOXC183C163Gm_pos	281.33187277005703
FAOXC183C163m_pos	31.92269820874701
FAOXC18480m_pos	471.2572261359058
FAOXC18480x_pos	600.3624822145512
FAOXC184C163m_pos	436.68302885383537
FAOXC184C163x_pos	479.9362121485629
FAOXC184C164m_pos	694.7351976811237
FAOXC184C164x_pos	880.9305292832706
FAOXC184m_pos	436.68302885383537
FAOXC184x_pos	479.9362121485629
FAOXC185C164m_pos	974.322850417627
FAOXC185m_pos	974.322850417627
FAOXC18C18OHm_pos	8394.531235215865
FAOXC200180m_pos	11690.2384396413
FAOXC200180x_pos	11031.713291180837
FAOXC201C181x_pos	17918.635227844043
FAOXC2031836m_pos	119.52987815676022
FAOXC204184m_pos	82.60130889040718
FAOXC204C184m_pos	436.68302885383537
FAOXC204C205x_pos	479.9362121485629
FAOXC204_pos	276.6294174816405
FAOXC2051843m_pos	491.5863297913923
FAOXC2051843x_pos	609.3946494648008
FAOXC205C184x_pos	479.9362121485629
FAOXC205C185m_pos	974.322850417627
FAOXC221C201x_pos	17918.635227844043
FAOXC2242046m_pos	325.25520043056895
FAOXC2242046x_pos	14799.21892023783
FAOXC2251836m_pos	348.71323015960706
FAOXC2251836x_pos	366.60663292998663
FAOXC2252053m_pos	347.05062975179914
FAOXC2252053x_pos	203.96965838622413
FAOXC225C204m_pos	436.68302885383537
FAOXC225C204x_pos	479.9362121485629
FAOXC225C226m_pos	436.68302885383537
FAOXC225C226x_pos	479.9362121485629
FAOXC225m_pos	436.68302885383537
FAOXC225x_pos	479.9362121485629
FAOXC226205m_pos	720.3771224539089
FAOXC226205x_pos	37161.561588356526
FAOXC226C205m_pos	974.322850417627
FAOXC226C225m_pos	436.68302885383537
FAOXC226C225x_pos	479.9362121485629
FAOXC226C227m_pos	974.322850417627
FAOXC226_pos	866.1743785177937
FAOXC226m_pos	974.322850417627
FAOXC227C226m_pos	974.322850417627
FAOXC22C20x_pos	22680.66977908568
FAOXC22C22DCHYr_pos	50645.8596446557
FAOXC22OHC22r_pos	15637.273887709758
FAOXC240200x_pos	46.97654245299345
FAOXC241181x_pos	21.40579249468439
FAOXC241C221x_pos	44.53536095912353
FAOXC2442246x_pos	10.017751969432668
FAOXC2452253x_pos	10.725618666740301
FAOXC2452256x_pos	10.7256186667403
FAOXC246226x_pos	22.247811739808334
FAOXC24C22x_pos	47.19712699734481
FAOXC260240x_pos	9.864614695091378
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10783.7590396336
FAOXC4C2m_pos	19428.327377923826
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7779.44807135546
FAOXC5C3x_pos	62.692739614731295
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	7989.280285363409
FAOXC5C5OHm_pos	12957.361841650189
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	12957.361841650189
FAOXC61C4m_pos	692.4321698096714
FAOXC61C4x_pos	880.9305292832706
FAOXC61m_pos	692.4321698096714
FAOXC61x_pos	880.9305292832706
FAOXC6C4m_pos	16963.43959664823
FAOXC6C4x_pos	17590.276824322154
FAOXC6DCC4DCx_pos	43233.21218145562
FAOXC7C5m_pos	62.692739614731295
FAOXC80_pos	20397.378504812456
FAOXC81C61m_pos	692.4321698096714
FAOXC81C61x_pos	880.9305292832706
FAOXC8C6m_pos	13187.33409566141
FAOXC8C6x_pos	14739.086554083917
FAOXC8DCC6DCx_pos	61316.45385273707
FAOXC9C7m_pos	62.692739614731295
FAOXMC10OHMC10r_pos	19661.966280880806
FAOXOHC16C16DCc_pos	29488.82957660373
FAOXOHC22C22DCc_pos	15637.273887709758
FAOXOHMC10DC10c_pos	19661.966280880806
FAOXTC101TC102m_pos	87125.707426964
FAOXTC102C101m_pos	87125.707426964
FAOXTC122TC101m_pos	87125.707426964
FAOXTC122m_pos	87125.707426964
FAOXTC142TC122m_pos	87125.707426964
FAOXTC162TC142m_pos	31705.370588375274
FAOXTC182TC162m_pos	22196.450776767393
FAS100COA_pos	14552.580221054097
FAS120COA_pos	10316.298491910775
FAS140COA_pos	9006.213623860433
FAS160COA_pos	15817.100337828359
FAS180COA_pos	8820.994735490642
FAS80COA_L_pos	8751.887537605047
FATP1t_neg	397.6887915165655
FATP1t_pos	406.6144783082193
FATP2t_neg	496.17214001414663
FATP2t_pos	505.0978268058005
FATP3t_neg	496.17214001414663
FATP3t_pos	505.0978268058005
FATP4t_neg	1196.3842649020387
FATP4t_pos	1205.3099516936927
FATP5t_neg	343.72675745072434
FATP5t_pos	352.6524442423781
FATP6t_neg	1183.2076159007122
FATP6t_pos	1192.1333026923662
FATP7t_neg	1183.2076159007122
FATP7t_pos	1192.1333026923662
FATP8t_neg	322.2036442517893
FATP8t_pos	331.12933104344313
FATP9t_neg	1183.2076159007122
FATP9t_pos	1192.1333026923662
FBA2_neg	0.0
FBA2_pos	4989.934271218361
FBA4_neg	0.0
FBA4_pos	16511.807029820648
FBA5_neg	0.0
FBA5_pos	6.949400427102567
FBA_neg	3939.388492671215
FBA_pos	541.6204114764278
FBP26_pos	3225.4038281121357
FBP_pos	3210.966256799408
FCLTm_pos	14558.927826123956
FCOAH_pos	45.726095468051135
FDH_pos	15524.454510513004
FE2DMT1_pos	2663.8879505034597
FE2t_pos	2943.532672575338
FE2tm_pos	14558.927826123956
FE3MTP1_pos	2663.8879505034597
FE3R2e_pos	4150.331814367986
FERO_pos	2663.8879505034597
FKYNH_pos	9.629462453579873
FK_pos	17647.98023265778
FMNALKPle_pos	13774.023140731026
FMNAT_pos	3276.0860788559326
FOAXC122C101x_pos	479.9362121485629
FOLR2_pos	617.5069490943775
FOLTle_pos	773.9077101139077
FOLt2_neg	773.9077101139077
FOLt2_pos	2231.6606958362863
FOLt2le_neg	2357.769589658734
FOLt2le_pos	2357.769589658734
FORMCOAtx_neg	0.0
FORMCOAtx_pos	45.72609546805112
FORt2m_neg	18328.403160478014
FORt2m_pos	0.0
FORtr_neg	51030.71588566049
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3611.617356881862
FPGS2m_pos	3833.806183577266
FPGS3_pos	3672.2256105349966
FPGS3m_pos	3878.924718148743
FPGS4_pos	3205.777481917905
FPGS4m_pos	3833.8061835772646
FPGS5_pos	3614.723787861103
FPGS5m_pos	3833.8061835772646
FPGS6_pos	3672.2256105349957
FPGS6m_pos	3878.9247181487412
FPGS7_pos	3205.777481917905
FPGS7m_pos	3770.1617478271323
FPGS8_pos	3610.9754728762164
FPGS8m_pos	3833.806183577265
FPGS9_pos	3672.2256105349957
FPGS9m_pos	3878.9247181487412
FPGS_pos	3205.7774819179044
FPGSm_pos	3770.161747827133
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1207.1626067041711
FRUt1r_pos	1216.0882934958252
FRUt4_neg	1216.0882934958252
FRUt4_pos	1207.1626067041711
FTCD_pos	11375.1596687186
FTHFCL_pos	6.444657893039832
FTHFDH_pos	8504.070351626951
FTHFL_pos	16882.060511624775
FTHFLm_pos	18328.403160478014
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9659.773541180524
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9659.773541180524
FUC14GALACGLCGALGLUSIDEte_neg	11467.638503970315
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11467.638503970318
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10444.422859612412
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10444.42285961241
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11445.08805083544
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11445.088050835444
FUCACNGALACGLCGALGLUSIDEte_neg	11499.066677718189
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11499.066677718194
FUCASE2e_pos	1754.1115505771736
FUCASE2ly_pos	11822.044938012601
FUCASEe_pos	17399.093690142665
FUCASEly_pos	17511.057178222647
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	10948.36825527074
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	10948.368255270738
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9543.055894062467
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9543.055894062465
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	8808.413283874483
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8808.413283874479
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9435.121331774619
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9435.121331774613
FUCFUCGALACGLCGALGLUSIDEte_neg	11019.633489391395
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11019.633489391394
FUCGAL14ACGLCGALGLUSIDEte_neg	11386.192522118137
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11386.19252211814
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10068.108563360798
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10068.108563360798
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10290.478936608846
FUCGALGBSIDEtg_neg	10290.478936608843
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	17647.98023265778
FUMAC_pos	45598.28182064535
FUMSO3tm_neg	346.7259008844998
FUMSO3tm_pos	346.7259008844998
FUMSO4tm_neg	346.7259008844998
FUMSO4tm_pos	346.7259008844998
FUMTSULtm_neg	346.7259008844998
FUMTSULtm_pos	346.7259008844998
FUM_neg	2118.3512013017526
FUM_pos	2118.3512013017526
FUMm_neg	2118.3512013017526
FUMm_pos	2118.3512013017526
FUMtm_neg	346.7259008844998
FUMtm_pos	346.7259008844998
FUT11g_pos	10290.478936608843
FUT12g_pos	11019.633489391395
FUT14g_pos	10948.368255270738
FUT15g_pos	9425.725589264086
FUT16g_pos	9100.578020366893
FUT17g_pos	8826.741312451753
FUT18g_pos	8198.387618877096
FUT31g_pos	11467.638503970318
FUT32g_pos	11499.066677718194
FUT33g_pos	10444.42285961241
FUT34g_pos	11019.633489391394
FUT35g_pos	10068.108563360798
FUT910g_pos	8808.413283874479
FUT911g_pos	8808.413283874479
FUT91g_pos	11386.19252211814
FUT92g_pos	11445.088050835444
FUT93g_pos	10948.368255270738
FUT94g_pos	9435.121331774613
FUT95g_pos	9435.121331774613
FUT96g_pos	9543.055894062465
FUT97g_pos	9543.055894062465
FUT98g_pos	9659.773541180524
FUT99g_pos	8808.413283874479
G12MT1_L_pos	17007.516742007065
G12MT1_U_pos	17007.516742007065
G12MT2_L_pos	17007.51674200706
G12MT2_U_pos	17007.51674200706
G13MT_L_pos	17007.516742007065
G13MT_U_pos	17007.516742007065
G14T10g_pos	10666.70149758338
G14T11g_pos	10666.70149758338
G14T12g_pos	10666.70149758338
G14T13g_pos	10666.70149758338
G14T14g_pos	10666.701497583383
G14T15g_pos	10666.701497583383
G14T16g_pos	10666.701497583383
G14T17g_pos	10666.701497583383
G14T18g_pos	7421.0647546021055
G14T19g_pos	7421.064754602105
G14T20g_pos	7421.064754602105
G14T21g_pos	7421.064754602105
G14T2g_pos	7450.343598655515
G14T3g_pos	7450.343598655515
G14T4g_pos	7450.343598655515
G14T5g_pos	7450.343598655515
G14T6g_pos	10666.701497583383
G14T7g_pos	10666.70149758338
G14T8g_pos	10666.70149758338
G14T9g_pos	10666.70149758338
G14Tg_pos	17402.90026080089
G16MT_L_pos	17007.516742007065
G16MT_U_pos	17007.516742007065
G1M6MASNB1terg_pos	0.0
G1M7MASNBterg_pos	0.0
G1M7MASNCterg_pos	0.0
G1M8MASNterg_pos	0.0
G1PTT_pos	0.0
G2M8MASNterg_pos	0.0
G3M8MASNterg_pos	0.0
G3PD1_neg	2528.707742466204
G3PD1_pos	2528.707742466204
G3PD2m_pos	3716.1895964567193
G5SADrm_neg	6124.9164111757855
G5SADrm_pos	1161.8377744493673
G5SADs_pos	5313.837877756065
G5SDym_pos	2243.4481396776096
G6PDA_pos	3016.544588940141
G6PDH1rer_neg	1275.49096663195
G6PDH1rer_pos	532.6370422251728
G6PDH2c_pos	15800.88319460727
G6PDH2r_neg	1266.6666666666667
G6PDH2r_pos	6934.637930914138
G6PDH2rer_neg	532.6370422251728
G6PDH2rer_pos	1275.49096663195
G6PPer_pos	5228.198333016834
G6Pter_neg	368.4818152968021
G6Pter_pos	5351.025604782436
GABAVESSEC_pos	4087.2976038439906
GACMTRc_neg	9.77468614352071
GACMTRc_pos	17623.315494642422
GACPAILter_pos	50.66376557489715
GAL3ST11_pos	38035.38043962583
GAL3ST12_pos	65684.32529358263
GALACGLCGALGBSIDEte_neg	0.0
GALACGLCGALGBSIDEte_pos	9300.09584020804
GALACGLCGALGBSIDEtg_neg	9300.095840208041
GALACGLCGALGBSIDEtg_pos	0.0
GALASE10ly_pos	11822.044938012594
GALASE11ly_pos	11822.0449380126
GALASE12ly_pos	11822.0449380126
GALASE13ly_pos	11822.0449380126
GALASE14ly_pos	11822.044938012601
GALASE15ly_pos	11822.044938012601
GALASE16ly_pos	7564.879126471931
GALASE17ly_pos	7630.269872015749
GALASE18ly_pos	7630.269872015749
GALASE19ly_pos	6971.634721818151
GALASE1ly_pos	17514.016888584672
GALASE20ly_pos	7486.669576615644
GALASE3ly_pos	11822.044938012601
GALASE4ly_pos	11822.044938012596
GALASE5ly_pos	11822.044938012603
GALASE6ly_pos	11822.044938012596
GALASE7ly_pos	11822.044938012594
GALASE8ly_pos	11822.044938012597
GALASE9ly_pos	11822.044938012594
GALC_pos	37840.13223667933
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	10201.910802735865
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	10201.910802735869
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9100.578020366895
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9100.578020366895
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	8198.387618877096
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8198.387618877097
GALGALGALTHCRMte_neg	0.0
GALGALGALTHCRMte_pos	9506.969702496244
GALGALGALTHCRMtg_neg	9506.969702496244
GALGALGALTHCRMtg_pos	0.0
GALGLUSIDEtg_neg	28800.70920671231
GALGLUSIDEtg_pos	0.0
GALGLUSIDEtl_neg	0.0
GALGLUSIDEtl_pos	28800.7092067123
GALGT1_pos	12232.82642427414
GALGT2_pos	12497.90358369929
GALGT3_pos	12685.35995794952
GALGT4_pos	12956.918974297883
GALK_pos	4841.924807244024
GALNACT1g_pos	0.0
GALNACT2g_pos	0.0
GALNACT3g_pos	0.0
GALNACT4g_pos	0.0
GALNACT5g_pos	0.0
GALNTg_pos	6930.259974913237
GALOR_neg	0.0
GALOR_pos	0.0
GALSGLT1le_pos	3590.245666270233
GALSIDEtg_neg	21550.85786293666
GALSIDEtg_pos	36464.53562918528
GALSIDEtl_neg	8247.264552982619
GALSIDEtl_pos	37840.13223667934
GALT2g_pos	0.0
GALT_neg	376.0504316242858
GALT_pos	376.0504316242858
GALTg_pos	0.0
GALU_neg	376.0504316242858
GALU_pos	376.0504316242858
GALt1r_neg	794.788688831304
GALt1r_pos	803.7143756229577
GALt2_2_neg	1119.8519777618828
GALt2_2_pos	1119.8519777618828
GALt4_neg	803.7143756229577
GALt4_pos	794.788688831304
GALtly_pos	8247.264552982619
GAMYe_pos	30.12285582603067
GAMt1r_neg	0.0
GAMt1r_pos	6349.42113762713
GAO1_pos	0.0
GAO1g_pos	19077.770566303756
GAO2_pos	0.0
GAO2g_pos	18336.946221344857
GAPD_neg	9636.948897153423
GAPD_pos	3358.6541551311484
GARFT_neg	0.0
GARFT_pos	20333.537903399883
GASNASE2ly_pos	17041.406723355467
GASNASE3ly_pos	11822.044938012601
GASNASEly_pos	17514.016888584672
GBA_pos	12629.500428596142
GBAl_pos	28800.70920671231
GBGT1_pos	10862.810256943498
GBSIDEte_neg	0.0
GBSIDEte_pos	11081.054241580914
GBSIDEtl_neg	11081.054241580914
GBSIDEtl_pos	0.0
GCALDD_pos	14102.879269461097
GCALDDm_pos	0.0
GCC2am_neg	0.0
GCC2am_pos	520.4592722102211
GCC2bim_pos	520.4592722102211
GCC2cm_neg	0.0
GCC2cm_pos	520.4592722102211
GCCam_neg	0.0
GCCam_pos	520.4592722102211
GCCbim_pos	520.4592722102211
GCCcm_neg	0.0
GCCcm_pos	520.4592722102211
GCHOLAt2_pos	1340.4518854165137
GCHOLAt3_pos	3137.017237538455
GCHOLAt_neg	1191.632925613241
GCHOLAt_pos	1998.707000881588
GCHOLAte_neg	1192.6141966442124
GCHOLAte_pos	2001.6822298121394
GCHOLAtx_neg	0.0
