	WT-911-a_S119_L007_R1_001	WT-DHA-c_S134_L007_R1_001	WT-EPA-d_S142_L007_R1_001	Ob-a_S121_L007_R1_001
r0113_pos	6.255500733148386	6.280028356610609	5.876762490781555	5.565597175854225
r0119_pos	4.707635219545296	4.624685810525398	4.315421315945778	4.781884234541486
r0122_pos	7.388447876317109	6.822857588873969	7.569703737701733	7.980025300238734
r0127_pos	0.0	0.0	0.0	0.0
r0129_pos	1.7845039829295666	2.257010618206024	2.0992952043377753	1.9049657186840263
r0129_neg	1.7845039829295666	2.257010618206024	2.0992952043377753	1.9049657186840263
r0130_pos	1.7845039829295666	2.257010618206024	2.0992952043377753	1.9049657186840263
r0130_neg	1.7845039829295666	2.257010618206024	2.0992952043377753	1.9049657186840263
r0139_pos	1.3334237337251917	2.5058909297299574	1.1505596765753812	1.6959938131099002
r0139_neg	1.3334237337251917	2.5058909297299574	1.1505596765753812	1.6959938131099002
r0142_pos	5.910492832288714	5.913128767819739	5.36667191611176	6.5163303868259375
r0145_pos	1.207892851641333	1.659924558402378	1.232660756790275	1.2016338611696504
r0145_neg	1.207892851641333	1.659924558402378	1.232660756790275	1.2016338611696504
r0149_pos	1.3334237337251917	2.5058909297299574	1.1505596765753812	1.6959938131099002
r0149_neg	1.3334237337251917	2.5058909297299574	1.1505596765753812	1.6959938131099002
r0153_pos	7.388447876317109	6.822857588873969	7.569703737701733	7.980025300238734
r0156_pos	0.0	0.0	0.0	0.0
r0157_pos	0.0	0.0	0.0	0.0
r0160_pos	8.381845733960704	8.095080491901415	8.296273846706718	7.013685569928653
r0163_pos	5.811727897803886	6.281512801799726	5.907852071845964	6.269781238274379
r0165_pos	7.388447876317109	6.822857588873969	7.569703737701733	7.980025300238734
r0166_pos	4.707635219545296	4.624685810525398	4.315421315945778	4.781884234541486
r0170_pos	5.956056652412403	4.924099885640741	6.4307870508650105	5.524502537449162
r0170_neg	5.956056652412403	4.924099885640741	6.4307870508650105	5.524502537449162
r0173_pos	9.071757307227802	9.593353770980297	8.756089247373222	10.257929930148943
r0173_neg	9.071757307227802	9.593353770980297	8.756089247373222	10.257929930148943
r0178_pos	4.017921907997263	4.115199749385445	3.782408564927373	4.674686619927999
r0178_neg	4.017921907997263	4.115199749385445	3.782408564927373	4.674686619927999
r0179_pos	0.0	0.0	0.0	0.0
r0181_pos	1.3334237337251917	2.5058909297299574	1.1505596765753812	1.6959938131099002
r0181_neg	1.3334237337251917	2.5058909297299574	1.1505596765753812	1.6959938131099002
r0186_pos	5.642412772905056	6.100346961358104	5.729008870337863	6.441782239500602
r0191_pos	3.7644735509926663	4.145677455195635	3.5533605033353277	4.517275693209582
r0193_pos	7.7420735997562495	7.591185709622111	7.347842793638155	7.549053029337288
r0193_neg	7.7420735997562495	7.591185709622111	7.347842793638155	7.549053029337288
r0196_pos	6.368768349090335	7.518220380599588	6.603774686463973	7.652916657931108
r0196_neg	6.368768349090335	7.518220380599588	6.603774686463973	7.652916657931108
r0202_pos	7.249634957310189	7.2231329006033524	7.681027527419368	9.558745952675348
r0202_neg	7.249634957310189	7.2231329006033524	7.681027527419368	9.558745952675348
r0208_pos	4.7964939294258375	5.595443984589479	4.880195728943098	5.18626283566979
r0208_neg	4.7964939294258375	5.595443984589479	4.880195728943098	5.18626283566979
r0210_pos	8.199230635885353	8.338246117182035	7.893180163396801	7.686430491743466
r0224_pos	3.7602209464665095	3.740927560318628	3.298658315564515	3.8186460828225393
r0226_pos	3.7602209464665095	3.740927560318628	3.298658315564515	3.8186460828225393
r0233_pos	8.199230635885353	8.338246117182035	7.893180163396801	7.686430491743466
r0236_pos	0.0	0.0	0.0	0.0
r0239_pos	0.0	0.0	0.0	0.0
r0239_neg	0.0	0.0	0.0	0.0
r0242_pos	2.9068905956085187	4.346956889378885	3.3840498067951597	4.935931139752267
r0242_neg	2.9068905956085187	4.346956889378885	3.3840498067951597	4.935931139752267
r0245_pos	7.973439078534141	8.306061689428342	7.966072794820211	8.817303475831991
r0245_neg	7.973439078534141	8.306061689428342	7.966072794820211	8.817303475831991
r0246_pos	7.973439078534141	8.306061689428342	7.966072794820211	8.817303475831991
r0249_pos	2.7092906357233577	2.9373443921502322	2.6530600171045644	2.424922088210688
r0249_neg	2.7092906357233577	2.9373443921502322	2.6530600171045644	2.424922088210688
r0265_pos	0.0	0.0	0.0	0.0
r0267_pos	0.0	0.0	0.0	0.0
r0267_neg	0.0	0.0	0.0	0.0
r0268_pos	0.0	0.0	0.0	0.0
r0268_neg	0.0	0.0	0.0	0.0
r0276_pos	3.270528942380718	3.7463127664254587	3.37851162325373	3.9193400824420124
r0276_neg	3.270528942380718	3.7463127664254587	3.37851162325373	3.9193400824420124
r0280_pos	7.388447876317109	6.822857588873969	7.569703737701733	7.980025300238734
r0281_pos	0.0	0.0	0.0	0.0
r0281_neg	0.0	0.0	0.0	0.0
r0283_pos	0.0	0.0	0.0	0.0
r0287_pos	6.76146258486444	6.758312061570015	6.6634869461102335	7.711219556894335
r0295_pos	5.17192735435346	5.370861740085285	5.105175192265479	5.712045448553693
r0301_pos	3.3204846780176935	3.849999259466098	3.29130885982897	3.440952198029637
r0308_pos	2.411426245726465	4.20163386116965	2.2265085298086795	5.838699701774244
r0309_pos	0.0	0.0	0.0	0.0
r0309_neg	0.0	0.0	0.0	0.0
r0310_pos	9.7273589191589	9.778898476008376	9.620036498098779	10.780769399344525
r0311_pos	10.507090956608716	10.47878983930661	10.350596694141895	10.961608859594357
r0317_pos	7.205548911173033	7.434628227636725	7.201045686245058	8.02895585225408
r0317_neg	7.205548911173033	7.434628227636725	7.201045686245058	8.02895585225408
r0321_pos	3.5096958419333872	4.1651079851445365	4.632268215499513	5.360715425392931
r0330_pos	0.0	0.0	0.0	0.0
r0331_pos	0.0	0.0	0.0	0.0
r0339_pos	0.0	0.0	0.0	0.0
r0340_pos	0.0	0.0	0.0	0.0
r0345_pos	7.353146825498083	7.545891168032852	7.4709435215320905	7.958320705614102
r0345_neg	7.353146825498083	7.545891168032852	7.4709435215320905	7.958320705614102
r0354_pos	6.7566230352031535	6.513806537433724	7.218684313362168	6.702934531975978
r0355_pos	6.7566230352031535	6.513806537433724	7.218684313362168	6.702934531975978
r0357_pos	1.4489009511451278	2.871843648509318	1.7697717392494479	2.3757345385831563
r0358_pos	1.4489009511451278	2.871843648509318	1.7697717392494479	2.3757345385831563
r0360_pos	1.4489009511451278	2.871843648509318	1.7697717392494479	2.3757345385831563
r0361_pos	1.4489009511451278	2.871843648509318	1.7697717392494479	2.3757345385831563
r0363_pos	1.4489009511451278	2.871843648509318	1.7697717392494479	2.3757345385831563
r0364_pos	1.4489009511451278	2.871843648509318	1.7697717392494479	2.3757345385831563
r0365_pos	0.0	0.0	0.0	0.0
r0377_pos	1.269033146455237	2.0036022366801953	1.5558161550616396	1.713695814843359
r0381_pos	0.0	0.0	0.0	0.0
r0381_neg	0.0	0.0	0.0	0.0
r0383_pos	6.44012167872693	6.733625498408233	6.415741768290091	6.961796941280703
r0384_pos	5.811727897803886	6.281512801799726	5.907852071845964	6.269781238274379
r0385_pos	6.566662962962611	6.5325247656047685	6.373358204892946	6.787206067897178
r0386_pos	6.566662962962611	6.5325247656047685	6.373358204892946	6.787206067897178
r0388_pos	6.314515271175128	6.498729558581564	6.184280294419382	6.8636907136600955
r0388_neg	6.314515271175128	6.498729558581564	6.184280294419382	6.8636907136600955
r0389_pos	6.314515271175128	6.498729558581564	6.184280294419382	6.8636907136600955
r0389_neg	6.314515271175128	6.498729558581564	6.184280294419382	6.8636907136600955
r0390_pos	0.0	0.0	0.0	0.0
r0390_neg	0.0	0.0	0.0	0.0
r0391_pos	7.176821405708327	7.4705368650925825	6.926592510051067	7.25691629667084
r0391_neg	7.176821405708327	7.4705368650925825	6.926592510051067	7.25691629667084
r0392_pos	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0392_neg	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0393_pos	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0394_pos	5.548128323585586	5.98436149044871	5.731997786643742	5.826039958896193
r0394_neg	5.548128323585586	5.98436149044871	5.731997786643742	5.826039958896193
r0395_pos	5.548128323585586	5.98436149044871	5.731997786643742	5.826039958896193
r0398_pos	8.975303452038483	8.334720216859987	8.49757244986474	8.337666497749636
r0399_pos	9.34167448136459	9.026606433136026	9.07097959571871	8.992711791189745
r0399_neg	9.34167448136459	9.026606433136026	9.07097959571871	8.992711791189745
r0400_pos	0.0	0.0	0.0	0.0
r0400_neg	0.0	0.0	0.0	0.0
r0402_pos	6.755555261972145	6.734709620225838	6.504779270773945	6.842350343413808
r0403_pos	0.0	0.0	0.0	0.0
r0403_neg	0.0	0.0	0.0	0.0
r0407_pos	11.45757069487978	11.433830563734386	11.44511833534452	12.663266778488492
r0407_neg	11.45757069487978	11.433830563734386	11.44511833534452	12.663266778488492
r0408_pos	3.7644735509926663	4.145677455195635	3.5533605033353277	4.517275693209582
r0408_neg	3.7644735509926663	4.145677455195635	3.5533605033353277	4.517275693209582
r0409_pos	3.7644735509926663	4.145677455195635	3.5533605033353277	4.517275693209582
r0409_neg	3.7644735509926663	4.145677455195635	3.5533605033353277	4.517275693209582
r0410_pos	4.707635219545296	4.624685810525398	4.315421315945778	4.781884234541486
r0410_neg	4.707635219545296	4.624685810525398	4.315421315945778	4.781884234541486
r0413_pos	7.388447876317109	6.822857588873969	7.569703737701733	7.980025300238734
r0422_pos	8.354513870159295	8.555931161242967	8.219749354546726	8.6523789341213
r0422_neg	8.354513870159295	8.555931161242967	8.219749354546726	8.6523789341213
r0423_pos	8.354513870159295	8.555931161242967	8.219749354546726	8.6523789341213
r0424_pos	8.354513870159295	8.555931161242967	8.219749354546726	8.6523789341213
r0424_neg	8.354513870159295	8.555931161242967	8.219749354546726	8.6523789341213
r0425_pos	8.643483445407607	8.816066319325111	8.515791810446038	8.945502362372967
r0425_neg	8.643483445407607	8.816066319325111	8.515791810446038	8.945502362372967
r0426_pos	7.205548911173033	7.434628227636725	7.201045686245058	8.02895585225408
r0426_neg	7.205548911173033	7.434628227636725	7.201045686245058	8.02895585225408
r0434_pos	6.5445008418338055	6.928074172953086	6.454998363444033	7.335390354693925
r0434_neg	6.5445008418338055	6.928074172953086	6.454998363444033	7.335390354693925
r0437_pos	6.5445008418338055	6.928074172953086	6.454998363444033	7.335390354693925
r0437_neg	6.5445008418338055	6.928074172953086	6.454998363444033	7.335390354693925
r0441_pos	6.5445008418338055	6.928074172953086	6.454998363444033	7.335390354693925
r0441_neg	6.5445008418338055	6.928074172953086	6.454998363444033	7.335390354693925
r0443_pos	6.5445008418338055	6.928074172953086	6.454998363444033	7.335390354693925
r0450_pos	5.867402305727543	5.880685525261125	5.645298163948631	5.66732447027863
r0450_neg	5.867402305727543	5.880685525261125	5.645298163948631	5.66732447027863
r0451_pos	5.811727897803886	6.281512801799726	5.907852071845964	6.269781238274379
r0456_pos	3.918386234446348	4.003602236680195	3.524815928357506	4.12267271882414
r0463_pos	6.878480131138581	6.084276910531492	7.27733390042982	7.019145898310145
r0463_neg	6.878480131138581	6.084276910531492	7.27733390042982	7.019145898310145
r0464_pos	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0464_neg	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0470_pos	1.9043235219047203	2.8907709302452416	1.9818526532897405	2.2640359296788666
r0472_pos	1.9043235219047203	2.8907709302452416	1.9818526532897405	2.2640359296788666
r0472_neg	1.9043235219047203	2.8907709302452416	1.9818526532897405	2.2640359296788666
r0474_pos	1.9043235219047203	2.8907709302452416	1.9818526532897405	2.2640359296788666
r0474_neg	1.9043235219047203	2.8907709302452416	1.9818526532897405	2.2640359296788666
r0475_pos	1.9043235219047203	2.8907709302452416	1.9818526532897405	2.2640359296788666
r0475_neg	1.9043235219047203	2.8907709302452416	1.9818526532897405	2.2640359296788666
r0480_pos	0.0	0.0	0.0	0.0
r0480_neg	0.0	0.0	0.0	0.0
r0483_pos	6.71259578044703	6.44575980445338	6.575917361118149	7.141187525004999
r0483_neg	6.71259578044703	6.44575980445338	6.575917361118149	7.141187525004999
r0488_pos	4.25171909260596	4.0232553523003025	4.479618608469416	3.6357543912777603
r0488_neg	4.25171909260596	4.0232553523003025	4.479618608469416	3.6357543912777603
r0494_pos	1.3334237337251917	2.5058909297299574	1.1505596765753812	1.6959938131099002
r0494_neg	1.3334237337251917	2.5058909297299574	1.1505596765753812	1.6959938131099002
r0497_pos	1.3334237337251917	2.5058909297299574	1.1505596765753812	1.6959938131099002
r0497_neg	1.3334237337251917	2.5058909297299574	1.1505596765753812	1.6959938131099002
r0502_pos	5.548128323585586	5.98436149044871	5.731997786643742	5.826039958896193
r0504_pos	5.548128323585586	5.98436149044871	5.731997786643742	5.826039958896193
r0509_pos	7.805405322981072	7.668104938266769	7.61047122754643	8.065981522631244
r0512_pos	3.7602209464665095	3.740927560318628	3.298658315564515	3.8186460828225393
r0512_neg	3.7602209464665095	3.740927560318628	3.298658315564515	3.8186460828225393
r0514_pos	3.7602209464665095	3.740927560318628	3.298658315564515	3.8186460828225393
r0517_pos	6.368768349090335	7.518220380599588	6.603774686463973	7.652916657931108
r0517_neg	6.368768349090335	7.518220380599588	6.603774686463973	7.652916657931108
r0522_pos	5.17192735435346	5.370861740085285	5.105175192265479	5.712045448553693
r0523_pos	4.71918344048179	4.615298579092115	4.522306892871389	4.8359240742543745
r0525_pos	6.783849491678089	6.901349637650881	6.435295215647167	6.891054578350589
r0525_neg	6.783849491678089	6.901349637650881	6.435295215647167	6.891054578350589
r0527_pos	0.0	0.0	0.0	0.0
r0527_neg	0.0	0.0	0.0	0.0
r0531_pos	4.6915341649192	4.602884408718419	4.969933274697856	6.068240861312821
r0531_neg	4.6915341649192	4.602884408718419	4.969933274697856	6.068240861312821
r0537_pos	4.921721947009604	5.205157883920094	4.720278465233327	4.8359240742543745
r0539_pos	0.0	0.0	0.0	0.0
r0539_neg	0.0	0.0	0.0	0.0
r0541_pos	8.318000426147645	7.930382532861941	8.21698830757675	8.76463941423205
r0541_neg	8.318000426147645	7.930382532861941	8.21698830757675	8.76463941423205
r0545_pos	1.560714954474479	2.4489009511451276	1.2750070474998698	1.7570232465074596
r0546_pos	1.560714954474479	2.4489009511451276	1.2750070474998698	1.7570232465074596
r0547_pos	1.560714954474479	2.4489009511451276	1.2750070474998698	1.7570232465074596
r0547_neg	1.560714954474479	2.4489009511451276	1.2750070474998698	1.7570232465074596
r0548_pos	1.560714954474479	2.4489009511451276	1.2750070474998698	1.7570232465074596
r0549_pos	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0549_neg	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0552_pos	7.889838550766045	8.002702520379824	7.902254507978608	8.153349356184878
r0552_neg	7.889838550766045	8.002702520379824	7.902254507978608	8.153349356184878
r0553_pos	7.889838550766045	8.002702520379824	7.902254507978608	8.153349356184878
r0553_neg	7.889838550766045	8.002702520379824	7.902254507978608	8.153349356184878
r0555_pos	4.539158811108031	4.498889086976805	4.4495613746132365	4.545968369105292
r0556_pos	6.317231700222606	6.470699541423689	6.2185874524375695	7.10055722078293
r0556_neg	6.317231700222606	6.470699541423689	6.2185874524375695	7.10055722078293
r0557_pos	6.317231700222606	6.470699541423689	6.2185874524375695	7.10055722078293
r0558_pos	0.0	0.0	0.0	0.0
r0558_neg	0.0	0.0	0.0	0.0
r0559_pos	4.098453246309274	5.1925887215666435	4.2600256559614555	5.644433152406245
r0559_neg	4.098453246309274	5.1925887215666435	4.2600256559614555	5.644433152406245
r0560_pos	6.796364138139627	6.912530114323083	6.598126959919604	7.574707046415546
r0561_pos	5.569855608330948	5.744968348248875	5.292413667827485	5.135452784185173
r0568_pos	0.0	0.0	0.0	0.0
r0570_pos	6.880807948362805	6.8307370211219585	6.860093741828548	7.4377936779252805
r0570_neg	6.880807948362805	6.8307370211219585	6.860093741828548	7.4377936779252805
r0571_pos	0.0	0.0	0.0	0.0
r0571_neg	0.0	0.0	0.0	0.0
r0573_pos	9.12350066435096	8.520579396289891	8.829659318525646	8.66266837551754
r0575_pos	5.956056652412403	4.924099885640741	6.4307870508650105	5.524502537449162
r0575_neg	5.956056652412403	4.924099885640741	6.4307870508650105	5.524502537449162
r0578_pos	6.833649127594984	6.883865154509794	6.744295669055036	6.941106310946432
r0578_neg	6.833649127594984	6.883865154509794	6.744295669055036	6.941106310946432
r0579_pos	6.833649127594984	6.883865154509794	6.744295669055036	6.941106310946432
r0580_pos	0.0	0.0	0.0	0.0
r0584_pos	4.41886457739032	4.632559052117953	4.3125199674749455	4.076815597050831
r0584_neg	4.41886457739032	4.632559052117953	4.3125199674749455	4.076815597050831
r0587_pos	2.9068905956085187	4.346956889378885	3.3840498067951597	4.935931139752267
r0587_neg	2.9068905956085187	4.346956889378885	3.3840498067951597	4.935931139752267
r0590_pos	6.400879436282184	6.723148957047578	6.347842793638155	7.026578770127714
r0591_pos	5.3847405872923835	5.603181229013857	5.2757520488285286	5.03342300153745
r0591_neg	5.3847405872923835	5.603181229013857	5.2757520488285286	5.03342300153745
r0594_pos	7.889838550766045	8.002702520379824	7.902254507978608	8.153349356184878
r0595_pos	8.511713127334389	8.281373699929986	8.241315853178783	8.454299293619899
r0596_pos	5.72137265947682	5.777945670695148	5.562242424221073	6.297925052503806
r0598_pos	0.0	0.0	0.0	0.0
r0603_pos	7.394848504990664	7.712733330625032	7.335702979187424	8.47321868174143
r0603_neg	7.394848504990664	7.712733330625032	7.335702979187424	8.47321868174143
r0604_pos	5.569855608330948	5.744968348248875	5.292413667827485	5.135452784185173
r0610_pos	3.7644735509926663	4.145677455195635	3.5533605033353277	4.517275693209582
r0610_neg	3.7644735509926663	4.145677455195635	3.5533605033353277	4.517275693209582
r0611_pos	3.7644735509926663	4.145677455195635	3.5533605033353277	4.517275693209582
r0611_neg	3.7644735509926663	4.145677455195635	3.5533605033353277	4.517275693209582
r0614_pos	3.4828482830684653	3.9049657186840263	3.990954860396993	3.944858445807539
r0614_neg	3.4828482830684653	3.9049657186840263	3.990954860396993	3.944858445807539
r0615_pos	2.6229303509201767	3.344828496997441	2.572889668420581	2.910732661902913
r0615_neg	2.6229303509201767	3.344828496997441	2.572889668420581	2.910732661902913
r0616_pos	2.6229303509201767	3.344828496997441	2.572889668420581	2.910732661902913
r0616_neg	2.6229303509201767	3.344828496997441	2.572889668420581	2.910732661902913
r0617_pos	2.6229303509201767	3.344828496997441	2.572889668420581	2.910732661902913
r0617_neg	2.6229303509201767	3.344828496997441	2.572889668420581	2.910732661902913
r0618_pos	2.6229303509201767	3.344828496997441	2.572889668420581	2.910732661902913
r0620_pos	5.811727897803886	6.281512801799726	5.907852071845964	6.269781238274379
r0620_neg	5.811727897803886	6.281512801799726	5.907852071845964	6.269781238274379
r0625_pos	0.0	0.0	0.0	0.0
r0627_pos	1.713695814843359	2.356143810225275	1.8559896973084806	2.0461417816447205
r0627_neg	1.713695814843359	2.356143810225275	1.8559896973084806	2.0461417816447205
r0629_pos	7.671505684425383	7.634665866007271	7.284292026394312	7.892633883424437
r0629_neg	7.671505684425383	7.634665866007271	7.284292026394312	7.892633883424437
r0630_pos	7.671505684425383	7.634665866007271	7.284292026394312	7.892633883424437
r0630_neg	7.671505684425383	7.634665866007271	7.284292026394312	7.892633883424437
r0633_pos	0.0	0.0	0.0	0.0
r0633_neg	0.0	0.0	0.0	0.0
r0634_pos	5.933336575912319	6.279749853014451	5.777682717073553	7.1931803537426156
r0634_neg	5.933336575912319	6.279749853014451	5.777682717073553	7.1931803537426156
r0636_pos	8.265239967338765	9.133219291109517	8.268003886402514	9.331924620432591
r0637_pos	8.265239967338765	9.133219291109517	8.268003886402514	9.331924620432591
r0638_pos	0.0	0.0	0.0	0.0
r0638_neg	0.0	0.0	0.0	0.0
r0639_pos	5.933336575912319	6.279749853014451	5.777682717073553	7.1931803537426156
r0641_pos	1.7845039829295666	2.257010618206024	2.0992952043377753	1.9049657186840263
r0641_neg	1.7845039829295666	2.257010618206024	2.0992952043377753	1.9049657186840263
r0642_pos	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0642_neg	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0643_pos	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0643_neg	10.58628624220073	10.678582534415588	10.6246858105254	11.377774481368672
r0644_pos	4.098453246309274	5.1925887215666435	4.2600256559614555	5.644433152406245
r0644_neg	4.098453246309274	5.1925887215666435	4.2600256559614555	5.644433152406245
r0645_pos	0.0	0.0	0.0	0.0
r0645_neg	0.0	0.0	0.0	0.0
r0647_pos	0.0	0.0	0.0	0.0
r0647_neg	0.0	0.0	0.0	0.0
r0650_pos	9.12350066435096	8.520579396289891	8.829659318525646	8.66266837551754
r0650_neg	9.12350066435096	8.520579396289891	8.829659318525646	8.66266837551754
r0651_pos	9.12350066435096	8.520579396289891	8.829659318525646	8.66266837551754
r0651_neg	9.12350066435096	8.520579396289891	8.829659318525646	8.66266837551754
r0652_pos	0.0	0.0	0.0	0.0
r0652_neg	0.0	0.0	0.0	0.0
r0653_pos	5.933336575912319	6.279749853014451	5.777682717073553	7.1931803537426156
r0655_pos	8.050610526703437	8.384308888243444	8.008484647974585	9.098321645969769
r0655_neg	8.050610526703437	8.384308888243444	8.008484647974585	9.098321645969769
r0656_pos	5.569855608330948	5.744968348248875	5.292413667827485	5.135452784185173
r0660_pos	7.162257040246265	7.550644190088015	7.020628132063305	8.294789206629952
r0660_neg	7.162257040246265	7.550644190088015	7.020628132063305	8.294789206629952
r0661_pos	7.162257040246265	7.550644190088015	7.020628132063305	8.294789206629952
r0666_pos	3.7092906357233577	4.078097423026661	3.339137384919585	3.7516779456875784
r0666_neg	3.7092906357233577	4.078097423026661	3.339137384919585	3.7516779456875784
r0668_pos	5.1838834590322325	5.576824431277479	5.115199749385445	6.032762073813794
r0668_neg	5.1838834590322325	5.576824431277479	5.115199749385445	6.032762073813794
r0669_pos	7.162257040246265	7.550644190088015	7.020628132063305	8.294789206629952
r0670_pos	6.566662962962611	6.5325247656047685	6.373358204892946	6.787206067897178
r0671_pos	4.489928219405183	4.4046306842176115	4.257010618206024	5.016585460434449
r0672_pos	8.785975503549453	8.475328122622424	8.52061868055628	8.585901449690772
r0672_neg	8.785975503549453	8.475328122622424	8.52061868055628	8.585901449690772
r0673_pos	6.755555261972145	6.734709620225838	6.504779270773945	6.842350343413808
r0679_pos	6.833649127594984	6.883865154509794	6.744295669055036	6.941106310946432
r0679_neg	6.833649127594984	6.883865154509794	6.744295669055036	6.941106310946432
r0680_pos	6.833649127594984	6.883865154509794	6.744295669055036	6.941106310946432
r0680_neg	6.833649127594984	6.883865154509794	6.744295669055036	6.941106310946432
r0683_pos	7.3973751544161	7.830673649131837	7.454258161314635	8.900232848714671
r0686_pos	7.473299871141315	7.372865060112588	7.352175878326325	7.720415284906329
r0686_neg	7.473299871141315	7.372865060112588	7.352175878326325	7.720415284906329
