	Ob.EPA.c_S137_L007_R1_001
BAMPPALDOX_pos	30013.653719836562
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.952585120990584
BCRNe_pos	8609.22229755317
BDG2HCGHD_pos	0.0
BDHm_neg	7667.880079695716
BDHm_pos	5.077128985216632
BDMT_L_pos	17159.714462846066
BDMT_U_pos	17159.71446284607
BETALDHxm_pos	10285.880120774451
BGLUGCHe_pos	13704.43643424887
BGLUTCHLe_pos	14909.82996823632
BGLUTDECHOe_pos	3800.0
BHBt_neg	1217.814646418412
BHBt_pos	1217.814646418412
BHBtm_neg	7667.880079695716
BHBtm_pos	5.077128985216632
BHMT_pos	26686.289684286014
BILDGLCURt_neg	2005.6796507356512
BILDGLCURt_pos	2003.8978999808776
BILDGLCURte_pos	4175.165674987447
BILDGLCURtr_neg	42937.37790829225
BILDGLCURtr_pos	8094.148921786504
BILGLCURt_neg	2005.6796507356512
BILGLCURt_pos	2003.8978999808776
BILGLCURte_pos	4472.327247345794
BILGLCURtr_neg	65391.568759893926
BILGLCURtr_pos	10.473098599932287
BILIRED_pos	50700.02258878093
BILIRUBt2_neg	1952.1916604034843
BILIRUBt2_pos	2250.785748145507
BILIRUBtr_neg	2968.5554619009504
BILIRUBtr_pos	2968.5554619009504
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9339.790490813159
BMTer_L_pos	51.147563870996684
BMTer_U_pos	51.147563870996684
BPNT2_pos	3384.8309229493225
BPNT_pos	7124.106861767685
BTND1_pos	5539.790490813157
BTND1n_pos	9339.790490813159
BTNDe_pos	3.9374959765347297
BTNDm_pos	5925.46762465604
BTNPL_pos	5539.790490813156
BTNPLm_pos	5925.46762465604
BTNTe_pos	1405.1986426569715
BTNt2_neg	1726.9883178327489
BTNt2_pos	1405.1986426569715
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3653.801625087325
BTNt3ile_pos	3578.848170667953
BTNt4i_pos	1726.9883178327489
BTNtn_neg	9339.790490813159
BTNtn_pos	0.0
BUP2_pos	17704.140815202998
BUTt2m_neg	0.0
BUTt2m_pos	6.111887437874874
BUTt2r_neg	414.7005368215161
BUTt2r_pos	414.7005368215161
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17466.369608541554
C100CPT1_neg	0.0
C100CPT1_pos	14621.683660460387
C101CPT1_neg	0.0
C101CPT1_pos	12479.984046119793
C101CRNe_pos	12479.9840461198
C102CPT1_neg	0.0
C102CPT1_pos	12479.984046119793
C10CRNe_pos	14621.683660460387
C10DCCACT_neg	7864.968092022257
C10DCCACT_pos	47568.29144003218
C10DCc_neg	0.0
C10DCc_pos	7864.968092022257
C10DCe_pos	19705.829675837795
C10OHc_neg	0.0
C10OHc_pos	12800.849398227338
C120CPT1_neg	0.0
C120CPT1_pos	10389.5331315943
C121CPT1_neg	0.0
C121CPT1_pos	12479.984046119793
C12DCACOT_pos	7864.968092022257
C12DCACT_pos	7864.968092022257
C12DCTD_neg	0.0
C12DCTD_pos	7864.968092022257
C12DCe_pos	45515.22186483727
C12OHc_neg	0.0
C12OHc_pos	12334.864154151237
C140CPT1_neg	0.0
C140CPT1_pos	8083.460316052348
C141ACBP_neg	0.0
C141ACBP_pos	13788.688687197466
C141CPT1_neg	0.0
C141CPT1_pos	12479.984046119793
C141OHc_neg	0.0
C141OHc_pos	13788.68868719746
C141OHe_pos	13788.688687197462
C142ACBP_neg	0.0
C142ACBP_pos	32040.013364221166
C142CPT1_neg	0.0
C142CPT1_pos	12479.984046119793
C142OHc_neg	0.0
C142OHc_pos	32040.01336422117
C142OHe_pos	32040.013364221173
C14OHc_neg	0.0
C14OHc_pos	10332.399829540214
C14STRr_pos	247.3582103937764
C160CPT1_pos	2195.379057984318
C160CPT2_pos	13138.136602435743
C160CRNt_pos	13256.715215920389
C161CPT12_pos	10962.201770197436
C161CPT1_pos	10325.538140620063
C161CPT22_pos	10962.201770197436
C161CPT2_pos	10325.538140620063
C161CRN2t_pos	10962.201770197436
C161CRNt_pos	10325.538140620063
C161OHc_neg	0.0
C161OHc_pos	10325.538140620063
C162ACBP_neg	0.0
C162ACBP_pos	22588.91519534091
C162OHc_neg	0.0
C162OHc_pos	22588.91519534091
C162OHe_pos	22588.91519534091
C16DCc_neg	0.0
C16DCc_pos	29711.440468719673
C16DCe_pos	29711.440468719673
C16OHc_neg	0.0
C16OHc_pos	10647.282572798998
C16txc_pos	5015.029751153317
C180CPT1_pos	8353.936164259192
C180CPT2_pos	8353.936164259192
C180CRNt_pos	8353.936164259192
C181CPT1_pos	1582.249501681353
C181CPT2_pos	1582.249501681353
C181CRNt_pos	1582.249501681353
C181OHc_neg	0.0
C181OHc_pos	15430.560933662055
C182OHc_neg	0.0
C182OHc_pos	9.832659100611858
C18OHc_neg	0.0
C18OHc_pos	8485.880749102671
C204CPT1_pos	278.35910249153125
C204CPT2_pos	278.3591024915312
C204CRNt_pos	278.3591024915312
C226COAtx_neg	469.9467695660453
C226COAtx_pos	9.57208229880468
C226CPT1_pos	721.8768913418271
C226CPT2_pos	721.8768913418271
C226CRNt_pos	721.8768913418271
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1197.7038226732523
C2tcx_pos	5570.721852639624
C30CPT1_pos	1588.5710905299482
C3DCe_pos	10858.920440428934
C3STDH1Pr_pos	74737.07795045273
C3STDH1r_pos	74793.84907719724
C3STKR2r_pos	74737.07795045264
C40CPT1_neg	0.0
C40CPT1_pos	3388.49048133844
C4CRNCPT2_neg	17914.221065401776
C4CRNCPT2_pos	3388.49048133844
C4CRNe_pos	17013.528982142358
C4DCCACT_neg	7864.968092022257
C4DCCACT_pos	43466.09559368572
C4DCe_pos	10591.885800017784
C4OHc_neg	0.0
C4OHc_pos	8609.22229755317
C4STMO1r_pos	74737.07795045267
C4STMO2Pr_pos	74737.0779504527
C4STMO2r_pos	74793.84907719739
C4tcx_neg	0.0
C4tcx_pos	17735.300777320164
C4tmc_neg	17914.221065401773
C4tmc_pos	3388.49048133844
C4x_neg	0.0
C4x_pos	17735.300777320164
C50CPT1_neg	0.0
C50CPT1_pos	10799.251794192893
C51CPT1_neg	0.0
C51CPT1_pos	11952.70634767141
C5DCe_pos	8098.914380121649
C60CPT1_neg	0.0
C60CPT1_pos	13277.65293990664
C6COAt_neg	17735.300777320164
C6COAt_pos	14853.358560625726
C6CRNe_pos	13277.65293990664
C6CRNtcx_neg	17735.300777320168
C6CRNtcx_pos	14853.358560625726
C6DCCACT_neg	7864.968092022257
C6DCCACT_pos	61932.09066862063
C6DCc_neg	0.0
C6DCc_pos	7864.968092022257
C6DCe_pos	61932.09066862061
C80CPT1_neg	0.0
C80CPT1_pos	8943.487836173274
C81CPT1_neg	0.0
C81CPT1_pos	12479.984046119793
C81CRNe_pos	12479.9840461198
C8CRNe_pos	8943.487836173274
C8DCc_neg	0.0
C8DCc_pos	7864.968092022257
C8DCe_pos	27528.6606369431
C9BRxtc_neg	2018.5786134846442
C9BRxtc_pos	2018.5786134846442
CAATPS_pos	4809.515984807714
CAMPt_pos	13063.468921820971
CAROtr_neg	0.0
CAROtr_pos	12.952585120990584
CARPEPT1tc_pos	10969.829856230217
CARVEOLte_neg	7.512779301159849
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.738466638672357
CATm_pos	5791.835631588275
CATp_pos	7625.604906706654
CAt7r_neg	1929.2366513958116
CAt7r_pos	1918.7090217249333
CBASPte_neg	19436.392375883177
CBASPte_pos	8363.411151660366
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18769.72186860742
CBPSam_pos	13803.080259938757
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.160842751499995
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13675.555979604515
CDIPTr_pos	3698.3830167689302
CDPDAGtm_neg	13334.23882442949
CDPDAGtm_pos	0.0
CDS_pos	3698.3830167689302
CDSm_pos	13334.238824429493
CEPTC_pos	3841.848476804799
CEPTE_pos	4066.608506898944
CERK_pos	27487.459291821095
CERT1gt_neg	7726.270651137999
CERT1gt_pos	21719.09848646835
CERT1rt_neg	0.0
CERT1rt_pos	12736.761994400376
CERT2gt_neg	0.0
CERT2gt_pos	28998.794001188944
CERT2rt_neg	12736.761994400376
CERT2rt_pos	0.0
CGLYt3_2__pos	2109.9537093670533
CGMPt_pos	14142.004360368664
CH25H_pos	11945.977278431452
CHAT_neg	5700.0
CHAT_pos	5172.664185985523
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3841.8484768047992
CHLP_pos	3421.708565908159
CHLtm_neg	13334.238824429494
CHLtm_pos	10285.880120774455
CHOLATEt2_pos	1353.2542454225825
CHOLATEt3_pos	3331.0322030079715
CHOLATEt_neg	1353.2542454225825
CHOLATEt_pos	2250.785748145507
CHOLD2m_pos	10285.880120774451
CHOLESACATc_pos	6843.856106906796
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6840.979343007767
CHOLK_pos	3134.661374651253
CHOLPtg_neg	7726.270651138001
CHOLPtg_pos	0.0
CHOLPtl_neg	60238.34973476467
CHOLPtl_pos	0.0
CHOLt4_neg	1302.6920769803248
CHOLt4_pos	1297.3468247160044
CHOLtg_neg	0.0
CHOLtg_pos	5515.80402201389
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5515.80402201389
CHOLtu_neg	1297.3468247160044
CHOLtu_pos	1302.6920769803248
CHSTEROLSULT_pos	7952.460820267753
CHSTEROLt1_neg	2129.880782903051
CHSTEROLt1_pos	2129.880782903051
CHSTEROLt2_neg	2129.880782903051
CHSTEROLt2_pos	2129.880782903051
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2129.880782903051
CHSTEROLt_pos	4238.114410978996
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4938.875860145951
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	329.5601551350109
CITRtm_pos	329.5601551350109
CITt4_2_neg	1589.5468175364538
CITt4_2_pos	1898.6449615266094
CITt4_4_neg	1769.8897101396917
CITt4_4_pos	1899.7842550008136
CITtam_neg	2007.978466184688
CITtam_pos	2007.978466184688
CITtbm_neg	0.0
CITtbm_pos	2126.965006078569
CK_neg	0.0
CK_pos	3605.617043255971
CKc_neg	3605.617043255971
CKc_pos	0.0
CLFORtex_pos	1927.5344182442723
CLHCO3tex2_pos	631.6140991464056
CLI2tex_pos	3121.9596995605316
CLOHtex2_pos	834.9274694236884
CLOXAtex2_pos	830.540153551072
CLPNDCOAtx_neg	10.759975593546574
CLPNDCOAtx_pos	37354.2105496481
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	381.2723488075012
CLPNDt_pos	12.677852823469472
CLS_hs_pos	227.08706129555188
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18341.93588138266
CMPACNAtn_pos	8773.408107893183
CMPSAS_pos	4973.408107893184
CMPSASn_pos	8773.408107893183
CO2t_neg	3228.0360789465303
CO2t_pos	3261.814076637095
CO2ter_neg	11147.0381173701
CO2ter_pos	24599.18785097581
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3797.0004003870636
CO2tm_pos	3570.5865458276016
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12314.160045223924
CO2tp_pos	18247.307529599428
COAtg_neg	19211.687815310604
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7206.328405976787
COAtm_neg	4631.286377391926
COAtm_pos	1582.249501681353
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2443.6958127037706
COAtp_pos	3089.4469716331896
COAtr_neg	1480.9320863511286
COAtr_pos	1480.9320863511286
COKECBESr_pos	0.0
COQ3m_pos	45345.06886992287
COQ5m_pos	45345.06886992287
COQ6m_pos	45345.06886992287
COQ7m_pos	45345.06886992287
CORE2GTg_pos	7620.788766447546
CORE3GTg_pos	7491.104016834496
CORE4GTg_pos	7491.104016834496
CORE5GTg_pos	390.84633092666076
CORE6GTg_pos	6934.963893699591
CORE7GTg_pos	390.84633092666076
CORE8GTg_pos	400.18164968580817
COUCOAFm_pos	45345.06886992286
COUMARINte_neg	0.0
COUMARINte_pos	7.512779301159849
COt_neg	0.0
COt_pos	50700.022588780936
CPCTDTX_pos	0.0
CPPPGO_pos	14490.568452182682
CREATt4_2_r_neg	898.1787775393387
CREATt4_2_r_pos	884.7018546174288
CREATtmdiffir_pos	3605.617043255971
CRMPte_neg	0.0
CRMPte_pos	27487.459291821113
CRNCAR3tp_pos	4449.013079684191
CRNCARtp_pos	1197.7038226732523
CRNrtx_neg	1197.7038226732523
CRNrtx_pos	3145.9919900305185
CRNtHa_pos	817.9727016883792
CRNt_neg	539.5749306998291
CRNt_pos	817.9727016883792
CRNtim_pos	850.4140575829986
CRNtuNa_pos	539.5749306998291
CRNtx_neg	2018.5786134846442
CRNtx_pos	2018.5786134846442
CRTNsyn_pos	0.0
CRTSLt_neg	51680.77033491395
CRTSLt_pos	0.0
CRTSLtm_neg	51680.77033491395
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54308.14426978376
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54308.14426978375
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1189.5036816777992
CRVNCtr_pos	1194.8489339421196
CSAPASEly_pos	84.65296763093089
CSBPASEly_pos	101.34292255257651
CSCPASEly_pos	84.4820587231319
CSDPASEly_pos	129.68877473204765
CSEPASEly_pos	150.1650523984064
CSNAT2m_neg	0.0
CSNAT2m_pos	1588.5710905299482
CSNAT2x_neg	3145.9919900305185
CSNAT2x_pos	2443.6958127037706
CSNAT3x_neg	0.0
CSNAT3x_pos	4449.013079684191
CSNATer_neg	1480.9320863511286
CSNATer_pos	1480.9320863511286
CSNATm_neg	0.0
CSNATm_pos	2215.1425968560097
CSNATp_neg	4346.851248274317
CSNATp_pos	4828.535871818789
CSNATr_neg	1480.9320863511286
CSNATr_pos	1480.9320863511286
CSND_pos	7.624717793297453
CSNt_neg	0.0
CSNt_pos	7.624717793297453
CSPG_At_pos	0.0
CSPG_Atly_pos	84.65296763093089
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.34292255257651
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.4820587231319
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	129.68877473204765
CSPG_Et_pos	0.0
CSPG_Etly_pos	150.1650523984064
CSm_pos	4105.751119081768
CTPS1_pos	4040.904337385614
CTPS2_pos	7317.971346435082
CTPtn_neg	0.0
CTPtn_pos	8773.408107893183
CYANt_neg	0.0
CYANt_pos	6.71139034845608
CYANtm_neg	0.0
CYANtm_pos	12.014738303747949
CYOOm3_pos	8753.966733365745
CYOR_u10m_pos	3435.254979163983
CYSALANaEx_pos	724.6181161682125
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	891.7525360316431
CYSATB0tc_pos	1252.2789849176024
CYSGLNNaEx_pos	705.2906584732052
CYSGLTH_neg	1424.2026806526392
CYSGLTH_pos	1218.6201587241558
CYSGLUexR_neg	571.0319052154638
CYSGLUexR_pos	624.7821379611587
CYSGLYexR_neg	642.7150543900431
CYSGLYexR_pos	556.2689272739083
CYSLYSL_pos	0.0
CYSO_pos	9684.57845821131
CYSPHELAT2tc_pos	580.0610816914157
CYSSERNaEx_pos	724.6181161682125
CYSSNAT5tc_neg	1355.4462999850457
CYSSNAT5tc_pos	1283.595266345983
CYSTALArBATtc_pos	2.360658707854151
CYSTA_neg	0.0
CYSTA_pos	7468.708375683261
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.33542759652301
CYSTGL_pos	13401.647842453262
CYSTHRNaEx_pos	724.6181161682125
CYSTLEUrBATtc_pos	2.35287117660814
CYSTSERex_pos	2.36321259588565
CYSTS_pos	13401.647842453262
CYSt4_pos	470.2497135760974
CYStec_neg	602.2214430672741
CYStec_pos	673.1507949826354
CYTDK1_pos	367.94870956063505
CYTDK2m_pos	13334.238824429494
CYTD_pos	3418.8281716119036
CYTDn_pos	13196.907332134835
CYTDt4_pos	820.6151851166985
CYTDt5le_pos	1385.0466921751727
CYTDt_neg	820.6151851166985
CYTDt_pos	6129.059863627442
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13334.238824429493
CYTDtn_neg	0.0
CYTDtn_pos	13196.907332134835
CYTK10_neg	338.6464422890879
CYTK10_pos	338.6464422890879
CYTK10n_neg	339.92036423265836
CYTK10n_pos	339.92036423265836
CYTK11_neg	338.6464422890879
CYTK11_pos	338.6464422890879
CYTK11n_neg	339.92036423265836
CYTK11n_pos	339.92036423265836
CYTK12_neg	338.6464422890879
CYTK12_pos	338.6464422890879
CYTK12n_neg	339.92036423265836
CYTK12n_pos	339.92036423265836
CYTK13_neg	338.6464422890879
CYTK13_pos	338.6464422890879
CYTK13n_neg	339.92036423265836
CYTK13n_pos	339.92036423265836
CYTK14_neg	338.6464422890879
CYTK14_pos	338.6464422890879
CYTK14n_neg	339.92036423265836
CYTK14n_pos	339.92036423265836
CYTK1_neg	338.6464422890879
CYTK1_pos	338.6464422890879
CYTK1m_neg	0.0
CYTK1m_pos	13334.238824429493
CYTK1n_neg	339.92036423265836
CYTK1n_pos	339.92036423265836
CYTK2_neg	338.6464422890879
CYTK2_pos	338.6464422890879
CYTK2n_neg	339.92036423265836
CYTK2n_pos	339.92036423265836
CYTK3_neg	1167.4956886593836
CYTK3_pos	1167.4956886593836
CYTK3n_neg	339.92036423265836
CYTK3n_pos	339.92036423265836
CYTK4_neg	1167.4956886593836
CYTK4_pos	1167.4956886593836
CYTK4n_neg	339.92036423265836
CYTK4n_pos	339.92036423265836
CYTK5_neg	338.6464422890879
CYTK5_pos	338.6464422890879
CYTK5n_neg	339.92036423265836
CYTK5n_pos	339.92036423265836
CYTK6_neg	338.6464422890879
CYTK6_pos	338.6464422890879
CYTK6n_neg	339.92036423265836
CYTK6n_pos	339.92036423265836
CYTK7_neg	338.6464422890879
CYTK7_pos	338.6464422890879
CYTK7n_neg	339.92036423265836
CYTK7n_pos	339.92036423265836
CYTK8_neg	338.6464422890879
CYTK8_pos	338.6464422890879
CYTK8n_neg	339.92036423265836
CYTK8n_pos	339.92036423265836
CYTK9_neg	338.6464422890879
CYTK9_pos	338.6464422890879
CYTK9n_neg	339.92036423265836
CYTK9n_pos	339.92036423265836
Coqe_neg	0.0
Coqe_pos	5542.895652913661
D3AIBTm_neg	332.1949555473109
D3AIBTm_pos	332.1949555473109
DADA_pos	8077.39768077772
DADAe_pos	9752.755380002114
DADNK_pos	4202.6695472354195
DADNt4_neg	1503.4074000837684
DADNt4_pos	8007.605422532254
DAGK_hs_neg	3841.8484768047992
DAGK_hs_pos	3392.8366924224747
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17259.544888918834
DAG_HSter_pos	60.038235471169
DAGt_neg	5791.671719980105
DAGt_pos	5711.176890184747
DALAOXx_pos	9584.916515024594
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	613.4551896442291
DALAt2r_pos	613.4551896442291
DALAxt_pos	9584.916515024594
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4250.003495525771
DASPO1p_pos	11.185029293171636
DATPtm_pos	13643.671430899201
DATPtn_neg	0.0
DATPtn_pos	20407.56924925952
DCATDc_neg	0.0
DCATDc_pos	19705.829675837795
DCATDr_neg	0.0
DCATDr_pos	19705.829675837795
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	701.3096255711512
DCK1n_pos	701.3096255711512
DCK2n_neg	701.3096255711512
DCK2n_pos	701.3096255711512
DCMPDA_neg	4232.839814637891
DCMPDA_pos	7334.3088560578935
DCSPTN1COAtx_neg	5015.029751153317
DCSPTN1COAtx_pos	10.759975593546576
DCSPTN1COAtxc_pos	5015.029751153317
DCSPTN1CPT1_pos	347.95445102885935
DCSPTN1CPT2_pos	347.95445102885935
DCSPTN1CRNt_pos	347.95445102885935
DCSPTN1t_neg	195.19608452304013
DCSPTN1t_pos	10.759975593546576
DCTPtm_pos	23166.502027389928
DCTPtn_neg	0.0
DCTPtn_pos	18139.99110105395
DCT_neg	0.0
DCT_pos	12429.374814382702
DCYTD_pos	4231.483092299231
DCYTDn_pos	19424.798221613037
DCYTt_neg	1503.4074000837684
DCYTt_pos	7500.760561884283
DDCRNe_pos	12334.864154151237
DDECCRNe_pos	10389.533131594302
DDECE1CRNe_pos	12479.9840461198
DDPGAm_neg	0.0
DDPGAm_pos	12041.179047125925
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.512779301159848
DECCRNe_pos	12800.84939822734
DECDICRNe_pos	12479.9840461198
DECDPtm_neg	0.0
DECDPtm_pos	45345.06886992291
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20463.645073081443
DESAT18_10_pos	6.981822534951551
DESAT18_3_pos	8846.23667096734
DESAT18_4_pos	8826.497777479155
DESAT18_5_pos	7080.073966158576
DESAT18_6_pos	18393.275112543222
DESAT18_7_pos	47059.493868078185
DESAT18_8_pos	9088.880624816664
DESAT18_9_pos	6.09628575925941
DESAT20_1_pos	67.35548270541948
DESAT20_2_pos	48.00003642416243
DESAT22_1p_pos	187.78152347372588
DESAT22_2p_pos	37349.56825847786
DESAT24_1_pos	7.862920942057695
DGAT_pos	4183.64079551487
DGCHOLte_neg	1352.9318126530275
DGCHOLte_pos	4175.890304562071
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4020.7534670615673
DGK1_neg	6522.434407751295
DGK1_pos	7438.755610003106
DGK2m_neg	16632.19230692111
DGK2m_pos	7579.106779518988
DGNSKm_pos	5788.397652500304
DGSNt_neg	1779.2230118691157
DGSNt_pos	7976.058633847167
DGSNtm_neg	0.0
DGSNtm_pos	5788.3976525003045
DGTPtm_pos	6374.245471636481
DGTPtn_neg	0.0
DGTPtn_pos	19730.509908080214
DGULND_neg	0.0
DGULND_pos	12140.229654497332
DHAAt1r_neg	0.0
DHAAt1r_pos	4251.185219989144
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6416.610497105
DHCHOLESTANATEtm_neg	8136.061030065633
DHCHOLESTANATEtm_pos	66059.72314083797
DHCR241r_pos	5119.515487229407
DHCR242r_pos	5119.430193962446
DHCR243r_pos	74907.23816247097
DHCR71r_pos	74737.10004550492
DHCR72r_pos	10906.220868970357
DHCRD1_pos	25905.25047705832
DHCRD2_pos	27091.53636532782
DHDPBMTm_pos	45345.06886992287
DHEASULT_pos	7124.106861767683
DHEASt_neg	1190.2025982721561
DHEASt_pos	1188.4208475173828
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.710635420403404
DHEAtr_pos	59604.47463173014
DHFR_neg	584.0399288852473
DHFR_pos	7245.347014649102
DHFtl_neg	3227.8961543722817
DHFtl_pos	0.0
DHFtm_neg	3669.409990076268
DHFtm_pos	3468.103447291145
DHORD9_pos	8363.411151660368
DHORTS_neg	8363.411151660366
DHORTS_pos	0.0
DHPM1_pos	14239.236858182563
DHPM2_pos	17704.140815202998
DHPR2_pos	6328.445223871628
DHPR_pos	5406.393154147825
DIDPtn_neg	4187.927584005857
DIDPtn_pos	4187.927584005857
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	66066.64496341755
DIGALSGALSIDEtg_neg	66066.64496341755
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8801.903296611381
DIGALSIDEtg_pos	66066.64496341752
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8248.594195925896
DINt_neg	1779.223011869116
DINt_pos	8113.811916673701
DITPtn_neg	4187.927584005857
DITPtn_pos	4187.927584005857
DKMPPD_pos	15326.36672917584
DLNLCGCPT1_pos	119.88839201094603
DLNLCGCPT2_pos	119.88839201094603
DLNLCGCRNt_pos	119.88839201094603
DLNLCGt_neg	48.24948111993939
DLNLCGt_pos	3383.378590943667
DMANTIPYRINEte_neg	7.901456190495346
DMANTIPYRINEte_pos	0.0
DMATT_pos	74778.7858234741
DMATTx_pos	76310.15216165571
DMGDHm_pos	26686.28968428602
DMGtm_neg	0.0
DMGtm_pos	26686.289684286025
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.85686401065198
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.856864010651975
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.856864010651975
DMNONCOACRNCPT1_neg	2443.6958127037706
DMNONCOACRNCPT1_pos	3145.9919900305185
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.856864010651975
DMNONCRNt_neg	2018.5786134846442
DMNONCRNt_pos	2018.5786134846442
DM_13_cis_oretn_n__pos	1490.1606696117865
DM_13_cis_retn_n__pos	1200.8856696117864
DM_1a25dhvitd3(n)_pos	49888.547964301695
DM_4abut(n)_pos	9492.865586064401
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	563.4169764378665
DM_Lcystin_pos	14158.667007347136
DM_Ser_Gly_Ala_X_Gly_ly__pos	848.1634645532092
DM_Ser_Thr_ly__pos	361.77365239220927
DM_T_antigen_g__neg	20.306096785026064
DM_T_antigen_g__pos	239.50239466137432
DM_anth_pos	2850.0
DM_atp_c__pos	4065.0297511533167
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	237.8750629083541
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	390.84633092666076
DM_core7_g__pos	390.84633092666076
DM_core8_g__pos	400.1816496858082
DM_datp_m__pos	20257.90884663885
DM_datp_n__pos	20407.569249259515
DM_dctp_m__pos	23166.502027389928
DM_dctp_n__pos	23166.502027389935
DM_dem2emgacpail_prot_hs_r__pos	51.14756387099668
DM_dgpi_prot_hs_r__pos	60.038235471168996
DM_dgtp_m__pos	19730.509908080214
DM_dgtp_n__pos	19730.509908080214
DM_dsT_antigen_g__pos	218.30498380308168
DM_dttp_m__pos	28712.28368535823
DM_dttp_n__pos	28712.28368535824
DM_ethamp_r__pos	32223.670585963522
DM_fol_pos	2213.202497898656
DM_gncore2_g__pos	253.38013340052285
DM_gpi_sig_er__pos	51.14756387099668
DM_hretn_n__pos	1621.5610471801615
DM_kdn_c__pos	8744.191650512343
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12429.374814382696
DM_mem2emgacpail_prot_hs_r__pos	56.491816981117395
DM_n5m2masn_g__pos	910.9229986053034
DM_ncam_pos	22.941987646593386
DM_oretn_n__pos	1473.897563918735
DM_pe_hs(r)_pos	3325.0
