	WT.d_S141_L007_R1_001
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	10862.952106066756
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	11963.133168009635
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	11985.586397314006
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	11412.502987103662
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	9953.222467653635
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	9184.59643449614
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9836.126990932546
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	11466.71352612451
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11901.327182037225
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10475.819069645751
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10795.524710585601
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.4407865931980925
EX_gal(e)_neg	4195.744632189477
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9781.488767209099
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10663.645741678716
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9514.597206402359
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8559.73099640113
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	10013.740354789003
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6639.541219549459
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11667.465285456075
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11947.041502039589
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12840.622722648215
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12919.051078997873
EX_gdp(e)_neg	3.124344662619922
EX_gdp(e)_pos	3.124344662619922
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2596.524907730042
EX_glcur(e)_neg	5.375750303424168
EX_glcur(e)_pos	10.980871071880324
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13836.425803290098
EX_gln_L(e)_neg	4.856868545965899
EX_gln_L(e)_pos	8231.182368105883
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	15149.342594836226
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.66045548746206
EX_glu_L(e)_pos	8564.305803308003
EX_gluala(e)_neg	5.432636913613038
EX_gluala(e)_pos	9714.393320000736
EX_gly(e)_neg	5795.185797584535
EX_glyb(e)_neg	19.144892136632507
EX_glyb(e)_pos	10435.344744538563
EX_glyc(e)_neg	4195.744632189477
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6601.288781061213
EX_glygly(e)_neg	13167.62446174051
EX_glygn2(e)_neg	13.45696662541814
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.45696662541814
EX_glygn5(e)_neg	5.120900134419699
EX_glygn5(e)_pos	19.498705224080343
EX_glyleu(e)_neg	9886.72411870207
EX_glyphe(e)_neg	11010.61279495043
EX_glypro(e)_neg	9590.29296255458
EX_glysar(e)_neg	17493.9180896323
EX_gmp(e)_neg	6.499039753124802
EX_gmp(e)_pos	7.408594795090296
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13581.514369149263
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13612.714622686459
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	13366.69922343185
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	13289.20233566508
EX_gsn(e)_neg	5971.528244526908
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	13103.005817734618
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15588.15462541436
EX_gthrd(e)_neg	2.6206786000159363
EX_gthrd(e)_pos	14143.65234258722
EX_gtp(e)_neg	3.124344662619922
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.574856693483121
EX_gua(e)_pos	6260.617169895839
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13836.4258032901
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	15149.342594836226
EX_h(e)_neg	239.97857623605142
EX_h(e)_pos	2279.985215603925
EX_h2o(e)_neg	249.33050759058935
EX_h2o(e)_pos	3562.137906276488
EX_h2o2(e)_neg	4.027365443806178
EX_h2o2(e)_pos	5838.988619059325
EX_ha(e)_neg	37.96238733118599
EX_ha(e)_pos	19400.995482845552
EX_ha_pre1(e)_neg	15.347778162118479
EX_ha_pre1(e)_pos	19853.065500460445
EX_hco3(e)_neg	439.5868450210011
EX_hco3(e)_pos	5381.44164242877
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.541744075508214
EX_hdca(e)_neg	6.650358054962629
EX_hdca(e)_pos	13470.827908476673
EX_hdcea(e)_neg	10530.046100955344
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	51493.92498684654
EX_hexc(e)_neg	10.350339407693248
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5370.371943732958
EX_hista(e)_neg	11.071206031662252
EX_hista(e)_pos	5370.37194373296
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	33.593895383714845
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	356.87233396553097
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.541744075508214
EX_hxan(e)_neg	5.6855070567995485
EX_hxan(e)_pos	6156.378808075268
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.176598315346684
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	462.07441549476926
EX_idp(e)_neg	2.199507977870799
EX_idp(e)_pos	3.3168179712572754
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7826.066795148822
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.590937929588842
EX_inost(e)_neg	11.065033348189672
EX_inost(e)_pos	6583.049550480899
EX_ins(e)_neg	6094.304896280749
EX_itp(e)_neg	3.3168179712572754
EX_itp(e)_pos	3.3168179712572754
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10877.28123837462
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.320904911977279
EX_ksi(e)_pos	1857.3531319674946
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1829.110312031314
EX_ksii_core2(e)_neg	102.39420365452382
EX_ksii_core2(e)_pos	305.94846803778125
EX_ksii_core4(e)_neg	110.62556701332757
EX_ksii_core4(e)_pos	505.62115509307176
EX_lac_D(e)_neg	2.4562484724840568
EX_lac_D(e)_pos	3720.0229132489467
EX_lac_L(e)_neg	2.4562484724840568
EX_lac_L(e)_pos	3670.8558390447306
EX_lcts(e)_neg	4.449181960455151
EX_lcts(e)_pos	7542.551051492646
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3866.556418344573
EX_leugly(e)_neg	9886.72411870207
EX_leuktrA4(e)_neg	3.4927031557126114
EX_leuktrA4(e)_pos	4364.566979313808
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3462.979632550251
EX_leuktrC4(e)_neg	5.831289413035928
EX_leuktrC4(e)_pos	22955.73843061654
EX_leuktrD4(e)_neg	4.31335468621001
EX_leuktrD4(e)_pos	18405.36287525
EX_leuktrE4(e)_neg	4.812623810053745
EX_leuktrE4(e)_pos	18041.633140836657
EX_leuktrF4(e)_neg	5.627028275760867
EX_leuktrF4(e)_pos	21771.76227188146
EX_leuleu(e)_neg	10394.641991067625
EX_lgnc(e)_neg	22.168944975434655
EX_lgnc(e)_pos	10.350339407693248
EX_limnen(e)_neg	7.5417440755082135
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	14.044400333259592
EX_lneldc(e)_pos	9210.161697338233
EX_lnlc(e)_neg	6.19232027612467
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	7.012070317477947
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.953701253678403
EX_lnlncg(e)_pos	49.98128597333663
EX_lpchol_hs(e)_neg	14263.660026873915
EX_lys_L(e)_neg	12.701777036860376
EX_lys_L(e)_pos	3.94910824612404
EX_mag_hs(e)_neg	5270.351879514528
EX_mal_L(e)_neg	5297.361091045447
EX_mal_L(e)_pos	9443.783800088975
EX_malcoa(e)_neg	5.258196293975831
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3035.4500672098493
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.290012230769328
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.190875414715766
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.656966711473233
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5387.571340782944
EX_meoh(e)_neg	5.761585028728069
EX_meoh(e)_pos	22075.405701160784
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42445.02899349269
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16186.12460472718
EX_met_L(e)_neg	11.018730301006372
EX_met_L(e)_pos	10450.60995379563
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4798.117056867984
EX_n2m2nmasn(e)_neg	60.688571842755046
EX_n2m2nmasn(e)_pos	782.9761838981991
EX_na1(e)_neg	0.0
EX_nac(e)_neg	12.006334795006893
EX_nac(e)_pos	29.24222333493803
EX_nad(e)_neg	4.825183529307744
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.825183529307744
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.892517718540926
EX_nh4(e)_neg	548.8915861410554
EX_nh4(e)_pos	5186.4161425327675
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	7.088277641505636
EX_no(e)_pos	59020.52300434368
EX_no2(e)_neg	5.375750303424168
EX_no2(e)_pos	5.490435535940161
EX_npthl(e)_neg	7.5417440755082135
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.865825343096301
EX_nrpphr(e)_pos	29705.21185830334
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72268.83668979236
EX_nrvnc(e)_neg	22.838006783794732
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3770.1943722846713
EX_o2s(e)_neg	3.225598656014677
EX_o2s(e)_pos	9242.9598849071
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19915.986283444447
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	19169.157066329655
EX_ocdca(e)_neg	5228.1840071079105
EX_ocdcea(e)_neg	7.065206584103228
EX_ocdcea(e)_pos	8990.794623164082
EX_octa(e)_neg	9115.251184489558
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.541744075508214
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.5417440755082135
EX_orn(e)_neg	4.471772559828174
EX_orn(e)_pos	11565.450889845008
EX_orot(e)_neg	6.791362072942559
EX_orot(e)_pos	8458.271629066545
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11240.729160509685
EX_paf_hs(e)_neg	4.9026258623690415
EX_paf_hs(e)_pos	6.9079948072524076
EX_pan4p(e)_neg	5481.549878037482
EX_pan4p(e)_pos	6782.113550560794
EX_pchol_hs(e)_neg	14.349327846958856
EX_pchol_hs(e)_pos	10894.039511276527
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5085.384334470114
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5085.384334470114
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14547.382244129447
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15688.612132653863
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.5417440755082135
EX_pglyc_hs(e)_neg	5.490435535940161
EX_pglyc_hs(e)_pos	13888.15891804291
EX_phe_L(e)_neg	5958.313063709112
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	19167.16812433204
EX_pheme(e)_neg	51710.94658020863
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.673104684584885
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	514.6788925891692
EX_pi(e)_pos	6230.933584906555
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6235.640699781505
EX_ppa(e)_neg	4.907556079564174
EX_ppa(e)_pos	10387.410377026854
EX_ppi(e)_neg	3.7931431660676007
EX_ppi(e)_pos	22456.701995381118
EX_prgstrn(e)_neg	6.303132878527317
EX_prgstrn(e)_pos	62016.92424412201
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.594860468023328
EX_pro_L(e)_pos	8310.074417217018
EX_progly(e)_neg	9590.292962554582
EX_prostgd2(e)_neg	2.485290333703268
EX_prostgd2(e)_pos	137.55273994691527
EX_prostge1(e)_neg	4.263929140260836
EX_prostge1(e)_pos	15.491787420782506
EX_prostge2(e)_neg	3.421763676267076
EX_prostge2(e)_pos	16.134677591565755
EX_prostgf2(e)_neg	5.044710878409573
EX_prostgf2(e)_pos	145.4331292005198
EX_prostgh2(e)_neg	2.485290333703268
EX_prostgh2(e)_pos	135.54220706176196
EX_prostgi2(e)_neg	6.315306155741508
EX_prostgi2(e)_pos	164.8420090043989
EX_prpp(e)_neg	4.00838452219261
EX_prpp(e)_pos	27536.754529912563
EX_ps_hs(e)_neg	6.508945496341265
EX_ps_hs(e)_pos	14778.360715745503
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13836.425803290098
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	15149.342594836226
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.349644338986092
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.7617866695227535
EX_ptrc(e)_pos	14698.40463043185
EX_ptth(e)_neg	6234.304502309996
EX_ptth(e)_pos	5787.027112149283
EX_pydam(e)_neg	10281.464973186383
EX_pydx(e)_neg	7995.738547097536
EX_pydx5p(e)_neg	9.425142566654808
EX_pydx5p(e)_pos	9772.794197987378
EX_pydxn(e)_neg	9332.596548276106
EX_pyr(e)_neg	3.6522947783154374
EX_pyr(e)_pos	4595.12983898026
EX_q10(e)_neg	5632.604857804603
EX_q10h2(e)_pos	5632.604857804604
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6484.0572658093715
EX_retfa(e)_neg	5.490435535940161
EX_retfa(e)_pos	1248.957386499028
EX_retinol(e)_neg	818.8547346544376
EX_retinol(e)_pos	24.57492338352439
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1682.1153230419172
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1682.1153230419177
EX_retn(e)_neg	352.6811478085836
EX_retn(e)_pos	840.9379673517639
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3989.462524499196
EX_rib_D(e)_neg	5106.818425295188
EX_ribflv(e)_neg	17870.012247303333
EX_s2l2fn2m2masn(e)_neg	4.320904911977279
EX_s2l2fn2m2masn(e)_pos	814.6394154789724
EX_s2l2n2m2masn(e)_neg	76.98812054397652
EX_s2l2n2m2masn(e)_pos	675.4902042749195
EX_sarcs(e)_neg	10.143553257982427
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	5069.04882696852
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.5928706910421
EX_ser_L(e)_pos	6909.274827483812
EX_sfcys(e)_pos	21625.379898055715
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	15009.547087217641
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1231.9621854975694
EX_so4(e)_pos	14007.89363084544
EX_spc_hs(e)_neg	11.686736250262522
EX_spc_hs(e)_pos	29285.675595877492
EX_sph1p(e)_neg	13.676932177579916
EX_sph1p(e)_pos	20022.36294292298
EX_sphs1p(e)_neg	9.333549399266259
EX_sphs1p(e)_pos	33493.72776120905
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	24151.825248561996
EX_sprm(e)_neg	2.013658884541443
EX_sprm(e)_pos	15550.728533215919
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.5852785260848234
EX_strch1(e)_neg	13.45696662541814
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.410450067209849
EX_strch2(e)_pos	13.45696662541814
EX_strdnc(e)_neg	9.832953579461714
EX_strdnc(e)_pos	7.044886726831156
EX_succ(e)_neg	6.159795897449119
EX_succ(e)_pos	5469.4872235460325
EX_sucr(e)_neg	3.5104500672098498
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.347633065667667
EX_tag_hs(e)_pos	8.156920558109183
EX_tagat_D(e)_neg	7.191740739474816
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.353460055058067
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.541744075508214
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13261.359212290692
EX_tcynt(e)_neg	5.375750303424168
EX_tcynt(e)_pos	11.268024052339106
EX_tdchola(e)_neg	5.536755639466752
EX_tdchola(e)_pos	67929.8556797757
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8310.177512107699
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12857.365860163376
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12857.365860163376
EX_tethex3(e)_neg	10.521921677523624
EX_tethex3(e)_pos	7.928750410017952
EX_tetpent3(e)_neg	7.928750410017952
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.209984911733995
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.521921677523624
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.328126889473738
EX_thf(e)_pos	5190.8245530147815
EX_thm(e)_neg	12425.274849922767
EX_thmmp(e)_neg	9.500969686209046
EX_thmmp(e)_pos	12425.274849922767
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	28644.668660872652
EX_thr_L(e)_neg	5.006611017873165
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.260464243270208
EX_thym(e)_pos	12467.26188203725
EX_thymd(e)_neg	5.828694436833284
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.176598315346686
EX_tmndnc(e)_neg	13.668891405100599
EX_tmndnc(e)_pos	248.63521556573698
EX_tolbutamide(e)_neg	7.541744075508214
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.3933348947450224
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.204319848432162
EX_triodthy(e)_pos	10.96384560683556
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.534037389349404
EX_trp_L(e)_neg	7.333444422929011
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.319074574581128
EX_tststerone(e)_pos	55407.148768191946
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	69019.29734318177
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	61577.030000165425
EX_tsul(e)_neg	12.124045640793076
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7321.286946732773
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	172.82612456451298
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19683.924916655033
EX_tyr_L(e)_neg	3.274377402021209
EX_tyr_L(e)_pos	5529.485728880947
EX_udp(e)_neg	3.124344662619922
EX_udp(e)_pos	23375.787638978567
EX_udpg(e)_neg	5.4407865931980925
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.701238122058433
EX_ump(e)_pos	14901.003802725329
EX_ura(e)_neg	5.420475259818768
EX_ura(e)_pos	7443.385256559579
EX_urate(e)_neg	4.75
EX_urate(e)_pos	9138.084568868619
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11795.869215402448
EX_uri(e)_neg	5.071246909967393
EX_uri(e)_pos	5965.887542349844
EX_utp(e)_neg	3.124344662619922
EX_utp(e)_pos	26677.17464817478
EX_vacc(e)_neg	7.896814997825984
EX_vacc(e)_pos	8982.401921584029
EX_val_L(e)_neg	6.4404282759744635
EX_val_L(e)_pos	7830.374116205048
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7550.477150068344
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.541744075508216
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18668.518915025998
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7534.633026708473
EX_xolest2_hs(e)_neg	5.490435535940161
EX_xolest2_hs(e)_pos	15206.805009123795
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	55012.64934212025
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54901.53307424451
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54536.46795589371
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	867.7468616953865
EX_xylt(e)_neg	5088.354608649513
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7148.711658036262
F1PGT_neg	0.0
F1PGT_pos	18209.021488747047
F6Tg_pos	17983.80647673431
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8271.934435488021
FACOAL150_neg	0.0
FACOAL150_pos	29.34964433898609
FACOAL160i_pos	8691.816694565408
FACOAL161_neg	21160.44998910017
FACOAL161_pos	10615.520743340392
FACOAL170_neg	0.0
FACOAL170_pos	33.59389538371485
FACOAL180i_pos	3329.4340700413663
FACOAL1812_neg	8982.401921584033
FACOAL1812_pos	7.916191292939871
FACOAL1813_neg	5210.380171443109
FACOAL1813_pos	7.056545788899126
FACOAL181i_pos	4177.136509486351
FACOAL1821_neg	423.4701318684341
FACOAL1821_pos	10117.135436421502
FACOAL1822_neg	9210.161697338233
FACOAL1822_pos	14.04440033325959
FACOAL1831_neg	5135.761246376231
FACOAL1831_pos	12.953701253678403
FACOAL1832_neg	0.0
FACOAL1832_pos	7.012070317477947
FACOAL184_neg	7.044886726831157
FACOAL184_pos	13.811780073896019
FACOAL191_pos	7429.69480012031
FACOAL200_pos	3341.8964940220194
FACOAL203_neg	49.86725577475914
FACOAL203_pos	6.22956031679669
FACOAL2042_neg	33.106346957367265
FACOAL2042_pos	7.856590140906634
FACOAL204_neg	7867.217937978025
FACOAL204_pos	12.852213366108106
FACOAL205_neg	248.63521556573698
FACOAL205_pos	13.6688914051006
FACOAL206_neg	0.0
FACOAL206_pos	47.67310468458488
FACOAL224_neg	138.14098733606085
FACOAL224_pos	9.341246823904298
FACOAL2251_neg	200.22178500944537
FACOAL2251_pos	11.209984911733995
FACOAL2252_neg	394.8654778402466
FACOAL2252_pos	12.81379707769684
FACOAL226_neg	483.8575695659714
FACOAL226_pos	9.924724965109512
FACOAL240_neg	10.35033940769325
FACOAL240_pos	22.16894497543465
FACOAL241_neg	0.0
FACOAL241_pos	22.838006783794732
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.521921677523624
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.209984911733995
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.928750410017952
FACOAL246_1_neg	7.928750410017952
FACOAL246_1_pos	10.521921677523624
FACOAL260_neg	0.0
FACOAL260_pos	10.350339407693252
FACOAL40im_pos	6.322984279348966
FACOAL80i_pos	9115.251184489558
FADDP_pos	3456.1731984173307
FADDPle_pos	14797.045801865264
FADH2ETC_pos	309.62398632466136
FADH2tru_pos	5025.868191282692
FADH2tx_neg	0.0
FADH2tx_pos	69638.82269319407
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5025.868191282692
FADtx_neg	69638.82269319409
FADtx_pos	0.0
FAEL183_pos	24954.12279737019
FAEL184_pos	33.046793891296254
FAEL204_pos	15680.41365121264
FAEL205_pos	38441.33398495137
FAH1_pos	7.541744075508216
FAH2_pos	7534.633026708473
FAH3_pos	18668.518915025998
FALDH_neg	1168.733727468662
FALDH_pos	1168.733727468662
FALDtly_neg	0.0
FALDtly_pos	12263.697519670095
FALDtm_neg	0.0
FALDtm_pos	27438.242567707763
FAOXC101C102m_pos	288.1521445603733
FAOXC101C102x_pos	503.01565651929667
FAOXC101C8m_pos	530.4369411980315
FAOXC101C8x_pos	503.01565651929667
FAOXC101m_pos	26042.806692433933
FAOXC101x_pos	503.01565651929667
FAOXC102C101m_pos	288.1521445603733
FAOXC102C101x_pos	503.01565651929667
FAOXC102C103m_pos	717.8908749891978
FAOXC102C103x_pos	937.9652655517065
FAOXC102C81m_pos	717.8908749891978
FAOXC102C81x_pos	937.9652655517065
