	Ob-1012-a_S125_L007_R1_001
EX_rbt(e)_pos	6397.518007083365
EX_retfa(e)_neg	5.447289144185569
EX_retfa(e)_pos	1206.2246442569083
EX_retinol(e)_neg	794.0294823019223
EX_retinol(e)_pos	23.962359891237384
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1607.684790820909
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1607.6847908209097
EX_retn(e)_neg	341.78591310330256
EX_retn(e)_pos	815.5193419445841
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3838.280366592197
EX_rib_D(e)_neg	4998.777226179178
EX_ribflv(e)_neg	17236.51344766904
EX_s2l2fn2m2masn(e)_neg	4.034488458761031
EX_s2l2fn2m2masn(e)_pos	787.2527701026804
EX_s2l2n2m2masn(e)_neg	73.68900660438324
EX_s2l2n2m2masn(e)_pos	651.7546164184143
EX_sarcs(e)_neg	9.779336626669535
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4893.6021725552655
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.49797417933215
EX_ser_L(e)_pos	6603.632985200113
EX_sfcys(e)_pos	20844.8042564264
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14332.456541662934
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1193.1146232222507
EX_so4(e)_pos	13713.19034409384
EX_spc_hs(e)_neg	11.386736605813915
EX_spc_hs(e)_pos	27841.762719065504
EX_sph1p(e)_neg	13.024143468642933
EX_sph1p(e)_pos	19128.102994765784
EX_sphs1p(e)_neg	9.283934497995517
EX_sphs1p(e)_pos	32074.817901524108
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23436.078890158693
EX_sprm(e)_neg	2.0037115338259675
EX_sprm(e)_pos	15085.263143063705
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.475423516480372
EX_strch1(e)_neg	13.433161000762595
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.385387653772422
EX_strch2(e)_pos	13.433161000762595
EX_strdnc(e)_neg	9.494019511041168
EX_strdnc(e)_pos	6.930597350981837
EX_succ(e)_neg	6.229774321387922
EX_succ(e)_pos	5505.5968124412775
EX_sucr(e)_neg	3.4853876537724227
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.155417310939287
EX_tag_hs(e)_pos	7.954203598321174
EX_tagat_D(e)_neg	6.970626224568693
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.296224629076261
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.464123278661109
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13006.806787307372
EX_tcynt(e)_neg	5.305019622884321
EX_tcynt(e)_pos	11.097117350398586
EX_tdchola(e)_neg	5.459077662743554
EX_tdchola(e)_pos	66548.58339030069
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8015.282340988878
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12435.841142921308
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12435.841142921308
EX_tethex3(e)_neg	10.04650016545551
EX_tethex3(e)_pos	7.803992238877083
EX_tetpent3(e)_neg	7.803992238877082
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.753609443271086
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.04650016545551
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.063562918335403
EX_thf(e)_pos	4866.321375552673
EX_thm(e)_neg	11992.27827370412
EX_thmmp(e)_neg	9.083429218963559
EX_thmmp(e)_pos	11992.278273704113
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27619.954453277824
EX_thr_L(e)_neg	4.827507176002543
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.202911785525478
EX_thym(e)_pos	11822.090664872214
EX_thymd(e)_neg	6.163056656031512
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	9.997465516161949
EX_tmndnc(e)_neg	13.110836303698152
EX_tmndnc(e)_pos	239.69867342793472
EX_tolbutamide(e)_neg	7.464123278661109
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.0386558680770897
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.892376977326201
EX_triodthy(e)_pos	10.75911509813213
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.01444119077701
EX_trp_L(e)_neg	7.228246834407642
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.90451283597042
EX_tststerone(e)_pos	54126.9109159803
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67631.40830126245
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	59757.3126548135
EX_tsul(e)_neg	11.994885192451376
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7179.142316224333
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	168.328760091691
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19270.875300576176
EX_tyr_L(e)_neg	3.3112954824404364
EX_tyr_L(e)_pos	5465.531498353332
EX_udp(e)_neg	3.086202014830756
EX_udp(e)_pos	22616.180789025144
EX_udpg(e)_neg	5.3449261845306655
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.39095762850882
EX_ump(e)_pos	14505.046596939543
EX_ura(e)_neg	5.636455030326478
EX_ura(e)_pos	7253.504192934311
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8803.204309106615
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11212.82341237112
EX_uri(e)_neg	4.94510426355826
EX_uri(e)_pos	5765.323077739415
EX_utp(e)_neg	3.086202014830756
EX_utp(e)_pos	26061.02527789037
EX_vacc(e)_neg	7.7859586424115
EX_vacc(e)_pos	8797.393421511284
EX_val_L(e)_neg	6.215001105213603
EX_val_L(e)_pos	7643.332759390103
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7471.574648626241
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.464123278661108
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	17956.340217665325
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7466.994536514091
EX_xolest2_hs(e)_neg	5.447289144185568
EX_xolest2_hs(e)_pos	14689.145080128394
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	53539.41082423023
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	53652.33622831722
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	53646.08506550668
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	844.539435326579
EX_xylt(e)_neg	5061.909128887246
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6919.157332821545
F1PGT_neg	0.0
F1PGT_pos	17711.723705798624
F6Tg_pos	17476.091713585403
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	7995.518056523576
FACOAL150_neg	0.0
FACOAL150_pos	28.445076063173776
FACOAL160i_pos	8213.939598462097
FACOAL161_neg	20460.514340552036
FACOAL161_pos	10222.592588047819
FACOAL170_neg	0.0
FACOAL170_pos	32.53020808119799
FACOAL180i_pos	3194.5637681466105
FACOAL1812_neg	8797.393421511286
FACOAL1812_pos	7.803992238877083
FACOAL1813_neg	5043.456507284329
FACOAL1813_pos	6.943798753251591
FACOAL181i_pos	4044.318357875017
FACOAL1821_neg	364.7559705040669
FACOAL1821_pos	9644.485504879318
FACOAL1822_neg	9096.031801048779
FACOAL1822_pos	13.63619825487801
FACOAL1831_neg	5114.764503238497
FACOAL1831_pos	12.515806061126137
FACOAL1832_neg	0.0
FACOAL1832_pos	6.8968634097464685
FACOAL184_neg	6.930597350981838
FACOAL184_pos	13.259050543008497
FACOAL191_pos	6925.901652318469
FACOAL200_pos	3208.09720316317
FACOAL203_neg	48.023522367995994
FACOAL203_pos	6.102468445181101
FACOAL2042_neg	31.929467196349773
FACOAL2042_pos	7.749308400873927
FACOAL204_neg	7342.175348860964
FACOAL204_pos	12.30882685353896
FACOAL205_neg	239.69867342793472
FACOAL205_pos	13.110836303698152
FACOAL206_neg	0.0
FACOAL206_pos	45.77485375515993
FACOAL224_neg	132.093749628771
FACOAL224_pos	8.979293462116289
FACOAL2251_neg	194.67732238016822
FACOAL2251_pos	10.753609443271086
FACOAL2252_neg	378.41561806446117
FACOAL2252_pos	12.696819718768534
FACOAL226_neg	468.4322369350094
FACOAL226_pos	9.571636800984436
FACOAL240_neg	9.893415957645598
FACOAL240_pos	20.816228549095637
FACOAL241_neg	0.0
FACOAL241_pos	21.45109565590197
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.04650016545551
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.753609443271088
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.8039922388770835
FACOAL246_1_neg	7.803992238877083
FACOAL246_1_pos	10.04650016545551
FACOAL260_neg	0.0
FACOAL260_pos	9.8934159576456
FACOAL40im_pos	6.119679820203903
FACOAL80i_pos	8840.376166671736
FADDP_pos	3305.5496168657064
FADDPle_pos	13927.987143595474
FADH2ETC_pos	286.8859885429311
FADH2tru_pos	5200.842160766915
FADH2tx_neg	0.0
FADH2tx_pos	68177.92832335441
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5200.842160766915
FADtx_neg	68177.92832335444
FADtx_pos	0.0
FAEL183_pos	24326.023053439436
FAEL184_pos	31.929467196349773
FAEL204_pos	14839.866743769291
FAEL205_pos	37203.840321660835
FAH1_pos	7.464123278661108
FAH2_pos	7466.994536514092
FAH3_pos	17956.34021766533
FALDH_neg	1153.62317034739
FALDH_pos	1153.62317034739
FALDtly_neg	0.0
FALDtly_pos	11970.562828003825
FALDtm_neg	0.0
FALDtm_pos	26507.712592865777
FAOXC101C102m_pos	279.12127393829644
FAOXC101C102x_pos	482.28450999736333
FAOXC101C8m_pos	440.3202724450383
FAOXC101C8x_pos	482.28450999736333
FAOXC101m_pos	25521.205228861003
FAOXC101x_pos	482.28450999736333
FAOXC102C101m_pos	279.12127393829644
FAOXC102C101x_pos	482.28450999736333
FAOXC102C103m_pos	694.3944969885977
FAOXC102C103x_pos	884.8380501176692
FAOXC102C81m_pos	694.3944969885977
FAOXC102C81x_pos	884.8380501176692
FAOXC102m_pos	694.3944969885977
FAOXC102x_pos	884.8380501176692
FAOXC103C102m_pos	694.3944969885977
FAOXC103C102x_pos	884.8380501176692
FAOXC10C10OHm_pos	12715.877252580596
FAOXC10C8m_pos	4904.061821351188
FAOXC10C8x_pos	23328.73723756821
FAOXC10DCC8DCx_pos	27420.45914217089
FAOXC11C9m_pos	62.57182190880826
FAOXC11_pos	45.77485375515994
FAOXC121C101m_pos	25521.205228861007
FAOXC121C10x_pos	23393.786771721494
FAOXC121x_pos	18057.01866101943
FAOXC122C101m_pos	279.12127393829644
FAOXC122m_pos	279.12127393829644
FAOXC122x_pos	482.28450999736333
FAOXC123C102m_pos	694.3944969885977
FAOXC123C102x_pos	884.8380501176692
FAOXC123m_pos	694.3944969885977
FAOXC123x_pos	884.8380501176692
FAOXC12C10m_pos	4886.657572593018
FAOXC12C10x_pos	23328.737237568206
FAOXC12C12OHm_pos	12244.723726635677
FAOXC12DCC10DCx_pos	47432.79043831912
FAOXC12DCTc_neg	7815.967860926821
FAOXC12DCTc_pos	45315.294946004244
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7815.967860926823
FAOXC12DCx_neg	7815.967860926823
FAOXC12DCx_pos	45315.29494600424
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	62.57182190880826
FAOXC140_pos	41855.037128046584
FAOXC141C121m_pos	25521.205228861007
FAOXC141C121x_pos	18057.01866101943
FAOXC141C141OHm_pos	13667.6759015234
FAOXC142C122m_pos	279.12127393829644
FAOXC142C122x_pos	482.28450999736333
FAOXC142C142OHm_pos	31722.111561161943
FAOXC143C123m_pos	694.3944969885977
FAOXC143C123x_pos	884.8380501176692
FAOXC14C12m_pos	13718.315245323565
FAOXC14C12x_pos	23328.737237568206
FAOXC14C14OHm_pos	10229.3822159909
FAOXC14DCC12DCx_pos	45315.29494600424
FAOXC150m_pos	61.437318176783606
FAOXC15ATPx_pos	6631.823550700512
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	62.57182190880826
FAOXC15NADPx_pos	46.622962871413016
FAOXC15NADx_pos	46.09119928909634
FAOXC16080m_pos	37157.337343569336
FAOXC16080x_pos	15949.96102593169
FAOXC160_pos	39745.99252737451
FAOXC161802m_pos	25460.47086224713
FAOXC16180m_pos	25482.13655815285
FAOXC161C141m_pos	13667.675901523402
FAOXC161C141x_pos	18057.01866101943
FAOXC161C161OHm_pos	10222.592588047819
FAOXC162C142m_pos	23.36896260495443
FAOXC162C162OHm_pos	22265.717958712477
FAOXC163C142x_pos	482.2845099973633
FAOXC163C143m_pos	31.97437913837172
FAOXC163C164Gm_pos	282.08156149899855
FAOXC163C164x_pos	482.2845099973633
FAOXC163GC142m_pos	282.08156149899855
FAOXC163Gm_pos	282.08156149899855
FAOXC163x_pos	482.2845099973633
FAOXC164C143m_pos	696.7492867100059
FAOXC164C143x_pos	884.8380501176692
FAOXC164C163x_pos	482.2845099973633
FAOXC164C165m_pos	696.7492867100059
FAOXC164C165x_pos	884.8380501176692
FAOXC164GC163m_pos	282.08156149899855
FAOXC164m_pos	696.7492867100059
FAOXC164x_pos	884.8380501176692
FAOXC165C164m_pos	696.7492867100059
FAOXC165C164x_pos	884.8380501176692
FAOXC16BRx_pos	6631.823550700512
FAOXC16C14m_pos	13541.741050748366
FAOXC16C14x_pos	16107.143199439153
FAOXC16C16OHm_pos	10563.260300734872
FAOXC16DCC14DCx_pos	45315.29494600424
FAOXC16DCr_pos	29527.418505108766
FAOXC16OHC16r_pos	29527.418505108766
FAOXC170m_pos	32.530208081198
FAOXC17C15m_pos	32.64014338723847
FAOXC180_pos	11641.808100159258
FAOXC180x_pos	8888.8734340791
FAOXC1811601m_pos	39702.715986365096
FAOXC1811602m_pos	89038.32773253717
FAOXC1811603m_pos	47776.507252041745
FAOXC181C161m_pos	23232.24854584412
FAOXC181C161x_pos	18057.01866101943
FAOXC181C181OHm_pos	15363.413292631702
FAOXC182806m_pos	20.715840402693722
FAOXC18280m_pos	60983.66785528648
FAOXC182C162m_pos	23.36896260495443
FAOXC182C182OHm_pos	9.741320419861829
FAOXC183803m_pos	19.839264571021694
FAOXC183806m_pos	244.70137025338846
FAOXC183806x_pos	356.7422126890525
FAOXC183C163Gm_pos	282.08156149899844
FAOXC183C163m_pos	31.97437913837172
FAOXC18480m_pos	472.1364548568311
FAOXC18480x_pos	603.2130956926842
FAOXC184C163m_pos	437.5287366425789
FAOXC184C163x_pos	482.2845099973633
FAOXC184C164m_pos	696.7492867100058
FAOXC184C164x_pos	884.8380501176692
FAOXC184m_pos	437.5287366425789
FAOXC184x_pos	482.2845099973633
FAOXC185C164m_pos	975.0699211581184
FAOXC185m_pos	975.0699211581184
FAOXC18C18OHm_pos	8394.437477217423
FAOXC200180m_pos	11697.066635003066
FAOXC200180x_pos	11061.930200014258
FAOXC201C181x_pos	18057.01866101943
FAOXC2031836m_pos	119.61305555768514
FAOXC204184m_pos	82.72069521040358
FAOXC204C184m_pos	437.5287366425789
FAOXC204C205x_pos	482.2845099973633
FAOXC204_pos	277.14047838049805
FAOXC2051843m_pos	492.15885805251486
FAOXC2051843x_pos	611.9333598340478
FAOXC205C184x_pos	482.2845099973633
FAOXC205C185m_pos	975.0699211581184
FAOXC221C201x_pos	18057.01866101943
FAOXC2242046m_pos	325.03178821960574
FAOXC2242046x_pos	14826.468527821453
FAOXC2251836m_pos	348.65725608299965
FAOXC2251836x_pos	367.9831484880709
FAOXC2252053m_pos	346.8582865684446
FAOXC2252053x_pos	204.44406886573145
FAOXC225C204m_pos	437.5287366425789
FAOXC225C204x_pos	482.2845099973633
FAOXC225C226m_pos	437.5287366425789
FAOXC225C226x_pos	482.2845099973633
FAOXC225m_pos	437.5287366425789
FAOXC225x_pos	482.2845099973633
FAOXC226205m_pos	719.9478956350398
FAOXC226205x_pos	37206.13988467143
FAOXC226C205m_pos	975.0699211581184
FAOXC226C225m_pos	437.5287366425789
FAOXC226C225x_pos	482.2845099973633
FAOXC226C227m_pos	975.0699211581184
FAOXC226_pos	865.7792411596586
FAOXC226m_pos	975.0699211581184
FAOXC227C226m_pos	975.0699211581184
FAOXC22C20x_pos	22764.1826924674
FAOXC22C22DCHYr_pos	50697.64801153662
FAOXC22OHC22r_pos	15604.719102356044
FAOXC240200x_pos	47.13581857102474
FAOXC241181x_pos	21.45109565590197
FAOXC241C221x_pos	44.80250077481574
FAOXC2442246x_pos	10.04650016545551
FAOXC2452253x_pos	10.753609443271085
FAOXC2452256x_pos	10.753609443271086
FAOXC246226x_pos	22.393660824764265
FAOXC24C22x_pos	47.36801424282531
FAOXC260240x_pos	9.893415957645598
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10830.043000500169
FAOXC4C2m_pos	19489.26499039245
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7809.452876492715
FAOXC5C3x_pos	62.57182190880826
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	7982.614004881269
FAOXC5C5OHm_pos	12919.08603128753
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	12919.08603128753
FAOXC61C4m_pos	694.3944969885977
FAOXC61C4x_pos	884.8380501176692
FAOXC61m_pos	694.3944969885977
FAOXC61x_pos	884.8380501176692
FAOXC6C4m_pos	16968.546073730555
FAOXC6C4x_pos	17641.005141340294
FAOXC6DCC4DCx_pos	43332.44365803138
FAOXC7C5m_pos	62.57182190880826
FAOXC80_pos	20390.7013786304
FAOXC81C61m_pos	694.3944969885977
FAOXC81C61x_pos	884.8380501176692
FAOXC8C6m_pos	13194.537160421805
FAOXC8C6x_pos	14803.71510838391
FAOXC8DCC6DCx_pos	61445.32303729264
FAOXC9C7m_pos	62.57182190880826
FAOXMC10OHMC10r_pos	19665.072852008285
FAOXOHC16C16DCc_pos	29527.41850510877
FAOXOHC22C22DCc_pos	15604.719102356043
FAOXOHMC10DC10c_pos	19665.072852008285
FAOXTC101TC102m_pos	87363.0416301347
FAOXTC102C101m_pos	87363.0416301347
FAOXTC122TC101m_pos	87363.0416301347
FAOXTC122m_pos	87363.0416301347
FAOXTC142TC122m_pos	87363.0416301347
FAOXTC162TC142m_pos	31722.111561161946
FAOXTC182TC162m_pos	22265.717958712477
FAS100COA_pos	14629.481830088984
FAS120COA_pos	10383.478159927665
FAS140COA_pos	9070.914345201507
FAS160COA_pos	15890.766447244692
FAS180COA_pos	8888.019613482538
FAS80COA_L_pos	8809.929860972283
FATP1t_neg	408.13837887776003
FATP1t_pos	416.963300525412
FATP2t_neg	557.6990373799157
FATP2t_pos	566.5239590275676
FATP3t_neg	557.6990373799157
FATP3t_pos	566.5239590275676
FATP4t_neg	1196.1859158393638
FATP4t_pos	1205.0108374870158
FATP5t_neg	342.7091178094555
FATP5t_pos	351.53403945710744
FATP6t_neg	1184.065800536772
FATP6t_pos	1192.890722184424
FATP7t_neg	1184.065800536772
FATP7t_pos	1192.890722184424
FATP8t_neg	323.8723149112802
FATP8t_pos	332.6972365589322
FATP9t_neg	1184.065800536772
FATP9t_pos	1192.890722184424
FBA2_neg	0.0
FBA2_pos	5006.706507498974
FBA4_neg	0.0
FBA4_pos	16427.92287951391
FBA5_neg	0.0
FBA5_pos	6.970626224568693
FBA_neg	3990.736101295051
FBA_pos	550.6995518872839
FBP26_pos	3266.482675560552
FBP_pos	3247.8738944954393
FCLTm_pos	14422.65315383161
FCOAH_pos	45.77485375515993
FDH_pos	15547.558849962366
FE2DMT1_pos	2668.4233058513473
FE2t_pos	2966.146507243681
FE2tm_pos	14422.65315383161
FE3MTP1_pos	2668.4233058513473
FE3R2e_pos	4188.355795560825
FERO_pos	2668.4233058513473
FKYNH_pos	9.608254666443596
FK_pos	17711.723705798628
FMNALKPle_pos	13899.341184191611
FMNAT_pos	3305.549616865707
FOAXC122C101x_pos	482.2845099973633
FOLR2_pos	564.0606098939832
FOLTle_pos	776.3437278132909
FOLt2_neg	776.3437278132909
FOLt2_pos	2230.568877459774
FOLt2le_neg	2337.444531514159
FOLt2le_pos	2337.444531514159
FORMCOAtx_neg	0.0
FORMCOAtx_pos	45.77485375515993
FORt2m_neg	18332.561083816585
FORt2m_pos	0.0
FORtr_neg	51046.69664220281
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3613.6145076495413
FPGS2m_pos	3830.5415753116054
FPGS3_pos	3671.3477058655426
FPGS3m_pos	3872.7654858777537
FPGS4_pos	3207.1345500554326
FPGS4m_pos	3830.5415753116044
FPGS5_pos	3617.2112953047863
FPGS5m_pos	3830.5415753116044
FPGS6_pos	3671.347705865542
FPGS6m_pos	3872.7654858777537
FPGS7_pos	3207.1345500554335
FPGS7m_pos	3770.401727527378
FPGS8_pos	3612.8688333224854
FPGS8m_pos	3830.5415753116054
FPGS9_pos	3671.347705865542
FPGS9m_pos	3872.7654858777537
FPGS_pos	3207.1345500554326
FPGSm_pos	3770.4017275273795
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1206.390273269114
FRUt1r_pos	1215.215194916766
FRUt4_neg	1215.215194916766
FRUt4_pos	1206.390273269114
FTCD_pos	11382.304462192438
FTHFCL_pos	6.403563663933552
FTHFDH_pos	8444.209264840612
FTHFL_pos	16879.294566361565
FTHFLm_pos	18332.561083816585
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9716.732915985878
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9716.732915985878
FUC14GALACGLCGALGLUSIDEte_neg	11524.326582384845
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11524.326582384845
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10493.257432562083
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10493.257432562079
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11524.898174958314
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11524.898174958309
FUCACNGALACGLCGALGLUSIDEte_neg	11551.634805584341
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11551.63480558433
FUCASE2e_pos	1761.8240662189044
FUCASE2ly_pos	11846.274943404022
FUCASEe_pos	17472.216000547618
FUCASEly_pos	17573.83054037443
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	11005.752583007345
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	11005.752583007345
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9597.537338190648
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9597.53733819065
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	8865.691503132783
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8865.691503132783
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9496.727856101064
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9496.727856101066
FUCFUCGALACGLCGALGLUSIDEte_neg	11072.028789549375
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11072.028789549375
FUCGAL14ACGLCGALGLUSIDEte_neg	11448.582346336809
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11448.582346336809
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10119.60522925149
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10119.605229251492
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10400.948347935722
FUCGALGBSIDEtg_neg	10400.948347935724
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	17711.723705798628
FUMAC_pos	45689.50059920616
FUMSO3tm_neg	354.91883500630104
FUMSO3tm_pos	354.91883500630104
FUMSO4tm_neg	354.91883500630104
FUMSO4tm_pos	354.91883500630104
FUMTSULtm_neg	354.91883500630104
FUMTSULtm_pos	354.91883500630104
FUM_neg	2130.152890038128
FUM_pos	2130.152890038128
FUMm_neg	2130.152890038128
FUMm_pos	2130.152890038128
FUMtm_neg	354.91883500630104
FUMtm_pos	354.91883500630104
FUT11g_pos	10400.948347935724
FUT12g_pos	11072.028789549373
FUT14g_pos	11005.752583007346
FUT15g_pos	9475.759179106077
FUT16g_pos	9155.761998414551
FUT17g_pos	8874.064902985308
FUT18g_pos	8249.217997578791
FUT31g_pos	11524.326582384843
FUT32g_pos	11551.634805584334
FUT33g_pos	10493.25743256208
FUT34g_pos	11072.028789549375
FUT35g_pos	10119.605229251492
FUT910g_pos	8865.691503132783
FUT911g_pos	8865.691503132783
