	Ob.911.a_S124_L007_R1_001
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	7988.90631843661
FACOAL150_neg	0.0
FACOAL150_pos	28.469868414319976
FACOAL160i_pos	8183.815510324087
FACOAL161_neg	20444.57025459439
FACOAL161_pos	10236.397129294632
FACOAL170_neg	0.0
FACOAL170_pos	32.56449727113009
FACOAL180i_pos	3169.1144974239196
FACOAL1812_neg	8784.094563809733
FACOAL1812_pos	7.806157783522236
FACOAL1813_neg	5026.787521324432
FACOAL1813_pos	6.946465257297381
FACOAL181i_pos	4020.1117088586147
FACOAL1821_neg	367.28603836297543
FACOAL1821_pos	9613.958847450875
FACOAL1822_neg	9081.106987519976
FACOAL1822_pos	13.684520872313353
FACOAL1831_neg	5109.814977689666
FACOAL1831_pos	12.469439023980703
FACOAL1832_neg	0.0
FACOAL1832_pos	6.894858040303986
FACOAL184_neg	6.9268606637475765
FACOAL184_pos	13.235587881663054
FACOAL191_pos	6932.812801653781
FACOAL200_pos	3182.1335092123077
FACOAL203_neg	48.04977542849777
FACOAL203_pos	6.102761872052364
FACOAL2042_neg	31.907646487622614
FACOAL2042_pos	7.75057505827394
FACOAL204_neg	7333.921791196376
FACOAL204_pos	12.274441761807164
FACOAL205_neg	239.6787203337466
FACOAL205_pos	13.090699678901695
FACOAL206_neg	0.0
FACOAL206_pos	45.75223534050433
FACOAL224_neg	132.60202020032065
FACOAL224_pos	8.97642587607532
FACOAL2251_neg	194.51780312192938
FACOAL2251_pos	10.753661224299591
FACOAL2252_neg	378.70960587676757
FACOAL2252_pos	12.686522726721337
FACOAL226_neg	468.12374150751623
FACOAL226_pos	9.577705366142503
FACOAL240_neg	9.893968698074739
FACOAL240_pos	20.80745345789687
FACOAL241_neg	0.0
FACOAL241_pos	21.443874898334027
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.044807873272367
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.753661224299595
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.807288553905166
FACOAL246_1_neg	7.807288553905168
FACOAL246_1_pos	10.044807873272367
FACOAL260_neg	0.0
FACOAL260_pos	9.893968698074739
FACOAL40im_pos	6.109634899982393
FACOAL80i_pos	8832.765974998298
FADDP_pos	3287.489585904212
FADDPle_pos	13892.884634538415
FADH2ETC_pos	282.02237096680716
FADH2tru_pos	5238.618910895954
FADH2tx_neg	0.0
FADH2tx_pos	68078.78104246595
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5238.618910895954
FADtx_neg	68078.78104246595
FADtx_pos	0.0
FAEL183_pos	24267.102688016446
FAEL184_pos	31.907646487622625
FAEL204_pos	14816.912352689478
FAEL205_pos	37150.11449546904
FAH1_pos	7.464809818286431
FAH2_pos	7464.943402413527
FAH3_pos	17929.881874318442
FALDH_neg	1148.954157682217
FALDH_pos	1148.954157682217
FALDtly_neg	0.0
FALDtly_pos	11621.534267068017
FALDtm_neg	0.0
FALDtm_pos	26379.93517630919
FAOXC101C102m_pos	279.21573301997057
FAOXC101C102x_pos	482.0089338784421
FAOXC101C8m_pos	436.98203781475763
FAOXC101C8x_pos	482.0089338784421
FAOXC101m_pos	25429.918602693768
FAOXC101x_pos	482.0089338784421
FAOXC102C101m_pos	279.21573301997057
FAOXC102C101x_pos	482.0089338784421
FAOXC102C103m_pos	694.3965284026535
FAOXC102C103x_pos	884.9295677074282
FAOXC102C81m_pos	694.3965284026535
FAOXC102C81x_pos	884.9295677074282
FAOXC102m_pos	694.3965284026535
FAOXC102x_pos	884.9295677074282
FAOXC103C102m_pos	694.3965284026535
FAOXC103C102x_pos	884.9295677074282
FAOXC10C10OHm_pos	12723.48801270116
FAOXC10C8m_pos	4902.232018204943
FAOXC10C8x_pos	23281.959824715486
FAOXC10DCC8DCx_pos	27354.362494654346
FAOXC11C9m_pos	62.691836304873306
FAOXC11_pos	45.752235340504335
FAOXC121C101m_pos	25429.918602693768
FAOXC121C10x_pos	23346.64460021407
FAOXC121x_pos	18008.489229789262
FAOXC122C101m_pos	279.21573301997057
FAOXC122m_pos	279.21573301997057
FAOXC122x_pos	482.0089338784421
FAOXC123C102m_pos	694.3965284026535
FAOXC123C102x_pos	884.9295677074282
FAOXC123m_pos	694.3965284026535
FAOXC123x_pos	884.9295677074282
FAOXC12C10m_pos	4884.855928600886
FAOXC12C10x_pos	23281.95982471548
FAOXC12C12OHm_pos	12258.467454662436
FAOXC12DCC10DCx_pos	47360.967889834355
FAOXC12DCTc_neg	7805.543327583673
FAOXC12DCTc_pos	45227.59448864904
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7805.543327583674
FAOXC12DCx_neg	7805.543327583674
FAOXC12DCx_pos	45227.59448864902
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	62.691836304873306
FAOXC140_pos	41844.63942583087
FAOXC141C121m_pos	25429.918602693768
FAOXC141C121x_pos	18008.489229789262
FAOXC141C141OHm_pos	13685.83689573058
FAOXC142C122m_pos	279.21573301997057
FAOXC142C122x_pos	482.0089338784421
FAOXC142C142OHm_pos	31730.233316700764
FAOXC143C123m_pos	694.3965284026535
FAOXC143C123x_pos	884.9295677074282
FAOXC14C12m_pos	13743.13947599941
FAOXC14C12x_pos	23281.959824715494
FAOXC14C14OHm_pos	10245.154100969616
FAOXC14DCC12DCx_pos	45227.59448864904
FAOXC150m_pos	61.56168078628032
FAOXC15ATPx_pos	6616.949952398614
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	62.691836304873306
FAOXC15NADPx_pos	46.52995040724351
FAOXC15NADx_pos	46.014446566526864
FAOXC16080m_pos	37128.97072623306
FAOXC16080x_pos	15907.322197266574
FAOXC160_pos	39729.59218295548
FAOXC161802m_pos	25366.716429697648
FAOXC16180m_pos	25387.398839848458
FAOXC161C141m_pos	13685.836895730588
FAOXC161C141x_pos	18008.489229789262
FAOXC161C161OHm_pos	10236.397129294632
FAOXC162C142m_pos	23.41076254095079
FAOXC162C162OHm_pos	22219.411360878166
FAOXC163C142x_pos	482.0089338784421
FAOXC163C143m_pos	31.984892132753217
FAOXC163C164Gm_pos	282.16868457996276
FAOXC163C164x_pos	482.0089338784421
FAOXC163GC142m_pos	282.16868457996276
FAOXC163Gm_pos	282.16868457996276
FAOXC163x_pos	482.0089338784421
FAOXC164C143m_pos	696.7468656545515
FAOXC164C143x_pos	884.9295677074282
FAOXC164C163x_pos	482.0089338784421
FAOXC164C165m_pos	696.7468656545515
FAOXC164C165x_pos	884.9295677074282
FAOXC164GC163m_pos	282.16868457996276
FAOXC164m_pos	696.7468656545515
FAOXC164x_pos	884.9295677074282
FAOXC165C164m_pos	696.7468656545515
FAOXC165C164x_pos	884.9295677074282
FAOXC16BRx_pos	6616.949952398615
FAOXC16C14m_pos	13547.506793619365
FAOXC16C14x_pos	16064.460285262052
FAOXC16C16OHm_pos	10590.764688360681
FAOXC16DCC14DCx_pos	45227.59448864904
FAOXC16DCr_pos	29468.2082788913
FAOXC16OHC16r_pos	29468.2082788913
FAOXC170m_pos	32.56449727113009
FAOXC17C15m_pos	32.67581161105625
FAOXC180_pos	11686.66805170395
FAOXC180x_pos	8865.850835739213
FAOXC1811601m_pos	39680.91362715356
FAOXC1811602m_pos	88997.23198994943
FAOXC1811603m_pos	47710.49068336789
FAOXC181C161m_pos	23187.85081900092
FAOXC181C161x_pos	18008.489229789262
FAOXC181C181OHm_pos	15380.54483525707
FAOXC182806m_pos	20.74421626870827
FAOXC18280m_pos	60961.91534012658
FAOXC182C162m_pos	23.41076254095079
FAOXC182C182OHm_pos	9.75668626930675
FAOXC183803m_pos	19.848961315903107
FAOXC183806m_pos	244.69351718769488
FAOXC183806x_pos	357.04688255068385
FAOXC183C163Gm_pos	282.1686845799628
FAOXC183C163m_pos	31.984892132753217
FAOXC18480m_pos	472.40308922999793
FAOXC18480x_pos	604.2034296179324
FAOXC184C163m_pos	437.38529276584416
FAOXC184C163x_pos	482.0089338784421
FAOXC184C164m_pos	696.7468656545515
FAOXC184C164x_pos	884.9295677074282
FAOXC184m_pos	437.38529276584416
FAOXC184x_pos	482.0089338784421
FAOXC185C164m_pos	974.3955079288528
FAOXC185m_pos	974.3955079288528
FAOXC18C18OHm_pos	8429.311801509566
FAOXC200180m_pos	11735.882656631169
FAOXC200180x_pos	11050.273111857181
FAOXC201C181x_pos	18008.489229789262
FAOXC2031836m_pos	119.4632648114286
FAOXC204184m_pos	82.54498229536932
FAOXC204C184m_pos	437.38529276584416
FAOXC204C205x_pos	482.0089338784421
FAOXC204_pos	277.2194392756146
FAOXC2051843m_pos	491.97849652995234
FAOXC2051843x_pos	613.1784091207402
FAOXC205C184x_pos	482.0089338784421
FAOXC205C185m_pos	974.3955079288528
FAOXC221C201x_pos	18008.489229789262
FAOXC2242046m_pos	324.88499654560115
FAOXC2242046x_pos	14803.56589311826
FAOXC2251836m_pos	348.4032413506864
FAOXC2251836x_pos	368.5795867250408
FAOXC2252053m_pos	346.5557456767793
FAOXC2252053x_pos	204.31951406558292
FAOXC225C204m_pos	437.38529276584416
FAOXC225C204x_pos	482.0089338784421
FAOXC225C226m_pos	437.38529276584416
FAOXC225C226x_pos	482.0089338784421
FAOXC225m_pos	437.38529276584416
FAOXC225x_pos	482.0089338784421
FAOXC226205m_pos	719.2361939023777
FAOXC226205x_pos	37152.41903663351
FAOXC226C205m_pos	974.3955079288528
FAOXC226C225m_pos	437.38529276584416
FAOXC226C225x_pos	482.0089338784421
FAOXC226C227m_pos	974.3955079288528
FAOXC226_pos	865.2322473526008
FAOXC226m_pos	974.3955079288528
FAOXC227C226m_pos	974.3955079288528
FAOXC22C20x_pos	22711.197780909428
FAOXC22C22DCHYr_pos	50586.03756651178
FAOXC22OHC22r_pos	15588.365248547241
FAOXC240200x_pos	47.117133880365685
FAOXC241181x_pos	21.44387489833403
FAOXC241C221x_pos	44.7846346972507
FAOXC2442246x_pos	10.044807873272369
FAOXC2452253x_pos	10.753661224299595
FAOXC2452256x_pos	10.753661224299593
FAOXC246226x_pos	22.36539067643912
FAOXC24C22x_pos	47.349092661508784
FAOXC260240x_pos	9.893968698074739
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10795.84799033547
FAOXC4C2m_pos	19453.8199980591
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7802.473611459814
FAOXC5C3x_pos	62.691836304873306
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	7997.950217549562
FAOXC5C5OHm_pos	12976.699290275208
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	12976.699290275204
FAOXC61C4m_pos	694.3965284026535
FAOXC61C4x_pos	884.9295677074282
FAOXC61m_pos	694.3965284026535
FAOXC61x_pos	884.9295677074282
FAOXC6C4m_pos	16986.114727943113
FAOXC6C4x_pos	17663.551055733995
FAOXC6DCC4DCx_pos	43271.04310659221
FAOXC7C5m_pos	62.691836304873306
FAOXC80_pos	20363.719133331608
FAOXC81C61m_pos	694.3965284026535
FAOXC81C61x_pos	884.9295677074282
FAOXC8C6m_pos	13209.796622861235
FAOXC8C6x_pos	14794.369822854454
FAOXC8DCC6DCx_pos	61271.97125555661
FAOXC9C7m_pos	62.691836304873306
FAOXMC10OHMC10r_pos	19623.342876183688
FAOXOHC16C16DCc_pos	29468.2082788913
FAOXOHC22C22DCc_pos	15588.365248547241
FAOXOHMC10DC10c_pos	19623.34287618369
FAOXTC101TC102m_pos	87281.34900776386
FAOXTC102C101m_pos	87281.34900776386
FAOXTC122TC101m_pos	87281.34900776386
FAOXTC122m_pos	87281.34900776386
FAOXTC142TC122m_pos	87281.34900776386
FAOXTC162TC142m_pos	31730.233316700764
FAOXTC182TC162m_pos	22219.411360878166
FAS100COA_pos	14607.354055391172
FAS120COA_pos	10367.685082441918
FAS140COA_pos	9056.633839835702
FAS160COA_pos	15877.105315334775
FAS180COA_pos	8865.022311296743
FAS80COA_L_pos	8790.07569649433
FATP1t_neg	416.5281780386314
FATP1t_pos	418.6720048820885
FATP2t_neg	571.553626806313
FATP2t_pos	573.6974536497701
FATP3t_neg	571.553626806313
FATP3t_pos	573.6974536497701
FATP4t_neg	1199.3669188944546
FATP4t_pos	1201.5107457379117
FATP5t_neg	343.7255437149063
FATP5t_pos	345.86937055836336
FATP6t_neg	1189.0028221293173
FATP6t_pos	1191.1466489727745
FATP7t_neg	1189.0028221293173
FATP7t_pos	1191.1466489727745
FATP8t_neg	329.31029590446053
FATP8t_pos	331.45412274791755
FATP9t_neg	1189.0028221293173
FATP9t_pos	1191.1466489727745
FBA2_neg	0.0
FBA2_pos	4979.882070982102
FBA4_neg	0.0
FBA4_pos	16374.689967283206
FBA5_neg	0.0
FBA5_pos	6.945400112565204
FBA_neg	3970.594117063102
FBA_pos	537.6917530649482
FBP26_pos	3231.189964027585
FBP_pos	3210.935599866847
FCLTm_pos	14407.15859479689
FCOAH_pos	45.75223534050434
FDH_pos	15490.005020744753
FE2DMT1_pos	2668.868554390583
FE2t_pos	2970.2662704870627
FE2tm_pos	14407.15859479689
FE3MTP1_pos	2668.868554390583
FE3R2e_pos	4203.562648805439
FERO_pos	2668.868554390583
FKYNH_pos	9.594731730180103
FK_pos	17671.986798391656
FMNALKPle_pos	13860.800594457778
FMNAT_pos	3287.4895859042117
FOAXC122C101x_pos	482.0089338784421
FOLR2_pos	551.6766558950736
FOLTle_pos	783.9506988191465
FOLt2_neg	783.9506988191465
FOLt2_pos	2224.050368607595
FOLt2le_neg	2322.626519652858
FOLt2le_pos	2322.626519652858
FORMCOAtx_neg	0.0
FORMCOAtx_pos	45.752235340504335
FORt2m_neg	18277.21977263667
FORt2m_pos	0.0
FORtr_neg	50909.35613330937
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3605.113165200151
FPGS2m_pos	3832.4749471887803
FPGS3_pos	3669.68700528741
FPGS3m_pos	3875.2112949747575
FPGS4_pos	3200.707176855763
FPGS4m_pos	3832.474947188781
FPGS5_pos	3606.7888339596834
FPGS5m_pos	3832.474947188781
FPGS6_pos	3669.6870052874096
FPGS6m_pos	3875.211294974757
FPGS7_pos	3200.707176855763
FPGS7m_pos	3771.4681767783154
FPGS8_pos	3604.3341165357865
FPGS8m_pos	3832.474947188781
FPGS9_pos	3669.687005287409
FPGS9m_pos	3875.2112949747566
FPGS_pos	3200.7071768557626
FPGSm_pos	3771.468176778315
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1198.0340956724579
FRUt1r_pos	1200.177922515915
FRUt4_neg	1200.177922515915
FRUt4_pos	1198.0340956724579
FTCD_pos	11322.487697594965
FTHFCL_pos	6.368319452257056
FTHFDH_pos	8438.040946615465
FTHFL_pos	16828.737518010985
FTHFLm_pos	18277.21977263667
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9704.78998515364
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9704.789985153639
FUC14GALACGLCGALGLUSIDEte_neg	11497.960571898031
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11497.960571898033
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10454.598818534707
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10454.598818534705
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11495.967091431006
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11495.967091431003
FUCACNGALACGLCGALGLUSIDEte_neg	11517.7068801063
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11517.7068801063
FUCASE2e_pos	1759.3778515122528
FUCASE2ly_pos	11868.472876521591
FUCASEe_pos	17429.999524506926
FUCASEly_pos	17535.90546629746
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	10965.899196935585
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	10965.899196935588
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9571.817729909506
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9571.817729909506
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	8835.299985536654
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8835.299985536656
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9459.647418743883
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9459.647418743889
FUCFUCGALACGLCGALGLUSIDEte_neg	11025.90510052453
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11025.905100524527
FUCGAL14ACGLCGALGLUSIDEte_neg	11429.382396367815
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11429.382396367815
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10081.265575673191
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10081.265575673195
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10336.877887017261
FUCGALGBSIDEtg_neg	10336.877887017261
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	17671.986798391656
FUMAC_pos	45511.98336229521
FUMSO3tm_neg	353.938692684686
FUMSO3tm_pos	353.938692684686
FUMSO4tm_neg	353.938692684686
FUMSO4tm_pos	353.938692684686
FUMTSULtm_neg	353.938692684686
FUMTSULtm_pos	353.938692684686
FUM_neg	2130.7166730093945
FUM_pos	2130.7166730093945
FUMm_neg	2130.7166730093945
FUMm_pos	2130.7166730093945
FUMtm_neg	353.938692684686
FUMtm_pos	353.938692684686
FUT11g_pos	10336.877887017261
FUT12g_pos	11025.905100524527
FUT14g_pos	10965.899196935588
FUT15g_pos	9452.062102399219
FUT16g_pos	9146.75526623772
FUT17g_pos	8856.19049609182
FUT18g_pos	8233.264999030633
FUT31g_pos	11497.960571898037
FUT32g_pos	11517.7068801063
FUT33g_pos	10454.598818534705
FUT34g_pos	11025.90510052453
FUT35g_pos	10081.265575673195
FUT910g_pos	8835.299985536656
FUT911g_pos	8835.299985536656
FUT91g_pos	11429.38239636782
FUT92g_pos	11495.967091431003
FUT93g_pos	10965.899196935587
FUT94g_pos	9459.64741874389
FUT95g_pos	9459.64741874389
FUT96g_pos	9571.817729909513
FUT97g_pos	9571.817729909513
FUT98g_pos	9704.789985153642
FUT99g_pos	8835.299985536656
G12MT1_L_pos	17030.61900121153
G12MT1_U_pos	17030.61900121153
G12MT2_L_pos	17030.61900121153
G12MT2_U_pos	17030.61900121153
G13MT_L_pos	17030.61900121153
G13MT_U_pos	17030.61900121153
G14T10g_pos	10705.248157849226
G14T11g_pos	10705.248157849226
G14T12g_pos	10705.248157849226
G14T13g_pos	10705.248157849226
G14T14g_pos	10705.248157849226
G14T15g_pos	10705.248157849226
G14T16g_pos	10705.248157849226
G14T17g_pos	10705.248157849226
G14T18g_pos	7442.931914545321
G14T19g_pos	7442.931914545321
G14T20g_pos	7442.931914545321
G14T21g_pos	7442.931914545321
G14T2g_pos	7466.962047813201
G14T3g_pos	7466.962047813201
G14T4g_pos	7466.962047813201
G14T5g_pos	7466.962047813201
G14T6g_pos	10705.248157849226
G14T7g_pos	10705.248157849226
G14T8g_pos	10705.248157849226
G14T9g_pos	10705.248157849226
G14Tg_pos	17433.834305119668
G16MT_L_pos	17030.61900121153
G16MT_U_pos	17030.61900121153
G1M6MASNB1terg_pos	0.0
G1M7MASNBterg_pos	0.0
G1M7MASNCterg_pos	0.0
G1M8MASNterg_pos	0.0
G1PTT_pos	0.0
G2M8MASNterg_pos	0.0
G3M8MASNterg_pos	0.0
G3PD1_neg	2541.779995540492
G3PD1_pos	2541.779995540492
G3PD2m_pos	3736.354233797967
G5SADrm_neg	6056.3959322633955
G5SADrm_pos	1150.9632738523287
G5SADs_pos	5237.05013558752
G5SDym_pos	2253.081509994994
G6PDA_pos	3023.9252927234697
G6PDH1rer_neg	1160.35959015144
G6PDH1rer_pos	506.3673164978851
G6PDH2c_pos	15799.102305824821
G6PDH2r_neg	1266.6666666666667
G6PDH2r_pos	6920.6754278127355
G6PDH2rer_neg	506.3673164978851
G6PDH2rer_pos	1160.35959015144
G6PPer_pos	5236.834770292514
G6Pter_neg	345.07064648563255
G6Pter_pos	5351.858319121058
GABAVESSEC_pos	4094.3322626198938
GACMTRc_neg	9.80149810485323
GACMTRc_pos	17537.658301294185
GACPAILter_pos	50.693428596296634
GAL3ST11_pos	37805.872612211075
GAL3ST12_pos	65537.37661050589
GALACGLCGALGBSIDEte_neg	0.0
GALACGLCGALGBSIDEte_pos	9367.597338768168
GALACGLCGALGBSIDEtg_neg	9367.597338768168
GALACGLCGALGBSIDEtg_pos	0.0
GALASE10ly_pos	11868.47287652159
GALASE11ly_pos	11868.472876521595
GALASE12ly_pos	11868.472876521588
GALASE13ly_pos	11868.472876521588
GALASE14ly_pos	11868.47287652159
GALASE15ly_pos	11868.47287652159
GALASE16ly_pos	7584.3452401995255
GALASE17ly_pos	7652.316804592556
GALASE18ly_pos	7652.316804592558
GALASE19ly_pos	6995.240644284005
GALASE1ly_pos	17544.10602056291
GALASE20ly_pos	7511.334431780765
GALASE3ly_pos	11868.47287652159
GALASE4ly_pos	11868.47287652159
GALASE5ly_pos	11868.47287652159
GALASE6ly_pos	11868.472876521593
GALASE7ly_pos	11868.472876521591
GALASE8ly_pos	11868.472876521591
GALASE9ly_pos	11868.472876521591
GALC_pos	37646.15962230084
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	10245.335161393126
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	10245.335161393128
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9146.75526623772
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9146.755266237717
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	8233.26499903063
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8233.26499903063
GALGALGALTHCRMte_neg	0.0
GALGALGALTHCRMte_pos	9600.868237844685
GALGALGALTHCRMtg_neg	9600.868237844685
GALGALGALTHCRMtg_pos	0.0
GALGLUSIDEtg_neg	28784.270361723302
GALGLUSIDEtg_pos	0.0
GALGLUSIDEtl_neg	0.0
GALGLUSIDEtl_pos	28784.270361723302
GALGT1_pos	12260.889770493899
GALGT2_pos	12500.412996230878
GALGT3_pos	12674.106141386828
GALGT4_pos	12941.553244345772
GALK_pos	4829.324138002392
GALNACT1g_pos	0.0
GALNACT2g_pos	0.0
GALNACT3g_pos	0.0
GALNACT4g_pos	0.0
GALNACT5g_pos	0.0
GALNTg_pos	6953.725350954103
GALOR_neg	0.0
GALOR_pos	0.0
GALSGLT1le_pos	3748.2423013186853
GALSIDEtg_neg	21567.380889121043
GALSIDEtg_pos	36246.51091297923
GALSIDEtl_neg	8202.68693455582
GALSIDEtl_pos	37646.15962230084
GALT2g_pos	0.0
GALT_neg	367.7240632351704
GALT_pos	367.7240632351704
GALTg_pos	0.0
GALU_neg	367.7240632351704
GALU_pos	367.7240632351704
GALt1r_neg	777.1230837458811
GALt1r_pos	779.2669105893381
GALt2_2_neg	1310.8505802522407
GALt2_2_pos	1303.6901462375808
GALt4_neg	779.2669105893381
GALt4_pos	777.1230837458811
GALtly_pos	8202.686934555819
GAMYe_pos	30.131912594592354
GAMt1r_neg	0.0
GAMt1r_pos	6328.591147644586
GAO1_pos	0.0
GAO1g_pos	19064.396588660187
GAO2_pos	0.0
GAO2g_pos	18324.862676845416
GAPD_neg	9611.371068265173
GAPD_pos	2897.0965359850125
GARFT_neg	0.0
GARFT_pos	20161.76012126694
GASNASE2ly_pos	17064.15053414122
GASNASE3ly_pos	11868.472876521591
GASNASEly_pos	17544.10602056291
GBA_pos	12635.35399336627
GBAl_pos	28784.2703617233
GBGT1_pos	10906.347015135938
GBSIDEte_neg	0.0
GBSIDEte_pos	11125.394800978032
GBSIDEtl_neg	11125.394800978032
GBSIDEtl_pos	0.0
GCALDD_pos	13989.578140901016
GCALDDm_pos	0.0
GCC2am_neg	0.0
GCC2am_pos	492.6271314396146
GCC2bim_pos	492.6271314396146
GCC2cm_neg	0.0
GCC2cm_pos	492.6271314396146
GCCam_neg	0.0
GCCam_pos	492.6271314396146
GCCbim_pos	492.6271314396146
GCCcm_neg	0.0
GCCcm_pos	492.6271314396146
GCHOLAt2_pos	1353.3852282753264
GCHOLAt3_pos	3131.9319722114897
GCHOLAt_neg	1198.5783041149225
GCHOLAt_pos	2002.663740700633
GCHOLAte_neg	1199.5909871379763
GCHOLAte_pos	2003.378349648452
GCHOLAtx_neg	0.0
GCHOLAtx_pos	4019.313033942204
GCNTg_pos	8233.264999030633
GD1B2te_neg	0.0
GD1B2te_pos	12260.889770493897
GD1B2tg_neg	12260.889770493895
GD1B2tg_pos	0.0
GD1Cte_neg	0.0
GD1Cte_pos	12327.44336399539
GD1Ctg_neg	12327.443363995388
GD1Ctg_pos	0.0
GDPFUCtg_neg	0.0
GDPFUCtg_pos	10510.006276569844
GDPtg_neg	10510.006276569846
GDPtg_pos	0.0
GF6PTA_pos	3510.449135826651
GFUCS_pos	10559.393126263658
GGH_10FTHF5GLUe_pos	34.45287155686028
GGH_10FTHF5GLUl_pos	3199.1468874932225
GGH_10FTHF6GLUe_pos	9.361716874699672
