	WT-DHA-d_S143_L007_R1_001
EX_crvnc(e)_pos	479.1674325167588
EX_csn(e)_neg	7.070205016155956
EX_csn(e)_pos	0.0
EX_cspg_a(e)_neg	85.75390510391138
EX_cspg_a(e)_pos	0.0
EX_cspg_b(e)_neg	102.6534999094144
EX_cspg_b(e)_pos	0.0
EX_cspg_c(e)_neg	85.54827558698477
EX_cspg_c(e)_pos	0.0
EX_cspg_d(e)_neg	131.4562300757166
EX_cspg_d(e)_pos	0.0
EX_cspg_e(e)_neg	152.36818945520088
EX_cspg_e(e)_pos	0.0
EX_ctp(e)_neg	3.336740850324378
EX_ctp(e)_pos	8.006970311563233
EX_cyan(e)_neg	6.745735370589374
EX_cyan(e)_pos	0.0
EX_cynt(e)_neg	0.0
EX_cynt(e)_pos	0.0
EX_cys_L(e)_neg	2746.3076849548934
EX_cysam(e)_neg	4750.0
EX_cysam(e)_pos	6194.047995585986
EX_cytd(e)_neg	6248.916714201314
EX_dad_2(e)_neg	7486.877671267183
EX_dag_hs(e)_neg	7910.970650266815
EX_dca(e)_neg	20108.120097372874
EX_dca(e)_pos	0.0
EX_dchac(e)_neg	3800.0
EX_dchac(e)_pos	0.0
EX_dcsptn1(e)_neg	11.229072818986525
EX_dcsptn1(e)_pos	199.05209883929734
EX_dcyt(e)_neg	7016.484631479379
EX_ddece1crn_neg	0.0
EX_ddece1crn_pos	12839.232521166294
EX_ddecrn_neg	0.0
EX_ddecrn_pos	10991.869347775571
EX_debrisoquine(e)_neg	7.496934053800334
EX_debrisoquine(e)_pos	0.0
EX_decdicrn_neg	0.0
EX_decdicrn_pos	12839.232521166294
EX_dgchol(e)_neg	6.87067441646782
EX_dgchol(e)_pos	67687.78989325785
EX_dgmp(e)_neg	4.164177875839914
EX_dgmp(e)_pos	4.698948922620183
EX_dgsn(e)_neg	7476.884671541094
EX_dgtp(e)_neg	4.698948922620182
EX_dgtp(e)_pos	4.164177875839914
EX_dha(e)_neg	3.5233836763193147
EX_dha(e)_pos	3.5233836763193147
EX_dhap(e)_neg	3.5233836763193147
EX_dhap(e)_pos	3.5233836763193147
EX_dhdascb(e)_neg	4590.692776842704
EX_dheas(e)_neg	9.618998308088045
EX_dheas(e)_pos	60788.430056277975
EX_dhf(e)_neg	0.0
EX_dhf(e)_pos	34.561994332413626
EX_digalsgalside_hs(e)_neg	0.0
EX_digalsgalside_hs(e)_pos	67910.81102493904
EX_din(e)_neg	7654.686311228439
EX_dlnlcg(e)_neg	6.172919780037707
EX_dlnlcg(e)_pos	49.26564429139722
EX_dmantipyrine(e)_neg	0.0
EX_dmantipyrine(e)_pos	7.918721323993263
EX_dmhptcrn(e)_neg	0.0
EX_dmhptcrn(e)_pos	47.63532497599126
EX_doco13ac_neg	18785.92381995038
EX_doco13ac_pos	0.0
EX_docosac_neg	15755.446059906226
EX_docosac_pos	0.0
EX_docosdiac_neg	0.0
EX_docosdiac_pos	15755.446059906231
EX_dopa(e)_neg	6.113498554079977
EX_dopa(e)_pos	9505.108395128718
EX_dopasf(e)_neg	0.0
EX_dopasf(e)_pos	32468.835108333125
EX_dpcoa(e)_neg	6688.253214881812
EX_dpcoa(e)_pos	28054.29193559454
EX_drib(e)_neg	6.993339870793178
EX_drib(e)_pos	7849.78140148636
EX_dtdp(e)_neg	2.297561597911216
EX_dtdp(e)_pos	4.595123195822432
EX_dtmp(e)_neg	3.3236145578627845
EX_dtmp(e)_pos	8.034604611482377
EX_dttp(e)_neg	3.336740850324378
EX_dttp(e)_pos	8.006970311563233
EX_duri(e)_neg	6.557831348315413
EX_duri(e)_pos	6733.5862266163185
EX_eaflatoxin(e)_neg	0.0
EX_eaflatoxin(e)_pos	7.496934053800334
EX_ebastine(e)_neg	12.972029253265186
EX_ebastine(e)_pos	0.0
EX_ebastineoh(e)_neg	0.0
EX_ebastineoh(e)_pos	12.972029253265186
EX_eicostet(e)_neg	7.829348029536391
EX_eicostet(e)_pos	32.75484315984915
EX_elaid(e)_neg	7.01631568826688
EX_elaid(e)_pos	5193.725078808645
EX_estradiol(e)_neg	12.106128489326037
EX_estradiol(e)_pos	51968.61182691437
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	57305.695923144216
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	59980.1145171025
EX_estrones(e)_neg	9.147832318569849
EX_estrones(e)_pos	55984.104445411554
EX_etoh(e)_neg	5.744070847658576
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.47363288423206
EX_fad(e)_pos	16576.155346969896
EX_fald(e)_neg	4.323996812417711
EX_fald(e)_pos	21290.115756327184
EX_fe2(e)_neg	3.451138241579376
EX_fe2(e)_pos	51320.00060263681
EX_fe3(e)_neg	3.348874741926411
EX_fe3(e)_pos	49778.85110949849
EX_fmn(e)_neg	16576.155346969896
EX_fmn(e)_pos	17562.19836522064
EX_fol(e)_neg	2322.3456571386178
EX_for(e)_neg	4.160513985099089
EX_for(e)_pos	14970.155796418927
EX_fru(e)_neg	5.0782223954615215
EX_fru(e)_pos	2858.8290198850395
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	9955.800792535358
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	11806.762218233329
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	17758.091344846365
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	10758.515807622784
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	11818.532280007685
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	11843.863721346404
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	11292.583547389524
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	9816.261400084173
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	9061.11820151406
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9715.212796987951
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	11353.396282849026
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11737.261949136753
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10364.393254014783
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10632.902754764877
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.385586309206932
EX_gal(e)_neg	4139.39634463652
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9611.103361107645
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10540.360017077624
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9395.628935914168
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8448.481494862475
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	9815.450877395924
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6619.157494186737
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11465.985674292539
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11881.08895977613
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12718.022482711263
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12806.142928320842
EX_gdp(e)_neg	3.1329747931430045
EX_gdp(e)_pos	3.1329747931430045
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2587.132465377473
EX_glcur(e)_neg	5.351138241579378
EX_glcur(e)_pos	10.93371996940045
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13770.544598510673
EX_gln_L(e)_neg	4.8660158958928195
EX_gln_L(e)_pos	8176.1238948133705
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	14913.449057690246
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.6644764851201255
EX_glu_L(e)_pos	8519.757151822745
EX_gluala(e)_neg	5.4346050299481625
EX_gluala(e)_pos	9536.33895030065
EX_gly(e)_neg	5774.0315580628
EX_glyb(e)_neg	18.85140985828343
EX_glyb(e)_pos	10429.68704284152
EX_glyc(e)_neg	4139.39634463652
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6938.748511730871
EX_glygly(e)_neg	13081.981322942562
EX_glygn2(e)_neg	13.451259790188356
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.451259790188356
EX_glygn5(e)_neg	5.1147761883702
EX_glygn5(e)_pos	19.493298748599496
EX_glyleu(e)_neg	9770.955591064845
EX_glyphe(e)_neg	10944.788255495363
EX_glypro(e)_neg	9524.827725915276
EX_glysar(e)_neg	17366.210507876203
EX_gmp(e)_neg	6.329372704753082
EX_gmp(e)_pos	7.434030969263592
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13462.240966123263
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13492.380213111946
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	13252.978884010303
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	13174.693358606852
EX_gsn(e)_neg	5854.921258713615
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12990.007650029553
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15445.69857387618
EX_gthrd(e)_neg	2.6038600281135884
EX_gthrd(e)_pos	14001.561308483291
EX_gtp(e)_neg	3.1329747931430045
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.390131857168915
EX_gua(e)_pos	6149.502059165091
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13770.544598510673
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	14913.449057690246
EX_h(e)_neg	237.0652840599506
EX_h(e)_pos	2264.3523619348784
EX_h2o(e)_neg	247.55594166376105
EX_h2o(e)_pos	3516.639280290085
EX_h2o2(e)_neg	3.992880725416609
EX_h2o2(e)_pos	5799.501274200986
EX_ha(e)_neg	37.42881197531275
EX_ha(e)_pos	19232.970693676143
EX_ha_pre1(e)_neg	15.243225781259168
EX_ha_pre1(e)_pos	19685.266605495835
EX_hco3(e)_neg	437.3566258298608
EX_hco3(e)_pos	5352.243252127389
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.496934053800335
EX_hdca(e)_neg	6.6058590886856345
EX_hdca(e)_pos	13292.780644099981
EX_hdcea(e)_neg	10552.22397728055
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	51159.39867010177
EX_hexc(e)_neg	10.372771474648717
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5401.511326740721
EX_hista(e)_neg	10.9210528509684
EX_hista(e)_pos	5401.607192902649
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	33.643170652721004
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	353.99418275796614
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.496934053800334
EX_hxan(e)_neg	5.610480253780357
EX_hxan(e)_pos	6049.632337857064
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.05481256899254
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	458.70537892207284
EX_idp(e)_neg	2.195678569320529
EX_idp(e)_pos	3.336740850324378
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7709.345137962491
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.627072497119631
EX_inost(e)_neg	11.00505452246226
EX_inost(e)_pos	6381.442079836813
EX_ins(e)_neg	5974.840410100323
EX_itp(e)_neg	3.336740850324378
EX_itp(e)_pos	3.3236145578627854
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10910.140787152706
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.1003004206404245
EX_ksi(e)_pos	1828.7297976626542
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1799.8844558054325
EX_ksii_core2(e)_neg	101.70485735498379
EX_ksii_core2(e)_pos	301.4559992878065
EX_ksii_core4(e)_neg	109.94723802615252
EX_ksii_core4(e)_pos	498.2486079075838
EX_lac_D(e)_neg	2.456001670166742
EX_lac_D(e)_pos	3694.712150520898
EX_lac_L(e)_neg	2.456001670166742
EX_lac_L(e)_pos	3642.976533663446
EX_lcts(e)_neg	4.364911920425039
EX_lcts(e)_pos	7391.551272994894
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3795.5973674525394
EX_leugly(e)_neg	9770.955591064845
EX_leuktrA4(e)_neg	3.4919329153501644
EX_leuktrA4(e)_pos	4362.941217079529
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3478.3928054371863
EX_leuktrC4(e)_neg	5.783832645324824
EX_leuktrC4(e)_pos	22721.01155459423
EX_leuktrD4(e)_neg	4.239945898282259
EX_leuktrD4(e)_pos	18235.481075902866
EX_leuktrE4(e)_neg	4.772910621322616
EX_leuktrE4(e)_pos	17846.68432943763
EX_leuktrF4(e)_neg	5.63686605297116
EX_leuktrF4(e)_pos	21566.006196263465
EX_leuleu(e)_neg	10268.285217933162
EX_lgnc(e)_neg	22.19817656651011
EX_lgnc(e)_pos	10.372771474648717
EX_limnen(e)_neg	7.496934053800334
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	14.09279214684692
EX_lneldc(e)_pos	9181.50044965088
EX_lnlc(e)_neg	6.14338998797966
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.978266759103565
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.843522315491507
EX_lnlncg(e)_pos	49.55661201706004
EX_lpchol_hs(e)_neg	13877.74538612981
EX_lys_L(e)_neg	12.679621818186494
EX_lys_L(e)_pos	3.945271733064539
EX_mag_hs(e)_neg	5210.170538013963
EX_mal_L(e)_neg	5296.488273449939
EX_mal_L(e)_pos	9377.924050417832
EX_malcoa(e)_neg	5.257798986251952
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3032.3880941851003
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.2831039565438
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.187571457477468
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6549253961234003
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5310.884148605208
EX_meoh(e)_neg	5.744070847658574
EX_meoh(e)_pos	22257.952987623852
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42515.35932138979
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16415.52237409747
EX_met_L(e)_neg	10.904080567444128
EX_met_L(e)_pos	10187.809728889086
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4763.089562082593
EX_n2m2nmasn(e)_neg	60.225223802482766
EX_n2m2nmasn(e)_pos	776.9927204787459
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.885676867640395
EX_nac(e)_pos	29.168945337856265
EX_nad(e)_neg	4.762849363246643
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.762849363246642
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.618948088555918
EX_nh4(e)_neg	541.6490192286128
EX_nh4(e)_pos	5182.7645740245
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.944586608052718
EX_no(e)_pos	58641.5205039866
EX_no2(e)_neg	5.351138241579378
EX_no2(e)_pos	5.466859984700226
EX_npthl(e)_neg	7.4969340538003335
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.809591798165295
EX_nrpphr(e)_pos	30051.676173811476
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72151.88064703964
EX_nrvnc(e)_neg	22.884420379567203
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3745.995063032657
EX_o2s(e)_neg	3.208084765115618
EX_o2s(e)_pos	9157.606276995224
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19764.888462717874
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	19024.281962277775
EX_ocdca(e)_neg	5211.642965021246
EX_ocdcea(e)_neg	7.019505295630735
EX_ocdcea(e)_pos	8897.554541459707
EX_octa(e)_neg	9084.401936914626
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.496934053800335
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.4969340538003335
EX_orn(e)_neg	4.47967217032996
EX_orn(e)_pos	11518.049969020674
EX_orot(e)_neg	6.668178790347338
EX_orot(e)_pos	8446.829613673219
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11320.782461378358
EX_paf_hs(e)_neg	4.835064594673429
EX_paf_hs(e)_pos	6.867262829662443
EX_pan4p(e)_neg	5450.0866792638135
EX_pan4p(e)_pos	6688.253214881812
EX_pchol_hs(e)_neg	14.03207808739468
EX_pchol_hs(e)_pos	10665.828661912268
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5071.0910239727355
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5071.0910239727355
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14498.997511334537
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15489.254112924276
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.496934053800334
EX_pglyc_hs(e)_neg	5.466859984700226
EX_pglyc_hs(e)_pos	13622.802116753934
EX_phe_L(e)_neg	5931.652633511999
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	19012.508607697455
EX_pheme(e)_neg	51332.42290305141
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.63532497599128
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	509.0192895967937
EX_pi(e)_pos	6198.386635377578
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6194.94222223139
EX_ppa(e)_neg	4.913564569263425
EX_ppa(e)_pos	10313.26037176331
EX_ppi(e)_neg	3.7865144722417408
EX_ppi(e)_pos	22038.27922810005
EX_prgstrn(e)_neg	6.274901566140139
EX_prgstrn(e)_pos	61646.543558002115
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.576374986861462
EX_pro_L(e)_pos	8260.716775447632
EX_progly(e)_neg	9524.827725915275
EX_prostgd2(e)_neg	2.465404316311412
EX_prostgd2(e)_pos	136.39965054827695
EX_prostge1(e)_neg	4.264238195587016
EX_prostge1(e)_pos	15.492714586761045
EX_prostge2(e)_neg	3.403365138245196
EX_prostge2(e)_pos	16.12299450980829
EX_prostgf2(e)_neg	5.047805390633713
EX_prostgf2(e)_pos	144.58821205141953
EX_prostgh2(e)_neg	2.465404316311412
EX_prostgh2(e)_pos	134.99088562468134
EX_prostgi2(e)_neg	6.183620601545389
EX_prostgi2(e)_pos	164.0401927650436
EX_prpp(e)_neg	3.9841996275456912
EX_prpp(e)_pos	27092.01680933597
EX_ps_hs(e)_neg	6.4799418501702215
EX_ps_hs(e)_pos	14571.510183625616
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13770.544598510673
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14913.449057690246
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.39654528920111
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.736651198178756
EX_ptrc(e)_pos	14658.900881792171
EX_ptth(e)_neg	6194.047995585984
EX_ptth(e)_pos	5745.9593921798205
EX_pydam(e)_neg	10223.78877527882
EX_pydx(e)_neg	7919.695963423446
EX_pydx5p(e)_neg	9.157854332604414
EX_pydx5p(e)_pos	9673.5018822214
EX_pydxn(e)_neg	9270.720503979797
EX_pyr(e)_neg	3.6327686089048346
EX_pyr(e)_pos	4566.853108126032
EX_q10(e)_neg	5602.636201626272
EX_q10h2(e)_pos	5602.636201626271
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6459.354626995742
EX_retfa(e)_neg	5.466859984700226
EX_retfa(e)_pos	1228.8903690036846
EX_retinol(e)_neg	815.6102070151359
EX_retinol(e)_pos	24.348543383337702
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1635.8527893446735
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1635.8527893446742
EX_retn(e)_neg	351.2811985312298
EX_retn(e)_pos	837.5659259343073
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3959.1676430549305
EX_rib_D(e)_neg	5055.606595087273
EX_ribflv(e)_neg	17579.560749227556
EX_s2l2fn2m2masn(e)_neg	4.1003004206404245
EX_s2l2fn2m2masn(e)_pos	807.3404327605766
EX_s2l2n2m2masn(e)_neg	76.45512725852771
EX_s2l2n2m2masn(e)_pos	669.0753150661656
EX_sarcs(e)_neg	10.06597106645008
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	5045.1752094384265
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.6120629952837473
EX_ser_L(e)_pos	6884.568407008852
EX_sfcys(e)_pos	21795.41337042244
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	15092.518540882347
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1217.7363500702138
EX_so4(e)_pos	13975.049555719672
EX_spc_hs(e)_neg	11.644153665329046
EX_spc_hs(e)_pos	29000.90364943205
EX_sph1p(e)_neg	13.434137445077479
EX_sph1p(e)_pos	19863.887669526746
EX_sphs1p(e)_neg	9.304553998998829
EX_sphs1p(e)_pos	33322.24034351761
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	24136.220169273554
EX_sprm(e)_neg	2.0113902861899016
EX_sprm(e)_pos	15531.347891798752
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.582268477501173
EX_strch1(e)_neg	13.451259790188356
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.4073880941851
EX_strch2(e)_pos	13.451259790188356
EX_strdnc(e)_neg	9.785278161641237
EX_strdnc(e)_pos	6.995227013738047
EX_succ(e)_neg	6.150772423728903
EX_succ(e)_pos	5436.749756102411
EX_sucr(e)_neg	3.507388094185101
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.212405764046638
EX_tag_hs(e)_pos	8.110766920718333
EX_tagat_D(e)_neg	7.112867043332655
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.352607157883604
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.496934053800334
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13025.22009525558
EX_tcynt(e)_neg	5.351138241579377
EX_tcynt(e)_pos	11.23619975706318
EX_tdchola(e)_neg	5.519905800845495
EX_tdchola(e)_pos	67600.2973928722
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8288.186121456203
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12839.232521166294
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12839.232521166294
EX_tethex3(e)_neg	10.546107028364467
EX_tethex3(e)_pos	7.874663984578157
EX_tetpent3(e)_neg	7.874663984578157
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.229072818986527
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.546107028364467
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.2963428885529735
EX_thf(e)_pos	5150.150435175433
EX_thm(e)_neg	12283.638296010105
EX_thmmp(e)_neg	9.389027963691602
EX_thmmp(e)_pos	12283.63829601011
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	28040.99641315904
EX_thr_L(e)_neg	5.0115709485763205
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.136669629224812
EX_thym(e)_pos	12219.121825674947
EX_thymd(e)_neg	5.6640638492869515
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.05481256899254
EX_tmndnc(e)_neg	13.593173521182136
EX_tmndnc(e)_pos	247.3485502826617
EX_tolbutamide(e)_neg	7.496934053800335
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.364070124592902
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.102028393412589
EX_triodthy(e)_pos	10.829971815852957
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.33585236547995
EX_trp_L(e)_neg	7.331204489084124
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.260848067638962
EX_tststerone(e)_pos	55071.874832543406
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68556.6753761404
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	61263.556719168206
EX_tsul(e)_neg	12.098104282941918
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7308.9224320564645
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	171.04125285370336
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19585.80841222928
EX_tyr_L(e)_neg	3.258881155078347
EX_tyr_L(e)_pos	5518.770257362342
EX_udp(e)_neg	3.1329747931430045
EX_udp(e)_pos	23062.749085321233
EX_udpg(e)_neg	5.38558630920693
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.5673590406203797
EX_ump(e)_pos	14677.644642861329
EX_ura(e)_neg	5.316865933626015
EX_ura(e)_pos	7304.646008212092
EX_urate(e)_neg	4.75
EX_urate(e)_pos	9053.604923625628
EX_urea(e)_neg	4.75
