	Tcon_Spleen_Tcon4_L2	exTreg_Spleen_exTreg7_L1	Treg_Spleen_Treg4_L1	Treg_Lymph_Treg8_L2	Tcon_Lymph_Tcon6_L2
ADK1m_pos	0.0	0.0	0.0	0.0	0.0
ADK1m_neg	0.0	0.0	0.0	0.0	0.0
ADK3_pos	0.006321681391350667	0.0	0.0	0.0	0.012219857398352928
ADK3_neg	0.006321681391350667	0.0	0.0	0.0	0.012219857398352928
ADK3m_pos	0.0	0.0	0.0	0.0	0.0
ADK3m_neg	0.0	0.0	0.0	0.0	0.0
ADKd_pos	0.006321681391350667	0.0	0.0	0.0	0.012219857398352928
ADKd_neg	0.006321681391350667	0.0	0.0	0.0	0.012219857398352928
ADMDC_pos	2.8979132657486626	2.7353627177560242	3.1585443722079627	3.5089104081436506	2.9110830518934474
ADNCYC_pos	5.493157696367446	4.576524098194663	5.337167009287368	5.484932942297774	5.207387295972126
ADNK1_pos	2.3455291537175014	2.0650662228835786	2.1473601501298667	1.8013652811772358	1.9743377928349148
ADNK1m_pos	0.0	0.0	0.0	0.0	0.0
ADNt_pos	5.874416108678763	6.469630232250082	6.172780637830251	6.5237684673991945	5.867037146147537
ADNt_neg	5.874416108678763	6.469630232250082	6.172780637830251	6.5237684673991945	5.867037146147537
ADNt4_pos	5.521682918098396	4.304714775827571	5.4977436142418785	5.7343786994774755	5.5914308327832325
ADNtl_pos	3.2697436868793885	2.793108438620381	3.0903236187398972	3.1554477153034544	3.167660175212407
ADNtl_neg	3.2697436868793885	2.793108438620381	3.0903236187398972	3.1554477153034544	3.167660175212407
ADNtm_pos	5.668896796310124	6.368758897696014	6.013869161007851	6.383413345152067	5.694643688124899
ADNtm_neg	5.668896796310124	6.368758897696014	6.013869161007851	6.383413345152067	5.694643688124899
ADPGLC_pos	4.153218942941969	4.359784921683902	4.447103664878469	4.672609615540903	4.516689202269845
ADPMAN_pos	4.153218942941969	4.359784921683902	4.447103664878469	4.672609615540903	4.516689202269845
ADPRDP_pos	4.153218942941969	4.359784921683902	4.447103664878469	4.672609615540903	4.516689202269845
ADPRDPm_pos	0.0	0.0	0.0	0.0	0.0
ADPRIBt_pos	2.3904432817097603	3.339999997041929	3.9278693626569408	3.6798019526519057	1.8453272880991642
ADPT_pos	9.369620293125879	9.830502518176516	9.400132492902866	9.279948452698182	9.226833428104475
ADPtx_pos	0.0	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCPT1_pos	0.0	0.0	0.0	0.0	0.0
ADRNCPT2_pos	0.0	0.0	0.0	0.0	0.0
ADRNCRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNLPVESSEC_pos	2.646719505786325	1.7931758136575606	2.9694647322492784	3.539097006341983	2.8888766105770705
ADRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0	0.0
ADSELK_pos	2.896014643447743	2.9783418471037044	2.721096140638052	2.6626219239552684	2.6816869265416625
ADSK_pos	2.896014643447743	2.9783418471037044	2.721096140638052	2.6626219239552684	2.6816869265416625
ADSL1_pos	0.0	0.0	0.0	0.0	0.0
ADSL2_pos	0.0	0.0	0.0	0.0	0.0
ADSS_pos	0.42092206887807665	2.1613961345071675	1.7444790826200776	1.5921391048498374	0.4093699243704422
AFLATOXINte_pos	0.0	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0	0.0
AG13T10g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.8586665703330234
AG13T11g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T12g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T13g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T14g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T15g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T16g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.8586665703330234
AG13T17g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.8586665703330234
AG13T18g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.8586665703330234
AG13T1g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.8586665703330234
AG13T2g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T3g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T4g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T5g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T6g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T7g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T8g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AG13T9g_pos	2.74565694796751	3.9490824334569075	3.5640292719877853	4.25526518118926	3.858666570333024
AGDC_pos	5.749415213063979	6.516867628274612	5.783697135089576	5.564358939312036	5.7841625467557565
AGLPC_pos	0.0	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0	0.0
AGMTm_pos	0.0	0.0	0.0	0.0	0.0
AGPAT1_pos	7.28515296417989	7.321065753441016	7.188789774038234	7.1921409384829635	7.200274475055835
AGPex_pos	0.0	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0	0.0
AGPRim_pos	0.0	0.0	0.0	0.0	0.0
AGPSx_pos	0.0	0.0	0.0	0.0	0.0
AGTim_pos	0.0	0.0	0.0	0.0	0.0
AGTix_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCte_pos	1.9842852324637212	2.3423534430491775	2.2333328414702454	2.471237858607438	2.1695916833944455
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0	0.0
AHC_pos	5.690776848033842	5.527255402969093	5.858051482739068	5.6881799257223875	5.299275515883474
AHC_neg	5.690776848033842	5.527255402969093	5.858051482739068	5.6881799257223875	5.299275515883474
AHCYStn_pos	0.0	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	6.360331614126942	6.447259150779036	6.454986983983739	6.077343445962345	6.3067561105161944
AHEXASEly_pos	6.360331614126942	6.447259150779036	6.454986983983739	6.077343445962345	6.3067561105161944
AICART_pos	0.0	0.0	0.0	0.0	0.0
AICART_neg	0.0	0.0	0.0	0.0	0.0
AIRCr_pos	6.541445796846964	6.096362182413769	6.578587602304423	6.627316700317686	6.552414337878485
AIRCr_neg	6.541445796846964	6.096362182413769	6.578587602304423	6.627316700317686	6.552414337878485
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0	0.0
AKGDm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_neg	0.0	0.0	0.0	0.0	0.0
AKGt4_3_pos	0.0	0.0	0.18088167266461241	0.0	0.0
AKGt4_3_neg	0.0	0.0	0.18088167266461241	0.0	0.0
AKGtp_pos	0.0	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0	0.0
AKR1C1_pos	0.19511708638004754	0.0	0.0	0.1318558387933809	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0	0.0
AKR1D_pos	0.0	0.0	0.0	0.0	0.0
AKR1D2_pos	0.0	0.0	0.0	0.0	0.0
ALAASNNaEx_pos	7.13273990981216	7.438053536004039	7.360934898299354	7.343445387846416	6.619277430805442
ALACYSNaEx_pos	7.152660190797457	7.462971084747011	7.37007102294477	7.350025297827469	6.6463324520551055
ALADGLNexR_pos	5.8990908833281	6.443666656910186	6.3130280403735215	6.391360437622518	6.062981070787834
ALADGLNexR_neg	5.8990908833281	6.443666656910186	6.3130280403735215	6.391360437622518	6.062981070787834
ALADGLYexR_pos	5.8990908833281	6.443666656910186	6.3130280403735215	6.391360437622518	6.062981070787834
ALADGLYexR_neg	5.8990908833281	6.443666656910186	6.3130280403735215	6.391360437622518	6.062981070787834
ALAGLNexR_pos	5.8990908833281	6.443666656910186	6.3130280403735215	6.391360437622518	6.062981070787834
ALAGLNexR_neg	5.8990908833281	6.443666656910186	6.3130280403735215	6.391360437622518	6.062981070787834
ALAGLNNaEx_pos	7.13273990981216	7.438053536004039	7.360934898299354	7.343445387846416	6.619277430805442
ALAGLYexR_pos	5.8990908833281	6.443666656910186	6.3130280403735215	6.391360437622518	6.062981070787834
ALAGLYexR_neg	5.8990908833281	6.443666656910186	6.3130280403735215	6.391360437622518	6.062981070787834
ALAR_pos	0.0	0.0	0.0	0.0	0.0
ALAR_neg	0.0	0.0	0.0	0.0	0.0
ALASERNaEx_pos	7.152660190797457	7.462971084747011	7.37007102294477	7.350025297827469	6.6463324520551055
ALASm_pos	0.0	0.0	0.0	0.0	0.0
ALAt2r_pos	1.7531442696761779	1.670057732553461	1.1351795165446201	1.7442627050950832	1.7087899018905484
ALAt2r_neg	1.7531442696761779	1.670057732553461	1.1351795165446201	1.7442627050950832	1.7087899018905484
ALAt2rL_pos	1.7531442696761779	1.670057732553461	1.1351795165446201	1.7442627050950832	1.7087899018905484
ALAt2rL_neg	1.7531442696761779	1.670057732553461	1.1351795165446201	1.7442627050950832	1.7087899018905484
ALAt4_pos	8.210761346872104	6.938343968706097	8.265547384985	7.746111085681292	8.171911697375549
ALATA_L_pos	4.377184894359387	4.329678835150245	5.069767919360408	4.628790313805995	5.213848975104412
ALATA_L_neg	4.377184894359387	4.329678835150245	5.069767919360408	4.628790313805995	5.213848975104412
ALATHRNaEx_pos	7.152660190797457	7.462971084747011	7.37007102294477	7.350025297827469	6.6463324520551055
ALAtN1_pos	0.0	0.0	0.0	0.0	0.0
ALAtN1_neg	0.0	0.0	0.0	0.0	0.0
ALCD1_pos	0.15966665924136383	1.3637920476496848	0.55822692449737	0.3010205964111481	0.15305123133738174
ALCD1_neg	0.15966665924136383	1.3637920476496848	0.55822692449737	0.3010205964111481	0.15305123133738174
ALCD21_D_pos	0.15966665924136383	1.3637920476496848	0.55822692449737	0.3010205964111481	0.15305123133738174
ALCD21_L_pos	0.15966665924136383	1.3637920476496848	0.55822692449737	0.3010205964111481	0.15305123133738174
ALCD22_D_pos	0.15966665924136383	1.3637920476496848	0.55822692449737	0.3010205964111481	0.15305123133738174
ALCD22_L_pos	0.15966665924136383	1.3637920476496848	0.55822692449737	0.3010205964111481	0.15305123133738174
ALCD2if_pos	0.15966665924136383	1.3637920476496848	0.55822692449737	0.3010205964111481	0.15305123133738174
ALCD2yf_pos	7.76584399958359	8.228772597095697	7.97225947894855	7.741775129331417	7.788776141766031
ALDD20x_pos	0.0	0.0	0.016244505917450133	0.0	0.0
ALDD20xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD21_pos	0.0	0.0	0.0	0.0	0.0
ALDD2x_pos	0.6352369794019268	1.4863459005328208	2.1790890604537467	0.19689765367038534	0.07529412831626733
ALDD2xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD2y_pos	0.6352369794019268	1.4777890184012872	2.1790890604537467	0.19689765367038534	0.07529412831626733
ALDSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0	0.0
ALKP_pos	0.0	0.0	0.9485459126568657	0.0	0.0
ALOX12_pos	0.6641319087665308	2.7298023212992546	0.6083151774123398	0.599434781523779	0.17097602643867865
ALOX12R_pos	0.0	0.0	0.0	0.0	0.0
ALOX15_pos	1.5590579512338634	3.4864769214075033	3.1160951677962365	3.5907743961653793	1.6200183384415476
ALOX5_pos	0.0	0.0	0.0	0.0	0.0
ALOX52_pos	0.0	0.0	0.0	0.0	0.0
ALR2_pos	8.510833105537388	8.866139343949257	8.524983353444853	8.455004804414267	8.4736351069664
ALR3_pos	8.510833105537388	8.866139343949257	8.524983353444853	8.455004804414267	8.4736351069664
AMACR2p_pos	0.0	0.0	0.0	0.0	0.0
AMACR2r_pos	0.0	0.0	0.0	0.0	0.0
AMACRp_pos	0.0	0.0	0.0	0.0	0.0
AMACRr_pos	0.0	0.0	0.0	0.0	0.0
AMANK_pos	5.315349749685406	5.610584955787282	5.826401939656396	5.596248385483081	5.34749134645639
AMCOXO_pos	0.0	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0	0.0
AMETt2m_pos	0.0	0.0	0.0	0.0	0.0
AMETt2m_neg	0.0	0.0	0.0	0.0	0.0
AMETtn_pos	0.0	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0	0.0
AMPDA_pos	5.884755057305807	5.423799837389312	5.734550525241515	6.041073989229619	5.758062250425736
AMPTASECG_pos	0.0	0.18793460490079492	0.06545402918762482	0.0	0.0
AMPTASECGe_pos	0.0	0.18793460490079492	0.06545402918762482	0.0	0.0
AMPtp_pos	0.0	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0	0.0
AMY1e_pos	6.8846096777224055	7.2799509018023985	7.167737070680426	7.221437610515566	7.041140434989011
AMY2e_pos	6.8846096777224055	7.2799509018023985	7.167737070680426	7.221437610515566	7.041140434989011
ANDRSTRNGLCte_pos	1.9842852324637212	2.3423534430491775	2.2333328414702454	2.471237858607438	2.1695916833944455
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0	0.0
AP4AH1_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_neg	0.0	0.0	0.0	0.0	0.0
APNNOXte_pos	0.0	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0	0.0
APRTO2_pos	0.0	0.0	0.0	0.0	0.0
AQCOBALt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0	0.0
ARABR_pos	8.510833105537388	8.866139343949257	8.524983353444853	8.455004804414267	8.4736351069664
ARACHCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHCPT1_pos	0.0	0.0	0.0	0.0	0.0
ARACHCPT2_pos	0.0	0.0	0.0	0.0	0.0
ARACHCRNt_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHDt2_pos	0.9386719164499058	0.0	0.5485683700306347	0.5701459793441654	0.616095881968787
ARACHDt2_neg	0.9386719164499058	0.0	0.5485683700306347	0.5701459793441654	0.616095881968787
ARACHDtr_pos	0.0	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0	0.0
ARGLYSex_pos	6.1732106300611855	6.471138428004982	6.450244745555487	6.493480902845793	6.3345342087012675
ARGN_pos	0.0	0.0	0.0	0.0	0.0
ARGNm_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_neg	0.0	0.0	0.0	0.0	0.0
ARGSS_pos	0.0	0.0	0.0	0.0	0.0
ARGt4_pos	0.0	0.0	0.0	0.0	0.0
ARGtiDF_pos	3.2502172793273956	2.6556725567364983	3.382721764977772	3.051440777939266	3.0162506111461496
ARGtm_pos	0.0	0.0	0.0	0.0	0.0
ARGtm_neg	0.0	0.0	0.0	0.0	0.0
ARSA_pos	6.350781572135977	5.308385533504027	5.939664852266109	5.729818433537692	6.145131471344468
ARTCOAL1_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0	0.0
ASAH1_pos	3.9507281673237276	3.643423636125319	4.141768794778224	4.120152468511822	3.8480135675827234
ASCBOX_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0	0.0
ASCBt4_pos	2.3213886560693098	1.1595836207367345	2.161792074790748	2.643945572235585	1.8524247417397879
ASCBt4_neg	2.3213886560693098	1.1595836207367345	2.161792074790748	2.643945572235585	1.8524247417397879
ASNALANaEx_pos	7.13273990981216	7.438053536004039	7.360934898299354	7.343445387846416	6.619277430805442
ASNCYSNaEx_pos	7.13273990981216	7.438053536004039	7.360934898299354	7.343445387846416	6.619277430805442
ASNGLNNaEx_pos	7.13273990981216	7.438053536004039	7.360934898299354	7.343445387846416	6.619277430805442
ASNNm_pos	5.538181924515342	5.75963842673313	5.925635679252391	4.94779014610441	5.320003058813759
ASNS1_pos	1.5343739922788824	1.2686472325869722	1.2991583397251176	2.081480659339181	1.3486985214308587
ASNSERNaEx_pos	7.13273990981216	7.438053536004039	7.360934898299354	7.343445387846416	6.619277430805442
ASNt4_pos	8.168689126541638	6.8745946701612395	8.22064518563291	7.69626923748713	8.13599778692855
ASNTHRNaEx_pos	7.13273990981216	7.438053536004039	7.360934898299354	7.343445387846416	6.619277430805442
ASNtm_pos	0.0	0.0	0.0	0.0	0.0
ASNtN1_pos	0.0	0.0	0.0	0.0	0.0
ASNtN1_neg	0.0	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0	0.0
ASP1DC_pos	0.0	0.0	0.0	0.0	0.0
ASPCTr_pos	3.806114577093503	3.151692385729329	3.8649035937042524	4.179179963931698	3.8284000160339713
ASPCTr_neg	3.806114577093503	3.151692385729329	3.8649035937042524	4.179179963931698	3.8284000160339713
ASPDt6_pos	0.06667064663648972	0.08366970451961239	0.07302422451881876	0.10786327563954314	0.0
ASPDxt_pos	0.0	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0	0.0
ASPGLUm_pos	0.0	0.0	0.0	0.0	0.0
ASPNATm_pos	0.0	0.0	0.0	0.0	0.0
ASPt6_pos	0.06667064663648972	0.08366970451961239	0.07302422451881876	0.10786327563954314	0.0
ASPTA_pos	4.519597694081929	3.853431245481582	4.331602556955126	3.962825236027119	4.4337851739289516
ASPTA_neg	4.519597694081929	3.853431245481582	4.331602556955126	3.962825236027119	4.4337851739289516
ASPTAm_pos	0.0	0.0	0.0	0.0	0.0
ASPTAm_neg	0.0	0.0	0.0	0.0	0.0
ATP1ter_pos	0.0	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0	0.0
ATPasel_pos	13.473106368733726	13.88738149909242	13.529625347124126	13.262187873852147	13.512788514777801
ATPH1e_pos	6.205253499481486	5.643616183233979	6.005319716239126	5.826451863832221	6.276857856223924
ATPH2e_pos	6.205253499481486	5.643616183233979	6.005319716239126	5.826451863832221	6.276857856223924
ATPS4m_pos	8.59474804092129	7.783683690782543	8.368791211256928	8.438986465777187	8.55964860931323
ATPtm_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0	0.0
B_MANNASEly_pos	2.3424699889206906	2.1243082475125257	2.3740111627801324	2.3899202992214748	1.9073492970092607
B3GALT3g_pos	0.32740940421298664	0.0	0.489592239211289	0.0	0.0
B3GALT41g_pos	8.775830239020122	8.272559941450824	8.085306178364945	7.152681974517828	8.506342353351307
B3GALT42g_pos	8.775830239020122	8.272559941450824	8.085306178364945	7.152681974517828	8.506342353351307
B3GALT43g_pos	8.775830239020122	8.272559941450824	8.085306178364945	7.152681974517828	8.506342353351307
B3GALT44g_pos	8.775830239020122	8.272559941450824	8.085306178364945	7.152681974517828	8.506342353351307
B3GALT5g_pos	0.06067473586696616	0.16701425046541044	0.23070412448824942	0.8438238109565274	0.11529879561619438
B3GALTg_pos	0.0	0.0	0.0	0.0	0.0
B3GNT11g_pos	0.6349445546737068	0.7667643327674986	0.7595891074408899	0.8585706809648012	0.5003375079582003
B3GNT12g_pos	0.6349445546737068	0.7667643327674986	0.7595891074408899	0.8585706809648012	0.5003375079582003
B3GNT310g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT311g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT312g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT313g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT314g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT315g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT31g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT32g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT33g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT34g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT35g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT36g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT37g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT39g_pos	2.4377368503648023	3.8279223056934764	3.131223598852932	4.124007261812915	3.6055054183350848
B3GNT51g_pos	3.3314217189887905	3.2053478133067945	3.769336057837093	3.8957429455181245	3.3304194569320047
BAAT1x_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
BAAT2x_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
BAAT3x_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
BAAT4x_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
BACCL_pos	0.0	0.0	0.0	0.0	0.0
BACCLm_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.0	0.0	0.0	0.0	0.0
BAMPPALDOX_pos	0.0	0.0	0.016244505917450133	0.0	0.0
BAMPPALDOXm_pos	0.0	0.0	0.0	0.0	0.0
BBHOX_pos	0.0	0.0	0.0	0.0	0.0
BCDO_pos	0.0	0.0	0.0	0.04475288996433379	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0	0.0
BDHm_pos	0.0	0.0	0.0	0.0	0.0
BDHm_neg	0.0	0.0	0.0	0.0	0.0
BDMT_L_pos	5.015156174377377	5.103377059265274	4.916862952177165	4.929770729320204	5.503477855366224
BDMT_U_pos	5.015156174377377	5.103377059265274	4.916862952177165	4.929770729320204	5.503477855366224
BETALDHxm_pos	0.0	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0	0.0
BHMT_pos	0.06843184205826819	0.0	0.0	0.0	0.06632391636315911
BILDGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILDGLCURte_pos	2.055347813054048	2.6195944566505873	2.897556177598536	2.72799744190264	2.2140223582414973
BILDGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURte_pos	1.9842852324637212	2.3423534430491775	2.2333328414702454	2.471237858607438	2.1695916833944455
BILGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILIRED_pos	5.197188839733241	5.480176344777177	5.580541215916783	4.867387127645774	5.261625180058367
BILIRUBt2_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0	0.0
BMTer_L_pos	2.760994913683482	2.781071698505013	3.113790931109039	3.653417080076072	3.1501625319674678
