	Ob-911-c_S139_L007_R1_001
EX_cspg_d(e)_pos	0.0
EX_cspg_e(e)_neg	147.4943924225562
EX_cspg_e(e)_pos	0.0
EX_ctp(e)_neg	3.175340521402638
EX_ctp(e)_pos	7.554906688156149
EX_cyan(e)_neg	6.701058215689395
EX_cyan(e)_pos	0.0
EX_cynt(e)_neg	0.0
EX_cynt(e)_pos	0.0
EX_cys_L(e)_neg	2656.9419430757007
EX_cysam(e)_neg	4750.0
EX_cysam(e)_pos	6123.590908876747
EX_cytd(e)_neg	6102.236937551044
EX_dad_2(e)_neg	7813.04818042474
EX_dag_hs(e)_neg	7788.73059748307
EX_dca(e)_neg	19638.215393777125
EX_dca(e)_pos	0.0
EX_dchac(e)_neg	3800.0
EX_dchac(e)_pos	0.0
EX_dcsptn1(e)_neg	10.729007316502601
EX_dcsptn1(e)_pos	194.42919917918945
EX_dcyt(e)_neg	7298.168353124843
EX_ddece1crn_neg	0.0
EX_ddece1crn_pos	12405.829911367831
EX_ddecrn_neg	0.0
EX_ddecrn_pos	10323.635362190356
EX_debrisoquine(e)_neg	7.422389412793263
EX_debrisoquine(e)_pos	0.0
EX_decdicrn_neg	0.0
EX_decdicrn_pos	12405.829911367831
EX_dgchol(e)_neg	6.786957013169194
EX_dgchol(e)_pos	66626.60718271816
EX_dgmp(e)_neg	4.164612464805832
EX_dgmp(e)_pos	4.6681239124359175
EX_dgsn(e)_neg	7769.292858478881
EX_dgtp(e)_neg	4.6681239124359175
EX_dgtp(e)_pos	4.164612464805832
EX_dha(e)_neg	3.400827347900599
EX_dha(e)_pos	3.400827347900599
EX_dhap(e)_neg	3.400827347900599
EX_dhap(e)_pos	3.400827347900599
EX_dhdascb(e)_neg	4437.309711600525
EX_dheas(e)_neg	9.334802553083126
EX_dheas(e)_pos	59290.70583222384
EX_dhf(e)_neg	0.0
EX_dhf(e)_pos	34.555286935255715
EX_digalsgalside_hs(e)_neg	0.0
EX_digalsgalside_hs(e)_pos	65810.72002031584
EX_din(e)_neg	7997.215127198639
EX_dlnlcg(e)_neg	6.022283804326698
EX_dlnlcg(e)_pos	47.92473179734496
EX_dmantipyrine(e)_neg	0.0
EX_dmantipyrine(e)_pos	7.901482338606389
EX_dmhptcrn(e)_neg	0.0
EX_dmhptcrn(e)_pos	45.750700813870004
EX_doco13ac_neg	17965.8946602467
EX_doco13ac_pos	0.0
EX_docosac_neg	15616.312066809129
EX_docosac_pos	0.0
EX_docosdiac_neg	0.0
EX_docosdiac_pos	15616.312066809129
EX_dopa(e)_neg	5.9254843082932
EX_dopa(e)_pos	9315.082981377345
EX_dopasf(e)_neg	0.0
EX_dopasf(e)_pos	32110.412380239777
EX_dpcoa(e)_neg	6577.4479314080145
EX_dpcoa(e)_pos	27527.005271228078
EX_drib(e)_neg	6.95787404628561
EX_drib(e)_pos	8058.876123611958
EX_dtdp(e)_neg	2.166800351094155
EX_dtdp(e)_pos	4.33360070218831
EX_dtmp(e)_neg	3.1734444683131153
EX_dtmp(e)_pos	7.558898378870934
EX_dttp(e)_neg	3.175340521402638
EX_dttp(e)_pos	7.554906688156149
EX_duri(e)_neg	6.757377396411248
EX_duri(e)_pos	7042.000522377765
EX_eaflatoxin(e)_neg	0.0
EX_eaflatoxin(e)_pos	7.422389412793263
EX_ebastine(e)_neg	12.880218363843218
EX_ebastine(e)_pos	0.0
EX_ebastineoh(e)_neg	0.0
EX_ebastineoh(e)_pos	12.880218363843218
EX_eicostet(e)_neg	7.679830246508553
EX_eicostet(e)_pos	31.788176523705122
EX_elaid(e)_neg	6.862650609263609
EX_elaid(e)_pos	5038.524467900235
EX_estradiol(e)_neg	11.35043801180135
EX_estradiol(e)_pos	50992.43548195876
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	56531.38673671829
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	59289.12269719702
EX_estrones(e)_neg	8.744580723558979
EX_estrones(e)_pos	54704.92925949167
EX_etoh(e)_neg	5.614789990479166
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.393779810132528
EX_fad(e)_pos	16251.493994348555
EX_fald(e)_neg	4.3129204382079465
EX_fald(e)_pos	20970.993859301314
EX_fe2(e)_neg	3.4034163737311496
EX_fe2(e)_pos	50385.20508558167
EX_fe3(e)_neg	3.290708134137692
EX_fe3(e)_pos	48914.301846888025
EX_fmn(e)_neg	16251.493994348557
EX_fmn(e)_pos	17177.546336088348
EX_fol(e)_neg	2216.560351201576
EX_for(e)_neg	4.015058285560616
EX_for(e)_pos	15109.549620457019
EX_fru(e)_neg	4.94589844796665
EX_fru(e)_pos	2782.010792536224
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	9660.217552857997
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	11479.478306705823
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	17448.33336453141
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	10444.751067064439
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	11451.14855946357
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	11506.639908243906
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	10935.5729712294
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	9538.002491269868
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	8799.848588485034
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9418.423009034294
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	11015.60372554381
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11388.014587489355
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10070.475655198261
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10303.805483302085
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.323676542060069
EX_gal(e)_neg	4086.4771556581245
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9316.583393388666
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10203.344989675625
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9100.770342820075
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8197.822958344621
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	9517.51017778967
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6317.346306847155
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11127.581195293798
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11753.001452434542
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12316.48773515889
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12319.830902475165
EX_gdp(e)_neg	3.076437747642934
EX_gdp(e)_pos	3.076437747642934
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2557.3855751931665
EX_glcur(e)_neg	5.30341637373115
EX_glcur(e)_pos	10.871635360066005
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13642.587078588276
EX_gln_L(e)_neg	4.775666042182822
EX_gln_L(e)_pos	7967.178532061374
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	14854.071897804808
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.5462154423848182
EX_glu_L(e)_pos	8369.222380060039
EX_gluala(e)_neg	5.357158983159617
EX_gluala(e)_pos	9084.514333291858
EX_gly(e)_neg	5586.573777995306
EX_glyb(e)_neg	18.274128196768054
EX_glyb(e)_pos	10200.920936815128
EX_glyc(e)_neg	4086.4771556581245
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6540.927195588236
EX_glygly(e)_neg	12690.519896885637
EX_glygn2(e)_neg	13.447086699439847
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.447086699439847
EX_glygn5(e)_neg	5.0454921586858905
EX_glygn5(e)_pos	19.48934529420617
EX_glyleu(e)_neg	9551.39391933952
EX_glyphe(e)_neg	10755.039885307553
EX_glypro(e)_neg	9294.154018772631
EX_glysar(e)_neg	16907.589905362252
EX_gmp(e)_neg	6.203404083554842
EX_gmp(e)_pos	7.267395466737071
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13008.490697714104
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13022.220877743612
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	12768.21999985205
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	12688.798796209225
EX_gsn(e)_neg	5884.0709842203
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12508.150288938743
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15055.835737256126
EX_gthrd(e)_neg	2.5450248755299296
EX_gthrd(e)_pos	13698.871654811062
EX_gtp(e)_neg	3.076437747642934
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.611723394485964
EX_gua(e)_pos	6212.477287204425
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13642.587078588276
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	14854.071897804808
EX_h(e)_neg	231.1057884805252
EX_h(e)_pos	2207.996025776399
EX_h2o(e)_neg	245.70988076721088
EX_h2o(e)_pos	3437.358131652828
EX_h2o2(e)_neg	3.9483695119970887
EX_h2o2(e)_pos	5692.008439068767
EX_ha(e)_neg	36.50259891979022
EX_ha(e)_pos	18484.728545678827
EX_ha_pre1(e)_neg	14.572064110416651
EX_ha_pre1(e)_pos	18937.87918840735
EX_hco3(e)_neg	432.8887152432489
EX_hco3(e)_pos	5233.421882387705
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.422389412793262
EX_hdca(e)_neg	6.528091881937512
EX_hdca(e)_pos	12825.336995284628
EX_hdcea(e)_neg	10155.723742433422
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	50312.94811898169
EX_hexc(e)_neg	9.866972438500431
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5234.701554983683
EX_hista(e)_neg	10.562306940844758
EX_hista(e)_pos	5234.7015549836815
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	32.51643447539999
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	340.49242372774575
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.422389412793262
EX_hxan(e)_neg	5.822305992129236
EX_hxan(e)_pos	6100.237947519217
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	9.879883992238549
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	441.4770451154296
EX_idp(e)_neg	2.1173489642143033
EX_idp(e)_pos	3.175340521402638
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7662.381062097929
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.3610928313515265
EX_inost(e)_neg	10.685466113514451
EX_inost(e)_pos	6238.229723056211
EX_ins(e)_neg	5998.976519238845
EX_itp(e)_neg	3.175340521402638
EX_itp(e)_pos	3.1734444683131153
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10741.748530711411
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.058446020635487
EX_ksi(e)_pos	1791.1050302013978
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1763.0206541150083
EX_ksii_core2(e)_neg	98.25654593288328
EX_ksii_core2(e)_pos	293.97960011930047
EX_ksii_core4(e)_neg	106.11826599082282
EX_ksii_core4(e)_pos	485.3044468776248
EX_lac_D(e)_neg	2.3584844709923285
EX_lac_D(e)_pos	3522.0470647781017
EX_lac_L(e)_neg	2.3584844709923285
EX_lac_L(e)_pos	3476.0968701090624
EX_lcts(e)_neg	4.287411162295883
EX_lcts(e)_pos	7264.946318872065
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3758.0421967119537
EX_leugly(e)_neg	9551.393919339516
EX_leuktrA4(e)_neg	3.48989622941603
EX_leuktrA4(e)_pos	4363.605282210243
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3485.9269581999215
EX_leuktrC4(e)_neg	5.603459682991119
EX_leuktrC4(e)_pos	22156.29839433587
EX_leuktrD4(e)_neg	4.104175324286808
EX_leuktrD4(e)_pos	17874.160264878905
EX_leuktrE4(e)_neg	4.754331979721591
EX_leuktrE4(e)_pos	17497.902398118258
EX_leuktrF4(e)_neg	5.5998611318261755
EX_leuktrF4(e)_pos	21030.465122266894
EX_leuleu(e)_neg	10149.030905777798
EX_lgnc(e)_neg	20.751389953193836
EX_lgnc(e)_pos	9.866972438500428
EX_limnen(e)_neg	7.422389412793262
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.634960503869891
EX_lneldc(e)_pos	9064.336804575256
EX_lnlc(e)_neg	5.959948113627347
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.824655192214264
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.406444384801445
EX_lnlncg(e)_pos	49.02327006018698
EX_lpchol_hs(e)_neg	13559.590939333175
EX_lys_L(e)_neg	12.197779726120322
EX_lys_L(e)_pos	3.9407448608811926
EX_mag_hs(e)_neg	5167.101393046393
EX_mal_L(e)_neg	5384.291929642428
EX_mal_L(e)_pos	9106.84823312602
EX_malcoa(e)_neg	5.257473709100048
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	2997.7460793429454
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.278052320374552
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.185155457570438
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6318307195619632
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5146.715345942349
EX_meoh(e)_neg	5.614789990479166
EX_meoh(e)_pos	21740.722943698987
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	41921.07250957537
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	15981.095496710208
EX_met_L(e)_neg	10.626096901786308
EX_met_L(e)_pos	10119.373788712197
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4661.157425487775
EX_n2m2nmasn(e)_neg	58.26404009905805
EX_n2m2nmasn(e)_pos	751.9231360632122
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.532510374311956
EX_nac(e)_pos	28.80769279212015
EX_nad(e)_neg	4.696652787854161
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.696652787854161
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.31925104609767
EX_nh4(e)_neg	523.1276904760076
EX_nh4(e)_pos	4982.433998670199
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.6850886314227145
EX_no(e)_pos	57595.888734267064
EX_no2(e)_neg	5.30341637373115
EX_no2(e)_pos	5.435817680033002
EX_npthl(e)_neg	7.422389412793262
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.6959365272790095
EX_nrpphr(e)_pos	29607.355279698757
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	71715.65945450286
EX_nrvnc(e)_neg	21.407956772396105
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3719.36412405515
EX_o2s(e)_neg	3.1722346150473517
EX_o2s(e)_pos	8750.339460467183
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19076.448887668615
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18344.610591364024
EX_ocdca(e)_neg	5058.253445453665
EX_ocdcea(e)_neg	6.832710080010116
EX_ocdcea(e)_pos	8824.173070734321
EX_octa(e)_neg	8814.148351134621
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.422389412793262
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.422389412793262
EX_orn(e)_neg	4.4117506870918675
EX_orn(e)_pos	10903.859727213816
EX_orot(e)_neg	6.754981695273983
EX_orot(e)_pos	8333.973867718832
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11112.264742626177
EX_paf_hs(e)_neg	4.694567567144321
EX_paf_hs(e)_pos	6.765712568676217
EX_pan4p(e)_neg	5344.1755365310955
EX_pan4p(e)_pos	6577.4479314080145
EX_pchol_hs(e)_neg	13.64882482034879
EX_pchol_hs(e)_pos	10405.192366069532
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5021.588967887803
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5021.588967887802
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14226.288082160001
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15315.873491665896
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.422389412793262
EX_pglyc_hs(e)_neg	5.4358176800330025
EX_pglyc_hs(e)_pos	13469.176115563527
EX_phe_L(e)_neg	5900.1955463018585
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18693.4539862713
EX_pheme(e)_neg	50397.33761491647
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	45.75070081386999
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	492.6573829983026
EX_pi(e)_pos	6141.90053742495
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6124.140229042069
EX_ppa(e)_neg	4.562286641335131
EX_ppa(e)_pos	9985.771040841231
EX_ppi(e)_neg	3.776953224523853
EX_ppi(e)_pos	21399.386343074624
EX_prgstrn(e)_neg	6.214017413275153
EX_prgstrn(e)_pos	60871.73982576835
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.334627537073467
EX_pro_L(e)_pos	8094.885971546223
EX_progly(e)_neg	9294.154018772631
EX_prostgd2(e)_neg	2.5666662821325303
EX_prostgd2(e)_pos	134.53474232050604
EX_prostge1(e)_neg	4.268466793914104
EX_prostge1(e)_pos	15.50540038174231
EX_prostge2(e)_neg	3.3445919820492893
EX_prostge2(e)_pos	16.095580787965055
EX_prostgf2(e)_neg	4.938698493388907
EX_prostgf2(e)_pos	141.21162360481222
EX_prostgh2(e)_neg	2.5666662821325303
EX_prostgh2(e)_pos	132.38184431624836
EX_prostgi2(e)_neg	6.075649687786836
EX_prostgi2(e)_pos	160.84863116293053
EX_prpp(e)_neg	3.9745591909725952
EX_prpp(e)_pos	26464.029561044135
EX_ps_hs(e)_neg	6.416145464874597
EX_ps_hs(e)_pos	14170.46174376924
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13642.587078588276
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14854.071897804808
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	28.435691464287732
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.665731567862994
EX_ptrc(e)_pos	14156.759345641573
EX_ptth(e)_neg	6123.590908876748
EX_ptth(e)_pos	5642.501932737439
EX_pydam(e)_neg	10080.829474771765
EX_pydx(e)_neg	7844.733710847749
EX_pydx5p(e)_neg	8.942270798893928
EX_pydx5p(e)_pos	9527.735214706496
EX_pydxn(e)_neg	9049.626171276172
EX_pyr(e)_neg	3.538803228081892
EX_pyr(e)_pos	4332.440712282183
EX_q10(e)_neg	5525.722700901147
EX_q10h2(e)_pos	5525.722700901147
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6397.140143401592
EX_retfa(e)_neg	5.4358176800330025
EX_retfa(e)_pos	1202.9765809589521
EX_retinol(e)_neg	791.9261363491696
EX_retinol(e)_pos	23.831227910219532
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1597.3959239191533
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1597.3959239191538
EX_retn(e)_neg	341.90310162884407
EX_retn(e)_pos	813.4049725228758
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3874.5932468652077
EX_rib_D(e)_neg	4960.968502110904
EX_ribflv(e)_neg	17196.382860522506
EX_s2l2fn2m2masn(e)_neg	4.058446020635487
EX_s2l2fn2m2masn(e)_pos	782.1085808305795
EX_s2l2n2m2masn(e)_neg	73.91124514871872
EX_s2l2n2m2masn(e)_pos	647.4821871728211
EX_sarcs(e)_neg	9.906576914671733
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4900.356166937578
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.4639410027819397
EX_ser_L(e)_pos	6605.9817476519265
EX_sfcys(e)_pos	21425.329290694153
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14734.862389184975
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1193.9019948610016
EX_so4(e)_pos	13404.946426568213
EX_spc_hs(e)_neg	11.331992068881485
EX_spc_hs(e)_pos	27843.530382203233
EX_sph1p(e)_neg	13.033631860013772
EX_sph1p(e)_pos	19064.726035041724
EX_sphs1p(e)_neg	9.267213977102982
EX_sphs1p(e)_pos	32079.0053970421
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23497.604559296673
EX_sprm(e)_neg	2.0015883137781083
EX_sprm(e)_pos	15120.461287604603
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.468081045490434
EX_strch1(e)_neg	13.447086699439847
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.372746079342945
EX_strch2(e)_pos	13.447086699439847
EX_strdnc(e)_neg	9.49326850360036
EX_strdnc(e)_pos	6.854496359002141
EX_succ(e)_neg	6.274838286477621
EX_succ(e)_pos	5563.306461719551
EX_sucr(e)_neg	3.4727460793429454
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.142901312494448
EX_tag_hs(e)_pos	7.943802585849234
EX_tagat_D(e)_neg	6.950675754946237
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.299785341454222
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.422389412793262
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	12965.783396529563
EX_tcynt(e)_neg	5.3034163737311495
EX_tcynt(e)_pos	11.103227017998401
EX_tdchola(e)_neg	5.477495913879588
EX_tdchola(e)_pos	66601.1816025095
EX_tdcrn_neg	0.0
EX_tdcrn_pos	7993.5550960459705
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12405.829911367833
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12405.829911367831
EX_tethex3(e)_neg	10.018091392948275
EX_tethex3(e)_pos	7.724685487265785
EX_tetpent3(e)_neg	7.724685487265785
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.729007316502607
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.018091392948277
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.100404514668279
EX_thf(e)_pos	4877.621917241725
EX_thm(e)_neg	11931.467393882618
EX_thmmp(e)_neg	9.054787403851943
EX_thmmp(e)_pos	11931.467393882629
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27321.613715164287
EX_thr_L(e)_neg	4.808316106797117
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.300081429645989
EX_thym(e)_pos	11946.16578004039
EX_thymd(e)_neg	6.347814885318145
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	9.879883992238549
EX_tmndnc(e)_neg	13.01789189038881
EX_tmndnc(e)_pos	239.2332453848605
EX_tolbutamide(e)_neg	7.422389412793262
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.07069870207617
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.887825103395073
EX_triodthy(e)_pos	10.63616431279932
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	20.969928388409432
EX_trp_L(e)_neg	7.227959505084504
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.939642438412294
EX_tststerone(e)_pos	54132.59205352447
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67790.08330782937
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	59852.065526799524
EX_tsul(e)_neg	11.773546253855388
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7160.1170327278205
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	167.3507687714537
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19355.739683865846
EX_tyr_L(e)_neg	3.296121503340082
EX_tyr_L(e)_pos	5470.606232537608
EX_udp(e)_neg	3.076437747642934
EX_udp(e)_pos	22594.578697570163
EX_udpg(e)_neg	5.32367654206007
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.3820048715771107
EX_ump(e)_pos	14485.940146414849
EX_ura(e)_neg	5.774606006294692
EX_ura(e)_pos	7314.942621398498
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8765.207050389694
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11210.89641907285
EX_uri(e)_neg	4.995317939496979
EX_uri(e)_pos	5763.942453124527
EX_utp(e)_neg	3.076437747642934
EX_utp(e)_pos	26102.19951088311
EX_vacc(e)_neg	7.715394442166044
EX_vacc(e)_pos	8792.889427912069
EX_val_L(e)_neg	6.25478084786252
EX_val_L(e)_pos	7666.404633534006
EX_vitd2(e)_neg	0.0
