	WT.1012.e_S152_L007_R1_001	WT.911.d_S144_L007_R1_001	Ob.DHA.d_S147_L007_R1_001	WT.b_S126_L007_R1_001
S4T4g_pos	0.0	0.0	0.0	0.0
S4T5g_pos	0.0	0.0	0.0	0.0
S4T6g_pos	3.01435529297707	2.568032104771279	3.249445341085839	2.948600847493356
S4TASE1ly_pos	4.01435529297707	3.817623257511431	4.507794640198696	3.5360529002402097
S4TASE1ly_neg	4.01435529297707	3.817623257511431	4.507794640198696	3.5360529002402097
S4TASE2ly_pos	4.01435529297707	3.817623257511431	4.507794640198696	3.5360529002402097
S4TASE2ly_neg	4.01435529297707	3.817623257511431	4.507794640198696	3.5360529002402097
S4TASE3ly_pos	4.01435529297707	3.817623257511431	4.507794640198696	3.5360529002402097
S4TASE3ly_neg	4.01435529297707	3.817623257511431	4.507794640198696	3.5360529002402097
S4TASE4ly_pos	4.01435529297707	3.817623257511431	4.507794640198696	3.5360529002402097
S4TASE4ly_neg	4.01435529297707	3.817623257511431	4.507794640198696	3.5360529002402097
S4TASE5ly_pos	4.01435529297707	3.817623257511431	4.507794640198696	3.5360529002402097
S4TASE5ly_neg	4.01435529297707	3.817623257511431	4.507794640198696	3.5360529002402097
S6T10g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T11g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T12g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T13g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T14g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T15g_pos	0.6135316529179271	0.8559896973084807	0.28688114778816154	0.48542682717024166
S6T16g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T17g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T18g_pos	0.6135316529179271	0.8559896973084807	0.28688114778816154	0.48542682717024166
S6T19g_pos	1.063502942306158	1.292781749227846	0.5058909297299573	1.372952097911829
S6T1g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T20g_pos	1.063502942306158	1.292781749227846	0.5058909297299573	1.372952097911829
S6T21g_pos	1.063502942306158	1.292781749227846	0.5058909297299573	1.372952097911829
S6T22g_pos	0.903038270112912	0.8639384504239714	0.4222330006830478	1.1890338243900171
S6T23g_pos	0.903038270112912	0.8639384504239714	0.4222330006830478	1.1890338243900171
S6T24g_pos	1.063502942306158	1.292781749227846	0.5058909297299573	1.372952097911829
S6T25g_pos	6.070174625154059	6.1765222465489575	6.4886435398537845	5.661350569233997
S6T2g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T3g_pos	0.6135316529179271	0.8559896973084807	0.28688114778816154	0.48542682717024166
S6T4g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T5g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T6g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T7g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T8g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6T9g_pos	0.7655347463629772	0.6690267655096306	0.9107326619029126	0.49569516262406876
S6TASE10ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE10ly_neg	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE11ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE11ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE12ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE12ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE13ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE13ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE14ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE14ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE15ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE15ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE16ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE16ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE17ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE17ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE18ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE18ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE19ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE19ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE1ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE1ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE20ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE20ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE21ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE21ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE22ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE22ly_neg	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE23ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE23ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE24ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE24ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE25ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE25ly_neg	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE26ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE26ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE2ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE2ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE3ly_pos	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE3ly_neg	6.15704371014558	5.6946016533561234	6.271089466265599	5.7366048753142485
S6TASE4ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE4ly_neg	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE5ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE5ly_neg	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE6ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE6ly_neg	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE7ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE7ly_neg	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE8ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE8ly_neg	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE9ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
S6TASE9ly_neg	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
SACCD3m_pos	6.788685710613533	6.889351852594645	6.919816770052789	6.308703071282113
SACCD4m_pos	6.788685710613533	6.889351852594645	6.919816770052789	6.308703071282113
SADT_pos	6.423410093269615	6.532316959332765	6.096767854714689	6.004051884507083
SALMCOM_pos	14.111173171991796	15.64643073616864	15.322626027010427	14.371373041586489
SALMCOM2_pos	1.0356239097307212	1.765534746362977	2.718087583960517	2.0908534304511135
SAMHISTA_pos	4.569855608330948	4.344118334521428	5.344118334521428	4.088311235888661
SARCOXp_pos	7.700092874758994	7.576219781209581	7.353676157751641	7.472731449369055
SARCStex_pos	0.0	0.0	0.0	0.0
SARCStm_pos	0.0	0.0	0.0	0.0
SARCStp_pos	0.0	0.0	0.0	0.0
SARDHm_pos	8.170175447591868	8.078364326814611	8.239359850277467	7.7899900186680995
SBPP1er_pos	4.984589350362456	4.752213367865143	5.142821844115928	4.656496370553495
SBPP3er_pos	4.984589350362456	4.752213367865143	5.142821844115928	4.656496370553495
SBTD_D2_pos	9.253634786993423	9.042261289546955	9.665104925349972	9.075131470238018
SBTR_pos	7.925880770993272	7.7114949066500875	8.793603309279407	7.989820220117596
SCP21x_pos	11.076020559926203	10.599438682787564	11.322367599080316	10.974701379398141
SCP21x_neg	11.076020559926203	10.599438682787564	11.322367599080316	10.974701379398141
SCP22x_pos	11.076020559926203	10.599438682787564	11.322367599080316	10.974701379398141
SCP22x_neg	11.076020559926203	10.599438682787564	11.322367599080316	10.974701379398141
SCP2x_pos	11.076020559926203	10.599438682787564	11.322367599080316	10.974701379398141
SCPx_pos	11.076020559926203	10.599438682787564	11.322367599080316	10.974701379398141
SEAHCYSHYD_pos	9.821630502401101	9.95904561244225	9.892163309861965	9.770052661948423
SEAHCYStn_pos	0.0	0.0	0.0	0.0
SEAHCYStn_neg	0.0	0.0	0.0	0.0
SEASMETtn_pos	0.0	0.0	0.0	0.0
SEASMETtn_neg	0.0	0.0	0.0	0.0
SELADT_pos	6.423410093269615	6.532316959332765	6.096767854714689	6.004051884507083
SELCYSLY_pos	5.918863237274595	5.96139181179108	6.132165525478088	5.696272083925863
SELCYSLY2_pos	5.918863237274595	5.96139181179108	6.132165525478088	5.696272083925863
SELCYSTGL_pos	7.560332834212441	7.675957032941749	7.869192824699408	7.418105597079493
SELCYSTS_pos	8.24088671380497	8.21164498650244	8.013294754528488	7.902375114486025
SELMETAT_pos	9.793798364718103	9.982451749527547	10.800074804751945	9.691813297171379
SELNPS_pos	9.379183395107875	9.32750773458721	9.001661523474183	9.052703891399414
SELt4_3_pos	0.0	0.0	0.0	0.0
SELt4_3_neg	0.0	0.0	0.0	0.0
Ser_Thrtg_pos	0.0	0.0	0.0	0.0
Ser_Thrtg_neg	0.0	0.0	0.0	0.0
SERALANaEx_pos	1.903038270112912	1.6644828403646825	3.0071955014042038	1.903038270112912
SERASNNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
SERCYSNaEx_pos	1.903038270112912	1.6644828403646825	3.0071955014042038	1.903038270112912
SERDGLNexR_pos	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
SERDGLNexR_neg	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
SERDGLYexR_pos	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
SERDGLYexR_neg	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
SERGLNexR_pos	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
SERGLNexR_neg	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
SERGLNNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
SERGLYexR_pos	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
SERGLYexR_neg	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
SERHL_pos	7.758089934201813	8.162441683725964	8.82623067805053	7.9821950244595365
SERLYSNaex_pos	4.236109889889632	4.035623909730721	3.055716263512544	3.5582676340557358
SERPT_pos	3.0143552929770703	2.8506660933309345	3.442280035252584	2.625270489374693
SERt4_pos	8.951838370449522	8.809028507711892	8.722261081642294	8.566548809139537
SERTHRNaEx_pos	1.903038270112912	1.6644828403646825	3.0071955014042038	1.903038270112912
SERtN1_pos	0.5558161550616397	0.0	0.0	0.16349873228287956
SERtN1_neg	0.5558161550616397	0.0	0.0	0.16349873228287956
SERtp_pos	0.0	0.0	0.0	0.0
SERtp_neg	0.0	0.0	0.0	0.0
SFGTH_pos	7.439290681042018	7.574858391292778	8.355659425773574	7.6475303795254765
SGALSIDEtg_pos	0.0	0.0	0.0	0.0
SGALSIDEtg_neg	0.0	0.0	0.0	0.0
SGALSIDEtl_pos	0.0	0.0	0.0	0.0
SGALSIDEtl_neg	0.0	0.0	0.0	0.0
SGPL11r_pos	4.7865963618908065	4.819668183496455	4.963011647599427	4.722466024471091
SGPL12r_pos	4.7865963618908065	4.819668183496455	4.963011647599427	4.722466024471091
SIAASE_pos	1.6088092426755238	1.280956313831056	1.5360529002402097	0.8953026213333066
SIAASE2ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
SIAASE3ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
SIAASE4ly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
SIAASEly_pos	4.4431093133353645	4.28743535550644	4.746581499785813	4.488964817004848
SIAT4Bg_pos	1.2630344058337937	1.3103401206121505	1.207892851641333	0.8559896973084807
SIAT9g_pos	6.0961353249095005	6.3334237337251915	6.8346606579017255	6.921721947009604
sink_citr(c)_pos	0.0	0.0	0.0	0.0
sink_pre_prot(r)_pos	0.0	0.0	0.0	0.0
sink_pre_prot(r)_neg	0.0	0.0	0.0	0.0
SLCBK1_pos	5.323370069061268	5.213347281733441	5.150965783556497	5.1034976397033365
SLDt_pos	0.0	0.0	0.0	0.0
SLDx_pos	8.4605378071165	8.410536151071462	8.864217103443154	8.328046556270742
SLDx_neg	8.4605378071165	8.410536151071462	8.864217103443154	8.328046556270742
SLDxm_pos	7.463442631859737	7.391973883060293	8.346735328287934	7.4356285940520905
SLDxm_neg	7.463442631859737	7.391973883060293	8.346735328287934	7.4356285940520905
SMPD3g_pos	0.5058909297299573	0.46466826700344427	2.881664619320345	0.6599245584023783
SMPD3l_pos	0.5058909297299573	0.46466826700344427	2.881664619320345	0.6599245584023783
SMPD4_pos	0.0	0.0	0.0	0.0
SMS_pos	2.4489009511451276	2.6229303509201767	3.463360885816658	2.2448870591235344
SO4CLtex2_pos	2.5185351389821804	1.7612852733616193	2.6205864104518777	2.5084286525318573
SO4HCOtex_pos	6.204962330542514	6.095080491901415	6.322108420497358	5.831623936820749
SO4OXAtex2_pos	2.5185351389821804	1.7612852733616193	2.6205864104518777	2.5084286525318573
SO4t4_2_pos	0.0	0.2016338611696504	0.28688114778816154	0.25096157353321874
SO4t4_2_neg	0.0	0.2016338611696504	0.28688114778816154	0.25096157353321874
SO4tl_pos	0.0	0.0	0.0	0.0
SO4tl_neg	0.0	0.0	0.0	0.0
SOAT11_pos	1.280956313831056	1.565597175854225	1.560714954474479	1.1890338243900171
SOAT11r_pos	1.280956313831056	1.565597175854225	1.560714954474479	1.1890338243900171
SOAT12_pos	1.280956313831056	1.565597175854225	1.560714954474479	1.1890338243900171
SOAT12r_pos	1.280956313831056	1.565597175854225	1.560714954474479	1.1890338243900171
SPC_HSt_pos	0.0	0.0	0.0	0.0
SPC_HSt_neg	0.0	0.0	0.0	0.0
SPH1Pte_pos	0.0	0.0	0.0	0.0
SPH1Pte_neg	0.0	0.0	0.0	0.0
SPH1Ptr_pos	0.0	0.0	0.0	0.0
SPH1Ptr_neg	0.0	0.0	0.0	0.0
SPHGNtr_pos	0.0	0.0	0.0	0.0
SPHGNtr_neg	0.0	0.0	0.0	0.0
SPHINGStl_pos	0.0	0.0	0.0	0.0
SPHINGStl_neg	0.0	0.0	0.0	0.0
SPHINGStr_pos	0.0	0.0	0.0	0.0
SPHINGStr_neg	0.0	0.0	0.0	0.0
SPHK21c_pos	5.323370069061268	5.213347281733441	5.150965783556497	5.1034976397033365
SPHMDAc_pos	0.0	0.0	0.0	0.0
SPHMYLNtg_pos	0.0	0.0	0.0	0.0
SPHMYLNtg_neg	0.0	0.0	0.0	0.0
SPHMYLNtl_pos	0.0	0.0	0.0	0.0
SPHMYLNtl_neg	0.0	0.0	0.0	0.0
SPHS1Pte_pos	0.0	0.0	0.0	0.0
SPHS1Pte_neg	0.0	0.0	0.0	0.0
SPHS1Ptr_pos	0.0	0.0	0.0	0.0
SPHS1Ptr_neg	0.0	0.0	0.0	0.0
SPMDOX_pos	0.0	0.0	0.0	0.0
SPMS_pos	4.007195501404204	3.351910961103077	4.489928219405183	3.9212458885855885
SPODM_pos	10.233715533710727	10.298096944474837	10.863922968122482	10.599057382787752
SPODMe_pos	4.645009884391095	4.458119481174506	5.3795516533654935	4.405311682597445
SPODMm_pos	5.868143479666726	5.758889432720965	6.40922119732453	5.714245517666122
SPODMn_pos	10.233715533710727	10.298096944474837	10.863922968122482	10.599057382787752
SPODMx_pos	10.233715533710727	10.298096944474837	10.863922968122482	10.599057382787752
SPR_pos	6.653346692722177	6.447579196548882	7.007083347243857	6.681168120416691
SPRMS_pos	4.067810783789621	3.4905701304462013	4.614120868789254	4.095080491901415
SPRn_pos	6.653346692722177	6.447579196548882	7.007083347243857	6.681168120416691
SPTix_pos	8.331902233804703	8.147611977224223	6.960465374102548	8.229684047939134
SQLEr_pos	3.953265239014844	3.534808661231747	4.904965718684027	5.0802312720192635
SQLSr_pos	5.565901766806668	5.520422248526446	6.320304149325612	6.376255649313362
SR5AR2r_pos	5.764208130139947	5.5109619192773796	5.496654082593496	6.012568673503056
SR5ARr_pos	5.764208130139947	5.5109619192773796	5.496654082593496	6.012568673503056
SRTN23OX_pos	0.0	0.0	0.0	0.0
SRTNACT_pos	0.0	0.0	0.18903382439001715	0.21412480535284734
SRTNMTX_pos	9.849170497314281	9.800430786033468	9.871304631263968	9.418969959749946
SRTNt6_2_r_pos	0.0	0.12432813500220177	0.18903382439001715	0.47508488294878287
SRTNt6_2_r_neg	0.0	0.12432813500220177	0.18903382439001715	0.47508488294878287
SRTNtu_pos	7.817431397009667	7.474679392336235	8.389910925071666	7.7712253363909465
SRTNtu_neg	7.817431397009667	7.474679392336235	8.389910925071666	7.7712253363909465
ST3GAL21g_pos	1.2630344058337937	1.3103401206121505	1.207892851641333	0.8559896973084807
ST3GAL22g_pos	1.2630344058337937	1.3103401206121505	1.207892851641333	0.8559896973084807
ST3GAL23g_pos	1.2630344058337937	1.3103401206121505	1.207892851641333	0.8559896973084807
ST3GAL31g_pos	5.655065551195028	5.568032104771279	5.811984719351674	5.674969030624974
ST3GAL61g_pos	1.207892851641333	1.15704371014558	1.4594316186372973	0.8718436485093178
ST3GAL62g_pos	1.207892851641333	1.15704371014558	1.4594316186372973	0.8718436485093178
ST6GALNAC21_pos	0.8559896973084807	0.32192809488736235	0.8718436485093178	0.47508488294878287
ST6GALNAC22_pos	0.8559896973084807	0.32192809488736235	0.8718436485093178	0.47508488294878287
ST6GALNAC23_pos	0.8559896973084807	0.32192809488736235	0.8718436485093178	0.47508488294878287
ST6GALNAC24_pos	0.8559896973084807	0.32192809488736235	0.8718436485093178	0.47508488294878287
ST6GALNAC25_pos	0.8559896973084807	0.32192809488736235	0.8718436485093178	0.47508488294878287
ST6GALNAC26_pos	0.8559896973084807	0.32192809488736235	0.8718436485093178	0.47508488294878287
ST6GALNAC27_pos	0.8559896973084807	0.32192809488736235	0.8718436485093178	0.47508488294878287
ST6GALNAC28_pos	0.8559896973084807	0.32192809488736235	0.8718436485093178	0.47508488294878287
ST6GALNAC31_pos	4.588564737401352	4.81352468929781	4.852498298789891	4.983677694698067
ST6GALNAC62_pos	4.5496691707264905	4.744699314207836	4.826802684285827	4.967168607532628
ST8SIA11_pos	0.36737106564852945	0.12432813500220177	0.056583528366367514	0.04264433740849372
ST8SIA12_pos	0.36737106564852945	0.12432813500220177	0.056583528366367514	0.04264433740849372
ST8SIA51g_pos	0.0	0.0	0.0	0.0
ST8SIA52g_pos	0.0	0.0	0.0	0.0
ST8SIA53g_pos	0.0	0.0	0.0	0.0
ST8SIA54g_pos	0.0	0.0	0.0	0.0
ST8SIA55g_pos	0.0	0.0	0.0	0.0
ST8SIA56g_pos	0.0	0.0	0.0	0.0
STCOAtx_pos	0.0	0.0	0.0	0.0
STCOAtx_neg	0.0	0.0	0.0	0.0
STRDNCCPT1_pos	6.97315203787724	6.506208389306745	7.0892650838843245	6.679057785493291
STRDNCCPT2_pos	5.940166750482817	5.773996325111173	6.767919585801803	6.20006486151431
STRDNCCRNt_pos	5.982765462583646	5.665051614289214	7.330737650206952	6.090853430451113
STRDNCt_pos	0.0	0.0	0.0	0.0
STRDNCt_neg	0.0	0.0	0.0	0.0
STS1_pos	0.0	0.0	0.0	0.0
STS1r_pos	0.0	0.0	0.0	0.0
STS2_pos	0.0	0.0	0.0	0.0
STS2r_pos	0.0	0.0	0.0	0.0
SUCCt2m_pos	5.622344722724236	5.325170512376046	7.326069892145145	5.330558400030802
SUCCt2m_neg	5.622344722724236	5.325170512376046	7.326069892145145	5.330558400030802
SUCCt4_2_pos	0.8639384504239714	1.765534746362977	0.6135316529179271	1.3617683594191536
SUCCt4_2_neg	0.8639384504239714	1.765534746362977	0.6135316529179271	1.3617683594191536
SUCCtp_pos	0.0	0.0	0.0	0.0
SUCCtp_neg	0.0	0.0	0.0	0.0
SUCD1m_pos	7.669363440129968	7.663131102919497	8.209368068637154	7.66519377274042
SUCD1m_neg	7.669363440129968	7.663131102919497	8.209368068637154	7.66519377274042
SUCOAS1m_pos	7.345627012153769	7.17836607390181	8.100688617364066	7.180406485310635
SUCOAS1m_neg	7.345627012153769	7.17836607390181	8.100688617364066	7.180406485310635
SUCOASm_pos	7.100872552475028	6.948484044267701	7.628810041160062	6.975847968006785
SUCOASm_neg	7.100872552475028	6.948484044267701	7.628810041160062	6.975847968006785
SUCRe_pos	4.900625332536066	4.644433152406245	4.720278465233327	4.534186139090097
SULFOX_pos	5.888012585402829	5.8858183719899175	6.430117974892026	5.743084055549586
T2M26DCOAHLm_pos	7.307382984857298	6.982080909763738	7.806324057390029	7.047342072562179
T2M26DCOAHLm_neg	7.307382984857298	6.982080909763738	7.806324057390029	7.047342072562179
T2M26DCOAHLx_pos	8.428904483233627	8.300581359795972	9.718875314960192	8.532550739284268
T2M26DCOAHLx_neg	8.428904483233627	8.300581359795972	9.718875314960192	8.532550739284268
T4HCINNMFM_pos	0.0	0.0	0.0	0.0
T4HCINNOX_pos	2.8094144442358986	3.23112515787905	3.0548484769956197	2.6322682154995127
TAGAT_Dt_pos	0.0	0.0	0.0	0.0
TAGt_pos	0.0	0.0	0.0	0.0
TAGt_neg	0.0	0.0	0.0	0.0
TALA_pos	6.526694845541976	6.468583317006828	7.765667340916711	6.695019442356839
TALA_neg	6.526694845541976	6.468583317006828	7.765667340916711	6.695019442356839
TAURt4_2_r_pos	5.456806149230474	4.970393537914677	4.842476062993939	4.491853096329675
TAURt4_2_r_neg	5.456806149230474	4.970393537914677	4.842476062993939	4.491853096329675
TAURtcx_pos	5.456806149230474	4.970393537914677	4.842476062993939	4.491853096329675
TAURtcx_neg	5.456806149230474	4.970393537914677	4.842476062993939	4.491853096329675
TAXOLte_pos	0.0	0.0	0.0	0.0
TAXOLte_neg	0.0	0.0	0.0	0.0
TCHOLAt_pos	0.35614381022527536	0.32192809488736235	0.08406426478847456	0.28688114778816154
TCHOLAt_neg	0.35614381022527536	0.32192809488736235	0.08406426478847456	0.28688114778816154
TCHOLAt2_pos	9.127684862579478	9.000450771770856	9.305286573953882	8.97896780494077
TCHOLAt3_pos	8.304647930720396	8.220813610065584	7.938932648048711	7.875411480130766
