	WT.b_S126_L007_R1_001
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.6710617661252485
EX_glu_L(e)_pos	8509.10815499002
EX_gluala(e)_neg	5.423352240316356
EX_gluala(e)_pos	9878.37966294682
EX_gly(e)_neg	5737.36650249836
EX_glyb(e)_neg	18.78285697238608
EX_glyb(e)_pos	10365.84872916419
EX_glyc(e)_neg	4134.987811776934
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6780.115280442992
EX_glygly(e)_neg	13027.636089571051
EX_glygn2(e)_neg	13.455515049996267
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.455515049996267
EX_glygn5(e)_neg	5.093320580885338
EX_glygn5(e)_pos	19.497330047364887
EX_glyleu(e)_neg	9774.079824770088
EX_glyphe(e)_neg	10923.127152467638
EX_glypro(e)_neg	9502.870350673611
EX_glysar(e)_neg	17312.290205095447
EX_gmp(e)_neg	6.459656894391741
EX_gmp(e)_pos	7.4218373019976305
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13468.038430910645
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13495.853818721294
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	13255.998321911049
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	13176.918770326076
EX_gsn(e)_neg	6050.106613090377
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12987.886122900762
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15437.880196669466
EX_gthrd(e)_neg	2.625108614834579
EX_gthrd(e)_pos	14032.723961514701
EX_gtp(e)_neg	3.1288376560349103
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.746459420991514
EX_gua(e)_pos	6357.276340628716
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13833.90595434752
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	15061.728892192123
EX_h(e)_neg	238.3772059768695
EX_h(e)_pos	2294.754647933125
EX_h2o(e)_neg	248.39506256925148
EX_h2o(e)_pos	3514.187156466619
EX_h2o2(e)_neg	3.9767741527798
EX_h2o2(e)_pos	5794.54160385952
EX_ha(e)_neg	37.342596454562766
EX_ha(e)_pos	19242.924289358074
EX_ha_pre1(e)_neg	15.285929169742138
EX_ha_pre1(e)_pos	19694.96298685447
EX_hco3(e)_neg	440.2808497421556
EX_hco3(e)_pos	5323.659254461616
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.528206656118891
EX_hdca(e)_neg	6.634993472722993
EX_hdca(e)_pos	13234.800100074875
EX_hdcea(e)_neg	10459.351819458085
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	51249.01842226086
EX_hexc(e)_neg	10.16850816789546
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5354.518933670493
EX_hista(e)_neg	10.897140205848379
EX_hista(e)_pos	5354.518933670493
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	33.42440577592564
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	352.06369914729635
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.52820665611889
EX_hxan(e)_neg	5.8203845518129524
EX_hxan(e)_pos	6257.252573820062
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.151218399252464
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	456.1953980584542
EX_idp(e)_neg	2.210018776145892
EX_idp(e)_pos	3.3506215753276085
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7762.960490498386
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.631948383432818
EX_inost(e)_neg	10.783656004516343
EX_inost(e)_pos	6451.032727233774
EX_ins(e)_neg	6176.33078651555
EX_itp(e)_neg	3.3506215753276085
EX_itp(e)_pos	3.3439286177227165
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10877.927152844306
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.1268096850411835
EX_ksi(e)_pos	1843.826813123809
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1814.6935293193674
EX_ksii_core2(e)_neg	100.9274858453389
EX_ksii_core2(e)_pos	302.9656339279886
EX_ksii_core4(e)_neg	109.11045574673847
EX_ksii_core4(e)_pos	499.7722051178171
EX_lac_D(e)_neg	2.427938414691764
EX_lac_D(e)_pos	3672.666350183915
EX_lac_L(e)_neg	2.427938414691764
EX_lac_L(e)_pos	3619.965624673682
EX_lcts(e)_neg	4.352440403466261
EX_lcts(e)_pos	7467.508608430589
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3825.953173631411
EX_leugly(e)_neg	9774.079824770088
EX_leuktrA4(e)_neg	3.461015112997251
EX_leuktrA4(e)_pos	4113.608879984366
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3230.173856680846
EX_leuktrC4(e)_neg	5.827838092888317
EX_leuktrC4(e)_pos	22654.819131048276
EX_leuktrD4(e)_neg	4.287092682316646
EX_leuktrD4(e)_pos	18149.471650355932
EX_leuktrE4(e)_neg	4.777478328854424
EX_leuktrE4(e)_pos	17795.16191740199
EX_leuktrF4(e)_neg	5.606155420467101
EX_leuktrF4(e)_pos	21453.83912513324
EX_leuleu(e)_neg	10319.246478463509
EX_lgnc(e)_neg	21.63688433915969
EX_lgnc(e)_pos	10.16850816789546
EX_limnen(e)_neg	7.52820665611889
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.974939528767937
EX_lneldc(e)_pos	9154.017445351947
EX_lnlc(e)_neg	6.147577080918348
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.970202311266702
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.797052394475315
EX_lnlncg(e)_pos	49.640001687931594
EX_lpchol_hs(e)_neg	13983.463241919264
EX_lys_L(e)_neg	12.596160747707366
EX_lys_L(e)_pos	3.9407448608811926
EX_mag_hs(e)_neg	5205.014244286989
EX_mal_L(e)_neg	5352.4850227067145
EX_mal_L(e)_pos	9337.898832465411
EX_malcoa(e)_neg	5.257798122398444
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3021.660290442669
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.2882550605218
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.190035028945207
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6477735269617795
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5302.897243610196
EX_meoh(e)_neg	5.744382398871375
EX_meoh(e)_pos	22133.452546229986
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42460.634248000846
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16419.227459254165
EX_met_L(e)_neg	10.845228779985673
EX_met_L(e)_pos	10384.862466229699
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4747.560349882702
EX_n2m2nmasn(e)_neg	60.08850715985754
EX_n2m2nmasn(e)_pos	774.2992361770158
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.867462116208848
EX_nac(e)_pos	29.159325279197038
EX_nad(e)_neg	4.789903983849678
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.789903983849678
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.695868903394192
EX_nh4(e)_neg	545.6124009252419
EX_nh4(e)_pos	5160.28044782775
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.9956242884209825
EX_no(e)_pos	58606.52550565891
EX_no2(e)_neg	5.381134766892349
EX_no2(e)_pos	5.4761393952307005
EX_npthl(e)_neg	7.52820665611889
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.803909189396581
EX_nrpphr(e)_pos	30015.519650494727
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72427.13290107291
EX_nrvnc(e)_neg	22.308158376663027
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3750.6105166674847
EX_o2s(e)_neg	3.2311057718091045
EX_o2s(e)_pos	9094.438602146787
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19790.418129150075
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	19037.962080687146
EX_ocdca(e)_neg	5192.364758793849
EX_ocdcea(e)_neg	7.02117013661541
EX_ocdcea(e)_pos	8891.691805729017
EX_octa(e)_neg	9065.803095128236
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.528206656118891
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.52820665611889
EX_orn(e)_neg	4.449820596587553
EX_orn(e)_pos	11509.744047426535
EX_orot(e)_neg	6.863647076361022
EX_orot(e)_pos	8479.92772676603
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11201.652940472139
EX_paf_hs(e)_neg	4.845517656528353
EX_paf_hs(e)_pos	6.885207843317229
EX_pan4p(e)_neg	5437.493578350246
EX_pan4p(e)_pos	6710.321059696011
EX_pchol_hs(e)_neg	14.047040008346967
EX_pchol_hs(e)_pos	10662.845425589321
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5098.566228708339
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5098.566228708339
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14496.210857214846
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15605.063011897973
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.52820665611889
EX_pglyc_hs(e)_neg	5.476139395230701
EX_pglyc_hs(e)_pos	13816.905678746569
EX_phe_L(e)_neg	5931.773876504618
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	19153.72897321625
EX_pheme(e)_neg	51278.85231249975
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.01778589269704
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	510.43234259022506
EX_pi(e)_pos	6195.988503268634
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6192.807370701287
EX_ppa(e)_neg	4.799186851802387
EX_ppa(e)_pos	10255.935206871709
EX_ppi(e)_neg	3.7861884726094712
EX_ppi(e)_pos	22179.72593012245
EX_prgstrn(e)_neg	6.272706949434733
EX_prgstrn(e)_pos	61727.66723790151
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.591663555472266
EX_pro_L(e)_pos	8263.171788075031
EX_progly(e)_neg	9502.870350673611
EX_prostgd2(e)_neg	2.597734142428222
EX_prostgd2(e)_pos	137.32372792564937
EX_prostge1(e)_neg	4.234883398827109
EX_prostge1(e)_pos	15.404650196481326
EX_prostge2(e)_neg	3.3839565640351394
EX_prostge2(e)_pos	16.02118010150032
EX_prostgf2(e)_neg	5.0232020309404835
EX_prostgf2(e)_pos	143.7026208750575
EX_prostgh2(e)_neg	2.597734142428222
EX_prostgh2(e)_pos	133.97418904403338
EX_prostgi2(e)_neg	6.405235313333304
EX_prostgi2(e)_pos	163.9131385716183
EX_prpp(e)_neg	3.997997081747279
EX_prpp(e)_pos	27266.731400374054
EX_ps_hs(e)_neg	6.402360151677544
EX_ps_hs(e)_pos	14647.743477212358
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13833.90595434752
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	15061.728892192123
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.216152808267783
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.739985660801893
EX_ptrc(e)_pos	14549.783526241088
EX_ptth(e)_neg	6192.0629623892555
EX_ptth(e)_pos	5726.516427687583
EX_pydam(e)_neg	10278.383377694057
EX_pydx(e)_neg	7985.444214045323
EX_pydx5p(e)_neg	9.38041677266143
EX_pydx5p(e)_pos	9712.012076344654
EX_pydxn(e)_neg	9312.37916288058
EX_pyr(e)_neg	3.605556609221263
EX_pyr(e)_pos	4545.627006498199
EX_q10(e)_neg	5597.588299491424
EX_q10h2(e)_pos	5597.588299491425
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6455.195774453108
EX_retfa(e)_neg	5.476139395230701
EX_retfa(e)_pos	1232.6000339440789
EX_retinol(e)_neg	811.2936008843279
EX_retinol(e)_pos	24.36428613997399
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1648.379386888885
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1648.3793868888847
EX_retn(e)_neg	351.16879453845775
EX_retn(e)_pos	833.1003267017473
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3934.8872086161136
EX_rib_D(e)_neg	5073.174352064889
EX_ribflv(e)_neg	17648.76413545416
EX_s2l2fn2m2masn(e)_neg	4.1268096850411835
EX_s2l2fn2m2masn(e)_pos	804.3591626955474
EX_s2l2n2m2masn(e)_neg	76.12540919033377
EX_s2l2n2m2masn(e)_pos	666.5645973340646
EX_sarcs(e)_neg	9.996157329135663
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	5039.0715584859745
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.587531162490899
EX_ser_L(e)_pos	6880.589532494535
EX_sfcys(e)_pos	21650.450212415326
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	15072.920841773774
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1225.849142295111
EX_so4(e)_pos	13798.696307940381
EX_spc_hs(e)_neg	11.519980517876496
EX_spc_hs(e)_pos	28844.32391563869
EX_sph1p(e)_neg	13.467510493326898
EX_sph1p(e)_pos	19806.8460231292
EX_sphs1p(e)_neg	9.296848217080466
EX_sphs1p(e)_pos	33155.54549287163
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23964.400799449075
EX_sprm(e)_neg	2.008308698450437
EX_sprm(e)_pos	15436.470712230694
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.553366835628514
EX_strch1(e)_neg	13.455515049996269
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.396660290442669
EX_strch2(e)_pos	13.455515049996269
EX_strdnc(e)_neg	9.84757127415374
EX_strdnc(e)_pos	6.998867264845914
EX_succ(e)_neg	6.177020450708693
EX_succ(e)_pos	5467.752705788069
EX_sucr(e)_neg	3.4966602904426685
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.22957253469528
EX_tag_hs(e)_pos	8.141550912054143
EX_tagat_D(e)_neg	7.087079201462376
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.3529771047388257
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.52820665611889
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13173.6611942627
EX_tcynt(e)_neg	5.381134766892348
EX_tcynt(e)_pos	11.21263975585247
EX_tdchola(e)_neg	5.51371518014893
EX_tdchola(e)_pos	67512.93347230153
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8252.376624284494
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12698.869837931818
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12698.869837931818
EX_tethex3(e)_neg	10.337282686800341
EX_tethex3(e)_pos	7.885899805447139
EX_tetpent3(e)_neg	7.885899805447139
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.02906511003379
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.337282686800338
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.312953869837382
EX_thf(e)_pos	5136.849205768294
EX_thm(e)_neg	12311.00389593867
EX_thmmp(e)_neg	9.442364943543556
EX_thmmp(e)_pos	12311.00389593867
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	28383.855169439204
EX_thr_L(e)_neg	4.977904361451932
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.357506095292797
EX_thym(e)_pos	12420.063728477344
EX_thymd(e)_neg	6.221093658086913
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.151218399252466
EX_tmndnc(e)_neg	13.439014067522143
EX_tmndnc(e)_pos	244.3954186021623
EX_tolbutamide(e)_neg	7.528206656118891
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.341318495722194
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.142033996617062
EX_triodthy(e)_pos	10.93683078246222
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.448011798399975
EX_trp_L(e)_neg	7.310416120651778
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.255200861529826
EX_tststerone(e)_pos	55080.12395376933
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68741.84598310011
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	61191.63339640024
EX_tsul(e)_neg	12.022423310906621
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7276.425499695308
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	171.2116871702331
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19588.05866095835
EX_tyr_L(e)_neg	3.2957307339658333
EX_tyr_L(e)_pos	5508.9881643720855
EX_udp(e)_neg	3.1288376560349103
EX_udp(e)_pos	23181.509620658326
EX_udpg(e)_neg	5.403718032529733
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.5872951981189893
EX_ump(e)_pos	14831.971573958568
EX_ura(e)_neg	5.674555431085739
EX_ura(e)_pos	7539.721922592556
EX_urate(e)_neg	4.75
EX_urate(e)_pos	9084.72017563805
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11635.344611804165
EX_uri(e)_neg	5.104414336944103
EX_uri(e)_pos	5946.438827703145
EX_utp(e)_neg	3.1288376560349103
EX_utp(e)_pos	26557.58148732863
EX_vacc(e)_neg	7.85906050293651
EX_vacc(e)_pos	8879.997264148798
EX_val_L(e)_neg	6.41587889448803
EX_val_L(e)_pos	7767.164382266901
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7523.415383324542
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.52820665611889
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18375.97474580039
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7508.615483339763
EX_xolest2_hs(e)_neg	5.476139395230701
EX_xolest2_hs(e)_pos	14989.793483477935
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54556.097656833896
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54506.64646511971
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54276.825070232844
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	858.2322362146825
EX_xylt(e)_neg	5083.059604182405
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7098.532834376288
F1PGT_neg	0.0
F1PGT_pos	18127.573178836785
F6Tg_pos	17871.32088295967
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8221.135887828152
FACOAL150_neg	0.0
FACOAL150_pos	29.216152808267786
FACOAL160i_pos	8523.089066033042
FACOAL161_neg	20873.62924999036
FACOAL161_pos	10503.517978380805
FACOAL170_neg	0.0
FACOAL170_pos	33.42440577592563
FACOAL180i_pos	3309.0763616879176
FACOAL1812_neg	8879.997264148798
FACOAL1812_pos	7.875473652403539
FACOAL1813_neg	5174.4617314179095
FACOAL1813_pos	7.014916710265209
FACOAL181i_pos	4158.770256571642
FACOAL1821_neg	401.57574698624194
FACOAL1821_pos	9950.538806899864
FACOAL1822_neg	9154.017445351948
FACOAL1822_pos	13.974939528767939
FACOAL1831_neg	5122.088888954002
FACOAL1831_pos	12.797052394475317
FACOAL1832_neg	0.0
FACOAL1832_pos	6.970202311266703
FACOAL184_neg	6.998867264845914
FACOAL184_pos	13.59624274220999
FACOAL191_pos	7277.93981406544
FACOAL200_pos	3321.594073007201
FACOAL203_neg	49.44596328478565
FACOAL203_pos	6.17995811326513
FACOAL2042_neg	32.79442184319183
FACOAL2042_pos	7.819147921696791
FACOAL204_neg	7715.098628472172
FACOAL204_pos	12.652498871596597
FACOAL205_neg	244.3954186021623
FACOAL205_pos	13.439014067522141
FACOAL206_neg	0.0
FACOAL206_pos	47.01778589269704
FACOAL224_neg	136.06143676265998
FACOAL224_pos	9.221605858419807
FACOAL2251_neg	197.81444520088618
FACOAL2251_pos	11.029065110033793
FACOAL2252_neg	387.29242351080546
FACOAL2252_pos	12.746897932423868
FACOAL226_neg	476.3105214275663
FACOAL226_pos	9.824466300319948
FACOAL240_neg	10.16850816789546
FACOAL240_pos	21.636884339159685
FACOAL241_neg	0.0
FACOAL241_pos	22.30815837666303
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.337282686800338
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.029065110033793
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.885899805447139
FACOAL246_1_neg	7.885899805447139
FACOAL246_1_pos	10.337282686800338
FACOAL260_neg	0.0
FACOAL260_pos	10.168508167895462
FACOAL40im_pos	6.221224724775191
FACOAL80i_pos	9065.803095128234
FADDP_pos	3433.377941105511
FADDPle_pos	14554.340778291084
FADH2ETC_pos	302.67866546866713
FADH2tru_pos	5039.539190643615
FADH2tx_neg	0.0
FADH2tx_pos	69257.01519740898
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5039.539190643615
FADtx_neg	69257.01519740897
FADtx_pos	0.0
FAEL183_pos	24706.046142891984
FAEL184_pos	32.79442184319182
FAEL204_pos	15258.844132797612
FAEL205_pos	37921.92937551709
FAH1_pos	7.52820665611889
FAH2_pos	7508.615483339763
FAH3_pos	18375.97474580039
FALDH_neg	1157.1504538432673
FALDH_pos	1157.1504538432673
FALDtly_neg	0.0
FALDtly_pos	12131.473866682312
FALDtm_neg	0.0
FALDtm_pos	27158.29520068031
FAOXC101C102m_pos	284.605293132516
FAOXC101C102x_pos	495.3103784499483
FAOXC101C8m_pos	499.18197270688955
FAOXC101C8x_pos	495.3103784499483
FAOXC101m_pos	25872.301996704977
FAOXC101x_pos	495.3103784499483
FAOXC102C101m_pos	284.605293132516
FAOXC102C101x_pos	495.3103784499483
FAOXC102C103m_pos	708.1001868414112
FAOXC102C103x_pos	917.4104374364584
FAOXC102C81m_pos	708.1001868414112
FAOXC102C81x_pos	917.4104374364584
FAOXC102m_pos	708.1001868414112
FAOXC102x_pos	917.4104374364584
FAOXC103C102m_pos	708.1001868414112
FAOXC103C102x_pos	917.4104374364584
FAOXC10C10OHm_pos	13034.560968673068
FAOXC10C8m_pos	5036.209303299477
FAOXC10C8x_pos	23975.604478890888
FAOXC10DCC8DCx_pos	28195.000117065294
FAOXC11C9m_pos	64.31996340439935
FAOXC11_pos	47.01778589269704
FAOXC121C101m_pos	25872.30199670497
FAOXC121C10x_pos	24050.10367298608
FAOXC121x_pos	18631.857385120864
FAOXC122C101m_pos	284.605293132516
FAOXC122m_pos	284.605293132516
FAOXC122x_pos	495.3103784499483
FAOXC123C102m_pos	708.1001868414112
FAOXC123C102x_pos	917.4104374364584
FAOXC123m_pos	708.1001868414112
FAOXC123x_pos	917.4104374364584
FAOXC12C10m_pos	5016.074720463774
FAOXC12C10x_pos	23975.60447889089
FAOXC12C12OHm_pos	12586.68604451796
FAOXC12DCC10DCx_pos	48333.010330908975
FAOXC12DCTc_neg	8025.700259127435
FAOXC12DCTc_pos	46279.18651950129
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	8025.700259127435
FAOXC12DCx_neg	8025.700259127434
FAOXC12DCx_pos	46279.18651950128
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	64.31996340439935
FAOXC140_pos	42767.33566507872
FAOXC141C121m_pos	25872.30199670497
FAOXC141C121x_pos	18631.857385120864
FAOXC141C141OHm_pos	14035.445735475672
FAOXC142C122m_pos	284.605293132516
FAOXC142C122x_pos	495.3103784499483
FAOXC142C142OHm_pos	32331.323641562758
FAOXC143C123m_pos	708.1001868414112
FAOXC143C123x_pos	917.4104374364584
FAOXC14C12m_pos	14112.854181918381
FAOXC14C12x_pos	23975.60447889089
FAOXC14C14OHm_pos	10544.095793886641
FAOXC14DCC12DCx_pos	46279.18651950127
FAOXC150m_pos	63.04255683069153
FAOXC15ATPx_pos	6925.540746466197
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	64.31996340439935
FAOXC15NADPx_pos	47.85126506860978
FAOXC15NADx_pos	47.412561826087014
FAOXC16080m_pos	37756.45056065751
FAOXC16080x_pos	16460.707627410018
FAOXC160_pos	40595.069177741294
FAOXC161802m_pos	25817.061924311798
FAOXC16180m_pos	25837.807527823534
FAOXC161C141m_pos	14035.445735475676
FAOXC161C141x_pos	18631.857385120864
FAOXC161C161OHm_pos	10503.517978380805
FAOXC162C142m_pos	23.971015732493942
FAOXC162C162OHm_pos	22532.847249103346
FAOXC163C142x_pos	495.3103784499483
FAOXC163C143m_pos	32.6586629221228
FAOXC163C164Gm_pos	287.5864518695786
FAOXC163C164x_pos	495.3103784499483
FAOXC163GC142m_pos	287.5864518695786
FAOXC163Gm_pos	287.5864518695786
FAOXC163x_pos	495.3103784499483
FAOXC164C143m_pos	710.5282764487123
FAOXC164C143x_pos	917.4104374364584
FAOXC164C163x_pos	495.3103784499483
FAOXC164C165m_pos	710.5282764487123
FAOXC164C165x_pos	917.4104374364584
FAOXC164GC163m_pos	287.5864518695786
FAOXC164m_pos	710.5282764487123
FAOXC164x_pos	917.4104374364584
FAOXC165C164m_pos	710.5282764487123
FAOXC165C164x_pos	917.4104374364584
FAOXC16BRx_pos	6925.540746466197
