	exTreg_Lymph_exTreg2_L1	Tcon_Lymph_Tcon9_L2	exTreg_Spleen_exTreg8_L1	Tcon_Spleen_Tcon5_L2	Treg_Spleen_Treg5_L1
ADK3_pos	0.0	0.013302174128575681	0.0	0.0	0.0
ADK3_neg	0.0	0.013302174128575681	0.0	0.0	0.0
ADK3m_pos	0.0	0.0	0.0	0.0	0.0
ADK3m_neg	0.0	0.0	0.0	0.0	0.0
ADKd_pos	0.0	0.013302174128575681	0.0	0.0	0.0
ADKd_neg	0.0	0.013302174128575681	0.0	0.0	0.0
ADMDC_pos	4.081779038777533	3.9542141596718117	2.9840550326656854	3.0292538232516644	2.7081598987327515
ADNCYC_pos	4.427387125682965	5.640710489671289	4.5587512434465545	5.741385107008272	5.526763990411887
ADNK1_pos	2.074502109461187	1.9852654562607575	2.550642081226754	2.177482253185822	2.225612007223025
ADNK1m_pos	0.0	0.0	0.0	0.0	0.0
ADNt_pos	6.515418609824256	6.378960917919474	6.697738808634646	6.117410792630822	6.508866988155111
ADNt_neg	6.515418609824256	6.378960917919474	6.697738808634646	6.117410792630822	6.508866988155111
ADNt4_pos	4.527501811694244	5.616348182342113	4.507422538477645	5.440624779498542	5.455664375481841
ADNtl_pos	2.452962731203598	3.0802226263991805	2.8604616232124966	2.8007627132066983	2.977196106254074
ADNtl_neg	2.452962731203598	3.0802226263991805	2.8604616232124966	2.8007627132066983	2.977196106254074
ADNtm_pos	6.4240080124162855	6.208573582572407	6.623225754348538	5.952715957554382	6.398500435868744
ADNtm_neg	6.4240080124162855	6.208573582572407	6.623225754348538	5.952715957554382	6.398500435868744
ADPGLC_pos	3.7246483914264803	4.640665846719973	4.1874058618079495	4.470189923224534	4.767806898684161
ADPMAN_pos	3.7246483914264803	4.640665846719973	4.1874058618079495	4.470189923224534	4.767806898684161
ADPRDP_pos	3.7246483914264803	4.640665846719973	4.1874058618079495	4.470189923224534	4.767806898684161
ADPRDPm_pos	0.0	0.0	0.0	0.0	0.0
ADPRIBt_pos	2.4205484287890933	3.716291297474135	3.015785255641968	3.059832231178694	4.286147243554229
ADPT_pos	10.240097404255968	9.308293749967115	9.701786113062356	9.46503528611101	9.343396888999894
ADPtx_pos	0.0	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCPT1_pos	0.0	0.0	0.0	0.0	0.0
ADRNCPT2_pos	0.0	0.0	0.0	0.0	0.0
ADRNCRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNLPVESSEC_pos	1.448875601238013	3.1593854107920665	1.6218763264473113	3.0888152153199013	3.3132468249532545
ADRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0	0.0
ADSELK_pos	3.2538966284734596	2.693620653422631	3.0954829827857355	2.4645596515005277	2.8636133248576123
ADSK_pos	3.2538966284734596	2.693620653422631	3.0954829827857355	2.4645596515005277	2.8636133248576123
ADSL1_pos	0.0	0.0	0.0	0.0	0.0
ADSL2_pos	0.0	0.0	0.0	0.0	0.0
ADSS_pos	0.0	0.9873760373167929	1.4818288357105671	0.712729659856205	2.133513732504789
AFLATOXINte_pos	0.0	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0	0.0
AG13T10g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T11g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T12g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T13g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T14g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T15g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T16g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T17g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T18g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T1g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T2g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T3g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T4g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T5g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T6g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T7g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T8g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AG13T9g_pos	2.054702164327411	3.7007416982054675	3.554660148027619	3.9522734581364114	3.9409679721199584
AGDC_pos	6.648343936297233	5.849031160233893	6.254185451288227	5.524474149958809	5.686541752095243
AGLPC_pos	0.0	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0	0.0
AGMTm_pos	0.0	0.0	0.0	0.0	0.0
AGPAT1_pos	6.893318339570708	7.361053029545175	7.228641172300619	7.125522509619344	7.319635265059084
AGPex_pos	0.0	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0	0.0
AGPRim_pos	0.0	0.0	0.0	0.0	0.0
AGPSx_pos	0.0	0.0	0.0	0.0	0.0
AGTim_pos	0.0	0.0	0.0	0.0	0.0
AGTix_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCte_pos	2.405439824174307	2.613367413955353	2.3319729044482966	2.484526261422325	2.797411143875099
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0	0.0
AHC_pos	5.664674850666374	5.6774444733399605	5.6103843220144585	5.5096902009720825	5.998840192310395
AHC_neg	5.664674850666374	5.6774444733399605	5.6103843220144585	5.5096902009720825	5.998840192310395
AHCYStn_pos	0.0	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	6.3585704454205265	6.166017402618594	6.441567731993517	5.998068343234076	6.45262705672803
AHEXASEly_pos	6.3585704454205265	6.166017402618594	6.441567731993517	5.998068343234076	6.45262705672803
AICART_pos	0.0	0.0	0.0	0.0	0.0
AICART_neg	0.0	0.0	0.0	0.0	0.0
AIRCr_pos	5.440152816545023	6.688999087905711	6.072654013702017	6.29859053956098	6.660929629131895
AIRCr_neg	5.440152816545023	6.688999087905711	6.072654013702017	6.29859053956098	6.660929629131895
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0	0.0
AKGDm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_neg	0.0	0.0	0.0	0.0	0.0
AKGt4_3_pos	0.0	0.0	0.0	0.064991426162387	0.1583789345224434
AKGt4_3_neg	0.0	0.0	0.0	0.064991426162387	0.1583789345224434
AKGtp_pos	0.0	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0	0.0
AKR1C1_pos	0.0	0.0	0.0	0.0	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0	0.0
AKR1D_pos	0.0	0.0	0.0	0.0	0.0
AKR1D2_pos	0.0	0.0	0.0	0.0	0.0
ALAASNNaEx_pos	6.366343117433984	7.153096255550071	7.557063012131809	7.352132157090398	7.7977326512354015
ALACYSNaEx_pos	6.393271761283027	7.165369327200712	7.569042996384021	7.367800100191259	7.8237538705125855
ALADGLNexR_pos	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
ALADGLNexR_neg	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
ALADGLYexR_pos	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
ALADGLYexR_neg	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
ALAGLNexR_pos	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
ALAGLNexR_neg	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
ALAGLNNaEx_pos	6.366343117433984	7.153096255550071	7.557063012131809	7.352132157090398	7.7977326512354015
ALAGLYexR_pos	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
ALAGLYexR_neg	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
ALAR_pos	0.0	0.0	0.0	0.0	0.0
ALAR_neg	0.0	0.0	0.0	0.0	0.0
ALASERNaEx_pos	6.393271761283027	7.165369327200712	7.569042996384021	7.367800100191259	7.8237538705125855
ALASm_pos	0.0	0.0	0.0	0.0	0.0
ALAt2r_pos	1.3964132758348358	1.6658780094036059	0.6259378459107627	1.9811538836725593	1.433632516462567
ALAt2r_neg	1.3964132758348358	1.6658780094036059	0.6259378459107627	1.9811538836725593	1.433632516462567
ALAt2rL_pos	1.3964132758348358	1.6658780094036059	0.6259378459107627	1.9811538836725593	1.433632516462567
ALAt2rL_neg	1.3964132758348358	1.6658780094036059	0.6259378459107627	1.9811538836725593	1.433632516462567
ALAt4_pos	6.721730107954241	8.111473030625971	6.911808253234758	8.374397039012639	8.405940213256985
ALATA_L_pos	6.002720693227898	4.57170260413271	4.999131830177908	4.659685031168601	4.890182235477678
ALATA_L_neg	6.002720693227898	4.57170260413271	4.999131830177908	4.659685031168601	4.890182235477678
ALATHRNaEx_pos	6.393271761283027	7.165369327200712	7.569042996384021	7.367800100191259	7.8237538705125855
ALAtN1_pos	0.0	0.0	0.0	0.0	0.40931856738156236
ALAtN1_neg	0.0	0.0	0.0	0.0	0.40931856738156236
ALCD1_pos	1.1171104253141897	0.4544674850369845	1.287082360150768	0.3466826596645781	0.7700969266753024
ALCD1_neg	1.1171104253141897	0.4544674850369845	1.287082360150768	0.3466826596645781	0.7700969266753024
ALCD21_D_pos	1.1171104253141897	0.4544674850369845	1.287082360150768	0.3466826596645781	0.7700969266753024
ALCD21_L_pos	1.1171104253141897	0.4544674850369845	1.287082360150768	0.3466826596645781	0.7700969266753024
ALCD22_D_pos	1.1171104253141897	0.4544674850369845	1.287082360150768	0.3466826596645781	0.7700969266753024
ALCD22_L_pos	1.1171104253141897	0.4544674850369845	1.287082360150768	0.3466826596645781	0.7700969266753024
ALCD2if_pos	1.1171104253141897	0.4544674850369845	1.287082360150768	0.3466826596645781	0.7700969266753024
ALCD2yf_pos	8.237947262248136	7.835157622702607	8.110064729466574	7.679384331637615	7.958787020816902
ALDD20x_pos	0.0	0.0	0.0	0.0	0.018810456999740693
ALDD20xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD21_pos	0.0	0.0	0.0	0.0	0.0
ALDD2x_pos	0.8824123992508087	0.0	1.266243504323399	0.6579154929590156	2.4591995660862795
ALDD2xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD2y_pos	0.8824123992508087	0.0	1.266243504323399	0.6579154929590156	2.4557524207991324
ALDSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0	0.0
ALKP_pos	0.0	0.0	0.0	0.0	0.9149681836033584
ALOX12_pos	1.4002009963589317	0.0	1.9635960184179375	0.9855066091067781	2.3384590256422206
ALOX12R_pos	0.0	0.0	0.0	0.0	0.0
ALOX15_pos	2.2067687189292124	3.463614894975835	2.7321712835384178	2.1598474101990335	4.091010677672607
ALOX5_pos	0.0	0.02662929079022343	0.0	0.0	0.0
ALOX52_pos	0.0	0.02662929079022343	0.0	0.0	0.0
ALR2_pos	8.962569932132956	8.531546076665537	8.933686911316011	8.404673214315453	8.544556899829265
ALR3_pos	8.962569932132956	8.531546076665537	8.933686911316011	8.404673214315453	8.544556899829265
AMACR2p_pos	0.0	0.0	0.0	0.0	0.0
AMACR2r_pos	0.0	0.0	0.0	0.0	0.0
AMACRp_pos	0.0	0.0	0.0	0.0	0.0
AMACRr_pos	0.0	0.0	0.0	0.0	0.0
AMANK_pos	5.718072611920383	5.601134658894275	5.817011084230292	5.404638335351327	5.611102416197453
AMCOXO_pos	0.0	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0	0.0
AMETt2m_pos	0.0	0.0	0.0	0.0	0.0
AMETt2m_neg	0.0	0.0	0.0	0.0	0.0
AMETtn_pos	0.0	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0	0.0
AMPDA_pos	4.899060078599075	6.139512075361366	5.24478757125545	5.593084291139089	5.850609643849711
AMPTASECG_pos	0.0	0.0	0.02531406685084613	0.03799387374712938	0.38115708547060945
AMPTASECGe_pos	0.0	0.0	0.02531406685084613	0.03799387374712938	0.38115708547060945
AMPtp_pos	0.0	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0	0.0
AMY1e_pos	7.174382285096482	7.080977895304303	7.305684378758784	7.176929826602784	7.301539038419975
AMY2e_pos	7.174382285096482	7.080977895304303	7.305684378758784	7.176929826602784	7.301539038419975
ANDRSTRNGLCte_pos	2.405439824174307	2.613367413955353	2.3319729044482966	2.484526261422325	2.797411143875099
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0	0.0
AP4AH1_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_neg	0.0	0.0	0.0	0.0	0.0
APNNOXte_pos	0.0	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0	0.0
APRTO2_pos	0.0	0.0	0.0	0.0	0.0
AQCOBALt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0	0.0
ARABR_pos	8.962569932132956	8.531546076665537	8.933686911316011	8.404673214315453	8.544556899829265
ARACHCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHCPT1_pos	0.0	0.0	0.0	0.0	0.0
ARACHCPT2_pos	0.0	0.0	0.0	0.0	0.0
ARACHCRNt_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHDt2_pos	0.0	0.47170639590486463	1.3115436109195877	0.8030259801849051	1.2054429507536621
ARACHDt2_neg	0.0	0.47170639590486463	1.3115436109195877	0.8030259801849051	1.2054429507536621
ARACHDtr_pos	0.0	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0	0.0
ARGLYSex_pos	6.295296311010344	6.356058511617453	6.492206072607302	6.438710361455958	6.583942350922665
ARGN_pos	0.0	0.0	0.0	0.0	0.0
ARGNm_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_neg	0.0	0.0	0.0	0.0	0.0
ARGSS_pos	0.0	0.0	0.0	0.0	0.0
ARGt4_pos	0.0	0.0	0.0	0.0	0.0
ARGtiDF_pos	2.5406280725142913	3.1235326304107933	2.989098904431217	3.327052056124166	3.6099504311535546
ARGtm_pos	0.0	0.0	0.0	0.0	0.0
ARGtm_neg	0.0	0.0	0.0	0.0	0.0
ARSA_pos	5.458202000905168	6.374077902390273	5.801135394777234	6.1337281956009	6.073822581096032
ARTCOAL1_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0	0.0
ASAH1_pos	3.0148525453208834	3.731153965864049	3.9401068675272373	3.756245778700762	4.0672848001979
ASCBOX_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0	0.0
ASCBt4_pos	2.5255704906321674	2.33809590788738	1.503466938700913	2.605214099513104	2.0850738847268344
ASCBt4_neg	2.5255704906321674	2.33809590788738	1.503466938700913	2.605214099513104	2.0850738847268344
ASNALANaEx_pos	6.366343117433984	7.153096255550071	7.557063012131809	7.352132157090398	7.7977326512354015
ASNCYSNaEx_pos	6.366343117433984	7.153096255550071	7.557063012131809	7.352132157090398	7.7977326512354015
ASNGLNNaEx_pos	6.366343117433984	7.153096255550071	7.557063012131809	7.352132157090398	7.7977326512354015
ASNNm_pos	5.914248126491977	5.333022466296375	5.884094568024171	5.774619306444524	6.011979541025631
ASNS1_pos	2.6435250045469063	2.6947662361117652	1.275989739509638	2.2699239938506777	2.566274591675086
ASNSERNaEx_pos	6.366343117433984	7.153096255550071	7.557063012131809	7.352132157090398	7.7977326512354015
ASNt4_pos	6.654317022194476	8.070654824451758	6.826166572527023	8.33457105865765	8.357455611907328
ASNTHRNaEx_pos	6.366343117433984	7.153096255550071	7.557063012131809	7.352132157090398	7.7977326512354015
ASNtm_pos	0.0	0.0	0.0	0.0	0.0
ASNtN1_pos	0.0	0.0	0.0	0.0	0.40931856738156236
ASNtN1_neg	0.0	0.0	0.0	0.0	0.40931856738156236
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0	0.0
ASP1DC_pos	0.0	0.0	0.0	0.0	0.0
ASPCTr_pos	3.380220505548572	4.136691008500766	3.063429951825551	3.7078855023870734	3.770547503841219
ASPCTr_neg	3.380220505548572	4.136691008500766	3.063429951825551	3.7078855023870734	3.770547503841219
ASPDt6_pos	0.10659749222797324	0.03085229777602174	0.3854307400949513	0.09943868155784333	0.11440496633310414
ASPDxt_pos	0.0	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0	0.0
ASPGLUm_pos	0.0	0.0	0.0	0.0	0.0
ASPNATm_pos	0.0	0.0	0.0	0.0	0.0
ASPt6_pos	0.10659749222797324	0.03085229777602174	0.3854307400949513	0.09943868155784333	0.11440496633310414
ASPTA_pos	4.323367347250924	4.602239615665395	3.9289781793275953	4.36159958790961	4.570881115355052
ASPTA_neg	4.323367347250924	4.602239615665395	3.9289781793275953	4.36159958790961	4.570881115355052
ASPTAm_pos	0.0	0.0	0.0	0.0	0.0
ASPTAm_neg	0.0	0.0	0.0	0.0	0.0
ATP1ter_pos	0.0	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0	0.0
ATPasel_pos	14.129635033251564	13.472115563604417	13.883586083407868	13.517460095069787	13.44822590684136
ATPH1e_pos	5.268663474753998	6.136796131344381	5.701464495375074	6.109318255116254	5.750566709055317
ATPH2e_pos	5.268663474753998	6.136796131344381	5.701464495375074	6.109318255116254	5.750566709055317
ATPS4m_pos	7.554114268370553	8.252121519446865	7.742356674186861	8.44622895480195	8.252645780410532
ATPtm_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0	0.0
B_MANNASEly_pos	1.1771407824185527	2.2480909156752378	1.926918327605081	2.13968518932746	2.3904178091686608
B3GALT3g_pos	0.0	0.0	0.0	0.0	0.746768204311328
B3GALT41g_pos	8.062347656734952	7.760479467828973	8.454751217232621	7.929642184309896	7.5570139127152824
B3GALT42g_pos	8.062347656734952	7.760479467828973	8.454751217232621	7.929642184309896	7.5570139127152824
B3GALT43g_pos	8.062347656734952	7.760479467828973	8.454751217232621	7.929642184309896	7.5570139127152824
B3GALT44g_pos	8.062347656734952	7.760479467828973	8.454751217232621	7.929642184309896	7.5570139127152824
B3GALT5g_pos	0.0	0.07946549115838236	0.03534235545212012	0.20106578790430904	0.23452821464866788
B3GALTg_pos	0.0	0.0	0.0	0.0	0.0
B3GNT11g_pos	0.6265662714286991	1.0962488228586624	0.7715287751354265	0.9802469557718162	0.9691659561213765
B3GNT12g_pos	0.6265662714286991	1.0962488228586624	0.7715287751354265	0.9802469557718162	0.9691659561213765
B3GNT310g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT311g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT312g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT313g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT314g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT315g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT31g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT32g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT33g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT34g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT35g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT36g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT37g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT39g_pos	0.7555411193522721	3.426291679837453	3.444687377587257	3.7884651096436004	3.7412417746446924
B3GNT51g_pos	2.6371015067311823	3.881199842014723	3.2608673626846625	4.039856142159419	3.8874470950230178
BAAT1x_pos	0.0	0.0	0.0	0.0	0.0
BAAT2x_pos	0.0	0.0	0.0	0.0	0.0
BAAT3x_pos	0.0	0.0	0.0	0.0	0.0
BAAT4x_pos	0.0	0.0	0.0	0.0	0.0
BACCL_pos	0.0	0.0	0.0	0.0	0.0
BACCLm_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.8174259963045384	0.0	0.0	0.0	0.0
BAMPPALDOX_pos	0.0	0.0	0.0	0.0	0.018810456999740693
BAMPPALDOXm_pos	0.0	0.0	0.0	0.0	0.0
BBHOX_pos	0.0	0.0	0.0	0.0	0.0
BCDO_pos	0.0	0.0	0.0	0.0	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0	0.0
BDHm_pos	0.0	0.0	0.0	0.0	0.0
BDHm_neg	0.0	0.0	0.0	0.0	0.0
BDMT_L_pos	5.653847148854696	5.251638503909339	5.123024687679088	5.161551541216322	4.855372547672927
BDMT_U_pos	5.653847148854696	5.251638503909339	5.123024687679088	5.161551541216322	4.855372547672927
BETALDHxm_pos	0.0	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0	0.0
BHMT_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILDGLCURte_pos	2.558268851160767	2.7178670928336044	2.743872926140209	2.696378133723	3.30706737910825
BILDGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURte_pos	2.405439824174307	2.613367413955353	2.3319729044482966	2.484526261422325	2.797411143875099
BILGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILIRED_pos	5.599314280695814	4.742537838485612	5.504648455409127	5.022367481741244	5.61957297536209
BILIRUBt2_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0	0.0
BMTer_L_pos	2.1834356176307996	3.306877282407665	2.6679183568425784	3.260259913900237	3.1478701298524294
BMTer_U_pos	2.1834356176307996	3.306877282407665	2.6679183568425784	3.260259913900237	3.1478701298524294
BPNT_pos	1.0264860387924306	3.1376174849435667	2.079488131344769	3.4343060915438444	2.8275307746142326
