	Ob-b_S131_L007_R1_001
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.982922533677861
BCRNe_pos	8536.260422862395
BDG2HCGHD_pos	0.0
BDHm_neg	7617.079204150199
BDHm_pos	5.085478950833979
BDMT_L_pos	17145.46987350788
BDMT_U_pos	17145.46987350788
BETALDHxm_pos	10222.345013849477
BGLUGCHe_pos	13707.873414343727
BGLUTCHLe_pos	15093.652549549088
BGLUTDECHOe_pos	3800.0
BHBt_neg	1229.3648350080234
BHBt_pos	1229.3648350080234
BHBtm_neg	7617.079204150196
BHBtm_pos	5.085478950833979
BHMT_pos	26690.507648819737
BILDGLCURt_neg	2000.8293877063309
BILDGLCURt_pos	1997.1424585115067
BILDGLCURte_pos	4116.593081986188
BILDGLCURtr_neg	42468.11159579705
BILDGLCURtr_pos	8044.6515147879145
BILGLCURt_neg	2000.8293877063309
BILGLCURt_pos	1997.1424585115067
BILGLCURte_pos	4467.933078635349
BILGLCURtr_neg	64867.51933479849
BILGLCURtr_pos	10.242546212024935
BILIRED_pos	50596.28175672773
BILIRUBt2_neg	1947.4650435513477
BILIRUBt2_pos	2246.073497677644
BILIRUBtr_neg	2977.869516652042
BILIRUBtr_pos	2977.869516652042
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9360.203146916143
BMTer_L_pos	50.88180008453144
BMTer_U_pos	50.88180008453143
BPNT2_pos	3326.551446889702
BPNT_pos	7103.7894798848
BTND1_pos	5560.203146916139
BTND1n_pos	9360.20314691614
BTNDe_pos	3.9475013264200127
BTNDm_pos	5960.519199555565
BTNPL_pos	5560.203146916139
BTNPLm_pos	5960.519199555565
BTNTe_pos	1405.7207178936142
BTNt2_neg	1704.4851683635327
BTNt2_pos	1405.7207178936142
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3566.932922981836
BTNt3ile_pos	3499.7821520116076
BTNt4i_pos	1704.4851683635327
BTNtn_neg	9360.20314691614
BTNtn_pos	0.0
BUP2_pos	17781.703535774275
BUTt2m_neg	0.0
BUTt2m_pos	6.108613436413821
BUTt2r_neg	441.9671272137663
BUTt2r_pos	441.9671272137663
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17452.58407266702
C100CPT1_neg	0.0
C100CPT1_pos	14731.428813977325
C101CPT1_neg	0.0
C101CPT1_pos	12443.535680322959
C101CRNe_pos	12443.535680322959
C102CPT1_neg	0.0
C102CPT1_pos	12443.535680322959
C10CRNe_pos	14731.428813977327
C10DCCACT_neg	7803.802471794089
C10DCCACT_pos	47474.0837179588
C10DCc_neg	0.0
C10DCc_pos	7803.802471794089
C10DCe_pos	19651.967966277243
C10OHc_neg	0.0
C10OHc_pos	12692.336308628892
C120CPT1_neg	0.0
C120CPT1_pos	10457.140246882547
C121CPT1_neg	0.0
C121CPT1_pos	12443.535680322959
C12DCACOT_pos	7803.802471794088
C12DCACT_pos	7803.802471794088
C12DCTD_neg	0.0
C12DCTD_pos	7803.802471794087
C12DCe_pos	45356.95260259314
C12OHc_neg	0.0
C12OHc_pos	12230.244695809411
C140CPT1_neg	0.0
C140CPT1_pos	8090.782352411655
C141ACBP_neg	0.0
C141ACBP_pos	13585.07339528005
C141CPT1_neg	0.0
C141CPT1_pos	12443.53568032296
C141OHc_neg	0.0
C141OHc_pos	13585.073395280047
C141OHe_pos	13585.07339528005
C142ACBP_neg	0.0
C142ACBP_pos	31726.952644154866
C142CPT1_neg	0.0
C142CPT1_pos	12443.53568032296
C142OHc_neg	0.0
C142OHc_pos	31726.95264415486
C142OHe_pos	31726.95264415486
C14OHc_neg	0.0
C14OHc_pos	10209.565027630577
C14STRr_pos	276.12545110871383
C160CPT1_pos	2130.5557510320114
C160CPT2_pos	13026.930229287604
C160CRNt_pos	13134.208295796268
C161CPT12_pos	10806.945241237341
C161CPT1_pos	10154.551024876211
C161CPT22_pos	10806.945241237341
C161CPT2_pos	10154.551024876211
C161CRN2t_pos	10806.945241237341
C161CRNt_pos	10154.551024876211
C161OHc_neg	0.0
C161OHc_pos	10154.849709417746
C162ACBP_neg	0.0
C162ACBP_pos	22170.676358395416
C162OHc_neg	0.0
C162OHc_pos	22170.676358395413
C162OHe_pos	22170.67635839542
C16DCc_neg	0.0
C16DCc_pos	29608.849919067266
C16DCe_pos	29608.849919067266
C16OHc_neg	0.0
C16OHc_pos	10486.291284593792
C16txc_pos	4962.33286933388
C180CPT1_pos	8215.54976984722
C180CPT2_pos	8215.54976984722
C180CRNt_pos	8215.54976984722
C181CPT1_pos	1526.0854628142752
C181CPT2_pos	1526.0854628142752
C181CRNt_pos	1526.0854628142752
C181OHc_neg	0.0
C181OHc_pos	15327.680055949855
C182OHc_neg	0.0
C182OHc_pos	9.680909905351417
C18OHc_neg	0.0
C18OHc_pos	8345.078027170928
C204CPT1_pos	276.3336263015303
C204CPT2_pos	276.33362630153033
C204CRNt_pos	276.33362630153033
C226COAtx_neg	469.66168156212257
C226COAtx_pos	9.495221807061956
C226CPT1_pos	719.0650274498681
C226CPT2_pos	719.0650274498681
C226CRNt_pos	719.0650274498681
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1171.7746415910801
C2tcx_pos	5544.222126362088
C30CPT1_pos	1528.3020093954185
C3DCe_pos	10855.239857225399
C3STDH1Pr_pos	74663.73772515295
C3STDH1r_pos	74718.27653452524
C3STKR2r_pos	74663.73772515295
C40CPT1_neg	0.0
C40CPT1_pos	3331.731676841047
C4CRNCPT2_neg	17797.068217298285
C4CRNCPT2_pos	3331.731676841047
C4CRNe_pos	16921.379058818893
C4DCCACT_neg	7803.802471794089
C4DCCACT_pos	43248.845154839975
C4DCe_pos	10530.600574584263
C4OHc_neg	0.0
C4OHc_pos	8536.260422862395
C4STMO1r_pos	74663.73772515301
C4STMO2Pr_pos	74663.737725153
C4STMO2r_pos	74718.27653452521
C4tcx_neg	0.0
C4tcx_pos	17591.679307389095
C4tmc_neg	17797.068217298278
C4tmc_pos	3331.731676841047
C4x_neg	0.0
C4x_pos	17591.67930738909
C50CPT1_neg	0.0
C50CPT1_pos	10725.578468616466
C51CPT1_neg	0.0
C51CPT1_pos	11878.668740774456
C5DCe_pos	7975.159405576315
C60CPT1_neg	0.0
C60CPT1_pos	13237.516714636538
C6COAt_neg	17591.67930738909
C6COAt_pos	14804.329113579259
C6CRNe_pos	13237.281297285863
C6CRNtcx_neg	17591.679307389088
C6CRNtcx_pos	14804.329113579262
C6DCCACT_neg	7803.802471794089
C6DCCACT_pos	61375.69634198671
C6DCc_neg	0.0
C6DCc_pos	7803.802471794088
C6DCe_pos	61375.6963419867
C80CPT1_neg	0.0
C80CPT1_pos	8957.842423904596
C81CPT1_neg	0.0
C81CPT1_pos	12443.535680322959
C81CRNe_pos	12443.535680322959
C8CRNe_pos	8957.8424239046
C8DCc_neg	0.0
C8DCc_pos	7803.802471794089
C8DCe_pos	27377.14312535204
C9BRxtc_neg	2007.2780665086652
C9BRxtc_pos	2007.2780665086652
CAATPS_pos	4783.188685898387
CAMPt_pos	12967.98085072913
CAROtr_neg	0.0
CAROtr_pos	12.982922533677861
CARPEPT1tc_pos	10947.316865173267
CARVEOLte_neg	7.485319951562108
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.764949163220784
CATm_pos	5781.073101012436
CATp_pos	7629.614653970721
CAt7r_neg	1861.644816096185
CAt7r_pos	1847.019558431034
CBASPte_neg	19514.18198442559
CBASPte_pos	8330.347958909766
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18774.537052196778
CBPSam_pos	13987.891045630167
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.21176087464118
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13596.529901599704
CDIPTr_pos	3758.70113209637
CDPDAGtm_neg	13476.64426721653
CDPDAGtm_pos	0.0
CDS_pos	3758.70113209637
CDSm_pos	13476.64426721653
CEPTC_pos	3891.8111497798805
CEPTE_pos	4132.6341254482095
CERK_pos	27796.026320923636
CERT1gt_neg	7756.180262092958
CERT1gt_pos	21763.921435910164
CERT1rt_neg	0.0
CERT1rt_pos	12794.259939414878
CERT2gt_neg	0.0
CERT2gt_pos	29047.423773627135
CERT2rt_neg	12794.259939414876
CERT2rt_pos	0.0
CGLYt3_2__pos	2356.241273100965
CGMPt_pos	14103.872995370042
CH25H_pos	12317.173105801876
CHAT_neg	5700.0
CHAT_pos	5312.477219759343
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3891.8111497798795
CHLP_pos	3345.3351761046474
CHLtm_neg	13476.64426721653
CHLtm_pos	10222.345013849475
CHOLATEt2_pos	1336.3156855739105
CHOLATEt3_pos	3284.389160181139
CHOLATEt_neg	1336.3156855739105
CHOLATEt_pos	2246.073497677644
CHOLD2m_pos	10222.345013849477
CHOLESACATc_pos	6833.592660920419
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6830.93467544692
CHOLK_pos	3126.454710248211
CHOLPtg_neg	7756.180262092958
CHOLPtg_pos	0.0
CHOLPtl_neg	59753.72418809009
CHOLPtl_pos	0.0
CHOLt4_neg	1260.8749595003435
CHOLt4_pos	1249.8141719158714
CHOLtg_neg	0.0
CHOLtg_pos	5585.142156931384
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5585.142156931384
CHOLtu_neg	1249.8141719158714
CHOLtu_pos	1260.8749595003435
CHSTEROLSULT_pos	7926.816047769886
CHSTEROLt1_neg	2118.294907338638
CHSTEROLt1_pos	2118.294907338638
CHSTEROLt2_neg	2118.294907338638
CHSTEROLt2_pos	2118.294907338638
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2118.294907338638
CHSTEROLt_pos	4176.137116485274
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4943.077163680442
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	355.13401080227726
CITRtm_pos	355.13401080227726
CITt4_2_neg	1331.954686533551
CITt4_2_pos	1528.7001272881907
CITt4_4_neg	1653.4441226527306
CITt4_4_pos	1630.0191762945055
CITtam_neg	2005.374419181193
CITtam_pos	2005.374419181193
CITtbm_neg	0.0
CITtbm_pos	2122.69719516995
CK_neg	0.0
CK_pos	3645.4397522564163
CKc_neg	3645.4397522564163
CKc_pos	0.0
CLFORtex_pos	1665.1927619991736
CLHCO3tex2_pos	637.4295510528902
CLI2tex_pos	2866.7500958222045
CLOHtex2_pos	857.2375211729851
CLOXAtex2_pos	840.6097421395282
CLPNDCOAtx_neg	10.703619695396299
CLPNDCOAtx_pos	37309.92534201263
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	380.04316245942687
CLPNDt_pos	12.66789601866078
CLS_hs_pos	224.71153804059614
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18319.580655607162
CMPACNAtn_pos	8793.417927382006
CMPSAS_pos	4993.417927382011
CMPSASn_pos	8793.417927382006
CO2t_neg	3238.8128351487444
CO2t_pos	3264.9783428269275
CO2ter_neg	11254.541479149488
CO2ter_pos	24637.829726620927
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3812.722424592788
CO2tm_pos	3597.0685514684055
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12305.171889161635
CO2tp_pos	18132.670118437487
COAtg_neg	19226.25841712927
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7142.265858612163
COAtm_neg	4655.409938426839
COAtm_pos	1526.0854628142752
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2393.806393367962
COAtp_pos	3057.002213486238
COAtr_neg	1448.5535375457735
COAtr_pos	1448.5535375457735
COKECBESr_pos	0.0
COQ3m_pos	45607.626382839
COQ5m_pos	45607.626382839
COQ6m_pos	45607.626382839
COQ7m_pos	45607.626382839
CORE2GTg_pos	7639.01595717573
CORE3GTg_pos	7500.833622667603
CORE4GTg_pos	7500.833622667603
CORE5GTg_pos	389.64873089360145
CORE6GTg_pos	6979.256735164905
CORE7GTg_pos	389.64873089360145
CORE8GTg_pos	398.42948907357265
COUCOAFm_pos	45607.62638283902
COUMARINte_neg	0.0
COUMARINte_pos	7.485319951562107
COt_neg	0.0
COt_pos	50596.28175672774
CPCTDTX_pos	0.0
CPPPGO_pos	14527.06508146201
CREATt4_2_r_neg	906.4778609333596
CREATt4_2_r_pos	883.0529145751344
CREATtmdiffir_pos	3645.4397522564163
CRMPte_neg	0.0
CRMPte_pos	27796.026320923647
CRNCAR3tp_pos	4391.534989952445
CRNCARtp_pos	1171.7746415910801
CRNrtx_neg	1171.7746415910801
CRNrtx_pos	3122.0317517768817
CRNtHa_pos	740.9151210382669
CRNt_neg	450.59609895126545
CRNt_pos	740.9151210382669
CRNtim_pos	816.6817646614702
CRNtuNa_pos	450.59609895126545
CRNtx_neg	2007.2780665086652
CRNtx_pos	2007.2780665086652
CRTNsyn_pos	0.0
CRTSLt_neg	51539.642352672316
CRTSLt_pos	0.0
CRTSLtm_neg	51539.64235267233
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54113.32694784427
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54113.32694784425
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1179.2808554129106
CRVNCtr_pos	1190.3416429973827
CSAPASEly_pos	83.91397623379929
CSBPASEly_pos	100.33385492698471
CSCPASEly_pos	83.74630716959884
CSDPASEly_pos	128.28635265705012
CSEPASEly_pos	148.30078244232524
CSNAT2m_neg	0.0
CSNAT2m_pos	1528.3020093954185
CSNAT2x_neg	3122.0317517768817
CSNAT2x_pos	2393.806393367962
CSNAT3x_neg	0.0
CSNAT3x_pos	4391.534989952445
CSNATer_neg	1448.5535375457735
CSNATer_pos	1448.5535375457735
CSNATm_neg	0.0
CSNATm_pos	2202.1599033773555
CSNATp_neg	4344.079260805539
CSNATp_pos	4802.067810371706
CSNATr_neg	1448.5535375457735
CSNATr_pos	1448.5535375457735
CSND_pos	7.341821202187876
CSNt_neg	0.0
CSNt_pos	7.341821202187876
CSPG_At_pos	0.0
CSPG_Atly_pos	83.91397623379929
CSPG_Bt_pos	0.0
CSPG_Btly_pos	100.33385492698471
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	83.74630716959884
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	128.28635265705012
CSPG_Et_pos	0.0
CSPG_Etly_pos	148.30078244232524
CSm_pos	4276.344604021521
CTPS1_pos	4049.7672891773223
CTPS2_pos	7322.4441121776545
CTPtn_neg	0.0
CTPtn_pos	8793.417927382008
CYANt_neg	0.0
CYANt_pos	6.743099827255461
CYANtm_neg	0.0
CYANtm_pos	11.72409757060579
CYOOm3_pos	8709.532865104708
CYOR_u10m_pos	3408.640554924935
CYSALANaEx_pos	697.9459325542857
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	863.4461032206707
CYSATB0tc_pos	1245.6108787469257
CYSGLNNaEx_pos	676.939874548025
CYSGLTH_neg	1432.999691889483
CYSGLTH_pos	1226.247058176888
CYSGLUexR_neg	560.6441599575586
CYSGLUexR_pos	620.7696297976427
CYSGLYexR_neg	635.6927703648626
CYSGLYexR_pos	546.242879514036
CYSLYSL_pos	0.0
CYSO_pos	9698.57407734691
CYSPHELAT2tc_pos	573.0266266200194
CYSSERNaEx_pos	697.9459325542857
CYSSNAT5tc_neg	1349.9088269976737
CYSSNAT5tc_pos	1261.690009300084
CYSTALArBATtc_pos	2.445423482507597
CYSTA_neg	0.0
CYSTA_pos	7571.75132512252
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.330580601311063
CYSTGL_pos	13599.672676751261
CYSTHRNaEx_pos	697.9459325542857
CYSTLEUrBATtc_pos	2.445274493587463
CYSTSERex_pos	2.4482028689836
CYSTS_pos	13599.672676751261
CYSt4_pos	459.8162170494492
CYStec_neg	632.5309122572631
CYStec_pos	680.3403461149726
CYTDK1_pos	379.4864200320734
CYTDK2m_pos	13476.64426721653
CYTD_pos	3448.733660076858
CYTDn_pos	13240.70869932406
CYTDt4_pos	773.8613994526823
CYTDt5le_pos	1375.7021643623884
CYTDt_neg	773.8613994526823
CYTDt_pos	6148.430489563952
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13476.644267216529
CYTDtn_neg	0.0
CYTDtn_pos	13240.70869932406
CYTK10_neg	344.2171879136356
CYTK10_pos	344.2171879136356
CYTK10n_neg	345.4857087612944
CYTK10n_pos	345.4857087612944
CYTK11_neg	344.2171879136356
CYTK11_pos	344.2171879136356
CYTK11n_neg	345.4857087612944
CYTK11n_pos	345.4857087612944
CYTK12_neg	344.2171879136356
CYTK12_pos	344.2171879136356
CYTK12n_neg	345.4857087612944
CYTK12n_pos	345.4857087612944
CYTK13_neg	344.2171879136356
CYTK13_pos	344.2171879136356
CYTK13n_neg	345.4857087612944
CYTK13n_pos	345.4857087612944
CYTK14_neg	344.2171879136356
CYTK14_pos	344.2171879136356
CYTK14n_neg	345.4857087612944
CYTK14n_pos	345.4857087612944
CYTK1_neg	344.2171879136356
CYTK1_pos	344.2171879136356
CYTK1m_neg	0.0
CYTK1m_pos	13476.64426721653
CYTK1n_neg	345.4857087612944
CYTK1n_pos	345.4857087612944
CYTK2_neg	344.2171879136356
CYTK2_pos	344.2171879136356
CYTK2n_neg	345.4857087612944
CYTK2n_pos	345.4857087612944
CYTK3_neg	1046.561592863662
CYTK3_pos	1046.561592863662
CYTK3n_neg	345.4857087612944
CYTK3n_pos	345.4857087612944
CYTK4_neg	1046.561592863662
CYTK4_pos	1046.561592863662
CYTK4n_neg	345.4857087612944
CYTK4n_pos	345.4857087612944
CYTK5_neg	344.2171879136356
CYTK5_pos	344.2171879136356
CYTK5n_neg	345.4857087612944
CYTK5n_pos	345.4857087612944
CYTK6_neg	344.2171879136356
CYTK6_pos	344.2171879136356
CYTK6n_neg	345.4857087612944
CYTK6n_pos	345.4857087612944
CYTK7_neg	344.2171879136356
CYTK7_pos	344.2171879136356
CYTK7n_neg	345.4857087612944
CYTK7n_pos	345.4857087612944
CYTK8_neg	344.2171879136356
CYTK8_pos	344.2171879136356
CYTK8n_neg	345.4857087612944
CYTK8n_pos	345.4857087612944
CYTK9_neg	344.2171879136356
CYTK9_pos	344.2171879136356
CYTK9n_neg	345.4857087612944
CYTK9n_pos	345.4857087612944
Coqe_neg	0.0
Coqe_pos	5562.266811765509
D3AIBTm_neg	316.7595697913634
D3AIBTm_pos	316.7595697913634
DADA_pos	7800.769601963004
DADAe_pos	9224.06903505111
DADNK_pos	4151.197023067233
DADNt4_neg	1319.3017570023596
DADNt4_pos	7751.5446618009455
DAGK_hs_neg	3891.81114977988
DAGK_hs_pos	3336.9356491679277
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17345.892378312426
DAG_HSter_pos	59.722042493329916
DAGt_neg	5793.700097992666
DAGt_pos	5715.877358480427
DALAOXx_pos	9570.537515985538
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	577.841476629676
DALAt2r_pos	577.841476629676
DALAxt_pos	9570.537515985538
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4195.698883368626
DASPO1p_pos	11.132619694542969
DATPtm_pos	14062.123706346048
DATPtn_neg	0.0
DATPtn_pos	20384.1558205483
DCATDc_neg	0.0
DCATDc_pos	19651.967966277243
DCATDr_neg	0.0
DCATDr_pos	19651.967966277243
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	687.1146363263499
DCK1n_pos	687.1146363263499
DCK2n_neg	687.1146363263499
DCK2n_pos	687.1146363263499
DCMPDA_neg	4482.575480932037
DCMPDA_pos	7613.790604288342
DCSPTN1COAtx_neg	4962.332869333881
DCSPTN1COAtx_pos	10.703619695396297
DCSPTN1COAtxc_pos	4962.332869333881
DCSPTN1CPT1_pos	346.18121611692305
DCSPTN1CPT2_pos	346.18121611692305
DCSPTN1CRNt_pos	346.18121611692305
DCSPTN1t_neg	195.19904869235182
DCSPTN1t_pos	10.703619695396297
DCTPtm_pos	23145.37660495686
DCTPtn_neg	0.0
DCTPtn_pos	18360.141636018176
DCT_neg	0.0
DCT_pos	12460.25548211234
DCYTD_pos	4468.028675191495
DCYTDn_pos	19688.511334230665
DCYTt_neg	1319.3017570023596
DCYTt_pos	7248.347808024041
DDCRNe_pos	12230.244695809413
DDECCRNe_pos	10457.140246882547
DDECE1CRNe_pos	12443.53568032296
DDPGAm_neg	0.0
DDPGAm_pos	12104.665305259277
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.485319951562107
DECCRNe_pos	12692.336308628886
DECDICRNe_pos	12443.53568032296
DECDPtm_neg	0.0
DECDPtm_pos	45607.62638283899
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20259.519671611983
DESAT18_10_pos	6.92264290726471
DESAT18_3_pos	8849.54893798951
DESAT18_4_pos	8808.808795119192
DESAT18_5_pos	7113.32370242598
DESAT18_6_pos	18287.101396838145
DESAT18_7_pos	47140.206566857916
DESAT18_8_pos	9103.622844019403
DESAT18_9_pos	6.055676593802798
DESAT20_1_pos	67.47047106266169
DESAT20_2_pos	48.07826933817484
DESAT22_1p_pos	187.81310586639955
DESAT22_2p_pos	37304.663268251024
DESAT24_1_pos	7.80808996518931
DGAT_pos	4194.922548170251
DGCHOLte_neg	1339.723651823987
DGCHOLte_pos	4133.769890847757
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4021.7722529020325
DGK1_neg	6589.585352925114
DGK1_pos	7444.765334269426
DGK2m_neg	16899.250336449193
DGK2m_pos	7552.257845453348
DGNSKm_pos	5793.819017946942
DGSNt_neg	1560.329188414991
DGSNt_pos	7726.52014374952
DGSNtm_neg	0.0
DGSNtm_pos	5793.819017946942
DGTPtm_pos	6738.246652594092
DGTPtn_neg	0.0
DGTPtn_pos	19775.53475900947
DGULND_neg	0.0
DGULND_pos	12029.815005572356
DHAAt1r_neg	0.0
DHAAt1r_pos	4196.365723318577
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6443.283171432116
DHCHOLESTANATEtm_neg	8210.138208495
DHCHOLESTANATEtm_pos	65506.74231060898
DHCR241r_pos	5315.243265950718
DHCR242r_pos	5314.024462331481
DHCR243r_pos	74829.69077318483
DHCR71r_pos	74664.49519227885
DHCR72r_pos	10989.052321696581
DHCRD1_pos	26098.683832893297
DHCRD2_pos	27311.89745797904
DHDPBMTm_pos	45607.626382839
DHEASULT_pos	7103.789479884799
DHEASt_neg	1187.5751548637716
DHEASt_pos	1183.8882256689474
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.268067162778392
DHEAtr_pos	59368.16647333788
DHFR_neg	583.4424292256788
DHFR_pos	7307.395077163272
DHFtl_neg	3222.4500386256054
DHFtl_pos	0.0
DHFtm_neg	3699.1772724016205
DHFtm_pos	3574.8478886881953
DHORD9_pos	8330.347958909768
DHORTS_neg	8330.347958909766
DHORTS_pos	0.0
DHPM1_pos	14330.221329840986
DHPM2_pos	17781.703535774275
DHPR2_pos	6374.035940659122
DHPR_pos	5429.752826498305
DIDPtn_neg	4192.680105075688
DIDPtn_pos	4192.680105075688
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	66114.57156253223
DIGALSGALSIDEtg_neg	66114.57156253216
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8842.027151567185
DIGALSIDEtg_pos	66114.5715625322
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8302.051460764986
DINt_neg	1560.329188414991
DINt_pos	7781.458878565288
DITPtn_neg	4192.680105075688
DITPtn_pos	4192.680105075688
DKMPPD_pos	14996.895657818131
DLNLCGCPT1_pos	119.23214565784691
DLNLCGCPT2_pos	119.23214565784691
DLNLCGCRNt_pos	119.23214565784691
DLNLCGt_neg	48.258820627661976
DLNLCGt_pos	3322.827217189001
DMANTIPYRINEte_neg	7.901340217542144
DMANTIPYRINEte_pos	0.0
DMATT_pos	74699.47245720626
DMATTx_pos	76297.95358023894
DMGDHm_pos	26690.507648819737
DMGtm_neg	0.0
DMGtm_pos	26690.50764881974
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.53938171324275
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.53938171324275
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.53938171324275
DMNONCOACRNCPT1_neg	2393.806393367962
DMNONCOACRNCPT1_pos	3122.0317517768817
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.53938171324275
DMNONCRNt_neg	2007.2780665086652
DMNONCRNt_pos	2007.2780665086652
DM_13_cis_oretn_n__pos	1495.956806551649
DM_13_cis_retn_n__pos	1206.6818065516495
DM_1a25dhvitd3(n)_pos	49853.76449217717
DM_4abut(n)_pos	9369.358178894134
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	559.8305916144249
DM_Lcystin_pos	14371.62115954025
DM_Ser_Gly_Ala_X_Gly_ly__pos	837.2417852780658
DM_Ser_Thr_ly__pos	360.0223298536332
DM_T_antigen_g__neg	20.623456290029996
DM_T_antigen_g__pos	237.48476434589114
DM_anth_pos	2850.0
DM_atp_c__pos	4012.3328693338817
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	237.927792507255
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	389.64873089360145
DM_core7_g__pos	389.64873089360145
DM_core8_g__pos	398.42948907357265
DM_datp_m__pos	20246.76737630564
DM_datp_n__pos	20384.15582054831
DM_dctp_m__pos	23145.376604956855
DM_dctp_n__pos	23145.37660495685
DM_dem2emgacpail_prot_hs_r__pos	50.881800084531434
DM_dgpi_prot_hs_r__pos	59.722042493329894
DM_dgtp_m__pos	19775.53475900947
DM_dgtp_n__pos	19775.534759009468
DM_dsT_antigen_g__pos	217.04235902986878
DM_dttp_m__pos	28745.5665525283
DM_dttp_n__pos	28745.5665525283
DM_ethamp_r__pos	32238.365649268417
DM_fol_pos	2245.1347702273474
DM_gncore2_g__pos	253.56641498075822
DM_gpi_sig_er__pos	50.88180008453144
DM_hretn_n__pos	1628.3246668890065
DM_kdn_c__pos	8691.914348920141
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12460.255482112347
DM_mem2emgacpail_prot_hs_r__pos	56.332708180240346
DM_n5m2masn_g__pos	910.2519574921065
DM_ncam_pos	23.02200974598694
DM_oretn_n__pos	1479.5412580637692
DM_pe_hs(r)_pos	3325.0
DM_pmtcoa(r)_pos	13097.73752743178
