	Ob.1012.d_S149_L007_R1_001	WT.DHA.a_S118_L007_R1_001	Ob.911.c_S139_L007_R1_001	Ob.d_S146_L007_R1_001
FMNAT_pos	4.730639955916791	4.284662185483165	4.478971805032942	4.634012356402116
FOLR2_pos	3.933572638261024	3.1618876823768938	3.997292407636508	3.9068905956085187
FOLt2_pos	3.344828496997441	2.4724877714627436	3.3687683490903346	3.605257262939004
FOLt2_neg	3.344828496997441	2.4724877714627436	3.3687683490903346	3.605257262939004
FORMCOAtx_pos	0.0	0.0	0.0	0.0
FORMCOAtx_neg	0.0	0.0	0.0	0.0
FORt2m_pos	0.0	0.0	0.0	0.0
FORt2m_neg	0.0	0.0	0.0	0.0
FORtr_pos	0.0	0.0	0.0	0.0
FORtr_neg	0.0	0.0	0.0	0.0
FORtrn_pos	0.0	0.0	0.0	0.0
FORtrn_neg	0.0	0.0	0.0	0.0
FPGS_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS2_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS2m_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS3_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS3m_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS4_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS4m_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS5_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS5m_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS6_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS6m_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS7_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS7m_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS8_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS8m_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS9_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGS9m_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FPGSm_pos	6.630813152299126	6.58781501278806	6.7950655826596185	6.786204271919406
FRDPtc_pos	0.0	0.0	0.0	0.0
FRDPtc_neg	0.0	0.0	0.0	0.0
FRDPtr_pos	0.0	0.0	0.0	0.0
FRDPtr_neg	0.0	0.0	0.0	0.0
FRTT_pos	3.145677455195635	3.1243281350022016	3.269033146455237	3.2172307162206693
FRUt1r_pos	7.790772037862	6.961970533384498	7.981110570240497	7.860962797858116
FRUt1r_neg	7.790772037862	6.961970533384498	7.981110570240497	7.860962797858116
FRUt4_pos	0.23878685958711648	0.11103131238874395	0.22650852980867975	0.0
FRUt4_neg	0.23878685958711648	0.11103131238874395	0.22650852980867975	0.0
FT_pos	0.0	0.0	0.0	0.0
FTCD_pos	7.996840647795369	8.044776601428836	7.869192824699408	7.89196592687275
FTHFCL_pos	5.220329954879555	4.204766750654613	4.466627120041501	4.804260115634738
FTHFDH_pos	9.087728018172488	8.602624640855739	9.290640961439994	9.441076734698616
FTHFL_pos	6.603774686463973	6.346070440785166	6.603923012690484	6.777814199875274
FTHFLm_pos	6.631977320238746	6.353852558686126	6.638073837180719	6.791683858152045
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCASE2e_pos	3.040892430646901	2.0531113364595623	2.6758159311722696	2.8155754288625725
FUCASE2ly_pos	5.761817142507141	5.15623479785027	5.847746416921386	5.705701496845794
FUCASEe_pos	3.040892430646901	2.0531113364595623	2.6758159311722696	2.8155754288625725
FUCASEly_pos	5.761817142507141	5.15623479785027	5.847746416921386	5.705701496845794
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCGALGBSIDEte_pos	0.0	0.0	0.0	0.0
FUCGALGBSIDEte_neg	0.0	0.0	0.0	0.0
FUCGALGBSIDEtg_pos	0.0	0.0	0.0	0.0
FUCGALGBSIDEtg_neg	0.0	0.0	0.0	0.0
FUCtly_pos	0.0	0.0	0.0	0.0
FUM_pos	0.0	0.0	0.0	0.0
FUM_neg	0.0	0.0	0.0	0.0
FUMAC_pos	8.874458871466112	8.77313920671969	8.694253403410944	9.07996471343142
FUMm_pos	0.0	0.0	0.0	0.0
FUMm_neg	0.0	0.0	0.0	0.0
FUMSO3tm_pos	7.3665844985917595	5.331633567171029	7.227952813682319	7.443192214932335
FUMSO3tm_neg	7.3665844985917595	5.331633567171029	7.227952813682319	7.443192214932335
FUMSO4tm_pos	7.3665844985917595	5.331633567171029	7.227952813682319	7.443192214932335
FUMSO4tm_neg	7.3665844985917595	5.331633567171029	7.227952813682319	7.443192214932335
FUMtm_pos	7.3665844985917595	5.331633567171029	7.227952813682319	7.443192214932335
FUMtm_neg	7.3665844985917595	5.331633567171029	7.227952813682319	7.443192214932335
FUMTSULtm_pos	7.3665844985917595	5.331633567171029	7.227952813682319	7.443192214932335
FUMTSULtm_neg	7.3665844985917595	5.331633567171029	7.227952813682319	7.443192214932335
FUT11g_pos	0.47508488294878287	0.632268215499513	0.9708536543404835	0.48542682717024166
FUT12g_pos	0.47508488294878287	0.632268215499513	0.9708536543404835	0.48542682717024166
FUT14g_pos	0.47508488294878287	0.632268215499513	0.9708536543404835	0.48542682717024166
FUT15g_pos	0.47508488294878287	0.632268215499513	0.9708536543404835	0.48542682717024166
FUT16g_pos	0.47508488294878287	0.632268215499513	0.9708536543404835	0.48542682717024166
FUT17g_pos	0.47508488294878287	0.632268215499513	0.9708536543404835	0.48542682717024166
FUT18g_pos	0.47508488294878287	0.632268215499513	0.9708536543404835	0.48542682717024166
FUT31g_pos	0.0	0.0	0.0	0.0
FUT32g_pos	0.0	0.0	0.0	0.0
FUT33g_pos	0.0	0.0	0.0	0.0
FUT34g_pos	0.0	0.0	0.0	0.0
FUT35g_pos	0.0	0.0	0.0	0.0
FUT910g_pos	0.0	0.0	0.0	0.0
FUT911g_pos	0.0	0.0	0.0	0.0
FUT91g_pos	0.0	0.0	0.0	0.0
FUT92g_pos	0.0	0.0	0.0	0.0
FUT93g_pos	0.0	0.0	0.0	0.0
FUT94g_pos	0.0	0.0	0.0	0.0
FUT95g_pos	0.0	0.0	0.0	0.0
FUT96g_pos	0.0	0.0	0.0	0.0
FUT97g_pos	0.0	0.0	0.0	0.0
FUT98g_pos	0.0	0.0	0.0	0.0
FUT99g_pos	0.0	0.0	0.0	0.0
G12MT1_L_pos	0.0	0.0	0.0	0.0
G12MT1_U_pos	0.0	0.0	0.0	0.0
G12MT2_L_pos	0.0	0.0	0.0	0.0
G12MT2_U_pos	0.0	0.0	0.0	0.0
G13MT_L_pos	3.502075956045791	2.6507645591169022	3.0925457415435655	2.956056652412403
G13MT_U_pos	3.502075956045791	2.6507645591169022	3.0925457415435655	2.956056652412403
G14T10g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T11g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T12g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T13g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T14g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T15g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T16g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T17g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T18g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T19g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914816
G14T20g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T21g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T2g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T3g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T4g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T5g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T6g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T7g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T8g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14T9g_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G14Tg_pos	4.861459166361513	4.673556423990145	5.309612772454123	4.873321062914817
G16MT_L_pos	0.0	0.0	0.0	0.0
G16MT_U_pos	0.0	0.0	0.0	0.0
G1M6MASNB1terg_pos	0.0	0.0	0.0	0.0
G1M7MASNBterg_pos	0.0	0.0	0.0	0.0
G1M7MASNCterg_pos	0.0	0.0	0.0	0.0
G1M8MASNterg_pos	0.0	0.0	0.0	0.0
G1PTT_pos	0.0	0.0	0.0	0.0
G2M8MASNterg_pos	0.0	0.0	0.0	0.0
G3M8MASNterg_pos	0.0	0.0	0.0	0.0
G3PD1_pos	8.946145991667999	7.606220121281675	8.660780334032546	8.842350343413807
G3PD1_neg	8.946145991667999	7.606220121281675	8.660780334032546	8.842350343413807
G3PD2m_pos	4.651338766105931	3.6322682154995127	4.951867504326902	4.128458384146928
G5SADrm_pos	0.0	0.0	0.0	0.0
G5SADrm_neg	0.0	0.0	0.0	0.0
G5SADs_pos	0.0	0.0	0.0	0.0
G5SDym_pos	1.269033146455237	0.722466024471091	2.3305584000308026	1.4005379295837286
G6PDA_pos	4.706530552538117	3.6881803585869264	4.70376517879341	4.595742339474399
G6PDH1rer_pos	6.932391940068527	7.423157939980344	7.221200417505634	6.985386576772025
G6PDH1rer_neg	6.932391940068527	7.423157939980344	7.221200417505634	6.985386576772025
G6PDH2r_pos	0.0	0.0	0.0	0.0
G6PDH2r_neg	0.0	0.0	0.0	0.0
G6PDH2rer_pos	6.932391940068527	7.423157939980344	7.221200417505634	6.985386576772025
G6PDH2rer_neg	6.932391940068527	7.423157939980344	7.221200417505634	6.985386576772025
G6PPer_pos	8.295768934420508	7.314333993919012	8.326474430193002	7.432040732583003
G6Pter_pos	6.963474123974886	6.542258049766918	6.634448062362308	6.77899700616954
G6Pter_neg	6.963474123974886	6.542258049766918	6.634448062362308	6.77899700616954
GABAVESSEC_pos	0.0	0.0	0.0	0.0
GACMTRc_pos	8.470862199413702	7.492414035336726	8.127891175552678	8.298245900951896
GACMTRc_neg	8.470862199413702	7.492414035336726	8.127891175552678	8.298245900951896
GACPAILter_pos	0.0	0.0	0.0	0.0
GAL3ST11_pos	3.604071323668861	0.5849625007211562	3.974529312483882	3.6016965164809576
GAL3ST12_pos	3.604071323668861	0.5849625007211562	3.974529312483882	3.6016965164809576
GALACGLCGALGBSIDEte_pos	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEte_neg	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEtg_pos	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEtg_neg	0.0	0.0	0.0	0.0
GALASE10ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE11ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE12ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE13ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE14ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE15ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE16ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE17ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE18ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE19ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE1ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE20ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE3ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE4ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE5ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE6ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE7ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE8ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALASE9ly_pos	6.323279987887322	5.715893370547605	6.25129303707078	6.126859315521645
GALC_pos	1.8278190246173196	1.9335726382610239	2.584962500721156	1.8439838440483265
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_pos	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_neg	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_pos	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_neg	0.0	0.0	0.0	0.0
GALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGLUSIDEtl_pos	0.0	0.0	0.0	0.0
GALGLUSIDEtl_neg	0.0	0.0	0.0	0.0
GALGT1_pos	6.025471814621179	6.036283527988446	6.031439309319335	5.929317594911761
GALGT2_pos	6.025471814621179	6.036283527988446	6.031439309319335	5.929317594911761
GALGT3_pos	6.025471814621179	6.036283527988446	6.031439309319335	5.929317594911761
GALGT4_pos	6.025471814621179	6.036283527988446	6.031439309319335	5.929317594911761
GALK_pos	6.8033562117979445	5.3995129241829645	6.646162657157894	6.645009884391095
GALNACT1g_pos	2.3015876466031866	2.2141248053528475	2.643856189774725	2.4276061727818994
GALNACT2g_pos	2.9439213265534856	2.9476661567960103	3.204766750654613	2.979110755015786
GALNACT3g_pos	2.9439213265534856	2.9476661567960103	3.204766750654613	2.979110755015786
GALNACT4g_pos	2.9439213265534856	2.9476661567960103	3.204766750654613	2.979110755015786
GALNACT5g_pos	2.9439213265534856	2.9476661567960103	3.204766750654613	2.9791107550157854
GALNTg_pos	6.069959890459773	5.614415386508127	6.200849574637213	6.082361969557474
GALOR_pos	8.852154937462183	8.0065785455993	8.67891698667984	8.825753832883112
GALOR_neg	8.852154937462183	8.0065785455993	8.67891698667984	8.825753832883112
GALSIDEtg_pos	0.0	0.0	0.0	0.0
GALSIDEtg_neg	0.0	0.0	0.0	0.0
GALSIDEtl_pos	0.0	0.0	0.0	0.0
GALSIDEtl_neg	0.0	0.0	0.0	0.0
GALT_pos	6.06177619758669	6.019034669364337	5.754353071692127	5.806581842620928
GALT_neg	6.06177619758669	6.019034669364337	5.754353071692127	5.806581842620928
GALt1r_pos	7.808964174919261	6.995371450572195	8.017476563020463	7.9035806253486385
GALt1r_neg	7.808964174919261	6.995371450572195	8.017476563020463	7.9035806253486385
GALt2_2_pos	0.7311832415722002	0.8639384504239714	1.0	0.632268215499513
GALt2_2_neg	0.7311832415722002	0.8639384504239714	1.0	0.632268215499513
GALT2g_pos	1.0908534304511135	0.722466024471091	1.2203299548795556	0.8639384504239714
GALt4_pos	0.44360665147561457	0.6690267655096306	1.1110313123887439	0.5945485495503542
GALt4_neg	0.44360665147561457	0.6690267655096306	1.1110313123887439	0.5945485495503542
GALTg_pos	3.292781749227846	2.9945797242157473	3.114367024952	3.3868109464722167
GALtly_pos	0.0	0.0	0.0	0.0
GALU_pos	8.721133375388408	7.401476878553344	8.547511523644216	8.088576256930406
GALU_neg	8.721133375388408	7.401476878553344	8.547511523644216	8.088576256930406
GAMt1r_pos	7.752213367865143	6.868513923895463	7.952915932276309	7.852935185959253
GAMt1r_neg	7.752213367865143	6.868513923895463	7.952915932276309	7.852935185959253
GAMYe_pos	4.6076262208454875	4.463360885816658	5.429950657403768	4.642701571833233
GAO1_pos	5.04788732939655	5.159467729266766	5.220329954879555	4.896271848807375
GAO1g_pos	5.04788732939655	5.159467729266766	5.220329954879555	4.896271848807375
GAO2_pos	5.04788732939655	5.159467729266766	5.220329954879555	4.896271848807375
GAO2g_pos	5.04788732939655	5.159467729266766	5.220329954879555	4.896271848807375
GAPD_pos	11.446933368297177	9.705545995850212	10.980539477270927	10.966707314150316
GAPD_neg	11.446933368297177	9.705545995850212	10.980539477270927	10.966707314150316
GARFT_pos	3.523561956057013	3.552131108253784	3.7059779016825223	3.679198570566922
GARFT_neg	3.523561956057013	3.552131108253784	3.7059779016825223	3.679198570566922
GASNASE2ly_pos	4.987320865929254	4.0232553523003025	4.509062386361898	4.892391025913404
GASNASE3ly_pos	4.987320865929254	4.0232553523003025	4.509062386361898	4.892391025913404
GASNASEly_pos	4.987320865929254	4.0232553523003025	4.509062386361898	4.892391025913404
GBA_pos	4.340562269026414	4.241077458175037	4.561326136453918	4.314696525656286
GBAl_pos	4.340562269026414	4.241077458175037	4.561326136453918	4.314696525656286
GBGT1_pos	0.3895668117627256	0.6870606883398922	1.0565835283663676	0.8559896973084807
GBSIDEte_pos	0.0	0.0	0.0	0.0
GBSIDEte_neg	0.0	0.0	0.0	0.0
GBSIDEtl_pos	0.0	0.0	0.0	0.0
GBSIDEtl_neg	0.0	0.0	0.0	0.0
GCALDD_pos	11.125161590365142	9.469092308284004	11.047267083629066	11.32464749011049
GCALDDm_pos	10.93139497381314	10.185321468265926	11.013650680000481	11.004550548646739
GCC2am_pos	6.529508641074312	5.961218150034519	6.635355360701053	6.640823344585667
GCC2am_neg	6.529508641074312	5.961218150034519	6.635355360701053	6.640823344585667
GCC2bim_pos	6.529508641074312	5.961218150034519	6.635355360701053	6.640823344585667
GCC2cm_pos	6.529508641074312	5.961218150034519	6.635355360701053	6.640823344585667
GCC2cm_neg	6.529508641074312	5.961218150034519	6.635355360701053	6.640823344585667
GCCam_pos	6.529508641074312	5.961218150034519	6.635355360701053	6.640823344585667
GCCam_neg	6.529508641074312	5.961218150034519	6.635355360701053	6.640823344585667
GCCbim_pos	6.529508641074312	5.961218150034519	6.635355360701053	6.640823344585667
GCCcm_pos	6.529508641074312	5.961218150034519	6.635355360701053	6.640823344585667
GCCcm_neg	6.529508641074312	5.961218150034519	6.635355360701053	6.640823344585667
GCHOLAt_pos	0.0	0.0	0.0	0.0
GCHOLAt_neg	0.0	0.0	0.0	0.0
GCHOLAt2_pos	9.357991783631057	8.759921463000406	9.31222497261675	9.358255586705127
GCHOLAt3_pos	7.704871964456353	7.89469652333637	8.251435069563229	7.688390200051632
GCHOLAte_pos	0.0	0.0	0.0	0.0
GCHOLAte_neg	0.0	0.0	0.0	0.0
GCHOLAtx_pos	0.0	0.0	0.0	0.0
GCHOLAtx_neg	0.0	0.0	0.0	0.0
GCNTg_pos	3.0942360698457656	3.0018022426339854	3.6484654430273142	3.0
GD1B2te_pos	0.0	0.0	0.0	0.0
GD1B2te_neg	0.0	0.0	0.0	0.0
GD1B2tg_pos	0.0	0.0	0.0	0.0
GD1B2tg_neg	0.0	0.0	0.0	0.0
GD1Cte_pos	0.0	0.0	0.0	0.0
GD1Cte_neg	0.0	0.0	0.0	0.0
GD1Ctg_pos	0.0	0.0	0.0	0.0
GD1Ctg_neg	0.0	0.0	0.0	0.0
GDPFUCtg_pos	3.289834465177509	3.0823619695574735	3.524815928357506	2.873813198359087
GDPFUCtg_neg	3.289834465177509	3.0823619695574735	3.524815928357506	2.873813198359087
GDPtg_pos	0.0	0.0	0.0	0.0
GDPtg_neg	0.0	0.0	0.0	0.0
GF6PTA_pos	3.0908534304511135	2.4620523187964327	3.3262497008374563	2.62993940943954
GFUCS_pos	4.88410945135923	4.543495883425772	4.7964939294258375	4.624685810525398
GGH_10FTHF5GLUe_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_10FTHF5GLUl_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_10FTHF6GLUe_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_10FTHF6GLUl_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_10FTHF7GLUe_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_10FTHF7GLUl_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_5DHFe_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_5DHFl_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_5THFe_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_5THFl_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_6DHFe_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_6DHFl_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_6THFe_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_6THFl_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_7DHFe_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_7DHFl_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_7THFe_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGH_7THFl_pos	3.795974694206668	3.2448870591235344	3.277984747299765	3.8196681834964554
GGLUCT_pos	0.0	0.0	0.0	0.0
GGNG_pos	7.0925457415435655	6.4202128906107845	7.005512272837474	6.873936205993632
GGT_L_pos	0.0	0.0	0.0	0.0
GGT_U_pos	0.0	0.0	0.0	0.0
GGT5r_pos	1.9068905956085185	0.9107326619029126	1.6088092426755238	1.709290635723358
GGT5r_neg	1.9068905956085185	0.9107326619029126	1.6088092426755238	1.709290635723358
GGT6_pos	0.0	0.0	0.0	0.0
GGT6_neg	0.0	0.0	0.0	0.0
GHMT2r_pos	7.389996940575694	6.443938115013176	7.34766565630097	7.190812367916136
