	WT.DHA.c_S134_L007_R1_001
EX_dcsptn1(e)_neg	10.969937401940724
EX_dcsptn1(e)_pos	195.6587999088671
EX_dcyt(e)_neg	6916.0088435747575
EX_ddece1crn_neg	0.0
EX_ddece1crn_pos	12554.918203739107
EX_ddecrn_neg	0.0
EX_ddecrn_pos	10694.165652140644
EX_debrisoquine(e)_neg	7.458497392293893
EX_debrisoquine(e)_pos	0.0
EX_decdicrn_neg	0.0
EX_decdicrn_pos	12554.918203739107
EX_dgchol(e)_neg	6.820058391766888
EX_dgchol(e)_pos	66866.82515923934
EX_dgmp(e)_neg	4.137796645715669
EX_dgmp(e)_pos	4.675176262927419
EX_dgsn(e)_neg	7340.709593084077
EX_dgtp(e)_neg	4.675176262927419
EX_dgtp(e)_pos	4.137796645715669
EX_dha(e)_neg	3.4035615384362057
EX_dha(e)_pos	3.4035615384362057
EX_dhap(e)_neg	3.4035615384362057
EX_dhap(e)_pos	3.4035615384362057
EX_dhdascb(e)_neg	4503.944159332967
EX_dheas(e)_neg	9.638245152546476
EX_dheas(e)_pos	59697.198647028556
EX_dhf(e)_neg	0.0
EX_dhf(e)_pos	34.375270950025204
EX_digalsgalside_hs(e)_neg	0.0
EX_digalsgalside_hs(e)_pos	66186.50965180338
EX_din(e)_neg	7556.798671792375
EX_dlnlcg(e)_neg	6.100802139027577
EX_dlnlcg(e)_pos	48.06102488333222
EX_dmantipyrine(e)_neg	0.0
EX_dmantipyrine(e)_pos	7.908633283896805
EX_dmhptcrn(e)_neg	0.0
EX_dmhptcrn(e)_pos	46.54817512285678
EX_doco13ac_neg	18417.705277722955
EX_doco13ac_pos	0.0
EX_docosac_neg	15665.472679276887
EX_docosac_pos	0.0
EX_docosdiac_neg	0.0
EX_docosdiac_pos	15665.472679276889
EX_dopa(e)_neg	6.011010924476646
EX_dopa(e)_pos	9363.818526601051
EX_dopasf(e)_neg	0.0
EX_dopasf(e)_pos	32075.368752871123
EX_dpcoa(e)_neg	6691.265516305652
EX_dpcoa(e)_pos	27599.710316285265
EX_drib(e)_neg	6.931091475527411
EX_drib(e)_pos	7772.593053376677
EX_dtdp(e)_neg	2.1709724914554527
EX_dtdp(e)_pos	4.341944982910905
EX_dtmp(e)_neg	3.1801962093978373
EX_dtmp(e)_pos	7.573209880330468
EX_dttp(e)_neg	3.1801962093978373
EX_dttp(e)_pos	7.573209880330468
EX_duri(e)_neg	6.4772554818910715
EX_duri(e)_pos	6612.351870843428
EX_eaflatoxin(e)_neg	0.0
EX_eaflatoxin(e)_pos	7.458497392293893
EX_ebastine(e)_neg	12.899348733340512
EX_ebastine(e)_pos	0.0
EX_ebastineoh(e)_neg	0.0
EX_ebastineoh(e)_pos	12.899348733340512
EX_eicostet(e)_neg	7.717227275565544
EX_eicostet(e)_pos	31.88666045528705
EX_elaid(e)_neg	6.919242567256102
EX_elaid(e)_pos	5106.43587329416
EX_estradiol(e)_neg	11.617866856337795
EX_estradiol(e)_pos	51084.916610186556
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	56502.133058954736
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	59180.28506284092
EX_estrones(e)_neg	8.941290853875469
EX_estrones(e)_pos	54954.60953051353
EX_etoh(e)_neg	5.6663054582158034
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.419322658148942
EX_fad(e)_pos	16346.166335587144
EX_fald(e)_neg	4.327478718250768
EX_fald(e)_pos	21094.959477554927
EX_fe2(e)_neg	3.4286312736342235
EX_fe2(e)_pos	50586.99055357126
EX_fe3(e)_neg	3.3491782452454433
EX_fe3(e)_pos	49091.24405405559
EX_fmn(e)_neg	16346.166335587144
EX_fmn(e)_pos	17352.668148502555
EX_fol(e)_neg	2276.8236235208674
EX_for(e)_neg	4.0474382017421435
EX_for(e)_pos	14931.807484474168
EX_fru(e)_neg	4.952713911273726
EX_fru(e)_pos	2830.7431656182184
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	9722.939415850306
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	11506.535737174117
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	17482.77470492891
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	10439.580159433399
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	11505.513101088152
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	11539.851660970226
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	10926.374619317761
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	9551.297394112255
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	8814.151564189107
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9419.200654912254
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	10990.876942248133
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11432.818796682262
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10065.009535088097
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10373.70897875509
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.356425928082997
EX_gal(e)_neg	4083.062959669846
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9437.611854231394
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10273.707747382497
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9178.243848108974
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8248.528512655588
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	9656.96946675911
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6483.756360448318
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11241.597847146299
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11734.213913958974
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12393.497459618511
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12421.114726104319
EX_gdp(e)_neg	3.0786716425518916
EX_gdp(e)_pos	3.0786716425518916
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2576.3844244669754
EX_glcur(e)_neg	5.328631273634225
EX_glcur(e)_pos	10.912555880139172
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13623.828646266786
EX_gln_L(e)_neg	4.802647135424158
EX_gln_L(e)_pos	8063.426063997576
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	14876.116954123072
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.611004862471376
EX_glu_L(e)_pos	8463.047121756248
EX_gluala(e)_neg	5.372241157080631
EX_gluala(e)_pos	9504.277363785424
EX_gly(e)_neg	5563.664671937796
EX_glyb(e)_neg	18.49481042176407
EX_glyb(e)_pos	10265.000947991797
EX_glyc(e)_neg	4083.062959669846
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	5800.738637772412
EX_glygly(e)_neg	12560.529713942818
EX_glygn2(e)_neg	13.420001975246649
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.420001975246649
EX_glygn5(e)_neg	5.085423383483615
EX_glygn5(e)_pos	19.463686081812618
EX_glyleu(e)_neg	9534.713919625145
EX_glyphe(e)_neg	10754.462642910146
EX_glypro(e)_neg	9307.1092130114
EX_glysar(e)_neg	16914.20646474159
EX_gmp(e)_neg	6.143315158200644
EX_gmp(e)_pos	7.2739795780476815
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13065.286976439143
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13097.81034080908
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	12855.800077238746
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	12777.6498033586
EX_gsn(e)_neg	5719.653087180062
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12603.470169717892
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15163.046399345709
EX_gthrd(e)_neg	2.5403766656158027
EX_gthrd(e)_pos	13699.644149909245
EX_gtp(e)_neg	3.0786716425518916
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.25904552890931
EX_gua(e)_pos	6014.7981329905015
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13623.828646266786
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	14876.116954123072
EX_h(e)_neg	235.20173500612626
EX_h(e)_pos	2228.4060098386817
EX_h2o(e)_neg	246.17837421350038
EX_h2o(e)_pos	3484.9595569741177
EX_h2o2(e)_neg	3.961992822287936
EX_h2o2(e)_pos	5724.720264411634
EX_ha(e)_neg	36.73577044243036
EX_ha(e)_pos	18562.76711065453
EX_ha_pre1(e)_neg	14.652163645725466
EX_ha_pre1(e)_pos	19015.866692932224
EX_hco3(e)_neg	435.1498322048272
EX_hco3(e)_pos	5285.299369746748
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.458497392293892
EX_hdca(e)_neg	6.561603946456733
EX_hdca(e)_pos	12986.236038921914
EX_hdcea(e)_neg	10288.89469919989
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	50322.33537865616
EX_hexc(e)_neg	10.108775945653017
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5278.256102036307
EX_hista(e)_neg	10.763158136870144
EX_hista(e)_pos	5278.368569913856
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	32.95866691557914
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	346.44925708550403
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.458497392293894
EX_hxan(e)_neg	5.592975049608117
EX_hxan(e)_pos	5899.747609920768
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.05784819628693
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	449.2610478633489
EX_idp(e)_neg	2.1202102080324794
EX_idp(e)_pos	3.1801962093978373
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7634.298082046346
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.370160746638577
EX_inost(e)_neg	10.85526649476699
EX_inost(e)_pos	6242.307695839467
EX_ins(e)_neg	5848.659185188189
EX_itp(e)_neg	3.1801962093978373
EX_itp(e)_pos	3.1801962093978373
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10766.684850962782
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.03880173034025
EX_ksi(e)_pos	1792.3775981452266
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1764.114662105538
EX_ksii_core2(e)_neg	99.50128019809303
EX_ksii_core2(e)_pos	295.7028417055384
EX_ksii_core4(e)_neg	107.4343368314382
EX_ksii_core4(e)_pos	489.2954299073178
EX_lac_D(e)_neg	2.3948093769733374
EX_lac_D(e)_pos	3638.339845784658
EX_lac_L(e)_neg	2.3948093769733374
EX_lac_L(e)_pos	3587.158191645748
EX_lcts(e)_neg	4.281794836957495
EX_lcts(e)_pos	7314.700178297733
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3750.1057771690257
EX_leugly(e)_neg	9534.713919625145
EX_leuktrA4(e)_neg	3.448155974559065
EX_leuktrA4(e)_pos	4325.714039613134
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3424.119779245972
EX_leuktrC4(e)_neg	5.643885050706043
EX_leuktrC4(e)_pos	22170.428009749216
EX_leuktrD4(e)_neg	4.078375032809356
EX_leuktrD4(e)_pos	17827.41089282728
EX_leuktrE4(e)_neg	4.736696524090442
EX_leuktrE4(e)_pos	17536.121990782693
EX_leuktrF4(e)_neg	5.608182289224833
EX_leuktrF4(e)_pos	21015.44576950047
EX_leuleu(e)_neg	10209.645023936773
EX_lgnc(e)_neg	21.455761362386976
EX_lgnc(e)_pos	10.108775945653015
EX_limnen(e)_neg	7.458497392293893
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.811900195984148
EX_lneldc(e)_pos	9143.271754171841
EX_lnlc(e)_neg	6.039022174224325
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.870458654168084
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.451111282878204
EX_lnlncg(e)_pos	49.18016225916067
EX_lpchol_hs(e)_neg	13575.263423394552
EX_lys_L(e)_neg	12.372315482745949
EX_lys_L(e)_pos	3.9387368486411365
EX_mag_hs(e)_neg	5155.868728754387
EX_mal_L(e)_neg	5451.013754886261
EX_mal_L(e)_pos	9266.371636083364
EX_malcoa(e)_neg	5.257999318263047
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3017.7116917418075
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.245265548982786
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.169474827774376
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6451411278278716
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5171.966837398348
EX_meoh(e)_neg	5.6663054582158034
EX_meoh(e)_pos	21956.01933913038
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	41996.369529322845
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	15152.763702047323
EX_met_L(e)_neg	10.69216156682801
EX_met_L(e)_pos	9911.94541609626
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4747.466406317787
EX_n2m2nmasn(e)_neg	58.53343939370889
EX_n2m2nmasn(e)_pos	762.9228820824949
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.564687711968197
EX_nac(e)_pos	29.089674171377695
EX_nad(e)_neg	4.710193867091517
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.710193867091517
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.452884582790205
EX_nh4(e)_neg	533.8091827627416
EX_nh4(e)_pos	5075.009293222301
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.797610579257579
EX_no(e)_pos	57814.80180649985
EX_no2(e)_neg	5.328631273634225
EX_no2(e)_pos	5.456277940069586
EX_npthl(e)_neg	7.458497392293893
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.785101714822193
EX_nrpphr(e)_pos	29557.995374132002
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	71381.11568910825
EX_nrvnc(e)_neg	22.11253645067319
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3746.0591895366956
EX_o2s(e)_neg	3.1813134752179613
EX_o2s(e)_pos	8898.563316937703
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19252.278933706057
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18502.259082675493
EX_ocdca(e)_neg	5126.087096666625
EX_ocdcea(e)_neg	6.906156091780641
EX_ocdcea(e)_pos	8840.854773931165
EX_octa(e)_neg	8827.937515799957
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.458497392293893
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.458497392293892
EX_orn(e)_neg	4.417227509603673
EX_orn(e)_pos	11127.618823465818
EX_orot(e)_neg	6.5440076539214616
EX_orot(e)_pos	8284.890219053075
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11142.366589952662
EX_paf_hs(e)_neg	4.740565362988009
EX_paf_hs(e)_pos	6.813303187883436
EX_pan4p(e)_neg	5415.328678585958
EX_pan4p(e)_pos	6691.265516305652
EX_pchol_hs(e)_neg	13.709213818296897
EX_pchol_hs(e)_pos	10498.235360416267
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5039.660325627976
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5039.660325627975
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14313.810813794658
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15377.477060744228
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.458497392293893
EX_pglyc_hs(e)_neg	5.3227807635286375
EX_pglyc_hs(e)_pos	13410.382470882425
EX_phe_L(e)_neg	5873.493615587258
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18763.075747173523
EX_pheme(e)_neg	50599.10817377391
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	46.548175122856776
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	500.47122170110725
EX_pi(e)_pos	6160.280594809572
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6166.465881770041
EX_ppa(e)_neg	4.709920389349166
EX_ppa(e)_pos	10154.36303229602
EX_ppi(e)_neg	3.7696363610773216
EX_ppi(e)_pos	21747.31544587979
EX_prgstrn(e)_neg	6.242293376315435
EX_prgstrn(e)_pos	60862.57311937496
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.458034539816576
EX_pro_L(e)_pos	8116.061997441178
EX_progly(e)_neg	9307.109213011401
EX_prostgd2(e)_neg	2.548299746582031
EX_prostgd2(e)_pos	135.43058115920294
EX_prostge1(e)_neg	4.22593019658671
EX_prostge1(e)_pos	15.37779058976013
EX_prostge2(e)_neg	3.3520504810757976
EX_prostge2(e)_pos	15.999677504800713
EX_prostgf2(e)_neg	4.920830070253722
EX_prostgf2(e)_pos	141.8713763560356
EX_prostgh2(e)_neg	2.548299746582031
EX_prostgh2(e)_pos	132.37933685623221
EX_prostgi2(e)_neg	5.890654241870889
EX_prostgi2(e)_pos	160.55910508846577
EX_prpp(e)_neg	3.964351044100077
EX_prpp(e)_pos	26835.57020342132
EX_ps_hs(e)_neg	6.33248372934238
EX_ps_hs(e)_pos	14193.999492981535
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13623.828646266786
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14876.116954123072
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	28.811484914391112
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.7354323557120015
EX_ptrc(e)_pos	14371.109022899864
EX_ptth(e)_neg	6166.126221130468
EX_ptth(e)_pos	5709.690749950115
EX_pydam(e)_neg	10160.396913800238
EX_pydx(e)_neg	7863.786959468257
EX_pydx5p(e)_neg	9.168469097685199
EX_pydx5p(e)_pos	9612.794004779098
EX_pydxn(e)_neg	9125.434515636696
EX_pyr(e)_neg	3.544383399676345
EX_pyr(e)_pos	4470.984166103058
EX_q10(e)_neg	5546.005657206006
EX_q10h2(e)_pos	5546.005657206006
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6414.83225808778
EX_retfa(e)_neg	5.456277940069585
EX_retfa(e)_pos	1207.257501078969
EX_retinol(e)_neg	803.2126087794246
EX_retinol(e)_pos	24.222685339212006
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1610.3804823167548
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1610.3804823167543
EX_retn(e)_neg	345.8386711792024
EX_retn(e)_pos	824.8483233513251
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3904.199628435322
EX_rib_D(e)_neg	4996.693662305603
EX_ribflv(e)_neg	17370.999025102632
EX_s2l2fn2m2masn(e)_neg	4.03880173034025
EX_s2l2fn2m2masn(e)_pos	794.1058520735305
EX_s2l2n2m2masn(e)_neg	74.5704854783068
EX_s2l2n2m2masn(e)_pos	656.5349324562744
EX_sarcs(e)_neg	9.76911161331026
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4965.814340294626
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.5716902460585107
EX_ser_L(e)_pos	6644.953925458881
EX_sfcys(e)_pos	20677.210075991312
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14322.100516323171
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1180.7422996367638
EX_so4(e)_pos	13825.576762365166
EX_spc_hs(e)_neg	11.505099127829938
EX_spc_hs(e)_pos	28125.67613106202
EX_sph1p(e)_neg	13.121976421108702
EX_sph1p(e)_pos	19365.194193459338
EX_sphs1p(e)_neg	9.294104326429213
EX_sphs1p(e)_pos	32502.70350800366
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23649.841229421665
EX_sprm(e)_neg	2.0075117953204367
EX_sprm(e)_pos	15253.227600671618
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.480402884340491
EX_strch1(e)_neg	13.420001975246649
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.392711691741806
EX_strch2(e)_pos	13.420001975246649
EX_strdnc(e)_neg	9.585503834604188
EX_strdnc(e)_pos	6.921706706116939
EX_succ(e)_neg	6.335784724988016
EX_succ(e)_pos	5668.42717977298
EX_sucr(e)_neg	3.492711691741807
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.184644212581052
EX_tag_hs(e)_pos	7.966557877382424
EX_tagat_D(e)_neg	6.977291877707797
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.2962859383119785
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.458497392293894
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	12987.844087602694
EX_tcynt(e)_neg	5.328631273634224
EX_tcynt(e)_pos	11.167973238005198
EX_tdchola(e)_neg	5.476400039830838
EX_tdchola(e)_pos	66804.68400229936
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8022.7875045661995
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12554.918203739107
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12554.918203739107
EX_tethex3(e)_neg	10.265476155616824
EX_tethex3(e)_pos	7.795237136798302
EX_tetpent3(e)_neg	7.795237136798301
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.969937401940724
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.265476155616822
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.1711898815937145
EX_thf(e)_pos	4958.140263234961
EX_thm(e)_neg	12096.185846887567
EX_thmmp(e)_neg	9.182827437871433
EX_thmmp(e)_pos	12096.185846887565
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27770.4982657223
EX_thr_L(e)_neg	4.900904668645115
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.013824350322036
EX_thym(e)_pos	11717.748194077276
EX_thymd(e)_neg	5.636682191833871
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.057848196286931
EX_tmndnc(e)_neg	13.164038064614555
EX_tmndnc(e)_pos	242.58568387793264
EX_tolbutamide(e)_neg	7.458497392293893
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.231438767126707
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.91866747349289
EX_triodthy(e)_pos	10.818689625778136
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.072674515744954
EX_trp_L(e)_neg	7.238788258923486
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.206664774181121
EX_tststerone(e)_pos	54256.777592985476
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67700.67624581218
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	60361.868803876
EX_tsul(e)_neg	12.041723363359978
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7209.110618741179
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	167.90225568014105
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19378.66033698165
EX_tyr_L(e)_neg	3.240410278363417
EX_tyr_L(e)_pos	5435.896579129595
EX_udp(e)_neg	3.0786716425518916
EX_udp(e)_pos	22687.444878783444
EX_udpg(e)_neg	5.356425928082995
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.459778209488335
EX_ump(e)_pos	14527.551094747994
EX_ura(e)_neg	5.2778481056243285
EX_ura(e)_pos	7067.606124676464
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8850.570184242137
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11441.759909886754
EX_uri(e)_neg	4.784511715580186
EX_uri(e)_pos	5820.010159525056
EX_utp(e)_neg	3.0786716425518916
EX_utp(e)_pos	26064.501108056862
EX_vacc(e)_neg	7.760437818829002
EX_vacc(e)_pos	8826.48602229719
EX_val_L(e)_neg	6.286271786611441
EX_val_L(e)_pos	7638.184087174034
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7497.377798517744
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.458497392293894
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18142.408829858217
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7484.892825260336
EX_xolest2_hs(e)_neg	5.456277940069585
EX_xolest2_hs(e)_pos	14701.241054921888
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54190.46423215755
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	53706.65301529852
