	WT.d_S141_L007_R1_001	Ob.DHA.e_S154_L007_R1_001	WT.1012.c_S135_L007_R1_001	Ob.DHA.b_S132_L007_R1_001
r0472_neg	1.126532405928932	2.677320305699499	1.8169409708868023	2.3400874640062024
r0474_pos	1.126532405928932	2.677320305699499	1.8169409708868023	2.3400874640062024
r0474_neg	1.126532405928932	2.677320305699499	1.8169409708868023	2.3400874640062024
r0475_pos	1.126532405928932	2.677320305699499	1.8169409708868023	2.3400874640062024
r0475_neg	1.126532405928932	2.677320305699499	1.8169409708868023	2.3400874640062024
r0480_pos	0.0	0.0	0.0	0.0
r0480_neg	0.0	0.0	0.0	0.0
r0483_pos	6.2818836745629225	7.273049586636908	6.599317793698226	7.052024560482831
r0483_neg	6.2818836745629225	7.273049586636908	6.599317793698226	7.052024560482831
r0488_pos	3.968090752045256	5.104755986962257	4.594548549550354	4.493775408460703
r0488_neg	3.968090752045256	5.104755986962257	4.594548549550354	4.493775408460703
r0494_pos	1.4005379295837286	2.3015876466031866	1.3673710656485294	2.5008020530571575
r0494_neg	1.4005379295837286	2.3015876466031866	1.3673710656485294	2.5008020530571575
r0497_pos	1.4005379295837286	2.3015876466031866	1.3673710656485294	2.5008020530571575
r0497_neg	1.4005379295837286	2.3015876466031866	1.3673710656485294	2.5008020530571575
r0502_pos	5.315421315945778	5.967860271169155	5.658497136656478	5.944155663440363
r0504_pos	5.315421315945778	5.967860271169155	5.658497136656478	5.944155663440363
r0509_pos	7.358299549194759	8.105712121106977	7.511930509315797	8.184503466365204
r0512_pos	3.049630767724601	3.777156666004501	3.538538163629804	3.6403895600549454
r0512_neg	3.049630767724601	3.777156666004501	3.538538163629804	3.6403895600549454
r0514_pos	3.049630767724601	3.777156666004501	3.538538163629804	3.6403895600549454
r0517_pos	6.547203024756931	7.722875822809563	6.893726236597223	6.90797221133397
r0517_neg	6.547203024756931	7.722875822809563	6.893726236597223	6.90797221133397
r0522_pos	4.644433152406245	5.458775699080244	4.828834649468056	5.690137692986635
r0523_pos	3.72137265947682	4.89287670006069	4.4886435398537845	4.561326136453918
r0525_pos	6.11332544304199	7.300947363486878	6.538382960032119	7.106955457122829
r0525_neg	6.11332544304199	7.300947363486878	6.538382960032119	7.106955457122829
r0527_pos	0.0	0.0	0.0	0.0
r0527_neg	0.0	0.0	0.0	0.0
r0531_pos	4.48155728070859	6.003152448666922	4.913128767819739	5.890933021705543
r0531_neg	4.48155728070859	6.003152448666922	4.913128767819739	5.890933021705543
r0537_pos	4.208673319629471	5.070818637533277	4.587364990936461	5.144862142915734
r0539_pos	0.0	0.0	0.0	0.0
r0539_neg	0.0	0.0	0.0	0.0
r0541_pos	7.8869158958472525	8.682748848270865	8.053057017099595	8.724343311711761
r0541_neg	7.8869158958472525	8.682748848270865	8.053057017099595	8.724343311711761
r0545_pos	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0546_pos	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0547_pos	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0547_neg	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0548_pos	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0549_pos	10.195864300880995	11.200506315163926	10.359859350287824	11.276740909314347
r0549_neg	10.195864300880995	11.200506315163926	10.359859350287824	11.276740909314347
r0552_pos	7.4585296523429045	8.138886126872915	7.765799923285126	8.29324171895624
r0552_neg	7.4585296523429045	8.138886126872915	7.765799923285126	8.29324171895624
r0553_pos	7.4585296523429045	8.138886126872915	7.765799923285126	8.29324171895624
r0553_neg	7.4585296523429045	8.138886126872915	7.765799923285126	8.29324171895624
r0555_pos	3.9717734471933728	5.603181229013857	4.02945288578697	5.433960931121179
r0556_pos	5.890446692679906	7.103812329428848	6.296640944683481	6.998872453994275
r0556_neg	5.890446692679906	7.103812329428848	6.296640944683481	6.998872453994275
r0557_pos	5.890446692679906	7.103812329428848	6.296640944683481	6.998872453994275
r0558_pos	0.0	0.0	0.0	0.0
r0558_neg	0.0	0.0	0.0	0.0
r0559_pos	4.0522419811811385	5.2238086586060195	4.521050736900963	5.771093251699539
r0559_neg	4.0522419811811385	5.2238086586060195	4.521050736900963	5.771093251699539
r0560_pos	6.536985375791937	7.402671021377371	6.7410624357490905	7.393948120223377
r0561_pos	5.215678596607928	5.260402093025793	5.2141248053528475	5.3384244147835584
r0568_pos	0.0	0.0	0.0	0.0
r0570_pos	6.439290681042018	7.540399305630624	6.683977106975602	7.535975166732236
r0570_neg	6.439290681042018	7.540399305630624	6.683977106975602	7.535975166732236
r0571_pos	0.0	0.0	0.0	0.0
r0571_neg	0.0	0.0	0.0	0.0
r0573_pos	8.439789337089689	8.981595821581967	8.717744958020015	8.94865924556015
r0575_pos	5.508428652531857	6.260590274730996	6.083638879250706	6.219942913954125
r0575_neg	5.508428652531857	6.260590274730996	6.083638879250706	6.219942913954125
r0578_pos	6.150356580208341	7.3102492221437405	6.673415087223841	7.255123014847789
r0578_neg	6.150356580208341	7.3102492221437405	6.673415087223841	7.255123014847789
r0579_pos	6.150356580208341	7.3102492221437405	6.673415087223841	7.255123014847789
r0580_pos	0.0	0.0	0.0	0.0
r0584_pos	3.9868659723291144	4.016585460434448	4.382321407114501	3.94345253855882
r0584_neg	3.9868659723291144	4.016585460434448	4.382321407114501	3.94345253855882
r0587_pos	3.4554916206284685	4.4950555283680185	3.533563348214512	4.391630261517429
r0587_neg	3.4554916206284685	4.4950555283680185	3.533563348214512	4.391630261517429
r0590_pos	5.807612523172633	7.071462362556624	6.253422057636538	7.07135509499712
r0591_pos	4.94063660720115	4.971313624068878	5.3473113163652854	4.895787316463311
r0591_neg	4.94063660720115	4.971313624068878	5.3473113163652854	4.895787316463311
r0594_pos	7.4585296523429045	8.138886126872915	7.765799923285126	8.29324171895624
r0595_pos	8.215096120976213	8.239789443999909	8.174526265266431	8.178017422391035
r0596_pos	5.255123014847789	6.2253520607761015	5.708187236020708	5.965091624790789
r0598_pos	0.0	0.0	0.0	0.0
r0603_pos	6.986979709176577	8.075104722209485	7.332886916959597	8.040810257796371
r0603_neg	6.986979709176577	8.075104722209485	7.332886916959597	8.040810257796371
r0604_pos	5.215678596607928	5.260402093025793	5.2141248053528475	5.3384244147835584
r0610_pos	3.212569338850806	4.758622982440239	3.587364990936461	4.867402305727543
r0610_neg	3.212569338850806	4.758622982440239	3.587364990936461	4.867402305727543
r0611_pos	3.212569338850806	4.758622982440239	3.587364990936461	4.867402305727543
r0611_neg	3.212569338850806	4.758622982440239	3.587364990936461	4.867402305727543
r0614_pos	3.4854268271702415	4.045268215138533	2.933572638261024	3.611172380044005
r0614_neg	3.4854268271702415	4.045268215138533	2.933572638261024	3.611172380044005
r0615_pos	2.6644828403646823	2.9126498648972037	2.594548549550354	2.5058909297299574
r0615_neg	2.6644828403646823	2.9126498648972037	2.594548549550354	2.5058909297299574
r0616_pos	2.6644828403646823	2.9126498648972037	2.594548549550354	2.5058909297299574
r0616_neg	2.6644828403646823	2.9126498648972037	2.594548549550354	2.5058909297299574
r0617_pos	2.6644828403646823	2.9126498648972037	2.594548549550354	2.5058909297299574
r0617_neg	2.6644828403646823	2.9126498648972037	2.594548549550354	2.5058909297299574
r0618_pos	2.6644828403646823	2.9126498648972037	2.594548549550354	2.5058909297299574
r0620_pos	5.612352498752662	6.454340424752484	5.77899700616954	6.49761236561836
r0620_neg	5.612352498752662	6.454340424752484	5.77899700616954	6.49761236561836
r0625_pos	0.0	0.0	0.0	0.0
r0627_pos	1.4005379295837286	2.2203299548795554	1.7612852733616193	2.2539892662307865
r0627_neg	1.4005379295837286	2.2203299548795554	1.7612852733616193	2.2539892662307865
r0629_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
r0629_neg	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
r0630_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
r0630_neg	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
r0633_pos	0.0	0.0	0.0	0.0
r0633_neg	0.0	0.0	0.0	0.0
r0634_pos	5.436295119839363	6.620586410451877	5.801417365865913	6.3789450602529
r0634_neg	5.436295119839363	6.620586410451877	5.801417365865913	6.3789450602529
r0636_pos	7.964860664245848	8.039906047399755	8.429113778767336	8.10060978085146
r0637_pos	7.964860664245848	8.039906047399755	8.429113778767336	8.10060978085146
r0638_pos	0.0	0.0	0.0	0.0
r0638_neg	0.0	0.0	0.0	0.0
r0639_pos	5.436295119839363	6.620586410451877	5.801417365865913	6.3789450602529
r0641_pos	1.1076878693143737	2.1634987322828794	1.8217102150346742	2.608809242675524
r0641_neg	1.1076878693143737	2.1634987322828794	1.8217102150346742	2.608809242675524
r0642_pos	10.195864300880995	11.200506315163926	10.359859350287824	11.276740909314347
r0642_neg	10.195864300880995	11.200506315163926	10.359859350287824	11.276740909314347
r0643_pos	10.195864300880995	11.200506315163926	10.359859350287824	11.276740909314347
r0643_neg	10.195864300880995	11.200506315163926	10.359859350287824	11.276740909314347
r0644_pos	4.0522419811811385	5.2238086586060195	4.521050736900963	5.771093251699539
r0644_neg	4.0522419811811385	5.2238086586060195	4.521050736900963	5.771093251699539
r0645_pos	0.0	0.0	0.0	0.0
r0645_neg	0.0	0.0	0.0	0.0
r0647_pos	0.0	0.0	0.0	0.0
r0647_neg	0.0	0.0	0.0	0.0
r0650_pos	8.439789337089689	8.981595821581967	8.717744958020015	8.94865924556015
r0650_neg	8.439789337089689	8.981595821581967	8.717744958020015	8.94865924556015
r0651_pos	8.439789337089689	8.981595821581967	8.717744958020015	8.94865924556015
r0651_neg	8.439789337089689	8.981595821581967	8.717744958020015	8.94865924556015
r0652_pos	0.0	0.0	0.0	0.0
r0652_neg	0.0	0.0	0.0	0.0
r0653_pos	5.436295119839363	6.620586410451877	5.801417365865913	6.3789450602529
r0655_pos	7.524345816462544	8.685835053196184	7.920293300211007	8.582932282988258
r0655_neg	7.524345816462544	8.685835053196184	7.920293300211007	8.582932282988258
r0656_pos	5.215678596607928	5.260402093025793	5.2141248053528475	5.3384244147835584
r0660_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0660_neg	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0661_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0666_pos	3.643856189774725	3.3936907641874536	3.6678921252302343	3.565597175854225
r0666_neg	3.643856189774725	3.3936907641874536	3.6678921252302343	3.565597175854225
r0668_pos	4.531069492725954	5.311793717753649	4.897724470216444	5.517275693209582
r0668_neg	4.531069492725954	5.311793717753649	4.897724470216444	5.517275693209582
r0669_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0670_pos	6.188638294561388	6.852789571602447	6.330677902622785	6.843858255796592
r0671_pos	3.7548875021634687	4.658782734012828	4.401903471607958	4.48155728070859
r0672_pos	8.510487270468726	8.25034579627585	8.396219440247751	8.235918487562202
r0672_neg	8.510487270468726	8.25034579627585	8.396219440247751	8.235918487562202
r0673_pos	6.541328977045604	6.819157223674968	6.422064766172812	6.783194703376154
r0679_pos	6.150356580208341	7.3102492221437405	6.673415087223841	7.255123014847789
r0679_neg	6.150356580208341	7.3102492221437405	6.673415087223841	7.255123014847789
r0680_pos	6.150356580208341	7.3102492221437405	6.673415087223841	7.255123014847789
r0680_neg	6.150356580208341	7.3102492221437405	6.673415087223841	7.255123014847789
r0683_pos	6.78959885005233	8.338468985741155	7.291493053259273	8.28983446517751
r0686_pos	6.869871406177713	7.937815168803419	7.2173276682747955	7.957798547067071
r0686_neg	6.869871406177713	7.937815168803419	7.2173276682747955	7.957798547067071
r0688_pos	10.195864300880995	11.200506315163926	10.359859350287824	11.276740909314347
r0688_neg	10.195864300880995	11.200506315163926	10.359859350287824	11.276740909314347
r0698_pos	5.436295119839363	6.620586410451877	5.801417365865913	6.3789450602529
r0706_pos	3.7897292513757694	4.75702324650746	4.126807703142035	4.934044647112246
r0707_pos	3.4554916206284685	4.4950555283680185	3.533563348214512	4.391630261517429
r0707_neg	3.4554916206284685	4.4950555283680185	3.533563348214512	4.391630261517429
r0714_pos	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0715_pos	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0716_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0717_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0718_pos	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0719_pos	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0720_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0721_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0722_pos	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0722_neg	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0723_pos	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0724_pos	5.436295119839363	6.620586410451877	5.801417365865913	6.3789450602529
r0724_neg	5.436295119839363	6.620586410451877	5.801417365865913	6.3789450602529
r0726_pos	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0726_neg	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0727_pos	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0728_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0728_neg	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0729_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0730_pos	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0731_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0732_pos	5.436295119839363	6.620586410451877	5.801417365865913	6.3789450602529
r0733_pos	6.409673789788425	8.265130550883377	6.864846454770911	8.273142859308082
r0734_pos	6.521417228720765	8.065676420146511	6.92283213947754	8.044794812331697
r0735_pos	0.0	0.0	0.0	0.0
r0735_neg	0.0	0.0	0.0	0.0
r0739_pos	8.195839700193105	8.49605483230829	8.456600833073056	8.630485560735407
r0739_neg	8.195839700193105	8.49605483230829	8.456600833073056	8.630485560735407
r0741_pos	8.349878311317203	7.5990945872243705	8.184726603793674	7.515621000335397
r0741_neg	8.349878311317203	7.5990945872243705	8.184726603793674	7.515621000335397
r0743_pos	6.969818185946576	8.447289901239142	7.381369903920267	8.471350063378523
r0744_pos	6.969818185946576	8.447289901239142	7.381369903920267	8.471350063378523
r0747_pos	0.0	0.0	0.0	0.0
r0747_neg	0.0	0.0	0.0	0.0
r0750_pos	0.0	0.0	0.0	0.0
r0750_neg	0.0	0.0	0.0	0.0
r0752_pos	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0752_neg	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0753_pos	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0754_pos	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0754_neg	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0755_pos	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0756_pos	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0756_neg	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0757_pos	1.1699250014423124	1.9671686075326276	1.7484612330040357	2.0036022366801953
r0758_pos	10.195864300880995	11.200506315163926	10.359859350287824	11.276740909314347
r0758_neg	10.195864300880995	11.200506315163926	10.359859350287824	11.276740909314347
r0774_pos	6.1544130851749665	6.451046222976684	6.070603998681302	6.4441038182282995
r0774_neg	6.1544130851749665	6.451046222976684	6.070603998681302	6.4441038182282995
r0779_pos	5.255123014847789	6.2253520607761015	5.708187236020708	5.965091624790789
r0780_pos	6.302319050948834	6.369291981680036	6.436961337833602	6.304876050044889
r0780_neg	6.302319050948834	6.369291981680036	6.436961337833602	6.304876050044889
r0781_pos	0.0	0.0	0.0	0.0
r0781_neg	0.0	0.0	0.0	0.0
r0782_pos	4.527320607877047	4.72137265947682	4.340562269026414	4.740927560318628
r0783_pos	6.710255418686107	8.845678216287018	7.260966564519485	8.932657681422068
r0783_neg	6.710255418686107	8.845678216287018	7.260966564519485	8.932657681422068
r0784_pos	0.0	0.0	0.0	0.0
r0784_neg	0.0	0.0	0.0	0.0
r0787_pos	6.018144528943756	6.784111323809641	6.351734322591575	6.976936383781449
r0788_pos	0.0	0.0	0.0	0.0
r0788_neg	0.0	0.0	0.0	0.0
r0789_pos	0.0	0.0	0.0	0.0
r0789_neg	0.0	0.0	0.0	0.0
r0791_pos	0.0	0.0	0.0	0.0
r0791_neg	0.0	0.0	0.0	0.0
r0792_pos	2.438292851579147	2.211012193485512	2.0214797274104517	2.4828482830684657
r0792_neg	2.438292851579147	2.211012193485512	2.0214797274104517	2.4828482830684657
r0795_pos	0.0	0.0	0.0	0.0
r0796_pos	0.0	0.0	0.0	0.0
r0796_neg	0.0	0.0	0.0	0.0
r0797_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
r0797_neg	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
r0801_pos	0.0	0.0	0.0	0.0
r0801_neg	0.0	0.0	0.0	0.0
r0809_pos	0.0	0.0	0.0	0.0
r0809_neg	0.0	0.0	0.0	0.0
r0812_pos	0.0	0.0	0.0	0.0
r0812_neg	0.0	0.0	0.0	0.0
r0813_pos	4.72137265947682	6.251529750123781	5.20124177119825	6.392660880711793
r0817_pos	6.135863165368679	6.919220885925161	6.191996846669772	6.746850183098051
r0817_neg	6.135863165368679	6.919220885925161	6.191996846669772	6.746850183098051
r0818_pos	0.0	0.0	0.0	0.0
r0819_pos	4.972692654004264	7.07135509499712	5.460414939162169	7.209843230525496
