	Tcon_Spleen_Tcon3_L2	exTreg_Spleen_exTreg10_L1	Tcon_Lymph_Tcon7_L2	exTreg_Lymph_exTreg4_L1	exTreg_Lymph_exTreg1_L2	Treg_Lymph_Treg6_L1	Tcon_Lymph_Tcon8_L1	exTreg_Lymph_exTreg5_L2	Tcon_Spleen_Tcon2_L1	exTreg_Spleen_exTreg9_L2	Treg_Spleen_Treg2_L2
ABO9g_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABTArm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABTArm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABTD_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABTD_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABTti_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABUTD_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABUTt2r_pos	1.767277519536305	0.9899379621115367	1.5171230482512073	1.505096369683689	2.2202096300243412	1.219843887250543	1.7843521016534185	1.8081153162301238	1.554648200598	0.7206183153963402	1.1108911143579505
ABUTt2r_neg	1.767277519536305	0.9899379621115367	1.5171230482512073	1.505096369683689	2.2202096300243412	1.219843887250543	1.7843521016534185	1.8081153162301238	1.554648200598	0.7206183153963402	1.1108911143579505
ABUTt2rL_pos	1.767277519536305	0.9899379621115367	1.5171230482512073	1.505096369683689	2.2202096300243412	1.219843887250543	1.7843521016534185	1.8081153162301238	1.554648200598	0.7206183153963402	1.1108911143579505
ABUTt2rL_neg	1.767277519536305	0.9899379621115367	1.5171230482512073	1.505096369683689	2.2202096300243412	1.219843887250543	1.7843521016534185	1.8081153162301238	1.554648200598	0.7206183153963402	1.1108911143579505
ABUTt4_2_r_pos	0.03871629156228539	0.0	0.010451161829738452	0.0	1.7458404612800418	0.24493641549415052	0.0	0.28471723690573353	0.033654845982379396	0.0	0.24743081040170958
ABUTt4_2_r_neg	0.03871629156228539	0.0	0.010451161829738452	0.0	1.7458404612800418	0.24493641549415052	0.0	0.28471723690573353	0.033654845982379396	0.0	0.24743081040170958
ACACT10m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT10m_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT1r_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT1r_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT1rm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT1x_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACt2_pos	0.031829935337010194	0.0	0.0072976649994829	0.0	0.21318545811575226	0.02189409945894652	0.02852933467858456	0.015332189499017174	0.0	0.0	0.0168953955849308
ACACt2_neg	0.031829935337010194	0.0	0.0072976649994829	0.0	0.21318545811575226	0.02189409945894652	0.02852933467858456	0.015332189499017174	0.0	0.0	0.0168953955849308
ACACt2m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACt2m_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT4p_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT5p_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT6p_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT7p_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT8p_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACT9p_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACtx_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACACtx_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDtx_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDtx_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACCOAC_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACCOACm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACCOAgt_pos	2.2616440880820075	2.686209638213201	2.4153876163708317	1.477300665060757	1.1770014673806737	2.610260361457592	2.2149213147057907	2.4538936380961607	2.518265535523685	2.1749388061136132	2.7458524605973116
ACCOAgt_neg	2.2616440880820075	2.686209638213201	2.4153876163708317	1.477300665060757	1.1770014673806737	2.610260361457592	2.2149213147057907	2.4538936380961607	2.518265535523685	2.1749388061136132	2.7458524605973116
ACCOAL_pos	4.4122880507619655	2.912070839071586	4.624132961181954	3.27751999510152	3.9186971074566594	3.7513526439397924	4.885653499099817	3.6247330485116684	4.269427253667127	3.5368778224876176	3.2862782928331153
ACCOALm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACCOAtn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACCOAtn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACCOAtr_pos	2.2616440880820075	2.686209638213201	2.4153876163708317	1.477300665060757	1.1770014673806737	2.610260361457592	2.2149213147057907	2.4538936380961607	2.518265535523685	2.1749388061136132	2.7458524605973116
ACCOAtr_neg	2.2616440880820075	2.686209638213201	2.4153876163708317	1.477300665060757	1.1770014673806737	2.610260361457592	2.2149213147057907	2.4538936380961607	2.518265535523685	2.1749388061136132	2.7458524605973116
ACETONEt2_pos	2.838340630067553	2.688147742789506	3.032314879846509	1.4984432325963364	0.9670323413181908	3.981063571064623	2.7762514347126324	3.2064412240981173	2.3428617403324754	3.816545130878326	4.215009272198852
ACETONEt2_neg	2.838340630067553	2.688147742789506	3.032314879846509	1.4984432325963364	0.9670323413181908	3.981063571064623	2.7762514347126324	3.2064412240981173	2.3428617403324754	3.816545130878326	4.215009272198852
ACETONEt2m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACETONEt2m_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGAGBSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGAGBSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGAGBSIDEtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGAGBSIDEtl_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALK_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALK2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALtlg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALtlg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGALtly_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGAM2E_pos	2.389787158893169	3.0044547251045843	2.3927747560596573	0.0	1.0902136003190455	3.2092676042661465	1.5107947057880746	2.9579621206334274	2.5528010546371775	1.9974169026009618	4.196982965249739
ACGAM2E_neg	2.389787158893169	3.0044547251045843	2.3927747560596573	0.0	1.0902136003190455	3.2092676042661465	1.5107947057880746	2.9579621206334274	2.5528010546371775	1.9974169026009618	4.196982965249739
ACGAM6PSi_pos	0.3773035763151549	0.04355638838873645	0.12512235159575183	0.07416170243889302	0.060886467067301706	0.08503034821973911	0.3078651486224389	0.21296355813255166	0.12819182404746315	0.13035603831980697	0.1894181008387919
ACGAMK_pos	4.807165460057308	5.385892909372603	4.95383367599344	5.821606495408959	5.166002804964698	5.059798673783468	4.553139288907244	5.233631809917766	4.844196113572292	5.236027554017468	5.299556454851637
ACGAMPM_pos	3.269219256926748	2.527289978122667	3.217579448387477	0.6818679931632939	3.568373179110016	3.2241709384276875	3.35679762542878	3.3077084652444877	3.295607528946936	2.693205727500227	3.4501744132448318
ACGAMPM_neg	3.269219256926748	2.527289978122667	3.217579448387477	0.6818679931632939	3.568373179110016	3.2241709384276875	3.35679762542878	3.3077084652444877	3.295607528946936	2.693205727500227	3.4501744132448318
ACGAMtly_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGBGBSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGBGBSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGBGBSIDEtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGBGBSIDEtl_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACGPID_pos	1.703114140620806	1.1714431800577223	1.8506704371431604	0.37445207164659383	0.8596407026611446	2.42126856136335	2.1821828507477465	1.495584614695014	2.1170068363415657	2.22359227811945	1.8964599271623896
ACGSm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHEe_pos	0.18476443559389624	0.0	0.0	0.14861052850906525	2.813393980541866	0.1697664822266748	0.16648781150219333	1.2866637775801697	0.5942588378088656	0.0	0.3657989232167843
ACHtn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHtn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHVESSEC_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACITL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN13ACNGALGBSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN13ACNGALGBSIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN13ACNGALGBSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN13ACNGALGBSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN23ACNGALGBSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN23ACNGALGBSIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN23ACNGALGBSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN23ACNGALGBSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNACNGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNACNGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNACNGALGBSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNACNGALGBSIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNACNGALGBSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNACNGALGBSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNAM9PL_pos	6.510016368824518	6.41628840566551	6.3277664293135345	6.769593874343007	6.038893372286478	6.291289696835881	6.190141088995382	6.309531353011625	6.235389756367992	6.483716809019814	6.2047152005733714
ACNAM9PL2_pos	6.510016368824518	6.41628840566551	6.3277664293135345	6.769593874343007	6.038893372286478	6.291289696835881	6.190141088995382	6.309531353011625	6.235389756367992	6.483716809019814	6.2047152005733714
ACNAMlt_pos	2.1811170110348206	1.1527799690550193	2.3126061792510177	1.4151093455062478	1.2832077851115054	1.992223032463259	2.125203792564015	1.5900098950294044	2.3271156600253637	1.3632696985684976	2.212932475046933
ACNAMlt_neg	2.1811170110348206	1.1527799690550193	2.3126061792510177	1.4151093455062478	1.2832077851115054	1.992223032463259	2.125203792564015	1.5900098950294044	2.3271156600253637	1.3632696985684976	2.212932475046933
ACNAMPH_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNAMtn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNMLr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACNMLr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAD10m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAD1fm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAD8m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAD9m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAHi_pos	0.0	0.0	0.0	0.0	0.47133936596569354	0.08175690141410032	0.0	0.0	0.0	0.0	0.12410569928162786
ACOAO7p_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOATA_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOATA_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACODA_pos	5.254117782101979	5.219822921407336	4.994684403148548	6.289830979766645	5.271211750736752	5.134573863926304	5.16444320556112	5.278434044114832	5.247195829154313	4.386383160525725	4.63515131911751
ACONT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONT_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONTm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONTm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOX22x_pos	0.0	0.0	0.0	0.0	0.5228919935951583	0.0	0.0	0.0	0.0	0.0	0.0
ACOX2x_pos	0.0	0.0	0.0	0.0	0.5228919935951583	0.0	0.0	0.0	0.0	0.0	0.0
ACP1_FMN__pos	5.2598910923960105	5.109675971530977	5.496326243305486	4.468029207242505	4.431218000960202	5.751382076648773	5.235176820996598	4.699953613381967	5.617142458315409	5.079036241499817	5.677181089436402
ACRNtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACS_pos	5.114442672832181	4.517295291679094	5.1819336341250715	4.184080195644075	4.34595102275959	4.624481573141973	5.417465061953813	4.924480677886041	5.026183220061492	4.368717869103781	4.427363775496276
ACS2_pos	5.114442672832181	4.517295291679094	5.1819336341250715	4.184080195644075	4.34595102275959	4.624481573141973	5.417465061953813	4.924480677886041	5.026183220061492	4.368717869103781	4.427363775496276
ACSm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSOMT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSRTNMT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACt2m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACt2m_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACt2r_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACt2r_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACtg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTLMO_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTNMO_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACYP_pos	5.004543514719701	4.262889375457449	4.917311558418604	5.595317621349016	4.809162759980607	4.827609443716662	4.937669183273025	5.833597038609342	4.657097097061465	4.650070560376325	4.734908098110239
ADA_pos	3.3085864931728914	2.999818467066345	2.7735402911735236	2.5069337690755353	0.5024691711904435	2.6255022730327537	3.032939679861234	0.8840761778257252	2.486173297231717	2.945337030336824	1.8756893638375545
ADAe_pos	3.3085864931728914	2.999818467066345	2.7735402911735236	2.5069337690755353	0.5024691711904435	2.6255022730327537	3.032939679861234	0.8840761778257252	2.486173297231717	2.945337030336824	1.8756893638375545
ADCim_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADEt_pos	2.7260548639654214	0.9795695589769399	3.540974989133107	1.9212724937318273	2.8533020679685466	2.3999076683714606	3.3382439406740594	1.5933254393748406	1.8984429847284707	2.1148773188840435	2.658484640366936
ADEt_neg	2.7260548639654214	0.9795695589769399	3.540974989133107	1.9212724937318273	2.8533020679685466	2.3999076683714606	3.3382439406740594	1.5933254393748406	1.8984429847284707	2.1148773188840435	2.658484640366936
ADEtl_pos	3.213284947561547	2.480760727284174	2.8329404914094285	3.2585293809712907	2.4130800686521283	3.061718615627661	3.1141121820188205	3.2890148437211364	3.030962606300543	2.9741209057244635	2.681592990163025
ADEtl_neg	3.213284947561547	2.480760727284174	2.8329404914094285	3.2585293809712907	2.4130800686521283	3.061718615627661	3.1141121820188205	3.2890148437211364	3.030962606300543	2.9741209057244635	2.681592990163025
ADHAPtx_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADHAPtx_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADK1_pos	0.12020041226627504	0.10744506372670061	0.1688361009278405	0.14851080808132133	0.7890238428787484	0.29500315581587916	0.07801139654556606	0.06053538872876487	0.4300296015511562	0.0	0.4594718823824878
ADK1_neg	0.12020041226627504	0.10744506372670061	0.1688361009278405	0.14851080808132133	0.7890238428787484	0.29500315581587916	0.07801139654556606	0.06053538872876487	0.4300296015511562	0.0	0.4594718823824878
ADK1m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADK1m_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADK3_pos	0.0	0.0	0.0	0.0	0.17869262473229655	0.0	0.0	0.043992988080983175	0.0	0.0	0.03475775265501136
ADK3_neg	0.0	0.0	0.0	0.0	0.17869262473229655	0.0	0.0	0.043992988080983175	0.0	0.0	0.03475775265501136
ADK3m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADK3m_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADKd_pos	0.0	0.0	0.0	0.0	0.17869262473229655	0.0	0.0	0.043992988080983175	0.0	0.0	0.03475775265501136
ADKd_neg	0.0	0.0	0.0	0.0	0.17869262473229655	0.0	0.0	0.043992988080983175	0.0	0.0	0.03475775265501136
ADMDC_pos	3.300346502689581	2.346100657082359	3.5523263004201984	2.8261778059032787	3.551210612598468	2.8484624356149113	3.4643779385395597	3.0614579796449846	3.075453891070218	3.0001208082081776	3.32719277570885
ADNCYC_pos	5.4631091550342585	4.733488856706043	5.456009359922727	4.546135277228139	4.617490324425925	5.376710844671912	5.461065972493425	5.111943589536246	5.453999432893086	4.913271828623046	5.201786122069081
ADNK1_pos	2.272833790256655	2.7081217127769106	1.9710696099922342	2.3681697290914725	1.7476617687871625	1.7917621457058	2.0374382494970704	2.604305094408539	2.037382613867819	2.557960153670622	2.0483915568675837
ADNK1m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADNt_pos	5.67126099805294	6.460653108092717	5.946401257662433	6.222739789309872	6.289182427598134	6.587189619210414	5.739057603039975	6.477392084176356	5.836080132228962	6.231097473117569	6.532917194036836
ADNt_neg	5.67126099805294	6.460653108092717	5.946401257662433	6.222739789309872	6.289182427598134	6.587189619210414	5.739057603039975	6.477392084176356	5.836080132228962	6.231097473117569	6.532917194036836
ADNt4_pos	5.2169664128127256	4.393467027529291	5.568074680372769	4.1946223413107075	3.8345611042116174	5.483856255978914	5.674256492038312	4.411233793100814	5.308957814866145	4.583518887087511	5.240987536791303
ADNtl_pos	3.213284947561547	2.480760727284174	2.8329404914094285	3.2585293809712907	2.4130800686521283	3.061718615627661	3.1141121820188205	3.2890148437211364	3.030962606300543	2.9741209057244635	2.681592990163025
ADNtl_neg	3.213284947561547	2.480760727284174	2.8329404914094285	3.2585293809712907	2.4130800686521283	3.061718615627661	3.1141121820188205	3.2890148437211364	3.030962606300543	2.9741209057244635	2.681592990163025
ADNtm_pos	5.502789420225667	6.4446449003738575	5.6731681762676756	6.167861213689661	6.169486551898841	6.521531625101508	5.469136822554974	6.444351352988497	5.765483635864205	6.165651238874297	6.447658905892589
ADNtm_neg	5.502789420225667	6.4446449003738575	5.6731681762676756	6.167861213689661	6.169486551898841	6.521531625101508	5.469136822554974	6.444351352988497	5.765483635864205	6.165651238874297	6.447658905892589
ADPGLC_pos	4.146077871389568	4.419780408783704	4.334273713712681	3.7163139141409696	4.560599378968796	4.530492543970264	4.132284343203056	3.923570454384585	4.382738896059456	4.418143783665017	4.6811296673436456
ADPMAN_pos	4.146077871389568	4.419780408783704	4.334273713712681	3.7163139141409696	4.560599378968796	4.530492543970264	4.132284343203056	3.923570454384585	4.382738896059456	4.418143783665017	4.6811296673436456
ADPRDP_pos	4.146077871389568	4.419780408783704	4.334273713712681	3.7163139141409696	4.560599378968796	4.530492543970264	4.132284343203056	3.923570454384585	4.382738896059456	4.418143783665017	4.6811296673436456
ADPRDPm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADPRIBt_pos	2.408796333920717	3.18202585095184	2.304237106424952	2.853310899763995	3.0251253341449424	4.034019845447689	1.1889346958127305	2.2305228100656893	3.14696508221237	3.552219963478754	4.107801348213908
ADPT_pos	9.466924856214456	9.730044573982054	9.31456005379876	10.040399797335038	9.996696670444988	9.341576718686436	9.233374877854612	9.766546833683526	9.408350611180056	10.030729179075108	9.380774721379064
ADPtx_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRNCPT1_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRNCPT2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRNCRNt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRNLPVESSEC_pos	3.1823945032660204	1.80510545699556	2.9111442783182753	1.5623275791261078	0.924190454394181	2.876220580917229	2.8110354761930685	2.083623259769369	2.9428638954965107	1.4565086106569578	2.770773346570895
ADRNt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
