	WT.EPA.b_S127_L007_R1_001	Ob.911.a_S124_L007_R1_001	Ob.b_S131_L007_R1_001	WT.1012.b_S130_L007_R1_001
ADPGLC_pos	3.4854268271702415	3.922197848396367	4.235727059838059	3.5372960670908418
ADPMAN_pos	3.4854268271702415	3.922197848396367	4.235727059838059	3.5372960670908418
ADPRDP_pos	3.4854268271702415	3.922197848396367	4.235727059838059	3.5372960670908418
ADPRDPm_pos	4.888986721186558	5.74604398299834	5.794155897876407	5.13709360897494
ADPRIBt_pos	3.0513721017210256	3.2854022188622483	3.5921580021253603	3.1731274334806563
ADPT_pos	5.23112515787905	5.85872702377863	5.058749412335524	5.049630767724601
ADPtx_pos	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0
ADRNCPT1_pos	6.507953169405041	7.678846582119842	8.381456430146994	6.441948190503361
ADRNCPT2_pos	6.132371198732537	6.973840839533145	7.460988233443858	6.035183996618336
ADRNCRNt_pos	6.051154549878513	6.982080909763738	7.855491443101874	5.893604904858294
ADRNLPVESSEC_pos	1.4005379295837288	2.711494906650088	2.6484654430273142	1.7782085763980877
ADRNt_pos	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0
ADSELK_pos	6.494415610397496	6.7627474419531515	6.4376272483189485	6.102238193930738
ADSK_pos	6.494415610397496	6.7627474419531515	6.4376272483189485	6.102238193930738
ADSL1_pos	3.541019153133559	3.76659516172927	3.5185351389821804	3.568032104771279
ADSL2_pos	3.541019153133559	3.76659516172927	3.5185351389821804	3.568032104771279
ADSS_pos	5.159467729266766	6.09887428674445	5.954196310386875	4.974988111991927
AFLATOXINte_pos	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0
AG13T10g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T11g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T12g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T13g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T14g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T15g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T16g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T17g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T18g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T1g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T2g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T3g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T4g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T5g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T6g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T7g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T8g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AG13T9g_pos	3.8728287595348854	3.718087583960517	3.5285713188707577	3.6357543912777603
AGDC_pos	4.137503523749935	4.593353770980297	4.574101508089389	3.9616233282869446
AGLPC_pos	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0
AGMTm_pos	6.941223712992384	7.4822836116817815	7.28290308333826	7.120289725288664
AGPAT1_pos	8.559874156260012	9.235870633012372	9.060803994684562	8.48054788066959
AGPex_pos	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0
AGPRim_pos	0.8479969065549501	1.6369145803558778	0.963474123974886	0.9708536543404835
AGPSx_pos	1.8399595874895318	2.18269229751619	2.150559676575381	1.8914191868460786
AGTim_pos	7.154514351804769	8.750673493206087	7.592756010441026	7.00539998774259
AGTix_pos	8.369335609151527	8.594884402822471	7.765799923285126	8.345671361150588
AHANDROSTANGLCte_pos	0.7048719644563528	1.0356239097307212	1.01435529297707	0.12432813500220177
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0
AHC_pos	9.835403049068557	10.593979286297785	10.037931255400462	9.627533884472792
AHC_neg	9.835403049068557	10.593979286297785	10.037931255400462	9.627533884472792
AHCYStn_pos	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
AHEXASEly_pos	5.645730475306076	6.660209873352559	6.609474266394334	5.426264754702098
AICART_pos	3.4854268271702415	4.2622828064206555	3.9193400824420124	3.176322772640463
AICART_neg	3.4854268271702415	4.2622828064206555	3.9193400824420124	3.176322772640463
AIRCr_pos	7.2291072006540045	7.0386995513055854	6.531693360861466	7.069959890459774
AIRCr_neg	7.2291072006540045	7.0386995513055854	6.531693360861466	7.069959890459774
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0
AKGDm_pos	6.859182740337325	7.87909307886454	7.638556586069575	6.810657315643945
AKGMALtm_pos	6.659211024068188	7.722602636851373	8.015470807639382	6.6504773698971045
AKGMALtm_neg	6.659211024068188	7.722602636851373	8.015470807639382	6.6504773698971045
AKGt4_3_pos	2.765534746362977	3.0806576633452254	4.095924419998536	2.6064422281316078
AKGt4_3_neg	2.765534746362977	3.0806576633452254	4.095924419998536	2.6064422281316078
AKGtp_pos	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0
AKR1C1_pos	0.0	0.0	0.0	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0
AKR1D_pos	6.560256398013272	7.8912976609191325	7.756289440954461	6.076388068512841
AKR1D2_pos	6.560256398013272	7.8912976609191325	7.756289440954461	6.076388068512841
ALAASNNaEx_pos	0.8875252707415875	1.4854268271702418	1.565597175854225	0.5360529002402097
ALACYSNaEx_pos	1.8797057662822882	3.249445341085839	3.349082146391089	1.4854268271702418
ALADGLNexR_pos	3.7262862897206737	4.519164449806069	4.053111336459563	3.795974694206668
ALADGLNexR_neg	3.7262862897206737	4.519164449806069	4.053111336459563	3.795974694206668
ALADGLYexR_pos	3.7262862897206737	4.519164449806069	4.053111336459563	3.795974694206668
ALADGLYexR_neg	3.7262862897206737	4.519164449806069	4.053111336459563	3.795974694206668
ALAGLNexR_pos	3.7262862897206737	4.519164449806069	4.053111336459563	3.795974694206668
ALAGLNexR_neg	3.7262862897206737	4.519164449806069	4.053111336459563	3.795974694206668
ALAGLNNaEx_pos	0.8875252707415875	1.4854268271702418	1.565597175854225	0.5360529002402097
ALAGLYexR_pos	3.7262862897206737	4.519164449806069	4.053111336459563	3.795974694206668
ALAGLYexR_neg	3.7262862897206737	4.519164449806069	4.053111336459563	3.795974694206668
ALAR_pos	5.3826672527450405	5.917431755390104	5.649328040984784	5.258895755075436
ALAR_neg	5.3826672527450405	5.917431755390104	5.649328040984784	5.258895755075436
ALASERNaEx_pos	1.8797057662822882	3.249445341085839	3.349082146391089	1.4854268271702418
ALASm_pos	7.485507332459785	7.608069967721664	9.17634770838737	7.075639588578601
ALAt2r_pos	3.983677694698067	3.71918344048179	3.873813198359087	3.896271848807375
ALAt2r_neg	3.983677694698067	3.71918344048179	3.873813198359087	3.896271848807375
ALAt2rL_pos	3.983677694698067	3.71918344048179	3.873813198359087	3.896271848807375
ALAt2rL_neg	3.983677694698067	3.71918344048179	3.873813198359087	3.896271848807375
ALAt4_pos	9.024003789090758	9.7971751421752	8.950060090472627	8.616989855105295
ALATA_L_pos	8.389738878676983	9.58439883787324	9.221804596587312	8.322333795818592
ALATA_L_neg	8.389738878676983	9.58439883787324	9.221804596587312	8.322333795818592
ALATHRNaEx_pos	1.8797057662822882	3.249445341085839	3.349082146391089	1.4854268271702418
ALAtN1_pos	9.553763670429682	9.89634754228845	9.187327326932675	9.303872055100388
ALAtN1_neg	9.553763670429682	9.89634754228845	9.187327326932675	9.303872055100388
ALCD1_pos	8.98703657423801	9.185792228748861	9.043601512350126	8.86845218979584
ALCD1_neg	8.98703657423801	9.185792228748861	9.043601512350126	8.86845218979584
ALCD21_D_pos	8.98703657423801	9.185792228748861	9.043601512350126	8.86845218979584
ALCD21_L_pos	8.98703657423801	9.185792228748861	9.043601512350126	8.86845218979584
ALCD22_D_pos	8.98703657423801	9.185792228748861	9.043601512350126	8.86845218979584
ALCD22_L_pos	8.98703657423801	9.185792228748861	9.043601512350126	8.86845218979584
ALCD2if_pos	8.98703657423801	9.185792228748861	9.043601512350126	8.86845218979584
ALCD2yf_pos	8.09608260157217	8.84683802724396	8.849373822667431	7.9669956397984745
ALDD20x_pos	10.113520796939255	10.830309206157851	11.74149226705069	9.612334066819699
ALDD20xm_pos	10.392220810501021	10.898548485096732	10.806863742485499	10.147154035330736
ALDD21_pos	6.570311124318805	8.475976561328048	9.832035533841779	5.914803677251784
ALDD2x_pos	10.159000917282642	11.011304141191577	11.769271726784819	9.648231733962803
ALDD2xm_pos	10.165522579764326	10.606534762561395	10.571818994574894	9.942529166799709
ALDD2y_pos	8.069745123799029	9.642611328378276	10.253244759208018	7.561631630375841
ALDSTRNte_pos	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0
ALKP_pos	2.711494906650088	4.200849574637213	4.504620392403552	2.7463127664254587
ALOX12_pos	0.722466024471091	0.4005379295837288	0.41142624572646497	0.7570232465074596
ALOX12R_pos	0.0	0.0	0.0	0.0
ALOX15_pos	0.16349873228287956	0.3103401206121505	0.35614381022527536	0.0
ALOX5_pos	0.08406426478847456	0.17632277264046287	0.0	0.2016338611696504
ALOX52_pos	0.08406426478847456	0.17632277264046287	0.0	0.2016338611696504
ALR2_pos	8.09608260157217	8.84683802724396	8.849373822667431	7.9669956397984745
ALR3_pos	8.09608260157217	8.84683802724396	8.849373822667431	7.9669956397984745
AMACR2p_pos	6.041987621651359	6.038480079936654	6.1856683593036195	6.22901103701185
AMACR2r_pos	6.041987621651359	6.038480079936654	6.1856683593036195	6.22901103701185
AMACRp_pos	6.041987621651359	6.038480079936654	6.1856683593036195	6.22901103701185
AMACRr_pos	6.041987621651359	6.038480079936654	6.1856683593036195	6.22901103701185
AMANK_pos	6.396433531250992	6.564835417010355	6.223615617187268	6.248496885959384
AMCOXO_pos	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0
AMETt2m_pos	2.3923174227787602	3.456806149230474	3.655351828612554	3.0738202332916713
AMETt2m_neg	2.3923174227787602	3.456806149230474	3.655351828612554	3.0738202332916713
AMETtn_pos	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0
AMPDA_pos	3.8278190246173196	4.121015400961366	3.726831217032493	3.711494906650088
AMPTASECG_pos	5.701271802201968	6.035183996618336	6.804518269888069	5.494735604862796
AMPTASECGe_pos	5.701271802201968	6.035183996618336	6.804518269888069	5.494735604862796
AMPtp_pos	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0
AMY1e_pos	5.3826672527450405	6.155526627345099	5.146899560343589	5.195741293246449
AMY2e_pos	5.3826672527450405	6.155526627345099	5.146899560343589	5.195741293246449
ANDRSTRNGLCte_pos	0.7048719644563528	1.0356239097307212	1.01435529297707	0.12432813500220177
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0
AP4AH1_pos	3.76659516172927	4.444932048942182	4.336283387864432	4.328405658958567
APAT2rm_pos	6.826802684285827	7.798374592096839	7.705563274566321	6.611024797307352
APAT2rm_neg	6.826802684285827	7.798374592096839	7.705563274566321	6.611024797307352
APNNOXte_pos	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0
APRTO2_pos	6.798569003556882	7.662846365159479	7.687200694651894	6.286881147788161
AQCOBALt_pos	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0
ARABR_pos	8.09608260157217	8.84683802724396	8.849373822667431	7.9669956397984745
ARACHCOAtx_pos	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0
ARACHCPT1_pos	6.507953169405041	7.678846582119842	8.381456430146994	6.441948190503361
ARACHCPT2_pos	6.132371198732537	6.973840839533145	7.460988233443858	6.035183996618336
ARACHCRNt_pos	6.051154549878513	6.982080909763738	7.855491443101874	5.893604904858294
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0
ARACHDt2_pos	8.877897589486892	9.067972077885702	8.744699314207837	8.837722533023305
ARACHDt2_neg	8.877897589486892	9.067972077885702	8.744699314207837	8.837722533023305
ARACHDtr_pos	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0
ARGLYSex_pos	3.7081872360207084	4.497931651896279	4.0430819818956625	3.753818443173543
ARGN_pos	10.34392963883855	11.190583997187684	9.827199777447664	9.978324354262433
ARGNm_pos	0.17632277264046287	0.3334237337251918	0.0	0.0
ARGSL_pos	8.647890091059214	10.194756854422248	8.171677212169758	7.966764983889931
ARGSL_neg	8.647890091059214	10.194756854422248	8.171677212169758	7.966764983889931
ARGSS_pos	11.64957504435588	12.752409918329228	10.437856084078154	11.147675568770055
ARGt4_pos	0.0	0.0	0.0	0.0
ARGtiDF_pos	8.91581963867382	9.741804025309557	8.871289227811703	8.5212470833826
ARGtm_pos	7.350055177204502	8.226412192788786	7.025139562278508	6.977165419349621
ARGtm_neg	7.350055177204502	8.226412192788786	7.025139562278508	6.977165419349621
ARSA_pos	4.234194722953812	5.19377174339668	5.561937059622433	3.722466024471091
ARTCOAL1_pos	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0
ASAH1_pos	4.388189537156084	5.013462259806563	4.499527024215096	4.300123724569014
ASCBOX_pos	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0
ASCBt4_pos	5.416164164733128	6.0298945496633385	6.0298945496633385	5.506525779043123
ASCBt4_neg	5.416164164733128	6.0298945496633385	6.0298945496633385	5.506525779043123
ASNALANaEx_pos	0.8875252707415875	1.4854268271702418	1.565597175854225	0.5360529002402097
ASNCYSNaEx_pos	0.8875252707415875	1.4854268271702418	1.565597175854225	0.5360529002402097
ASNGLNNaEx_pos	0.8875252707415875	1.4854268271702418	1.565597175854225	0.5360529002402097
ASNNm_pos	1.8639384504239715	3.674686619927999	3.1325768426700082	1.4905701304462013
ASNS1_pos	1.4594316186372973	2.4462562298895643	0.43295940727610627	0.722466024471091
ASNSERNaEx_pos	0.8875252707415875	1.4854268271702418	1.565597175854225	0.5360529002402097
ASNt4_pos	8.679585658695345	9.42370421641683	8.668601379971863	8.35102755219611
ASNTHRNaEx_pos	0.8875252707415875	1.4854268271702418	1.565597175854225	0.5360529002402097
ASNtm_pos	0.0	0.0	0.0	0.0
ASNtN1_pos	9.553763670429682	9.89634754228845	9.187327326932675	9.303872055100388
ASNtN1_neg	9.553763670429682	9.89634754228845	9.187327326932675	9.303872055100388
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0
ASP1DC_pos	0.18903382439001715	0.0	0.0	0.0
ASPCTr_pos	2.0942360698457656	1.765534746362977	1.6088092426755238	2.2234225499349374
ASPCTr_neg	2.0942360698457656	1.765534746362977	1.6088092426755238	2.2234225499349374
ASPDt6_pos	4.919816770052789	3.718087583960517	5.649040565634448	4.745775149485796
ASPDxt_pos	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0
ASPGLUm_pos	6.6700188442644	7.272396509037486	7.424334278459753	6.443606651475615
ASPNATm_pos	0.0	0.0	0.0	0.0
ASPt6_pos	4.919816770052789	3.718087583960517	5.649040565634448	4.745775149485796
ASPTA_pos	7.469560421711221	9.055607818739247	5.48058827023386	6.624539603781834
ASPTA_neg	7.469560421711221	9.055607818739247	5.48058827023386	6.624539603781834
ASPTAm_pos	8.273376014607148	9.134066885225876	8.931446685298667	8.052513710984531
ASPTAm_neg	8.273376014607148	9.134066885225876	8.931446685298667	8.052513710984531
ATP1ter_pos	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0
ATPasel_pos	11.539073124306578	12.041144654945617	11.905207315111952	11.518789846273824
ATPH1e_pos	5.739578112048051	7.276682759809062	7.47289387844386	5.547511523644216
ATPH2e_pos	5.739578112048051	7.276682759809062	7.47289387844386	5.547511523644216
ATPS4m_pos	16.34103817126079	16.739621845845086	16.668038648182037	16.279314081349465
ATPtm_pos	8.707082991771706	9.633213220220856	9.586014082512518	8.58342130028077
ATPtn_pos	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0
B_MANNASEly_pos	2.9011082430145123	3.0806576633452254	2.851998837112446	3.0036022366801953
B3GALT3g_pos	0.7136958148433591	0.8875252707415875	0.6690267655096306	0.23878685958711648
B3GALT41g_pos	0.16349873228287956	0.4222330006830478	0.7136958148433591	0.3334237337251918
B3GALT42g_pos	0.16349873228287956	0.4222330006830478	0.7136958148433591	0.3334237337251918
B3GALT43g_pos	0.16349873228287956	0.4222330006830478	0.7136958148433591	0.3334237337251918
B3GALT44g_pos	0.16349873228287956	0.4222330006830478	0.7136958148433591	0.3334237337251918
B3GALT5g_pos	0.056583528366367514	0.0	0.0	0.0
B3GALTg_pos	0.0	0.0	0.0	0.0
B3GNT11g_pos	3.4841381312016693	3.3533232911628965	3.10936055940423	3.111031312388744
B3GNT12g_pos	3.4841381312016693	3.3533232911628965	3.10936055940423	3.111031312388744
B3GNT310g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT311g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT312g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT313g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT314g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT315g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT31g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT32g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT33g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT34g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT35g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT36g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT37g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT39g_pos	0.8237493603082727	1.0214797274104517	0.8479969065549501	1.3334237337251917
B3GNT51g_pos	0.11103131238874395	0.056583528366367514	0.18903382439001715	0.12432813500220177
BAAT1x_pos	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
BAAT2x_pos	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
BAAT3x_pos	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
BAAT4x_pos	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
BACCL_pos	1.9927684307689242	3.0565835283663674	2.8914191868460786	2.327687364176047
BACCLm_pos	1.9927684307689242	3.0565835283663674	2.8914191868460786	2.327687364176047
BALAtmr_pos	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.0	0.0	0.0	0.0
BAMPPALDOX_pos	10.113520796939254	10.830309206157851	11.74149226705069	9.612334066819699
BAMPPALDOXm_pos	10.392220810501021	10.898548485096732	10.806863742485499	10.147154035330734
BBHOX_pos	6.162492036937525	6.991975274237168	7.205548911173033	6.229203357886745
BCDO_pos	0.0	0.0	0.0	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0
BDHm_pos	6.534341794810255	7.169524197150003	8.184726603793674	6.582104337461437
BDHm_neg	6.534341794810255	7.169524197150003	8.184726603793674	6.582104337461437
BDMT_L_pos	4.026800059343715	4.203984165855989	3.859969548221026	3.693765712217783
BDMT_U_pos	4.026800059343715	4.203984165855989	3.859969548221026	3.693765712217783
BETALDHxm_pos	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0
BHMT_pos	10.757565022412617	11.86369845607793	12.251233852738412	10.59466050932853
BILDGLCURt_pos	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0
BILDGLCURte_pos	5.7692427951405385	6.4431093133353645	6.898571157751643	5.05006629830629
BILDGLCURtr_pos	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0
BILGLCURte_pos	0.7048719644563528	1.0356239097307212	1.01435529297707	0.12432813500220177
BILGLCURtr_pos	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0
BILIRED_pos	7.254934118606487	7.281698250098829	7.586014082512518	7.143434236784857
BILIRUBt2_pos	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0
BMTer_L_pos	2.2203299548795554	2.523561956057013	2.4620523187964327	2.017921907997262
BMTer_U_pos	2.2203299548795554	2.523561956057013	2.4620523187964327	2.017921907997262
BPNT_pos	5.393004256898322	6.037821465434967	5.960233671694454	5.4809113460477485
BPNT2_pos	5.393004256898322	6.037821465434967	5.960233671694454	5.4809113460477485
BTND1_pos	5.680886920719692	5.930264245235024	5.440620047679168	5.640967910449898
BTND1n_pos	5.680886920719692	5.930264245235024	5.440620047679168	5.640967910449898
BTNDe_pos	5.680886920719692	5.930264245235024	5.440620047679168	5.640967910449898
BTNDm_pos	5.680886920719692	5.930264245235024	5.440620047679168	5.640967910449898
BTNPL_pos	1.9927684307689242	3.0565835283663674	2.8914191868460786	2.327687364176047
BTNPLm_pos	1.9927684307689242	3.0565835283663674	2.8914191868460786	2.327687364176047
BTNt2_pos	4.431622959713292	5.474436043252266	4.842476062993939	4.548436624696042
BTNt2_neg	4.431622959713292	5.474436043252266	4.842476062993939	4.548436624696042
BTNt2m_pos	4.431622959713292	5.474436043252266	4.842476062993939	4.548436624696042
BTNt2m_neg	4.431622959713292	5.474436043252266	4.842476062993939	4.548436624696042
BTNt3i_pos	1.7004397181410922	3.4776773275653072	3.800123352826528	1.2630344058337937
BTNt4i_pos	0.0	0.0	0.0	0.0
BTNtn_pos	0.0	0.0	0.0	0.0
BTNtn_neg	0.0	0.0	0.0	0.0
BUP2_pos	8.107217075591382	8.092545741543566	8.210086842596267	7.9941271140031285
BUTt2m_pos	4.431622959713292	5.474436043252266	4.842476062993939	4.548436624696042
BUTt2m_neg	4.431622959713292	5.474436043252266	4.842476062993939	4.548436624696042
BUTt2r_pos	4.431622959713292	5.474436043252266	4.842476062993939	4.548436624696042
BUTt2r_neg	4.431622959713292	5.474436043252266	4.842476062993939	4.548436624696042
BVITEt_pos	0.0	0.0	0.0	0.0
BZt_pos	0.0	0.0	0.0	0.0
BZt_neg	0.0	0.0	0.0	0.0
BZtr_pos	0.0	0.0	0.0	0.0
BZtr_neg	0.0	0.0	0.0	0.0
C14STRr_pos	6.735386782895341	6.171126746652066	5.880930361076882	6.363171077119244
C160CPT1_pos	6.507953169405041	7.678846582119842	8.381456430146994	6.441948190503361
C160CPT2_pos	7.3139713710590195	8.363346320975019	8.981567281903015	7.2268938135713885
C160CRNt_pos	6.051154549878513	6.982080909763738	7.855491443101874	5.893604904858294
C161CPT1_pos	6.507953169405041	7.678846582119842	8.381456430146994	6.441948190503361
C161CPT12_pos	6.507953169405041	7.678846582119842	8.381456430146994	6.441948190503361
C161CPT2_pos	6.132371198732537	6.973840839533145	7.460988233443858	6.035183996618336
C161CPT22_pos	6.132371198732537	6.973840839533145	7.460988233443858	6.035183996618336
C161CRN2t_pos	6.051154549878513	6.982080909763738	7.855491443101874	5.893604904858294
C161CRNt_pos	6.051154549878513	6.982080909763738	7.855491443101874	5.893604904858294
