	Treg_Spleen_Treg5_L2	Tcon_Spleen_Tcon5_L1	exTreg_Spleen_exTreg8_L2	Tcon_Lymph_Tcon9_L1	exTreg_Lymph_exTreg2_L2
ADK1m_pos	0.0	0.0	0.0	0.0	0.0
ADK1m_neg	0.0	0.0	0.0	0.0	0.0
ADK3_pos	0.0	0.0	0.0	0.013221433448221753	0.0
ADK3_neg	0.0	0.0	0.0	0.013221433448221753	0.0
ADK3m_pos	0.0	0.0	0.0	0.0	0.0
ADK3m_neg	0.0	0.0	0.0	0.0	0.0
ADKd_pos	0.0	0.0	0.0	0.013221433448221753	0.0
ADKd_neg	0.0	0.0	0.0	0.013221433448221753	0.0
ADMDC_pos	3.2768513581155294	3.417868336321012	2.9552920960836118	3.534589905192228	3.8781342077640506
ADNCYC_pos	5.590513739234779	5.710741802846857	4.607247177199275	5.624354169803033	4.30262013564988
ADNK1_pos	2.192550213521957	2.1485995839763596	2.5556549859824615	2.0140960220247823	2.0585287470060334
ADNK1m_pos	0.0	0.0	0.0	0.0	0.0
ADNt_pos	6.567943950506807	6.024576579299519	6.596805790453131	6.393691493427745	6.5794229777036914
ADNt_neg	6.567943950506807	6.024576579299519	6.596805790453131	6.393691493427745	6.5794229777036914
ADNt4_pos	5.496431126963973	5.457296149776724	4.550845089905518	5.616061368837077	4.690428212455089
ADNtl_pos	2.934739037446392	2.9370092292888055	2.7549479872209495	3.080392728662777	2.3424186959353657
ADNtl_neg	2.934739037446392	2.9370092292888055	2.7549479872209495	3.080392728662777	2.3424186959353657
ADNtm_pos	6.465145386926891	5.862557178057528	6.516004765300009	6.1921144188607276	6.493124116946843
ADNtm_neg	6.465145386926891	5.862557178057528	6.516004765300009	6.1921144188607276	6.493124116946843
ADPGLC_pos	4.598397774582705	4.549588170551059	4.286958635873272	4.458273559734345	3.8805781183469157
ADPMAN_pos	4.598397774582705	4.549588170551059	4.286958635873272	4.458273559734345	3.8805781183469157
ADPRDP_pos	4.598397774582705	4.549588170551059	4.286958635873272	4.458273559734345	3.8805781183469157
ADPRDPm_pos	0.0	0.0	0.0	0.0	0.0
ADPRIBt_pos	4.277340064397012	3.1982584549075272	2.9751463986523143	3.5966925572646	2.4318522751793163
ADPT_pos	9.439754817152421	9.497441168143123	9.711953029134907	9.288966364163613	10.273263531205812
ADPtx_pos	0.0	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCPT1_pos	0.0	0.0	0.0	0.0	0.0
ADRNCPT2_pos	0.0	0.0	0.0	0.0	0.0
ADRNCRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNLPVESSEC_pos	3.137968493199214	2.8876543931878063	1.6118254108706318	3.0581187134838994	1.1558386931849607
ADRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0	0.0
ADSELK_pos	2.8594345617064	2.6426758796199032	3.0194069648739585	2.6419185863362014	3.3405024406609707
ADSK_pos	2.8594345617064	2.6426758796199032	3.0194069648739585	2.6419185863362014	3.3405024406609707
ADSL1_pos	0.0	0.0	0.0	0.0	0.0
ADSL2_pos	0.0	0.0	0.0	0.0	0.0
ADSS_pos	1.7809009924274048	0.7080414014327673	1.5561160317311677	1.107115516666033	0.0
AFLATOXINte_pos	0.0	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0	0.0
AG13T10g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.010810741809212
AG13T11g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T12g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T13g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T14g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T15g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T16g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.010810741809212
AG13T17g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.010810741809212
AG13T18g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.010810741809212
AG13T1g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T2g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T3g_pos	3.8680389389029357	3.6150936459233254	3.4439476229155312	3.7826043806092597	2.0108107418092116
AG13T4g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T5g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T6g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T7g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T8g_pos	3.8680389389029357	3.6150936459233254	3.443947622915531	3.7826043806092597	2.0108107418092116
AG13T9g_pos	3.8680389389029357	3.6150936459233254	3.4439476229155312	3.7826043806092597	2.0108107418092116
AGDC_pos	5.700046333686122	5.5931555122939125	6.104009516998852	5.80694132583737	6.699468084102726
AGLPC_pos	0.0	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0	0.0
AGMTm_pos	0.0	0.0	0.0	0.0	0.0
AGPAT1_pos	7.315937909620139	7.192690901351269	7.204330267329274	7.337989990936653	6.892873739279349
AGPex_pos	0.0	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0	0.0
AGPRim_pos	0.0	0.0	0.0	0.0	0.0
AGPSx_pos	0.0	0.0	0.0	0.0	0.0
AGTim_pos	0.0	0.0	0.0	0.0	0.0
AGTix_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCte_pos	3.008964211860472	2.443599582783	2.3246894277862356	2.6157744795304154	2.368286694578763
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0	0.0
AHC_pos	5.928246887715667	5.431689438812553	5.543304773375347	5.693008791153635	5.721939921070184
AHC_neg	5.928246887715667	5.431689438812553	5.543304773375347	5.693008791153635	5.721939921070184
AHCYStn_pos	0.0	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	6.366647296202422	6.0342378205251945	6.455770127918822	6.1701040190715215	6.40305267145724
AHEXASEly_pos	6.366647296202422	6.0342378205251945	6.455770127918822	6.1701040190715215	6.40305267145724
AICART_pos	0.0	0.0	0.0	0.0	0.0
AICART_neg	0.0	0.0	0.0	0.0	0.0
AIRCr_pos	6.591243365994648	6.4092929688960965	5.951475407645354	6.600894188551496	5.499714152012119
AIRCr_neg	6.591243365994648	6.4092929688960965	5.951475407645354	6.600894188551496	5.499714152012119
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0	0.0
AKGDm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_neg	0.0	0.0	0.0	0.0	0.0
AKGt4_3_pos	0.21546084348409414	0.04329339014738012	0.0	0.0	0.0
AKGt4_3_neg	0.21546084348409414	0.04329339014738012	0.0	0.0	0.0
AKGtp_pos	0.0	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0	0.0
AKR1C1_pos	0.0	0.0	0.0	0.0	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0	0.0
AKR1D_pos	0.03681240626251495	0.0	0.0	0.0	0.0
AKR1D2_pos	0.03681240626251495	0.0	0.0	0.0	0.0
ALAASNNaEx_pos	7.765258736246232	7.330283918578399	7.546693235415059	7.163579018201613	6.443355060752013
ALACYSNaEx_pos	7.795309684995387	7.344850692356216	7.560446908747085	7.17661701135712	6.472204684763002
ALADGLNexR_pos	6.708644865677446	6.178609875475721	6.419339890022668	6.288103951029181	6.228081914406889
ALADGLNexR_neg	6.708644865677446	6.178609875475721	6.419339890022668	6.288103951029181	6.228081914406889
ALADGLYexR_pos	6.708644865677446	6.178609875475721	6.419339890022668	6.288103951029181	6.228081914406889
ALADGLYexR_neg	6.708644865677446	6.178609875475721	6.419339890022668	6.288103951029181	6.228081914406889
ALAGLNexR_pos	6.708644865677446	6.178609875475721	6.419339890022668	6.288103951029181	6.228081914406889
ALAGLNexR_neg	6.708644865677446	6.178609875475721	6.419339890022668	6.288103951029181	6.228081914406889
ALAGLNNaEx_pos	7.765258736246232	7.330283918578399	7.546693235415059	7.163579018201613	6.443355060752013
ALAGLYexR_pos	6.708644865677446	6.178609875475721	6.419339890022668	6.288103951029181	6.228081914406889
ALAGLYexR_neg	6.708644865677446	6.178609875475721	6.419339890022668	6.288103951029181	6.228081914406889
ALAR_pos	0.0	0.0	0.0	0.0	0.0
ALAR_neg	0.0	0.0	0.0	0.0	0.0
ALASERNaEx_pos	7.795309684995387	7.344850692356216	7.560446908747085	7.17661701135712	6.472204684763002
ALASm_pos	0.0	0.0	0.0	0.0	0.0
ALAt2r_pos	1.2848212027210884	1.7808532023575698	0.6304676160034931	1.5030253927582753	1.2859795968237488
ALAt2r_neg	1.2848212027210884	1.7808532023575698	0.6304676160034931	1.5030253927582753	1.2859795968237488
ALAt2rL_pos	1.2848212027210884	1.7808532023575698	0.6304676160034931	1.5030253927582753	1.2859795968237488
ALAt2rL_neg	1.2848212027210884	1.7808532023575698	0.6304676160034931	1.5030253927582753	1.2859795968237488
ALAt4_pos	8.36005072378612	8.457962539058972	6.961869781103497	8.115127150856138	6.722637880035946
ALATA_L_pos	4.962881393046523	4.66308502648008	4.887943581417476	4.426032054053969	5.744878272629597
ALATA_L_neg	4.962881393046523	4.66308502648008	4.887943581417476	4.426032054053969	5.744878272629597
ALATHRNaEx_pos	7.795309684995387	7.344850692356216	7.560446908747085	7.17661701135712	6.472204684763002
ALAtN1_pos	0.0	0.0	0.0	0.14351905635142923	0.0
ALAtN1_neg	0.0	0.0	0.0	0.14351905635142923	0.0
ALCD1_pos	0.47347026309150214	0.4896034792684504	1.064028439720463	0.24368072483356568	1.1651448411090768
ALCD1_neg	0.47347026309150214	0.4896034792684504	1.064028439720463	0.24368072483356568	1.1651448411090768
ALCD21_D_pos	0.47347026309150214	0.4896034792684504	1.064028439720463	0.24368072483356568	1.1651448411090768
ALCD21_L_pos	0.47347026309150214	0.4896034792684504	1.064028439720463	0.24368072483356568	1.1651448411090768
ALCD22_D_pos	0.47347026309150214	0.4896034792684504	1.064028439720463	0.24368072483356568	1.1651448411090768
ALCD22_L_pos	0.47347026309150214	0.4896034792684504	1.064028439720463	0.24368072483356568	1.1651448411090768
ALCD2if_pos	0.47347026309150214	0.4896034792684504	1.064028439720463	0.24368072483356568	1.1651448411090768
ALCD2yf_pos	7.931073801030652	7.753230229203733	8.114935216822147	7.780044718236377	8.24459495561991
ALDD20x_pos	0.0	0.0	0.0	0.0	0.0
ALDD20xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD21_pos	0.0	0.0	0.0	0.0	0.0
ALDD2x_pos	2.3419926425545894	1.3176958602779476	1.0525316104863407	0.10768563598055367	0.7190420498777275
ALDD2xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD2y_pos	2.3419926425545894	1.3011862599335862	1.0525316104863407	0.0	0.7190420498777275
ALDSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0	0.0
ALKP_pos	0.35287910422643887	0.0	0.0	0.0	0.0
ALOX12_pos	2.4286820574110966	0.9237915812738879	1.7094490715577335	0.26815849444019446	1.2081420135358742
ALOX12R_pos	0.0	0.11255336066773725	0.0	0.0	0.0
ALOX15_pos	4.162625292783932	1.6033335814370722	2.3310865783908006	3.4269377338556706	2.503003118693546
ALOX5_pos	0.0	0.0	0.0	0.0	0.0
ALOX52_pos	0.0	0.0	0.0	0.0	0.0
ALR2_pos	8.519642267335888	8.44232432536026	8.946802256340776	8.508354424485429	8.956254926855664
ALR3_pos	8.519642267335888	8.44232432536026	8.946802256340776	8.508354424485429	8.956254926855664
AMACR2p_pos	0.0	0.0	0.0	0.0	0.0
AMACR2r_pos	0.0	0.0	0.0	0.0	0.0
AMACRp_pos	0.0	0.0	0.0	0.0	0.0
AMACRr_pos	0.0	0.0	0.0	0.0	0.0
AMANK_pos	5.608610345472158	5.494253028579591	5.847222469677442	5.749057035595706	5.656356807598698
AMCOXO_pos	0.0	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0	0.0
AMETt2m_pos	0.0	0.0	0.0	0.0	0.0
AMETt2m_neg	0.0	0.0	0.0	0.0	0.0
AMETtn_pos	0.0	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0	0.0
AMPDA_pos	5.8797005192291065	5.518173777775068	5.2130834566630195	5.99937451390382	4.799192563316484
AMPTASECG_pos	0.2364418860557597	0.037681766792718015	0.0	0.0	0.0
AMPTASECGe_pos	0.2364418860557597	0.037681766792718015	0.0	0.0	0.0
AMPtp_pos	0.0	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0	0.0
AMY1e_pos	7.294578780898141	7.161131769967731	7.340178966637327	7.085363787627901	7.179913884251733
AMY2e_pos	7.294578780898141	7.161131769967731	7.340178966637327	7.085363787627901	7.179913884251733
ANDRSTRNGLCte_pos	3.008964211860472	2.443599582783	2.3246894277862356	2.6157744795304154	2.368286694578763
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0	0.0
AP4AH1_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_neg	0.0	0.0	0.0	0.0	0.0
APNNOXte_pos	0.0	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0	0.0
APRTO2_pos	0.0	0.0	0.0	0.0	0.0
AQCOBALt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0	0.0
ARABR_pos	8.519642267335888	8.44232432536026	8.946802256340776	8.508354424485429	8.956254926855664
ARACHCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHCPT1_pos	0.0	0.0	0.0	0.0	0.0
ARACHCPT2_pos	0.0	0.0	0.0	0.0	0.0
ARACHCRNt_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHDt2_pos	1.549518798831119	1.0391972062249952	1.1901056484893546	0.5660728797214217	0.0
ARACHDt2_neg	1.549518798831119	1.0391972062249952	1.1901056484893546	0.5660728797214217	0.0
ARACHDtr_pos	0.0	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0	0.0
ARGLYSex_pos	6.580069698422314	6.439381184873609	6.533745260761116	6.350767243676187	6.305689789107477
ARGN_pos	0.0	0.0	0.0	0.0	0.0
ARGNm_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_neg	0.0	0.0	0.0	0.0	0.0
ARGSS_pos	0.0	0.0	0.0	0.0	0.0
ARGt4_pos	0.0	0.0	0.0	0.0	0.0
ARGtiDF_pos	3.608686777738689	3.536744374819301	3.0020632459628462	2.999084491797231	2.5593074100655957
ARGtm_pos	0.0	0.0	0.0	0.0	0.0
ARGtm_neg	0.0	0.0	0.0	0.0	0.0
ARSA_pos	6.256860205068715	6.018190845812133	5.74299587849097	6.243241367661098	5.604024643839372
ARTCOAL1_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0	0.0
ASAH1_pos	4.214238525038488	3.6957605797104134	3.925399847551859	3.752588534350437	3.167171831842899
ASCBOX_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0	0.0
ASCBt4_pos	1.999072845239321	2.690066526323597	1.5142875879686728	2.1896187866440315	2.5112022011334383
ASCBt4_neg	1.999072845239321	2.690066526323597	1.5142875879686728	2.1896187866440315	2.5112022011334383
ASNALANaEx_pos	7.765258736246232	7.330283918578399	7.546693235415059	7.163579018201613	6.443355060752013
ASNCYSNaEx_pos	7.765258736246232	7.330283918578399	7.546693235415059	7.163579018201613	6.443355060752013
ASNGLNNaEx_pos	7.765258736246232	7.330283918578399	7.546693235415059	7.163579018201613	6.443355060752013
ASNNm_pos	6.010004473162308	5.764924290129959	5.897368535079287	5.421551395747083	5.884060179770755
ASNS1_pos	2.377646797463366	2.171191322527221	1.283536460256398	2.5650911054410264	2.1691425318240993
ASNSERNaEx_pos	7.765258736246232	7.330283918578399	7.546693235415059	7.163579018201613	6.443355060752013
ASNt4_pos	8.310020211241204	8.413781006458136	6.878355604482185	8.078263561810356	6.654182505526945
ASNTHRNaEx_pos	7.765258736246232	7.330283918578399	7.546693235415059	7.163579018201613	6.443355060752013
ASNtm_pos	0.0	0.0	0.0	0.0	0.0
ASNtN1_pos	0.0	0.0	0.0	0.14351905635142923	0.0
ASNtN1_neg	0.0	0.0	0.0	0.14351905635142923	0.0
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0	0.0
ASP1DC_pos	0.0	0.0	0.0	0.0	0.0
ASPCTr_pos	3.9181130964975464	3.642084333651394	3.1294048857281815	4.0118076183195255	3.441925335935388
ASPCTr_neg	3.9181130964975464	3.642084333651394	3.1294048857281815	4.0118076183195255	3.441925335935388
ASPDt6_pos	0.08494036654522781	0.077294472826247	0.34481907968962716	0.030666156074632453	0.13953585748435252
ASPDxt_pos	0.0	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0	0.0
ASPGLUm_pos	0.0	0.0	0.0	0.0	0.0
ASPNATm_pos	0.0	0.0	0.0	0.0	0.0
ASPt6_pos	0.08494036654522781	0.077294472826247	0.34481907968962716	0.030666156074632453	0.13953585748435252
ASPTA_pos	4.41502160813087	4.194155485501762	3.954159481170094	4.616348434262493	4.416893829130013
ASPTA_neg	4.41502160813087	4.194155485501762	3.954159481170094	4.616348434262493	4.416893829130013
ASPTAm_pos	0.0	0.0	0.0	0.0	0.0
ASPTAm_neg	0.0	0.0	0.0	0.0	0.0
ATP1ter_pos	0.0	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0	0.0
ATPasel_pos	13.434000717344148	13.584179240274844	13.88112282912045	13.438563846450041	14.087101852195401
ATPH1e_pos	5.74044320230883	6.136029643673442	5.7394962988209235	6.002583974059452	5.2110253944352865
ATPH2e_pos	5.74044320230883	6.136029643673442	5.7394962988209235	6.002583974059452	5.2110253944352865
ATPS4m_pos	8.19795524523997	8.380365391136998	7.753735100727852	8.401807581841174	7.373271289929394
ATPtm_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0	0.0
B_MANNASEly_pos	2.520491360449925	2.3137188861836773	1.9967121128971694	2.3133323284584946	1.2473320027634343
B3GALT3g_pos	0.4461498816095305	0.0	0.0	0.0	0.0
B3GALT41g_pos	7.359142874594743	7.971570797638654	8.480158208298478	7.669156018163172	8.194491502154062
B3GALT42g_pos	7.359142874594743	7.971570797638654	8.480158208298478	7.669156018163172	8.194491502154062
B3GALT43g_pos	7.359142874594743	7.971570797638654	8.480158208298478	7.669156018163172	8.194491502154062
B3GALT44g_pos	7.359142874594743	7.971570797638654	8.480158208298478	7.669156018163172	8.194491502154062
B3GALT5g_pos	0.307568298374882	0.30429206380282936	0.011982915525881216	0.09428667883526821	0.0
B3GALTg_pos	0.0	0.0	0.0	0.0	0.0
B3GNT11g_pos	0.7826074686655531	0.9438505515795992	0.7826776620075316	1.04656756256192	0.5866990908918089
B3GNT12g_pos	0.7826074686655531	0.9438505515795992	0.7826776620075316	1.04656756256192	0.5866990908918089
B3GNT310g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT311g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT312g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT313g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT314g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT315g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT31g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT32g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT33g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT34g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT35g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT36g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT37g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT39g_pos	3.6947093642507522	3.3936727733524004	3.2307992706542503	3.6027238022918615	1.0903442704296695
B3GNT51g_pos	4.039499155067658	3.9914602531902252	3.345575943553101	3.7967299161361243	2.666234201046094
BAAT1x_pos	0.0	0.0	0.0	0.0	0.0
BAAT2x_pos	0.0	0.0	0.0	0.0	0.0
BAAT3x_pos	0.0	0.0	0.0	0.0	0.0
BAAT4x_pos	0.0	0.0	0.0	0.0	0.0
BACCL_pos	0.0	0.0	0.0	0.0	0.0
BACCLm_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.0	0.0	0.0	0.0	0.8234495020702599
BAMPPALDOX_pos	0.0	0.0	0.0	0.0	0.0
BAMPPALDOXm_pos	0.0	0.0	0.0	0.0	0.0
BBHOX_pos	0.0	0.0	0.0	0.0	0.0
BCDO_pos	0.0	0.0	0.0	0.0	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0	0.0
BDHm_pos	0.0	0.0	0.0	0.0	0.0
BDHm_neg	0.0	0.0	0.0	0.0	0.0
BDMT_L_pos	4.94935804029053	4.910434151903032	5.195391677416062	5.265221473789525	5.531108356984149
BDMT_U_pos	4.94935804029053	4.910434151903032	5.195391677416062	5.265221473789525	5.531108356984149
BETALDHxm_pos	0.0	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0	0.0
BHMT_pos	0.0	0.06874467613584999	0.0	0.0	0.0
BILDGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILDGLCURte_pos	3.478231383766886	2.69711489759091	2.7627551155451613	2.698490690207607	2.5068828143866746
BILDGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURte_pos	3.008964211860472	2.443599582783	2.3246894277862356	2.6157744795304154	2.368286694578763
BILGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILIRED_pos	5.65634104165533	5.08747649960396	5.548689003350232	4.791646784046243	5.630216382629278
BILIRUBt2_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0	0.0
BMTer_L_pos	3.120429835333445	3.0823634163397093	2.610028297207434	3.28626742576366	2.13820350463424
