	WT.1012.d_S145_L007_R1_001
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.1015058296718
BCRNe_pos	8782.564981371273
BDG2HCGHD_pos	0.0
BDHm_neg	7812.627841101273
BDHm_pos	5.1800656958888895
BDMT_L_pos	17355.98399488985
BDMT_U_pos	17355.983994889855
BETALDHxm_pos	10385.327725090989
BGLUGCHe_pos	13796.790690328215
BGLUTCHLe_pos	15060.972348629637
BGLUTDECHOe_pos	3800.0
BHBt_neg	1261.4235492792095
BHBt_pos	1261.4235492792095
BHBtm_neg	7812.627841101271
BHBtm_pos	5.18006569588889
BHMT_pos	27160.08290790596
BILDGLCURt_neg	2019.2428480547867
BILDGLCURt_pos	2017.2214234855
BILDGLCURte_pos	4198.0654003642685
BILDGLCURtr_neg	42992.70262267655
BILDGLCURtr_pos	8124.138463210273
BILGLCURt_neg	2019.2428480547867
BILGLCURt_pos	2017.2214234855
BILGLCURte_pos	4655.835178358194
BILGLCURtr_neg	65860.23441168622
BILGLCURtr_pos	10.325577734202422
BILIRED_pos	51244.21962190874
BILIRUBt2_neg	1962.8523796936893
BILIRUBt2_pos	2216.500374802562
BILIRUBtr_neg	2975.4801555057547
BILIRUBtr_pos	2975.4801555057547
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9503.330623027014
BMTer_L_pos	51.61266291685677
BMTer_U_pos	51.61266291685677
BPNT2_pos	3391.299388438663
BPNT_pos	7745.221075632584
BTND1_pos	5703.3306230270155
BTND1n_pos	9503.330623027015
BTNDe_pos	3.9387266981809903
BTNDm_pos	6145.799310354261
BTNPL_pos	5703.330623027016
BTNPLm_pos	6145.799310354261
BTNTe_pos	1420.0130809684176
BTNt2_neg	1580.3925647129863
BTNt2_pos	1420.0130809684176
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3731.2787644127584
BTNt3ile_pos	3657.5201301220545
BTNt4i_pos	1580.3925647129863
BTNtn_neg	9503.330623027017
BTNtn_pos	0.0
BUP2_pos	18088.495473314575
BUTt2m_neg	0.0
BUTt2m_pos	6.231305006955593
BUTt2r_neg	474.47744940342693
BUTt2r_pos	474.47744940342693
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17672.67335640894
C100CPT1_neg	0.0
C100CPT1_pos	15236.35055560807
C101CPT1_neg	0.0
C101CPT1_pos	12733.757024163133
C101CRNe_pos	12733.757024163135
C102CPT1_neg	0.0
C102CPT1_pos	12733.757024163135
C10CRNe_pos	15236.350555608069
C10DCCACT_neg	7980.496508361303
C10DCCACT_pos	48312.51437743299
C10DCc_neg	0.0
C10DCc_pos	7980.496508361302
C10DCe_pos	19994.03939316411
C10OHc_neg	0.0
C10OHc_pos	13064.292092318625
C120CPT1_neg	0.0
C120CPT1_pos	10929.003561070213
C121CPT1_neg	0.0
C121CPT1_pos	12733.757024163135
C12DCACOT_pos	7980.496508361302
C12DCACT_pos	7980.496508361303
C12DCTD_neg	0.0
C12DCTD_pos	7980.496508361303
C12DCe_pos	46243.46897031922
C12OHc_neg	0.0
C12OHc_pos	12627.758480864992
C140CPT1_neg	0.0
C140CPT1_pos	8238.104655253677
C141ACBP_neg	0.0
C141ACBP_pos	14053.682930698835
C141CPT1_neg	0.0
C141CPT1_pos	12733.757024163135
C141OHc_neg	0.0
C141OHc_pos	14053.68293069883
C141OHe_pos	14053.682930698824
C142ACBP_neg	0.0
C142ACBP_pos	32441.78209848641
C142CPT1_neg	0.0
C142CPT1_pos	12733.757024163135
C142OHc_neg	0.0
C142OHc_pos	32441.782098486434
C142OHe_pos	32441.782098486423
C14OHc_neg	0.0
C14OHc_pos	10576.251988331342
C14STRr_pos	254.83446582183848
C160CPT1_pos	2360.235127887601
C160CPT2_pos	13534.38530803666
C160CRNt_pos	13673.558240764938
C161CPT12_pos	11204.157373807986
C161CPT1_pos	10558.089624389915
C161CPT22_pos	11204.157373807986
C161CPT2_pos	10558.089624389915
C161CRN2t_pos	11204.157373807986
C161CRNt_pos	10558.089624389915
C161OHc_neg	0.0
C161OHc_pos	10558.089624389913
C162ACBP_neg	0.0
C162ACBP_pos	22645.81655516479
C162OHc_neg	0.0
C162OHc_pos	22645.81655516479
C162OHe_pos	22645.81655516479
C16DCc_neg	0.0
C16DCc_pos	30082.59812180088
C16DCe_pos	30082.598121800882
C16OHc_neg	0.0
C16OHc_pos	10841.83165185098
C16txc_pos	5009.58667092302
C180CPT1_pos	8515.695751320347
C180CPT2_pos	8515.695751320347
C180CRNt_pos	8515.695751320347
C181CPT1_pos	1644.6407083719046
C181CPT2_pos	1644.6407083719046
C181CRNt_pos	1644.6407083719046
C181OHc_neg	0.0
C181OHc_pos	15804.651910807253
C182OHc_neg	0.0
C182OHc_pos	10.071608248300311
C18OHc_neg	0.0
C18OHc_pos	8651.376593071514
C204CPT1_pos	284.0085707749046
C204CPT2_pos	284.0085707749046
C204CRNt_pos	284.0085707749046
C226COAtx_neg	479.64227658860796
C226COAtx_pos	9.829603296921448
C226CPT1_pos	739.8862142397842
C226CPT2_pos	739.8862142397842
C226CRNt_pos	739.8862142397842
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1290.7133030271984
C2tcx_pos	5856.137255324954
C30CPT1_pos	1712.4125165864973
C3DCe_pos	11099.654298657886
C3STDH1Pr_pos	75207.30472518294
C3STDH1r_pos	75260.69302291553
C3STKR2r_pos	75207.30472518291
C40CPT1_neg	0.0
C40CPT1_pos	3451.96559956813
C4CRNCPT2_neg	18277.736466254224
C4CRNCPT2_pos	3451.96559956813
C4CRNe_pos	17398.80148279633
C4DCCACT_neg	7980.496508361302
C4DCCACT_pos	44116.32171341667
C4DCe_pos	10772.994063678965
C4OHc_neg	0.0
C4OHc_pos	8782.564981371273
C4STMO1r_pos	75207.30472518291
C4STMO2Pr_pos	75207.30472518297
C4STMO2r_pos	75260.69302291548
C4tcx_neg	0.0
C4tcx_pos	18303.508495347814
C4tmc_neg	18277.736466254224
C4tmc_pos	3451.96559956813
C4x_neg	0.0
C4x_pos	18303.508495347818
C50CPT1_neg	0.0
C50CPT1_pos	10925.409598411297
C51CPT1_neg	0.0
C51CPT1_pos	12148.453522329108
C5DCe_pos	8280.578102110012
C60CPT1_neg	0.0
C60CPT1_pos	13505.466018618066
C6COAt_neg	18320.504598494917
C6COAt_pos	15309.611753097932
C6CRNe_pos	13505.466018618075
C6CRNtcx_neg	18320.50459849492
C6CRNtcx_pos	15309.611753097935
C6DCCACT_neg	7980.496508361303
C6DCCACT_pos	62525.28150721161
C6DCc_neg	0.0
C6DCc_pos	7980.496508361303
C6DCe_pos	62525.2815072116
C80CPT1_neg	0.0
C80CPT1_pos	9100.598497434956
C81CPT1_neg	0.0
C81CPT1_pos	12733.757024163135
C81CRNe_pos	12733.757024163135
C8CRNe_pos	9100.598497434954
C8DCc_neg	0.0
C8DCc_pos	7980.496508361302
C8DCe_pos	28236.5817410603
C9BRxtc_neg	2039.1729327282783
C9BRxtc_pos	2039.1729327282783
CAATPS_pos	4701.046442759466
CAMPt_pos	13226.634770222998
CAROtr_neg	0.0
CAROtr_pos	13.1015058296718
CARPEPT1tc_pos	11116.67563451639
CARVEOLte_neg	7.554869773300941
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.824387761047237
CATm_pos	5928.769253181496
CATp_pos	7780.059382825446
CAt7r_neg	1699.800771920287
CAt7r_pos	1682.4250363123438
CBASPte_neg	19638.699289816497
CBASPte_pos	8414.869669276062
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18892.210323097202
CBPSam_pos	14093.984500415045
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.000097840334767
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13759.419568687097
CDIPTr_pos	3853.0858498488888
CDPDAGtm_neg	13736.681144247998
CDPDAGtm_pos	0.0
CDS_pos	3853.0858498488888
CDSm_pos	13736.681144248
CEPTC_pos	3973.9931828518284
CEPTE_pos	4238.437267740874
CERK_pos	28382.8051595558
CERT1gt_neg	8155.290138171042
CERT1gt_pos	22090.313549426253
CERT1rt_neg	0.0
CERT1rt_pos	13030.590624565317
CERT2gt_neg	0.0
CERT2gt_pos	29579.495321354283
CERT2rt_neg	13030.590624565319
CERT2rt_pos	0.0
CGLYt3_2__pos	2204.087814811243
CGMPt_pos	14374.46576388416
CH25H_pos	12304.092691814885
CHAT_neg	5700.0
CHAT_pos	5576.880492237853
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3973.9931828518284
CHLP_pos	3574.4103415055906
CHLtm_neg	13736.681144247996
CHLtm_pos	10385.327725090989
CHOLATEt2_pos	1379.753692954073
CHOLATEt3_pos	3343.5574108142873
CHOLATEt_neg	1379.753692954073
CHOLATEt_pos	2216.500374802562
CHOLD2m_pos	10385.327725090989
CHOLESACATc_pos	6924.751406660313
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6922.056621161838
CHOLK_pos	3311.6124408212017
CHOLPtg_neg	8155.290138171042
CHOLPtg_pos	0.0
CHOLPtl_neg	60813.02397451754
CHOLPtl_pos	0.0
CHOLt4_neg	1341.6262842838996
CHOLt4_pos	1335.56201057604
CHOLtg_neg	0.0
CHOLtg_pos	5562.474177163981
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5562.474177163981
CHOLtu_neg	1335.56201057604
CHOLtu_pos	1341.6262842838996
CHSTEROLSULT_pos	8077.265221863073
CHSTEROLt1_neg	2116.7629767934077
CHSTEROLt1_pos	2116.7629767934077
CHSTEROLt2_neg	2116.7629767934077
CHSTEROLt2_pos	2116.7629767934077
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2116.7629767934077
CHSTEROLt_pos	4227.399603557105
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	5032.373272359875
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	349.83507647526056
CITRtm_pos	349.83507647526056
CITt4_2_neg	888.5234887007347
CITt4_2_pos	1227.567816594116
CITt4_4_neg	1227.567816594116
CITt4_4_pos	1214.7377514516
CITtam_neg	2028.1628772669499
CITtam_pos	2028.1628772669499
CITtbm_neg	0.0
CITtbm_pos	2142.4495950393466
CK_neg	0.0
CK_pos	3646.308459562604
CKc_neg	3646.308459562604
CKc_pos	0.0
CLFORtex_pos	2037.0961940370905
CLHCO3tex2_pos	711.0111073497861
CLI2tex_pos	3126.701844179102
CLOHtex2_pos	941.9733875062454
CLOXAtex2_pos	926.1608661430688
CLPNDCOAtx_neg	11.131141031166425
CLPNDCOAtx_pos	38060.694623191564
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	389.7507056816534
CLPNDt_pos	12.749105888489346
CLS_hs_pos	228.17134831719287
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18753.924492690676
CMPACNAtn_pos	8826.032412716393
CMPSAS_pos	5026.032412716395
CMPSASn_pos	8826.032412716393
CO2t_neg	3242.161525380768
CO2t_pos	3282.2788285339507
CO2ter_neg	11247.356798190212
CO2ter_pos	24820.855340308073
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3827.8661730803433
CO2tm_pos	3667.135047908394
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12446.757976528443
CO2tp_pos	18604.091995053834
COAtg_neg	19651.738659924868
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7213.697665392759
COAtm_neg	4744.927159617899
COAtm_pos	1644.6407083719046
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2555.784990808029
COAtp_pos	3092.762225790043
COAtr_neg	1642.4729020975576
COAtr_pos	1642.4729020975576
COKECBESr_pos	0.0
COQ3m_pos	46054.228481965496
COQ5m_pos	46054.228481965496
COQ6m_pos	46054.228481965496
COQ7m_pos	46054.228481965496
CORE2GTg_pos	7750.718684823512
CORE3GTg_pos	7612.7037604651105
CORE4GTg_pos	7612.7037604651105
CORE5GTg_pos	398.31571530050854
CORE6GTg_pos	7046.568787708426
CORE7GTg_pos	398.31571530050854
CORE8GTg_pos	407.739173931918
COUCOAFm_pos	46054.22848196551
COUMARINte_neg	0.0
COUMARINte_pos	7.554869773300941
COt_neg	0.0
COt_pos	51244.21962190867
CPCTDTX_pos	0.0
CPPPGO_pos	14722.138396238304
CREATt4_2_r_neg	933.6588233547303
CREATt4_2_r_pos	920.8287582122141
CREATtmdiffir_pos	3646.308459562604
CRMPte_neg	0.0
CRMPte_pos	28382.8051595558
CRNCAR3tp_pos	4645.718006313128
CRNCARtp_pos	1290.7133030271984
CRNrtx_neg	1290.7133030271984
CRNrtx_pos	3165.0716877808304
CRNtHa_pos	874.5236726572635
CRNt_neg	608.0168897766473
CRNt_pos	874.5236726572635
CRNtim_pos	891.9068205500913
CRNtuNa_pos	608.0168897766473
CRNtx_neg	2039.1729327282783
CRNtx_pos	2039.1729327282783
CRTNsyn_pos	0.0
CRTSLt_neg	52070.60183541941
CRTSLt_pos	0.0
CRTSLtm_neg	52070.601835419424
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54612.85545122391
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54612.855451223884
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1196.438483241145
CRVNCtr_pos	1202.5027569490046
CSAPASEly_pos	85.54339875608036
CSBPASEly_pos	102.29617709873115
CSCPASEly_pos	85.34451040178239
CSDPASEly_pos	131.01979485210566
CSEPASEly_pos	151.83956108684427
CSNAT2m_neg	0.0
CSNAT2m_pos	1712.4125165864973
CSNAT2x_neg	3165.0716877808304
CSNAT2x_pos	2555.784990808029
CSNAT3x_neg	0.0
CSNAT3x_pos	4645.718006313128
CSNATer_neg	1642.4729020975576
CSNATer_pos	1642.4729020975576
CSNATm_neg	0.0
CSNATm_pos	2473.3786989660257
CSNATp_neg	4615.035699608662
CSNATp_pos	5155.364252080602
CSNATr_neg	1642.4729020975576
CSNATr_pos	1642.4729020975576
CSND_pos	7.222487494390476
CSNt_neg	0.0
CSNt_pos	7.222487494390476
CSPG_At_pos	0.0
CSPG_Atly_pos	85.54339875608036
CSPG_Bt_pos	0.0
CSPG_Btly_pos	102.29617709873115
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	85.34451040178239
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	131.01979485210566
CSPG_Et_pos	0.0
CSPG_Etly_pos	151.83956108684427
CSm_pos	4359.189513237446
CTPS1_pos	4192.118616799149
CTPS2_pos	7524.519189382804
CTPtn_neg	0.0
CTPtn_pos	8826.032412716393
CYANt_neg	0.0
CYANt_pos	6.739308167426136
CYANtm_neg	0.0
CYANtm_pos	12.033694071833843
CYOOm3_pos	8997.674004594724
CYOR_u10m_pos	3639.2929375642516
CYSALANaEx_pos	835.734666142584
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	930.1910722324336
CYSATB0tc_pos	1279.9706557352788
CYSGLNNaEx_pos	747.0220025564544
CYSGLTH_neg	1467.2479980653386
CYSGLTH_pos	1249.2021705170785
CYSGLUexR_neg	565.0459059318146
CYSGLUexR_pos	651.8908197433653
CYSGLYexR_neg	645.7580874981139
CYSGLYexR_pos	555.9205821312312
CYSLYSL_pos	0.0
CYSO_pos	9767.323581411796
CYSPHELAT2tc_pos	588.3907788233353
CYSSERNaEx_pos	835.7346661425839
CYSSNAT5tc_neg	1130.1474971678576
CYSSNAT5tc_pos	1133.4831516613694
CYSTALArBATtc_pos	2.3651427516120904
CYSTA_neg	0.0
CYSTA_pos	7640.068492819657
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.350918058053942
CYSTGL_pos	13645.714002604569
CYSTHRNaEx_pos	835.7346661425839
CYSTLEUrBATtc_pos	2.334547737698747
CYSTSERex_pos	2.36807181297442
CYSTS_pos	13645.714002604569
CYSt4_pos	465.83234307090754
CYStec_neg	625.8568722884436
CYStec_pos	739.6485511485607
CYTDK1_pos	422.7649334630414
CYTDK2m_pos	13736.681144247994
CYTD_pos	3578.227083922024
CYTDn_pos	13419.333436855095
CYTDt4_pos	1118.3121374772325
CYTDt5le_pos	1396.2570208552293
CYTDt_neg	1118.3121374772325
CYTDt_pos	6256.898839709021
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13736.681144248
CYTDtn_neg	0.0
CYTDtn_pos	13419.333436855095
CYTK10_neg	374.9756354738412
CYTK10_pos	374.9756354738412
CYTK10n_neg	376.560606193579
CYTK10n_pos	376.560606193579
CYTK11_neg	374.9756354738412
CYTK11_pos	374.9756354738412
CYTK11n_neg	376.560606193579
CYTK11n_pos	376.560606193579
CYTK12_neg	374.9756354738412
CYTK12_pos	374.9756354738412
CYTK12n_neg	376.560606193579
CYTK12n_pos	376.560606193579
CYTK13_neg	374.9756354738412
CYTK13_pos	374.9756354738412
CYTK13n_neg	376.560606193579
CYTK13n_pos	376.560606193579
CYTK14_neg	374.9756354738412
CYTK14_pos	374.9756354738412
CYTK14n_neg	376.560606193579
CYTK14n_pos	376.560606193579
CYTK1_neg	374.9756354738412
CYTK1_pos	374.9756354738412
CYTK1m_neg	0.0
CYTK1m_pos	13736.681144247996
CYTK1n_neg	376.560606193579
CYTK1n_pos	376.560606193579
CYTK2_neg	374.9756354738412
CYTK2_pos	374.9756354738412
CYTK2n_neg	376.560606193579
CYTK2n_pos	376.560606193579
CYTK3_neg	1102.4340890541305
CYTK3_pos	1102.4340890541305
CYTK3n_neg	376.560606193579
CYTK3n_pos	376.560606193579
CYTK4_neg	1102.4340890541305
CYTK4_pos	1102.4340890541305
CYTK4n_neg	376.560606193579
CYTK4n_pos	376.560606193579
CYTK5_neg	374.9756354738412
CYTK5_pos	374.9756354738412
CYTK5n_neg	376.560606193579
CYTK5n_pos	376.560606193579
CYTK6_neg	374.9756354738412
CYTK6_pos	374.9756354738412
CYTK6n_neg	376.560606193579
CYTK6n_pos	376.560606193579
CYTK7_neg	374.9756354738412
CYTK7_pos	374.9756354738412
CYTK7n_neg	376.560606193579
CYTK7n_pos	376.560606193579
CYTK8_neg	374.9756354738412
CYTK8_pos	374.9756354738412
CYTK8n_neg	376.560606193579
CYTK8n_pos	376.560606193579
CYTK9_neg	374.9756354738412
CYTK9_pos	374.9756354738412
CYTK9n_neg	376.560606193579
CYTK9n_pos	376.560606193579
Coqe_neg	0.0
Coqe_pos	5592.696626294198
D3AIBTm_neg	354.1705515645987
D3AIBTm_pos	354.1705515645987
DADA_pos	8150.1422317789165
DADAe_pos	9375.75742964337
DADNK_pos	4228.414838531272
DADNt4_neg	1580.2815701262596
DADNt4_pos	7629.965087481368
DAGK_hs_neg	3973.9931828518284
DAGK_hs_pos	3390.746310416887
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17340.292185663006
DAG_HSter_pos	60.54076276545334
DAGt_neg	6680.862932295677
DAGt_pos	5830.457638291365
DALAOXx_pos	9733.016430390335
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	587.6736623655734
DALAt2r_pos	587.6736623655734
DALAxt_pos	9733.016430390335
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4229.981467064139
DASPO1p_pos	11.327508730224652
DATPtm_pos	14305.84474538461
DATPtn_neg	0.0
DATPtn_pos	20591.27652049523
DCATDc_neg	0.0
DCATDc_pos	19994.03939316411
DCATDr_neg	0.0
DCATDr_pos	19994.03939316411
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	779.2376673790262
DCK1n_pos	779.2376673790262
DCK2n_neg	779.2376673790262
DCK2n_pos	779.2376673790262
DCMPDA_neg	4577.796678479958
DCMPDA_pos	7749.17098782887
DCSPTN1COAtx_neg	5009.586670923019
DCSPTN1COAtx_pos	11.131141031166425
DCSPTN1COAtxc_pos	5009.586670923019
DCSPTN1CPT1_pos	356.77348756282515
DCSPTN1CPT2_pos	356.77348756282515
DCSPTN1CRNt_pos	356.77348756282515
DCSPTN1t_neg	198.91939116460043
DCSPTN1t_pos	11.131141031166425
DCTPtm_pos	23373.003055429846
DCTPtn_neg	0.0
DCTPtn_pos	18540.70103722081
DCT_neg	0.0
DCT_pos	12731.540813348347
DCYTD_pos	4566.350259407774
DCYTDn_pos	19872.563196569863
DCYTt_neg	1580.2815701262596
DCYTt_pos	7194.962837119459
DDCRNe_pos	12627.758480864983
DDECCRNe_pos	10929.003561070213
DDECE1CRNe_pos	12733.757024163135
DDPGAm_neg	0.0
DDPGAm_pos	12277.54622875898
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.55486977330094
DECCRNe_pos	13064.29209231862
DECDICRNe_pos	12733.757024163135
DECDPtm_neg	0.0
DECDPtm_pos	46054.2284819655
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20878.476909817713
DESAT18_10_pos	7.047548443409315
DESAT18_3_pos	8919.789803562278
DESAT18_4_pos	8906.495434824305
DESAT18_5_pos	7129.918103472227
DESAT18_6_pos	18551.813150465587
DESAT18_7_pos	47744.32202245774
DESAT18_8_pos	9164.232911473451
DESAT18_9_pos	6.206327983363363
DESAT20_1_pos	68.2843180310265
DESAT20_2_pos	48.99802348999029
DESAT22_1p_pos	191.5657416532816
DESAT22_2p_pos	38056.56625355123
DESAT24_1_pos	7.934089047201849
DGAT_pos	4256.187583805328
DGCHOLte_neg	1371.6366300423572
DGCHOLte_pos	4166.753522898409
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4025.3868471141395
DGK1_neg	6730.227924469538
DGK1_pos	7621.0883090492225
DGK2m_neg	17158.954661286225
DGK2m_pos	7737.7198096157135
DGNSKm_pos	5900.14024511007
DGSNt_neg	1355.731313082448
DGSNt_pos	7607.708323723044
DGSNtm_neg	0.0
DGSNtm_pos	5900.140245110072
DGTPtm_pos	6889.349381933317
DGTPtn_neg	0.0
DGTPtn_pos	20086.49788579018
DGULND_neg	0.0
DGULND_pos	12543.929944941858
DHAAt1r_neg	0.0
DHAAt1r_pos	4230.44596708852
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6481.621658187516
DHCHOLESTANATEtm_neg	8266.928446683753
DHCHOLESTANATEtm_pos	66455.24694932815
DHCR241r_pos	5183.700694627107
DHCR242r_pos	5182.953898750893
DHCR243r_pos	75386.62426581503
DHCR71r_pos	75207.37685023111
DHCR72r_pos	10983.153606616668
DHCRD1_pos	26680.21916061
DHCRD2_pos	27918.146773825516
DHDPBMTm_pos	46054.228481965496
DHEASULT_pos	7753.908037324138
DHEASt_neg	1208.8242109804744
DHEASt_pos	1206.802786411188
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.547024110986515
DHEAtr_pos	60435.10235998852
DHFR_neg	640.911505614894
DHFR_pos	7552.217125318248
DHFtl_neg	3229.6278535314136
DHFtl_pos	0.0
DHFtm_neg	3791.4215325967098
DHFtm_pos	3597.4051328555424
DHORD9_pos	8414.869669276062
DHORTS_neg	8414.869669276062
DHORTS_pos	0.0
DHPM1_pos	14488.75125210541
DHPM2_pos	18088.495473314575
DHPR2_pos	6305.054846322793
DHPR_pos	5428.039771552322
DIDPtn_neg	4198.609970984472
DIDPtn_pos	4198.609970984472
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	67696.00784205584
DIGALSGALSIDEtg_neg	67696.00784205581
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8932.071539411148
DIGALSIDEtg_pos	67696.00784205584
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8408.088294962015
DINt_neg	1355.7313130824477
DINt_pos	7688.451732656756
DITPtn_neg	4198.609970984472
DITPtn_pos	4198.609970984472
DKMPPD_pos	15172.534162178965
DLNLCGCPT1_pos	122.86893476518584
DLNLCGCPT2_pos	122.86893476518584
DLNLCGCRNt_pos	122.86893476518584
DLNLCGt_neg	49.258542509166595
DLNLCGt_pos	3374.197068570255
DMANTIPYRINEte_neg	7.914855750776961
DMANTIPYRINEte_pos	0.0
DMATT_pos	75248.25908253816
DMATTx_pos	76788.09199502044
DMGDHm_pos	27160.082907905962
DMGtm_neg	0.0
DMGtm_pos	27160.08290790596
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	47.285017205492956
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	47.28501720549295
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	47.28501720549295
DMNONCOACRNCPT1_neg	2555.784990808029
DMNONCOACRNCPT1_pos	3165.0716877808304
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	47.285017205492956
DMNONCRNt_neg	2039.1729327282783
DMNONCRNt_pos	2039.1729327282783
DM_13_cis_oretn_n__pos	1510.865098124949
DM_13_cis_retn_n__pos	1221.5900981249495
DM_1a25dhvitd3(n)_pos	50456.18273657444
DM_4abut(n)_pos	9578.230116125951
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	574.2916747995271
DM_Lcystin_pos	14391.217249977137
DM_Ser_Gly_Ala_X_Gly_ly__pos	860.1814387939468
DM_Ser_Thr_ly__pos	368.8108330847585
DM_T_antigen_g__neg	20.683368915568064
DM_T_antigen_g__pos	243.80975200133463
DM_anth_pos	2850.0
DM_atp_c__pos	4059.5866709230186
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	239.37132117781016
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	398.31571530050854
DM_core7_g__pos	398.3157153005086
DM_core8_g__pos	407.7391739319182
DM_datp_m__pos	20453.998639763075
DM_datp_n__pos	20591.27652049523
DM_dctp_m__pos	23373.003055429846
DM_dctp_n__pos	23373.003055429854
DM_dem2emgacpail_prot_hs_r__pos	51.61266291685677
DM_dgpi_prot_hs_r__pos	60.54076276545334
DM_dgtp_m__pos	20086.497885790188
DM_dgtp_n__pos	20086.497885790188
DM_dsT_antigen_g__pos	221.60870743085582
DM_dttp_m__pos	29064.135070236567
DM_dttp_n__pos	29064.135070236563
DM_ethamp_r__pos	32735.815153975007
DM_fol_pos	2316.2254853761287
DM_gncore2_g__pos	259.12754609026075
DM_gpi_sig_er__pos	51.61266291685676
DM_hretn_n__pos	1633.7174995312487
DM_kdn_c__pos	8783.583548747767
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12731.540813348347
DM_mem2emgacpail_prot_hs_r__pos	57.12816335018561
DM_n5m2masn_g__pos	928.5431621567103
DM_ncam_pos	23.10068760105641
DM_oretn_n__pos	1491.688502155512
DM_pe_hs(r)_pos	3325.0
DM_pmtcoa(r)_pos	13432.757330414519
DM_pnto_R_pos	6674.044749512587
