	WT.EPA.b_S127_L007_R1_001
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3786.2069942976104
EX_leugly(e)_neg	9663.767081799288
EX_leuktrA4(e)_neg	3.44143191060884
EX_leuktrA4(e)_pos	4239.336241492507
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3352.5579480366127
EX_leuktrC4(e)_neg	5.60753494128935
EX_leuktrC4(e)_pos	22175.584204173265
EX_leuktrD4(e)_neg	4.076870721295531
EX_leuktrD4(e)_pos	17791.830745982254
EX_leuktrE4(e)_neg	4.746370860212484
EX_leuktrE4(e)_pos	17535.228152486754
EX_leuktrF4(e)_neg	5.585097890045447
EX_leuktrF4(e)_pos	21033.627246583586
EX_leuleu(e)_neg	10220.119175210093
EX_lgnc(e)_neg	21.740779387596266
EX_lgnc(e)_pos	10.205468368590452
EX_limnen(e)_neg	7.472569861564405
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.922577168395419
EX_lneldc(e)_pos	9146.84798910342
EX_lnlc(e)_neg	6.0754127125643835
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.904436314170462
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.675954036963523
EX_lnlncg(e)_pos	49.53351564709968
EX_lpchol_hs(e)_neg	13917.760148112966
EX_lys_L(e)_neg	12.46213026867675
EX_lys_L(e)_pos	3.9421966890434454
EX_mag_hs(e)_neg	5198.31157496777
EX_mal_L(e)_neg	5284.425317137859
EX_mal_L(e)_pos	9313.398434308312
EX_malcoa(e)_neg	5.257442407080044
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3017.7116917418075
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.280175458701127
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.186170871552712
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6451411278278716
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5227.880593448657
EX_meoh(e)_neg	5.685477311622828
EX_meoh(e)_pos	22051.438422787738
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42244.729305530826
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16135.139939741173
EX_met_L(e)_neg	10.804572516482207
EX_met_L(e)_pos	10137.00073302782
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4740.491195697157
EX_n2m2nmasn(e)_neg	59.576361398294075
EX_n2m2nmasn(e)_pos	770.5535460516437
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.711644921686473
EX_nac(e)_pos	29.079494379215767
EX_nad(e)_neg	4.749749514708507
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.749749514708507
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.485327857951415
EX_nh4(e)_neg	535.6812735341123
EX_nh4(e)_pos	5126.2835425864405
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.856873881613761
EX_no(e)_pos	58143.859221384824
EX_no2(e)_neg	5.339042428487013
EX_no2(e)_pos	5.465261055947476
EX_npthl(e)_neg	7.472569861564404
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.78647459244368
EX_nrpphr(e)_pos	29831.33004720471
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	71917.09893473609
EX_nrvnc(e)_neg	22.417794966484163
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3736.883175608174
EX_o2s(e)_neg	3.1984485897061274
EX_o2s(e)_pos	9014.448666862807
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19522.462200148846
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18765.777393922446
EX_ocdca(e)_neg	5143.197785732932
EX_ocdcea(e)_neg	6.950048118579663
EX_ocdcea(e)_pos	8870.911825039067
EX_octa(e)_neg	8964.678106748443
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.472569861564405
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.472569861564405
EX_orn(e)_neg	4.41989751463508
EX_orn(e)_pos	11258.008214559313
EX_orot(e)_neg	6.652940990227411
EX_orot(e)_pos	8314.058990181695
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11234.727474122003
EX_paf_hs(e)_neg	4.912822653858694
EX_paf_hs(e)_pos	6.837823675760596
EX_pan4p(e)_neg	5432.1841621847225
EX_pan4p(e)_pos	6677.666428725463
EX_pchol_hs(e)_neg	14.033021932992376
EX_pchol_hs(e)_pos	10633.508062902369
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5054.876661572119
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5054.876661572119
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14342.292220556596
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15443.576281081576
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.472569861564405
EX_pglyc_hs(e)_neg	5.465261055947477
EX_pglyc_hs(e)_pos	13601.191567664848
EX_phe_L(e)_neg	5908.954105136916
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18914.408563493937
EX_pheme(e)_neg	51055.44573332885
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.02435185990304
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	505.83631795053066
EX_pi(e)_pos	6174.726522906975
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6175.440243967451
EX_ppa(e)_neg	4.79595782947825
EX_ppa(e)_pos	10210.638891106975
EX_ppi(e)_neg	3.7753913868765934
EX_ppi(e)_pos	21921.99063794046
EX_prgstrn(e)_neg	6.2510913104981
EX_prgstrn(e)_pos	61414.45606822916
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.481909197861475
EX_pro_L(e)_pos	8186.470070390274
EX_progly(e)_neg	9396.994387047343
EX_prostgd2(e)_neg	2.454429518231688
EX_prostgd2(e)_pos	135.20325373296686
EX_prostge1(e)_neg	4.21683011933708
EX_prostge1(e)_pos	15.350490358011237
EX_prostge2(e)_neg	3.3609473957985245
EX_prostge2(e)_pos	15.957397124372578
EX_prostgf2(e)_neg	4.945804033832399
EX_prostgf2(e)_pos	142.89512766018814
EX_prostgh2(e)_neg	2.454429518231688
EX_prostgh2(e)_pos	133.24663841042388
EX_prostgi2(e)_neg	6.321055222377013
EX_prostgi2(e)_pos	163.70299084289414
EX_prpp(e)_neg	3.9802987329163253
EX_prpp(e)_pos	27013.81981512255
EX_ps_hs(e)_neg	6.3967253972394555
EX_ps_hs(e)_pos	14493.430355170483
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13658.875480906947
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14907.575819394586
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.06454505200094
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.724002443520132
EX_ptrc(e)_pos	14430.66534546799
EX_ptth(e)_neg	6174.902864730379
EX_ptth(e)_pos	5723.600433015237
EX_pydam(e)_neg	10187.204232341772
EX_pydx(e)_neg	7887.363852654866
EX_pydx5p(e)_neg	9.468714790350631
EX_pydx5p(e)_pos	9631.507676349118
EX_pydxn(e)_neg	9189.76080159754
EX_pyr(e)_neg	3.594862435003377
EX_pyr(e)_pos	4499.976900051673
EX_q10(e)_neg	5575.648982605163
EX_q10h2(e)_pos	5575.648982605162
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6436.623058328192
EX_retfa(e)_neg	5.465261055947478
EX_retfa(e)_pos	1226.0710636384733
EX_retinol(e)_neg	807.1041869773825
EX_retinol(e)_pos	24.242948673662045
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1640.1708666285629
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1640.1708666285629
EX_retn(e)_neg	347.9235256519667
EX_retn(e)_pos	828.9185577318083
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3880.70582081901
EX_rib_D(e)_neg	5040.891521411817
EX_ribflv(e)_neg	17484.62197002773
EX_s2l2fn2m2masn(e)_neg	4.090075711661514
EX_s2l2fn2m2masn(e)_pos	800.973252205892
EX_s2l2n2m2masn(e)_neg	75.41961171878056
EX_s2l2n2m2masn(e)_pos	663.3850185423468
EX_sarcs(e)_neg	9.943024857354986
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4981.634708896917
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.582350844737115
EX_ser_L(e)_pos	6756.133660199039
EX_sfcys(e)_pos	21467.106089662237
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14894.944228868766
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1206.3582132815475
EX_so4(e)_pos	13882.107322854885
EX_spc_hs(e)_neg	11.557972903735179
EX_spc_hs(e)_pos	28586.97684474102
EX_sph1p(e)_neg	13.296668990439457
EX_sph1p(e)_pos	19554.89787525217
EX_sphs1p(e)_neg	9.29428384461907
EX_sphs1p(e)_pos	32839.03259143764
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23866.05012141946
EX_sprm(e)_neg	2.006127943927096
EX_sprm(e)_pos	15359.450519775379
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.532504879164153
EX_strch1(e)_neg	13.448840596318323
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.392711691741807
EX_strch2(e)_pos	13.448840596318323
EX_strdnc(e)_neg	9.7079748885142
EX_strdnc(e)_pos	6.929371009361888
EX_succ(e)_neg	6.110637762669218
EX_succ(e)_pos	5417.328756099973
EX_sucr(e)_neg	3.492711691741807
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.250741572362983
EX_tag_hs(e)_pos	8.070659089090492
EX_tagat_D(e)_neg	7.015427838557021
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.3416695406034833
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.472569861564404
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13019.338156415683
EX_tcynt(e)_neg	5.339042428487012
EX_tcynt(e)_pos	11.184589442781009
EX_tdchola(e)_neg	5.497179608509807
EX_tdchola(e)_pos	67194.94242237203
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8158.545168885414
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12692.908520055977
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12692.908520055977
EX_tethex3(e)_neg	10.372913940358243
EX_tethex3(e)_pos	7.812046491132956
EX_tetpent3(e)_neg	7.812046491132955
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.064881374705905
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.372913940358242
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.214913722120847
EX_thf(e)_pos	5022.405716591898
EX_thm(e)_neg	12188.190093029209
EX_thmmp(e)_neg	9.262290232709011
EX_thmmp(e)_pos	12188.190093029207
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27950.21913470696
EX_thr_L(e)_neg	4.944500959760448
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.138406958702621
EX_thym(e)_pos	12031.865907035524
EX_thymd(e)_neg	5.762885397945118
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	9.863405343197718
EX_tmndnc(e)_neg	13.425044880034791
EX_tmndnc(e)_pos	244.64554492498283
EX_tolbutamide(e)_neg	7.472569861564405
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.375630017881857
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.004038272302994
EX_triodthy(e)_pos	10.632500972641024
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.04278679067504
EX_trp_L(e)_neg	7.293954946456817
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.152625324442843
EX_tststerone(e)_pos	54745.82644728854
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68104.5763437018
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	60724.39045495174
EX_tsul(e)_neg	12.059236136207343
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7257.709644926123
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	170.250830653096
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19428.20967252824
EX_tyr_L(e)_neg	3.2809538171398045
EX_tyr_L(e)_pos	5450.495564819392
EX_udp(e)_neg	3.1313994283194257
EX_udp(e)_pos	22980.469642684275
EX_udpg(e)_neg	5.3819883886231485
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.5239491958356335
EX_ump(e)_pos	14651.584441445877
EX_ura(e)_neg	5.365049372471239
EX_ura(e)_pos	7244.371040553234
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8960.39396046102
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11507.571770830784
EX_uri(e)_neg	4.9261266715738055
EX_uri(e)_pos	5892.402559469882
EX_utp(e)_neg	3.1313994283194257
EX_utp(e)_pos	26297.05651435519
EX_vacc(e)_neg	7.793800100554914
EX_vacc(e)_pos	8859.187533434239
EX_val_L(e)_neg	6.291622474541407
EX_val_L(e)_pos	7632.87795119687
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7505.584396421531
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.472569861564405
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18356.744939650634
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7493.727577124817
EX_xolest2_hs(e)_neg	5.465261055947476
EX_xolest2_hs(e)_pos	14941.607083649118
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54469.81119911213
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54248.86817204133
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54031.23639497898
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	855.0233377073024
EX_xylt(e)_neg	5072.128574419374
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7022.681408709736
F1PGT_neg	0.0
F1PGT_pos	17915.08528881327
F6Tg_pos	17658.210565859183
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8121.713815575951
FACOAL150_neg	0.0
FACOAL150_pos	29.06454505200094
FACOAL160i_pos	8475.312399106902
FACOAL161_neg	20864.921211546116
FACOAL161_pos	10459.329262351275
FACOAL170_neg	0.0
FACOAL170_pos	33.25695909736222
FACOAL180i_pos	3244.5969095197906
FACOAL1812_neg	8859.187533434239
FACOAL1812_pos	7.808332283344025
FACOAL1813_neg	5125.477074279119
FACOAL1813_pos	6.948919277228572
FACOAL181i_pos	4094.30068461632
FACOAL1821_neg	394.78484632796705
FACOAL1821_pos	9902.960478864292
FACOAL1822_neg	9146.847989103424
FACOAL1822_pos	13.922577168395417
FACOAL1831_neg	5119.990994431024
FACOAL1831_pos	12.675954036963525
FACOAL1832_neg	0.0
FACOAL1832_pos	6.904436314170462
FACOAL184_neg	6.929371009361888
FACOAL184_pos	13.569012531335792
FACOAL191_pos	7168.130151048274
FACOAL200_pos	3258.179331894087
FACOAL203_neg	49.00612781394084
FACOAL203_pos	6.104991013237137
FACOAL2042_neg	32.54540966208684
FACOAL2042_pos	7.752225339692128
FACOAL204_neg	7575.561720678171
FACOAL204_pos	12.584043222186402
FACOAL205_neg	244.64554492498283
FACOAL205_pos	13.425044880034788
FACOAL206_neg	0.0
FACOAL206_pos	47.02435185990305
FACOAL224_neg	134.8982238360507
FACOAL224_pos	9.229968825312476
FACOAL2251_neg	197.4514223124493
FACOAL2251_pos	11.064881374705905
FACOAL2252_neg	385.3246587294349
FACOAL2252_pos	12.738468639272924
FACOAL226_neg	475.42290939454483
FACOAL226_pos	9.828028215987644
FACOAL240_neg	10.205468368590454
FACOAL240_pos	21.74077938759627
FACOAL241_neg	0.0
FACOAL241_pos	22.41779496648418
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.372913940358243
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.064881374705903
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.812046491132955
FACOAL246_1_neg	7.812046491132954
FACOAL246_1_pos	10.372913940358245
FACOAL260_neg	0.0
FACOAL260_pos	10.205468368590454
FACOAL40im_pos	6.232349765562513
FACOAL80i_pos	8964.678106748444
FADDP_pos	3359.974745346618
FADDPle_pos	14194.887578027745
FADH2ETC_pos	296.3239445295924
FADH2tru_pos	5179.55989418405
FADH2tx_neg	0.0
FADH2tx_pos	68884.85370874585
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5179.55989418405
FADtx_neg	68884.85370874596
FADtx_pos	0.0
FAEL183_pos	24643.990057899748
FAEL184_pos	32.50407453886599
FAEL204_pos	15245.20599175622
FAEL205_pos	37807.18170336591
FAH1_pos	7.472569861564406
FAH2_pos	7493.727577124816
FAH3_pos	18356.744939650634
FALDH_neg	1156.158444789819
FALDH_pos	1156.158444789819
FALDtly_neg	0.0
FALDtly_pos	12077.164555603506
FALDtm_neg	0.0
FALDtm_pos	26954.448660772756
FAOXC101C102m_pos	284.36048472484384
FAOXC101C102x_pos	494.89947277989444
FAOXC101C8m_pos	484.0399091326648
FAOXC101C8x_pos	494.89947277989444
FAOXC101m_pos	25757.317380975277
FAOXC101x_pos	494.89947277989444
FAOXC102C101m_pos	284.36048472484384
FAOXC102C101x_pos	494.89947277989444
FAOXC102C103m_pos	708.4636276647659
FAOXC102C103x_pos	919.1365441374518
FAOXC102C81m_pos	708.4636276647659
FAOXC102C81x_pos	919.1365441374518
FAOXC102m_pos	708.4636276647659
FAOXC102x_pos	919.1365441374518
FAOXC103C102m_pos	708.4636276647659
FAOXC103C102x_pos	919.1365441374518
FAOXC10C10OHm_pos	12955.50750762038
FAOXC10C8m_pos	5013.4573023844505
FAOXC10C8x_pos	23862.399608545908
FAOXC10DCC8DCx_pos	28024.603551815286
FAOXC11C9m_pos	63.985869731731036
FAOXC11_pos	47.02435185990305
FAOXC121C101m_pos	25757.317380975277
FAOXC121C10x_pos	23935.460449293932
FAOXC121x_pos	18524.300682046793
FAOXC122C101m_pos	284.36048472484384
FAOXC122m_pos	284.36048472484384
FAOXC122x_pos	494.89947277989444
FAOXC123C102m_pos	708.4636276647659
FAOXC123C102x_pos	919.1365441374518
FAOXC123m_pos	708.4636276647659
FAOXC123x_pos	919.1365441374518
FAOXC12C10m_pos	4994.049468290378
FAOXC12C10x_pos	23862.399608545908
FAOXC12C12OHm_pos	12508.145460910298
FAOXC12DCC10DCx_pos	48246.5702693872
FAOXC12DCTc_neg	7938.323549889881
FAOXC12DCTc_pos	46108.25980603214
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7938.32354988988
FAOXC12DCx_neg	7938.32354988988
FAOXC12DCx_pos	46108.259806032125
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	63.985869731731036
FAOXC140_pos	42295.585741411174
FAOXC141C121m_pos	25757.317380975277
FAOXC141C121x_pos	18524.300682046793
FAOXC141C141OHm_pos	13962.177031697878
FAOXC142C122m_pos	284.36048472484384
FAOXC142C122x_pos	494.89947277989444
FAOXC142C142OHm_pos	32152.036025057867
FAOXC143C123m_pos	708.4636276647659
FAOXC143C123x_pos	919.1365441374518
FAOXC14C12m_pos	14029.568824637163
FAOXC14C12x_pos	23862.399608545922
FAOXC14C14OHm_pos	10480.20203235148
FAOXC14DCC12DCx_pos	46108.25980603213
FAOXC150m_pos	62.74242819557367
FAOXC15ATPx_pos	6800.372137437715
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	63.985869731731036
FAOXC15NADPx_pos	47.81476874014083
FAOXC15NADx_pos	47.36904651422216
FAOXC16080m_pos	37579.735922698856
FAOXC16080x_pos	16392.129206912923
FAOXC160_pos	40166.93423577323
FAOXC161802m_pos	25699.41320007615
FAOXC16180m_pos	25719.820845173093
FAOXC161C141m_pos	13962.177031697878
FAOXC161C141x_pos	18524.300682046793
FAOXC161C161OHm_pos	10459.329262351273
FAOXC162C142m_pos	23.90609930190783
FAOXC162C162OHm_pos	22472.35485333045
FAOXC163C142x_pos	494.89947277989444
FAOXC163C143m_pos	32.65654728441639
FAOXC163C164Gm_pos	287.29863777455773
FAOXC163C164x_pos	494.89947277989444
FAOXC163GC142m_pos	287.29863777455773
FAOXC163Gm_pos	287.29863777455773
FAOXC163x_pos	494.89947277989444
FAOXC164C143m_pos	710.8766803479932
FAOXC164C143x_pos	919.1365441374518
FAOXC164C163x_pos	494.89947277989444
FAOXC164C165m_pos	710.8766803479932
FAOXC164C165x_pos	919.1365441374518
FAOXC164GC163m_pos	287.29863777455773
FAOXC164m_pos	710.8766803479932
FAOXC164x_pos	919.1365441374518
FAOXC165C164m_pos	710.8766803479932
FAOXC165C164x_pos	919.1365441374518
FAOXC16BRx_pos	6800.372137437716
FAOXC16C14m_pos	13826.95737855483
FAOXC16C14x_pos	16564.589074491298
FAOXC16C16OHm_pos	10789.226420667055
FAOXC16DCC14DCx_pos	46108.25980603213
FAOXC16DCr_pos	30000.321005697067
FAOXC16OHC16r_pos	30000.321005697067
FAOXC170m_pos	33.25695909736222
FAOXC17C15m_pos	33.37683342505411
FAOXC180_pos	11900.86934838596
FAOXC180x_pos	9232.964193969181
FAOXC1811601m_pos	40161.78052576774
FAOXC1811602m_pos	90058.09407875796
FAOXC1811603m_pos	48221.935019090226
FAOXC181C161m_pos	23417.823979668236
FAOXC181C161x_pos	18524.300682046793
FAOXC181C181OHm_pos	15731.51936451354
FAOXC182806m_pos	21.212783145215756
FAOXC18280m_pos	61563.09929332457
FAOXC182C162m_pos	23.90609930190783
FAOXC182C182OHm_pos	9.988958129908458
FAOXC183803m_pos	20.287083718157117
FAOXC183806m_pos	249.4000532165083
FAOXC183806x_pos	374.0997986811343
FAOXC183C163Gm_pos	287.2986377745577
FAOXC183C163m_pos	32.65654728441639
FAOXC18480m_pos	482.4484557432245
FAOXC18480x_pos	637.0897756907098
FAOXC184C163m_pos	445.39662468668075
FAOXC184C163x_pos	494.89947277989444
FAOXC184C164m_pos	710.8766803479931
FAOXC184C164x_pos	919.1365441374518
FAOXC184m_pos	445.39662468668075
FAOXC184x_pos	494.89947277989444
FAOXC185C164m_pos	994.5553059471109
FAOXC185m_pos	994.5553059471109
FAOXC18C18OHm_pos	8583.028002040439
FAOXC200180m_pos	11954.510394192845
FAOXC200180x_pos	11394.882927581779
FAOXC201C181x_pos	18524.300682046793
FAOXC2031836m_pos	122.267362007793
FAOXC204184m_pos	84.47328583037623
FAOXC204C184m_pos	445.39662468668075
FAOXC204C205x_pos	494.89947277989444
FAOXC204_pos	282.7618425662562
FAOXC2051843m_pos	503.256426457629
FAOXC2051843x_pos	646.8339842349011
FAOXC205C184x_pos	494.89947277989444
FAOXC205C185m_pos	994.5553059471109
FAOXC221C201x_pos	18524.300682046793
FAOXC2242046m_pos	332.35065626425956
FAOXC2242046x_pos	15231.99759357687
FAOXC2251836m_pos	356.7439972276683
FAOXC2251836x_pos	388.19373359380205
FAOXC2252053m_pos	355.0161450701398
FAOXC2252053x_pos	207.47979886031993
FAOXC225C204m_pos	445.39662468668075
FAOXC225C204x_pos	494.89947277989444
FAOXC225C226m_pos	445.39662468668075
FAOXC225C226x_pos	494.89947277989444
FAOXC225m_pos	445.39662468668075
FAOXC225x_pos	494.89947277989444
FAOXC226205m_pos	735.715020010695
FAOXC226205x_pos	37809.13405406619
FAOXC226C205m_pos	994.5553059471109
FAOXC226C225m_pos	445.39662468668075
FAOXC226C225x_pos	494.89947277989444
FAOXC226C227m_pos	994.5553059471109
FAOXC226_pos	884.1460802398809
FAOXC226m_pos	994.5553059471109
FAOXC227C226m_pos	994.5553059471109
FAOXC22C20x_pos	23241.323909391394
FAOXC22C22DCHYr_pos	51282.1751682072
FAOXC22OHC22r_pos	15690.344153022123
FAOXC240200x_pos	49.31101978871677
FAOXC241181x_pos	22.417794966484177
FAOXC241C221x_pos	47.40681358580337
FAOXC2442246x_pos	10.372913940358245
FAOXC2452253x_pos	11.064881374705907
FAOXC2452256x_pos	11.064881374705905
FAOXC246226x_pos	23.008588192250972
FAOXC24C22x_pos	49.56817702953705
FAOXC260240x_pos	10.205468368590454
FAOXC3DC_neg	0.0
FAOXC3DC_pos	11065.405045764248
FAOXC4C2m_pos	20027.073571126275
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7933.211037134328
FAOXC5C3x_pos	63.985869731731036
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8187.170110027286
FAOXC5C5OHm_pos	13097.144210313256
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	13097.144210313256
FAOXC61C4m_pos	708.4636276647659
FAOXC61C4x_pos	919.1365441374518
FAOXC61m_pos	708.4636276647659
FAOXC61x_pos	919.1365441374518
FAOXC6C4m_pos	17267.353538666128
FAOXC6C4x_pos	18163.074347456968
FAOXC6DCC4DCx_pos	44035.45374722146
FAOXC7C5m_pos	63.985869731731036
FAOXC80_pos	20784.211456400746
FAOXC81C61m_pos	708.4636276647659
FAOXC81C61x_pos	919.1365441374518
FAOXC8C6m_pos	13406.948617533182
FAOXC8C6x_pos	15213.87050609444
FAOXC8DCC6DCx_pos	62248.008579715344
FAOXC9C7m_pos	63.985869731731036
FAOXMC10OHMC10r_pos	19938.41394120764
FAOXOHC16C16DCc_pos	30000.32100569707
FAOXOHC22C22DCc_pos	15690.344153022123
FAOXOHMC10DC10c_pos	19938.41394120764
FAOXTC101TC102m_pos	88236.24849295431
FAOXTC102C101m_pos	88236.24849295431
FAOXTC122TC101m_pos	88236.24849295431
FAOXTC122m_pos	88236.24849295431
FAOXTC142TC122m_pos	88236.24849295431
FAOXTC162TC142m_pos	32152.036025057867
