	Tcon_Spleen_Tcon4_L1	exTreg_Lymph_exTreg3_L2	Tcon_Lymph_Tcon10_L1	Treg_Lymph_Treg8_L1	Tcon_Lymph_Tcon6_L1
ADK1m_neg	0.0	0.0	0.0	0.0	0.0
ADK3_pos	0.0	0.0	0.0	0.0	0.012148509541030927
ADK3_neg	0.0	0.0	0.0	0.0	0.012148509541030927
ADK3m_pos	0.0	0.0	0.0	0.0	0.0
ADK3m_neg	0.0	0.0	0.0	0.0	0.0
ADKd_pos	0.0	0.0	0.0	0.0	0.012148509541030927
ADKd_neg	0.0	0.0	0.0	0.0	0.012148509541030927
ADMDC_pos	3.225326876754424	2.3584567340315075	3.302531803311312	3.5867624571349714	3.493862584820862
ADNCYC_pos	5.491197982497639	4.015247024425214	5.4006200017739	5.382482414068573	5.2310775954035
ADNK1_pos	2.2341261465484523	2.2827558691657237	2.0731656492155737	1.8626670111548238	2.0055619647360077
ADNK1m_pos	0.0	0.0	0.0	0.0	0.0
ADNt_pos	5.814648315176439	5.916832302789922	5.8297256067756065	6.53497221816402	5.841740145437747
ADNt_neg	5.814648315176439	5.916832302789922	5.8297256067756065	6.53497221816402	5.841740145437747
ADNt4_pos	5.499520154814595	4.857596179032849	5.703372580653616	5.7093666311022675	5.657122617504416
ADNtl_pos	3.292441760312593	3.1419237027568054	3.2168490016849796	3.221050674832691	3.200874397250967
ADNtl_neg	3.292441760312593	3.1419237027568054	3.2168490016849796	3.221050674832691	3.200874397250967
ADNtm_pos	5.614613698241881	5.629375133381368	5.499674263438163	6.394713614949471	5.636457135242117
ADNtm_neg	5.614613698241881	5.629375133381368	5.499674263438163	6.394713614949471	5.636457135242117
ADPGLC_pos	4.150770153352108	4.512508338217455	4.468862018897304	4.636004083002925	4.47330802100569
ADPMAN_pos	4.150770153352108	4.512508338217455	4.468862018897304	4.636004083002925	4.47330802100569
ADPRDP_pos	4.150770153352108	4.512508338217455	4.468862018897304	4.636004083002925	4.47330802100569
ADPRDPm_pos	0.0	0.0	0.0	0.0	0.0
ADPRIBt_pos	2.4638507724758862	3.2635436286306	1.4072244306952093	3.7235705376478436	1.894124001124549
ADPT_pos	9.469986051023634	10.075684845219673	9.2726638426739	9.31934305051358	9.255823990915188
ADPtx_pos	0.0	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCPT1_pos	0.0	0.0	0.0	0.0	0.0
ADRNCPT2_pos	0.0	0.0	0.0	0.0	0.0
ADRNCRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNLPVESSEC_pos	2.695001967163483	0.3243793649419708	2.734954715270662	3.4299450939647325	2.8356716953174748
ADRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0	0.0
ADSELK_pos	2.8456336591451636	1.1837752621343045	2.81874244386239	2.6015259216106363	2.766630215294822
ADSK_pos	2.8456336591451636	1.1837752621343045	2.81874244386239	2.6015259216106363	2.766630215294822
ADSL1_pos	0.0	0.0	0.0	0.0	0.0
ADSL2_pos	0.0	0.0	0.0	0.0	0.0
ADSS_pos	0.5060905899870058	2.1120236764428166	0.20715046588864292	1.2203068604287723	0.4933679732993644
AFLATOXINte_pos	0.0	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0	0.0
AG13T10g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T11g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T12g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T13g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T14g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T15g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T16g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T17g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T18g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T1g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T2g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T3g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T4g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T5g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T6g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T7g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T8g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AG13T9g_pos	3.050026789258963	3.480074363053337	3.4586531583530813	4.175871798998913	3.881276240622004
AGDC_pos	5.888919995363056	6.378786823335887	5.857369291614836	5.656287084506988	5.7437479179939475
AGLPC_pos	0.0	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0	0.0
AGMTm_pos	0.0	0.0	0.0	0.0	0.0
AGPAT1_pos	7.164166412623426	7.290562466116116	7.019398150353166	7.205986203661415	7.153807960079567
AGPex_pos	0.0	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0	0.0
AGPRim_pos	0.0	0.0	0.0	0.0	0.0
AGPSx_pos	0.0	0.0	0.0	0.0	0.0
AGTim_pos	0.0	0.0	0.0	0.0	0.0
AGTix_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCte_pos	2.0892828155854963	1.1597628304087164	2.255808224043675	2.584144379008085	2.1800605315351227
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0	0.0
AHC_pos	5.640618551207541	4.750218848029321	5.502614976977891	5.642720895905064	5.327398030623132
AHC_neg	5.640618551207541	4.750218848029321	5.502614976977891	5.642720895905064	5.327398030623132
AHCYStn_pos	0.0	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	6.364076001760393	6.653443795973271	6.3489791696495965	6.07644488217013	6.366043055564512
AHEXASEly_pos	6.364076001760393	6.653443795973271	6.3489791696495965	6.07644488217013	6.366043055564512
AICART_pos	0.0	0.0	0.0	0.0	0.0
AICART_neg	0.0	0.0	0.0	0.0	0.0
AIRCr_pos	6.605157871370863	5.537505551456003	6.740117655505221	6.629087375238502	6.514699634610538
AIRCr_neg	6.605157871370863	5.537505551456003	6.740117655505221	6.629087375238502	6.514699634610538
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0	0.0
AKGDm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_neg	0.0	0.0	0.0	0.0	0.0
AKGt4_3_pos	0.0	0.0	0.0	0.02477177479564326	0.018267546296237877
AKGt4_3_neg	0.0	0.0	0.0	0.02477177479564326	0.018267546296237877
AKGtp_pos	0.0	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0	0.0
AKR1C1_pos	0.10009943901006067	0.0	0.0	0.0	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0	0.0
AKR1D_pos	0.0	0.0	0.0	0.0	0.0
AKR1D2_pos	0.0	0.0	0.0	0.0	0.0
ALAASNNaEx_pos	7.12597209163038	7.469545043138279	6.765543723398859	7.352718028110019	6.627450294598665
ALACYSNaEx_pos	7.144635504035373	7.4697417226867735	6.777405632047479	7.362586315030183	6.65011477797301
ALADGLNexR_pos	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
ALADGLNexR_neg	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
ALADGLYexR_pos	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
ALADGLYexR_neg	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
ALAGLNexR_pos	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
ALAGLNexR_neg	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
ALAGLNNaEx_pos	7.12597209163038	7.469545043138279	6.765543723398859	7.352718028110019	6.627450294598665
ALAGLYexR_pos	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
ALAGLYexR_neg	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
ALAR_pos	0.0	0.0	0.0	0.0	0.0
ALAR_neg	0.0	0.0	0.0	0.0	0.0
ALASERNaEx_pos	7.144635504035373	7.4697417226867735	6.777405632047479	7.362586315030183	6.65011477797301
ALASm_pos	0.0	0.0	0.0	0.0	0.0
ALAt2r_pos	1.7691631392459766	0.5699639880157176	1.596437607725128	1.6517819770646338	1.4101796212016653
ALAt2r_neg	1.7691631392459766	0.5699639880157176	1.596437607725128	1.6517819770646338	1.4101796212016653
ALAt2rL_pos	1.7691631392459766	0.5699639880157176	1.596437607725128	1.6517819770646338	1.4101796212016653
ALAt2rL_neg	1.7691631392459766	0.5699639880157176	1.596437607725128	1.6517819770646338	1.4101796212016653
ALAt4_pos	8.162602253782532	7.299484708666666	8.244981338322944	7.721803993696456	8.121108428472725
ALATA_L_pos	4.4282755841557835	4.609781044605615	4.597662895623794	4.041881228329466	5.117365532055787
ALATA_L_neg	4.4282755841557835	4.609781044605615	4.597662895623794	4.041881228329466	5.117365532055787
ALATHRNaEx_pos	7.144635504035373	7.4697417226867735	6.777405632047479	7.362586315030183	6.65011477797301
ALAtN1_pos	0.06681094378843334	0.0	0.0	0.0	0.0
ALAtN1_neg	0.06681094378843334	0.0	0.0	0.0	0.0
ALCD1_pos	0.0	0.06657627645081016	0.09911628963200061	0.5453967846229538	0.0
ALCD1_neg	0.0	0.06657627645081016	0.09911628963200061	0.5453967846229538	0.0
ALCD21_D_pos	0.0	0.06657627645081016	0.09911628963200061	0.5453967846229538	0.0
ALCD21_L_pos	0.0	0.06657627645081016	0.09911628963200061	0.5453967846229538	0.0
ALCD22_D_pos	0.0	0.06657627645081016	0.09911628963200061	0.5453967846229538	0.0
ALCD22_L_pos	0.0	0.06657627645081016	0.09911628963200061	0.5453967846229538	0.0
ALCD2if_pos	0.0	0.06657627645081016	0.09911628963200061	0.5453967846229538	0.0
ALCD2yf_pos	7.761752536852291	7.900419458499175	7.753916478135977	7.784087362908344	7.798264627856004
ALDD20x_pos	0.0	0.0	0.0	0.0	0.0
ALDD20xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD21_pos	0.0	0.0	0.0	0.0	0.0
ALDD2x_pos	0.6814905723548319	0.0	0.34361822153931204	0.36687492139911654	0.14603392147517502
ALDD2xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD2y_pos	0.6814905723548319	0.0	0.34361822153931204	0.36687492139911654	0.14603392147517502
ALDSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0	0.0
ALKP_pos	0.0	0.0	0.0	0.0	0.0
ALOX12_pos	0.7731447428592039	0.0	0.6347158407425688	0.11769629788037768	0.4596902418219382
ALOX12R_pos	0.0	0.08083147477590216	0.0	0.0	0.09474988320497942
ALOX15_pos	1.7579688869032428	3.083771314703909	0.8388492329579691	3.508952026804846	1.3571810511556976
ALOX5_pos	0.0	0.0	0.0	0.0	0.0
ALOX52_pos	0.0	0.0	0.0	0.0	0.0
ALR2_pos	8.48289549410407	8.692836705762398	8.46748649430196	8.489079679114338	8.496112303610708
ALR3_pos	8.48289549410407	8.692836705762398	8.46748649430196	8.489079679114338	8.496112303610708
AMACR2p_pos	0.0	0.0	0.0	0.0	0.0
AMACR2r_pos	0.0	0.0	0.0	0.0	0.0
AMACRp_pos	0.0	0.0	0.0	0.0	0.0
AMACRr_pos	0.0	0.0	0.0	0.0	0.0
AMANK_pos	5.3741804909151085	6.065018788952198	5.111300323632674	5.632617005941765	5.390938640692478
AMCOXO_pos	0.0	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0	0.0
AMETt2m_pos	0.0	0.0	0.0	0.0	0.0
AMETt2m_neg	0.0	0.0	0.0	0.0	0.0
AMETtn_pos	0.0	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0	0.0
AMPDA_pos	5.892309965475281	5.244763061803434	5.607467837049101	6.032917232246721	5.696819231338719
AMPTASECG_pos	0.0	0.0	0.0	0.08430646206659649	0.0
AMPTASECGe_pos	0.0	0.0	0.0	0.08430646206659649	0.0
AMPtp_pos	0.0	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0	0.0
AMY1e_pos	6.899609746607443	7.268685412806344	6.835506159906398	7.236235472309301	7.036781225776843
AMY2e_pos	6.899609746607443	7.268685412806344	6.835506159906398	7.236235472309301	7.036781225776843
ANDRSTRNGLCte_pos	2.0892828155854963	1.1597628304087164	2.255808224043675	2.584144379008085	2.1800605315351227
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0	0.0
AP4AH1_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_neg	0.0	0.0	0.0	0.0	0.0
APNNOXte_pos	0.0	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0	0.0
APRTO2_pos	0.0	0.0	0.0	0.0	0.0
AQCOBALt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0	0.0
ARABR_pos	8.48289549410407	8.692836705762398	8.46748649430196	8.489079679114338	8.496112303610708
ARACHCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHCPT1_pos	0.0	0.0	0.0	0.0	0.0
ARACHCPT2_pos	0.0	0.0	0.0	0.0	0.0
ARACHCRNt_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHDt2_pos	0.788874530543562	0.0	1.1542159535881824	1.0563635900835688	0.9788767848843138
ARACHDt2_neg	0.788874530543562	0.0	1.1542159535881824	1.0563635900835688	0.9788767848843138
ARACHDtr_pos	0.0	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0	0.0
ARGLYSex_pos	6.174420236667149	6.389641430497949	6.18676545075669	6.522682638057186	6.3276401954318064
ARGN_pos	0.0	0.0	0.0	0.0	0.0
ARGNm_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_neg	0.0	0.0	0.0	0.0	0.0
ARGSS_pos	0.0	0.0	0.0	0.0	0.0
ARGt4_pos	0.0	0.0	0.0	0.0	0.0
ARGtiDF_pos	3.2059402280295894	2.4854797584226547	3.4775639562899916	3.036751507106203	2.8595379668306475
ARGtm_pos	0.0	0.0	0.0	0.0	0.0
ARGtm_neg	0.0	0.0	0.0	0.0	0.0
ARSA_pos	6.454297266976421	5.889736834199483	6.254903529444725	5.735211341323759	6.172330894349479
ARTCOAL1_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0	0.0
ASAH1_pos	3.862716607594947	3.619192801434961	3.7651436826993154	4.042226379418156	3.9189511154722823
ASCBOX_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0	0.0
ASCBt4_pos	2.239461479035199	2.406528445840422	1.9654633119605107	2.441877276797932	1.9973903677304798
ASCBt4_neg	2.239461479035199	2.406528445840422	1.9654633119605107	2.441877276797932	1.9973903677304798
ASNALANaEx_pos	7.12597209163038	7.469545043138279	6.765543723398859	7.352718028110019	6.627450294598665
ASNCYSNaEx_pos	7.12597209163038	7.469545043138279	6.765543723398859	7.352718028110019	6.627450294598665
ASNGLNNaEx_pos	7.12597209163038	7.469545043138279	6.765543723398859	7.352718028110019	6.627450294598665
ASNNm_pos	5.526111574981923	5.370579536607053	5.592678818810341	5.1050265903764664	5.363471094243574
ASNS1_pos	1.3700420737925194	2.172645751724295	1.0648118895186287	2.219552471795735	0.935867833602487
ASNSERNaEx_pos	7.12597209163038	7.469545043138279	6.765543723398859	7.352718028110019	6.627450294598665
ASNt4_pos	8.120571680324934	7.256727671890008	8.19594154633162	7.671694574883654	8.088311892140885
ASNTHRNaEx_pos	7.12597209163038	7.469545043138279	6.765543723398859	7.352718028110019	6.627450294598665
ASNtm_pos	0.0	0.0	0.0	0.0	0.0
ASNtN1_pos	0.06681094378843334	0.0	0.0	0.0	0.0
ASNtN1_neg	0.06681094378843334	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0	0.0
ASP1DC_pos	0.0	0.0	0.0	0.0	0.0
ASPCTr_pos	3.944766080390159	2.5112082442471193	4.343649263759397	4.1331598598831105	3.7554090596865897
ASPCTr_neg	3.944766080390159	2.5112082442471193	4.343649263759397	4.1331598598831105	3.7554090596865897
ASPDt6_pos	0.009746742731033264	0.0	0.023761067921893277	0.0590615429735346	0.009458458308119727
ASPDxt_pos	0.0	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0	0.0
ASPGLUm_pos	0.0	0.0	0.0	0.0	0.0
ASPNATm_pos	0.0	0.0	0.0	0.0	0.0
ASPt6_pos	0.009746742731033264	0.0	0.023761067921893277	0.0590615429735346	0.009458458308119727
ASPTA_pos	4.357304383119459	4.304657008733686	4.291577711722906	4.163449728123756	4.411541609937984
ASPTA_neg	4.357304383119459	4.304657008733686	4.291577711722906	4.163449728123756	4.411541609937984
ASPTAm_pos	0.0	0.0	0.0	0.0	0.0
ASPTAm_neg	0.0	0.0	0.0	0.0	0.0
ATP1ter_pos	0.0	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0	0.0
ATPasel_pos	13.47494252499144	13.958515471966871	13.432884274403301	13.235230517893282	13.516145796089507
ATPH1e_pos	6.24046029486412	6.350480066729271	6.353308736915111	5.8622144145346775	6.2649267673766245
ATPH2e_pos	6.24046029486412	6.350480066729271	6.353308736915111	5.8622144145346775	6.2649267673766245
ATPS4m_pos	8.542903082736515	7.8073898609084615	8.456123077013046	8.415745343912256	8.596218192011342
ATPtm_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0	0.0
B_MANNASEly_pos	2.2086916152897715	2.363201872791641	2.187401944549099	2.5338531044718575	1.8371294389414894
B3GALT3g_pos	0.4825711712597085	0.0	0.0	0.0	0.0
B3GALT41g_pos	8.772137494138493	8.828801617680826	8.672918428146534	7.554687414310281	8.51968146431046
B3GALT42g_pos	8.772137494138493	8.828801617680826	8.672918428146534	7.554687414310281	8.51968146431046
B3GALT43g_pos	8.772137494138493	8.828801617680826	8.672918428146534	7.554687414310281	8.51968146431046
B3GALT44g_pos	8.772137494138493	8.828801617680826	8.672918428146534	7.554687414310281	8.51968146431046
B3GALT5g_pos	0.07488304970240763	0.012607741227296474	0.20990717078727938	0.957153959350278	0.014839363072316956
B3GALTg_pos	0.0	0.0	0.0	0.0	0.0
B3GNT11g_pos	0.7343264571694424	0.5523664817826205	0.82333922124791	0.775522722258981	0.48020563008266937
B3GNT12g_pos	0.7343264571694424	0.5523664817826205	0.82333922124791	0.775522722258981	0.48020563008266937
B3GNT310g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT311g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT312g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT313g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT314g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT315g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT31g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT32g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT33g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT34g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT35g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT36g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT37g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT39g_pos	2.8254664936659513	3.3732505087090363	3.1626459405831606	4.046442083340969	3.643906967129945
B3GNT51g_pos	3.2144057580890495	2.4972785467622582	2.740757902355144	3.988818543577516	3.142122502074625
BAAT1x_pos	0.0	0.0	0.0	0.0	0.20433750724951302
BAAT2x_pos	0.0	0.0	0.0	0.0	0.20433750724951302
BAAT3x_pos	0.0	0.0	0.0	0.0	0.20433750724951302
BAAT4x_pos	0.0	0.0	0.0	0.0	0.20433750724951302
BACCL_pos	0.0	0.0	0.0	0.0	0.0
BACCLm_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.0	0.0	0.0	0.0	0.0
BAMPPALDOX_pos	0.0	0.0	0.0	0.0	0.0
BAMPPALDOXm_pos	0.0	0.0	0.0	0.0	0.0
BBHOX_pos	0.0	0.0	0.0	0.0	0.0
BCDO_pos	0.033726915370280657	0.0	0.0	0.0	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0	0.0
BDHm_pos	0.0	0.0	0.0	0.0	0.0
BDHm_neg	0.0	0.0	0.0	0.0	0.0
BDMT_L_pos	4.979101398051467	4.833395993486539	5.281441630056229	5.012522298693236	5.497641571115977
BDMT_U_pos	4.979101398051467	4.833395993486539	5.281441630056229	5.012522298693236	5.497641571115977
BETALDHxm_pos	0.0	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0	0.0
BHMT_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILDGLCURte_pos	2.137348700493712	1.2880812994768438	2.34625756054373	2.8592040660034432	2.255961274845644
BILDGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURte_pos	2.0892828155854963	1.1597628304087164	2.255808224043675	2.584144379008085	2.1800605315351227
BILGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILIRED_pos	5.1701847272890555	4.9681424161959375	4.919829334694657	4.824595259076432	5.1536346530521655
BILIRUBt2_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0	0.0
BMTer_L_pos	2.931798731038585	1.8466811274895714	2.967815214677646	3.430777498911235	3.189258249943149
BMTer_U_pos	2.931798731038585	1.8466811274895714	2.967815214677646	3.430777498911235	3.189258249943149
BPNT_pos	3.7856541584221675	3.7847450896794146	3.9512806569952863	3.42906730291312	3.871076669995255
BPNT2_pos	3.7856541584221675	3.7847450896794146	3.9512806569952863	3.42906730291312	3.871076669995255
BTND1_pos	3.523603382136715	3.022077264588427	3.232938389167113	3.4580186940503204	3.151537344302697
