	WT-DHA-b_S128_L007_R1_001
EX_progly(e)_neg	9553.658231423258
EX_prostgd2(e)_neg	2.5091214243522013
EX_prostgd2(e)_pos	137.284194893869
EX_prostge1(e)_neg	4.268743033543784
EX_prostge1(e)_pos	15.50622910063135
EX_prostge2(e)_neg	3.4040884410684176
EX_prostge2(e)_pos	16.122624281807617
EX_prostgf2(e)_neg	5.043590335674159
EX_prostgf2(e)_pos	144.96629087267505
EX_prostgh2(e)_neg	2.5091214243522013
EX_prostgh2(e)_pos	135.148130825552
EX_prostgi2(e)_neg	6.32069985793547
EX_prostgi2(e)_pos	164.96763032703691
EX_prpp(e)_neg	4.000957150931043
EX_prpp(e)_pos	27481.863483674137
EX_ps_hs(e)_neg	6.435134164395229
EX_ps_hs(e)_pos	14842.831983558002
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13850.182779357661
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	15216.938885740223
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.335087739877928
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.652231307705979
EX_ptrc(e)_pos	14636.922028885865
EX_ptth(e)_neg	6222.263492014593
EX_ptth(e)_pos	5773.324216937613
EX_pydam(e)_neg	10311.893457536333
EX_pydx(e)_neg	8009.333130270343
EX_pydx5p(e)_neg	9.382471543258125
EX_pydx5p(e)_pos	9778.48977734451
EX_pydxn(e)_neg	9305.525040011773
EX_pyr(e)_neg	3.639448777493729
EX_pyr(e)_pos	4582.043428243547
EX_q10(e)_neg	5621.210676924752
EX_q10h2(e)_pos	5621.210676924752
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6478.455762236206
EX_retfa(e)_neg	5.4817047117859925
EX_retfa(e)_pos	1238.1655582844685
EX_retinol(e)_neg	815.552476837007
EX_retinol(e)_pos	24.463861470424355
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1666.5281723721712
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1666.5281723721712
EX_retn(e)_neg	350.838507978043
EX_retn(e)_pos	837.5668014495376
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	4018.051546094279
EX_rib_D(e)_neg	5100.122581848945
EX_ribflv(e)_neg	17770.212226175187
EX_s2l2fn2m2masn(e)_neg	4.135466518880682
EX_s2l2fn2m2masn(e)_pos	809.934597794914
EX_s2l2n2m2masn(e)_neg	76.7308146573101
EX_s2l2n2m2masn(e)_pos	671.1989603097205
EX_sarcs(e)_neg	10.114668866354815
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	5051.088052609473
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.586180392882041
EX_ser_L(e)_pos	6973.197822846147
EX_sfcys(e)_pos	21737.680811337577
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	15125.83396236
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1229.7255141294872
EX_so4(e)_pos	13945.672596128665
EX_spc_hs(e)_neg	11.730055564879734
EX_spc_hs(e)_pos	29204.872210999867
EX_sph1p(e)_neg	13.529477330088268
EX_sph1p(e)_pos	20081.30935533579
EX_sphs1p(e)_neg	9.306072943135161
EX_sphs1p(e)_pos	33478.76614077089
EX_spmd(e)_neg	5.415202939355766
EX_spmd(e)_pos	24056.728608924856
EX_sprm(e)_neg	2.0094766543847116
EX_sprm(e)_pos	15496.060533361728
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.574993237828032
EX_strch1(e)_neg	13.455160996451635
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.39909451133498
EX_strch2(e)_pos	13.455160996451635
EX_strdnc(e)_neg	9.92499894186642
EX_strdnc(e)_pos	7.067588492104424
EX_succ(e)_neg	6.279262774288004
EX_succ(e)_pos	5550.169434537611
EX_sucr(e)_neg	3.4990945113349814
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.321672708746181
EX_tag_hs(e)_pos	8.153085037312756
EX_tagat_D(e)_neg	7.10132879593782
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.348014523507155
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.564370813277712
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13329.03188937672
EX_tcynt(e)_neg	5.401971788262711
EX_tcynt(e)_pos	11.246924798235757
EX_tdchola(e)_neg	5.502082854973031
EX_tdchola(e)_pos	67737.39463330926
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8308.378931206506
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12792.28708390993
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12792.28708390993
EX_tethex3(e)_neg	10.44040581831488
EX_tethex3(e)_pos	7.956216305019516
EX_tetpent3(e)_neg	7.956216305019515
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.134713296528568
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.44040581831488
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.331577899740566
EX_thf(e)_pos	5219.477050115818
EX_thm(e)_neg	12464.265886195306
EX_thmmp(e)_neg	9.523649675736676
EX_thmmp(e)_pos	12464.26588619531
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	28623.98558326657
EX_thr_L(e)_neg	4.986140306040702
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.346594044502064
EX_thym(e)_pos	12471.599339571245
EX_thymd(e)_neg	6.08619500303153
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.049115282439082
EX_tmndnc(e)_neg	13.600756212657876
EX_tmndnc(e)_pos	246.59497854620992
EX_tolbutamide(e)_neg	7.564370813277713
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.2904175935479234
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.166527629321038
EX_triodthy(e)_pos	10.831056670890515
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.362514729698827
EX_trp_L(e)_neg	7.327123261164347
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.30342415041087
EX_tststerone(e)_pos	55224.91713691711
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	69016.37432007182
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	61372.296921497575
EX_tsul(e)_neg	12.057240618772987
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7304.300739997687
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	171.90016083869554
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19651.763013774824
EX_tyr_L(e)_neg	3.2795090889290495
EX_tyr_L(e)_pos	5518.765904125467
EX_udp(e)_neg	3.1463947861901835
EX_udp(e)_pos	23428.318138370596
EX_udpg(e)_neg	5.414785703674913
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.644545110406781
EX_ump(e)_pos	14950.455397434103
EX_ura(e)_neg	5.579928181362069
EX_ura(e)_pos	7476.827968333612
EX_urate(e)_neg	4.75
EX_urate(e)_pos	9108.518081391874
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11691.235306967961
EX_uri(e)_neg	5.114996519997689
EX_uri(e)_pos	5963.781050983469
EX_utp(e)_neg	3.1463947861901835
EX_utp(e)_pos	26762.07716661202
EX_vacc(e)_neg	7.933565163227785
EX_vacc(e)_pos	8927.500283419358
EX_val_L(e)_neg	6.421962393540947
EX_val_L(e)_pos	7801.422360542621
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7548.4140509902945
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.564370813277713
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18489.893521538936
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7531.6406094713675
EX_xolest2_hs(e)_neg	5.4817047117859925
EX_xolest2_hs(e)_pos	15080.990490831644
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54878.70297816586
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54618.95618021655
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54433.244579052756
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	864.5767335227778
EX_xylt(e)_neg	5075.947890003569
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7146.490030516433
F1PGT_neg	0.0
F1PGT_pos	18159.492547407102
F6Tg_pos	17916.685740535602
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8277.707613946088
FACOAL150_neg	0.0
FACOAL150_pos	29.33508773987792
FACOAL160i_pos	8589.72029381233
FACOAL161_neg	21058.829209875046
FACOAL161_pos	10567.438323619159
FACOAL170_neg	0.0
FACOAL170_pos	33.55164726317514
FACOAL180i_pos	3332.5956209947253
FACOAL1812_neg	8927.500283419362
FACOAL1812_pos	7.947041283686486
FACOAL1813_neg	5192.942044485883
FACOAL1813_pos	7.085612970052314
FACOAL181i_pos	4185.13289596271
FACOAL1821_neg	402.5764112990813
FACOAL1821_pos	10015.58531259178
FACOAL1822_neg	9201.986953731506
FACOAL1822_pos	14.045149124510907
FACOAL1831_neg	5123.4673331458
FACOAL1831_pos	12.92893650921151
FACOAL1832_neg	0.0
FACOAL1832_pos	7.04349713232772
FACOAL184_neg	7.067588492104424
FACOAL184_pos	13.752398394643741
FACOAL191_pos	7369.559011004242
FACOAL200_pos	3346.666486268018
FACOAL203_neg	49.62960594393473
FACOAL203_pos	6.247678789982232
FACOAL2042_neg	33.00396927428203
FACOAL2042_pos	7.892376906428976
FACOAL204_neg	7816.2263531479675
FACOAL204_pos	12.808892890064014
FACOAL205_neg	246.59497854620992
FACOAL205_pos	13.600756212657876
FACOAL206_neg	0.0
FACOAL206_pos	47.346944225976394
FACOAL224_neg	136.39607844112015
FACOAL224_pos	9.28662398087513
FACOAL2251_neg	199.30620550018196
FACOAL2251_pos	11.134713296528572
FACOAL2252_neg	390.00128186312793
FACOAL2252_pos	12.796678955046126
FACOAL226_neg	479.8478004281933
FACOAL226_pos	9.877006722380054
FACOAL240_neg	10.2732849828944
FACOAL240_pos	21.950801099474806
FACOAL241_neg	0.0
FACOAL241_pos	22.61219705915142
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.440405818314881
FACOAL245_1_neg	0.0
FACOAL245_1_pos	11.13471329652857
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.956216305019516
FACOAL246_1_neg	7.956216305019515
FACOAL246_1_pos	10.44040581831488
FACOAL260_neg	0.0
FACOAL260_pos	10.2732849828944
FACOAL40im_pos	6.286133714968409
FACOAL80i_pos	9122.671595230277
FADDP_pos	3455.218316265807
FADDPle_pos	14709.982915633647
FADH2ETC_pos	299.78398946693045
FADH2tru_pos	5171.719608046277
FADH2tx_neg	0.0
FADH2tx_pos	69419.21419227969
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5171.719608046277
FADtx_neg	69419.21419227963
FADtx_pos	0.0
FAEL183_pos	24797.367855413584
FAEL184_pos	32.98684059768654
FAEL204_pos	15417.81558125065
FAEL205_pos	38167.13384607351
FAH1_pos	7.564370813277714
FAH2_pos	7531.6406094713675
FAH3_pos	18489.89352153893
FALDH_neg	1161.2263763816563
FALDH_pos	1161.2263763816563
FALDtly_neg	0.0
FALDtly_pos	12172.09084142675
FALDtm_neg	0.0
FALDtm_pos	27313.312833900574
FAOXC101C102m_pos	285.83212120444267
FAOXC101C102x_pos	499.18265005204233
FAOXC101C8m_pos	497.47552256633037
FAOXC101C8x_pos	499.18265005204233
FAOXC101m_pos	26034.93440802098
FAOXC101x_pos	499.18265005204233
FAOXC102C101m_pos	285.83212120444267
FAOXC102C101x_pos	499.18265005204233
FAOXC102C103m_pos	712.1401979868242
FAOXC102C103x_pos	927.768081784974
FAOXC102C81m_pos	712.1401979868242
FAOXC102C81x_pos	927.768081784974
FAOXC102m_pos	712.1401979868242
FAOXC102x_pos	927.768081784974
FAOXC103C102m_pos	712.1401979868242
FAOXC103C102x_pos	927.768081784974
FAOXC10C10OHm_pos	13080.03871213139
FAOXC10C8m_pos	5059.7093845267855
FAOXC10C8x_pos	24152.631953470842
FAOXC10DCC8DCx_pos	28340.656857728918
FAOXC11C9m_pos	64.57552214088008
FAOXC11_pos	47.3469442259764
FAOXC121C101m_pos	26034.93440802098
FAOXC121C10x_pos	24227.915103870106
FAOXC121x_pos	18785.19799287523
FAOXC122C101m_pos	285.83212120444267
FAOXC122m_pos	285.83212120444267
FAOXC122x_pos	499.18265005204233
FAOXC123C102m_pos	712.1401979868242
FAOXC123C102x_pos	927.768081784974
FAOXC123m_pos	712.1401979868242
FAOXC123x_pos	927.768081784974
FAOXC12C10m_pos	5039.728530097071
FAOXC12C10x_pos	24152.631953470835
FAOXC12C12OHm_pos	12641.87135773318
FAOXC12DCC10DCx_pos	48555.374711503355
FAOXC12DCTc_neg	8064.987868782486
FAOXC12DCTc_pos	46497.6755810757
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	8064.987868782486
FAOXC12DCx_neg	8064.987868782486
FAOXC12DCx_pos	46497.6755810757
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	64.57552214088008
FAOXC140_pos	42908.99494543647
FAOXC141C121m_pos	26034.93440802098
FAOXC141C121x_pos	18785.19799287523
FAOXC141C141OHm_pos	14089.804812445653
FAOXC142C122m_pos	285.83212120444267
FAOXC142C122x_pos	499.18265005204233
FAOXC142C142OHm_pos	32469.593093215863
FAOXC143C123m_pos	712.1401979868242
FAOXC143C123x_pos	927.768081784974
FAOXC14C12m_pos	14175.980981604927
FAOXC14C12x_pos	24152.631953470842
FAOXC14C14OHm_pos	10597.44314913585
FAOXC14DCC12DCx_pos	46497.675581075724
FAOXC150m_pos	63.30348622443797
FAOXC15ATPx_pos	6970.065674408919
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	64.57552214088008
FAOXC15NADPx_pos	48.099520728526706
FAOXC15NADx_pos	47.70550595239013
FAOXC16080m_pos	37888.425526179366
FAOXC16080x_pos	16620.722471853678
FAOXC160_pos	40737.99677555536
FAOXC161802m_pos	25978.51999126048
FAOXC16180m_pos	26000.70165180257
FAOXC161C141m_pos	14089.804812445653
FAOXC161C141x_pos	18785.19799287523
FAOXC161C161OHm_pos	10567.43832361916
FAOXC162C142m_pos	24.06954756521355
FAOXC162C162OHm_pos	22676.91575278473
FAOXC163C142x_pos	499.18265005204233
FAOXC163C143m_pos	32.813097995086004
FAOXC163C164Gm_pos	288.87072393314276
FAOXC163C164x_pos	499.18265005204233
FAOXC163GC142m_pos	288.87072393314276
FAOXC163Gm_pos	288.87072393314276
FAOXC163x_pos	499.18265005204233
FAOXC164C143m_pos	714.6147284625695
FAOXC164C143x_pos	927.768081784974
FAOXC164C163x_pos	499.18265005204233
FAOXC164C165m_pos	714.6147284625695
FAOXC164C165x_pos	927.768081784974
FAOXC164GC163m_pos	288.87072393314276
FAOXC164m_pos	714.6147284625695
FAOXC164x_pos	927.768081784974
FAOXC165C164m_pos	714.6147284625695
FAOXC165C164x_pos	927.768081784974
FAOXC16BRx_pos	6970.065674408917
FAOXC16C14m_pos	13929.076131859989
FAOXC16C14x_pos	16796.213388327466
FAOXC16C16OHm_pos	10859.135528405106
FAOXC16DCC14DCx_pos	46497.675581075724
FAOXC16DCr_pos	30288.663256092794
FAOXC16OHC16r_pos	30288.663256092794
FAOXC170m_pos	33.55164726317514
FAOXC17C15m_pos	33.67466986033098
FAOXC180_pos	11998.34565176211
FAOXC180x_pos	9382.77286824981
FAOXC1811601m_pos	40562.57502867263
FAOXC1811602m_pos	91079.66465632747
FAOXC1811603m_pos	48521.77644318075
FAOXC181C161m_pos	23653.084679984957
FAOXC181C161x_pos	18785.19799287523
FAOXC181C181OHm_pos	15839.939039437459
FAOXC182806m_pos	21.354174494534632
FAOXC18280m_pos	62286.56368535991
FAOXC182C162m_pos	24.06954756521355
FAOXC182C182OHm_pos	10.08496543734607
FAOXC183803m_pos	20.429183890231215
FAOXC183806m_pos	250.77895480367343
FAOXC183806x_pos	377.8972818875672
FAOXC183C163Gm_pos	288.8707239331428
FAOXC183C163m_pos	32.813097995086004
FAOXC18480m_pos	486.20942329418136
FAOXC18480x_pos	644.0345512127543
FAOXC184C163m_pos	448.7808535699944
FAOXC184C163x_pos	499.18265005204233
FAOXC184C164m_pos	714.6147284625695
FAOXC184C164x_pos	927.768081784974
FAOXC184m_pos	448.7808535699944
FAOXC184x_pos	499.18265005204233
FAOXC185C164m_pos	1000.7638768131033
FAOXC185m_pos	1000.7638768131033
FAOXC18C18OHm_pos	8653.43460125109
FAOXC200180m_pos	12040.522187127257
FAOXC200180x_pos	11481.41021308153
FAOXC201C181x_pos	18785.19799287523
FAOXC2031836m_pos	123.40803456413242
FAOXC204184m_pos	85.35566066990202
FAOXC204C184m_pos	448.7808535699944
FAOXC204C205x_pos	499.18265005204233
FAOXC204_pos	284.79237971062474
FAOXC2051843m_pos	507.29165633923924
FAOXC2051843x_pos	653.6327610087213
FAOXC205C184x_pos	499.18265005204233
FAOXC205C185m_pos	1000.7638768131033
FAOXC221C201x_pos	18785.19799287523
FAOXC2242046m_pos	334.8376403037225
FAOXC2242046x_pos	15404.396420280249
FAOXC2251836m_pos	359.7596058827733
FAOXC2251836x_pos	392.08583729135086
FAOXC2252053m_pos	357.82353161484883
FAOXC2252053x_pos	209.31358314621036
FAOXC225C204m_pos	448.7808535699944
FAOXC225C204x_pos	499.18265005204233
FAOXC225C226m_pos	448.7808535699944
FAOXC225C226x_pos	499.18265005204233
FAOXC225m_pos	448.7808535699944
FAOXC225x_pos	499.18265005204233
FAOXC226205m_pos	742.1224691960443
FAOXC226205x_pos	38169.00555413725
FAOXC226C205m_pos	1000.7638768131033
FAOXC226C225m_pos	448.7808535699944
FAOXC226C225x_pos	499.18265005204233
FAOXC226C227m_pos	1000.7638768131033
FAOXC226_pos	889.7861509591249
FAOXC226m_pos	1000.7638768131033
FAOXC227C226m_pos	1000.7638768131033
FAOXC22C20x_pos	23511.955749665525
FAOXC22C22DCHYr_pos	51674.18569332305
FAOXC22OHC22r_pos	15762.471832203297
FAOXC240200x_pos	49.787575544577656
FAOXC241181x_pos	22.61219705915142
FAOXC241C221x_pos	48.045936741866775
FAOXC2442246x_pos	10.440405818314881
FAOXC2452253x_pos	11.13471329652857
FAOXC2452256x_pos	11.13471329652857
FAOXC246226x_pos	23.206158280539395
FAOXC24C22x_pos	50.04980343955136
FAOXC260240x_pos	10.273284982894399
FAOXC3DC_neg	0.0
FAOXC3DC_pos	11248.682036077405
FAOXC4C2m_pos	20273.572678201697
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	8062.321602030396
FAOXC5C3x_pos	64.57552214088008
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8295.248964466797
FAOXC5C5OHm_pos	13169.436460635565
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	13169.436460635565
FAOXC61C4m_pos	712.1401979868242
FAOXC61C4x_pos	927.768081784974
FAOXC61m_pos	712.1401979868242
FAOXC61x_pos	927.768081784974
FAOXC6C4m_pos	17421.198174301146
FAOXC6C4x_pos	18349.34593264481
FAOXC6DCC4DCx_pos	44297.41781593971
FAOXC7C5m_pos	64.57552214088008
FAOXC80_pos	21008.92015161774
FAOXC81C61m_pos	712.1401979868242
FAOXC81C61x_pos	927.768081784974
FAOXC8C6m_pos	13533.377769890525
FAOXC8C6x_pos	15405.553521834616
FAOXC8DCC6DCx_pos	62861.001390088495
FAOXC9C7m_pos	64.57552214088008
FAOXMC10OHMC10r_pos	20083.844006898456
FAOXOHC16C16DCc_pos	30288.663256092805
FAOXOHC22C22DCc_pos	15762.471832203295
FAOXOHMC10DC10c_pos	20083.844006898456
FAOXTC101TC102m_pos	89328.00532299887
FAOXTC102C101m_pos	89328.00532299887
FAOXTC122TC101m_pos	89328.00532299887
FAOXTC122m_pos	89328.00532299887
FAOXTC142TC122m_pos	89328.00532299887
FAOXTC162TC142m_pos	32469.593093215877
FAOXTC182TC162m_pos	22676.91575278473
FAS100COA_pos	15340.212246872603
FAS120COA_pos	10977.747064655732
FAS140COA_pos	9623.805779836775
FAS160COA_pos	16653.047252299766
FAS180COA_pos	9382.087485656913
FAS80COA_L_pos	9323.556559658657
FATP1t_neg	453.28633211647366
FATP1t_pos	456.2206349641634
FATP2t_neg	568.9302574599778
FATP2t_pos	571.8645603076676
FATP3t_neg	568.9302574599778
FATP3t_pos	571.8645603076676
FATP4t_neg	1215.1862072357571
FATP4t_pos	1218.1205100834468
FATP5t_neg	361.17461324313393
FATP5t_pos	364.1089160908237
FATP6t_neg	1202.7582189386221
FATP6t_pos	1205.6925217863118
FATP7t_neg	1202.7582189386221
FATP7t_pos	1205.6925217863118
FATP8t_neg	341.32990530445045
FATP8t_pos	348.993864793822
FATP9t_neg	1202.7582189386221
FATP9t_pos	1205.692521786312
FBA2_neg	0.0
FBA2_pos	5254.213690943196
FBA4_neg	0.0
FBA4_pos	16813.275527718473
FBA5_neg	0.0
FBA5_pos	7.101328795937822
FBA_neg	4259.15973488654
FBA_pos	627.482225255179
FBP26_pos	3413.3893437900906
FBP_pos	3407.165197508596
FCLTm_pos	14805.050642891267
FCOAH_pos	47.346944225976394
FDH_pos	15764.679667742861
FE2DMT1_pos	2677.797050323518
FE2t_pos	3001.296028687948
FE2tm_pos	14805.050642891267
FE3MTP1_pos	2677.797050323518
FE3R2e_pos	4301.536681659351
FERO_pos	2677.797050323518
FKYNH_pos	9.752087744801983
FK_pos	18159.492547407102
FMNALKPle_pos	14672.05944370015
FMNAT_pos	3455.218316265808
FOAXC122C101x_pos	499.18265005204233
FOLR2_pos	637.7569164167066
FOLTle_pos	939.6310157386521
FOLt2_neg	939.6310157386521
FOLt2_pos	2354.849312278089
FOLt2le_neg	2548.510423262108
FOLt2le_pos	2548.510423262108
FORMCOAtx_neg	0.0
FORMCOAtx_pos	47.3469442259764
FORt2m_neg	18568.61488720558
FORt2m_pos	0.0
FORtr_neg	52062.34518996841
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3687.4542511205536
FPGS2m_pos	3901.4987406033265
FPGS3_pos	3765.213302386739
FPGS3m_pos	3951.9831524090982
FPGS4_pos	3252.93333587009
FPGS4m_pos	3901.4987406033265
FPGS5_pos	3690.3151923087453
FPGS5m_pos	3901.4987406033265
FPGS6_pos	3765.213302386739
FPGS6m_pos	3951.9831524091
FPGS7_pos	3252.93333587009
FPGS7m_pos	3826.6727468560275
FPGS8_pos	3686.830899624298
FPGS8m_pos	3901.498740603325
FPGS9_pos	3765.213302386739
FPGS9m_pos	3951.983152409099
FPGS_pos	3252.9333358700915
FPGSm_pos	3826.672746856026
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1240.7778630130426
FRUt1r_pos	1243.7121658607323
FRUt4_neg	1243.7121658607323
FRUt4_pos	1240.7778630130426
FTCD_pos	11796.804668189008
FTHFCL_pos	6.797945090217053
FTHFDH_pos	8813.780235284617
FTHFL_pos	17244.937775771585
FTHFLm_pos	18568.614887205575
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	10083.929663715377
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	10083.929663715375
FUC14GALACGLCGALGLUSIDEte_neg	11932.141129244103
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11932.141129244103
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10857.194372247963
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10857.194372247961
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11937.826913955578
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11937.826913955581
FUCACNGALACGLCGALGLUSIDEte_neg	11948.36362378289
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11948.363623782898
FUCASE2e_pos	1824.726056901288
FUCASE2ly_pos	12280.764406227641
FUCASEe_pos	17912.877694830997
FUCASEly_pos	18017.372025957746
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	11415.361613982657
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	11415.361613982659
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9936.223576047427
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9936.223576047425
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9168.719849361103
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9168.719849361107
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9825.13675704963
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9825.13675704963
FUCFUCGALACGLCGALGLUSIDEte_neg	11462.962365538016
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
