	WT-a_S116_L007_R1_001
EX_dmhptcrn(e)_pos	47.1566388929842
EX_doco13ac_neg	18650.934415112788
EX_doco13ac_pos	0.0
EX_docosac_neg	15724.2190962995
EX_docosac_pos	0.0
EX_docosdiac_neg	0.0
EX_docosdiac_pos	15724.219096299501
EX_dopa(e)_neg	6.084771597531276
EX_dopa(e)_pos	9449.222177655975
EX_dopasf(e)_neg	0.0
EX_dopasf(e)_pos	32388.802879403927
EX_dpcoa(e)_neg	6705.154073261025
EX_dpcoa(e)_pos	28005.34614811429
EX_drib(e)_neg	7.01648891970288
EX_drib(e)_pos	8136.535415703853
EX_dtdp(e)_neg	2.2517945590927515
EX_dtdp(e)_pos	4.503589118185503
EX_dtmp(e)_neg	3.273928606924912
EX_dtmp(e)_pos	7.875177608403822
EX_dttp(e)_neg	3.2826495457084395
EX_dttp(e)_pos	7.856817737280605
EX_duri(e)_neg	6.772922591548015
EX_duri(e)_pos	7125.064716758704
EX_eaflatoxin(e)_neg	0.0
EX_eaflatoxin(e)_pos	7.490667243139098
EX_ebastine(e)_neg	12.947574299462364
EX_ebastine(e)_pos	0.0
EX_ebastineoh(e)_neg	0.0
EX_ebastineoh(e)_pos	12.947574299462364
EX_eicostet(e)_neg	7.793289456488838
EX_eicostet(e)_pos	32.692962386578166
EX_elaid(e)_neg	6.987776217872143
EX_elaid(e)_pos	5122.583255158798
EX_estradiol(e)_neg	12.022625049084722
EX_estradiol(e)_pos	51744.83599479975
EX_estradiolglc(e)_neg	0.0
EX_estradiolglc(e)_pos	57295.12364060928
EX_estriolglc(e)_neg	0.0
EX_estriolglc(e)_pos	0.0
EX_estroneglc(e)_neg	0.0
EX_estroneglc(e)_pos	59998.46604615644
EX_estrones(e)_neg	8.929512278972945
EX_estrones(e)_pos	55809.13271718197
EX_etoh(e)_neg	5.665951060921418
EX_etoh(e)_pos	0.0
EX_fad(e)_neg	5.510258964375585
EX_fad(e)_pos	16573.630286583582
EX_fald(e)_neg	4.319146864633978
EX_fald(e)_pos	21125.024196528542
EX_fe2(e)_neg	3.449862778146255
EX_fe2(e)_pos	51115.893233843344
EX_fe3(e)_neg	3.357857370237572
EX_fe3(e)_pos	49614.10831251271
EX_fmn(e)_neg	16573.630286583586
EX_fmn(e)_pos	17626.96580951162
EX_fol(e)_neg	2265.039892509424
EX_for(e)_neg	4.12388891882609
EX_for(e)_pos	15140.316236160821
EX_fru(e)_neg	5.065480800446696
EX_fru(e)_pos	2833.047839548125
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fuc13galacglcgal14acglcgalgluside_hs(e)_pos	9943.137635275407
EX_fuc14galacglcgalgluside_hs(e)_neg	0.0
EX_fuc14galacglcgalgluside_hs(e)_pos	11798.245602826766
EX_fuc_L(e)_neg	0.0
EX_fuc_L(e)_pos	17756.11247453166
EX_fucacgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucacgalfucgalacglcgalgluside_hs(e)_pos	10736.858200104014
EX_fucacngal14acglcgalgluside_hs(e)_neg	0.0
EX_fucacngal14acglcgalgluside_hs(e)_pos	11781.195739863666
EX_fucacngalacglcgalgluside_hs(e)_neg	0.0
EX_fucacngalacglcgalgluside_hs(e)_pos	11811.239988780193
EX_fucfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	11269.462253282762
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	9809.776103746783
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	9050.334173351735
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9696.616303408004
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	11334.579323597447
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11723.826093895697
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10352.812222445526
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10599.982363844452
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.414626544408716
EX_gal(e)_neg	4168.887295214563
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9584.516497941113
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10515.349647292483
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9375.532689692176
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8437.514926075462
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	9815.401509570538
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6547.6009701672565
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11449.097399699796
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11884.789926178159
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12605.707264357054
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12692.478067272106
EX_gdp(e)_neg	3.123376381507091
EX_gdp(e)_pos	3.123376381507091
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2579.94875489506
EX_glcur(e)_neg	5.349862778146257
EX_glcur(e)_pos	10.958817049301201
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13774.232729370851
EX_gln_L(e)_neg	4.800187452101053
EX_gln_L(e)_pos	8127.400250357659
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	15014.434260126935
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.6143789153953003
EX_glu_L(e)_pos	8449.413120319223
EX_gluala(e)_neg	5.423268321834225
EX_gluala(e)_pos	9444.221500406538
EX_gly(e)_neg	5723.314305399847
EX_glyb(e)_neg	18.777633562707397
EX_glyb(e)_pos	10389.651402076657
EX_glyc(e)_neg	4168.887295214563
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6790.182210259153
EX_glygly(e)_neg	12986.304377615716
EX_glygn2(e)_neg	13.453972698173466
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.453972698173466
EX_glygn5(e)_neg	5.092059520647716
EX_glygn5(e)_pos	19.49586887195381
EX_glyleu(e)_neg	9751.526083789002
EX_glyphe(e)_neg	10892.408292849681
EX_glypro(e)_neg	9450.184664955717
EX_glysar(e)_neg	17286.790936683858
EX_gmp(e)_neg	6.401588919202138
EX_gmp(e)_pos	7.405740913915638
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13321.647753087436
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13357.871859767083
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	13126.73277504819
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	13048.60161216389
EX_gsn(e)_neg	5970.545594626792
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12869.920840774652
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15389.686675057474
EX_gthrd(e)_neg	2.5527492050088507
EX_gthrd(e)_pos	13994.348578707992
EX_gtp(e)_neg	3.123376381507091
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.698833760964044
EX_gua(e)_pos	6283.89257340373
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13774.232729370848
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	15014.434260126935
EX_h(e)_neg	237.5488175854334
EX_h(e)_pos	2254.055848081131
EX_h2o(e)_neg	247.21650063802588
EX_h2o(e)_pos	3500.8527871403153
EX_h2o2(e)_neg	3.9790928159971006
EX_h2o2(e)_pos	5772.875840754133
EX_ha(e)_neg	37.29373736860137
EX_ha(e)_pos	18943.865308614724
EX_ha_pre1(e)_neg	14.993561527692819
EX_ha_pre1(e)_pos	19396.317267947103
EX_hco3(e)_neg	437.26320726895216
EX_hco3(e)_pos	5328.996689032022
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.490667243139098
EX_hdca(e)_neg	6.593537865115535
EX_hdca(e)_pos	13316.322785321494
EX_hdcea(e)_neg	10474.855914897478
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	51061.5900935146
EX_hexc(e)_neg	10.2349764838197
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5347.746051314683
EX_hista(e)_neg	10.901448944691994
EX_hista(e)_pos	5347.746051314683
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	33.42657838588687
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	350.62722782157226
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.490667243139099
EX_hxan(e)_neg	5.801055633877456
EX_hxan(e)_pos	6180.238509027309
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.049595517738984
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	454.2185985754061
EX_idp(e)_neg	2.1721579769920774
EX_idp(e)_pos	3.2826495457084395
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7772.243872493313
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.556631280001126
EX_inost(e)_neg	10.979900767792335
EX_inost(e)_pos	6439.342577817931
EX_ins(e)_neg	6102.217807106579
EX_itp(e)_neg	3.2826495457084395
EX_itp(e)_pos	3.2739286069249114
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10880.569234796814
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.1097539654847255
EX_ksi(e)_pos	1832.0899708737427
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1803.2449621899036
EX_ksii_core2(e)_neg	100.7127066860535
EX_ksii_core2(e)_pos	301.3516904356714
EX_ksii_core4(e)_neg	108.79153253509348
EX_ksii_core4(e)_pos	497.8137093056241
EX_lac_D(e)_neg	2.4330588398467965
EX_lac_D(e)_pos	3650.1586403276174
EX_lac_L(e)_neg	2.4330588398467965
EX_lac_L(e)_pos	3601.080470534637
EX_lcts(e)_neg	4.404806632156966
EX_lcts(e)_pos	7413.109469669565
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3841.067201623862
EX_leugly(e)_neg	9751.526083789002
EX_leuktrA4(e)_neg	3.4677492777046135
EX_leuktrA4(e)_pos	4337.236333505524
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3453.373201589236
EX_leuktrC4(e)_neg	5.6421178196363675
EX_leuktrC4(e)_pos	22502.8420003824
EX_leuktrD4(e)_neg	4.115024223210603
EX_leuktrD4(e)_pos	18106.450863786293
EX_leuktrE4(e)_neg	4.749491354359789
EX_leuktrE4(e)_pos	17748.673133853314
EX_leuktrF4(e)_neg	5.59364376673929
EX_leuktrF4(e)_pos	21292.182509647406
EX_leuleu(e)_neg	10325.24652676578
EX_lgnc(e)_neg	21.800184020327052
EX_lgnc(e)_pos	10.2349764838197
EX_limnen(e)_neg	7.490667243139099
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.986857687558159
EX_lneldc(e)_pos	9158.329418629768
EX_lnlc(e)_neg	6.111729449364017
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.94451932416217
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.71728037149562
EX_lnlncg(e)_pos	49.63420432110352
EX_lpchol_hs(e)_neg	13957.831157694643
EX_lys_L(e)_neg	12.513510873938465
EX_lys_L(e)_pos	3.94323279936673
EX_mag_hs(e)_neg	5237.188695147095
EX_mal_L(e)_neg	5226.530827229726
EX_mal_L(e)_pos	9309.084845924892
EX_malcoa(e)_neg	5.257667803570461
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3021.0297603238578
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.28638800305209
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.189142088416215
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6473531735492384
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5302.973320615169
EX_meoh(e)_neg	5.665951060921417
EX_meoh(e)_pos	22054.22822258676
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	42477.543372447166
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	16335.500228309638
EX_met_L(e)_neg	10.837965445897021
EX_met_L(e)_pos	10321.513486476568
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4733.8988314863445
EX_n2m2nmasn(e)_neg	59.68535054016341
EX_n2m2nmasn(e)_pos	770.8137349705017
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.796220592915688
EX_nac(e)_pos	29.021942514114844
EX_nad(e)_neg	4.756105568327982
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.756105568327982
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.474032972013188
EX_nh4(e)_neg	537.5329041995749
EX_nh4(e)_pos	5112.542847078819
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.914277002224887
EX_no(e)_pos	58350.07797250357
EX_no2(e)_neg	5.349862778146257
EX_no2(e)_pos	5.4794085246506
EX_npthl(e)_neg	7.490667243139099
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.813521770887713
EX_nrpphr(e)_pos	29937.06477594694
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	72288.69032566097
EX_nrvnc(e)_neg	22.469995358706818
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3750.964181298474
EX_o2s(e)_neg	3.2118706815120945
EX_o2s(e)_pos	9031.085235436141
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19597.626777207814
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18869.125733906178
EX_ocdca(e)_neg	5140.751715784603
EX_ocdcea(e)_neg	6.989933014438735
EX_ocdcea(e)_pos	8858.826653595448
EX_octa(e)_neg	9070.551778829586
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.4906672431390975
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.490667243139099
EX_orn(e)_neg	4.424811175312554
EX_orn(e)_pos	11365.57406713468
EX_orot(e)_neg	6.815264058643989
EX_orot(e)_pos	8404.612327546081
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11250.195486076742
EX_paf_hs(e)_neg	4.83510203054622
EX_paf_hs(e)_pos	6.861317615536893
EX_pan4p(e)_neg	5429.488582491032
EX_pan4p(e)_pos	6705.154073261025
EX_pchol_hs(e)_neg	14.07040999309408
EX_pchol_hs(e)_pos	10684.471913882004
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5062.551866052305
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5062.551866052305
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14400.453654690376
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15497.141677514886
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.490667243139099
EX_pglyc_hs(e)_neg	5.384469934177822
EX_pglyc_hs(e)_pos	13817.293543746517
EX_phe_L(e)_neg	5913.430055364033
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18994.28439014617
EX_pheme(e)_neg	51128.33979125828
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	47.15663889298419
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	507.7900406927516
EX_pi(e)_pos	6182.154770163324
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6180.838178598816
EX_ppa(e)_neg	4.824125450849561
EX_ppa(e)_pos	10235.642294651756
EX_ppi(e)_neg	3.77749276008147
EX_ppi(e)_pos	22123.052033620785
EX_prgstrn(e)_neg	6.245823568407839
EX_prgstrn(e)_pos	61619.09545516377
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.538241081682643
EX_pro_L(e)_pos	8230.87949487339
EX_progly(e)_neg	9450.18466495572
EX_prostgd2(e)_neg	2.467445758006199
EX_prostgd2(e)_pos	135.57297760443018
EX_prostge1(e)_neg	4.24192974611407
EX_prostge1(e)_pos	15.42578923834221
EX_prostge2(e)_neg	3.3741524025565828
EX_prostge2(e)_pos	16.039666980089216
EX_prostgf2(e)_neg	4.9521891726438145
EX_prostgf2(e)_pos	143.34327850664496
EX_prostgh2(e)_neg	2.467445758006199
EX_prostgh2(e)_pos	133.87383592399146
EX_prostgi2(e)_neg	6.231444330039972
EX_prostgi2(e)_pos	163.4079393476923
EX_prpp(e)_neg	3.986500736169524
EX_prpp(e)_pos	27256.525139732163
EX_ps_hs(e)_neg	6.4770697086976465
EX_ps_hs(e)_pos	14582.994080967113
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13774.232729370851
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	15014.434260126935
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	29.21333324951536
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.72411090581944
EX_ptrc(e)_pos	14453.202462013756
EX_ptth(e)_neg	6180.03044190569
EX_ptth(e)_pos	5721.315025179941
EX_pydam(e)_neg	10238.477594382823
EX_pydx(e)_neg	7946.055945874
EX_pydx5p(e)_neg	9.315475762796682
EX_pydx5p(e)_pos	9678.999583700834
EX_pydxn(e)_neg	9260.98936496301
EX_pyr(e)_neg	3.600047335477302
EX_pyr(e)_pos	4519.917570212662
EX_q10(e)_neg	5578.175052901993
EX_q10h2(e)_pos	5578.175052901993
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6433.7703909762395
EX_retfa(e)_neg	5.4794085246506
EX_retfa(e)_pos	1229.2556487038023
EX_retinol(e)_neg	808.6470725230383
EX_retinol(e)_pos	24.323871848262876
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1644.8428323617795
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1644.8428323617793
EX_retn(e)_neg	349.2017995621477
EX_retn(e)_pos	830.4318382091574
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3918.6292002029095
EX_rib_D(e)_neg	5037.806648646195
EX_ribflv(e)_neg	17643.769092005885
EX_s2l2fn2m2masn(e)_neg	4.1097539654847255
EX_s2l2fn2m2masn(e)_pos	801.2110771386047
EX_s2l2n2m2masn(e)_neg	75.6779984301026
EX_s2l2n2m2masn(e)_pos	663.6605114679527
EX_sarcs(e)_neg	10.069654429004608
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4977.54350810371
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.5648106100969854
EX_ser_L(e)_pos	6786.9428865198615
EX_sfcys(e)_pos	21717.28861269161
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14998.73118347052
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1216.8919648286444
EX_so4(e)_pos	13814.051129272357
EX_spc_hs(e)_neg	11.618362765634048
EX_spc_hs(e)_pos	28802.005333005938
EX_sph1p(e)_neg	13.372155882448807
EX_sph1p(e)_pos	19707.828745824114
EX_sphs1p(e)_neg	9.2927507641744
EX_sphs1p(e)_pos	33002.38913440683
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23895.285403728703
EX_sprm(e)_neg	2.0093193265242153
EX_sprm(e)_pos	15382.146493788674
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.544029683318364
EX_strch1(e)_neg	13.453972698173466
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.396029760323858
EX_strch2(e)_pos	13.453972698173466
EX_strdnc(e)_neg	9.752498975016595
EX_strdnc(e)_pos	6.9645895334794625
EX_succ(e)_neg	6.031779789866323
EX_succ(e)_pos	5332.796398751031
EX_sucr(e)_neg	3.496029760323858
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.28473961448664
EX_tag_hs(e)_pos	8.10928090347379
EX_tagat_D(e)_neg	7.1019290135754485
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.3365653063023313
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.490667243139099
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	13126.311660403968
EX_tcynt(e)_neg	5.349862778146256
EX_tcynt(e)_pos	11.192852692894464
EX_tdchola(e)_neg	5.485733552061125
EX_tdchola(e)_pos	67330.52040678324
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8253.095418909648
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12762.733249557119
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12762.733249557119
EX_tethex3(e)_neg	10.401677865778044
EX_tethex3(e)_pos	7.857154826448397
EX_tetpent3(e)_neg	7.857154826448397
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	11.093605577240623
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.401677865778044
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.1910338132398195
EX_thf(e)_pos	5018.652132166689
EX_thm(e)_neg	12270.567425353418
EX_thmmp(e)_neg	9.308067346110816
EX_thmmp(e)_pos	12270.567425353413
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	28313.407662585472
EX_thr_L(e)_neg	4.92478605097485
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.340592370504694
EX_thym(e)_pos	12223.467918985989
EX_thymd(e)_neg	6.206746272387597
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.049595517738982
EX_tmndnc(e)_neg	13.464445750144241
EX_tmndnc(e)_pos	245.00614286016997
EX_tolbutamide(e)_neg	7.4906672431390975
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.4422429919307724
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	10.0740060795213
EX_triodthy(e)_pos	10.820942917219522
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.27768614023609
EX_trp_L(e)_neg	7.292337357943932
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	9.196671108357899
EX_tststerone(e)_pos	54886.19411613069
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	68525.78776495859
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	60931.49105096729
EX_tsul(e)_neg	12.010567077953551
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7274.662491714229
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	170.38572337422102
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19468.40708649867
EX_tyr_L(e)_neg	3.2793078927041672
EX_tyr_L(e)_pos	5493.243367592018
EX_udp(e)_neg	3.123376381507091
EX_udp(e)_pos	23144.33779068856
EX_udpg(e)_neg	5.414626544408715
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.5987397562031482
EX_ump(e)_pos	14784.328499754029
EX_ura(e)_neg	5.649279185040033
EX_ura(e)_pos	7444.58049978018
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8965.13335612788
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11505.294108276417
EX_uri(e)_neg	5.0607612265327
EX_uri(e)_pos	5899.5394517264385
EX_utp(e)_neg	3.123376381507091
EX_utp(e)_pos	26501.619543506753
EX_vacc(e)_neg	7.835053961319151
EX_vacc(e)_pos	8855.810475364855
EX_val_L(e)_neg	6.395078877009213
EX_val_L(e)_pos	7776.497283019225
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7506.883511305829
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.490667243139097
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18428.059826240573
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7494.9108513769725
EX_xolest2_hs(e)_neg	5.4794085246506
EX_xolest2_hs(e)_pos	14988.256041325089
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	54400.93404797698
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	54447.87245945919
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	54165.5576246853
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	854.2765022996572
EX_xylt(e)_neg	5073.970985071721
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	7048.033325977563
F1PGT_neg	0.0
F1PGT_pos	18019.00616480205
F6Tg_pos	17766.39900433165
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8228.682782085412
FACOAL150_neg	0.0
FACOAL150_pos	29.213333249515358
FACOAL160i_pos	8563.618381917677
FACOAL161_neg	20906.026951076747
FACOAL161_pos	10502.810794000749
FACOAL170_neg	0.0
FACOAL170_pos	33.42657838588686
FACOAL180i_pos	3276.2789077884927
FACOAL1812_neg	8855.810475364855
FACOAL1812_pos	7.846405311293068
FACOAL1813_neg	5122.583255158798
FACOAL1813_pos	6.987776217872143
