	Tcon_Spleen_Tcon2_L2	exTreg_Lymph_exTreg5_L1	Tcon_Lymph_Tcon8_L2	exTreg_Spleen_exTreg6_L1	Treg_Spleen_Treg3_L1
ADK3_pos	0.030982023791911655	0.012602036378664782	0.0	0.0	0.0
ADK3_neg	0.030982023791911655	0.012602036378664782	0.0	0.0	0.0
ADK3m_pos	0.0	0.0	0.0	0.0	0.0
ADK3m_neg	0.0	0.0	0.0	0.0	0.0
ADKd_pos	0.030982023791911655	0.012602036378664782	0.0	0.0	0.0
ADKd_neg	0.030982023791911655	0.012602036378664782	0.0	0.0	0.0
ADMDC_pos	3.2629032909065643	2.6611331824710316	3.329669735433967	2.7896891238668413	3.2645983311965248
ADNCYC_pos	5.459914892821025	5.1144175269323915	5.405853473143623	4.671829046304845	5.3650809443535765
ADNK1_pos	2.1272883468934425	2.6648698874141226	2.0485020115575208	2.323862908656351	2.2714054154682413
ADNK1m_pos	0.0	0.0	0.0	0.0	0.0
ADNt_pos	5.906267473409549	6.449771703557366	5.662698872625601	6.8389369116785215	6.412381838186018
ADNt_neg	5.906267473409549	6.449771703557366	5.662698872625601	6.8389369116785215	6.412381838186018
ADNt4_pos	5.309306198470475	4.516914487436485	5.6759189148126135	4.594732782960887	5.359992034275817
ADNtl_pos	3.041155961717566	3.3551734400456743	3.1416928436815144	2.7589249766655284	3.2394045431509038
ADNtl_neg	3.041155961717566	3.3551734400456743	3.1416928436815144	2.7589249766655284	3.2394045431509038
ADNtm_pos	5.821809920794009	6.421988684421878	5.39948211149715	6.770247537284699	6.306905874001572
ADNtm_neg	5.821809920794009	6.421988684421878	5.39948211149715	6.770247537284699	6.306905874001572
ADPGLC_pos	4.532721708190625	4.058946538621522	4.122274221568872	4.538986344447337	4.370787222160075
ADPMAN_pos	4.532721708190625	4.058946538621522	4.122274221568872	4.538986344447337	4.370787222160075
ADPRDP_pos	4.532721708190625	4.058946538621522	4.122274221568872	4.538986344447337	4.370787222160075
ADPRDPm_pos	0.0	0.0	0.0	0.0	0.0
ADPRIBt_pos	3.047844605626875	2.39482021683211	1.0667505893506335	3.7360500453618815	4.154212659990062
ADPT_pos	9.423244429321727	9.754552093018964	9.299468890168308	9.905039553641494	9.236807519890336
ADPtx_pos	0.0	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCPT1_pos	0.0	0.0	0.0	0.0	0.0
ADRNCPT2_pos	0.0	0.0	0.0	0.0	0.0
ADRNCRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNLPVESSEC_pos	2.9764488554299433	2.182982882641377	2.8243965147058	1.7007951415411091	3.0171103782779904
ADRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0	0.0
ADSELK_pos	2.5703032500941987	1.9728457928251417	2.6110868202602795	2.6778774169377644	2.69641162276656
ADSK_pos	2.5703032500941987	1.9728457928251417	2.6110868202602795	2.6778774169377644	2.69641162276656
ADSL1_pos	0.0	0.0	0.0	0.0	0.0
ADSL2_pos	0.0	0.0	0.0	0.0	0.0
ADSS_pos	0.844344206763736	1.2605978394234307	0.26417605751938356	0.9204470356658033	2.1246191190839503
AFLATOXINte_pos	0.0	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0	0.0
AG13T10g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T11g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T12g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T13g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T14g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T15g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T16g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T17g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T18g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T1g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T2g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T3g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T4g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T5g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T6g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T7g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T8g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AG13T9g_pos	3.8815500218151633	4.641650482842903	3.8228886614455724	4.251625470625788	3.8623502904198688
AGDC_pos	5.894666811926993	5.881813611242296	5.918864767961298	6.09864812541315	5.91261592643833
AGLPC_pos	0.0	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0	0.0
AGMTm_pos	0.0	0.0	0.0	0.0	0.0
AGPAT1_pos	7.233531173859013	7.399938553155105	6.996986262957213	7.495558209927876	7.380156799554084
AGPex_pos	0.0	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0	0.0
AGPRim_pos	0.0	0.0	0.0	0.0	0.0
AGPSx_pos	0.0	0.0	0.0	0.0	0.0
AGTim_pos	0.0	0.0	0.0	0.0	0.0
AGTix_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCte_pos	2.3991946001218545	2.4904852982538506	2.168723525311456	2.045405672697941	2.6958576169374258
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0	0.0
AHC_pos	5.576829162874197	5.2380912880906925	5.5805024722931655	5.29884031787701	5.645197770787883
AHC_neg	5.576829162874197	5.2380912880906925	5.5805024722931655	5.29884031787701	5.645197770787883
AHCYStn_pos	0.0	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	6.308989874097136	6.4067574985509745	6.365989086269556	6.328596777988458	6.3446774909484285
AHEXASEly_pos	6.308989874097136	6.4067574985509745	6.365989086269556	6.328596777988458	6.3446774909484285
AICART_pos	0.0	0.0	0.0	0.0	0.0
AICART_neg	0.0	0.0	0.0	0.0	0.0
AIRCr_pos	6.450747010407644	6.588246762296725	6.667004829092164	6.16644427756245	6.480783693224141
AIRCr_neg	6.450747010407644	6.588246762296725	6.667004829092164	6.16644427756245	6.480783693224141
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0	0.0
AKGDm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_neg	0.0	0.0	0.0	0.0	0.0
AKGt4_3_pos	0.0	0.0	0.0	0.0	0.039854007961013745
AKGt4_3_neg	0.0	0.0	0.0	0.0	0.039854007961013745
AKGtp_pos	0.0	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0	0.0
AKR1C1_pos	0.0	0.0	0.0	0.16016426444609663	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0	0.0
AKR1D_pos	0.0	0.0	0.0	0.0	0.0
AKR1D2_pos	0.0	0.0	0.0	0.0	0.0
ALAASNNaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
ALACYSNaEx_pos	7.205585759489417	7.417851524859287	6.629957084108105	7.360788595658788	7.716960907340881
ALADGLNexR_pos	6.281781152141036	6.352061661972464	5.931552364536774	6.192121450732967	6.450079144008675
ALADGLNexR_neg	6.281781152141036	6.352061661972464	5.931552364536774	6.192121450732967	6.450079144008675
ALADGLYexR_pos	6.281781152141036	6.352061661972464	5.931552364536774	6.192121450732967	6.450079144008675
ALADGLYexR_neg	6.281781152141036	6.352061661972464	5.931552364536774	6.192121450732967	6.450079144008675
ALAGLNexR_pos	6.281781152141036	6.352061661972464	5.931552364536774	6.192121450732967	6.450079144008675
ALAGLNexR_neg	6.281781152141036	6.352061661972464	5.931552364536774	6.192121450732967	6.450079144008675
ALAGLNNaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
ALAGLYexR_pos	6.281781152141036	6.352061661972464	5.931552364536774	6.192121450732967	6.450079144008675
ALAGLYexR_neg	6.281781152141036	6.352061661972464	5.931552364536774	6.192121450732967	6.450079144008675
ALAR_pos	0.0	0.0	0.0	0.0	0.0
ALAR_neg	0.0	0.0	0.0	0.0	0.0
ALASERNaEx_pos	7.205585759489417	7.417851524859287	6.629957084108105	7.360788595658788	7.716960907340881
ALASm_pos	0.0	0.0	0.0	0.0	0.0
ALAt2r_pos	1.4039938446225273	1.943971631955666	1.9103741617475487	0.7343503327761302	1.8473838669735274
ALAt2r_neg	1.4039938446225273	1.943971631955666	1.9103741617475487	0.7343503327761302	1.8473838669735274
ALAt2rL_pos	1.4039938446225273	1.943971631955666	1.9103741617475487	0.7343503327761302	1.8473838669735274
ALAt2rL_neg	1.4039938446225273	1.943971631955666	1.9103741617475487	0.7343503327761302	1.8473838669735274
ALAt4_pos	8.168720473356137	7.3771639199727685	8.560188124772486	7.006295551027379	8.221342590088168
ALATA_L_pos	4.659695879393154	4.736836888125419	4.73757397263999	4.587541280619824	4.56168815249024
ALATA_L_neg	4.659695879393154	4.736836888125419	4.73757397263999	4.587541280619824	4.56168815249024
ALATHRNaEx_pos	7.205585759489417	7.417851524859287	6.629957084108105	7.360788595658788	7.716960907340881
ALAtN1_pos	0.0	0.0	0.0	0.05482081865199589	0.397001485614474
ALAtN1_neg	0.0	0.0	0.0	0.05482081865199589	0.397001485614474
ALCD1_pos	0.7104646554952004	0.609806168428954	0.22144629513758987	1.1283300467143584	0.517909614984703
ALCD1_neg	0.7104646554952004	0.609806168428954	0.22144629513758987	1.1283300467143584	0.517909614984703
ALCD21_D_pos	0.7104646554952004	0.609806168428954	0.22144629513758987	1.1283300467143584	0.517909614984703
ALCD21_L_pos	0.7104646554952004	0.609806168428954	0.22144629513758987	1.1283300467143584	0.517909614984703
ALCD22_D_pos	0.7104646554952004	0.609806168428954	0.22144629513758987	1.1283300467143584	0.517909614984703
ALCD22_L_pos	0.7104646554952004	0.609806168428954	0.22144629513758987	1.1283300467143584	0.517909614984703
ALCD2if_pos	0.7104646554952004	0.609806168428954	0.22144629513758987	1.1283300467143584	0.517909614984703
ALCD2yf_pos	7.728744313231481	8.139944244515839	7.784257799467497	8.109197811863046	7.982528497458978
ALDD20x_pos	0.0	0.0	0.0	0.0	0.017027017094455855
ALDD20xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD21_pos	0.0	0.0	0.0	0.0	0.0
ALDD2x_pos	1.119463035446239	0.0	0.14404752899469916	0.9237441503610402	1.5415946969381318
ALDD2xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD2y_pos	1.1031936376220097	0.0	0.14404752899469916	0.9237441503610402	1.5286128508878234
ALDSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0	0.0
ALKP_pos	0.0	0.0	0.36902151049930093	0.0	0.0
ALOX12_pos	2.0065588474855653	0.0	0.24481602442780676	0.3961536678526968	2.00877533997333
ALOX12R_pos	0.0	0.0	0.0	0.0	0.10380584096804156
ALOX15_pos	2.3520504557630106	3.0573150705067085	1.8799727930458012	3.5524059173290428	3.655802555742514
ALOX5_pos	0.0	1.0292984849488218	0.0	0.0	0.07871222279147483
ALOX52_pos	0.0	1.0292984849488218	0.0	0.0	0.07871222279147483
ALR2_pos	8.49801566632329	8.787845266614227	8.561821148437385	8.815784237902255	8.637069973379239
ALR3_pos	8.49801566632329	8.787845266614227	8.561821148437385	8.815784237902255	8.637069973379239
AMACR2p_pos	0.0	0.0	0.0	0.0	0.0
AMACR2r_pos	0.0	0.0	0.0	0.0	0.0
AMACRp_pos	0.0	0.0	0.0	0.0	0.0
AMACRr_pos	0.0	0.0	0.0	0.0	0.0
AMANK_pos	5.346566889315631	5.805807718908464	5.358753812526956	6.137453717737571	5.564438939746617
AMCOXO_pos	0.0	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0	0.0
AMETt2m_pos	0.0	0.0	0.0	0.0	0.0
AMETt2m_neg	0.0	0.0	0.0	0.0	0.0
AMETtn_pos	0.0	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0	0.0
AMPDA_pos	5.426973339057614	5.313862960711781	5.864104946600796	5.1624687450896305	5.970219163185325
AMPTASECG_pos	0.0	0.0	0.0	0.0	0.034682848883657046
AMPTASECGe_pos	0.0	0.0	0.0	0.0	0.034682848883657046
AMPtp_pos	0.0	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0	0.0
AMY1e_pos	7.24969987846299	7.288327536348798	6.916832770296471	7.119161464998719	7.240164552314639
AMY2e_pos	7.24969987846299	7.288327536348798	6.916832770296471	7.119161464998719	7.240164552314639
ANDRSTRNGLCte_pos	2.3991946001218545	2.4904852982538506	2.168723525311456	2.045405672697941	2.6958576169374258
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0	0.0
AP4AH1_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_neg	0.0	0.0	0.0	0.0	0.0
APNNOXte_pos	0.0	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0	0.0
APRTO2_pos	0.0	0.0	0.0	0.0	0.0
AQCOBALt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0	0.0
ARABR_pos	8.49801566632329	8.787845266614227	8.561821148437385	8.815784237902255	8.637069973379239
ARACHCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHCPT1_pos	0.0	0.0	0.0	0.0	0.0
ARACHCPT2_pos	0.0	0.0	0.0	0.0	0.0
ARACHCRNt_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHDt2_pos	0.34698238834530176	0.0	0.6861947613155064	0.0	0.978269967571637
ARACHDt2_neg	0.34698238834530176	0.0	0.6861947613155064	0.0	0.978269967571637
ARACHDtr_pos	0.0	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0	0.0
ARGLYSex_pos	6.494252799572333	6.49622288568354	6.26738120109836	6.316853354591479	6.484954975615062
ARGN_pos	0.0	0.0	0.0	0.0	0.0
ARGNm_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_neg	0.0	0.0	0.0	0.0	0.0
ARGSS_pos	0.0	0.0	0.0	0.0	0.0
ARGt4_pos	0.0	0.0	0.0	0.0	0.0
ARGtiDF_pos	3.0629395014714826	3.585606228515193	3.609989587136359	2.216068037536413	3.366321085690621
ARGtm_pos	0.0	0.0	0.0	0.0	0.0
ARGtm_neg	0.0	0.0	0.0	0.0	0.0
ARSA_pos	6.010557616845305	5.30831051710642	6.0649990995366245	5.899833092619757	5.9539244044637005
ARTCOAL1_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0	0.0
ASAH1_pos	3.8240065252867272	3.5917840815258564	3.4864118592590754	3.961950642177735	4.164635378475123
ASCBOX_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0	0.0
ASCBt4_pos	2.1944050581783694	1.5464415048745392	2.052223468302197	1.517122750860735	2.0656761167635636
ASCBt4_neg	2.1944050581783694	1.5464415048745392	2.052223468302197	1.517122750860735	2.0656761167635636
ASNALANaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
ASNCYSNaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
ASNGLNNaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
ASNNm_pos	5.741476587167621	5.670518635151458	5.8934642465194775	5.738776676387164	5.601635060997991
ASNS1_pos	1.4986030561049128	2.014802801844914	1.0300502297406688	1.5767047795325855	2.1134852488747193
ASNSERNaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
ASNt4_pos	8.13135750674941	7.278349774817867	8.516693423232246	6.964924139918314	8.17560901748729
ASNTHRNaEx_pos	7.179062602586592	7.414359284772276	6.603144716287939	7.344710426533692	7.6977421692238925
ASNtm_pos	0.0	0.0	0.0	0.0	0.0
ASNtN1_pos	0.0	0.0	0.0	0.05482081865199589	0.397001485614474
ASNtN1_neg	0.0	0.0	0.0	0.05482081865199589	0.397001485614474
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0	0.0
ASP1DC_pos	0.0	0.0	0.0	0.0	0.0
ASPCTr_pos	3.8371300773155705	2.042570170121768	3.9935607629303274	2.726897184389506	3.866157439137064
ASPCTr_neg	3.8371300773155705	2.042570170121768	3.9935607629303274	2.726897184389506	3.866157439137064
ASPDt6_pos	0.047914991195112486	0.00981190034542127	0.061324957065564956	0.015894370140700085	0.07467737947290827
ASPDxt_pos	0.0	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0	0.0
ASPGLUm_pos	0.0	0.0	0.0	0.0	0.0
ASPNATm_pos	0.0	0.0	0.0	0.0	0.0
ASPt6_pos	0.047914991195112486	0.00981190034542127	0.061324957065564956	0.015894370140700085	0.07467737947290827
ASPTA_pos	4.151211131295645	3.6439291767559703	4.5055898684423585	3.919770062580952	4.3780064042652285
ASPTA_neg	4.151211131295645	3.6439291767559703	4.5055898684423585	3.919770062580952	4.3780064042652285
ASPTAm_pos	0.0	0.0	0.0	0.0	0.0
ASPTAm_neg	0.0	0.0	0.0	0.0	0.0
ATP1ter_pos	0.0	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0	0.0
ATPasel_pos	13.45384517715342	13.95778220149444	13.368414944464746	13.897933130783382	13.464011058663642
ATPH1e_pos	6.1465086064879	6.168550438623187	6.309955724449582	5.997567432991514	5.869409955799666
ATPH2e_pos	6.1465086064879	6.168550438623187	6.309955724449582	5.997567432991514	5.869409955799666
ATPS4m_pos	8.479791529558518	8.124969016481334	8.590842331386174	7.458033434995555	8.429739752040726
ATPtm_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0	0.0
B_MANNASEly_pos	2.347028122867906	2.768047119383845	2.4655148329964627	1.631553362670649	2.6320974133329296
B3GALT3g_pos	0.0	0.0	0.0	0.0	0.2067006756066056
B3GALT41g_pos	7.996141658114191	7.87376024526355	8.803992205295138	8.178672345532563	8.09067967429392
B3GALT42g_pos	7.996141658114191	7.87376024526355	8.803992205295138	8.178672345532563	8.09067967429392
B3GALT43g_pos	7.996141658114191	7.87376024526355	8.803992205295138	8.178672345532563	8.09067967429392
B3GALT44g_pos	7.996141658114191	7.87376024526355	8.803992205295138	8.178672345532563	8.09067967429392
B3GALT5g_pos	0.4333131586788578	0.0	0.17949228301183498	0.3147308332614068	0.3349709167331277
B3GALTg_pos	0.0	0.0	0.0	0.0	0.0
B3GNT11g_pos	0.7245397793242392	0.7070313746221418	0.8169433329738351	0.5908184991821437	0.9587472645778278
B3GNT12g_pos	0.7245397793242392	0.7070313746221418	0.8169433329738351	0.5908184991821437	0.9587472645778278
B3GNT310g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT311g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT312g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT313g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT314g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT315g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT31g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT32g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT33g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT34g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT35g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT36g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT37g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT39g_pos	3.604269592816738	4.592623750557274	3.5786789599343	4.1999902303353	3.6945570263392877
B3GNT51g_pos	3.82371519166856	2.6095280193133275	3.323913567823616	2.8447417658989287	4.073553089803418
BAAT1x_pos	0.0	0.0	0.0	0.0	0.0
BAAT2x_pos	0.0	0.0	0.0	0.0	0.0
BAAT3x_pos	0.0	0.0	0.0	0.0	0.0
BAAT4x_pos	0.0	0.0	0.0	0.0	0.0
BACCL_pos	0.0	0.0	0.0	0.0	0.0
BACCLm_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.0	0.0	0.0	0.0	0.0
BAMPPALDOX_pos	0.0	0.0	0.0	0.0	0.017027017094455855
BAMPPALDOXm_pos	0.0	0.0	0.0	0.0	0.0
BBHOX_pos	0.0	0.0	0.0	0.0	0.0
BCDO_pos	0.0	0.0	0.0	0.0	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0	0.0
BDHm_pos	0.0	0.0	0.0	0.0	0.0
BDHm_neg	0.0	0.0	0.0	0.0	0.0
BDMT_L_pos	5.1830094652915975	6.0019470391280105	5.18410113636121	5.062133657017448	5.112041515571872
BDMT_U_pos	5.1830094652915975	6.0019470391280105	5.18410113636121	5.062133657017448	5.112041515571872
BETALDHxm_pos	0.0	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0	0.0
BHMT_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILDGLCURte_pos	2.69155060462585	2.836638227913062	2.2701499458027405	2.3914832701417277	3.138280287198313
BILDGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURte_pos	2.3991946001218545	2.4904852982538506	2.168723525311456	2.045405672697941	2.6958576169374258
BILGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILIRED_pos	5.071440218122611	5.508458649310852	5.017583490732314	5.181104335431675	5.397822832659784
BILIRUBt2_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0	0.0
BMTer_L_pos	2.977659108818697	2.855467227748271	3.05824165466706	2.4844904690805785	3.178957660092264
BMTer_U_pos	2.977659108818697	2.855467227748271	3.05824165466706	2.4844904690805785	3.178957660092264
BPNT_pos	3.5769437556303423	2.674216761699845	3.96105612004809	2.393664750692565	3.218977271258069
