	Ob.EPA.c_S137_L007_R1_001	Ob.EPA.e_S153_L007_R1_001	Ob.1012.b_S133_L007_R1_001	WT.911.b_S129_L007_R1_001
PROAKGOX1r_pos	10.038768129261937	10.151035571682808	9.882474928915547	9.460046272501977
PROD2_pos	7.291953433976359	7.331185678234804	7.362908171416304	7.806517400631375
PROD2m_pos	6.93451650158608	7.414135532984451	7.147103143924099	6.62702310555406
PRODt2r_pos	3.456806149230474	4.040015678847879	3.72137265947682	3.5298209465286954
PRODt2r_neg	3.456806149230474	4.040015678847879	3.72137265947682	3.5298209465286954
PRODt2rL_pos	3.456806149230474	4.040015678847879	3.72137265947682	3.5298209465286954
PRODt2rL_neg	3.456806149230474	4.040015678847879	3.72137265947682	3.5298209465286954
PROSTGD2t_pos	3.6926503700355298	4.066950243924627	3.168321115739723	4.710393192170516
PROSTGD2t_neg	3.6926503700355298	4.066950243924627	3.168321115739723	4.710393192170516
PROSTGE1t_pos	3.6926503700355298	4.066950243924627	3.168321115739723	4.710393192170516
PROSTGE1t_neg	3.6926503700355298	4.066950243924627	3.168321115739723	4.710393192170516
PROSTGE1t3_pos	1.6088092426755238	2.1602748314085933	1.8875252707415875	0.5753123306874368
PROSTGE2t_pos	3.9326281570221266	4.166715444966422	3.371558862611963	4.781884234541486
PROSTGE2t_neg	3.9326281570221266	4.166715444966422	3.371558862611963	4.781884234541486
PROSTGE2t2_pos	8.05837061728876	8.360452071768867	8.40526912961498	7.51064550409004
PROSTGE2t2_neg	8.05837061728876	8.360452071768867	8.40526912961498	7.51064550409004
PROSTGE2t3_pos	1.6088092426755238	2.1602748314085933	1.8875252707415875	0.5753123306874368
PROSTGF2t_pos	8.05837061728876	8.360452071768867	8.40526912961498	7.51064550409004
PROSTGF2t_neg	8.05837061728876	8.360452071768867	8.40526912961498	7.51064550409004
PROSTGH2t_pos	0.0	0.0	0.0	0.0
PROSTGH2t_neg	0.0	0.0	0.0	0.0
PROSTGI2t_pos	0.0	0.0	0.0	0.0
PROSTGI2t_neg	0.0	0.0	0.0	0.0
PROSTGI2tr_pos	0.0	0.0	0.0	0.0
PROSTGI2tr_neg	0.0	0.0	0.0	0.0
PROt2r_pos	3.456806149230474	4.040015678847879	3.72137265947682	3.5298209465286954
PROt2r_neg	3.456806149230474	4.040015678847879	3.72137265947682	3.5298209465286954
PROt2rL_pos	3.456806149230474	4.040015678847879	3.72137265947682	3.5298209465286954
PROt2rL_neg	3.456806149230474	4.040015678847879	3.72137265947682	3.5298209465286954
PROt4_pos	8.773732650607855	8.985130373466898	8.619266268489191	8.395919659458956
PRPNCOAHYDm_pos	9.743277645447051	9.876532294302947	9.626712901530842	8.801902321681057
PRPNCOAHYDx_pos	8.419960177847889	8.602067837884414	8.329213313342738	6.7824085649273735
PRPPS_pos	4.694323060125386	4.868884273028773	4.414812060565847	4.465974464504069
PRPPS_neg	4.694323060125386	4.868884273028773	4.414812060565847	4.465974464504069
PS_HSter_pos	0.0	0.0	0.0	0.0
PS_HSter_neg	0.0	0.0	0.0	0.0
PS_HStg_pos	0.0	0.0	0.0	0.0
PS_HStg_neg	0.0	0.0	0.0	0.0
PSDm_hs_pos	4.547203024756931	4.659353759170051	4.4495613746132365	3.7570232465074596
PSERT_pos	0.5459683691052925	0.8953026213333066	0.7824085649273732	0.3103401206121505
PSFLIP_pos	0.8559896973084807	1.0908534304511135	0.9855004303048849	1.1243281350022019
PSFLIPm_pos	0.8559896973084807	1.0908534304511135	0.9855004303048849	1.1243281350022019
PSP_L_pos	3.3645724322958563	3.2234225499349374	2.8875252707415875	2.7845039829295666
PSSA1_hs_pos	4.320484678017694	4.3334237337251915	4.1715271060388135	4.034743949324734
PSSA1_hs_neg	4.320484678017694	4.3334237337251915	4.1715271060388135	4.034743949324734
PSSA2_hs_pos	3.439623137557117	3.1521834190550453	3.3881895371560837	2.948600847493356
PSSA2_hs_neg	3.439623137557117	3.1521834190550453	3.3881895371560837	2.948600847493356
PSt3_pos	0.0	0.0	0.0	0.0
PSt3_neg	0.0	0.0	0.0	0.0
PTDCACRNCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
PTDCACRNCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
PTDCACRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
PTDCAt_pos	0.0	0.0	0.0	0.0
PTDCAt_neg	0.0	0.0	0.0	0.0
PTE2x_pos	5.811214117513239	6.017699252693033	6.025028794491522	4.491211756003092
PTE3x_pos	4.837438714856374	5.081510068120917	4.754353071692127	2.488000770834068
PTE4x_pos	4.837438714856374	5.081510068120917	4.754353071692127	2.488000770834068
PTE5x_pos	4.837438714856374	5.081510068120917	4.754353071692127	2.488000770834068
PTHPS_pos	5.649615459063409	5.582556003014061	5.77082904603249	5.4269356196483365
PTHPSn_pos	5.649615459063409	5.582556003014061	5.77082904603249	5.4269356196483365
PTPAT_pos	7.1318569606087925	7.325710207515785	7.18685706717715	6.343407822297814
PTRCAT1_pos	6.682011390800693	6.229780166733327	6.528102429302396	6.10936055940423
PTRCOX1_pos	0.8797057662822882	1.01435529297707	1.3840498067951597	0.8639384504239714
PUNP1_pos	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP1_neg	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP2_pos	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP2_neg	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP3_pos	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP3_neg	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP4_pos	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP4_neg	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP5_pos	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP5_neg	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP6_pos	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP6_neg	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP7_pos	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PUNP7_neg	4.9740703670240265	4.830863756751758	4.83541884047548	4.940166750482817
PVD3_pos	0.0	0.0	0.0	0.0
PVD3_neg	0.0	0.0	0.0	0.0
PYAM5POr_pos	6.409390936137702	6.469234793667656	6.403608583543695	6.359134582065828
PYAM5Ptm_pos	0.0	0.0	0.0	0.0
PYAM5Ptm_neg	0.0	0.0	0.0	0.0
PYDAMK_pos	4.334139178838237	4.698774108903683	4.247927513443585	3.641546029087524
PYDAMtr_pos	0.0	0.0	0.0	0.0
PYDAMtr_neg	0.0	0.0	0.0	0.0
PYDX5Ptm_pos	0.0	0.0	0.0	0.0
PYDX5Ptm_neg	0.0	0.0	0.0	0.0
PYDXDH_pos	5.1815001517046095	5.549977142771825	5.179112900678563	4.334139178838237
PYDXK_pos	4.334139178838237	4.698774108903683	4.247927513443585	3.641546029087524
PYDXNK_pos	4.334139178838237	4.698774108903683	4.247927513443585	3.641546029087524
PYDXNtr_pos	0.0	0.0	0.0	0.0
PYDXNtr_neg	0.0	0.0	0.0	0.0
PYDXPP_pos	0.22650852980867975	0.5558161550616397	0.8953026213333066	0.3334237337251918
PYDXtr_pos	0.0	0.0	0.0	0.0
PYDXtr_neg	0.0	0.0	0.0	0.0
PYK_pos	8.771456455506366	9.42574042431621	8.854494418154875	7.569931537650767
PYLALDOX_pos	10.847198319174934	11.086866014905132	10.7929610654555	9.6977321257776
PYLALDOXm_pos	10.710419023234163	10.986986817431832	10.75802328932175	10.320789268970136
PYNP2r_pos	6.8442349877587505	6.785158177399984	6.971543553950772	6.645009884391095
PYNP2r_neg	6.8442349877587505	6.785158177399984	6.971543553950772	6.645009884391095
PYRt2m_pos	5.467605550082998	5.613531652917927	5.12350066435096	4.5668151540108965
PYRt2m_neg	5.467605550082998	5.613531652917927	5.12350066435096	4.5668151540108965
PYRt2p_pos	6.853621455748828	6.992768430768924	6.662917554868155	5.609991295212678
PYRt2p_neg	6.853621455748828	6.992768430768924	6.662917554868155	5.609991295212678
PYRt2r_pos	6.853621455748828	6.995710628907104	6.66519377274042	5.616181231331876
PYRt2r_neg	6.853621455748828	6.995710628907104	6.66519377274042	5.616181231331876
QUILSYN_pos	0.0	0.0	0.0	0.0
RADH_pos	0.0	0.0	0.0	0.0
RADH2_pos	0.0	0.0	0.0	0.0
RADH3_pos	0.0	0.0	0.0	0.0
RADH4_pos	0.0	0.0	0.0	0.0
RAHY_pos	0.0	0.0	0.0	0.0
RAI1_pos	0.0	0.0	0.0	0.0
RAI1_neg	0.0	0.0	0.0	0.0
RAI2_pos	0.0	0.0	0.0	0.0
RAI2_neg	0.0	0.0	0.0	0.0
RAI3_pos	10.858128677254838	11.153495032094995	10.834068050400141	9.920486845636148
RAI3_neg	10.858128677254838	11.153495032094995	10.834068050400141	9.920486845636148
RAI4_pos	0.0	0.0	0.0	0.0
RAI4_neg	0.0	0.0	0.0	0.0
RAtn_pos	0.0	0.0	0.0	0.0
RAtn_neg	0.0	0.0	0.0	0.0
RAtn3_pos	0.0	0.0	0.0	0.0
RAtn3_neg	0.0	0.0	0.0	0.0
RBFK_pos	5.371210343455566	5.545041683467464	5.4269356196483365	4.603477988254004
RBK_pos	3.7311832415722	3.552131108253784	3.608809242675524	3.5582676340557358
RBK_D_pos	3.7311832415722	3.552131108253784	3.608809242675524	3.5582676340557358
RBTt_pos	0.0	0.0	0.0	0.0
RDH1_pos	7.328585176788811	7.924456238622889	7.356319909711718	5.768713657030485
RDH1_neg	7.328585176788811	7.924456238622889	7.356319909711718	5.768713657030485
RDH1a_pos	6.811984719351674	7.2289148669594265	6.668317719915721	6.160678213220501
RDH2_pos	4.447579196548882	4.529820946528695	4.273515889702116	4.37851162325373
RDH2_neg	4.447579196548882	4.529820946528695	4.273515889702116	4.37851162325373
RDH2a_pos	6.491532461804321	6.967283907835657	6.36387192485753	5.862699340976598
RDH3_pos	4.447579196548882	4.529820946528695	4.273515889702116	4.37851162325373
RDH3_neg	4.447579196548882	4.529820946528695	4.273515889702116	4.37851162325373
RDH3a_pos	6.491532461804321	6.967283907835657	6.36387192485753	5.862699340976598
RDH4_pos	4.447579196548882	4.529820946528695	4.273515889702116	4.37851162325373
RDH4_neg	4.447579196548882	4.529820946528695	4.273515889702116	4.37851162325373
RETFA_pos	0.0	0.0	0.0	0.0
RETFAt_pos	0.0	0.0	0.0	0.0
RETFAt1_pos	0.0	0.0	0.0	0.0
RETFAt2_pos	0.0	0.0	0.0	0.0
RETH_pos	0.0	0.0	0.0	0.0
RETH1_pos	0.0	0.0	0.0	0.0
RETH1e_pos	0.0	0.0	0.0	0.0
RETH2_pos	0.0	0.0	0.0	0.0
RETH2e_pos	0.0	0.0	0.0	0.0
RETHe_pos	0.0	0.0	0.0	0.0
RETI1_pos	0.0	0.0	0.0	0.0
RETI1_neg	0.0	0.0	0.0	0.0
RETI2_pos	0.0	0.0	0.0	0.0
RETI2_neg	0.0	0.0	0.0	0.0
RETI3_pos	0.0	0.0	0.0	0.0
RETI3_neg	0.0	0.0	0.0	0.0
RETNCOA_pos	0.0	0.0	0.0	0.0
RETNGLCt_pos	0.0	0.0	0.0	0.0
RETNGLCt2_pos	0.0	0.0	0.0	0.0
RETNGLCt2r_pos	0.0	0.0	0.0	0.0
RETNGLCtr_pos	0.0	0.0	0.0	0.0
RETNt_pos	0.0	0.0	0.0	0.0
RETNt_neg	0.0	0.0	0.0	0.0
RETNtr_pos	0.0	0.0	0.0	0.0
RETNtr2_pos	0.0	0.0	0.0	0.0
RETt_pos	0.0	0.0	0.0	0.0
RIBFLVt3_pos	0.0	0.0	0.0	0.0
RIBt_pos	0.0	0.0	0.0	0.0
RIBt_neg	0.0	0.0	0.0	0.0
RIBt2_pos	0.0	0.0	0.0	0.0
RNDR1_pos	2.513490745588118	3.050501697446727	2.776103988073164	2.1342209397606338
RNDR2_pos	2.513490745588118	3.050501697446727	2.776103988073164	2.1342209397606338
RNDR3_pos	2.513490745588118	3.050501697446727	2.776103988073164	2.1342209397606338
RNDR4_pos	2.513490745588118	3.050501697446727	2.776103988073164	2.1342209397606338
RNMK_pos	4.465974464504069	4.676380255466924	4.800123352826528	4.702103406629387
RPE_pos	4.456806149230474	4.750606504835592	4.4046306842176115	4.299391206126829
RPE_neg	4.456806149230474	4.750606504835592	4.4046306842176115	4.299391206126829
RPI_pos	2.985500430304885	3.04788732939655	2.657640005207824	2.1634987322828794
RPI_neg	2.985500430304885	3.04788732939655	2.657640005207824	2.1634987322828794
RTOTAL2CRNCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
RTOTAL2CRNCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
RTOTAL2CRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
RTOTAL2t_pos	0.0	0.0	0.0	0.0
RTOTAL2t_neg	0.0	0.0	0.0	0.0
RTOTAL3CRNCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
RTOTAL3CRNCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
RTOTAL3CRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
RTOTAL3t_pos	0.0	0.0	0.0	0.0
RTOTAL3t_neg	0.0	0.0	0.0	0.0
RTOTALCRNCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
RTOTALCRNCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
RTOTALCRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
RTOTALt_pos	0.0	0.0	0.0	0.0
RTOTALt_neg	0.0	0.0	0.0	0.0
Rtotaltl_pos	0.0	0.0	0.0	0.0
Rtotaltl_neg	0.0	0.0	0.0	0.0
Rtotaltp_pos	0.0	0.0	0.0	0.0
Rtotaltp_neg	0.0	0.0	0.0	0.0
S23T2g_pos	6.247547806890298	6.555816155061639	6.233811384293157	7.016919688407886
S23T3g_pos	5.604071323668861	5.938050499534043	5.854494418154875	5.521050736900963
S23T4g_pos	6.247547806890298	6.555816155061639	6.233811384293157	7.016919688407886
S23Tg_pos	4.729552770453971	4.94626298433245	4.3334237337251915	5.224580566083445
S26Tg_pos	6.0332027259372225	6.198297694860147	5.700439718141092	5.098032082960526
S2L2FN2M2MASNt_pos	0.0	0.0	0.0	0.0
S2L2FN2M2MASNtly_pos	0.0	0.0	0.0	0.0
S2L2N2M2MASNtly_pos	0.0	0.0	0.0	0.0
S2T1g_pos	0.4005379295837288	0.4005379295837288	0.48542682717024166	0.43295940727610627
S2T2g_pos	0.4005379295837288	0.4005379295837288	0.48542682717024166	0.43295940727610627
S2T3g_pos	0.4005379295837288	0.4005379295837288	0.48542682717024166	0.43295940727610627
S2T4g_pos	2.37851162325373	2.933572638261024	2.4462562298895643	2.277984747299765
S2TASE1ly_pos	2.3248106034204836	2.7548875021634687	2.3362833878644325	2.411426245726465
S2TASE2ly_pos	2.3248106034204836	2.7548875021634687	2.3362833878644325	2.411426245726465
S2TASE3ly_pos	2.3248106034204836	2.7548875021634687	2.3362833878644325	2.411426245726465
S2TASE4ly_pos	0.0	0.0	0.0	0.0
S2TASE5ly_pos	0.0	0.0	0.0	0.0
S3T1g_pos	0.28688114778816154	0.3785116232537299	0.6870606883398922	0.6040713236688608
S3T2g_pos	0.0	0.15055967657538138	0.12432813500220177	0.0
S3T3g_pos	3.938285791884053	4.084914659767938	3.596935142387232	4.354028938054387
S3TASE1ly_pos	0.0	0.0	0.0	0.0
S3TASE1ly_neg	0.0	0.0	0.0	0.0
S3TASE2ly_pos	0.0	0.0	0.0	0.0
S3TASE2ly_neg	0.0	0.0	0.0	0.0
S3TASE3ly_pos	0.0	0.0	0.0	0.0
S3TASE3ly_neg	0.0	0.0	0.0	0.0
S4T1g_pos	3.423578170981797	3.3757345385831563	3.282439805006387	2.759155833800272
S4T2g_pos	3.423578170981797	3.3757345385831563	3.282439805006387	2.759155833800272
S4T3g_pos	3.423578170981797	3.3757345385831563	3.282439805006387	2.759155833800272
S4T4g_pos	0.0	0.0	0.0	0.0
S4T5g_pos	0.0	0.0	0.0	0.0
S4T6g_pos	3.423578170981797	3.3757345385831563	3.282439805006387	2.759155833800272
S4TASE1ly_pos	4.4822029262959555	4.995936703504587	4.275752048828529	3.8318772411916733
S4TASE1ly_neg	4.4822029262959555	4.995936703504587	4.275752048828529	3.8318772411916733
S4TASE2ly_pos	4.4822029262959555	4.995936703504587	4.275752048828529	3.8318772411916733
S4TASE2ly_neg	4.4822029262959555	4.995936703504587	4.275752048828529	3.8318772411916733
S4TASE3ly_pos	4.4822029262959555	4.995936703504587	4.275752048828529	3.8318772411916733
S4TASE3ly_neg	4.4822029262959555	4.995936703504587	4.275752048828529	3.8318772411916733
S4TASE4ly_pos	4.4822029262959555	4.995936703504587	4.275752048828529	3.8318772411916733
S4TASE4ly_neg	4.4822029262959555	4.995936703504587	4.275752048828529	3.8318772411916733
S4TASE5ly_pos	4.4822029262959555	4.995936703504587	4.275752048828529	3.8318772411916733
S4TASE5ly_neg	4.4822029262959555	4.995936703504587	4.275752048828529	3.8318772411916733
S6T10g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T11g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T12g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T13g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T14g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T15g_pos	0.22650852980867975	0.27500704749986976	0.45417589318580215	0.7824085649273732
S6T16g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T17g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T18g_pos	0.22650852980867975	0.27500704749986976	0.45417589318580215	0.7824085649273732
S6T19g_pos	0.2630344058337938	0.7136958148433591	0.7990873060740036	1.1309308698264486
S6T1g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T20g_pos	0.2630344058337938	0.7136958148433591	0.7990873060740036	1.1309308698264486
S6T21g_pos	0.2630344058337938	0.7136958148433591	0.7990873060740036	1.1309308698264486
S6T22g_pos	0.2016338611696504	0.5160151470036647	0.6870606883398922	0.765534746362977
S6T23g_pos	0.2016338611696504	0.5160151470036647	0.6870606883398922	0.765534746362977
S6T24g_pos	0.2630344058337938	0.7136958148433591	0.7990873060740036	1.1309308698264486
S6T25g_pos	6.48944659862258	6.823239844131022	6.322829497628894	5.899659026377443
S6T2g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T3g_pos	0.22650852980867975	0.27500704749986976	0.45417589318580215	0.7824085649273732
S6T4g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T5g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T6g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T7g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T8g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6T9g_pos	1.0496307677246008	1.1634987322828796	1.2016338611696504	0.5753123306874368
S6TASE10ly_pos	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE10ly_neg	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE11ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE11ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE12ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE12ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE13ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE13ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE14ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE14ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE15ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE15ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE16ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE16ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE17ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE17ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE18ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE18ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE19ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE19ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE1ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE1ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE20ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE20ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE21ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE21ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE22ly_pos	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE22ly_neg	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE23ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE23ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE24ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE24ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE25ly_pos	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE25ly_neg	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE26ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE26ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE2ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE2ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE3ly_pos	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE3ly_neg	6.2688460628731955	6.590961241342599	6.178316271701453	5.884842093799463
S6TASE4ly_pos	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE4ly_neg	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE5ly_pos	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE5ly_neg	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE6ly_pos	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE6ly_neg	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE7ly_pos	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE7ly_neg	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE8ly_pos	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE8ly_neg	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE9ly_pos	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
S6TASE9ly_neg	4.674404153937691	5.001126665454284	4.754353071692127	4.524189078449365
SACCD3m_pos	7.0475602000256865	7.274727572787301	6.629065137092279	6.6117625600648715
SACCD4m_pos	7.0475602000256865	7.274727572787301	6.629065137092279	6.6117625600648715
SADT_pos	6.273702368735646	6.535119821599801	6.155830171556525	6.1622906135457995
SALMCOM_pos	14.395941743651358	14.666267283005206	15.309717919665012	15.041873863158584
SALMCOM2_pos	2.4620523187964327	2.070389327891398	2.3757345385831563	1.6229303509201767
SAMHISTA_pos	5.357200084860054	5.628481994383899	5.218781167784069	4.594548549550354
SARCOXp_pos	7.424754167004552	7.569779675014744	7.349966746971192	7.556659320903974
SARCStex_pos	0.0	0.0	0.0	0.0
SARCStm_pos	0.0	0.0	0.0	0.0
SARCStp_pos	0.0	0.0	0.0	0.0
SARDHm_pos	8.230116532091527	8.509695841933388	8.035678889439229	7.90442388399708
