	Ob.EPA.a_S122_L007_R1_001
EX_fucfuc12gal14acglcgalgluside_hs(e)_pos	11037.010670930587
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e)_pos	9626.170944002542
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e)_pos	8886.766486002864
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e)_pos	9517.248521366964
EX_fucfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucfucgalacglcgalgluside_hs(e)_pos	11106.735659725424
EX_fucgal14acglcgalgluside_hs(e)_neg	0.0
EX_fucgal14acglcgalgluside_hs(e)_pos	11493.738113523134
EX_fucgalfucgalacglcgalgluside_hs(e)_neg	0.0
EX_fucgalfucgalacglcgalgluside_hs(e)_pos	10151.138660160485
EX_fucgalgbside_hs(e)_neg	0.0
EX_fucgalgbside_hs(e)_pos	10390.186868069755
EX_g1p(e)_neg	0.0
EX_g1p(e)_pos	5.378123978961864
EX_gal(e)_neg	4111.513121540552
EX_galacglcgalgbside_hs(e)_neg	0.0
EX_galacglcgalgbside_hs(e)_pos	9392.496593583053
EX_galfuc12gal14acglcgalgluside_hs(e)_neg	0.0
EX_galfuc12gal14acglcgalgluside_hs(e)_pos	10294.065833851791
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galfucgalacglcgal14acglcgalgluside_hs(e)_pos	9181.654665806736
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_neg	0.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e)_pos	8270.569728049652
EX_galgalgalthcrm_hs(e)_neg	0.0
EX_galgalgalthcrm_hs(e)_pos	9608.30560429661
EX_galside_hs(e)_neg	0.0
EX_galside_hs(e)_pos	5.7
EX_gam(e)_neg	6376.300188725047
EX_gbside_hs(e)_neg	0.0
EX_gbside_hs(e)_pos	11212.070712043796
EX_gchola(e)_neg	3.8
EX_gchola(e)_pos	11684.176333127738
EX_gd1b2_hs(e)_neg	0.0
EX_gd1b2_hs(e)_pos	12340.108289353195
EX_gd1c_hs(e)_neg	0.0
EX_gd1c_hs(e)_pos	12437.481558085867
EX_gdp(e)_neg	3.089968588901444
EX_gdp(e)_pos	3.089968588901444
EX_glc(e)_neg	2.375
EX_glc(e)_pos	2566.9387062572273
EX_glcur(e)_neg	5.319595629366019
EX_glcur(e)_pos	10.919322422683981
EX_glgchlo(e)_neg	0.0
EX_glgchlo(e)_pos	13573.837686946677
EX_gln_L(e)_neg	4.860801657706143
EX_gln_L(e)_pos	8006.6837576538355
EX_gltcho(e)_neg	0.0
EX_gltcho(e)_pos	14815.773861930815
EX_gltdechol(e)_neg	0.0
EX_gltdechol(e)_pos	3800.0
EX_glu_L(e)_neg	3.6089399815234953
EX_glu_L(e)_pos	8391.535507985824
EX_gluala(e)_neg	5.389834821437327
EX_gluala(e)_pos	9213.46200012861
EX_gly(e)_neg	5602.046748843601
EX_glyb(e)_neg	18.342540514885197
EX_glyb(e)_pos	10250.520094125264
EX_glyc(e)_neg	4111.513121540552
EX_glyc_S(e)_neg	0.0
EX_glyc_S(e)_pos	6265.503389366515
EX_glygly(e)_neg	12520.526469946177
EX_glygn2(e)_neg	13.450214951945426
EX_glygn2(e)_pos	0.0
EX_glygn4(e)_neg	4.275
EX_glygn4(e)_pos	13.450214951945426
EX_glygn5(e)_neg	5.075036905963605
EX_glygn5(e)_pos	19.492308901843035
EX_glyleu(e)_neg	9614.580124735097
EX_glyphe(e)_neg	10803.291539958362
EX_glypro(e)_neg	9343.00304522636
EX_glysar(e)_neg	16989.64890327971
EX_gmp(e)_neg	6.2667211464638495
EX_gmp(e)_pos	7.307275840972679
EX_gp1c_hs(e)_neg	0.0
EX_gp1c_hs(e)_pos	13066.181633269382
EX_gp1calpha_hs(e)_neg	0.0
EX_gp1calpha_hs(e)_pos	13098.055881824574
EX_gq1b_hs(e)_neg	0.0
EX_gq1b_hs(e)_pos	12868.589907299853
EX_gq1balpha_hs(e)_neg	0.0
EX_gq1balpha_hs(e)_pos	12790.349310634414
EX_gsn(e)_neg	5909.283336327091
EX_gt1a_hs(e)_neg	0.0
EX_gt1a_hs(e)_pos	12614.090819164523
EX_gthox(e)_neg	0.0
EX_gthox(e)_pos	15161.04890391028
EX_gthrd(e)_neg	2.5686420174413644
EX_gthrd(e)_pos	13795.058615528305
EX_gtp(e)_neg	3.089968588901444
EX_gtp(e)_pos	0.0
EX_gua(e)_neg	6.618676464115675
EX_gua(e)_pos	6238.458301143463
EX_gum(e)_neg	3800.0
EX_gum(e)_pos	0.0
EX_gumdchac(e)_neg	0.0
EX_gumdchac(e)_pos	3800.0
EX_gumgchol(e)_neg	0.0
EX_gumgchol(e)_pos	13573.837686946676
EX_gumtchol(e)_neg	0.0
EX_gumtchol(e)_pos	14815.773861930815
EX_h(e)_neg	234.37758977956014
EX_h(e)_pos	2220.338257810199
EX_h2o(e)_neg	245.71723438300774
EX_h2o(e)_pos	3461.7905716024434
EX_h2o2(e)_neg	3.971911120165432
EX_h2o2(e)_pos	5708.701403909333
EX_ha(e)_neg	36.64046293177438
EX_ha(e)_pos	18575.96599940547
EX_ha_pre1(e)_neg	14.722195297479123
EX_ha_pre1(e)_pos	19028.83130694502
EX_hco3(e)_neg	434.3788873453297
EX_hco3(e)_pos	5249.841098793959
EX_hcoumarin(e)_neg	0.0
EX_hcoumarin(e)_pos	7.464187623837474
EX_hdca(e)_neg	6.571682911075564
EX_hdca(e)_pos	12908.358348865588
EX_hdcea(e)_neg	10172.255512877802
EX_hestratriol(e)_neg	0.0
EX_hestratriol(e)_pos	50445.64279461073
EX_hexc(e)_neg	9.88208623284685
EX_hexc(e)_pos	0.0
EX_his_L(e)_neg	5246.450959028423
EX_hista(e)_neg	10.679372046444142
EX_hista(e)_pos	5246.450959028424
EX_hom_L(e)_neg	0.0
EX_hom_L(e)_pos	0.0
EX_hpdca(e)_neg	32.640024334846196
EX_hpdca(e)_pos	0.0
EX_hspg(e)_neg	345.6552012870967
EX_hspg(e)_pos	0.0
EX_htaxol(e)_neg	0.0
EX_htaxol(e)_pos	7.464187623837474
EX_hxan(e)_neg	5.827416522332231
EX_hxan(e)_pos	6121.073263087658
EX_hyptaur(e)_neg	2850.0
EX_hyptaur(e)_pos	4750.0
EX_i(e)_neg	10.019618325322819
EX_i(e)_pos	0.0
EX_idour(e)_neg	0.0
EX_idour(e)_pos	448.31311376617805
EX_idp(e)_neg	2.149084429548874
EX_idp(e)_pos	3.22666341670507
EX_ile_L(e)_neg	4.75
EX_ile_L(e)_pos	7615.330456172424
EX_imp(e)_neg	0.0
EX_imp(e)_pos	7.43677620415506
EX_inost(e)_neg	10.707257326219882
EX_inost(e)_pos	6276.627322540251
EX_ins(e)_neg	6030.147373136068
EX_itp(e)_neg	3.22666341670507
EX_itp(e)_pos	3.224400696601669
EX_ivcrn_neg	0.0
EX_ivcrn_pos	10750.925911235285
EX_k(e)_neg	0.0
EX_k(e)_pos	0.0
EX_ksi(e)_neg	4.039576979782178
EX_ksi(e)_pos	1797.0652123376315
EX_ksi_deg1(e)_neg	0.0
EX_ksi_deg1(e)_pos	1768.8142341645855
EX_ksii_core2(e)_neg	99.41585286312716
EX_ksii_core2(e)_pos	295.3004089746359
EX_ksii_core4(e)_neg	107.28773519723981
EX_ksii_core4(e)_pos	487.22861468742894
EX_lac_D(e)_neg	2.353265940469655
EX_lac_D(e)_pos	3539.6054207845546
EX_lac_L(e)_neg	2.353265940469655
EX_lac_L(e)_pos	3491.466665645925
EX_lcts(e)_neg	4.349227733474751
EX_lcts(e)_pos	7307.201373264329
EX_leu_L(e)_neg	4.75
EX_leu_L(e)_pos	3789.61299653891
EX_leugly(e)_neg	9614.580124735096
EX_leuktrA4(e)_neg	3.5250843167884627
EX_leuktrA4(e)_pos	4399.446340865723
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3515.7705948505304
EX_leuktrC4(e)_neg	5.692208442925415
EX_leuktrC4(e)_pos	22221.004259791112
EX_leuktrD4(e)_neg	4.161229852104652
EX_leuktrD4(e)_pos	17864.624725208316
EX_leuktrE4(e)_neg	4.763671547685673
EX_leuktrE4(e)_pos	17578.25657261328
EX_leuktrF4(e)_neg	5.623680948485672
EX_leuktrF4(e)_pos	21193.495933310016
EX_leuleu(e)_neg	10191.743382391796
EX_lgnc(e)_neg	20.80092739654763
EX_lgnc(e)_pos	9.882086232846854
EX_limnen(e)_neg	7.464187623837472
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.651196009867549
EX_lneldc(e)_pos	9097.629824467727
EX_lnlc(e)_neg	6.0273656277169145
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.888376317077119
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.525779557005489
EX_lnlncg(e)_pos	49.23664261934796
EX_lpchol_hs(e)_neg	13690.625857012607
EX_lys_L(e)_neg	12.320658820276016
EX_lys_L(e)_pos	3.9421667815765717
EX_mag_hs(e)_neg	5197.553483355355
EX_mal_L(e)_neg	5423.99334781798
EX_mal_L(e)_pos	9159.479118084555
EX_malcoa(e)_neg	5.256862742448154
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	3012.518452981803
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.28183915235499
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.1869665511263
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.641678968654535
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5142.77273730097
EX_meoh(e)_neg	5.628496497536706
EX_meoh(e)_pos	21830.571255176623
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	41926.18767429307
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	15754.005810637394
EX_met_L(e)_neg	10.666346194860807
EX_met_L(e)_pos	10160.518666746473
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4685.9833541879125
EX_n2m2nmasn(e)_neg	58.405717980198126
EX_n2m2nmasn(e)_pos	757.6424463175877
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.62043950740966
EX_nac(e)_pos	28.896709340462056
EX_nad(e)_neg	4.7232605556183485
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.723260555618349
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.390223810549436
EX_nh4(e)_neg	530.1185448638962
EX_nh4(e)_pos	5022.993689408562
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.789535147596161
EX_no(e)_pos	57808.80391011663
EX_no2(e)_neg	5.319595629366019
EX_no2(e)_pos	5.459661211341991
EX_npthl(e)_neg	7.464187623837471
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.728471521441816
EX_nrpphr(e)_pos	29630.520504849632
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	71804.95896831932
EX_nrvnc(e)_neg	21.437882868964167
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3734.8695469664167
EX_o2s(e)_neg	3.1834976237405765
EX_o2s(e)_pos	8846.336698842779
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19200.562973693442
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18437.314157285662
EX_ocdca(e)_neg	5086.122518076097
EX_ocdcea(e)_neg	6.901029325686869
EX_ocdcea(e)_pos	8832.253788819207
EX_octa(e)_neg	8850.400017510681
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.464187623837472
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.464187623837473
EX_orn(e)_neg	4.427688526213265
EX_orn(e)_pos	11132.886913947194
EX_orot(e)_neg	6.7560187260501205
EX_orot(e)_pos	8335.502129798388
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11131.820056279812
EX_paf_hs(e)_neg	4.703533133731904
EX_paf_hs(e)_pos	6.784396788063318
EX_pan4p(e)_neg	5364.095089789546
EX_pan4p(e)_pos	6648.2607384519
EX_pchol_hs(e)_neg	13.762275993555953
EX_pchol_hs(e)_pos	10468.255256653121
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5032.723140535404
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5032.723140535404
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14162.157423907065
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15271.910227071867
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.464187623837472
EX_pglyc_hs(e)_neg	5.364722620869217
EX_pglyc_hs(e)_pos	13606.923206310383
EX_phe_L(e)_neg	5927.303805712749
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18781.367676740334
EX_pheme(e)_neg	50611.6400449232
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	45.761882637084874
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	496.6085050506783
EX_pi(e)_pos	6158.706867680531
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6146.03355895064
EX_ppa(e)_neg	4.575301154027602
EX_ppa(e)_pos	10033.286707727235
EX_ppi(e)_neg	3.7753769005110667
EX_ppi(e)_pos	21635.313478112297
EX_prgstrn(e)_neg	6.228154219372974
EX_prgstrn(e)_pos	60620.82833862238
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.454525624485019
EX_pro_L(e)_pos	8133.530893093748
EX_progly(e)_neg	9343.003045226364
EX_prostgd2(e)_neg	2.6796551028154294
EX_prostgd2(e)_pos	136.2952834323689
EX_prostge1(e)_neg	4.3010735284205115
EX_prostge1(e)_pos	15.60322058526153
EX_prostge2(e)_neg	3.3563021104645925
EX_prostge2(e)_pos	16.20549318581813
EX_prostgf2(e)_neg	4.9764243007692555
EX_prostgf2(e)_pos	141.87637055029256
EX_prostgh2(e)_neg	2.6796551028154294
EX_prostgh2(e)_pos	133.1647343950612
EX_prostgi2(e)_neg	6.490249233418821
EX_prostgi2(e)_pos	164.29784560799976
EX_prpp(e)_neg	3.982786688914598
EX_prpp(e)_pos	26789.967780599054
EX_ps_hs(e)_neg	6.42917716564221
EX_ps_hs(e)_pos	14328.430418738171
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13573.837686946677
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14815.773861930815
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	28.533686971421762
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.698822321233537
EX_ptrc(e)_pos	14211.594825626322
EX_ptth(e)_neg	6145.63969776573
EX_ptth(e)_pos	5676.165410161837
EX_pydam(e)_neg	10133.27416953904
EX_pydx(e)_neg	7876.205819687228
EX_pydx5p(e)_neg	8.920759537588435
EX_pydx5p(e)_pos	9594.13632388354
EX_pydxn(e)_neg	9090.099594553269
EX_pyr(e)_neg	3.546462339002295
EX_pyr(e)_pos	4378.541321905243
EX_q10(e)_neg	5546.149453649943
EX_q10h2(e)_pos	5546.149453649944
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6410.550699373003
EX_retfa(e)_neg	5.459661211341994
EX_retfa(e)_pos	1210.2926280300237
EX_retinol(e)_neg	796.1308055043977
EX_retinol(e)_pos	23.968851846547366
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1615.8229845996862
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1615.822984599686
EX_retn(e)_neg	341.59984311457515
EX_retn(e)_pos	817.6848128790457
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3873.7665563513006
EX_rib_D(e)_neg	4983.288761584228
EX_ribflv(e)_neg	17311.90939961406
EX_s2l2fn2m2masn(e)_neg	4.039576979782178
EX_s2l2fn2m2masn(e)_pos	788.131920571959
EX_s2l2n2m2masn(e)_neg	74.15540280078885
EX_s2l2n2m2masn(e)_pos	652.7408852568958
EX_sarcs(e)_neg	9.903279445089705
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4923.344539774703
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.491635194841034
EX_ser_L(e)_pos	6656.436765201656
EX_sfcys(e)_pos	21244.568605502205
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14630.4661879335
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1201.798079622199
EX_so4(e)_pos	13756.117376776123
EX_spc_hs(e)_neg	11.37759252925842
EX_spc_hs(e)_pos	28081.226434865555
EX_sph1p(e)_neg	13.091321450360548
EX_sph1p(e)_pos	19205.600437997073
EX_sphs1p(e)_neg	9.282213875869022
EX_sphs1p(e)_pos	32282.46011361568
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23616.904818832925
EX_sprm(e)_neg	2.0023847210736543
EX_sprm(e)_pos	15192.462856174505
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.484292698072419
EX_strch1(e)_neg	13.450214951945426
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.387518452981802
EX_strch2(e)_pos	13.450214951945426
EX_strdnc(e)_neg	9.557380746033289
EX_strdnc(e)_pos	6.928735840200345
EX_succ(e)_neg	6.315857314568378
EX_succ(e)_pos	5608.111151411478
EX_sucr(e)_neg	3.487518452981803
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.219754522948776
EX_tag_hs(e)_pos	7.97106009743837
EX_tagat_D(e)_neg	6.955262886949282
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.30241644701181
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.464187623837472
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	12927.444175594383
EX_tcynt(e)_neg	5.319595629366017
EX_tcynt(e)_pos	11.140533456528875
EX_tdchola(e)_neg	5.478125353182087
EX_tdchola(e)_pos	66822.55336046315
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8030.729267171027
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12448.851490819985
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12448.851490819985
EX_tethex3(e)_neg	10.041607976702387
EX_tethex3(e)_pos	7.801962296357317
EX_tetpent3(e)_neg	7.801962296357318
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.744384443825785
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.041607976702387
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.121888552771298
EX_thf(e)_pos	4909.299561490273
EX_thm(e)_neg	12058.181075758399
EX_thmmp(e)_neg	9.123293695333325
EX_thmmp(e)_pos	12058.181075758399
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27768.057341164444
EX_thr_L(e)_neg	4.838164753664311
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.328919830432861
EX_thym(e)_pos	11991.122591682139
EX_thymd(e)_neg	6.322426760600913
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	10.01961832532282
EX_tmndnc(e)_neg	13.109787435964382
EX_tmndnc(e)_pos	239.48259428003786
EX_tolbutamide(e)_neg	7.464187623837472
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.0566594308108197
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.94029208206926
EX_triodthy(e)_pos	10.781901216960033
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	21.08968519041249
EX_trp_L(e)_neg	7.24894579531992
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.957647084276338
EX_tststerone(e)_pos	54309.50583326141
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67868.69382871652
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	59993.76571773846
EX_tsul(e)_neg	11.953602015858175
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7184.283453238503
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	168.10670838543055
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19401.686943337096
EX_tyr_L(e)_neg	3.304153688081777
EX_tyr_L(e)_pos	5434.98396920507
EX_udp(e)_neg	3.089968588901444
EX_udp(e)_pos	22778.635754990424
EX_udpg(e)_neg	5.378123978961864
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.3830232353824643
EX_ump(e)_pos	14594.728051119137
EX_ura(e)_neg	5.753759473602419
EX_ura(e)_pos	7326.915474721612
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8827.671961656011
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11291.032109752352
EX_uri(e)_neg	5.043486069790165
EX_uri(e)_pos	5784.620117882205
EX_utp(e)_neg	3.089968588901444
EX_utp(e)_pos	26257.48830487454
EX_vacc(e)_neg	7.775714946194929
EX_vacc(e)_pos	8803.268215790044
EX_val_L(e)_neg	6.291482142109496
EX_val_L(e)_pos	7619.05470593575
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7487.922942015612
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.464187623837473
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	18001.049686547463
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7479.830343267227
EX_xolest2_hs(e)_neg	5.459661211341993
EX_xolest2_hs(e)_pos	14765.158291392561
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	53556.910783297055
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	53836.310232815864
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	53823.5352158963
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	845.0150791150078
EX_xylt(e)_neg	5060.304249491557
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6953.595511656967
F1PGT_neg	0.0
F1PGT_pos	17756.897524609343
F6Tg_pos	17519.67987102779
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	8006.500940682477
FACOAL150_neg	0.0
FACOAL150_pos	28.533686971421755
FACOAL160i_pos	8265.509471607393
FACOAL161_neg	20468.815403434222
FACOAL161_pos	10225.42173183657
FACOAL170_neg	0.0
FACOAL170_pos	32.64002433484619
FACOAL180i_pos	3203.235562504037
FACOAL1812_neg	8803.268215790045
FACOAL1812_pos	7.795846599428366
FACOAL1813_neg	5068.06015480252
FACOAL1813_pos	6.9335483884494336
FACOAL181i_pos	4051.551186022581
FACOAL1821_neg	356.18912642595313
FACOAL1821_pos	9694.962640257409
FACOAL1822_neg	9097.629824467727
FACOAL1822_pos	13.651196009867547
FACOAL1831_neg	5117.4980964163
FACOAL1831_pos	12.52577955700549
FACOAL1832_neg	0.0
FACOAL1832_pos	6.88837631707712
FACOAL184_neg	6.928735840200346
FACOAL184_pos	13.26136594440567
FACOAL191_pos	6926.0181633057955
FACOAL200_pos	3215.052729150311
FACOAL203_neg	48.24747662517
FACOAL203_pos	6.106417156331576
FACOAL2042_neg	31.9923194596886
FACOAL2042_pos	7.737102634913475
FACOAL204_neg	7352.9943233477425
FACOAL204_pos	12.305438213262477
FACOAL205_neg	239.48259428003786
FACOAL205_pos	13.109787435964382
FACOAL206_neg	0.0
FACOAL206_pos	45.76188263708488
FACOAL224_neg	133.2640159375979
FACOAL224_pos	8.97056143736017
FACOAL2251_neg	194.86764320081943
FACOAL2251_pos	10.744384443825785
FACOAL2252_neg	379.9830613087255
FACOAL2252_pos	12.675088839712718
FACOAL226_neg	468.87421622980395
FACOAL226_pos	9.531606588707533
FACOAL240_neg	9.882086232846856
FACOAL240_pos	20.800927396547632
FACOAL241_neg	0.0
FACOAL241_pos	21.437882868964167
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.041607976702386
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.744384443825785
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.801962296357318
FACOAL246_1_neg	7.801962296357318
FACOAL246_1_pos	10.041607976702387
FACOAL260_neg	0.0
FACOAL260_pos	9.882086232846856
FACOAL40im_pos	6.11073337143278
FACOAL80i_pos	8850.400017510681
FADDP_pos	3330.0898530775135
FADDPle_pos	14030.98194838169
FADH2ETC_pos	286.8230804471884
FADH2tru_pos	5310.263979671018
FADH2tx_neg	0.0
FADH2tx_pos	68521.72264242393
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5310.263979671018
FADtx_neg	68521.72264242393
FADtx_pos	0.0
FAEL183_pos	24402.96509297367
FAEL184_pos	31.9923194596886
FAEL204_pos	14875.873046667826
FAEL205_pos	37286.03020823017
FAH1_pos	7.464187623837473
FAH2_pos	7479.830343267227
FAH3_pos	18001.049686547456
FALDH_neg	1152.8866491417507
FALDH_pos	1152.8866491417507
FALDtly_neg	0.0
FALDtly_pos	11856.921983140384
FALDtm_neg	0.0
FALDtm_pos	26592.494144968052
FAOXC101C102m_pos	278.43646693602307
FAOXC101C102x_pos	481.78418725803095
FAOXC101C8m_pos	431.241769943761
FAOXC101C8x_pos	481.78418725803095
FAOXC101m_pos	25580.38377710432
FAOXC101x_pos	481.78418725803095
FAOXC102C101m_pos	278.43646693602307
FAOXC102C101x_pos	481.78418725803095
FAOXC102C103m_pos	692.405800374878
FAOXC102C103x_pos	883.3571894738232
FAOXC102C81m_pos	692.405800374878
FAOXC102C81x_pos	883.3571894738232
FAOXC102m_pos	692.405800374878
FAOXC102x_pos	883.3571894738232
FAOXC103C102m_pos	692.405800374878
FAOXC103C102x_pos	883.3571894738232
FAOXC10C10OHm_pos	12712.949979678406
FAOXC10C8m_pos	4884.8528689348095
FAOXC10C8x_pos	23317.110297159834
FAOXC10DCC8DCx_pos	27432.696562613866
FAOXC11C9m_pos	62.7335237403305
