	Ob.911.e_S155_L007_R1_001
EX_retfa(e)_pos	1203.920609724321
EX_retinol(e)_neg	793.5787806716145
EX_retinol(e)_pos	23.95407716047109
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1598.4963965169866
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1598.4963965169866
EX_retn(e)_neg	343.06308241966923
EX_retn(e)_pos	815.0668843144518
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3815.675333755649
EX_rib_D(e)_neg	4961.087073131148
EX_ribflv(e)_neg	17237.160205472755
EX_s2l2fn2m2masn(e)_neg	4.068284343833417
EX_s2l2fn2m2masn(e)_pos	788.7176881537778
EX_s2l2n2m2masn(e)_neg	74.34215877431387
EX_s2l2n2m2masn(e)_pos	654.0911560373829
EX_sarcs(e)_neg	9.743471570736382
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4886.100419219219
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.473728017169949
EX_ser_L(e)_pos	6632.344418660964
EX_sfcys(e)_pos	20778.31590804557
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14360.618060786654
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1184.8029965376186
EX_so4(e)_pos	13702.813281067869
EX_spc_hs(e)_neg	11.394539809027064
EX_spc_hs(e)_pos	27844.914384435615
EX_sph1p(e)_neg	12.98719617435098
EX_sph1p(e)_pos	19154.383994851287
EX_sphs1p(e)_neg	9.285527666038384
EX_sphs1p(e)_pos	32083.48686994759
EX_spmd(e)_neg	5.470324495994871
EX_spmd(e)_pos	23464.30446782609
EX_sprm(e)_neg	2.0052524903798927
EX_sprm(e)_pos	15099.046796254554
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.480782258956502
EX_strch1(e)_neg	13.433253231459886
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.383309549889618
EX_strch2(e)_pos	13.433253231459886
EX_strdnc(e)_neg	9.655897837049165
EX_strdnc(e)_pos	6.9083364997076195
EX_succ(e)_neg	6.090250701448463
EX_succ(e)_pos	5372.584525976563
EX_sucr(e)_neg	3.483309549889619
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.168580181786876
EX_tag_hs(e)_pos	7.949504115790848
EX_tagat_D(e)_neg	6.9223404562786195
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.287528347775723
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.451266657131697
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	12994.783789732917
EX_tcynt(e)_neg	5.3572661751419375
EX_tcynt(e)_pos	11.102256026953862
EX_tdchola(e)_neg	5.46032073426052
EX_tdchola(e)_pos	66312.57571685826
EX_tdcrn_neg	0.0
EX_tdcrn_pos	8008.317173791448
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12422.72321934129
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12422.72321934129
EX_tethex3(e)_neg	10.050643445793549
EX_tethex3(e)_pos	7.78732454667753
EX_tetpent3(e)_neg	7.78732454667753
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.759193991031044
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	10.05064344579355
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.111467386857107
EX_thf(e)_pos	4874.101737986132
EX_thm(e)_neg	11969.221180042861
EX_thmmp(e)_neg	9.009956189854114
EX_thmmp(e)_pos	11969.221180042865
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27607.68445060798
EX_thr_L(e)_neg	4.797678556716926
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.12488748341369
EX_thym(e)_pos	11776.343657437905
EX_thymd(e)_neg	5.98972450792091
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	9.97714205443099
EX_tmndnc(e)_neg	13.067156629414482
EX_tmndnc(e)_pos	239.87959389131188
EX_tolbutamide(e)_neg	7.451266657131697
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.0566594308108197
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.831945596938295
EX_triodthy(e)_pos	10.731690043375927
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	20.91340117092435
EX_trp_L(e)_neg	7.229187549522675
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.890219660430512
EX_tststerone(e)_pos	54020.33948414367
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67337.8946305933
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	59630.14660249808
EX_tsul(e)_neg	12.013704458548608
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7183.9375155376265
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	168.12648556965888
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19220.494190457965
EX_tyr_L(e)_neg	3.2857778547676775
EX_tyr_L(e)_pos	5427.296839118904
EX_udp(e)_neg	3.084811662166797
EX_udp(e)_pos	22600.16793120557
EX_udpg(e)_neg	5.338858667170654
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.3889733596374434
EX_ump(e)_pos	14466.913662672836
EX_ura(e)_neg	5.5161836372098625
EX_ura(e)_pos	7172.272320963146
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8790.688598002585
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11198.081493837599
EX_uri(e)_neg	4.8561809404884695
EX_uri(e)_pos	5773.742123602891
EX_utp(e)_neg	3.084811662166797
EX_utp(e)_pos	25987.84556020091
EX_vacc(e)_neg	7.777555369176147
EX_vacc(e)_pos	8810.48876799543
EX_val_L(e)_neg	6.221935900536621
EX_val_L(e)_pos	7604.609905961255
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7484.46878528009
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.4512666571317
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	17952.923450008908
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7479.897534286645
EX_xolest2_hs(e)_neg	5.443981287642313
EX_xolest2_hs(e)_pos	14628.620573958253
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	53379.527685912435
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	53523.75613438463
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	53522.99865116774
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	849.5267244357307
EX_xylt(e)_neg	5061.435224696054
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6900.993728964215
F1PGT_neg	0.0
F1PGT_pos	17685.617452847328
F6Tg_pos	17446.517974513874
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	7982.663913388937
FACOAL150_neg	0.0
FACOAL150_pos	28.548961619317524
FACOAL160i_pos	8200.6478889656
FACOAL161_neg	20473.379143071823
FACOAL161_pos	10276.684725018955
FACOAL170_neg	0.0
FACOAL170_pos	32.64383349411599
FACOAL180i_pos	3176.003665885403
FACOAL1812_neg	8810.488767995434
FACOAL1812_pos	7.7870674445894394
FACOAL1813_neg	5035.306515742448
FACOAL1813_pos	6.927503155750406
FACOAL181i_pos	4027.1027664078056
FACOAL1821_neg	373.6957537993444
FACOAL1821_pos	9632.317955074497
FACOAL1822_neg	9098.414720526205
FACOAL1822_pos	13.7640290371378
FACOAL1831_neg	5114.665023128301
FACOAL1831_pos	12.477511680857829
FACOAL1832_neg	0.0
FACOAL1832_pos	6.887152188125654
FACOAL184_neg	6.9083364997076195
FACOAL184_pos	13.21191186278792
FACOAL191_pos	6891.669328307746
FACOAL200_pos	3190.7734124646813
FACOAL203_neg	48.00535019328017
FACOAL203_pos	6.084956798156459
FACOAL2042_neg	31.897956494188776
FACOAL2042_pos	7.740633073996886
FACOAL204_neg	7279.9981783758885
FACOAL204_pos	12.263012203550591
FACOAL205_neg	239.87959389131186
FACOAL205_pos	13.067156629414484
FACOAL206_neg	0.0
FACOAL206_pos	45.79310136291731
FACOAL224_neg	132.4611414028007
FACOAL224_pos	8.985201179354124
FACOAL2251_neg	194.78096118815594
FACOAL2251_pos	10.759193991031047
FACOAL2252_neg	379.1781856325636
FACOAL2252_pos	12.684215734577803
FACOAL226_neg	468.8871601033615
FACOAL226_pos	9.59050617024794
FACOAL240_neg	9.899629702192009
FACOAL240_pos	20.819358556489142
FACOAL241_neg	0.0
FACOAL241_pos	21.467689870642165
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.050643445793547
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.759193991031044
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.78732454667753
FACOAL246_1_neg	7.787324546677531
FACOAL246_1_pos	10.05064344579355
FACOAL260_neg	0.0
FACOAL260_pos	9.899629702192009
FACOAL40im_pos	6.143847905267554
FACOAL80i_pos	8826.755596481255
FADDP_pos	3288.5008135713333
FADDPle_pos	13939.937799034715
FADH2ETC_pos	287.11346735883774
FADH2tru_pos	5147.028026945995
FADH2tx_neg	0.0
FADH2tx_pos	68032.18645082069
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5147.028026945995
FADtx_neg	68032.18645082069
FADtx_pos	0.0
FAEL183_pos	24312.410174438664
FAEL184_pos	31.897956494188783
FAEL204_pos	14834.297318604978
FAEL205_pos	37186.46223504705
FAH1_pos	7.4512666571317
FAH2_pos	7479.897534286645
FAH3_pos	17952.923450008908
FALDH_neg	1152.7571091247528
FALDH_pos	1152.7571091247528
FALDtly_neg	0.0
FALDtly_pos	11977.780085927863
FALDtm_neg	0.0
FALDtm_pos	26434.721789888063
FAOXC101C102m_pos	279.6564239238359
FAOXC101C102x_pos	482.38289784423415
FAOXC101C8m_pos	443.46565666672103
FAOXC101C8x_pos	482.38289784423415
FAOXC101m_pos	25455.357162603035
FAOXC101x_pos	482.38289784423415
FAOXC102C101m_pos	279.6564239238359
FAOXC102C101x_pos	482.38289784423415
FAOXC102C103m_pos	695.458390246854
FAOXC102C103x_pos	886.2273774731088
FAOXC102C81m_pos	695.458390246854
FAOXC102C81x_pos	886.2273774731088
FAOXC102m_pos	695.458390246854
FAOXC102x_pos	886.2273774731088
FAOXC103C102m_pos	695.458390246854
FAOXC103C102x_pos	886.2273774731088
FAOXC10C10OHm_pos	12753.781681379849
FAOXC10C8m_pos	4915.673676121719
FAOXC10C8x_pos	23280.027386318667
FAOXC10DCC8DCx_pos	27337.210291938685
FAOXC11C9m_pos	62.871213640309705
FAOXC11_pos	45.79310136291734
FAOXC121C101m_pos	25455.357162603035
FAOXC121C10x_pos	23345.61676227117
FAOXC121x_pos	18006.09283192898
FAOXC122C101m_pos	279.6564239238359
FAOXC122m_pos	279.6564239238359
FAOXC122x_pos	482.38289784423415
FAOXC123C102m_pos	695.458390246854
FAOXC123C102x_pos	886.2273774731088
FAOXC123m_pos	695.458390246854
FAOXC123x_pos	886.2273774731088
FAOXC12C10m_pos	4898.078378583971
FAOXC12C10x_pos	23280.02738631866
FAOXC12C12OHm_pos	12294.983019860296
FAOXC12DCC10DCx_pos	47379.88164592993
FAOXC12DCTc_neg	7798.132524865097
FAOXC12DCTc_pos	45237.399001103666
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7798.132524865097
FAOXC12DCx_neg	7798.132524865097
FAOXC12DCx_pos	45237.39900110365
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	62.871213640309705
FAOXC140_pos	41938.748502170325
FAOXC141C121m_pos	25455.357162603035
FAOXC141C121x_pos	18006.09283192898
FAOXC141C141OHm_pos	13727.49266259405
FAOXC142C122m_pos	279.6564239238359
FAOXC142C122x_pos	482.38289784423415
FAOXC142C142OHm_pos	31809.345146898002
FAOXC143C123m_pos	695.458390246854
FAOXC143C123x_pos	886.2273774731088
FAOXC14C12m_pos	13785.13239566709
FAOXC14C12x_pos	23280.027386318674
FAOXC14C14OHm_pos	10274.050330144053
FAOXC14DCC12DCx_pos	45237.39900110365
FAOXC150m_pos	61.72708970674185
FAOXC15ATPx_pos	6589.913742176887
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	62.871213640309705
FAOXC15NADPx_pos	46.629159791076724
FAOXC15NADx_pos	46.088296602343405
FAOXC16080m_pos	37216.404293108826
FAOXC16080x_pos	15893.993048329194
FAOXC160_pos	39831.860487461585
FAOXC161802m_pos	25392.98294652776
FAOXC16180m_pos	25415.897512960477
FAOXC161C141m_pos	13727.49266259405
FAOXC161C141x_pos	18006.09283192898
FAOXC161C161OHm_pos	10276.684725018955
FAOXC162C142m_pos	23.491107290711465
FAOXC162C162OHm_pos	22230.79539216198
FAOXC163C142x_pos	482.38289784423415
FAOXC163C143m_pos	32.05142541706743
FAOXC163C164Gm_pos	282.5822050678107
FAOXC163C164x_pos	482.38289784423415
FAOXC163GC142m_pos	282.5822050678107
FAOXC163Gm_pos	282.5822050678107
FAOXC163x_pos	482.38289784423415
FAOXC164C143m_pos	697.7990241262312
FAOXC164C143x_pos	886.2273774731088
FAOXC164C163x_pos	482.38289784423415
FAOXC164C165m_pos	697.7990241262312
FAOXC164C165x_pos	886.2273774731088
FAOXC164GC163m_pos	282.5822050678107
FAOXC164m_pos	697.7990241262312
FAOXC164x_pos	886.2273774731088
FAOXC165C164m_pos	697.7990241262312
FAOXC165C164x_pos	886.2273774731088
FAOXC16BRx_pos	6589.913742176887
FAOXC16C14m_pos	13566.832139250724
FAOXC16C14x_pos	16052.759321204436
FAOXC16C16OHm_pos	10622.564807256482
FAOXC16DCC14DCx_pos	45237.39900110365
FAOXC16DCr_pos	29456.394968715696
FAOXC16OHC16r_pos	29456.3949687157
FAOXC170m_pos	32.64383349411598
FAOXC17C15m_pos	32.75538799972001
FAOXC180_pos	11722.774009574883
FAOXC180x_pos	8866.901920832384
FAOXC1811601m_pos	39767.89885128475
FAOXC1811602m_pos	89157.24852469146
FAOXC1811603m_pos	47763.84629717942
FAOXC181C161m_pos	23202.995242410027
FAOXC181C161x_pos	18006.09283192898
FAOXC181C181OHm_pos	15401.403575243252
FAOXC182806m_pos	20.819730373862303
FAOXC18280m_pos	61051.03123358372
FAOXC182C162m_pos	23.491107290711465
FAOXC182C182OHm_pos	9.785384340653358
FAOXC183803m_pos	19.91897505332429
FAOXC183806m_pos	245.16696850879953
FAOXC183806x_pos	357.20846235666795
FAOXC183C163Gm_pos	282.5822050678107
FAOXC183C163m_pos	32.05142541706743
FAOXC18480m_pos	473.6608841544537
FAOXC18480x_pos	604.2382784589383
FAOXC184C163m_pos	438.04639369167455
FAOXC184C163x_pos	482.38289784423415
FAOXC184C164m_pos	697.7990241262313
FAOXC184C164x_pos	886.2273774731088
FAOXC184m_pos	438.04639369167455
FAOXC184x_pos	482.38289784423415
FAOXC185C164m_pos	976.5263101492361
FAOXC185m_pos	976.5263101492361
FAOXC18C18OHm_pos	8460.289744323718
FAOXC200180m_pos	11760.172578854823
FAOXC200180x_pos	11049.629606973305
FAOXC201C181x_pos	18006.09283192898
FAOXC2031836m_pos	119.73756509177461
FAOXC204184m_pos	82.75518600572067
FAOXC204C184m_pos	438.04639369167455
FAOXC204C205x_pos	482.38289784423415
FAOXC204_pos	277.8559827558805
FAOXC2051843m_pos	493.1045739721007
FAOXC2051843x_pos	613.1779350878815
FAOXC205C184x_pos	482.38289784423415
FAOXC205C185m_pos	976.5263101492361
FAOXC221C201x_pos	18006.09283192898
FAOXC2242046m_pos	325.98413576326584
FAOXC2242046x_pos	14820.901529423303
FAOXC2251836m_pos	349.1148059827274
FAOXC2251836x_pos	368.533784653945
FAOXC2252053m_pos	347.3856645117628
FAOXC2252053x_pos	204.52277013306133
FAOXC225C204m_pos	438.04639369167455
FAOXC225C204x_pos	482.38289784423415
FAOXC225C226m_pos	438.04639369167455
FAOXC225C226x_pos	482.38289784423415
FAOXC225m_pos	438.04639369167455
FAOXC225x_pos	482.38289784423415
FAOXC226205m_pos	720.7527558305665
FAOXC226205x_pos	37188.871076243406
FAOXC226C205m_pos	976.5263101492361
FAOXC226C225m_pos	438.04639369167455
FAOXC226C225x_pos	482.38289784423415
FAOXC226C227m_pos	976.5263101492361
FAOXC226_pos	867.2181894078032
FAOXC226m_pos	976.5263101492361
FAOXC227C226m_pos	976.5263101492361
FAOXC22C20x_pos	22716.584160878425
FAOXC22C22DCHYr_pos	50636.649290327536
FAOXC22OHC22r_pos	15599.943331247434
FAOXC240200x_pos	47.14135024154291
FAOXC241181x_pos	21.467689870642165
FAOXC241C221x_pos	44.80997099397385
FAOXC2442246x_pos	10.05064344579355
FAOXC2452253x_pos	10.759193991031042
FAOXC2452256x_pos	10.759193991031044
FAOXC246226x_pos	22.339781029674043
FAOXC24C22x_pos	47.37602248646603
FAOXC260240x_pos	9.899629702192009
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10809.628672527719
FAOXC4C2m_pos	19479.36711939954
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7795.858818053183
FAOXC5C3x_pos	62.871213640309705
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8055.880134460442
FAOXC5C5OHm_pos	13016.474401014413
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	13016.474401014408
FAOXC61C4m_pos	695.458390246854
FAOXC61C4x_pos	886.2273774731088
FAOXC61m_pos	695.458390246854
FAOXC61x_pos	886.2273774731088
FAOXC6C4m_pos	17029.25607320577
FAOXC6C4x_pos	17675.16453043256
FAOXC6DCC4DCx_pos	43289.28552287538
FAOXC7C5m_pos	62.871213640309705
FAOXC80_pos	20415.68829483423
FAOXC81C61m_pos	695.458390246854
FAOXC81C61x_pos	886.2273774731088
FAOXC8C6m_pos	13229.149418578927
FAOXC8C6x_pos	14777.083572350553
FAOXC8DCC6DCx_pos	61267.753566895815
FAOXC9C7m_pos	62.871213640309705
FAOXMC10OHMC10r_pos	19620.676900015515
FAOXOHC16C16DCc_pos	29456.3949687157
FAOXOHC22C22DCc_pos	15599.943331247436
FAOXOHMC10DC10c_pos	19620.67690001552
FAOXTC101TC102m_pos	87350.7313112187
FAOXTC102C101m_pos	87350.7313112187
FAOXTC122TC101m_pos	87350.7313112187
FAOXTC122m_pos	87350.7313112187
FAOXTC142TC122m_pos	87350.7313112187
FAOXTC162TC142m_pos	31809.345146898013
FAOXTC182TC162m_pos	22230.79539216198
FAS100COA_pos	14598.40288930341
FAS120COA_pos	10365.50162721715
FAS140COA_pos	9056.80910299568
FAS160COA_pos	15888.268233209106
FAS180COA_pos	8866.048819230398
FAS80COA_L_pos	8799.080886970189
FATP1t_neg	417.40390293229603
FATP1t_pos	418.5791484195449
FATP2t_neg	528.8368319174629
FATP2t_pos	530.0120774047117
FATP3t_neg	528.8368319174629
FATP3t_pos	530.0120774047117
FATP4t_neg	1201.6754685310254
FATP4t_pos	1202.8507140182744
FATP5t_neg	347.65947285259557
FATP5t_pos	348.83471833984436
FATP6t_neg	1190.2742092752592
FATP6t_pos	1191.4494547625081
FATP7t_neg	1190.2742092752592
FATP7t_pos	1191.4494547625081
FATP8t_neg	330.7099204362252
FATP8t_pos	331.88516592347406
FATP9t_neg	1190.2742092752592
FATP9t_pos	1191.4494547625081
FBA2_neg	0.0
FBA2_pos	5006.070924711644
FBA4_neg	0.0
FBA4_pos	16421.939600730737
FBA5_neg	0.0
FBA5_pos	6.9223404562786195
FBA_neg	3970.205818639306
FBA_pos	544.2177131911411
FBP26_pos	3212.403256213164
FBP_pos	3199.683910489167
FCLTm_pos	14452.097760373661
FCOAH_pos	45.79310136291732
FDH_pos	15461.931233393712
FE2DMT1_pos	2670.1101331905684
FE2t_pos	2961.807993222761
FE2tm_pos	14452.097760373661
FE3MTP1_pos	2670.1101331905684
FE3R2e_pos	3999.522867406562
FERO_pos	2670.1101331905684
FKYNH_pos	9.605941759441034
FK_pos	17685.617452847324
FMNALKPle_pos	13912.841107931325
FMNAT_pos	3288.500813571333
FOAXC122C101x_pos	482.38289784423415
FOLR2_pos	571.8255947557158
FOLTle_pos	778.1408574578415
FOLt2_neg	778.1408574578415
FOLt2_pos	2221.665866736914
FOLt2le_neg	2312.891200711554
FOLt2le_pos	2312.891200711554
FORMCOAtx_neg	0.0
FORMCOAtx_pos	45.79310136291732
FORt2m_neg	18271.29270937788
FORt2m_pos	0.0
FORtr_neg	50909.12012004639
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3599.179320568212
FPGS2m_pos	3835.108966486561
FPGS3_pos	3665.5689182063966
FPGS3m_pos	3877.9695406742126
FPGS4_pos	3196.367533509526
FPGS4m_pos	3835.1089664865613
FPGS5_pos	3599.686285891287
FPGS5m_pos	3835.1089664865613
FPGS6_pos	3665.5689182063966
FPGS6m_pos	3877.969540674214
FPGS7_pos	3196.3675335095254
FPGS7m_pos	3774.280918937174
FPGS8_pos	3598.283265273666
FPGS8m_pos	3835.1089664865617
FPGS9_pos	3665.568918206396
FPGS9m_pos	3877.969540674214
FPGS_pos	3196.3675335095254
FPGSm_pos	3774.2809189371737
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1079.4972805267769
FRUt1r_pos	1080.6725260140258
FRUt4_neg	1080.6725260140258
FRUt4_pos	1079.4972805267769
FTCD_pos	11331.180729252033
FTHFCL_pos	6.369178391654591
FTHFDH_pos	8465.554415538836
FTHFL_pos	16822.32397368713
FTHFLm_pos	18271.292709377885
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9697.554652248442
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9697.554652248444
FUC14GALACGLCGALGLUSIDEte_neg	11494.789804979828
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11494.789804979828
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10494.907675247443
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10494.907675247441
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11484.445423699617
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11484.445423699619
FUCACNGALACGLCGALGLUSIDEte_neg	11519.225002009698
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11519.225002009698
FUCASE2e_pos	1758.0045518077925
FUCASE2ly_pos	11873.369856449763
FUCASEe_pos	17442.76700456369
FUCASEly_pos	17548.508778628857
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	11016.5345841924
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	11016.534584192399
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9568.111599791453
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9568.111599791462
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	8832.400269777896
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8832.400269777898
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9491.050523918864
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9491.050523918866
FUCFUCGALACGLCGALGLUSIDEte_neg	11077.347319651903
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11077.347319651903
FUCGAL14ACGLCGALGLUSIDEte_neg	11425.289535883252
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11425.289535883252
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10120.600882942732
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10120.600882942732
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10351.321939026138
FUCGALGBSIDEtg_neg	10351.321939026137
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	17685.617452847324
FUMAC_pos	45478.753376883986
FUMSO3tm_neg	363.9150857731265
FUMSO3tm_pos	363.9150857731265
FUMSO4tm_neg	363.9150857731265
FUMSO4tm_pos	363.9150857731265
FUMTSULtm_neg	363.9150857731265
FUMTSULtm_pos	363.9150857731265
FUM_neg	2136.525294972179
FUM_pos	2136.525294972179
FUMm_neg	2136.525294972179
FUMm_pos	2136.525294972179
FUMtm_neg	363.9150857731265
FUMtm_pos	363.9150857731265
FUT11g_pos	10351.321939026137
FUT12g_pos	11077.3473196519
FUT14g_pos	11016.5345841924
FUT15g_pos	9507.12901495134
FUT16g_pos	9170.129455699009
FUT17g_pos	8897.583957635807
FUT18g_pos	8246.98460087241
FUT31g_pos	11494.789804979828
FUT32g_pos	11519.225002009698
FUT33g_pos	10494.907675247447
FUT34g_pos	11077.347319651903
FUT35g_pos	10120.600882942732
FUT910g_pos	8832.400269777896
FUT911g_pos	8832.400269777896
FUT91g_pos	11425.289535883252
FUT92g_pos	11484.445423699619
