	WT-911-a_S119_L007_R1_001
FAOXC12DCC10DCx_pos	48241.12314944222
FAOXC12DCTc_neg	7998.311521193206
FAOXC12DCTc_pos	46161.759583909276
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7998.311521193207
FAOXC12DCx_neg	7998.3115211932045
FAOXC12DCx_pos	46161.759583909254
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	64.00223055277038
FAOXC140_pos	42586.997846109065
FAOXC141C121m_pos	25686.493503274723
FAOXC141C121x_pos	18577.1634728596
FAOXC141C141OHm_pos	13972.83808549231
FAOXC142C122m_pos	283.97196492707803
FAOXC142C122x_pos	494.43508256417505
FAOXC142C142OHm_pos	32155.275602962804
FAOXC143C123m_pos	706.9220327476979
FAOXC143C123x_pos	916.8881930113347
FAOXC14C12m_pos	14056.602048314091
FAOXC14C12x_pos	23912.509183169775
FAOXC14C14OHm_pos	10507.153000280143
FAOXC14DCC12DCx_pos	46161.75958390926
FAOXC150m_pos	62.754567297245295
FAOXC15ATPx_pos	6881.5829412377325
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	64.00223055277038
FAOXC15NADPx_pos	47.74971980836889
FAOXC15NADx_pos	47.32255457384416
FAOXC16080m_pos	37623.322874219324
FAOXC16080x_pos	16423.610384841693
FAOXC160_pos	40406.601810061635
FAOXC161802m_pos	25629.759234859375
FAOXC16180m_pos	25649.539098295067
FAOXC161C141m_pos	13972.838085492307
FAOXC161C141x_pos	18577.1634728596
FAOXC161C161OHm_pos	10460.676466088726
FAOXC162C142m_pos	23.887781112470705
FAOXC162C162OHm_pos	22413.116715554843
FAOXC163C142x_pos	494.43508256417505
FAOXC163C143m_pos	32.57606434869791
FAOXC163C164Gm_pos	286.9484704353338
FAOXC163C164x_pos	494.43508256417505
FAOXC163GC142m_pos	286.9484704353338
FAOXC163Gm_pos	286.9484704353338
FAOXC163x_pos	494.43508256417505
FAOXC164C143m_pos	709.3487923771183
FAOXC164C143x_pos	916.8881930113347
FAOXC164C163x_pos	494.43508256417505
FAOXC164C165m_pos	709.3487923771183
FAOXC164C165x_pos	916.8881930113347
FAOXC164GC163m_pos	286.9484704353338
FAOXC164m_pos	709.3487923771183
FAOXC164x_pos	916.8881930113347
FAOXC165C164m_pos	709.3487923771183
FAOXC165C164x_pos	916.8881930113347
FAOXC16BRx_pos	6881.582941237733
FAOXC16C14m_pos	13829.343302668794
FAOXC16C14x_pos	16595.101375096525
FAOXC16C16OHm_pos	10771.539211604018
FAOXC16DCC14DCx_pos	46161.75958390926
FAOXC16DCr_pos	30114.736066275786
FAOXC16OHC16r_pos	30114.736066275786
FAOXC170m_pos	33.26079702805777
FAOXC17C15m_pos	33.38211217540669
FAOXC180_pos	11888.498925064037
FAOXC180x_pos	9195.393973547387
FAOXC1811601m_pos	40317.13866296066
FAOXC1811602m_pos	90597.23883588395
FAOXC1811603m_pos	48152.28552197373
FAOXC181C161m_pos	23344.816625956926
FAOXC181C161x_pos	18577.1634728596
FAOXC181C181OHm_pos	15700.107343697611
FAOXC182806m_pos	21.17884418592851
FAOXC18280m_pos	61790.40539264483
FAOXC182C162m_pos	23.887781112470705
FAOXC182C182OHm_pos	9.988719361092256
FAOXC183803m_pos	20.251102977542224
FAOXC183806m_pos	249.01826057524255
FAOXC183806x_pos	372.77111141107366
FAOXC183C163Gm_pos	286.9484704353338
FAOXC183C163m_pos	32.57606434869791
FAOXC18480m_pos	481.80321964703256
FAOXC18480x_pos	635.0031928392858
FAOXC184C163m_pos	444.9082014423092
FAOXC184C163x_pos	494.43508256417505
FAOXC184C164m_pos	709.3487923771182
FAOXC184C164x_pos	916.8881930113347
FAOXC184m_pos	444.9082014423092
FAOXC184x_pos	494.43508256417505
FAOXC185C164m_pos	991.8012265931415
FAOXC185m_pos	991.8012265931415
FAOXC18C18OHm_pos	8572.07018472679
FAOXC200180m_pos	11938.173198264254
FAOXC200180x_pos	11373.560922891273
FAOXC201C181x_pos	18577.1634728596
FAOXC2031836m_pos	122.09440038322252
FAOXC204184m_pos	84.28001037242815
FAOXC204C184m_pos	444.9082014423092
FAOXC204C205x_pos	494.43508256417505
FAOXC204_pos	282.22625348949293
FAOXC2051843m_pos	502.09398057554057
FAOXC2051843x_pos	644.3250625660949
FAOXC205C184x_pos	494.43508256417505
FAOXC205C185m_pos	991.8012265931415
FAOXC221C201x_pos	18577.1634728596
FAOXC2242046m_pos	331.37911210098486
FAOXC2242046x_pos	15209.99781167507
FAOXC2251836m_pos	356.08849395931975
FAOXC2251836x_pos	386.33568875963294
FAOXC2252053m_pos	354.14807412245193
FAOXC2252053x_pos	207.64955527707494
FAOXC225C204m_pos	444.9082014423092
FAOXC225C204x_pos	494.43508256417505
FAOXC225C226m_pos	444.9082014423092
FAOXC225C226x_pos	494.43508256417505
FAOXC225m_pos	444.9082014423092
FAOXC225x_pos	494.43508256417505
FAOXC226205m_pos	733.8015923559502
FAOXC226205x_pos	37786.07296073405
FAOXC226C205m_pos	991.8012265931415
FAOXC226C225m_pos	444.9082014423092
FAOXC226C225x_pos	494.43508256417505
FAOXC226C227m_pos	991.8012265931415
FAOXC226_pos	881.4626233217763
FAOXC226m_pos	991.8012265931415
FAOXC227C226m_pos	991.8012265931415
FAOXC22C20x_pos	23298.194129287644
FAOXC22C22DCHYr_pos	51365.27835679052
FAOXC22OHC22r_pos	15703.307602897774
FAOXC240200x_pos	49.06049553095386
FAOXC241181x_pos	22.30146795351248
FAOXC241C221x_pos	47.1411495300631
FAOXC2442246x_pos	10.33129183489879
FAOXC2452253x_pos	11.026567352144493
FAOXC2452256x_pos	11.026567352144495
FAOXC246226x_pos	22.95111795627419
FAOXC24C22x_pos	49.31629851088372
FAOXC260240x_pos	10.165277088348695
FAOXC3DC_neg	0.0
FAOXC3DC_pos	11086.350594725522
FAOXC4C2m_pos	20009.227767391185
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7994.300699880948
FAOXC5C3x_pos	64.00223055277038
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8192.967670651697
FAOXC5C5OHm_pos	13101.966885571128
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	13101.966885571126
FAOXC61C4m_pos	706.9220327476979
FAOXC61C4x_pos	916.8881930113347
FAOXC61m_pos	706.9220327476979
FAOXC61x_pos	916.8881930113347
FAOXC6C4m_pos	17289.881349837447
FAOXC6C4x_pos	18169.268626469504
FAOXC6DCC4DCx_pos	44074.92071482352
FAOXC7C5m_pos	64.00223055277038
FAOXC80_pos	20820.623542162662
FAOXC81C61m_pos	706.9220327476979
FAOXC81C61x_pos	916.8881930113347
FAOXC8C6m_pos	13433.893733544724
FAOXC8C6x_pos	15244.78314628665
FAOXC8DCC6DCx_pos	62304.30606137045
FAOXC9C7m_pos	64.00223055277038
FAOXMC10OHMC10r_pos	19941.85804942049
FAOXOHC16C16DCc_pos	30114.736066275786
FAOXOHC22C22DCc_pos	15703.307602897774
FAOXOHMC10DC10c_pos	19941.85804942049
FAOXTC101TC102m_pos	88858.00892830534
FAOXTC102C101m_pos	88858.00892830534
FAOXTC122TC101m_pos	88858.00892830534
FAOXTC122m_pos	88858.00892830534
FAOXTC142TC122m_pos	88858.00892830534
FAOXTC162TC142m_pos	32155.275602962804
FAOXTC182TC162m_pos	22413.116715554843
FAS100COA_pos	15073.725191329791
FAS120COA_pos	10754.736205217883
FAS140COA_pos	9416.341262556864
FAS160COA_pos	16372.391548995554
FAS180COA_pos	9194.478703326471
FAS80COA_L_pos	9129.14476679951
FATP1t_neg	442.62449337315684
FATP1t_pos	450.47288121282884
FATP2t_neg	560.4982829122632
FATP2t_pos	568.3466707519352
FATP3t_neg	560.4982829122632
FATP3t_pos	568.3466707519352
FATP4t_neg	1207.7097783548045
FATP4t_pos	1215.5581661944766
FATP5t_neg	351.5508350700319
FATP5t_pos	359.399222909704
FATP6t_neg	1196.8760949146274
FATP6t_pos	1204.7244827542995
FATP7t_neg	1196.8760949146274
FATP7t_pos	1204.7244827542995
FATP8t_neg	335.5858311188265
FATP8t_pos	344.0184658271294
FATP9t_neg	1196.8760949146274
FATP9t_pos	1204.7244827542995
FBA2_neg	0.0
FBA2_pos	5202.724267226614
FBA4_neg	0.0
FBA4_pos	16679.779722471645
FBA5_neg	0.0
FBA5_pos	7.0663882612220235
FBA_neg	4179.24450994675
FBA_pos	611.297901571258
FBP26_pos	3327.7029470331736
FBP_pos	3324.6949734375803
FCLTm_pos	14694.109380614655
FCOAH_pos	46.96384499777743
FDH_pos	15723.336970142545
FE2DMT1_pos	2667.374351144861
FE2t_pos	2990.954688459695
FE2tm_pos	14694.109380614655
FE3MTP1_pos	2667.374351144861
FE3R2e_pos	4193.955641910842
FERO_pos	2667.374351144861
FKYNH_pos	9.706749449472113
FK_pos	18026.73009304907
FMNALKPle_pos	14389.379466326489
FMNAT_pos	3400.0227757126
FOAXC122C101x_pos	494.43508256417505
FOLR2_pos	612.8683028407783
FOLTle_pos	863.683904675564
FOLt2_neg	863.683904675564
FOLt2_pos	2285.835071796392
FOLt2le_neg	2452.1727390133406
FOLt2le_pos	2452.1727390133406
FORMCOAtx_neg	0.0
FORMCOAtx_pos	46.96384499777742
FORt2m_neg	18498.436763534966
FORt2m_pos	0.0
FORtr_neg	51724.22656751136
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3643.8693756703733
FPGS2m_pos	3851.5752689820124
FPGS3_pos	3715.9009092934903
FPGS3m_pos	3897.488691992108
FPGS4_pos	3225.633801587538
FPGS4m_pos	3851.5752689820124
FPGS5_pos	3646.444216972657
FPGS5m_pos	3851.5752689820124
FPGS6_pos	3715.900909293491
FPGS6m_pos	3897.4886919921087
FPGS7_pos	3225.633801587539
FPGS7m_pos	3785.1754122309712
FPGS8_pos	3643.1699274408443
FPGS8m_pos	3851.5752689820133
FPGS9_pos	3715.9009092934907
FPGS9m_pos	3897.4886919921087
FPGS_pos	3225.633801587539
FPGSm_pos	3785.175412230971
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1114.49644152741
FRUt1r_pos	1122.3448293670822
FRUt4_neg	1122.3448293670822
FRUt4_pos	1114.49644152741
FTCD_pos	11667.424705013796
FTHFCL_pos	6.633230231916503
FTHFDH_pos	8658.235889563932
FTHFL_pos	17074.35573430325
FTHFLm_pos	18498.436763534966
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9935.368268814045
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9935.368268814045
FUC14GALACGLCGALGLUSIDEte_neg	11782.919483975717
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11782.919483975717
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10719.379078616888
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10719.379078616896
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11762.48311000406
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11762.48311000406
FUCACNGALACGLCGALGLUSIDEte_neg	11797.740791022237
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11797.74079102224
FUCASE2e_pos	1799.1115817744799
FUCASE2ly_pos	12138.649064753254
FUCASEe_pos	17775.812034733266
FUCASEly_pos	17886.400842012925
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	11245.54041435632
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	11245.54041435632
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9799.509339607817
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9799.509339607832
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9040.51324224043
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9040.513242240431
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9681.381165077933
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9681.381165077932
FUCFUCGALACGLCGALGLUSIDEte_neg	11311.81662089835
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11311.81662089835
FUCGAL14ACGLCGALGLUSIDEte_neg	11707.175247927682
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11707.17524792768
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10337.905130285977
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10337.905130285977
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10600.104779414858
FUCGALGBSIDEtg_neg	10600.104779414858
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	18026.73009304907
FUMAC_pos	46017.74166135875
FUMSO3tm_neg	441.59709703551584
FUMSO3tm_pos	441.59709703551584
FUMSO4tm_neg	441.59709703551584
FUMSO4tm_pos	441.59709703551584
FUMTSULtm_neg	441.59709703551584
FUMTSULtm_pos	441.59709703551584
FUM_neg	2156.9477346348935
FUM_pos	2156.9477346348935
FUMm_neg	2156.9477346348935
FUMm_pos	2156.9477346348935
FUMtm_neg	441.59709703551584
FUMtm_pos	441.59709703551584
FUT11g_pos	10600.104779414858
FUT12g_pos	11311.81662089835
FUT14g_pos	11245.540414356317
FUT15g_pos	9688.208292955364
FUT16g_pos	9368.81998590306
FUT17g_pos	9072.140559393487
FUT18g_pos	8433.207772906995
FUT31g_pos	11782.919483975713
FUT32g_pos	11797.74079102224
FUT33g_pos	10719.379078616896
FUT34g_pos	11311.81662089835
FUT35g_pos	10337.905130285977
FUT910g_pos	9040.513242240431
FUT911g_pos	9040.513242240431
FUT91g_pos	11707.175247927678
FUT92g_pos	11762.48311000406
FUT93g_pos	11245.54041435632
FUT94g_pos	9681.381165077935
FUT95g_pos	9681.381165077935
FUT96g_pos	9799.509339607832
FUT97g_pos	9799.509339607832
FUT98g_pos	9935.368268814045
FUT99g_pos	9040.513242240431
G12MT1_L_pos	17388.227789113957
G12MT1_U_pos	17388.227789113957
G12MT2_L_pos	17388.227789113957
G12MT2_U_pos	17388.227789113957
G13MT_L_pos	17388.227789113957
G13MT_U_pos	17388.227789113957
G14T10g_pos	10958.264294892937
G14T11g_pos	10958.264294892937
G14T12g_pos	10958.264294892937
G14T13g_pos	10958.264294892937
G14T14g_pos	10958.264294892933
G14T15g_pos	10958.264294892933
G14T16g_pos	10958.264294892933
G14T17g_pos	10958.264294892933
G14T18g_pos	7589.619080543472
G14T19g_pos	7589.61908054347
G14T20g_pos	7589.61908054347
G14T21g_pos	7589.61908054347
G14T2g_pos	7616.173519760395
G14T3g_pos	7616.173519760395
G14T4g_pos	7616.173519760395
G14T5g_pos	7616.173519760395
G14T6g_pos	10958.264294892933
G14T7g_pos	10958.264294892937
G14T8g_pos	10958.264294892937
G14T9g_pos	10958.264294892937
G14Tg_pos	17779.67409780756
G16MT_L_pos	17388.227789113957
G16MT_U_pos	17388.227789113957
G1M6MASNB1terg_pos	0.0
G1M7MASNBterg_pos	0.0
G1M7MASNCterg_pos	0.0
G1M8MASNterg_pos	0.0
G1PTT_pos	0.0
G2M8MASNterg_pos	0.0
G3M8MASNterg_pos	0.0
G3PD1_neg	2623.294030725193
G3PD1_pos	2623.294030725193
G3PD2m_pos	3823.4318618519133
G5SADrm_neg	6131.714641934698
G5SADrm_pos	1174.2337730157633
G5SADs_pos	5338.49374533021
G5SDym_pos	2478.0547430404904
G6PDA_pos	3170.625160345807
G6PDH1rer_neg	1272.2746885063912
G6PDH1rer_pos	495.747367379157
G6PDH2c_pos	16102.63065194908
G6PDH2r_neg	1266.6666666666667
G6PDH2r_pos	7050.02481890793
G6PDH2rer_neg	495.747367379157
G6PDH2rer_pos	1272.2746885063912
G6PPer_pos	5359.234504245623
G6Pter_neg	359.47394793054355
G6Pter_pos	5479.059153555804
GABAVESSEC_pos	4193.786490999231
GACMTRc_neg	10.29052709069444
GACMTRc_pos	18086.281727197325
GACPAILter_pos	51.81418285624066
GAL3ST11_pos	38970.416767358765
GAL3ST12_pos	67746.60729910732
GALACGLCGALGBSIDEte_neg	0.0
GALACGLCGALGBSIDEte_pos	9593.495438117381
GALACGLCGALGBSIDEtg_neg	9593.49543811738
GALACGLCGALGBSIDEtg_pos	0.0
GALASE10ly_pos	12138.649064753248
GALASE11ly_pos	12138.649064753248
GALASE12ly_pos	12138.649064753257
GALASE13ly_pos	12138.649064753248
GALASE14ly_pos	12138.64906475325
GALASE15ly_pos	12138.64906475325
GALASE16ly_pos	7737.915549410044
GALASE17ly_pos	7808.124175393056
GALASE18ly_pos	7808.124175393056
GALASE19ly_pos	7148.762456101722
GALASE1ly_pos	17894.312286986362
GALASE20ly_pos	7661.892430467474
GALASE3ly_pos	12138.649064753252
GALASE4ly_pos	12138.64906475325
GALASE5ly_pos	12138.649064753252
GALASE6ly_pos	12138.649064753256
GALASE7ly_pos	12138.64906475325
GALASE8ly_pos	12138.649064753248
GALASE9ly_pos	12138.649064753252
GALC_pos	38501.230501980564
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	10502.372215713618
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	10502.372215713618
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9368.81998590306
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9368.819985903057
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	8433.207772906997
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8433.207772906995
GALGALGALTHCRMte_neg	0.0
GALGALGALTHCRMte_pos	9832.84139147795
GALGALGALTHCRMtg_neg	9832.841391477956
GALGALGALTHCRMtg_pos	0.0
GALGLUSIDEtg_neg	29402.816229343713
GALGLUSIDEtg_pos	0.0
GALGLUSIDEtl_neg	0.0
GALGLUSIDEtl_pos	29402.816229343724
GALGT1_pos	12632.327235620287
GALGT2_pos	12846.21730776583
GALGT3_pos	13033.711769441972
GALGT4_pos	13334.698265867393
GALK_pos	4984.483468103684
GALNACT1g_pos	0.0
GALNACT2g_pos	0.0
GALNACT3g_pos	0.0
GALNACT4g_pos	0.0
GALNACT5g_pos	0.0
GALNTg_pos	7106.342034792715
GALOR_neg	0.0
GALOR_pos	0.0
GALSGLT1le_pos	3955.082184982415
GALSIDEtg_neg	22045.69063129959
GALSIDEtg_pos	37382.511194482475
GALSIDEtl_neg	8398.242534724703
GALSIDEtl_pos	38501.230501980586
GALT2g_pos	0.0
GALT_neg	373.55409664852755
GALT_pos	373.55409664852755
GALTg_pos	0.0
GALU_neg	373.55409664852755
GALU_pos	373.55409664852755
GALt1r_neg	878.4191885567477
GALt1r_pos	886.2675763964198
GALt2_2_neg	1469.2911506784433
GALt2_2_pos	1453.0408779656593
GALt4_neg	886.2675763964198
GALt4_pos	878.4191885567477
GALtly_pos	8398.242534724703
GAMYe_pos	30.223082496714074
GAMt1r_neg	0.0
GAMt1r_pos	6548.933577328681
GAO1_pos	0.0
GAO1g_pos	19598.668836479832
GAO2_pos	0.0
GAO2g_pos	18874.97404601365
GAPD_neg	9877.62095959115
GAPD_pos	3462.9903161358193
GARFT_neg	0.0
GARFT_pos	20647.813881792576
GASNASE2ly_pos	17423.283867802504
GASNASE3ly_pos	12138.649064753254
GASNASEly_pos	17894.312286986362
GBA_pos	12952.08602815316
GBAl_pos	29402.81622934371
GBGT1_pos	11227.487907710894
GBSIDEte_neg	0.0
GBSIDEte_pos	11453.066285047867
GBSIDEtl_neg	11453.06628504787
GBSIDEtl_pos	0.0
GCALDD_pos	14281.537957522314
GCALDDm_pos	0.0
GCC2am_neg	0.0
GCC2am_pos	553.1733190567638
GCC2bim_pos	553.1733190567638
GCC2cm_neg	0.0
GCC2cm_pos	553.1733190567638
GCCam_neg	0.0
GCCam_pos	553.1733190567638
GCCbim_pos	553.1733190567638
GCCcm_neg	0.0
GCCcm_pos	553.1733190567638
GCHOLAt2_pos	1370.9846696450659
GCHOLAt3_pos	3215.78472284964
GCHOLAt_neg	1220.3594786508602
GCHOLAt_pos	2022.24954038219
GCHOLAte_neg	1207.3557526950551
GCHOLAte_pos	2024.8656696620806
GCHOLAtx_neg	0.0
GCHOLAtx_pos	4019.1084304323904
GCNTg_pos	8433.207772906995
GD1B2te_neg	0.0
GD1B2te_pos	12632.327235620287
GD1B2tg_neg	12632.327235620287
GD1B2tg_pos	0.0
GD1Cte_neg	0.0
GD1Cte_pos	12665.125570787186
GD1Ctg_neg	12665.125570787188
GD1Ctg_pos	0.0
GDPFUCtg_neg	0.0
GDPFUCtg_pos	10760.980733625445
GDPtg_neg	10760.980733625443
GDPtg_pos	0.0
GF6PTA_pos	3676.2260607897097
GFUCS_pos	10817.044659529925
GGH_10FTHF5GLUe_pos	34.53857422445793
GGH_10FTHF5GLUl_pos	3223.7017088038156
GGH_10FTHF6GLUe_pos	9.425477610476403
GGH_10FTHF6GLUl_pos	3478.359597250049
GGH_10FTHF7GLUe_pos	3.7273830601352067
GGH_10FTHF7GLUl_pos	3619.95406928169
GGH_5DHFe_pos	34.53857422445793
GGH_5DHFl_pos	3225.633801587539
GGH_5THFe_pos	34.53857422445793
GGH_5THFl_pos	3224.1991235692626
GGH_6DHFe_pos	9.425477610476403
GGH_6DHFl_pos	3478.359597250048
GGH_6THFe_pos	9.425477610476403
GGH_6THFl_pos	3478.359597250049
GGH_7DHFe_pos	3.7273830601352067
GGH_7DHFl_pos	3619.95406928169
GGH_7THFe_pos	3.7273830601352067
GGH_7THFl_pos	3619.95406928169
GGLUCT_pos	5956.29861957951
GGNG_pos	6662.45928785101
GGT5r_neg	0.0
GGT5r_pos	17784.651397461654
GGT6_neg	3191.173870040763
GGT6_pos	3191.173870040763
GGT_L_pos	0.0
GGT_U_pos	0.0
GHMT2r_neg	5278.915047651832
GHMT2r_pos	18339.787252802835
GHMT2rm_neg	0.0
GHMT2rm_pos	5278.915047651832
GHMT3_pos	0.0
GHMT3m_pos	0.0
GK1_neg	7611.8702131758155
GK1_pos	3228.3539794835197
GK1m_neg	0.0
GK1m_pos	0.0
GLACO_pos	0.0
GLACOm_pos	0.0
GLACter_neg	6755.867994610065
GLACter_pos	0.0
GLAl_pos	8398.242534724703
GLB1_pos	29402.81622934371
GLBRAN_pos	6662.45928785101
GLCAASE1ly_pos	350.0812681355356
GLCAASE4ly_pos	85.11979873601406
GLCAASE5ly_pos	84.92571828047346
GLCAASE6ly_pos	130.33176507812567
GLCAASE7ly_pos	150.9281598778562
GLCAASE8ly_pos	24230.014569710733
GLCAASE9ly_pos	24230.014569710733
GLCAE1g_pos	0.0
GLCAE2g_pos	0.0
GLCAT2g_pos	0.0
GLCAT3g_pos	0.0
GLCAT4g_pos	0.0
GLCAT5g_pos	0.0
GLCAT6g_pos	0.0
GLCAT7g_pos	0.0
GLCAT8g_pos	0.0
GLCAT9g_pos	0.0
GLCATg_pos	0.0
GLCGLUT2_pos	230.73268306924024
GLCMter_pos	2013.3360981738335
GLCNACASE1ly_pos	350.0812681355356
GLCNACASE2ly_pos	350.0812681355356
GLCNACASE3ly_pos	350.08126813553565
GLCNACASE4ly_pos	350.08126813553565
GLCNACASE5ly_pos	350.08126813553565
GLCNACDASg_pos	0.0
GLCNACPT_L_pos	17388.227789113957
GLCNACPT_U_pos	17388.227789113957
GLCNACT1g_pos	0.0
GLCNACT2g_pos	0.0
GLCNACT3g_pos	0.0
GLCNACT4g_pos	0.0
GLCNACT5g_pos	0.0
GLCNACT_L_pos	17388.227789113957
GLCNACT_U_pos	17388.227789113957
GLCSGLT1le_pos	3953.251082131963
GLCURter_pos	5351.443285832726
GLCURtly_neg	24230.014569710736
GLCURtly_pos	0.0
GLCt1r_neg	634.3578063517189
GLCt1r_pos	230.73268306924024
GLCt2_2_neg	1467.460047827991
GLCt2_2_pos	1451.2097751152069
GLCt4_neg	642.206194191391
GLCt4_pos	634.3578063517189
GLCter_neg	5359.234504245624
GLCter_pos	2013.3360981738335
GLCtg_neg	0.0
GLCtg_pos	6422.5303173799575
GLCtly_pos	29402.81622934371
GLDBRAN_pos	6662.45928785101
GLGNS1_pos	6662.45928785101
GLNALANaEx_pos	783.35342595289
GLNASNNaEx_pos	783.35342595289
GLNATB0tc_pos	1444.022477043168
GLNCYSNaEx_pos	767.6839444372602
GLNLASEer_neg	6755.867994610065
GLNLASEer_pos	0.0
GLNSERNaEx_pos	799.7692191669681
GLNS_pos	3670.003032530604
GLNTHRNaEx_pos	799.7692191669681
GLNt4_pos	339.5544798172956
GLNtN1_neg	339.5544798172956
GLNtN1_pos	377.1780775891637
GLNtm_pos	5160.116327090653
GLNyLATthc_pos	682.6313936138376
GLPASE1_pos	6662.459287851011
GLPASE2_pos	6662.459287851011
GLRASE_neg	6755.867994610065
GLRASE_pos	0.0
GLU5Km_pos	2478.0547430404904
GLU5SAtmc_neg	0.0
GLU5SAtmc_pos	5338.49374533021
GLUCYS_pos	6998.042617518207
GLUDC_pos	9591.072380856229
GLUDxm_neg	353.89881826917804
GLUDxm_pos	353.89881826917804
GLUDym_neg	353.89881826917804
GLUDym_pos	353.89881826917804
GLUNm_pos	5160.116327090653
GLUPROASCT1_pos	2712.5604866899384
GLUPRT_pos	20647.81388179258
GLUTCOAACBP_neg	0.0
GLUTCOAACBP_pos	8192.967670651697
GLUTCOADHm_pos	295.8638284718195
GLUVESSEC_pos	3291.0249337980354
GLUt2m_neg	4052.9702292121488
GLUt2m_pos	3682.107214893099
GLUt6_pos	3114.333553319859
