	Ob.1012.b_S133_L007_R1_001
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.980165135848127
BCRNe_pos	8635.406040365298
BDG2HCGHD_pos	0.0
BDHm_neg	7694.825457007496
BDHm_pos	5.077858355143914
BDMT_L_pos	17059.59644960548
BDMT_U_pos	17059.596449605484
BETALDHxm_pos	10279.71725160936
BGLUGCHe_pos	13644.720274803452
BGLUTCHLe_pos	14842.303188065733
BGLUTDECHOe_pos	3800.0
BHBt_neg	1229.076871267771
BHBt_pos	1229.076871267771
BHBtm_neg	7694.825457007494
BHBtm_pos	5.077858355143913
BHMT_pos	26657.179709498414
BILDGLCURt_neg	2009.6516977144854
BILDGLCURt_pos	2007.0378433185722
BILDGLCURte_pos	4061.7642113356765
BILDGLCURtr_neg	42434.98502223435
BILDGLCURtr_pos	7980.729266866476
BILGLCURt_neg	2009.6516977144854
BILGLCURt_pos	2007.0378433185722
BILGLCURte_pos	4519.5928555078335
BILGLCURtr_neg	64828.21366802922
BILGLCURtr_pos	10.334914400294792
BILIRED_pos	50591.53560029825
BILIRUBt2_neg	1955.8870689234302
BILIRUBt2_pos	2280.641995845869
BILIRUBtr_neg	2968.783496559098
BILIRUBtr_pos	2968.783496559098
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9267.147318037192
BMTer_L_pos	50.92938250139581
BMTer_U_pos	50.92938250139581
BPNT2_pos	3277.081316491403
BPNT_pos	7075.03415124176
BTND1_pos	5467.14731803719
BTND1n_pos	9267.147318037192
BTNDe_pos	3.940095318877691
BTNDm_pos	5879.552571981351
BTNPL_pos	5467.147318037189
BTNPLm_pos	5879.552571981351
BTNTe_pos	1405.1787652844482
BTNt2_neg	1608.373975690933
BTNt2_pos	1405.1787652844482
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3510.2558491226846
BTNt3ile_pos	3439.942686994572
BTNt4i_pos	1608.373975690933
BTNtn_neg	9267.14731803719
BTNtn_pos	0.0
BUP2_pos	17714.869311142043
BUTt2m_neg	0.0
BUTt2m_pos	6.124500670965994
BUTt2r_neg	434.2168887304281
BUTt2r_pos	434.2168887304281
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17369.440175372547
C100CPT1_neg	0.0
C100CPT1_pos	14654.313265140854
C101CPT1_neg	0.0
C101CPT1_pos	12461.597951751288
C101CRNe_pos	12461.597951751288
C102CPT1_neg	0.0
C102CPT1_pos	12461.597951751288
C10CRNe_pos	14654.313265140854
C10DCCACT_neg	7790.03763464281
C10DCCACT_pos	47510.49844887138
C10DCc_neg	0.0
C10DCc_pos	7790.037634642809
C10DCe_pos	19700.25771580734
C10OHc_neg	0.0
C10OHc_pos	12766.643059870923
C120CPT1_neg	0.0
C120CPT1_pos	10400.717942432839
C121CPT1_neg	0.0
C121CPT1_pos	12461.597951751288
C12DCACOT_pos	7790.037634642809
C12DCACT_pos	7790.037634642809
C12DCTD_neg	0.0
C12DCTD_pos	7790.037634642808
C12DCe_pos	45386.634167883465
C12OHc_neg	0.0
C12OHc_pos	12307.41585552551
C140CPT1_neg	0.0
C140CPT1_pos	8036.40782954596
C141ACBP_neg	0.0
C141ACBP_pos	13743.639288896979
C141CPT1_neg	0.0
C141CPT1_pos	12461.597951751288
C141OHc_neg	0.0
C141OHc_pos	13743.639288896975
C141OHe_pos	13743.63928889698
C142ACBP_neg	0.0
C142ACBP_pos	31864.592403457445
C142CPT1_neg	0.0
C142CPT1_pos	12461.597951751288
C142OHc_neg	0.0
C142OHc_pos	31864.592403457427
C142OHe_pos	31864.59240345744
C14OHc_neg	0.0
C14OHc_pos	10291.176287578872
C14STRr_pos	250.57016162890292
C160CPT1_pos	2195.4207849273876
C160CPT2_pos	13119.938340775125
C160CRNt_pos	13235.706760630152
C161CPT12_pos	10939.243768227494
C161CPT1_pos	10285.146083177511
C161CPT22_pos	10939.243768227494
C161CPT2_pos	10285.146083177511
C161CRN2t_pos	10939.243768227494
C161CRNt_pos	10285.146083177511
C161OHc_neg	0.0
C161OHc_pos	10285.146083177511
C162ACBP_neg	0.0
C162ACBP_pos	22288.695015786758
C162OHc_neg	0.0
C162OHc_pos	22288.69501578676
C162OHe_pos	22288.69501578676
C16DCc_neg	0.0
C16DCc_pos	29607.90128246366
C16DCe_pos	29607.901282463663
C16OHc_neg	0.0
C16OHc_pos	10629.943545942511
C16txc_pos	4902.083806667883
C180CPT1_pos	8331.714767774965
C180CPT2_pos	8331.714767774965
C180CRNt_pos	8331.714767774965
C181CPT1_pos	1583.6727928742969
C181CPT2_pos	1583.6727928742969
C181CRNt_pos	1583.6727928742969
C181OHc_neg	0.0
C181OHc_pos	15440.35883755965
C182OHc_neg	0.0
C182OHc_pos	9.796842250289647
C18OHc_neg	0.0
C18OHc_pos	8463.83553525514
C204CPT1_pos	278.4572279764164
C204CPT2_pos	278.4572279764162
C204CRNt_pos	278.4572279764162
C226COAtx_neg	469.5553740984563
C226COAtx_pos	9.58254311796551
C226CPT1_pos	721.9752330011564
C226CPT2_pos	721.9752330011564
C226CRNt_pos	721.9752330011564
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1193.4260117363717
C2tcx_pos	5577.863519334963
C30CPT1_pos	1583.8850422237533
C3DCe_pos	10806.928244582565
C3STDH1Pr_pos	74224.759945161
C3STDH1r_pos	74283.27558078701
C3STKR2r_pos	74224.75994516101
C40CPT1_neg	0.0
C40CPT1_pos	3389.765867603509
C4CRNCPT2_neg	17893.0461549902
C4CRNCPT2_pos	3389.765867603509
C4CRNe_pos	16998.240457066026
C4DCCACT_neg	7790.037634642811
C4DCCACT_pos	43390.0649741595
C4DCe_pos	10565.43862051869
C4OHc_neg	0.0
C4OHc_pos	8635.406040365298
C4STMO1r_pos	74224.75994516099
C4STMO2Pr_pos	74224.75994516103
C4STMO2r_pos	74283.27558078693
C4tcx_neg	0.0
C4tcx_pos	17695.944554611528
C4tmc_neg	17893.0461549902
C4tmc_pos	3389.765867603509
C4x_neg	0.0
C4x_pos	17695.944554611528
C50CPT1_neg	0.0
C50CPT1_pos	10804.973056407747
C51CPT1_neg	0.0
C51CPT1_pos	11933.675379870145
C5DCe_pos	8069.94034243362
C60CPT1_neg	0.0
C60CPT1_pos	13247.233402965781
C6COAt_neg	17698.853657289037
C6COAt_pos	14807.1564373997
C6CRNe_pos	13247.233402965783
C6CRNtcx_neg	17698.853657289033
C6CRNtcx_pos	14807.1564373997
C6DCCACT_neg	7790.037634642809
C6DCCACT_pos	61494.01539974384
C6DCc_neg	0.0
C6DCc_pos	7790.037634642809
C6DCe_pos	61494.01539974384
C80CPT1_neg	0.0
C80CPT1_pos	8896.784765493963
C81CPT1_neg	0.0
C81CPT1_pos	12461.597951751288
C81CRNe_pos	12461.597951751288
C8CRNe_pos	8896.78476549396
C8DCc_neg	0.0
C8DCc_pos	7790.03763464281
C8DCe_pos	27447.904305297518
C9BRxtc_neg	2015.768419855028
C9BRxtc_pos	2015.768419855028
CAATPS_pos	4740.901242757169
CAMPt_pos	12893.724339480614
CAROtr_neg	0.0
CAROtr_pos	12.980165135848127
CARPEPT1tc_pos	10971.023671570265
CARVEOLte_neg	7.479181027687728
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.743340476836488
CATm_pos	5781.522672601287
CATp_pos	7635.2104817330255
CAt7r_neg	1705.8363024843302
CAt7r_pos	1689.5508974232216
CBASPte_neg	19410.859489437433
CBASPte_pos	8325.91592152029
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18685.99834281022
CBPSam_pos	13784.234263973172
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.37035945169605
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13408.110230228724
CDIPTr_pos	3678.1470327373067
CDPDAGtm_neg	13339.910489421483
CDPDAGtm_pos	0.0
CDS_pos	3678.147032737307
CDSm_pos	13339.910489421483
CEPTC_pos	3815.129517924672
CEPTE_pos	4040.6668702298307
CERK_pos	27722.127035807578
CERT1gt_neg	7712.224282169542
CERT1gt_pos	21621.526724157666
CERT1rt_neg	0.0
CERT1rt_pos	12716.370326849246
CERT2gt_neg	0.0
CERT2gt_pos	28949.997532479334
CERT2rt_neg	12716.370326849243
CERT2rt_pos	0.0
CGLYt3_2__pos	2178.059109581883
CGMPt_pos	13995.136770953342
CH25H_pos	12313.938822550179
CHAT_neg	5700.0
CHAT_pos	5405.988438348396
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3815.1295179246713
CHLP_pos	3294.8931807182794
CHLtm_neg	13339.910489421483
CHLtm_pos	10279.717251609358
CHOLATEt2_pos	1352.9970040162532
CHOLATEt3_pos	3225.6106710199488
CHOLATEt_neg	1352.9970040162532
CHOLATEt_pos	2280.641995845869
CHOLD2m_pos	10279.71725160936
CHOLESACATc_pos	6782.5419137769095
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6779.898374970584
CHOLK_pos	3083.003882397502
CHOLPtg_neg	7712.224282169544
CHOLPtg_pos	0.0
CHOLPtl_neg	59435.927778612684
CHOLPtl_pos	0.0
CHOLt4_neg	1305.2040605848265
CHOLt4_pos	1297.3624973970866
CHOLtg_neg	0.0
CHOLtg_pos	5568.202941996557
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5568.202941996557
CHOLtu_neg	1297.3624973970866
CHOLtu_pos	1305.2040605848265
CHSTEROLSULT_pos	7872.422884883544
CHSTEROLt1_neg	2125.598966792274
CHSTEROLt1_pos	2125.598966792274
CHSTEROLt2_neg	2125.598966792274
CHSTEROLt2_pos	2125.598966792274
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2125.598966792274
CHSTEROLt_pos	4128.148356424342
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4930.872083850591
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	351.54090065811425
CITRtm_pos	351.54090065811425
CITt4_2_neg	1243.380500867951
CITt4_2_pos	1486.755309780175
CITt4_4_neg	1568.2793618260598
CITt4_4_pos	1550.285147238802
CITtam_neg	2008.1345110436064
CITtam_pos	2008.1345110436064
CITtbm_neg	0.0
CITtbm_pos	2133.3015383587162
CK_neg	0.0
CK_pos	3597.293214658652
CKc_neg	3597.293214658652
CKc_pos	0.0
CLFORtex_pos	1779.4584871327233
CLHCO3tex2_pos	617.8092482045959
CLI2tex_pos	2979.3922651088274
CLOHtex2_pos	821.4052574838553
CLOXAtex2_pos	824.5873116748808
CLPNDCOAtx_neg	10.777086242316955
CLPNDCOAtx_pos	37329.28348937877
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	380.3066419449451
CLPNDt_pos	12.683157849697013
CLS_hs_pos	220.88197011434804
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18270.17025157657
CMPACNAtn_pos	8779.865222830156
CMPSAS_pos	4979.865222830155
CMPSASn_pos	8779.865222830156
CO2t_neg	3218.7427517171604
CO2t_pos	3254.5654750620956
CO2ter_neg	11167.996083082255
CO2ter_pos	24592.640339419315
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3791.6866484111233
CO2tm_pos	3553.703469980451
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12319.68833622367
CO2tp_pos	18138.84352806278
COAtg_neg	19157.630519557
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7101.9926850049305
COAtm_neg	4647.886103807743
COAtm_pos	1583.6727928742969
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2437.964820735995
COAtp_pos	3089.798308995661
COAtr_neg	1480.6224759317265
COAtr_pos	1480.6224759317265
COKECBESr_pos	0.0
COQ3m_pos	45052.14638589887
COQ5m_pos	45052.14638589887
COQ6m_pos	45052.14638589887
COQ7m_pos	45052.14638589887
CORE2GTg_pos	7583.952364517781
CORE3GTg_pos	7447.630460758727
CORE4GTg_pos	7447.630460758727
CORE5GTg_pos	389.82632433163775
CORE6GTg_pos	6915.8091716593335
CORE7GTg_pos	389.82632433163775
CORE8GTg_pos	398.84032324999094
COUCOAFm_pos	45052.146385898894
COUMARINte_neg	0.0
COUMARINte_pos	7.479181027687728
COt_neg	0.0
COt_pos	50591.53560029825
CPCTDTX_pos	0.0
CPPPGO_pos	14493.706948223778
CREATt4_2_r_neg	856.6813049538977
CREATt4_2_r_pos	838.6870903666397
CREATtmdiffir_pos	3597.293214658652
CRMPte_neg	0.0
CRMPte_pos	27722.127035807593
CRNCAR3tp_pos	4443.82992828717
CRNCARtp_pos	1193.4260117363717
CRNrtx_neg	1193.4260117363717
CRNrtx_pos	3144.538808999623
CRNtHa_pos	818.204133664506
CRNt_neg	541.2726716087471
CRNt_pos	818.204133664506
CRNtim_pos	849.7206063646623
CRNtuNa_pos	541.2726716087471
CRNtx_neg	2015.768419855028
CRNtx_pos	2015.768419855028
CRTNsyn_pos	0.0
CRTSLt_neg	51510.760617343876
CRTSLt_pos	0.0
CRTSLtm_neg	51510.76061734387
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54115.140219291105
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54115.1402192911
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1187.8442658768804
CRVNCtr_pos	1195.6858290646203
CSAPASEly_pos	84.1680893824416
CSBPASEly_pos	100.53819418070735
CSCPASEly_pos	83.99088514430706
CSDPASEly_pos	128.77247952679068
CSEPASEly_pos	149.04355155126387
CSNAT2m_neg	0.0
CSNAT2m_pos	1583.8850422237533
CSNAT2x_neg	3144.538808999623
CSNAT2x_pos	2437.964820735995
CSNAT3x_neg	0.0
CSNAT3x_pos	4443.82992828717
CSNATer_neg	1480.6224759317265
CSNATer_pos	1480.6224759317265
CSNATm_neg	0.0
CSNATm_pos	2188.707098821243
CSNATp_neg	4307.395801559644
CSNATp_pos	4834.377425736432
CSNATr_neg	1480.6224759317265
CSNATr_pos	1480.6224759317265
CSND_pos	7.132217923922007
CSNt_neg	0.0
CSNt_pos	7.132217923922007
CSPG_At_pos	0.0
CSPG_Atly_pos	84.1680893824416
CSPG_Bt_pos	0.0
CSPG_Btly_pos	100.53819418070735
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	83.99088514430706
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	128.77247952679068
CSPG_Et_pos	0.0
CSPG_Etly_pos	149.04355155126387
CSm_pos	4251.913695657573
CTPS1_pos	3950.674417479391
CTPS2_pos	7161.668870423514
CTPtn_neg	0.0
CTPtn_pos	8779.865222830156
CYANt_neg	0.0
CYANt_pos	6.714673907413542
CYANtm_neg	0.0
CYANtm_pos	11.858380048696631
CYOOm3_pos	8816.766694379436
CYOR_u10m_pos	3410.5465187518557
CYSALANaEx_pos	727.4287744112695
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	852.490559738457
CYSATB0tc_pos	1245.9947322920866
CYSGLNNaEx_pos	668.5702016681389
CYSGLTH_neg	1436.8588248868975
CYSGLTH_pos	1226.307328039368
CYSGLUexR_neg	565.1778449640944
CYSGLUexR_pos	611.3610167473273
CYSGLYexR_neg	635.2252942831747
CYSGLYexR_pos	551.6914000722703
CYSLYSL_pos	0.0
CYSO_pos	9685.551097923184
CYSPHELAT2tc_pos	574.8879742112262
CYSSERNaEx_pos	727.4287744112695
CYSSNAT5tc_neg	1351.5199482076837
CYSSNAT5tc_pos	1288.5853832920075
CYSTALArBATtc_pos	2.4031924297309555
CYSTA_neg	0.0
CYSTA_pos	7492.633616865349
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.331605299164101
CYSTGL_pos	13277.842442900725
CYSTHRNaEx_pos	727.4287744112695
CYSTLEUrBATtc_pos	2.384450366615173
CYSTSERex_pos	2.4055772545657983
CYSTS_pos	13277.842442900725
CYSt4_pos	466.0694995813221
CYStec_neg	597.9661459328057
CYStec_pos	667.2016563351237
CYTDK1_pos	364.80019101110736
CYTDK2m_pos	13339.910489421483
CYTD_pos	3373.267261945297
CYTDn_pos	13165.656241260354
CYTDt4_pos	869.9875201316618
CYTDt5le_pos	1381.1968513863153
CYTDt_neg	869.9875201316618
CYTDt_pos	6103.726153997569
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13339.910489421485
CYTDtn_neg	0.0
CYTDtn_pos	13165.656241260354
CYTK10_neg	346.7774852107753
CYTK10_pos	346.7774852107753
CYTK10n_neg	348.04097190742505
CYTK10n_pos	348.04097190742505
CYTK11_neg	346.7774852107753
CYTK11_pos	346.7774852107753
CYTK11n_neg	348.04097190742505
CYTK11n_pos	348.04097190742505
CYTK12_neg	346.7774852107753
CYTK12_pos	346.7774852107753
CYTK12n_neg	348.04097190742505
CYTK12n_pos	348.04097190742505
CYTK13_neg	346.7774852107753
CYTK13_pos	346.7774852107753
CYTK13n_neg	348.04097190742505
CYTK13n_pos	348.04097190742505
CYTK14_neg	346.7774852107753
CYTK14_pos	346.7774852107753
CYTK14n_neg	348.04097190742505
CYTK14n_pos	348.04097190742505
CYTK1_neg	346.7774852107753
CYTK1_pos	346.7774852107753
CYTK1m_neg	0.0
CYTK1m_pos	13339.910489421485
CYTK1n_neg	348.04097190742505
CYTK1n_pos	348.04097190742505
CYTK2_neg	346.7774852107753
CYTK2_pos	346.7774852107753
CYTK2n_neg	348.04097190742505
CYTK2n_pos	348.04097190742505
CYTK3_neg	1097.8267017414587
CYTK3_pos	1097.8267017414587
CYTK3n_neg	348.04097190742505
CYTK3n_pos	348.04097190742505
CYTK4_neg	1097.8267017414587
CYTK4_pos	1097.8267017414587
CYTK4n_neg	348.04097190742505
CYTK4n_pos	348.04097190742505
CYTK5_neg	346.7774852107753
CYTK5_pos	346.7774852107753
CYTK5n_neg	348.04097190742505
CYTK5n_pos	348.04097190742505
CYTK6_neg	346.7774852107753
CYTK6_pos	346.7774852107753
CYTK6n_neg	348.04097190742505
CYTK6n_pos	348.04097190742505
CYTK7_neg	346.7774852107753
CYTK7_pos	346.7774852107753
CYTK7n_neg	348.04097190742505
CYTK7n_pos	348.04097190742505
CYTK8_neg	346.7774852107753
CYTK8_pos	346.7774852107753
CYTK8n_neg	348.04097190742505
CYTK8n_pos	348.04097190742505
CYTK9_neg	346.7774852107753
CYTK9_pos	346.7774852107753
CYTK9n_neg	348.04097190742505
CYTK9n_pos	348.04097190742505
Coqe_neg	0.0
Coqe_pos	5549.653274184712
D3AIBTm_neg	336.9674799656167
D3AIBTm_pos	336.9674799656167
DADA_pos	7844.62086096985
DADAe_pos	9058.499764906024
DADNK_pos	4096.590245887151
DADNt4_neg	1321.1862261327356
DADNt4_pos	7570.71911592371
DAGK_hs_neg	3815.129517924672
DAGK_hs_pos	3275.465819877616
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17355.804301202243
DAG_HSter_pos	59.749686792936714
DAGt_neg	5731.779479026409
DAGt_pos	5654.149720532944
DALAOXx_pos	9579.117075521555
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	587.9654741522679
DALAt2r_pos	587.9654741522679
DALAxt_pos	9579.117075521555
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4221.9284190638555
DASPO1p_pos	11.187048994302616
DATPtm_pos	13787.833518851754
DATPtn_neg	0.0
DATPtn_pos	20283.391775538148
DCATDc_neg	0.0
DCATDc_pos	19700.257715807336
DCATDr_neg	0.0
DCATDr_pos	19700.25771580734
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	737.0226012477614
DCK1n_pos	737.0226012477614
DCK2n_neg	737.0226012477614
DCK2n_pos	737.0226012477614
DCMPDA_neg	4430.550348056727
DCMPDA_pos	7481.548489658729
DCSPTN1COAtx_neg	4902.083806667885
DCSPTN1COAtx_pos	10.777086242316953
DCSPTN1COAtxc_pos	4902.083806667885
DCSPTN1CPT1_pos	347.8647571361485
DCSPTN1CPT2_pos	347.8647571361485
DCSPTN1CRNt_pos	347.8647571361485
DCSPTN1t_neg	195.17604349616454
DCSPTN1t_pos	10.777086242316953
DCTPtm_pos	22940.590573059886
DCTPtn_neg	0.0
DCTPtn_pos	18216.524321259414
DCT_neg	0.0
DCT_pos	12393.638793296905
DCYTD_pos	4416.672928721082
DCYTDn_pos	19603.871345954016
DCYTt_neg	1321.1862261327356
DCYTt_pos	7021.7500026070475
DDCRNe_pos	12307.415855525513
DDECCRNe_pos	10400.717942432839
DDECE1CRNe_pos	12461.597951751288
DDPGAm_neg	0.0
DDPGAm_pos	12064.242475280607
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.479181027687728
DECCRNe_pos	12766.643059870932
DECDICRNe_pos	12461.597951751288
DECDPtm_neg	0.0
DECDPtm_pos	45052.146385898894
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20364.93353840321
DESAT18_10_pos	6.929752493963344
DESAT18_3_pos	8834.928439664574
DESAT18_4_pos	8811.787250050736
DESAT18_5_pos	7080.458992988464
DESAT18_6_pos	18270.265559351777
DESAT18_7_pos	47141.255059971176
DESAT18_8_pos	9087.825247928873
DESAT18_9_pos	6.048277579202627
DESAT20_1_pos	67.4183423598322
DESAT20_2_pos	48.02792020107325
DESAT22_1p_pos	187.73827918024512
DESAT22_2p_pos	37324.19025107641
DESAT24_1_pos	7.816137948749046
DGAT_pos	4136.278997459495
DGCHOLte_neg	1348.3444231249637
DGCHOLte_pos	4070.6972116663223
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4027.9168743184478
DGK1_neg	6512.405679742783
DGK1_pos	7277.9091688983335
DGK2m_neg	16690.19442281854
DGK2m_pos	7498.521802313208
DGNSKm_pos	5690.620671093696
DGSNt_neg	1460.4674454699934
DGSNt_pos	7535.998879227259
DGSNtm_neg	0.0
DGSNtm_pos	5690.620671093696
DGTPtm_pos	6603.570081355242
DGTPtn_neg	0.0
DGTPtn_pos	19609.943225904302
DGULND_neg	0.0
DGULND_pos	12299.739770007753
DHAAt1r_neg	0.0
DHAAt1r_pos	4222.845932997151
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6415.167103864782
DHCHOLESTANATEtm_neg	8027.582688201928
DHCHOLESTANATEtm_pos	65558.68124157342
DHCR241r_pos	5219.269130354105
DHCR242r_pos	5218.96739515464
DHCR243r_pos	74392.29816637083
DHCR71r_pos	74224.82550770692
DHCR72r_pos	10912.747360494535
DHCRD1_pos	25984.78624655652
DHCRD2_pos	27182.64407427045
DHDPBMTm_pos	45052.14638589889
DHEASULT_pos	7075.03415124176
DHEASt_neg	1190.7580090001838
DHEASt_pos	1188.1441546042706
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.456106332250123
DHEAtr_pos	59335.29479598354
DHFR_neg	576.6466597353988
DHFR_pos	7269.918912537971
DHFtl_neg	3204.3927893174487
DHFtl_pos	0.0
DHFtm_neg	3671.9959963289903
DHFtm_pos	3422.1394191311783
DHORD9_pos	8325.915921520293
DHORTS_neg	8325.915921520293
DHORTS_pos	0.0
DHPM1_pos	14260.638510930126
DHPM2_pos	17714.869311142043
DHPR2_pos	6332.241923398052
DHPR_pos	5410.999611105523
DIDPtn_neg	4187.376161451931
DIDPtn_pos	4187.376161451931
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65970.80128585795
DIGALSGALSIDEtg_neg	65970.80128585795
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8787.953018330156
DIGALSIDEtg_pos	65970.80128585795
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8228.47530725335
DINt_neg	1460.4674454699934
DINt_pos	7612.072473312816
DITPtn_neg	4187.376161451931
DITPtn_pos	4187.376161451931
DKMPPD_pos	14932.77983088181
DLNLCGCPT1_pos	119.96840279404292
DLNLCGCPT2_pos	119.96840279404292
DLNLCGCRNt_pos	119.96840279404292
DLNLCGt_neg	48.33309243568143
DLNLCGt_pos	3274.2938956766548
DMANTIPYRINEte_neg	7.907050986775377
DMANTIPYRINEte_pos	0.0
DMATT_pos	74265.54980280853
DMATTx_pos	75807.231049785
DMGDHm_pos	26657.179709498414
DMGtm_neg	0.0
DMGtm_pos	26657.179709498418
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.88076888169413
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.88076888169413
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.88076888169413
DMNONCOACRNCPT1_neg	2437.964820735995
DMNONCOACRNCPT1_pos	3144.538808999623
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.88076888169413
DMNONCRNt_neg	2015.768419855028
DMNONCRNt_pos	2015.768419855028
DM_13_cis_oretn_n__pos	1492.5146525014532
DM_13_cis_retn_n__pos	1203.239652501453
DM_1a25dhvitd3(n)_pos	49884.95932936262
DM_4abut(n)_pos	9379.402493003545
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	561.8094871735436
DM_Lcystin_pos	14044.912164011068
DM_Ser_Gly_Ala_X_Gly_ly__pos	842.5703828472962
DM_Ser_Thr_ly__pos	360.42107708070677
DM_T_antigen_g__neg	20.283791781421552
DM_T_antigen_g__pos	238.38818915856393
DM_anth_pos	2850.0
DM_atp_c__pos	3952.0838066678843
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	237.87305529372924
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	389.82632433163775
DM_core7_g__pos	389.8263243316378
DM_core8_g__pos	398.84032324999106
DM_datp_m__pos	20108.870262574987
DM_datp_n__pos	20283.39177553815
DM_dctp_m__pos	22940.590573059886
DM_dctp_n__pos	22940.590573059875
DM_dem2emgacpail_prot_hs_r__pos	50.9293825013958
DM_dgpi_prot_hs_r__pos	59.74968679293669
DM_dgtp_m__pos	19609.943225904302
DM_dgtp_n__pos	19609.9432259043
DM_dsT_antigen_g__pos	217.186520171297
DM_dttp_m__pos	28540.44631025894
DM_dttp_n__pos	28540.44631025894
DM_ethamp_r__pos	32102.506504352983
DM_fol_pos	2232.0158145671758
DM_gncore2_g__pos	252.34614411820746
DM_gpi_sig_er__pos	50.92938250139579
DM_hretn_n__pos	1622.6296479693497
DM_kdn_c__pos	8560.755973606067
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12393.638793296908
DM_mem2emgacpail_prot_hs_r__pos	56.17645205836865
DM_n5m2masn_g__pos	908.6842775655776
DM_ncam_pos	22.95100862545401
DM_oretn_n__pos	1476.2184812120304
DM_pe_hs(r)_pos	3325.0
DM_pmtcoa(r)_pos	13092.420501988952
