	WT.DHA.d_S143_L007_R1_001	WT.DHA.b_S128_L007_R1_001	WT.EPA.a_S117_L007_R1_001	WT.1012.d_S145_L007_R1_001
PYDXPP_pos	0.6507645591169021	0.23878685958711648	0.0	0.0
PYDXtr_pos	0.0	0.0	0.0	0.0
PYDXtr_neg	0.0	0.0	0.0	0.0
PYK_pos	7.537373729462184	6.345360889539637	6.995823670634166	7.296182057615491
PYLALDOX_pos	9.426621190546795	9.907266248531066	9.434065216549325	9.530757457461217
PYLALDOXm_pos	10.1269625347419	10.165447207785787	10.0721460058239	10.150673905718678
PYNP2r_pos	6.606442228131607	7.693974742916401	4.076388068512841	6.679339341903414
PYNP2r_neg	6.606442228131607	7.693974742916401	4.076388068512841	6.679339341903414
PYRt2m_pos	3.986410935252045	4.100977647724821	6.150762744355418	4.826294245499635
PYRt2m_neg	3.986410935252045	4.100977647724821	6.150762744355418	4.826294245499635
PYRt2p_pos	4.859969548221026	5.148120631123964	6.367720513401452	5.395405604566331
PYRt2p_neg	4.859969548221026	5.148120631123964	6.367720513401452	5.395405604566331
PYRt2r_pos	4.882643049361842	5.148120631123964	6.379378367071262	5.398487190018967
PYRt2r_neg	4.882643049361842	5.148120631123964	6.379378367071262	5.398487190018967
QUILSYN_pos	0.0	0.0	0.0	0.0
RADH_pos	0.0	0.0	0.0	0.0
RADH2_pos	0.0	0.0	0.0	0.0
RADH3_pos	0.0	0.0	0.0	0.0
RADH4_pos	0.0	0.0	0.0	0.0
RAHY_pos	0.0	0.0	0.0	0.0
RAI1_pos	0.0	0.0	0.0	0.0
RAI1_neg	0.0	0.0	0.0	0.0
RAI2_pos	0.0	0.0	0.0	0.0
RAI2_neg	0.0	0.0	0.0	0.0
RAI3_pos	9.855475869884824	9.67051462793045	9.485587833257222	9.056529339584237
RAI3_neg	9.855475869884824	9.67051462793045	9.485587833257222	9.056529339584237
RAI4_pos	0.0	0.0	0.0	0.0
RAI4_neg	0.0	0.0	0.0	0.0
RAtn_pos	0.0	0.0	0.0	0.0
RAtn_neg	0.0	0.0	0.0	0.0
RAtn3_pos	0.0	0.0	0.0	0.0
RAtn3_neg	0.0	0.0	0.0	0.0
RBFK_pos	4.422233000683048	4.3334237337251915	4.676380255466924	4.623515741490549
RBK_pos	3.442280035252584	3.321928094887362	3.944858445807539	3.060047383669939
RBK_D_pos	3.442280035252584	3.321928094887362	3.944858445807539	3.060047383669939
RBTt_pos	0.0	0.0	0.0	0.0
RDH1_pos	5.422569410860832	5.562852959583925	5.412781525338476	5.078097423026661
RDH1_neg	5.422569410860832	5.562852959583925	5.412781525338476	5.078097423026661
RDH1a_pos	6.013015535839256	5.954661620837897	6.283921772307617	6.285032249622911
RDH2_pos	4.144862142915734	4.351204277257994	4.128458384146928	3.7708290460324903
RDH2_neg	4.144862142915734	4.351204277257994	4.128458384146928	3.7708290460324903
RDH2a_pos	5.762880292916999	5.599020177391675	6.081936081719432	6.0152477736989365
RDH3_pos	4.144862142915734	4.351204277257994	4.128458384146928	3.7708290460324903
RDH3_neg	4.144862142915734	4.351204277257994	4.128458384146928	3.7708290460324903
RDH3a_pos	5.762880292916999	5.599020177391675	6.081936081719432	6.015247773698937
RDH4_pos	4.144862142915734	4.351204277257994	4.128458384146928	3.7708290460324903
RDH4_neg	4.144862142915734	4.351204277257994	4.128458384146928	3.7708290460324903
RETFA_pos	0.0	0.0	0.0	0.0
RETFAt_pos	0.0	0.0	0.0	0.0
RETFAt1_pos	0.0	0.0	0.0	0.0
RETFAt2_pos	0.0	0.0	0.0	0.0
RETH_pos	0.0	0.0	0.0	0.0
RETH1_pos	0.0	0.0	0.0	0.0
RETH1e_pos	0.0	0.0	0.0	0.0
RETH2_pos	0.0	0.0	0.0	0.0
RETH2e_pos	0.0	0.0	0.0	0.0
RETHe_pos	0.0	0.0	0.0	0.0
RETI1_pos	0.0	0.0	0.0	0.0
RETI1_neg	0.0	0.0	0.0	0.0
RETI2_pos	0.0	0.0	0.0	0.0
RETI2_neg	0.0	0.0	0.0	0.0
RETI3_pos	0.0	0.0	0.0	0.0
RETI3_neg	0.0	0.0	0.0	0.0
RETNCOA_pos	0.0	0.0	0.0	0.0
RETNGLCt_pos	0.0	0.0	0.0	0.0
RETNGLCt2_pos	0.0	0.0	0.0	0.0
RETNGLCt2r_pos	0.0	0.0	0.0	0.0
RETNGLCtr_pos	0.0	0.0	0.0	0.0
RETNt_pos	0.0	0.0	0.0	0.0
RETNt_neg	0.0	0.0	0.0	0.0
RETNtr_pos	0.0	0.0	0.0	0.0
RETNtr2_pos	0.0	0.0	0.0	0.0
RETt_pos	0.0	0.0	0.0	0.0
RIBFLVt3_pos	0.0	0.0	0.0	0.0
RIBt_pos	0.0	0.0	0.0	0.0
RIBt_neg	0.0	0.0	0.0	0.0
RIBt2_pos	0.0	0.0	0.0	0.0
RNDR1_pos	2.1554254317471973	1.7398481026993275	1.9278964537288206	2.493134922305505
RNDR2_pos	2.1554254317471973	1.7398481026993275	1.9278964537288206	2.493134922305505
RNDR3_pos	2.1554254317471973	1.7398481026993275	1.9278964537288206	2.493134922305505
RNDR4_pos	2.1554254317471973	1.7398481026993275	1.9278964537288206	2.493134922305505
RNMK_pos	4.971773447193373	4.522306892871389	4.329123596291566	4.67581593117227
RPE_pos	4.106850796450224	4.297191416565856	4.257764968571387	4.499527024215096
RPE_neg	4.106850796450224	4.297191416565856	4.257764968571387	4.499527024215096
RPI_pos	2.4620523187964327	1.5459683691052926	1.6276068381296498	1.8278190246173196
RPI_neg	2.4620523187964327	1.5459683691052926	1.6276068381296498	1.8278190246173196
RTOTAL2CRNCPT1_pos	6.004051884507083	6.270342052680231	6.803097849504831	7.0348539737321
RTOTAL2CRNCPT2_pos	5.706806798597532	6.17572418538028	5.920293300211007	6.101818134227409
RTOTAL2CRNt_pos	5.54936113292434	5.984133594540979	5.5291962679993905	5.826039958896193
RTOTAL2t_pos	0.0	0.0	0.0	0.0
RTOTAL2t_neg	0.0	0.0	0.0	0.0
RTOTAL3CRNCPT1_pos	6.004051884507083	6.270342052680231	6.803097849504831	7.0348539737321
RTOTAL3CRNCPT2_pos	5.706806798597532	6.17572418538028	5.920293300211007	6.101818134227409
RTOTAL3CRNt_pos	5.54936113292434	5.984133594540979	5.5291962679993905	5.826039958896193
RTOTAL3t_pos	0.0	0.0	0.0	0.0
RTOTAL3t_neg	0.0	0.0	0.0	0.0
RTOTALCRNCPT1_pos	6.004051884507083	6.270342052680231	6.803097849504831	7.0348539737321
RTOTALCRNCPT2_pos	5.706806798597532	6.17572418538028	5.920293300211007	6.101818134227409
RTOTALCRNt_pos	5.54936113292434	5.984133594540979	5.5291962679993905	5.826039958896193
RTOTALt_pos	0.0	0.0	0.0	0.0
RTOTALt_neg	0.0	0.0	0.0	0.0
Rtotaltl_pos	0.0	0.0	0.0	0.0
Rtotaltl_neg	0.0	0.0	0.0	0.0
Rtotaltp_pos	0.0	0.0	0.0	0.0
Rtotaltp_neg	0.0	0.0	0.0	0.0
S23T2g_pos	6.8593484197657055	6.755688776852708	7.417768144287852	6.832510307611454
S23T3g_pos	5.488000770834068	5.421896512042248	6.116655861582622	5.813011548605618
S23T4g_pos	6.8593484197657055	6.755688776852708	7.417768144287852	6.832510307611454
S23Tg_pos	5.124328135002202	5.016139702655253	5.931683057059805	5.342341397431548
S26Tg_pos	4.95093492831454	5.036503333738988	6.722056109696096	5.396433531250992
S2L2FN2M2MASNt_pos	0.0	0.0	0.0	0.0
S2L2FN2M2MASNtly_pos	0.0	0.0	0.0	0.0
S2L2N2M2MASNtly_pos	0.0	0.0	0.0	0.0
S2T1g_pos	0.08406426478847456	0.27500704749986976	0.27500704749986976	0.29865831556451516
S2T2g_pos	0.08406426478847456	0.27500704749986976	0.27500704749986976	0.29865831556451516
S2T3g_pos	0.08406426478847456	0.27500704749986976	0.27500704749986976	0.29865831556451516
S2T4g_pos	1.765534746362977	1.7570232465074596	2.3978029618624896	2.1176950426697547
S2TASE1ly_pos	1.9597701552114672	2.130930869826449	1.8399595874895318	2.189033824390017
S2TASE2ly_pos	1.9597701552114672	2.130930869826449	1.8399595874895318	2.189033824390017
S2TASE3ly_pos	1.9597701552114672	2.130930869826449	1.8399595874895318	2.189033824390017
S2TASE4ly_pos	0.0	0.0	0.0	0.0
S2TASE5ly_pos	0.0	0.0	0.0	0.0
S3T1g_pos	0.45417589318580215	0.0	0.17632277264046287	0.29865831556451516
S3T2g_pos	0.28688114778816154	0.0	0.17632277264046287	0.11103131238874395
S3T3g_pos	4.37364821133469	4.255500733148386	4.160274831408593	4.76394266044725
S3TASE1ly_pos	0.0	0.0	0.0	0.0
S3TASE1ly_neg	0.0	0.0	0.0	0.0
S3TASE2ly_pos	0.0	0.0	0.0	0.0
S3TASE2ly_neg	0.0	0.0	0.0	0.0
S3TASE3ly_pos	0.0	0.0	0.0	0.0
S3TASE3ly_neg	0.0	0.0	0.0	0.0
S4T1g_pos	2.7990873060740036	2.726831217032493	1.9597701552114672	2.5084286525318573
S4T2g_pos	2.7990873060740036	2.726831217032493	1.9597701552114672	2.5084286525318573
S4T3g_pos	2.7990873060740036	2.726831217032493	1.9597701552114672	2.5084286525318573
S4T4g_pos	0.0	0.0	0.0	0.0
S4T5g_pos	0.0	0.0	0.0	0.0
S4T6g_pos	2.7990873060740036	2.726831217032493	1.9597701552114672	2.5084286525318573
S4TASE1ly_pos	3.4982508675278257	3.400537929583729	3.192194165283345	3.6229303509201767
S4TASE1ly_neg	3.4982508675278257	3.400537929583729	3.192194165283345	3.6229303509201767
S4TASE2ly_pos	3.4982508675278257	3.400537929583729	3.192194165283345	3.6229303509201767
S4TASE2ly_neg	3.4982508675278257	3.400537929583729	3.192194165283345	3.6229303509201767
S4TASE3ly_pos	3.4982508675278257	3.400537929583729	3.192194165283345	3.6229303509201767
S4TASE3ly_neg	3.4982508675278257	3.400537929583729	3.192194165283345	3.6229303509201767
S4TASE4ly_pos	3.4982508675278257	3.400537929583729	3.192194165283345	3.6229303509201767
S4TASE4ly_neg	3.4982508675278257	3.400537929583729	3.192194165283345	3.6229303509201767
S4TASE5ly_pos	3.4982508675278257	3.400537929583729	3.192194165283345	3.6229303509201767
S4TASE5ly_neg	3.4982508675278257	3.400537929583729	3.192194165283345	3.6229303509201767
S6T10g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T11g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T12g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T13g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T14g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T15g_pos	0.8155754288625726	0.5360529002402097	0.963474123974886	0.9486008474933557
S6T16g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T17g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T18g_pos	0.8155754288625726	0.5360529002402097	0.963474123974886	0.9486008474933557
S6T19g_pos	1.063502942306158	0.8399595874895318	1.1375035237499351	0.879705766282288
S6T1g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T20g_pos	1.063502942306158	0.8399595874895318	1.1375035237499351	0.879705766282288
S6T21g_pos	1.063502942306158	0.8399595874895318	1.1375035237499351	0.879705766282288
S6T22g_pos	0.6040713236688608	0.49569516262406876	0.32192809488736235	0.0
S6T23g_pos	0.6040713236688608	0.49569516262406876	0.32192809488736235	0.0
S6T24g_pos	1.063502942306158	0.8399595874895318	1.1375035237499351	0.879705766282288
S6T25g_pos	5.553974808237472	5.652486494918165	5.895787316463311	5.8104431038451745
S6T2g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T3g_pos	0.8155754288625726	0.5360529002402097	0.963474123974886	0.9486008474933557
S6T4g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T5g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T6g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T7g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T8g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6T9g_pos	0.48542682717024166	0.4222330006830478	0.8237493603082727	0.36737106564852945
S6TASE10ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE10ly_neg	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE11ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE11ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE12ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE12ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE13ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE13ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE14ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE14ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE15ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE15ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE16ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE16ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE17ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE17ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE18ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE18ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE19ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE19ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE1ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE1ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE20ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE20ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE21ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE21ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE22ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE22ly_neg	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE23ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE23ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE24ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE24ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE25ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE25ly_neg	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE26ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE26ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE2ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE2ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE3ly_pos	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE3ly_neg	5.540709262671431	5.92552476974757	5.578938713093386	5.866907978143166
S6TASE4ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE4ly_neg	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE5ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE5ly_neg	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE6ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE6ly_neg	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE7ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE7ly_neg	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE8ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE8ly_neg	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE9ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
S6TASE9ly_neg	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
SACCD3m_pos	6.323370069061268	6.565292520581023	7.048977225226046	6.704180322925828
SACCD4m_pos	6.323370069061268	6.565292520581023	7.048977225226046	6.704180322925828
SADT_pos	6.038918989292302	5.9429835981871015	5.532316959332765	6.099084760891864
SALMCOM_pos	16.716789860275753	14.745100219660069	14.931330793588177	14.812332258527455
SALMCOM2_pos	1.6780719051126378	1.495695162624069	1.1043366598147355	1.584962500721156
SAMHISTA_pos	4.40667271575583	4.0539801681876515	3.824767853143294	4.3554391972486854
SARCOXp_pos	7.438459204423481	7.552131108253784	6.993221467368938	7.30770173701787
SARCStex_pos	0.0	0.0	0.0	0.0
SARCStm_pos	0.0	0.0	0.0	0.0
SARCStp_pos	0.0	0.0	0.0	0.0
SARDHm_pos	7.604886761629566	7.949943405334997	7.533251851928969	7.943100847570798
SBPP1er_pos	4.662775171937776	4.674686619927999	4.3743439890385005	4.784503982929566
SBPP3er_pos	4.662775171937776	4.674686619927999	4.3743439890385005	4.784503982929566
SBTD_D2_pos	8.69884354769468	9.344983798451379	8.102238193930738	8.812915314403476
SBTR_pos	7.859659017420436	7.973840839533145	7.934988201783478	7.7786028451432125
SCP21x_pos	10.724957166456651	10.925754697265285	10.774803528628643	11.105620464474152
SCP21x_neg	10.724957166456651	10.925754697265285	10.774803528628643	11.105620464474152
SCP22x_pos	10.724957166456651	10.925754697265285	10.774803528628643	11.105620464474152
SCP22x_neg	10.724957166456651	10.925754697265285	10.774803528628643	11.105620464474152
SCP2x_pos	10.724957166456651	10.925754697265285	10.774803528628643	11.105620464474152
SCPx_pos	10.724957166456651	10.925754697265285	10.774803528628643	11.105620464474152
SEAHCYSHYD_pos	9.44012167872693	9.87192063453584	9.408839211962194	9.62503299216914
SEAHCYStn_pos	0.0	0.0	0.0	0.0
SEAHCYStn_neg	0.0	0.0	0.0	0.0
SEASMETtn_pos	0.0	0.0	0.0	0.0
SEASMETtn_neg	0.0	0.0	0.0	0.0
SELADT_pos	6.038918989292302	5.9429835981871015	5.532316959332765	6.099084760891864
SELCYSLY_pos	5.867402305727543	5.7615512324444795	6.121637118290914	5.857732233157667
SELCYSLY2_pos	5.867402305727543	5.7615512324444795	6.121637118290914	5.857732233157667
SELCYSTGL_pos	7.174825838558573	7.565825625097143	6.7880331141212515	7.308521062193259
SELCYSTS_pos	8.002196183276803	7.961276039609427	8.267910280884825	8.04034452321527
SELMETAT_pos	9.464157712226308	9.819508527991175	10.720543541566492	9.68302968532378
SELNPS_pos	8.801805343558419	9.001689668404214	7.91390664617091	9.02464104024986
SELt4_3_pos	0.0	0.0	0.0	0.0
SELt4_3_neg	0.0	0.0	0.0	0.0
Ser_Thrtg_pos	0.0	0.0	0.0	0.0
Ser_Thrtg_neg	0.0	0.0	0.0	0.0
SERALANaEx_pos	2.1176950426697547	1.5945485495503542	2.990954860396993	1.8836208162856714
SERASNNaEx_pos	1.5410191531335593	0.8155754288625726	1.480265122054463	1.2570106182060237
SERCYSNaEx_pos	2.1176950426697547	1.5945485495503542	2.990954860396993	1.8836208162856714
SERDGLNexR_pos	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
SERDGLNexR_neg	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
SERDGLYexR_pos	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
SERDGLYexR_neg	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
SERGLNexR_pos	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
SERGLNexR_neg	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
SERGLNNaEx_pos	1.5410191531335593	0.8155754288625726	1.480265122054463	1.2570106182060237
SERGLYexR_pos	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
SERGLYexR_neg	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
SERHL_pos	7.883987308105472	7.829912968043399	9.361702573551536	7.409051438538562
SERLYSNaex_pos	3.9088129077395473	3.7845039829295666	4.750070485865693	3.752748591407134
SERPT_pos	2.611172380044005	2.4329594072761065	3.3659724275933836	2.8203491818762885
SERt4_pos	8.126549613543878	8.543147850042914	8.438126479550952	8.540902952010635
SERTHRNaEx_pos	2.1176950426697547	1.5945485495503542	2.990954860396993	1.8836208162856714
SERtN1_pos	0.47508488294878287	0.13750352374993502	0.0	0.3334237337251918
SERtN1_neg	0.47508488294878287	0.13750352374993502	0.0	0.3334237337251918
SERtp_pos	0.0	0.0	0.0	0.0
SERtp_neg	0.0	0.0	0.0	0.0
SFGTH_pos	7.4781628927376325	7.668601379971863	7.227567812668389	7.408542042296858
SGALSIDEtg_pos	0.0	0.0	0.0	0.0
SGALSIDEtg_neg	0.0	0.0	0.0	0.0
SGALSIDEtl_pos	0.0	0.0	0.0	0.0
SGALSIDEtl_neg	0.0	0.0	0.0	0.0
SGPL11r_pos	4.705425039042727	4.880685525261125	3.8629472480209217	4.676380255466924
SGPL12r_pos	4.705425039042727	4.880685525261125	3.8629472480209217	4.676380255466924
SIAASE_pos	0.903038270112912	1.0426443374084937	0.29865831556451516	1.0976107966264221
SIAASE2ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
SIAASE3ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
SIAASE4ly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
SIAASEly_pos	4.421054946924242	4.280585202564473	4.192983169973992	4.533251851928968
SIAT4Bg_pos	0.879705766282288	0.6599245584023783	0.49569516262406876	1.144046369616707
SIAT9g_pos	6.004501392234941	6.50303064564116	6.359486030311388	6.751544059089098
sink_citr(c)_pos	0.0	0.0	0.0	0.0
sink_pre_prot(r)_pos	0.0	0.0	0.0	0.0
sink_pre_prot(r)_neg	0.0	0.0	0.0	0.0
SLCBK1_pos	5.05484847699562	4.883132015657282	2.9616233282869446	5.415826257472914
SLDt_pos	0.0	0.0	0.0	0.0
SLDx_pos	8.311793717753648	8.416628658025685	8.373517715650019	8.441533277198932
SLDx_neg	8.311793717753648	8.416628658025685	8.373517715650019	8.441533277198932
SLDxm_pos	7.222553427423428	7.1859656281066675	7.5121478585475225	7.360627646192948
SLDxm_neg	7.222553427423428	7.1859656281066675	7.5121478585475225	7.360627646192948
SMPD3g_pos	1.516015147003665	0.49569516262406876	0.7907720378619999	1.726831217032493
SMPD3l_pos	1.516015147003665	0.49569516262406876	0.7907720378619999	1.726831217032493
SMPD4_pos	0.0	0.0	0.0	0.0
SMS_pos	1.8559896973084806	2.0250287944915226	5.224966365000275	1.8797057662822882
SO4CLtex2_pos	2.319039815562536	1.7612852733616193	2.6205864104518777	2.2265085298086795
SO4HCOtex_pos	5.663629258814752	5.727103603522661	5.109778429078662	6.028569152196771
SO4OXAtex2_pos	2.319039815562536	1.7612852733616193	2.6205864104518777	2.2265085298086795
SO4t4_2_pos	0.09761079662642233	0.13750352374993502	0.15055967657538138	0.17632277264046287
SO4t4_2_neg	0.09761079662642233	0.13750352374993502	0.15055967657538138	0.17632277264046287
SO4tl_pos	0.0	0.0	0.0	0.0
SO4tl_neg	0.0	0.0	0.0	0.0
SOAT11_pos	1.752748591407134	1.1826922975161902	1.3504972470841332	1.5993177936982261
SOAT11r_pos	1.752748591407134	1.1826922975161902	1.3504972470841332	1.5993177936982261
