	Ob.a_S121_L007_R1_001
FACOAL206_pos	45.66647452835724
FACOAL224_neg	133.68970187463586
FACOAL224_pos	8.947153815681517
FACOAL2251_neg	195.22576198258503
FACOAL2251_pos	10.721820064675157
FACOAL2252_neg	380.3421424716032
FACOAL2252_pos	12.679951322226971
FACOAL226_neg	469.67651525341523
FACOAL226_pos	9.49663770332079
FACOAL240_neg	9.856768059563377
FACOAL240_pos	20.763894286423785
FACOAL241_neg	0.0
FACOAL241_pos	21.386713991966193
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.015202923948875
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.721820064675155
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.80831174722292
FACOAL246_1_neg	7.808311747222919
FACOAL246_1_pos	10.015202923948875
FACOAL260_neg	0.0
FACOAL260_pos	9.856768059563377
FACOAL40im_pos	6.079337454120608
FACOAL80i_pos	8888.444412005807
FADDP_pos	3302.995612482554
FADDPle_pos	13941.5985972822
FADH2ETC_pos	283.57978793052547
FADH2tru_pos	5308.938010810588
FADH2tx_neg	0.0
FADH2tx_pos	68496.3020906621
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5308.938010810588
FADtx_neg	68496.30209066211
FADtx_pos	0.0
FAEL183_pos	24429.528136663932
FAEL184_pos	32.046730310573885
FAEL204_pos	14887.411587456098
FAEL205_pos	37349.21815055843
FAH1_pos	7.477561302418027
FAH2_pos	7484.660315212934
FAH3_pos	18067.642440481126
FALDH_neg	1154.20202538987
FALDH_pos	1154.20202538987
FALDtly_neg	0.0
FALDtly_pos	12025.63737928079
FALDtm_neg	0.0
FALDtm_pos	26662.473457555345
FAOXC101C102m_pos	277.7024839934831
FAOXC101C102x_pos	480.79184125815067
FAOXC101C8m_pos	423.5187206818126
FAOXC101C8x_pos	480.79184125815067
FAOXC101m_pos	25435.0751117177
FAOXC101x_pos	480.79184125815067
FAOXC102C101m_pos	277.7024839934831
FAOXC102C101x_pos	480.79184125815067
FAOXC102C103m_pos	690.4600354709668
FAOXC102C103x_pos	881.1139296968316
FAOXC102C81m_pos	690.4600354709668
FAOXC102C81x_pos	881.1139296968316
FAOXC102m_pos	690.4600354709668
FAOXC102x_pos	881.1139296968316
FAOXC103C102m_pos	690.4600354709668
FAOXC103C102x_pos	881.1139296968316
FAOXC10C10OHm_pos	12724.581392851358
FAOXC10C8m_pos	4873.624425424687
FAOXC10C8x_pos	23270.290480615946
FAOXC10DCC8DCx_pos	27326.395548339107
FAOXC11C9m_pos	62.549460582438996
FAOXC11_pos	45.66647452835723
FAOXC121C101m_pos	25435.0751117177
FAOXC121C10x_pos	23331.93343567693
FAOXC121x_pos	18005.089428828243
FAOXC122C101m_pos	277.7024839934831
FAOXC122m_pos	277.7024839934831
FAOXC122x_pos	480.79184125815067
FAOXC123C102m_pos	690.4600354709668
FAOXC123C102x_pos	881.1139296968316
FAOXC123m_pos	690.4600354709668
FAOXC123x_pos	881.1139296968316
FAOXC12C10m_pos	4857.178985694474
FAOXC12C10x_pos	23270.29048061594
FAOXC12C12OHm_pos	12278.459323702355
FAOXC12DCC10DCx_pos	47535.09406761732
FAOXC12DCTc_neg	7765.376604347459
FAOXC12DCTc_pos	45389.65148952178
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7765.376604347461
FAOXC12DCx_neg	7765.376604347461
FAOXC12DCx_pos	45389.651489521784
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	62.549460582438996
FAOXC140_pos	41874.60019084419
FAOXC141C121m_pos	25435.0751117177
FAOXC141C121x_pos	18005.089428828243
FAOXC141C141OHm_pos	13604.947632741894
FAOXC142C122m_pos	277.7024839934831
FAOXC142C122x_pos	480.79184125815067
FAOXC142C142OHm_pos	31762.072869240972
FAOXC143C123m_pos	690.4600354709668
FAOXC143C123x_pos	881.1139296968316
FAOXC14C12m_pos	13755.481750548972
FAOXC14C12x_pos	23270.290480615946
FAOXC14C14OHm_pos	10251.02997470336
FAOXC14DCC12DCx_pos	45389.651489521784
FAOXC150m_pos	61.45142021797578
FAOXC15ATPx_pos	6582.875008908317
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	62.549460582438996
FAOXC15NADPx_pos	46.36496905999648
FAOXC15NADx_pos	45.86249421883851
FAOXC16080m_pos	36999.958463679795
FAOXC16080x_pos	15956.133226866577
FAOXC160_pos	39704.13753625181
FAOXC161802m_pos	25385.274708795005
FAOXC16180m_pos	25401.55705428704
FAOXC161C141m_pos	13604.947632741898
FAOXC161C141x_pos	18005.089428828243
FAOXC161C161OHm_pos	10189.430025082356
FAOXC162C142m_pos	23.253289645578995
FAOXC162C162OHm_pos	22254.109418302018
FAOXC163C142x_pos	480.79184125815067
FAOXC163C143m_pos	31.790163403000925
FAOXC163C164Gm_pos	280.67039144091103
FAOXC163C164x_pos	480.79184125815067
FAOXC163GC142m_pos	280.67039144091103
FAOXC163Gm_pos	280.67039144091103
FAOXC163x_pos	480.79184125815067
FAOXC164C143m_pos	692.7966247945918
FAOXC164C143x_pos	881.1139296968316
FAOXC164C163x_pos	480.79184125815067
FAOXC164C165m_pos	692.7966247945918
FAOXC164C165x_pos	881.1139296968316
FAOXC164GC163m_pos	280.67039144091103
FAOXC164m_pos	692.7966247945918
FAOXC164x_pos	881.1139296968316
FAOXC165C164m_pos	692.7966247945918
FAOXC165C164x_pos	881.1139296968316
FAOXC16BRx_pos	6582.875008908317
FAOXC16C14m_pos	13468.453478574107
FAOXC16C14x_pos	16105.707026725957
FAOXC16C16OHm_pos	10519.424988028715
FAOXC16DCC14DCx_pos	45389.651489521784
FAOXC16DCr_pos	29621.720930327618
FAOXC16OHC16r_pos	29621.720930327618
FAOXC170m_pos	32.5784742825264
FAOXC17C15m_pos	32.68615174767709
FAOXC180_pos	11614.724922316947
FAOXC180x_pos	8916.893500593585
FAOXC1811601m_pos	39561.78195641281
FAOXC1811602m_pos	88871.4511018597
FAOXC1811603m_pos	47771.648632507975
FAOXC181C161m_pos	23232.208749165835
FAOXC181C161x_pos	18005.089428828243
FAOXC181C181OHm_pos	15365.941027891424
FAOXC182806m_pos	20.600547558073842
FAOXC18280m_pos	61021.14795273015
FAOXC182C162m_pos	23.253289645578995
FAOXC182C182OHm_pos	9.703144548775212
FAOXC183803m_pos	19.743615143207894
FAOXC183806m_pos	243.74485647767204
FAOXC183806x_pos	355.24972164683265
FAOXC183C163Gm_pos	280.670391440911
FAOXC183C163m_pos	31.790163403000925
FAOXC18480m_pos	470.4935603676127
FAOXC18480x_pos	600.1907571981717
FAOXC184C163m_pos	436.3847287468547
FAOXC184C163x_pos	480.79184125815067
FAOXC184C164m_pos	692.7966247945918
FAOXC184C164x_pos	881.1139296968316
FAOXC184m_pos	436.3847287468547
FAOXC184x_pos	480.79184125815067
FAOXC185C164m_pos	972.2516007887798
FAOXC185m_pos	972.2516007887798
FAOXC18C18OHm_pos	8361.804383631805
FAOXC200180m_pos	11653.041639748322
FAOXC200180x_pos	11037.692419441459
FAOXC201C181x_pos	18005.089428828243
FAOXC2031836m_pos	119.49781409918135
FAOXC204184m_pos	82.59290060727011
FAOXC204C184m_pos	436.3847287468547
FAOXC204C205x_pos	480.79184125815067
FAOXC204_pos	276.342686193261
FAOXC2051843m_pos	490.9394213456263
FAOXC2051843x_pos	609.1948541750318
FAOXC205C184x_pos	480.79184125815067
FAOXC205C185m_pos	972.2516007887798
FAOXC221C201x_pos	18005.089428828243
FAOXC2242046m_pos	324.9399008247198
FAOXC2242046x_pos	14873.624496068565
FAOXC2251836m_pos	348.5589344679114
FAOXC2251836x_pos	366.42680130675666
FAOXC2252053m_pos	346.6972799807613
FAOXC2252053x_pos	204.7791697838399
FAOXC225C204m_pos	436.3847287468547
FAOXC225C204x_pos	480.79184125815067
FAOXC225C226m_pos	436.3847287468547
FAOXC225C226x_pos	480.79184125815067
FAOXC225m_pos	436.3847287468547
FAOXC225x_pos	480.79184125815067
FAOXC226205m_pos	720.117694740197
FAOXC226205x_pos	37352.18869959707
FAOXC226C205m_pos	972.2516007887798
FAOXC226C225m_pos	436.3847287468547
FAOXC226C225x_pos	480.79184125815067
FAOXC226C227m_pos	972.2516007887798
FAOXC226_pos	865.4168424307919
FAOXC226m_pos	972.2516007887798
FAOXC227C226m_pos	972.2516007887798
FAOXC22C20x_pos	22682.556232860068
FAOXC22C22DCHYr_pos	50842.08010247891
FAOXC22OHC22r_pos	15636.898738916696
FAOXC240200x_pos	46.99062953763697
FAOXC241181x_pos	21.386713991966197
FAOXC241C221x_pos	44.725345925091894
FAOXC2442246x_pos	10.015202923948877
FAOXC2452253x_pos	10.721820064675159
FAOXC2452256x_pos	10.721820064675157
FAOXC246226x_pos	22.337224889573413
FAOXC24C22x_pos	47.21057430159883
FAOXC260240x_pos	9.85676805956338
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10812.105565343465
FAOXC4C2m_pos	19505.145917456484
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7761.343431110902
FAOXC5C3x_pos	62.549460582438996
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	7965.197630294357
FAOXC5C5OHm_pos	12945.181239051295
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	12945.181239051295
FAOXC61C4m_pos	690.4600354709668
FAOXC61C4x_pos	881.1139296968316
FAOXC61m_pos	690.4600354709668
FAOXC61x_pos	881.1139296968316
FAOXC6C4m_pos	17013.76006824121
FAOXC6C4x_pos	17607.319899001897
FAOXC6DCC4DCx_pos	43300.22521277334
FAOXC7C5m_pos	62.549460582438996
FAOXC80_pos	20424.82578250093
FAOXC81C61m_pos	690.4600354709668
FAOXC81C61x_pos	881.1139296968316
FAOXC8C6m_pos	13248.02223502812
FAOXC8C6x_pos	14794.707792971496
FAOXC8DCC6DCx_pos	61441.08964124986
FAOXC9C7m_pos	62.549460582438996
FAOXMC10OHMC10r_pos	19645.83275409276
FAOXOHC16C16DCc_pos	29621.72093032762
FAOXOHC22C22DCc_pos	15636.898738916694
FAOXOHMC10DC10c_pos	19645.83275409276
FAOXTC101TC102m_pos	87134.49798275021
FAOXTC102C101m_pos	87134.49798275021
FAOXTC122TC101m_pos	87134.49798275021
FAOXTC122m_pos	87134.49798275021
FAOXTC142TC122m_pos	87134.49798275021
FAOXTC162TC142m_pos	31762.07286924097
FAOXTC182TC162m_pos	22254.109418302014
FAS100COA_pos	14720.550988403727
FAS120COA_pos	10445.592156392593
FAS140COA_pos	9121.216755169462
FAS160COA_pos	16003.892053456488
FAS180COA_pos	8916.246797812273
FAS80COA_L_pos	8824.979352091459
FATP1t_neg	403.8510913789153
FATP1t_pos	412.0430002259729
FATP2t_neg	515.298887869795
FATP2t_pos	523.4907967168524
FATP3t_neg	515.298887869795
FATP3t_pos	523.4907967168524
FATP4t_neg	1201.7080999291938
FATP4t_pos	1209.9000087762513
FATP5t_neg	350.024627318981
FATP5t_pos	358.21653616603857
FATP6t_neg	1185.1909504266625
FATP6t_pos	1193.3828592737202
FATP7t_neg	1185.1909504266625
FATP7t_pos	1193.3828592737202
FATP8t_neg	320.1389453148863
FATP8t_pos	328.33085416194393
FATP9t_neg	1185.1909504266625
FATP9t_pos	1193.3828592737202
FBA2_neg	0.0
FBA2_pos	5028.027271897514
FBA4_neg	0.0
FBA4_pos	16515.18954968269
FBA5_neg	0.0
FBA5_pos	6.94644101658361
FBA_neg	3996.2626540856895
FBA_pos	546.6101747623605
FBP26_pos	3270.2380590289927
FBP_pos	3243.366784004058
FCLTm_pos	14518.135416065912
FCOAH_pos	45.66647452835723
FDH_pos	15505.17218239685
FE2DMT1_pos	2670.032789283152
FE2t_pos	2976.554739232687
FE2tm_pos	14518.135416065912
FE3MTP1_pos	2670.032789283152
FE3R2e_pos	4202.282150962909
FERO_pos	2670.032789283152
FKYNH_pos	9.65240086419669
FK_pos	17700.057487532606
FMNALKPle_pos	13910.566457609682
FMNAT_pos	3302.995612482554
FOAXC122C101x_pos	480.79184125815067
FOLR2_pos	601.8759196782574
FOLTle_pos	792.3824766348048
FOLt2_neg	792.3824766348048
FOLt2_pos	2236.2157771645325
FOLt2le_neg	2342.300397196458
FOLt2le_pos	2342.300397196458
FORMCOAtx_neg	0.0
FORMCOAtx_pos	45.66647452835724
FORt2m_neg	18342.985514658067
FORt2m_pos	0.0
FORtr_neg	51242.99509851549
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3619.0953536521874
FPGS2m_pos	3844.1496343988783
FPGS3_pos	3683.704823440385
FPGS3m_pos	3887.9809208478814
FPGS4_pos	3210.2242818112554
FPGS4m_pos	3844.1496343988783
FPGS5_pos	3622.1186559780103
FPGS5m_pos	3844.1496343988783
FPGS6_pos	3683.704823440385
FPGS6m_pos	3887.9809208478805
FPGS7_pos	3210.2242818112554
FPGS7m_pos	3781.9576599825177
FPGS8_pos	3618.4349850475915
FPGS8m_pos	3844.149634398879
FPGS9_pos	3683.7048234403846
FPGS9m_pos	3887.98092084788
FPGS_pos	3210.2242818112545
FPGSm_pos	3781.957659982518
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1058.9747508950584
FRUt1r_pos	1067.166659742116
FRUt4_neg	1067.166659742116
FRUt4_pos	1058.9747508950584
FTCD_pos	11430.983403516195
FTHFCL_pos	6.444645755596748
FTHFDH_pos	8571.602242058936
FTHFL_pos	16940.361483334007
FTHFLm_pos	18342.985514658067
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9751.578307765332
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9751.578307765338
FUC14GALACGLCGALGLUSIDEte_neg	11564.740415028173
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11564.740415028173
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10526.750441887792
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10526.75044188779
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11546.478594473188
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11546.478594473187
FUCACNGALACGLCGALGLUSIDEte_neg	11580.660655298707
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11580.660655298707
FUCASE2e_pos	1769.5227787208687
FUCASE2ly_pos	11924.719302466145
FUCASEe_pos	17466.787873757694
FUCASEly_pos	17562.38190857383
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	11048.430521157574
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	11048.430521157572
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9631.221422464132
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9631.221422464128
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	8890.388124050554
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8890.388124050556
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9526.011854983202
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9526.011854983208
FUCFUCGALACGLCGALGLUSIDEte_neg	11111.453701634015
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11111.453701634015
FUCGAL14ACGLCGALGLUSIDEte_neg	11492.713923055093
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11492.713923055095
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10154.991339919252
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10154.991339919252
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10400.725425956047
FUCGALGBSIDEtg_neg	10400.725425956043
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	17700.057487532606
FUMAC_pos	45864.22921514126
FUMSO3tm_neg	337.48051298494374
FUMSO3tm_pos	337.48051298494374
FUMSO4tm_neg	337.48051298494374
FUMSO4tm_pos	337.48051298494374
FUMTSULtm_neg	337.48051298494374
FUMTSULtm_pos	337.48051298494374
FUM_neg	2127.559082894618
FUM_pos	2127.559082894618
FUMm_neg	2127.559082894618
FUMm_pos	2127.559082894618
FUMtm_neg	337.48051298494374
FUMtm_pos	337.48051298494374
FUT11g_pos	10400.725425956043
FUT12g_pos	11111.453701634013
FUT14g_pos	11048.430521157572
FUT15g_pos	9509.991695441366
FUT16g_pos	9189.051554833195
FUT17g_pos	8906.512697617634
FUT18g_pos	8277.600119055676
FUT31g_pos	11564.740415028169
FUT32g_pos	11580.660655298701
FUT33g_pos	10526.750441887792
FUT34g_pos	11111.453701634015
FUT35g_pos	10154.991339919252
FUT910g_pos	8890.388124050554
FUT911g_pos	8890.388124050554
FUT91g_pos	11492.713923055093
FUT92g_pos	11546.478594473181
FUT93g_pos	11048.430521157572
FUT94g_pos	9526.011854983208
FUT95g_pos	9526.011854983208
FUT96g_pos	9631.221422464128
FUT97g_pos	9631.221422464128
FUT98g_pos	9751.578307765338
FUT99g_pos	8890.388124050554
G12MT1_L_pos	17061.261451347647
G12MT1_U_pos	17061.261451347647
G12MT2_L_pos	17061.261451347647
G12MT2_U_pos	17061.261451347644
G13MT_L_pos	17061.261451347647
G13MT_U_pos	17061.261451347647
G14T10g_pos	10757.963835996336
G14T11g_pos	10757.963835996336
G14T12g_pos	10757.963835996336
G14T13g_pos	10757.963835996336
G14T14g_pos	10757.963835996336
G14T15g_pos	10757.963835996336
G14T16g_pos	10757.963835996336
G14T17g_pos	10757.963835996336
G14T18g_pos	7478.933702743999
G14T19g_pos	7478.933702743999
G14T20g_pos	7478.933702743999
G14T21g_pos	7478.933702743999
G14T2g_pos	7513.964433304023
G14T3g_pos	7513.964433304023
G14T4g_pos	7513.964433304023
G14T5g_pos	7513.964433304023
G14T6g_pos	10757.963835996336
G14T7g_pos	10757.963835996336
G14T8g_pos	10757.963835996336
G14T9g_pos	10757.963835996336
G14Tg_pos	17470.544144101757
G16MT_L_pos	17061.261451347647
G16MT_U_pos	17061.261451347647
G1M6MASNB1terg_pos	0.0
G1M7MASNBterg_pos	0.0
G1M7MASNCterg_pos	0.0
G1M8MASNterg_pos	0.0
G1PTT_pos	0.0
G2M8MASNterg_pos	0.0
G3M8MASNterg_pos	0.0
G3PD1_neg	2508.6531483565573
G3PD1_pos	2508.6531483565573
G3PD2m_pos	3744.0942963069824
G5SADrm_neg	6124.973028606197
G5SADrm_pos	1167.8795318714465
G5SADs_pos	5318.694939349175
G5SDym_pos	2407.6425077955705
G6PDA_pos	3057.329465792167
G6PDH1rer_neg	1268.2170806793251
G6PDH1rer_pos	494.6687377380058
G6PDH2c_pos	15919.207696416208
G6PDH2r_neg	1266.6666666666667
G6PDH2r_pos	6964.2993517252025
G6PDH2rer_neg	494.6687377380058
G6PDH2rer_pos	1268.2170806793251
G6PPer_pos	5271.335654239491
G6Pter_neg	364.3051308496315
G6Pter_pos	5392.770697856035
GABAVESSEC_pos	4090.5833677784385
GACMTRc_neg	10.021200897751836
GACMTRc_pos	17711.76230808395
GACPAILter_pos	50.820411453246784
GAL3ST11_pos	38162.0100082193
GAL3ST12_pos	65837.95364345683
GALACGLCGALGBSIDEte_neg	0.0
GALACGLCGALGBSIDEte_pos	9401.917121503913
GALACGLCGALGBSIDEtg_neg	9401.917121503911
GALACGLCGALGBSIDEtg_pos	0.0
GALASE10ly_pos	11924.71930246614
GALASE11ly_pos	11924.71930246614
GALASE12ly_pos	11924.719302466143
GALASE13ly_pos	11924.719302466137
GALASE14ly_pos	11924.71930246614
GALASE15ly_pos	11924.71930246614
GALASE16ly_pos	7632.593494734095
GALASE17ly_pos	7700.9875480118935
GALASE18ly_pos	7700.987548011894
GALASE19ly_pos	6997.613163347749
GALASE1ly_pos	17582.267307975642
GALASE20ly_pos	7547.867665239151
GALASE3ly_pos	11924.719302466141
GALASE4ly_pos	11924.71930246614
GALASE5ly_pos	11924.71930246614
GALASE6ly_pos	11924.71930246614
GALASE7ly_pos	11924.719302466145
GALASE8ly_pos	11924.719302466141
GALASE9ly_pos	11924.71930246614
GALC_pos	37974.96430609727
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	10300.172543463008
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	10300.17254346301
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9189.051554833195
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9189.051554833195
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	8277.600119055676
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8277.600119055674
GALGALGALTHCRMte_neg	0.0
GALGALGALTHCRMte_pos	9629.238576516163
GALGALGALTHCRMtg_neg	9629.238576516163
GALGALGALTHCRMtg_pos	0.0
GALGLUSIDEtg_neg	28920.515648943685
GALGLUSIDEtg_pos	0.0
GALGLUSIDEtl_neg	0.0
GALGLUSIDEtl_pos	28920.515648943685
GALGT1_pos	12376.28849796979
GALGT2_pos	12557.047171423452
GALGT3_pos	12719.503876751123
GALGT4_pos	13041.898290811494
GALK_pos	4876.433058414332
GALNACT1g_pos	0.0
GALNACT2g_pos	0.0
GALNACT3g_pos	0.0
GALNACT4g_pos	0.0
GALNACT5g_pos	0.0
GALNTg_pos	6956.086903959058
GALOR_neg	0.0
GALOR_pos	0.0
GALSGLT1le_pos	3671.3485127269173
GALSIDEtg_neg	21668.497798474677
GALSIDEtg_pos	36594.31465294871
GALSIDEtl_neg	8251.056538109793
GALSIDEtl_pos	37974.96430609727
GALT2g_pos	0.0
GALT_neg	385.67122581780865
GALT_pos	385.67122581780865
GALTg_pos	0.0
GALU_neg	385.67122581780865
GALU_pos	385.67122581780865
GALt1r_neg	752.8949077414868
GALt1r_pos	761.0868165885444
GALt2_2_neg	1247.34235100011
GALt2_2_pos	1234.3624324983089
GALt4_neg	761.0868165885444
GALt4_pos	752.8949077414868
GALtly_pos	8251.056538109793
GAMYe_pos	30.22670589396908
GAMt1r_neg	0.0
GAMt1r_pos	6376.492875746027
GAO1_pos	0.0
GAO1g_pos	19112.567718278235
GAO2_pos	0.0
GAO2g_pos	18338.706243665256
GAPD_neg	9614.278272188425
GAPD_pos	3264.3420627962014
GARFT_neg	0.0
GARFT_pos	20360.116734174535
GASNASE2ly_pos	17095.369063277183
GASNASE3ly_pos	11924.719302466145
GASNASEly_pos	17582.267307975642
GBA_pos	12751.528346111956
GBAl_pos	28920.51564894369
GBGT1_pos	10978.382722577822
GBSIDEte_neg	0.0
GBSIDEte_pos	11198.90127119713
GBSIDEtl_neg	11198.901271197135
GBSIDEtl_pos	0.0
GCALDD_pos	14154.876285040607
GCALDDm_pos	0.0
GCC2am_neg	0.0
GCC2am_pos	517.9789392044844
GCC2bim_pos	517.9789392044844
GCC2cm_neg	0.0
GCC2cm_pos	517.9789392044844
GCCam_neg	0.0
GCCam_pos	517.9789392044844
GCCbim_pos	517.9789392044844
GCCcm_neg	0.0
GCCcm_pos	517.9789392044844
GCHOLAt2_pos	1349.4665870423678
GCHOLAt3_pos	3154.300077417593
GCHOLAt_neg	1197.6162980005286
GCHOLAt_pos	2003.6581901436696
GCHOLAte_neg	1196.2191562164635
GCHOLAte_pos	2006.388826426022
GCHOLAtx_neg	0.0
GCHOLAtx_pos	4013.6599825099665
GCNTg_pos	8277.600119055676
GD1B2te_neg	0.0
GD1B2te_pos	12376.288497969783
GD1B2tg_neg	12376.28849796979
GD1B2tg_pos	0.0
GD1Cte_neg	0.0
GD1Cte_pos	12386.54571481757
GD1Ctg_neg	12386.545714817577
GD1Ctg_pos	0.0
GDPFUCtg_neg	0.0
GDPFUCtg_pos	10584.061471621335
GDPtg_neg	10584.061471621333
GDPtg_pos	0.0
GF6PTA_pos	3535.099065491747
GFUCS_pos	10637.536892924913
GGH_10FTHF5GLUe_pos	34.551784600983005
GGH_10FTHF5GLUl_pos	3208.0052257040993
GGH_10FTHF6GLUe_pos	9.423916121550837
GGH_10FTHF6GLUl_pos	3452.350666193707
GGH_10FTHF7GLUe_pos	3.7246001496696572
GGH_10FTHF7GLUl_pos	3587.4848738050987
GGH_5DHFe_pos	34.551784600983005
GGH_5DHFl_pos	3210.2242818112554
GGH_5THFe_pos	34.551784600983005
GGH_5THFl_pos	3208.611803584186
GGH_6DHFe_pos	9.423916121550837
GGH_6DHFl_pos	3452.350666193707
GGH_6THFe_pos	9.423916121550837
GGH_6THFl_pos	3452.350666193707
GGH_7DHFe_pos	3.7246001496696572
GGH_7DHFl_pos	3587.4848738050987
GGH_7THFe_pos	3.7246001496696572
GGH_7THFl_pos	3587.4848738050996
GGLUCT_pos	5895.615640160914
GGNG_pos	6450.130724020347
GGT5r_neg	0.0
GGT5r_pos	17539.742669538475
GGT6_neg	3177.0262343854292
GGT6_pos	3177.0262343854292
GGT_L_pos	0.0
GGT_U_pos	0.0
GHMT2r_neg	5175.556436942163
GHMT2r_pos	17777.003416876436
GHMT2rm_neg	0.0
GHMT2rm_pos	5175.556436942163
GHMT3_pos	0.0
GHMT3m_pos	0.0
GK1_neg	7294.23841084367
GK1_pos	3118.03342969073
GK1m_neg	0.0
GK1m_pos	0.0
GLACO_pos	0.0
GLACOm_pos	0.0
GLACter_neg	6746.767916193961
GLACter_pos	0.0
GLAl_pos	8251.056538109793
GLB1_pos	28920.51564894369
GLBRAN_pos	6450.130724020347
GLCAASE1ly_pos	345.75168534892026
GLCAASE4ly_pos	84.49347933261454
GLCAASE5ly_pos	84.3198647933436
