	Ob.DHA.d_S147_L007_R1_001
EX_thym(e)_pos	11860.139787778324
EX_thymd(e)_neg	6.003583596806385
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	9.983622478994901
EX_tmndnc(e)_neg	13.063176215685177
EX_tmndnc(e)_pos	239.61340922356524
EX_tolbutamide(e)_neg	7.451796940900365
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.0883640440172595
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.876158406440142
EX_triodthy(e)_pos	10.7434238487837
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	20.97522289931776
EX_trp_L(e)_neg	7.243205584686674
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.917034567698192
EX_tststerone(e)_pos	54103.671474685485
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67602.31836887663
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	59792.81775664742
EX_tsul(e)_neg	11.865798842467626
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7189.936983881267
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	168.24100652353494
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19328.44017199455
EX_tyr_L(e)_neg	3.3135160284845675
EX_tyr_L(e)_pos	5490.908336295433
EX_udp(e)_neg	3.088214069178612
EX_udp(e)_pos	22608.22594248933
EX_udpg(e)_neg	5.344763412656512
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.39019983523918
EX_ump(e)_pos	14470.60566833805
EX_ura(e)_neg	5.544840656274943
EX_ura(e)_pos	7227.442289928327
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8811.538669583817
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11221.457848306893
EX_uri(e)_neg	4.90394676266793
EX_uri(e)_pos	5778.296993923281
EX_utp(e)_neg	3.088214069178612
EX_utp(e)_pos	26058.67347651103
EX_vacc(e)_neg	7.7754476804423955
EX_vacc(e)_pos	8804.748357340088
EX_val_L(e)_neg	6.240838249533301
EX_val_L(e)_pos	7674.443795394361
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7486.529907720094
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.451796940900365
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	17987.585868052094
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7479.250650638805
EX_xolest2_hs(e)_neg	5.439988011595253
EX_xolest2_hs(e)_pos	14722.231754099532
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	53384.822651339484
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	53756.0281817896
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	53684.50726602657
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	836.8026746746644
EX_xylt(e)_neg	5059.659431194632
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6905.6977405090065
F1PGT_neg	0.0
F1PGT_pos	17639.209656938896
F6Tg_pos	17384.166591659905
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	7995.8817867111575
FACOAL150_neg	0.0
FACOAL150_pos	28.57086242977841
FACOAL160i_pos	8212.422901686143
FACOAL161_neg	20483.039735029135
FACOAL161_pos	10250.366056803567
FACOAL170_neg	0.0
FACOAL170_pos	32.67806134595123
FACOAL180i_pos	3151.7781300115043
FACOAL1812_neg	8804.748357340088
FACOAL1812_pos	7.780977374885061
FACOAL1813_neg	5060.348144490947
FACOAL1813_pos	6.919697682758731
FACOAL181i_pos	4002.5081122174793
FACOAL1821_neg	359.5822294939483
FACOAL1821_pos	9645.094982334096
FACOAL1822_neg	9087.389562162041
FACOAL1822_pos	13.718850402307151
FACOAL1831_neg	5113.7640741714295
FACOAL1831_pos	12.483734612560577
FACOAL1832_neg	0.0
FACOAL1832_pos	6.885768181333843
FACOAL184_neg	6.907938457448329
FACOAL184_pos	13.214188221113623
FACOAL191_pos	6889.792746576004
FACOAL200_pos	3166.741817458035
FACOAL203_neg	48.17207259758899
FACOAL203_pos	6.081107623865186
FACOAL2042_neg	31.946396359603764
FACOAL2042_pos	7.738169316606149
FACOAL204_neg	7304.613093339273
FACOAL204_pos	12.270599089018704
FACOAL205_neg	239.61340922356524
FACOAL205_pos	13.063176215685177
FACOAL206_neg	0.0
FACOAL206_pos	45.77131867784433
FACOAL224_neg	133.08241246035217
FACOAL224_pos	8.98360315331004
FACOAL2251_neg	194.81985504948676
FACOAL2251_pos	10.758544970795073
FACOAL2252_neg	379.4529389593787
FACOAL2252_pos	12.669985549988724
FACOAL226_neg	468.73286133096553
FACOAL226_pos	9.562058252460487
FACOAL240_neg	9.897265278668742
FACOAL240_pos	20.827391422017214
FACOAL241_neg	0.0
FACOAL241_pos	21.470540513703916
FACOAL244_1_neg	0.0
FACOAL244_1_pos	10.051491011479333
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.75854497079507
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.780977374885061
FACOAL246_1_neg	7.780977374885061
FACOAL246_1_pos	10.051491011479333
FACOAL260_neg	0.0
FACOAL260_pos	9.897265278668742
FACOAL40im_pos	6.101721996818684
FACOAL80i_pos	8841.391097351543
FADDP_pos	3281.9737085117326
FADDPle_pos	13831.570724448253
FADH2ETC_pos	284.2693237356049
FADH2tru_pos	5312.539512037242
FADH2tx_neg	0.0
FADH2tx_pos	68377.17357950073
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5312.539512037242
FADtx_neg	68377.1735795007
FADtx_pos	0.0
FAEL183_pos	24321.881309265296
FAEL184_pos	31.946396359603764
FAEL204_pos	14833.375627603007
FAEL205_pos	37236.03680491237
FAH1_pos	7.451796940900365
FAH2_pos	7479.250650638807
FAH3_pos	17987.58586805209
FALDH_neg	1153.3625648585225
FALDH_pos	1153.3625648585225
FALDtly_neg	0.0
FALDtly_pos	11993.418367421587
FALDtm_neg	0.0
FALDtm_pos	26558.456353750866
FAOXC101C102m_pos	279.0024608557113
FAOXC101C102x_pos	481.42351549503553
FAOXC101C8m_pos	439.709660294029
FAOXC101C8x_pos	481.42351549503553
FAOXC101m_pos	25550.00151200658
FAOXC101x_pos	481.42351549503553
FAOXC102C101m_pos	279.0024608557113
FAOXC102C101x_pos	481.42351549503553
FAOXC102C103m_pos	693.4886423331496
FAOXC102C103x_pos	884.0002783970108
FAOXC102C81m_pos	693.4886423331496
FAOXC102C81x_pos	884.0002783970108
FAOXC102m_pos	693.4886423331496
FAOXC102x_pos	884.0002783970108
FAOXC103C102m_pos	693.4886423331496
FAOXC103C102x_pos	884.0002783970108
FAOXC10C10OHm_pos	12745.306453412684
FAOXC10C8m_pos	4891.350355105593
FAOXC10C8x_pos	23241.577627203005
FAOXC10DCC8DCx_pos	27360.92722049771
FAOXC11C9m_pos	62.90932305458678
FAOXC11_pos	45.77131867784434
FAOXC121C101m_pos	25550.001512006573
FAOXC121C10x_pos	23305.153060994562
FAOXC121x_pos	17965.538342244206
FAOXC122C101m_pos	279.0024608557113
FAOXC122m_pos	279.0024608557113
FAOXC122x_pos	481.42351549503553
FAOXC123C102m_pos	693.4886423331496
FAOXC123C102x_pos	884.0002783970108
FAOXC123m_pos	693.4886423331496
FAOXC123x_pos	884.0002783970108
FAOXC12C10m_pos	4873.860183837622
FAOXC12C10x_pos	23241.577627203005
FAOXC12C12OHm_pos	12284.818241443838
FAOXC12DCC10DCx_pos	47408.17709202383
FAOXC12DCTc_neg	7767.579864348222
FAOXC12DCTc_pos	45287.263860568055
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7767.579864348222
FAOXC12DCx_neg	7767.579864348222
FAOXC12DCx_pos	45287.26386056804
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	62.90932305458678
FAOXC140_pos	42034.05566116389
FAOXC141C121m_pos	25550.00151200658
FAOXC141C121x_pos	17965.538342244206
FAOXC141C141OHm_pos	13695.35735003345
FAOXC142C122m_pos	279.0024608557113
FAOXC142C122x_pos	481.42351549503553
FAOXC142C142OHm_pos	31832.8779095381
FAOXC143C123m_pos	693.4886423331496
FAOXC143C123x_pos	884.0002783970108
FAOXC14C12m_pos	13772.532747743167
FAOXC14C12x_pos	23241.57762720301
FAOXC14C14OHm_pos	10264.196643891315
FAOXC14DCC12DCx_pos	45287.263860568055
FAOXC150m_pos	61.77090193066438
FAOXC15ATPx_pos	6573.963295600049
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	62.90932305458678
FAOXC15NADPx_pos	46.58831720460308
FAOXC15NADx_pos	46.067054390288156
FAOXC16080m_pos	37240.52498316733
FAOXC16080x_pos	15869.562286238837
FAOXC160_pos	39904.14419417665
FAOXC161802m_pos	25493.106660176007
FAOXC16180m_pos	25515.93703956418
FAOXC161C141m_pos	13695.357350033451
FAOXC161C141x_pos	17965.538342244206
FAOXC161C161OHm_pos	10250.366056803567
FAOXC162C142m_pos	23.415723623072164
FAOXC162C162OHm_pos	22304.148325189395
FAOXC163C142x_pos	481.42351549503553
FAOXC163C143m_pos	31.972852273913702
FAOXC163C164Gm_pos	281.9021479979694
FAOXC163C164x_pos	481.42351549503553
FAOXC163GC142m_pos	281.9021479979694
FAOXC163Gm_pos	281.9021479979694
FAOXC163x_pos	481.42351549503553
FAOXC164C143m_pos	695.7766560027557
FAOXC164C143x_pos	884.0002783970108
FAOXC164C163x_pos	481.42351549503553
FAOXC164C165m_pos	695.7766560027557
FAOXC164C165x_pos	884.0002783970108
FAOXC164GC163m_pos	281.9021479979694
FAOXC164m_pos	695.7766560027557
FAOXC164x_pos	884.0002783970108
FAOXC165C164m_pos	695.7766560027557
FAOXC165C164x_pos	884.0002783970108
FAOXC16BRx_pos	6573.963295600049
FAOXC16C14m_pos	13541.203713808687
FAOXC16C14x_pos	16023.009411500421
FAOXC16C16OHm_pos	10599.32870383147
FAOXC16DCC14DCx_pos	45287.263860568055
FAOXC16DCr_pos	29507.122014188495
FAOXC16OHC16r_pos	29507.1220141885
FAOXC170m_pos	32.67806134595123
FAOXC17C15m_pos	32.79025445460297
FAOXC180_pos	11701.699204608385
FAOXC180x_pos	8862.009267445339
FAOXC1811601m_pos	39786.61238062276
FAOXC1811602m_pos	89286.61391690942
FAOXC1811603m_pos	47856.74785176093
FAOXC181C161m_pos	23281.798894346124
FAOXC181C161x_pos	17965.538342244206
FAOXC181C181OHm_pos	15399.34392868989
FAOXC182806m_pos	20.74273512990669
FAOXC18280m_pos	61175.52608030381
FAOXC182C162m_pos	23.415723623072164
FAOXC182C182OHm_pos	9.752609812352388
FAOXC183803m_pos	19.868647739945775
FAOXC183806m_pos	244.84970031112243
FAOXC183806x_pos	356.7096418625855
FAOXC183C163Gm_pos	281.90214799796934
FAOXC183C163m_pos	31.972852273913702
FAOXC18480m_pos	472.5364586124153
FAOXC18480x_pos	603.3886856471564
FAOXC184C163m_pos	437.4979781025165
FAOXC184C163x_pos	481.42351549503553
FAOXC184C164m_pos	695.7766560027558
FAOXC184C164x_pos	884.0002783970108
FAOXC184m_pos	437.4979781025165
FAOXC184x_pos	481.42351549503553
FAOXC185C164m_pos	974.9337791044438
FAOXC185m_pos	974.9337791044438
FAOXC18C18OHm_pos	8438.613347996205
FAOXC200180m_pos	11738.705315193905
FAOXC200180x_pos	11062.855273011952
FAOXC201C181x_pos	17965.538342244206
FAOXC2031836m_pos	119.66313968749323
FAOXC204184m_pos	82.78508050449413
FAOXC204C184m_pos	437.4979781025165
FAOXC204C205x_pos	481.42351549503553
FAOXC204_pos	277.36402913074716
FAOXC2051843m_pos	492.65778095852374
FAOXC2051843x_pos	612.5106389575129
FAOXC205C184x_pos	481.42351549503553
FAOXC205C185m_pos	974.9337791044438
FAOXC221C201x_pos	17965.538342244206
FAOXC2242046m_pos	325.6713095213906
FAOXC2242046x_pos	14819.882790274796
FAOXC2251836m_pos	349.0684689306853
FAOXC2251836x_pos	368.38819680216363
FAOXC2252053m_pos	347.4436150252465
FAOXC2252053x_pos	204.36687836543587
FAOXC225C204m_pos	437.4979781025165
FAOXC225C204x_pos	481.42351549503553
FAOXC225C226m_pos	437.4979781025165
FAOXC225C226x_pos	481.42351549503553
FAOXC225m_pos	437.4979781025165
FAOXC225x_pos	481.42351549503553
FAOXC226205m_pos	721.2092711510945
FAOXC226205x_pos	37238.50848391849
FAOXC226C205m_pos	974.9337791044438
FAOXC226C225m_pos	437.4979781025165
FAOXC226C225x_pos	481.42351549503553
FAOXC226C227m_pos	974.9337791044438
FAOXC226_pos	866.683924857348
FAOXC226m_pos	974.9337791044438
FAOXC227C226m_pos	974.9337791044438
FAOXC22C20x_pos	22701.113446566633
FAOXC22C22DCHYr_pos	50687.024242057334
FAOXC22OHC22r_pos	15641.069769732865
FAOXC240200x_pos	47.15295521158218
FAOXC241181x_pos	21.47054051370392
FAOXC241C221x_pos	44.78198521163871
FAOXC2442246x_pos	10.051491011479333
FAOXC2452253x_pos	10.758544970795068
FAOXC2452256x_pos	10.75854497079507
FAOXC246226x_pos	22.34794161845785
FAOXC24C22x_pos	47.379230874713336
FAOXC260240x_pos	9.89726527866874
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10791.810873677614
FAOXC4C2m_pos	19494.367727783738
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7765.038511041476
FAOXC5C3x_pos	62.90932305458678
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8042.022057152306
FAOXC5C5OHm_pos	13017.638738297315
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	13017.638738297315
FAOXC61C4m_pos	693.4886423331496
FAOXC61C4x_pos	884.0002783970108
FAOXC61m_pos	693.4886423331496
FAOXC61x_pos	884.0002783970108
FAOXC6C4m_pos	17019.365259035985
FAOXC6C4x_pos	17650.407610430902
FAOXC6DCC4DCx_pos	43276.751358171976
FAOXC7C5m_pos	62.90932305458678
FAOXC80_pos	20458.85423191079
FAOXC81C61m_pos	693.4886423331496
FAOXC81C61x_pos	884.0002783970108
FAOXC8C6m_pos	13226.05471951923
FAOXC8C6x_pos	14774.703973671105
FAOXC8DCC6DCx_pos	61418.314800885506
FAOXC9C7m_pos	62.90932305458678
FAOXMC10OHMC10r_pos	19650.988635114256
FAOXOHC16C16DCc_pos	29507.122014188495
FAOXOHC22C22DCc_pos	15641.069769732869
FAOXOHMC10DC10c_pos	19650.988635114252
FAOXTC101TC102m_pos	87554.08413906653
FAOXTC102C101m_pos	87554.08413906653
FAOXTC122TC101m_pos	87554.08413906653
FAOXTC122m_pos	87554.08413906653
FAOXTC142TC122m_pos	87554.08413906653
FAOXTC162TC142m_pos	31832.8779095381
FAOXTC182TC162m_pos	22304.148325189395
FAS100COA_pos	14622.889903411595
FAS120COA_pos	10372.808835200112
FAS140COA_pos	9056.432247736326
FAS160COA_pos	15893.98128829951
FAS180COA_pos	8861.174974131396
FAS80COA_L_pos	8784.883381557003
FATP1t_neg	399.7397374497609
FATP1t_pos	410.2056544053768
FATP2t_neg	509.77450699798806
FATP2t_pos	520.2404239536038
FATP3t_neg	509.77450699798806
FATP3t_pos	520.2404239536038
FATP4t_neg	1195.4854072948176
FATP4t_pos	1205.9513242504333
FATP5t_neg	342.3785533920394
FATP5t_pos	352.8444703476552
FATP6t_neg	1182.4801237286472
FATP6t_pos	1192.946040684263
FATP7t_neg	1182.4801237286472
FATP7t_pos	1192.946040684263
FATP8t_neg	321.2004316023168
FATP8t_pos	331.6663485579326
FATP9t_neg	1182.4801237286472
FATP9t_pos	1192.946040684263
FBA2_neg	0.0
FBA2_pos	4978.970586867159
FBA4_neg	0.0
FBA4_pos	16472.228486018867
FBA5_neg	0.0
FBA5_pos	6.947062518988309
FBA_neg	3939.1292165138516
FBA_pos	531.9846152860902
FBP26_pos	3235.538329938432
FBP_pos	3210.590225078855
FCLTm_pos	14516.045972213784
FCOAH_pos	45.77131867784433
FDH_pos	15540.092723830392
FE2DMT1_pos	2664.50663209029
FE2t_pos	2955.0169289692526
FE2tm_pos	14516.045972213784
FE3MTP1_pos	2664.50663209029
FE3R2e_pos	4180.26631898045
FERO_pos	2664.50663209029
FKYNH_pos	9.64475161374609
FK_pos	17639.209656938896
FMNALKPle_pos	13806.598309583514
FMNAT_pos	3281.9737085117335
FOAXC122C101x_pos	481.42351549503553
FOLR2_pos	603.3667774443371
FOLTle_pos	774.8187799789068
FOLt2_neg	774.8187799789068
FOLt2_pos	2225.543247325002
FOLt2le_neg	2343.0599662888444
FOLt2le_pos	2343.0599662888444
FORMCOAtx_neg	0.0
FORMCOAtx_pos	45.771318677844334
FORt2m_neg	18330.51890296209
FORt2m_pos	0.0
FORtr_neg	51088.29448777651
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3602.3646944736147
FPGS2m_pos	3824.9615361164833
FPGS3_pos	3659.6640411010335
FPGS3m_pos	3867.390412028858
FPGS4_pos	3200.378363417375
FPGS4m_pos	3824.961536116483
FPGS5_pos	3606.18054200625
FPGS5m_pos	3824.961536116483
FPGS6_pos	3659.6640411010335
FPGS6m_pos	3867.3904120288566
FPGS7_pos	3200.3783634173756
FPGS7m_pos	3765.0602358035912
FPGS8_pos	3601.7031002598387
FPGS8m_pos	3824.9615361164824
FPGS9_pos	3659.664041101032
FPGS9m_pos	3867.3904120288566
FPGS_pos	3200.3783634173756
FPGSm_pos	3765.0602358035917
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1030.9846633855432
FRUt1r_pos	1041.450580341159
FRUt4_neg	1041.450580341159
FRUt4_pos	1030.9846633855432
FTCD_pos	11368.826142426367
FTHFCL_pos	6.4286854861177085
FTHFDH_pos	8505.03552554637
FTHFL_pos	16912.490837262823
FTHFLm_pos	18330.51890296209
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9653.196461118669
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9653.196461118665
FUC14GALACGLCGALGLUSIDEte_neg	11466.360023195473
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11466.360023195473
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10434.368817381746
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10434.368817381746
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11452.074046973195
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11452.074046973197
FUCACNGALACGLCGALGLUSIDEte_neg	11494.536441642682
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11494.536441642684
FUCASE2e_pos	1754.3016562174967
FUCASE2ly_pos	11815.174171077639
FUCASEe_pos	17380.34460729194
FUCASEly_pos	17502.37690095912
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	10935.889971356552
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	10935.88997135655
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9526.507939292043
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9526.507939292043
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	8788.729947335736
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8788.729947335738
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9419.26402459269
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9419.26402459269
FUCFUCGALACGLCGALGLUSIDEte_neg	11009.20336841072
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11009.203368410717
FUCGAL14ACGLCGALGLUSIDEte_neg	11382.573283704996
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11382.573283704996
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10059.56338882236
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10059.563388822364
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10311.35615777106
FUCGALGBSIDEtg_neg	10311.356157771059
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	17639.209656938896
FUMAC_pos	45704.47368953616
FUMSO3tm_neg	342.29835167354304
FUMSO3tm_pos	342.29835167354304
FUMSO4tm_neg	342.29835167354304
FUMSO4tm_pos	342.29835167354304
FUMTSULtm_neg	342.29835167354304
FUMTSULtm_pos	342.29835167354304
FUM_neg	2118.112714738428
FUM_pos	2118.112714738428
FUMm_neg	2118.112714738428
FUMm_pos	2118.112714738428
FUMtm_neg	342.29835167354304
FUMtm_pos	342.29835167354304
FUT11g_pos	10311.356157771059
FUT12g_pos	11009.20336841072
FUT14g_pos	10935.889971356553
FUT15g_pos	9417.97248067508
FUT16g_pos	9099.915940264038
FUT17g_pos	8818.154909079936
FUT18g_pos	8188.614792401606
FUT31g_pos	11466.360023195473
FUT32g_pos	11494.536441642684
FUT33g_pos	10434.368817381746
FUT34g_pos	11009.203368410717
FUT35g_pos	10059.563388822362
FUT910g_pos	8788.729947335736
FUT911g_pos	8788.729947335736
FUT91g_pos	11382.573283704996
FUT92g_pos	11452.074046973197
FUT93g_pos	10935.88997135655
FUT94g_pos	9419.26402459269
FUT95g_pos	9419.26402459269
FUT96g_pos	9526.507939292042
FUT97g_pos	9526.507939292042
FUT98g_pos	9653.196461118669
FUT99g_pos	8788.729947335736
G12MT1_L_pos	17005.08099083781
G12MT1_U_pos	17005.08099083781
G12MT2_L_pos	17005.08099083781
G12MT2_U_pos	17005.08099083781
G13MT_L_pos	17005.08099083781
G13MT_U_pos	17005.08099083781
G14T10g_pos	10662.074242955918
G14T11g_pos	10662.074242955918
G14T12g_pos	10662.074242955918
G14T13g_pos	10662.074242955918
G14T14g_pos	10662.07424295592
G14T15g_pos	10662.07424295592
G14T16g_pos	10662.07424295592
G14T17g_pos	10662.07424295592
G14T18g_pos	7427.802644693658
G14T19g_pos	7427.802644693657
G14T20g_pos	7427.802644693657
G14T21g_pos	7427.802644693657
G14T2g_pos	7452.594411107244
G14T3g_pos	7452.594411107244
G14T4g_pos	7452.594411107244
G14T5g_pos	7452.594411107244
G14T6g_pos	10662.07424295592
G14T7g_pos	10662.074242955918
G14T8g_pos	10662.074242955918
G14T9g_pos	10662.074242955918
G14Tg_pos	17384.166591659905
G16MT_L_pos	17005.08099083781
G16MT_U_pos	17005.08099083781
G1M6MASNB1terg_pos	0.0
G1M7MASNBterg_pos	0.0
G1M7MASNCterg_pos	0.0
G1M8MASNterg_pos	0.0
G1PTT_pos	0.0
G2M8MASNterg_pos	0.0
G3M8MASNterg_pos	0.0
G3PD1_neg	2532.9308422295485
G3PD1_pos	2532.9308422295485
G3PD2m_pos	3730.8368237143764
G5SADrm_neg	6109.916538096038
G5SADrm_pos	1164.230642788123
G5SADs_pos	5302.569825115846
G5SDym_pos	2250.1375491390218
G6PDA_pos	3014.5369158831577
G6PDH1rer_neg	1281.3023936558607
G6PDH1rer_pos	532.4633222809401
G6PDH2c_pos	15812.917854817315
G6PDH2r_neg	1266.6666666666667
G6PDH2r_pos	6934.675072219566
G6PDH2rer_neg	532.4633222809401
G6PDH2rer_pos	1281.3023936558607
G6PPer_pos	5222.873413396587
G6Pter_neg	356.7799705674396
G6Pter_pos	5341.8000702524
GABAVESSEC_pos	4083.351659251475
GACMTRc_neg	9.862862992413527
GACMTRc_pos	17685.67011148313
GACPAILter_pos	50.807689837935705
GAL3ST11_pos	37961.65720742713
GAL3ST12_pos	65775.42590334022
GALACGLCGALGBSIDEte_neg	0.0
GALACGLCGALGBSIDEte_pos	9316.80191426478
GALACGLCGALGBSIDEtg_neg	9316.801914264783
GALACGLCGALGBSIDEtg_pos	0.0
GALASE10ly_pos	11815.174171077631
GALASE11ly_pos	11815.174171077633
GALASE12ly_pos	11815.174171077624
GALASE13ly_pos	11815.174171077631
GALASE14ly_pos	11815.174171077633
GALASE15ly_pos	11815.174171077633
GALASE16ly_pos	7567.596293376967
GALASE17ly_pos	7633.509112712854
GALASE18ly_pos	7633.509112712854
GALASE19ly_pos	6988.64779634807
GALASE1ly_pos	17495.565005681558
GALASE20ly_pos	7494.0270472190705
GALASE3ly_pos	11815.174171077626
GALASE4ly_pos	11815.174171077631
GALASE5ly_pos	11815.174171077635
GALASE6ly_pos	11815.174171077624
GALASE7ly_pos	11815.174171077633
GALASE8ly_pos	11815.174171077633
GALASE9ly_pos	11815.17417107763
GALC_pos	37886.67066889365
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	10205.604556823553
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	10205.604556823555
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9099.915940264042
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9099.91594026404
