	Ob-DHA-c_S138_L007_R1_001	WT-1012-a_S120_L007_R1_001	Ob-1012-a_S125_L007_R1_001	Ob-DHA-a_S123_L007_R1_001
SO4t4_2_neg	0.35614381022527536	0.23878685958711648	0.0	0.11103131238874395
SO4tl_pos	0.0	0.0	0.0	0.0
SO4tl_neg	0.0	0.0	0.0	0.0
SOAT11_pos	1.7949356628035362	1.2750070474998698	1.8399595874895318	1.6644828403646825
SOAT11r_pos	1.7949356628035362	1.2750070474998698	1.8399595874895318	1.6644828403646825
SOAT12_pos	1.7949356628035362	1.2750070474998698	1.8399595874895318	1.6644828403646825
SOAT12r_pos	1.7949356628035362	1.2750070474998698	1.8399595874895318	1.6644828403646825
SPC_HSt_pos	0.0	0.0	0.0	0.0
SPC_HSt_neg	0.0	0.0	0.0	0.0
SPH1Pte_pos	0.0	0.0	0.0	0.0
SPH1Pte_neg	0.0	0.0	0.0	0.0
SPH1Ptr_pos	0.0	0.0	0.0	0.0
SPH1Ptr_neg	0.0	0.0	0.0	0.0
SPHGNtr_pos	0.0	0.0	0.0	0.0
SPHGNtr_neg	0.0	0.0	0.0	0.0
SPHINGStl_pos	0.0	0.0	0.0	0.0
SPHINGStl_neg	0.0	0.0	0.0	0.0
SPHINGStr_pos	0.0	0.0	0.0	0.0
SPHINGStr_neg	0.0	0.0	0.0	0.0
SPHK21c_pos	5.1586601753464985	4.709290635723358	5.253232938538032	4.793375711264754
SPHMDAc_pos	0.0	0.0	0.0	0.0
SPHMYLNtg_pos	0.0	0.0	0.0	0.0
SPHMYLNtg_neg	0.0	0.0	0.0	0.0
SPHMYLNtl_pos	0.0	0.0	0.0	0.0
SPHMYLNtl_neg	0.0	0.0	0.0	0.0
SPHS1Pte_pos	0.0	0.0	0.0	0.0
SPHS1Pte_neg	0.0	0.0	0.0	0.0
SPHS1Ptr_pos	0.0	0.0	0.0	0.0
SPHS1Ptr_neg	0.0	0.0	0.0	0.0
SPMDOX_pos	0.0	0.0	0.0	0.0
SPMS_pos	4.282439805006387	3.48155728070859	4.624100894628114	3.8747969658986654
SPODM_pos	10.613439566196321	10.515581579745438	10.476229778558988	10.738362528456216
SPODMe_pos	5.2660368939953175	4.854993016757	5.896271848807375	5.217230716220669
SPODMm_pos	6.334317984693444	5.529820946528695	6.4063325778217095	6.167518503735217
SPODMn_pos	10.613439566196321	10.515581579745438	10.476229778558988	10.738362528456216
SPODMx_pos	10.613439566196321	10.515581579745438	10.476229778558988	10.738362528456216
SPR_pos	6.880195728943098	6.355615382757959	7.098979527656405	6.687340687378304
SPRMS_pos	4.405311682597445	3.611172380044005	4.807870078299782	4.015247773698937
SPRn_pos	6.880195728943098	6.355615382757959	7.098979527656405	6.687340687378304
SPTix_pos	6.844862655830818	7.863814587359642	8.335926240928362	6.771753554260788
SQLEr_pos	5.452529544677926	4.112700132749362	4.4705368650925825	5.298291730620124
SQLSr_pos	6.206721357430888	5.882887553224962	5.961623328286945	6.249634957310189
SR5AR2r_pos	5.157852169141737	5.7230123963923685	5.309976492370556	4.8109571587378
SR5ARr_pos	5.157852169141737	5.7230123963923685	5.309976492370556	4.8109571587378
SRTN23OX_pos	0.0	0.0	0.0	0.0
SRTNACT_pos	0.0	0.0	0.0	0.0
SRTNMTX_pos	9.659068274843229	9.465341922770742	9.078711227934974	9.399470199816607
SRTNt6_2_r_pos	0.0	0.0	0.25096157353321874	0.0
SRTNt6_2_r_neg	0.0	0.0	0.25096157353321874	0.0
SRTNtu_pos	8.317683941548177	7.176621973161577	8.160022660489615	8.33967188139037
SRTNtu_neg	8.317683941548177	7.176621973161577	8.160022660489615	8.33967188139037
ST3GAL21g_pos	1.2868811477881617	0.6959938131099002	1.3673710656485294	1.0285691521967708
ST3GAL22g_pos	1.2868811477881617	0.6959938131099002	1.3673710656485294	1.0285691521967708
ST3GAL23g_pos	1.2868811477881617	0.6959938131099002	1.3673710656485294	1.0285691521967708
ST3GAL31g_pos	5.94766615679601	5.115615931428109	6.1815001517046095	5.739578112048051
ST3GAL61g_pos	2.454175893185802	1.5058909297299572	1.1176950426697545	2.389566811762726
ST3GAL62g_pos	2.454175893185802	1.5058909297299572	1.1176950426697545	2.389566811762726
ST6GALNAC21_pos	0.8559896973084807	0.6040713236688608	0.765534746362977	1.0071955014042038
ST6GALNAC22_pos	0.8559896973084807	0.6040713236688608	0.765534746362977	1.0071955014042038
ST6GALNAC23_pos	0.8559896973084807	0.6040713236688608	0.765534746362977	1.0071955014042038
ST6GALNAC24_pos	0.8559896973084807	0.6040713236688608	0.765534746362977	1.0071955014042038
ST6GALNAC25_pos	0.8559896973084807	0.6040713236688608	0.765534746362977	1.0071955014042038
ST6GALNAC26_pos	0.8559896973084807	0.6040713236688608	0.765534746362977	1.0071955014042038
ST6GALNAC27_pos	0.8559896973084807	0.6040713236688608	0.765534746362977	1.0071955014042038
ST6GALNAC28_pos	0.8559896973084807	0.6040713236688608	0.765534746362977	1.0071955014042038
ST6GALNAC31_pos	4.870857864363762	4.024142345897803	5.391286558111185	4.975905273523699
ST6GALNAC62_pos	4.846994686965573	3.969012307516316	5.3788583832700345	4.93969674069176
