	Ob-d_S146_L007_R1_001
FAOXC182806m_pos	20.741996626858192
FAOXC18280m_pos	61255.175863797005
FAOXC182C162m_pos	23.414443923521493
FAOXC182C182OHm_pos	9.761697096308728
FAOXC183803m_pos	19.889210495025598
FAOXC183806m_pos	245.07899366633112
FAOXC183806x_pos	358.4458571286456
FAOXC183C163Gm_pos	282.0482178063395
FAOXC183C163m_pos	31.965962749199715
FAOXC18480m_pos	473.43002026585077
FAOXC18480x_pos	606.1690523226719
FAOXC184C163m_pos	438.03677393735904
FAOXC184C163x_pos	483.7957775782378
FAOXC184C164m_pos	696.6420000587351
FAOXC184C164x_pos	887.6799270499446
FAOXC184m_pos	438.03677393735904
FAOXC184x_pos	483.7957775782378
FAOXC185C164m_pos	976.1202374591161
FAOXC185m_pos	976.1202374591161
FAOXC18C18OHm_pos	8423.93547132183
FAOXC200180m_pos	11707.933190860474
FAOXC200180x_pos	11093.891535728957
FAOXC201C181x_pos	18146.624900063776
FAOXC2031836m_pos	119.91572039685622
FAOXC204184m_pos	82.94063439061546
FAOXC204C184m_pos	438.03677393735904
FAOXC204C205x_pos	483.7957775782378
FAOXC204_pos	277.7690509087748
FAOXC2051843m_pos	493.6394757216045
FAOXC2051843x_pos	614.9499237102034
FAOXC205C184x_pos	483.7957775782378
FAOXC205C185m_pos	976.1202374591161
FAOXC221C201x_pos	18146.624900063776
FAOXC2242046m_pos	326.1280826212417
FAOXC2242046x_pos	14918.379734559983
FAOXC2251836m_pos	350.1448910505847
FAOXC2251836x_pos	369.61090789648046
FAOXC2252053m_pos	348.21475209464586
FAOXC2252053x_pos	205.08272048635345
FAOXC225C204m_pos	438.03677393735904
FAOXC225C204x_pos	483.7957775782378
FAOXC225C226m_pos	438.03677393735904
FAOXC225C226x_pos	483.7957775782378
FAOXC225m_pos	438.03677393735904
FAOXC225x_pos	483.7957775782378
FAOXC226205m_pos	722.7845186472942
FAOXC226205x_pos	37435.73677100653
FAOXC226C205m_pos	976.1202374591161
FAOXC226C225m_pos	438.03677393735904
FAOXC226C225x_pos	483.7957775782378
FAOXC226C227m_pos	976.1202374591161
FAOXC226_pos	868.0429573858748
FAOXC226m_pos	976.1202374591161
FAOXC227C226m_pos	976.1202374591161
FAOXC22C20x_pos	22816.072187109257
FAOXC22C22DCHYr_pos	50978.12231227124
FAOXC22OHC22r_pos	15632.228415327445
FAOXC240200x_pos	47.28191018068292
FAOXC241181x_pos	21.523521977776095
FAOXC241C221x_pos	45.10732478437653
FAOXC2442246x_pos	10.062612021808983
FAOXC2452253x_pos	10.767701616861178
FAOXC2452256x_pos	10.767701616861178
FAOXC246226x_pos	22.416008865211644
FAOXC24C22x_pos	47.508573513677824
FAOXC260240x_pos	9.904906074301982
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10910.462314653412
FAOXC4C2m_pos	19596.36157420026
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7862.699533930529
FAOXC5C3x_pos	62.82013154899331
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	8037.300762761521
FAOXC5C5OHm_pos	12962.60407161297
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	12962.60407161297
FAOXC61C4m_pos	694.2590052458721
FAOXC61C4x_pos	887.6799270499446
FAOXC61m_pos	694.2590052458721
FAOXC61x_pos	887.6799270499446
FAOXC6C4m_pos	17077.117522291297
FAOXC6C4x_pos	17727.45026449571
FAOXC6DCC4DCx_pos	43432.28318138727
FAOXC7C5m_pos	62.82013154899331
FAOXC80_pos	20543.813244749144
FAOXC81C61m_pos	694.2590052458721
FAOXC81C61x_pos	887.6799270499446
FAOXC8C6m_pos	13291.14788894849
FAOXC8C6x_pos	14910.224885384456
FAOXC8DCC6DCx_pos	61619.94085678633
FAOXC9C7m_pos	62.82013154899331
FAOXMC10OHMC10r_pos	19684.43516203432
FAOXOHC16C16DCc_pos	29701.36832527786
FAOXOHC22C22DCc_pos	15632.228415327445
FAOXOHMC10DC10c_pos	19684.43516203432
FAOXTC101TC102m_pos	87686.25326962987
FAOXTC102C101m_pos	87686.25326962987
FAOXTC122TC101m_pos	87686.25326962987
FAOXTC122m_pos	87686.25326962987
FAOXTC142TC122m_pos	87686.25326962987
FAOXTC162TC142m_pos	31857.41646589793
FAOXTC182TC162m_pos	22256.77055597293
FAS100COA_pos	14790.888304399286
FAS120COA_pos	10494.494805473812
FAS140COA_pos	9162.914211694748
FAS160COA_pos	16069.80058298213
FAS180COA_pos	8971.894007352214
FAS80COA_L_pos	8877.610839864003
FATP1t_neg	404.7237279367836
FATP1t_pos	412.70590591629235
FATP2t_neg	486.02674859121373
FATP2t_pos	494.00892657072256
FATP3t_neg	486.02674859121373
FATP3t_pos	494.00892657072256
FATP4t_neg	1201.5382898301832
FATP4t_pos	1209.5204678096923
FATP5t_neg	349.3328121399551
FATP5t_pos	357.31499011946386
FATP6t_neg	1186.9282269682976
FATP6t_pos	1194.9104049478067
FATP7t_neg	1186.9282269682976
FATP7t_pos	1194.9104049478067
FATP8t_neg	324.13268440910053
FATP8t_pos	332.11486238860937
FATP9t_neg	1186.9282269682976
FATP9t_pos	1194.9104049478067
FBA2_neg	0.0
FBA2_pos	5066.833397572498
FBA4_neg	0.0
FBA4_pos	16540.62263297405
FBA5_neg	0.0
FBA5_pos	7.0032251941437
FBA_neg	4021.4828409379284
FBA_pos	554.9384461800996
FBP26_pos	3297.407114293952
FBP_pos	3285.1570348689115
FCLTm_pos	14566.16599513401
FCOAH_pos	45.81183399159867
FDH_pos	15611.2790395037
FE2DMT1_pos	2673.8846390122126
FE2t_pos	2984.8835292055337
FE2tm_pos	14566.16599513401
FE3MTP1_pos	2673.8846390122126
FE3R2e_pos	4283.026768890619
FERO_pos	2673.8846390122126
FKYNH_pos	9.66435921754384
FK_pos	17860.400301907917
FMNALKPle_pos	14178.817433725964
FMNAT_pos	3358.0835031852594
FOAXC122C101x_pos	483.7957775782378
FOLR2_pos	592.9782453049165
FOLTle_pos	790.8251088617429
FOLt2_neg	790.8251088617429
FOLt2_pos	2229.0552563659967
FOLt2le_neg	2312.571956683143
FOLt2le_pos	2312.571956683143
FORMCOAtx_neg	0.0
FORMCOAtx_pos	45.81183399159866
FORt2m_neg	18389.903450680893
FORt2m_pos	0.0
FORtr_neg	51286.14978544843
FORtr_pos	0.0
FORtrn_neg	0.0
FORtrn_pos	0.0
FPGS2_pos	3628.3037117524023
FPGS2m_pos	3848.5560911525886
FPGS3_pos	3692.348787792214
FPGS3m_pos	3891.3368029857297
FPGS4_pos	3214.8547943085127
FPGS4m_pos	3848.5560911525886
FPGS5_pos	3629.6256519728213
FPGS5m_pos	3848.5560911525886
FPGS6_pos	3692.348787792214
FPGS6m_pos	3891.3368029857297
FPGS7_pos	3214.8547943085127
FPGS7m_pos	3787.0842956550987
FPGS8_pos	3627.397364552895
FPGS8m_pos	3848.5560911525886
FPGS9_pos	3692.348787792214
FPGS9m_pos	3891.3368029857297
FPGS_pos	3214.8547943085127
FPGSm_pos	3787.0842956550987
FRDPtc_neg	2850.0
FRDPtc_pos	2850.0
FRDPtcr_neg	2850.0
FRDPtcr_pos	2850.0
FRDPtr_neg	2850.0
FRDPtr_pos	2850.0
FRTT_pos	0.0
FRUt1r_neg	1210.9555933312179
FRUt1r_pos	1218.937771310727
FRUt4_neg	1218.937771310727
FRUt4_pos	1210.9555933312179
FTCD_pos	11513.131364079667
FTHFCL_pos	6.4071026529480894
FTHFDH_pos	8529.220332237432
FTHFL_pos	16945.062307714536
FTHFLm_pos	18389.903450680893
FT_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9849.295663995645
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9849.295663995648
FUC14GALACGLCGALGLUSIDEte_neg	11679.331631474195
FUC14GALACGLCGALGLUSIDEte_pos	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	11679.331631474195
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	10646.726616244576
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	10646.726616244574
FUCACNGAL14ACGLCGALGLUSIDEte_neg	11639.322241892003
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	11639.322241892009
FUCACNGALACGLCGALGLUSIDEte_neg	11683.383507354456
FUCACNGALACGLCGALGLUSIDEte_pos	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	11683.383507354461
FUCASE2e_pos	1788.3983171012123
FUCASE2ly_pos	12000.918575846106
FUCASEe_pos	17620.579302060254
FUCASEly_pos	17720.90063864895
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	11179.515870380275
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	11179.515870380275
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	9732.980931185897
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9732.980931185903
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	8983.798550201016
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8983.798550201016
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9634.233913810505
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9634.233913810504
FUCFUCGALACGLCGALGLUSIDEte_neg	11243.701353805409
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	11243.701353805407
FUCGAL14ACGLCGALGLUSIDEte_neg	11605.976793274045
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	11605.976793274045
FUCGALFUCGALACGLCGALGLUSIDEte_neg	10276.312857788163
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	10276.312857788163
FUCGALGBSIDEte_neg	0.0
FUCGALGBSIDEte_pos	10510.505157481091
FUCGALGBSIDEtg_neg	10510.505157481091
FUCGALGBSIDEtg_pos	0.0
FUCtly_pos	17860.400301907917
FUMAC_pos	45862.74302669779
FUMSO3tm_neg	337.5500554114577
FUMSO3tm_pos	337.5500554114577
FUMSO4tm_neg	337.5500554114577
FUMSO4tm_pos	337.5500554114577
FUMTSULtm_neg	337.5500554114577
FUMTSULtm_pos	337.5500554114577
FUM_neg	2135.285963161578
FUM_pos	2135.285963161578
FUMm_neg	2135.285963161578
FUMm_pos	2135.285963161578
FUMtm_neg	337.5500554114577
FUMtm_pos	337.5500554114577
FUT11g_pos	10510.505157481091
FUT12g_pos	11243.701353805409
FUT14g_pos	11179.515870380277
FUT15g_pos	9621.783085782807
FUT16g_pos	9291.308094013377
FUT17g_pos	9004.971085050714
FUT18g_pos	8373.410322150474
FUT31g_pos	11679.331631474195
FUT32g_pos	11683.383507354458
FUT33g_pos	10646.726616244574
FUT34g_pos	11243.701353805407
FUT35g_pos	10276.312857788163
FUT910g_pos	8983.798550201016
FUT911g_pos	8983.798550201016
FUT91g_pos	11605.976793274045
FUT92g_pos	11639.322241892005
FUT93g_pos	11179.515870380275
FUT94g_pos	9634.233913810504
FUT95g_pos	9634.233913810504
FUT96g_pos	9732.980931185903
FUT97g_pos	9732.980931185903
FUT98g_pos	9849.295663995648
FUT99g_pos	8983.798550201016
G12MT1_L_pos	17233.26893334234
G12MT1_U_pos	17233.26893334234
G12MT2_L_pos	17233.26893334234
G12MT2_U_pos	17233.268933342344
G13MT_L_pos	17233.268933342344
G13MT_U_pos	17233.268933342344
G14T10g_pos	10842.543537763848
G14T11g_pos	10842.543537763848
G14T12g_pos	10842.543537763848
G14T13g_pos	10842.543537763848
G14T14g_pos	10842.543537763844
G14T15g_pos	10842.543537763844
G14T16g_pos	10842.543537763844
G14T17g_pos	10842.543537763844
G14T18g_pos	7550.318148158838
G14T19g_pos	7550.318148158838
G14T20g_pos	7550.318148158838
G14T21g_pos	7550.318148158838
G14T2g_pos	7580.108861187841
G14T3g_pos	7580.108861187841
G14T4g_pos	7580.108861187841
G14T5g_pos	7580.108861187841
G14T6g_pos	10842.543537763844
G14T7g_pos	10842.543537763848
G14T8g_pos	10842.543537763848
G14T9g_pos	10842.543537763848
G14Tg_pos	17624.484335962232
G16MT_L_pos	17233.268933342344
G16MT_U_pos	17233.268933342344
G1M6MASNB1terg_pos	0.0
G1M7MASNBterg_pos	0.0
G1M7MASNCterg_pos	0.0
G1M8MASNterg_pos	0.0
G1PTT_pos	0.0
G2M8MASNterg_pos	0.0
G3M8MASNterg_pos	0.0
G3PD1_neg	2547.8171241699542
G3PD1_pos	2547.8171241699542
G3PD2m_pos	3779.4129721643612
G5SADrm_neg	6118.136782639308
G5SADrm_pos	1158.9526646937902
G5SADs_pos	5305.033776821031
G5SDym_pos	2334.5555632934547
G6PDA_pos	3056.609916957084
G6PDH1rer_neg	1043.1450365747162
G6PDH1rer_pos	517.3929932437587
G6PDH2c_pos	15926.73093217225
G6PDH2r_neg	1266.6666666666667
G6PDH2r_pos	6958.18156582363
G6PDH2rer_neg	517.3929932437587
G6PDH2rer_pos	1043.1450365747162
G6PPer_pos	5313.040870889787
G6Pter_neg	366.37113984484864
G6Pter_pos	5435.164584171402
GABAVESSEC_pos	4139.86350743633
GACMTRc_neg	10.054872932747234
GACMTRc_pos	17824.568835133385
GACPAILter_pos	51.23955059244452
GAL3ST11_pos	38252.31864192235
GAL3ST12_pos	66104.03644566509
GALACGLCGALGBSIDEte_neg	0.0
GALACGLCGALGBSIDEte_pos	9488.445128712518
GALACGLCGALGBSIDEtg_neg	9488.445128712516
GALACGLCGALGBSIDEtg_pos	0.0
GALASE10ly_pos	12000.918575846103
GALASE11ly_pos	12000.918575846103
GALASE12ly_pos	12000.918575846103
GALASE13ly_pos	12000.918575846104
GALASE14ly_pos	12000.918575846099
GALASE15ly_pos	12000.918575846099
GALASE16ly_pos	7693.445699350958
GALASE17ly_pos	7758.086554471334
GALASE18ly_pos	7758.086554471334
GALASE19ly_pos	7072.611369546646
GALASE1ly_pos	17733.973987211884
GALASE20ly_pos	7614.991933680349
GALASE3ly_pos	12000.918575846106
GALASE4ly_pos	12000.918575846104
GALASE5ly_pos	12000.918575846106
GALASE6ly_pos	12000.918575846104
GALASE7ly_pos	12000.918575846104
GALASE8ly_pos	12000.918575846103
GALASE9ly_pos	12000.918575846103
GALC_pos	38169.40779818474
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	10416.276919121998
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	10416.276919122
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	9291.308094013377
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	9291.308094013379
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	8373.410322150472
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	8373.410322150472
GALGALGALTHCRMte_neg	0.0
GALGALGALTHCRMte_pos	9731.522520738874
GALGALGALTHCRMtg_neg	9731.522520738874
GALGALGALTHCRMtg_pos	0.0
GALGLUSIDEtg_neg	29087.479414433943
GALGLUSIDEtg_pos	0.0
GALGLUSIDEtl_neg	0.0
GALGLUSIDEtl_pos	29087.479414433954
GALGT1_pos	12419.70001512525
GALGT2_pos	12692.228824506732
GALGT3_pos	12872.358202946358
GALGT4_pos	13145.690221395118
GALK_pos	4924.230773863935
GALNACT1g_pos	0.0
GALNACT2g_pos	0.0
GALNACT3g_pos	0.0
GALNACT4g_pos	0.0
GALNACT5g_pos	0.0
GALNTg_pos	7030.634467534477
GALOR_neg	0.0
GALOR_pos	0.0
GALSGLT1le_pos	3773.752353078784
GALSIDEtg_neg	21843.495931182442
GALSIDEtg_pos	36655.0993481848
GALSIDEtl_neg	8283.696712246609
GALSIDEtl_pos	38169.40779818473
GALT2g_pos	0.0
GALT_neg	383.66840134803005
GALT_pos	383.66840134803005
GALTg_pos	0.0
GALU_neg	383.66840134803005
GALU_pos	383.66840134803005
GALt1r_neg	856.2223292562087
GALt1r_pos	864.2045072357175
GALt2_2_neg	1312.087124255899
GALt2_2_pos	1294.7442614868996
GALt4_neg	864.2045072357175
GALt4_pos	856.2223292562087
GALtly_pos	8283.69671224661
GAMYe_pos	30.224223416110135
GAMt1r_neg	0.0
GAMt1r_pos	6389.011379274723
GAO1_pos	0.0
GAO1g_pos	19269.088777858433
GAO2_pos	0.0
GAO2g_pos	18529.48144827318
GAPD_neg	9718.115922996512
GAPD_pos	3378.9858356582017
GARFT_neg	0.0
GARFT_pos	20359.410317482467
GASNASE2ly_pos	17265.704649922962
GASNASE3ly_pos	12000.918575846106
GASNASEly_pos	17733.973987211884
GBA_pos	12816.808531896257
GBAl_pos	29087.47941443396
GBGT1_pos	11072.61988812961
GBSIDEte_neg	0.0
GBSIDEte_pos	11295.054607431948
GBSIDEtl_neg	11295.05460743195
GBSIDEtl_pos	0.0
GCALDD_pos	14133.547254782965
GCALDDm_pos	0.0
GCC2am_neg	0.0
GCC2am_pos	510.4542487226897
GCC2bim_pos	510.4542487226897
GCC2cm_neg	0.0
GCC2cm_pos	510.4542487226897
GCCam_neg	0.0
GCCam_pos	510.4542487226897
GCCbim_pos	510.4542487226897
GCCcm_neg	0.0
GCCcm_pos	510.4542487226897
GCHOLAt2_pos	1348.6166698057198
GCHOLAt3_pos	3196.963621219882
GCHOLAt_neg	1194.994306812384
GCHOLAt_pos	2002.1057451775127
GCHOLAte_neg	1195.5794565665265
GCHOLAte_pos	2004.7664711706823
GCHOLAtx_neg	0.0
GCHOLAtx_pos	4023.428849383714
GCNTg_pos	8373.410322150474
GD1B2te_neg	0.0
GD1B2te_pos	12419.70001512525
GD1B2tg_neg	12419.700015125254
GD1B2tg_pos	0.0
GD1Cte_neg	0.0
GD1Cte_pos	12519.041283255956
GD1Ctg_neg	12519.041283255952
GD1Ctg_pos	0.0
GDPFUCtg_neg	0.0
GDPFUCtg_pos	10706.844049710777
GDPtg_neg	10706.844049710782
GDPtg_pos	0.0
GF6PTA_pos	3593.1960959785024
GFUCS_pos	10759.552283335941
GGH_10FTHF5GLUe_pos	34.41172281940359
GGH_10FTHF5GLUl_pos	3213.3058386046096
GGH_10FTHF6GLUe_pos	9.341144120766925
GGH_10FTHF6GLUl_pos	3459.009978183113
GGH_10FTHF7GLUe_pos	3.693199855370859
GGH_10FTHF7GLUl_pos	3594.9478643020047
GGH_5DHFe_pos	34.41172281940359
GGH_5DHFl_pos	3214.854794308513
GGH_5THFe_pos	34.41172281940359
GGH_5THFl_pos	3214.0587955471333
GGH_6DHFe_pos	9.341144120766925
GGH_6DHFl_pos	3459.0099781831127
GGH_6THFe_pos	9.341144120766925
GGH_6THFl_pos	3459.009978183113
GGH_7DHFe_pos	3.693199855370859
GGH_7DHFl_pos	3594.9478643020057
GGH_7THFe_pos	3.693199855370859
GGH_7THFl_pos	3594.9478643020057
GGLUCT_pos	6127.0269851466
GGNG_pos	6518.262114823669
GGT5r_neg	0.0
GGT5r_pos	17451.770235758722
GGT6_neg	3152.630462147278
GGT6_pos	3152.630462147278
GGT_L_pos	0.0
GGT_U_pos	0.0
GHMT2r_neg	5126.350722786012
GHMT2r_pos	18174.688000437807
GHMT2rm_neg	0.0
GHMT2rm_pos	5126.350722786012
GHMT3_pos	0.0
GHMT3m_pos	0.0
GK1_neg	7467.019629579713
GK1_pos	3186.74976212103
GK1m_neg	0.0
GK1m_pos	0.0
GLACO_pos	0.0
GLACOm_pos	0.0
GLACter_neg	6746.684693730134
GLACter_pos	0.0
GLAl_pos	8283.696712246609
GLB1_pos	29087.47941443396
GLBRAN_pos	6518.262114823669
GLCAASE1ly_pos	347.5468253759257
GLCAASE4ly_pos	84.88359229593522
GLCAASE5ly_pos	84.71446733431804
GLCAASE6ly_pos	129.9171051595719
GLCAASE7ly_pos	150.40964001485898
GLCAASE8ly_pos	23873.267032854335
GLCAASE9ly_pos	23873.267032854335
GLCAE1g_pos	0.0
GLCAE2g_pos	0.0
GLCAT2g_pos	0.0
GLCAT3g_pos	0.0
GLCAT4g_pos	0.0
GLCAT5g_pos	0.0
GLCAT6g_pos	0.0
GLCAT7g_pos	0.0
GLCAT8g_pos	0.0
GLCAT9g_pos	0.0
GLCATg_pos	0.0
GLCGLUT2_pos	213.00889199649993
GLCMter_pos	2005.0463277147794
GLCNACASE1ly_pos	347.5468253759257
GLCNACASE2ly_pos	347.5468253759257
GLCNACASE3ly_pos	347.5468253759258
GLCNACASE4ly_pos	347.54682537592583
GLCNACASE5ly_pos	347.5468253759258
GLCNACDASg_pos	0.0
GLCNACPT_L_pos	17233.268933342344
GLCNACPT_U_pos	17233.268933342344
GLCNACT1g_pos	0.0
GLCNACT2g_pos	0.0
GLCNACT3g_pos	0.0
GLCNACT4g_pos	0.0
GLCNACT5g_pos	0.0
GLCNACT_L_pos	17233.268933342344
GLCNACT_U_pos	17233.268933342344
GLCSGLT1le_pos	3770.8319581835744
GLCURter_pos	5318.7837817966365
GLCURtly_neg	23873.267032854328
GLCURtly_pos	0.0
GLCt1r_neg	683.1270507304548
GLCt1r_pos	213.00889199649993
GLCt2_2_neg	1310.434805664794
GLCt2_2_pos	1293.0919428957948
GLCt4_neg	691.1092287099636
GLCt4_pos	683.1270507304548
GLCter_neg	5321.402310660173
GLCter_pos	2005.0463277147794
GLCtg_neg	0.0
GLCtg_pos	6345.754392436931
GLCtly_pos	29087.47941443396
GLDBRAN_pos	6518.262114823669
GLGNS1_pos	6518.262114823669
GLNALANaEx_pos	797.684178505461
GLNASNNaEx_pos	797.684178505461
GLNATB0tc_pos	1360.2393761435528
GLNCYSNaEx_pos	774.2637230461631
GLNLASEer_neg	6746.684693730134
GLNLASEer_pos	0.0
GLNSERNaEx_pos	805.1516860657944
GLNS_pos	3587.4345234133652
GLNTHRNaEx_pos	805.1516860657944
GLNt4_pos	337.077506999905
GLNtN1_neg	337.077506999905
GLNtN1_pos	374.58395306844784
GLNtm_pos	5103.469255496498
GLNyLATthc_pos	674.17581829625
GLPASE1_pos	6518.262114823669
GLPASE2_pos	6518.262114823669
GLRASE_neg	6746.684693730134
GLRASE_pos	0.0
GLU5Km_pos	2334.5555632934547
GLU5SAtmc_neg	0.0
GLU5SAtmc_pos	5305.033776821029
GLUCYS_pos	6898.290823458581
GLUDC_pos	9439.838398244463
GLUDxm_neg	335.87140556673063
GLUDxm_pos	335.87140556673063
GLUDym_neg	335.87140556673063
GLUDym_pos	335.87140556673063
GLUNm_pos	5103.469255496499
GLUPROASCT1_pos	2556.928293353816
GLUPRT_pos	20359.410317482456
GLUTCOAACBP_neg	0.0
GLUTCOAACBP_pos	8037.300762761528
GLUTCOADHm_pos	281.84646229003624
GLUVESSEC_pos	3304.672135832125
GLUt2m_neg	3952.3074194203905
GLUt2m_pos	3685.156936644863
GLUt6_pos	2989.103260986665
GLUt7l_pos	3181.634129613995
GLUtr_neg	17451.770235758722
GLUtr_pos	0.0
GLXO1_pos	11251.390335051405
GLXO2p_pos	12479.568874734716
GLXtm_neg	14452.358228679723
GLXtm_pos	10149.994498411259
GLXtp_neg	4450.308250008264
GLXtp_pos	17050.729851816905
GLY3Pt_pos	1900.0
GLYAMDTRc_neg	10.054872932747234
GLYAMDTRc_pos	17824.568835133385
GLYATm_neg	0.0
GLYATm_pos	12207.836700951075
GLYBt4_2_r_neg	10244.57243418791
GLYBt4_2_r_pos	18.427478946536063
GLYBtm_neg	0.0
GLYBtm_pos	10244.572434187912
GLYC3PFADm_pos	6444.172120266911
GLYC3Ptm_pos	1900.0
GLYC3Ptmc_neg	6444.1721202669105
GLYC3Ptmc_pos	1900.0
GLYCK2_pos	5243.568927137783
GLYCLTDy_pos	4450.308250008264
GLYCLTDym_pos	0.0
GLYCLTtp_pos	4450.308250008264
GLYCTDle_neg	1900.0
GLYCTDle_pos	1900.0
GLYCTO1p_pos	4450.308250008264
GLYC_St_pos	6583.32024456991
GLYCt_neg	1900.0
GLYCt_pos	1900.0
GLYCtm_neg	0.0
GLYCtm_pos	6659.155503872717
GLYGLYCNc_neg	0.0
GLYGLYCNc_pos	12813.885790349244
GLYGLYPEPT1tc_pos	12813.885790349243
GLYK_pos	3925.3655522119607
GLYKm_pos	6661.212149504422
GLYLEUHYDROc_neg	0.0
GLYLEUHYDROc_pos	9645.983854395883
GLYLEUPEPT1tc_pos	9645.983854395883
GLYOX_pos	1493.2405326633107
GLYOXm_pos	0.0
GLYOp_pos	9399.227324893336
GLYPHEHYc_neg	0.0
GLYPHEHYc_pos	10862.961589535556
GLYPHEPEPT1tc_pos	10862.961589535556
GLYPROPEPT1tc_pos	9372.835958321979
GLYPROPRO1c_neg	0.0
GLYPROPRO1c_pos	9372.835958321983
GLYSARCNc_neg	0.0
GLYSARCNc_pos	17046.617823819637
GLYSARPEPT1tc_pos	17046.617823819637
GLYSNAT5tc_neg	1349.0421631432878
GLYSNAT5tc_pos	1394.5307871913396
GLYVESSEC_pos	4031.356156958999
GLYt2rL_neg	0.0
GLYt2rL_pos	0.0
GLYt2r_neg	452.0651736326488
GLYt2r_pos	604.5592863339353
GLYt4_pos	340.81126078007173
GLYt7_211_r_neg	536.0420538946153
GLYt7_211_r_pos	728.2326397628599
GLYt7_311_r_neg	1279.1861091126611
GLYt7_311_r_pos	1271.2039311331523
GLYtm_neg	5126.350722786012
GLYtm_pos	12197.993272628652
GLYtp_neg	14936.352459254687
GLYtp_pos	4023.428849383714
GMAND_pos	10708.110369377704
GMPR_pos	397.0285089370679
GMPS2_pos	6548.0184247384
GMPtg_neg	0.0
GMPtg_pos	10706.844049710777
GMPtn_neg	11168.443004378234
GMPtn_pos	0.0
GND_pos	6421.15482722166
GNDc_pos	31492.148049649444
GNDer_pos	11231.597063334611
GNMT_pos	11328.36706050726
GP1CALPHAte_neg	0.0
GP1CALPHAte_pos	13180.587865091504
