	Ob.EPA.e_S153_L007_R1_001
EX_leuktrB4(e)_neg	0.0
EX_leuktrB4(e)_pos	3353.5878703109765
EX_leuktrC4(e)_neg	5.6094060307798985
EX_leuktrC4(e)_pos	21905.731078677996
EX_leuktrD4(e)_neg	4.073599610790822
EX_leuktrD4(e)_pos	17659.040689378417
EX_leuktrE4(e)_neg	4.750530424479608
EX_leuktrE4(e)_pos	17273.192634403087
EX_leuktrF4(e)_neg	5.5984508733304645
EX_leuktrF4(e)_pos	20777.084723593354
EX_leuleu(e)_neg	10126.053861840564
EX_lgnc(e)_neg	20.6670398441057
EX_lgnc(e)_pos	9.838947282713551
EX_limnen(e)_neg	7.45242165268625
EX_limnen(e)_pos	0.0
EX_lipoate(e)_neg	0.0
EX_lipoate(e)_pos	0.0
EX_lneldc(e)_neg	13.604550232140676
EX_lneldc(e)_pos	9067.164773800088
EX_lnlc(e)_neg	5.973867882735001
EX_lnlc(e)_pos	0.0
EX_lnlnca(e)_neg	6.84353637713598
EX_lnlnca(e)_pos	0.0
EX_lnlncg(e)_neg	12.396345106878055
EX_lnlncg(e)_pos	49.06579827943503
EX_lpchol_hs(e)_neg	13810.695550940123
EX_lys_L(e)_neg	12.144908129507094
EX_lys_L(e)_pos	3.9342006681759187
EX_mag_hs(e)_neg	5245.938362517673
EX_mal_L(e)_neg	5329.77116036101
EX_mal_L(e)_pos	9085.227922752201
EX_malcoa(e)_neg	5.25636752449375
EX_malcoa(e)_pos	0.0
EX_malt(e)_neg	2999.561290423854
EX_malthp(e)_neg	4.275
EX_malthp(e)_pos	19.274295821178498
EX_malthx(e)_neg	2.85
EX_malthx(e)_pos	15.183358870998411
EX_maltpt(e)_neg	2.85
EX_maltpt(e)_pos	13.2
EX_malttr(e)_neg	2.6330408602825695
EX_malttr(e)_pos	30.6
EX_maltttr(e)_neg	2.85
EX_maltttr(e)_pos	20.6
EX_man(e)_neg	5148.180849057821
EX_meoh(e)_neg	5.585902659926609
EX_meoh(e)_pos	21730.616098617837
EX_mepi(e)_neg	0.0
EX_mepi(e)_pos	41870.970839028516
EX_mercplaccys(e)_neg	0.0
EX_mercplaccys(e)_pos	15982.142364398216
EX_met_L(e)_neg	10.62592436048597
EX_met_L(e)_pos	10090.70390971215
EX_mthgxl(e)_neg	0.0
EX_mthgxl(e)_pos	4648.025891473181
EX_n2m2nmasn(e)_neg	58.217336857139486
EX_n2m2nmasn(e)_pos	750.1325486694702
EX_na1(e)_neg	0.0
EX_nac(e)_neg	11.461741685284203
EX_nac(e)_pos	28.815325007970085
EX_nad(e)_neg	4.705885067637995
EX_nad(e)_pos	0.0
EX_nadp(e)_neg	4.705885067637997
EX_nadp(e)_pos	0.0
EX_ncam(e)_neg	2.8499999999999996
EX_ncam(e)_pos	19.304527861711275
EX_nh4(e)_neg	521.7975795147884
EX_nh4(e)_pos	4981.637711639496
EX_nifedipine(e)_neg	0.0
EX_nifedipine(e)_pos	0.0
EX_no(e)_neg	6.777332125695106
EX_no(e)_pos	57439.5210920272
EX_no2(e)_neg	5.2955932308517015
EX_no2(e)_pos	5.43925869911392
EX_npthl(e)_neg	7.452421652686251
EX_npthl(e)_pos	0.0
EX_nrpphr(e)_neg	5.713306801425938
EX_nrpphr(e)_pos	29529.654573550222
EX_nrpphrsf(e)_neg	0.0
EX_nrpphrsf(e)_pos	71187.31421551181
EX_nrvnc(e)_neg	21.31522158222427
EX_nrvnc(e)_pos	0.0
EX_o2(e)_neg	3718.9934842992793
EX_o2s(e)_neg	3.1663124182731055
EX_o2s(e)_pos	8762.658256278353
EX_oagd3_hs(e)_neg	0.0
EX_oagd3_hs(e)_pos	19028.888224696246
EX_oagt3_hs(e)_neg	0.0
EX_oagt3_hs(e)_pos	18292.89560034717
EX_ocdca(e)_neg	5034.103928648912
EX_ocdcea(e)_neg	6.854580444183234
EX_ocdcea(e)_pos	8804.707580662025
EX_octa(e)_neg	8787.537722091854
EX_oh1(e)_neg	0.0
EX_oh1(e)_pos	0.0
EX_omeprazole(e)_neg	7.452421652686252
EX_omeprazole(e)_pos	0.0
EX_onpthl(e)_neg	0.0
EX_onpthl(e)_pos	7.452421652686251
EX_orn(e)_neg	4.397423885625106
EX_orn(e)_pos	10867.822433609097
EX_orot(e)_neg	6.7035282112202115
EX_orot(e)_pos	8289.502585387527
EX_oxa(e)_neg	0.0
EX_oxa(e)_pos	11123.328850310534
EX_paf_hs(e)_neg	4.681413860422335
EX_paf_hs(e)_pos	6.760143553595566
EX_pan4p(e)_neg	5339.516214592652
EX_pan4p(e)_pos	6580.654357902869
EX_pchol_hs(e)_neg	13.869097926504715
EX_pchol_hs(e)_pos	10394.737862392347
EX_pe_hs(e)_neg	3325.0
EX_pect(e)_neg	5008.307410384289
EX_pect(e)_pos	0.0
EX_pectindchac(e)_neg	0.0
EX_pectindchac(e)_pos	5008.307410384289
EX_pectingchol(e)_neg	0.0
EX_pectingchol(e)_pos	14178.435441152635
EX_pectintchol(e)_neg	0.0
EX_pectintchol(e)_pos	15070.601663851954
EX_peplys(e)_neg	0.0
EX_peplys(e)_pos	0.0
EX_perillyl(e)_neg	0.0
EX_perillyl(e)_pos	7.452421652686251
EX_pglyc_hs(e)_neg	5.439258699113922
EX_pglyc_hs(e)_pos	13441.330626494564
EX_phe_L(e)_neg	5885.147110841336
EX_pheacgln(e)_neg	0.0
EX_pheacgln(e)_pos	18617.439729935017
EX_pheme(e)_neg	50350.40609217955
EX_phyQ(e)_neg	0.0
EX_phyQ(e)_pos	0.0
EX_phyt(e)_neg	45.61116338417597
EX_phyt(e)_pos	0.0
EX_pi(e)_neg	490.71803716336507
EX_pi(e)_pos	6145.057486352368
EX_pnto_R(e)_neg	285.0
EX_pnto_R(e)_pos	6120.560011523674
EX_ppa(e)_neg	4.541692790680624
EX_ppa(e)_pos	9971.441473684912
EX_ppi(e)_neg	3.773080299005692
EX_ppi(e)_pos	21458.970438456112
EX_prgstrn(e)_neg	6.201676978387147
EX_prgstrn(e)_pos	60776.3114486856
EX_pro_D(e)_neg	0.0
EX_pro_D(e)_pos	0.0
EX_pro_L(e)_neg	6.328047656812918
EX_pro_L(e)_pos	8074.42883628292
EX_progly(e)_neg	9263.114908387259
EX_prostgd2(e)_neg	2.8472941792145265
EX_prostgd2(e)_pos	138.2994121326161
EX_prostge1(e)_neg	4.277667886403848
EX_prostge1(e)_pos	15.533003659211541
EX_prostge2(e)_neg	3.3415925278820575
EX_prostge2(e)_pos	16.119075642484905
EX_prostgf2(e)_neg	4.917302236735616
EX_prostgf2(e)_pos	141.57376787791412
EX_prostgh2(e)_neg	2.8472941792145265
EX_prostgh2(e)_pos	132.87948049380395
EX_prostgi2(e)_neg	6.145372647995327
EX_prostgi2(e)_pos	160.86576973004685
EX_prpp(e)_neg	3.9745485502669924
EX_prpp(e)_pos	26667.745241652683
EX_ps_hs(e)_neg	6.358045899015414
EX_ps_hs(e)_pos	14156.708918648848
EX_psyl(e)_neg	3800.0
EX_psyl(e)_pos	0.0
EX_psylchol(e)_neg	0.0
EX_psylchol(e)_pos	13609.626281136689
EX_psyltchol(e)_neg	0.0
EX_psyltchol(e)_pos	14632.949295799765
EX_psyltdechol(e)_neg	0.0
EX_psyltdechol(e)_pos	3800.0
EX_ptdca(e)_neg	28.37882603261677
EX_ptdca(e)_pos	0.0
EX_ptrc(e)_neg	5.7024187206849755
EX_ptrc(e)_pos	14100.512832376698
EX_ptth(e)_neg	6120.257597124267
EX_ptth(e)_pos	5635.099254758338
EX_pydam(e)_neg	10066.252284514305
EX_pydx(e)_neg	7814.521240288947
EX_pydx5p(e)_neg	8.907293414027617
EX_pydx5p(e)_pos	9499.069618693557
EX_pydxn(e)_neg	9029.949647069307
EX_pyr(e)_neg	3.528614828162066
EX_pyr(e)_pos	4314.114061875206
EX_q10(e)_neg	5511.990345176933
EX_q10h2(e)_pos	5511.990345176934
EX_rbt(e)_neg	0.0
EX_rbt(e)_pos	6387.881662871137
EX_retfa(e)_neg	5.439258699113921
EX_retfa(e)_pos	1213.6251579071716
EX_retinol(e)_neg	789.6088007330433
EX_retinol(e)_pos	23.808798619533185
EX_retinol_9_cis(e)_neg	0.0
EX_retinol_9_cis(e)_pos	1621.8100906307886
EX_retinol_cis_11(e)_neg	0.0
EX_retinol_cis_11(e)_pos	1621.8100906307889
EX_retn(e)_neg	340.5881910867252
EX_retn(e)_pos	810.9972430799977
EX_retnglc(e)_neg	0.0
EX_retnglc(e)_pos	3829.0775800572796
EX_rib_D(e)_neg	4954.830359295729
EX_ribflv(e)_neg	17154.2839621856
EX_s2l2fn2m2masn(e)_neg	4.049517058285334
EX_s2l2fn2m2masn(e)_pos	780.2589318262575
EX_s2l2n2m2masn(e)_neg	73.86954366035891
EX_s2l2n2m2masn(e)_pos	646.61932562898
EX_sarcs(e)_neg	9.807380882400844
EX_sarcs(e)_pos	0.0
EX_sbt-d(e)_neg	4875.836536497661
EX_sel(e)_neg	0.0
EX_sel(e)_pos	0.0
EX_ser_D(e)_neg	0.0
EX_ser_D(e)_pos	0.0
EX_ser_L(e)_neg	3.4645052896586073
EX_ser_L(e)_pos	6582.461611871082
EX_sfcys(e)_pos	21357.195180847746
EX_sl_L(e)_neg	0.0
EX_sl_L(e)_pos	14682.578774623864
EX_so3(e)_neg	0.0
EX_so3(e)_pos	0.0
EX_so4(e)_neg	1188.1235020752624
EX_so4(e)_pos	13325.45794240485
EX_spc_hs(e)_neg	11.325170991895142
EX_spc_hs(e)_pos	27805.417406357534
EX_sph1p(e)_neg	12.982666861621336
EX_sph1p(e)_pos	18983.714011023785
EX_sphs1p(e)_neg	9.26823151637315
EX_sphs1p(e)_pos	31959.89589886989
EX_spmd(e)_neg	5.7
EX_spmd(e)_pos	23444.938541293814
EX_sprm(e)_neg	2.0014908246648897
EX_sprm(e)_pos	15061.445312405256
EX_srtn(e)_neg	0.0
EX_srtn(e)_pos	7.465929722653415
EX_strch1(e)_neg	13.443983504451804
EX_strch1(e)_pos	0.0
EX_strch2(e)_neg	5.374561290423854
EX_strch2(e)_pos	13.443983504451804
EX_strdnc(e)_neg	9.450249290430317
EX_strdnc(e)_pos	6.881607622655888
EX_succ(e)_neg	6.181729149294988
EX_succ(e)_pos	5474.857877775245
EX_sucr(e)_neg	3.4745612904238543
EX_sucr(e)_pos	0.0
EX_tag_hs(e)_neg	8.17869996118755
EX_tag_hs(e)_pos	7.919967114028255
EX_tagat_D(e)_neg	6.9364824480303415
EX_tagat_D(e)_pos	0.0
EX_taur(e)_neg	2.290071089360127
EX_taur(e)_pos	2850.0
EX_taxol(e)_neg	7.452421652686251
EX_taxol(e)_pos	0.0
EX_tchola(e)_neg	3.8
EX_tchola(e)_pos	12744.425608082962
EX_tcynt(e)_neg	5.2955932308517
EX_tcynt(e)_pos	11.07870978383837
EX_tdchola(e)_neg	5.450853362011103
EX_tdchola(e)_pos	66394.67396438732
EX_tdcrn_neg	0.0
EX_tdcrn_pos	7964.124496023022
EX_tdechola(e)_neg	3800.0
EX_tdechola(e)_pos	0.0
EX_tetdec2crn_neg	0.0
EX_tetdec2crn_pos	12388.461335784401
EX_tetdece1crn_neg	0.0
EX_tetdece1crn_pos	12388.461335784401
EX_tethex3(e)_neg	9.987808060031147
EX_tethex3(e)_pos	7.760868961772438
EX_tetpent3(e)_neg	7.760868961772438
EX_tetpent3(e)_pos	0.0
EX_tetpent6(e)_neg	10.700785492054566
EX_tetpent6(e)_pos	0.0
EX_tettet6(e)_neg	9.987808060031147
EX_tettet6(e)_pos	0.0
EX_thf(e)_neg	6.048476462486285
EX_thf(e)_pos	4826.754907186353
EX_thm(e)_neg	11894.725933628313
EX_thmmp(e)_neg	8.985692755174545
EX_thmmp(e)_pos	11894.725933628313
EX_thmtp(e)_neg	0.0
EX_thmtp(e)_pos	27636.360926491092
EX_thr_L(e)_neg	4.792589981367845
EX_thr_L(e)_pos	0.0
EX_thym(e)_neg	9.229722422130433
EX_thym(e)_pos	11866.452378030315
EX_thymd(e)_neg	6.234815806138576
EX_thymd(e)_pos	0.0
EX_thyox_L(e)_neg	0.0
EX_thyox_L(e)_pos	9.97659958177996
EX_tmndnc(e)_neg	13.028105586336972
EX_tmndnc(e)_pos	238.76240769694363
EX_tolbutamide(e)_neg	7.452421652686252
EX_tolbutamide(e)_pos	0.0
EX_tre(e)_neg	3.0501100647630937
EX_tre(e)_pos	0.0
EX_triodthy(e)_neg	9.83758274509607
EX_triodthy(e)_pos	10.736829347833815
EX_triodthysuf(e)_neg	0.0
EX_triodthysuf(e)_pos	20.93799618327047
EX_trp_L(e)_neg	7.2207759517054395
EX_trp_L(e)_pos	0.0
EX_tststerone(e)_neg	8.899021547888417
EX_tststerone(e)_pos	54029.791217401405
EX_tststeroneglc(e)_neg	0.0
EX_tststeroneglc(e)_pos	67449.07415143416
EX_tststerones(e)_neg	0.0
EX_tststerones(e)_pos	59671.486507060734
EX_tsul(e)_neg	11.74212435994635
EX_tsul(e)_pos	0.0
EX_ttdca(e)_neg	7154.177211484194
EX_txa2(e)_neg	0.0
EX_txa2(e)_pos	168.10442474349333
EX_tymsf(e)_neg	0.0
EX_tymsf(e)_pos	19261.73396114438
EX_tyr_L(e)_neg	3.294233957279786
EX_tyr_L(e)_pos	5457.063184935835
EX_udp(e)_neg	3.0801685346083905
EX_udp(e)_pos	22539.290648351107
EX_udpg(e)_neg	5.329413490113874
EX_udpg(e)_pos	0.0
EX_udpgal(e)_neg	5.7
EX_udpgal(e)_pos	0.0
EX_ump(e)_neg	3.38044331281581
EX_ump(e)_pos	14440.74999701733
EX_ura(e)_neg	5.691938661542423
EX_ura(e)_pos	7239.791747366066
EX_urate(e)_neg	4.75
EX_urate(e)_pos	8764.68842146504
EX_urea(e)_neg	4.75
EX_urea(e)_pos	11223.605259586673
EX_uri(e)_neg	4.954972790216157
EX_uri(e)_pos	5725.834381034282
EX_utp(e)_neg	3.0801685346083905
EX_utp(e)_pos	25995.22398374292
EX_vacc(e)_neg	7.7353243869657735
EX_vacc(e)_pos	8776.146498874557
EX_val_L(e)_neg	6.219879555022251
EX_val_L(e)_pos	7657.663278617311
EX_vitd2(e)_neg	0.0
EX_vitd2(e)_pos	0.0
EX_vitd3(e)_neg	7469.522123392836
EX_whddca(e)_neg	0.0
EX_whddca(e)_pos	7.452421652686252
EX_whhdca(e)_neg	0.0
EX_whhdca(e)_pos	17938.07950418226
EX_whtststerone(e)_neg	0.0
EX_whtststerone(e)_pos	0.0
EX_whttdca(e)_neg	0.0
EX_whttdca(e)_pos	7463.887119937733
EX_xolest2_hs(e)_neg	5.439258699113921
EX_xolest2_hs(e)_pos	14797.680147029592
EX_xolest_hs(e)_neg	0.0
EX_xolest_hs(e)_pos	0.0
EX_xoltri24(e)_neg	0.0
EX_xoltri24(e)_pos	53295.499048207945
EX_xoltri25(e)_neg	0.0
EX_xoltri25(e)_pos	53526.760129947346
EX_xoltri27(e)_neg	0.0
EX_xoltri27(e)_pos	53529.268221343424
EX_xyl_D(e)_neg	0.0
EX_xyl_D(e)_pos	834.3575329626542
EX_xylt(e)_neg	5058.017790513051
EX_yvite(e)_neg	2.8499999999999996
EX_yvite(e)_pos	0.0
F1Atg_neg	0.0
F1Atg_pos	6880.019750106867
F1PGT_neg	0.0
F1PGT_pos	17645.53891206583
F6Tg_pos	17407.89726349333
FA120ACPH_neg	0.0
FA120ACPH_pos	0.0
FA140ACPH_neg	0.0
FA140ACPH_pos	0.0
FA141ACPH_neg	0.0
FA141ACPH_pos	0.0
FA160ACPH_neg	0.0
FA160ACPH_pos	0.0
FA161ACPH_neg	0.0
FA161ACPH_pos	0.0
FA180ACPH_neg	0.0
FA180ACPH_pos	0.0
FA181ACPH_neg	0.0
FA181ACPH_pos	0.0
FA1821ACPH_neg	0.0
FA1821ACPH_pos	0.0
FA1822ACPH_neg	0.0
FA1822ACPH_pos	0.0
FA182ACPH_neg	0.0
FA182ACPH_pos	0.0
FACOAL140i_pos	7942.811616192186
FACOAL150_neg	0.0
FACOAL150_pos	28.378826032616765
FACOAL160i_pos	8236.899671950794
FACOAL161_neg	20366.451298203338
FACOAL161_pos	10184.681093407416
FACOAL170_neg	0.0
FACOAL170_pos	32.453251386263275
FACOAL180i_pos	3162.5224087478055
FACOAL1812_neg	8776.146498874557
FACOAL1812_pos	7.7554180676431725
FACOAL1813_neg	5015.3579248116075
FACOAL1813_pos	6.893579858302161
FACOAL181i_pos	4015.554203371643
FACOAL1821_neg	341.3245831364169
FACOAL1821_pos	9668.153917837479
FACOAL1822_neg	9067.16477380009
FACOAL1822_pos	13.604550232140676
FACOAL1831_neg	5103.183004422192
FACOAL1831_pos	12.396345106878055
FACOAL1832_neg	0.0
FACOAL1832_pos	6.8435363771359805
FACOAL184_neg	6.881607622655889
FACOAL184_pos	13.17563017250614
FACOAL191_pos	6893.719278046866
FACOAL200_pos	3176.6370396991215
FACOAL203_neg	47.8535890325299
FACOAL203_pos	6.055302486517259
FACOAL2042_neg	31.748421688688744
FACOAL2042_pos	7.696461373876356
FACOAL204_neg	7297.866859253997
FACOAL204_pos	12.196676084550857
FACOAL205_neg	238.76240769694363
FACOAL205_pos	13.028105586336972
FACOAL206_neg	0.0
FACOAL206_pos	45.61116338417597
FACOAL224_neg	131.86454944978902
FACOAL224_pos	8.923890683793566
FACOAL2251_neg	194.053398099696
FACOAL2251_pos	10.700785492054564
FACOAL2252_neg	377.32592058149436
FACOAL2252_pos	12.648623134285465
FACOAL226_neg	466.9171415117123
FACOAL226_pos	9.516323372822223
FACOAL240_neg	9.83894728271355
FACOAL240_pos	20.667039844105698
FACOAL241_neg	0.0
FACOAL241_pos	21.315221582224268
FACOAL244_1_neg	0.0
FACOAL244_1_pos	9.987808060031147
FACOAL245_1_neg	0.0
FACOAL245_1_pos	10.700785492054564
FACOAL245_2_neg	0.0
FACOAL245_2_pos	7.760868961772438
FACOAL246_1_neg	7.760868961772438
FACOAL246_1_pos	9.987808060031147
FACOAL260_neg	0.0
FACOAL260_pos	9.83894728271355
FACOAL40im_pos	6.092719925720578
FACOAL80i_pos	8787.537722091854
FADDP_pos	3282.281071802934
FADDPle_pos	13932.579416784825
FADH2ETC_pos	282.3429190061802
FADH2tru_pos	5308.175478903547
FADH2tx_neg	0.0
FADH2tx_pos	68234.9596681468
FADtm_neg	0.0
FADtm_pos	0.0
FADtru_pos	5308.175478903547
FADtx_neg	68234.9596681468
FADtx_pos	0.0
FAEL183_pos	24292.348647175982
FAEL184_pos	31.74842168868875
FAEL204_pos	14730.879070605088
FAEL205_pos	37096.801904554915
FAH1_pos	7.452421652686252
FAH2_pos	7463.887119937733
FAH3_pos	17938.079504182253
FALDH_neg	1148.2800672784233
FALDH_pos	1148.2800672784233
FALDtly_neg	0.0
FALDtly_pos	11956.207325393927
FALDtm_neg	0.0
FALDtm_pos	26476.47455231776
FAOXC101C102m_pos	277.81066977064785
FAOXC101C102x_pos	479.50829102005537
FAOXC101C8m_pos	431.40861159804837
FAOXC101C8x_pos	479.50829102005537
FAOXC101m_pos	25409.87267047587
FAOXC101x_pos	479.50829102005537
FAOXC102C101m_pos	277.81066977064785
FAOXC102C101x_pos	479.50829102005537
FAOXC102C103m_pos	690.7596362318313
FAOXC102C103x_pos	879.0599610579602
FAOXC102C81m_pos	690.7596362318313
FAOXC102C81x_pos	879.0599610579602
FAOXC102m_pos	690.7596362318313
FAOXC102x_pos	879.0599610579602
FAOXC103C102m_pos	690.7596362318313
FAOXC103C102x_pos	879.0599610579602
FAOXC10C10OHm_pos	12667.357558607875
FAOXC10C8m_pos	4867.344887596849
FAOXC10C8x_pos	23144.88344648824
FAOXC10DCC8DCx_pos	27276.32860653331
FAOXC11C9m_pos	62.42948096711295
FAOXC11_pos	45.61116338417597
FAOXC121C101m_pos	25409.872670475874
FAOXC121C10x_pos	23207.27527720778
FAOXC121x_pos	17887.72975290107
FAOXC122C101m_pos	277.81066977064785
FAOXC122m_pos	277.81066977064785
FAOXC122x_pos	479.50829102005537
FAOXC123C102m_pos	690.7596362318313
FAOXC123C102x_pos	879.0599610579602
FAOXC123m_pos	690.7596362318313
FAOXC123x_pos	879.0599610579602
FAOXC12C10m_pos	4850.0490442456485
FAOXC12C10x_pos	23144.88344648824
FAOXC12C12OHm_pos	12188.565313598572
FAOXC12DCC10DCx_pos	47278.080332781385
FAOXC12DCTc_neg	7790.6380086971785
FAOXC12DCTc_pos	45153.31804165289
FAOXC12DCc_neg	0.0
FAOXC12DCc_pos	7790.638008697177
FAOXC12DCx_neg	7790.638008697177
FAOXC12DCx_pos	45153.318041652885
FAOXC13BRC11BRx_pos	0.0
FAOXC13C11m_pos	62.42948096711295
FAOXC140_pos	41604.1232523312
FAOXC141C121m_pos	25409.872670475874
FAOXC141C121x_pos	17887.72975290107
FAOXC141C141OHm_pos	13620.082045441028
FAOXC142C122m_pos	277.81066977064785
FAOXC142C122x_pos	479.50829102005537
FAOXC142C142OHm_pos	31648.736521631876
FAOXC143C123m_pos	690.7596362318313
FAOXC143C123x_pos	879.0599610579602
FAOXC14C12m_pos	13657.943414487547
FAOXC14C12x_pos	23144.883446488235
FAOXC14C14OHm_pos	10180.504692503053
FAOXC14DCC12DCx_pos	45153.3180416529
FAOXC150m_pos	61.318042073835485
FAOXC15ATPx_pos	6599.205043267664
FAOXC15BRC13BRx_pos	0.0
FAOXC15C13m_pos	62.42948096711295
FAOXC15NADPx_pos	46.37707585418192
FAOXC15NADx_pos	45.86328447996556
FAOXC16080m_pos	37024.58337374985
FAOXC16080x_pos	15794.660347861953
FAOXC160_pos	39541.3705758959
FAOXC161802m_pos	25352.832208569343
FAOXC16180m_pos	25373.426093028957
FAOXC161C141m_pos	13620.082045441033
FAOXC161C141x_pos	17887.72975290107
FAOXC161C161OHm_pos	10184.681093407415
FAOXC162C142m_pos	23.2531473557972
FAOXC162C162OHm_pos	22180.75571800937
FAOXC163C142x_pos	479.50829102005537
FAOXC163C143m_pos	31.83992623136521
FAOXC163C164Gm_pos	280.7077289393757
FAOXC163C164x_pos	479.50829102005537
FAOXC163GC142m_pos	280.7077289393757
FAOXC163Gm_pos	280.7077289393757
FAOXC163x_pos	479.50829102005537
FAOXC164C143m_pos	693.0577959864394
FAOXC164C143x_pos	879.0599610579602
FAOXC164C163x_pos	479.50829102005537
FAOXC164C165m_pos	693.0577959864394
FAOXC164C165x_pos	879.0599610579602
FAOXC164GC163m_pos	280.7077289393757
FAOXC164m_pos	693.0577959864394
FAOXC164x_pos	879.0599610579602
FAOXC165C164m_pos	693.0577959864394
FAOXC165C164x_pos	879.0599610579602
FAOXC16BRx_pos	6599.205043267664
FAOXC16C14m_pos	13482.893830044433
FAOXC16C14x_pos	15942.999786643604
FAOXC16C16OHm_pos	10527.743135872837
FAOXC16DCC14DCx_pos	45153.3180416529
FAOXC16DCr_pos	29484.092477092818
FAOXC16OHC16r_pos	29484.09247709282
FAOXC170m_pos	32.45325138626328
FAOXC17C15m_pos	32.56433237202587
FAOXC180_pos	11600.793346564773
FAOXC180x_pos	8784.93279619492
FAOXC1811601m_pos	39565.799778123364
FAOXC1811602m_pos	88830.53412459797
FAOXC1811603m_pos	47642.970593154976
FAOXC181C161m_pos	23162.030958581425
FAOXC181C161x_pos	17887.72975290107
FAOXC181C181OHm_pos	15299.119089486903
FAOXC182806m_pos	20.622589018407844
FAOXC18280m_pos	60840.98801821823
FAOXC182C162m_pos	23.2531473557972
FAOXC182C182OHm_pos	9.698082219372315
FAOXC183803m_pos	19.762186485792842
FAOXC183806m_pos	243.85793251040243
FAOXC183806x_pos	354.4163746060054
FAOXC183C163Gm_pos	280.70772893937567
FAOXC183C163m_pos	31.83992623136521
FAOXC18480m_pos	470.1178297885437
FAOXC18480x_pos	599.2149559849071
FAOXC184C163m_pos	435.58239664131025
FAOXC184C163x_pos	479.50829102005537
FAOXC184C164m_pos	693.0577959864394
FAOXC184C164x_pos	879.0599610579602
FAOXC184m_pos	435.58239664131025
FAOXC184x_pos	479.50829102005537
FAOXC185C164m_pos	971.0673063008535
FAOXC185m_pos	971.0673063008535
FAOXC18C18OHm_pos	8363.351676323564
FAOXC200180m_pos	11641.066257851166
FAOXC200180x_pos	11007.346681044426
FAOXC201C181x_pos	17887.72975290107
FAOXC2031836m_pos	119.05027809804746
FAOXC204184m_pos	82.3366925146942
FAOXC204C184m_pos	435.58239664131025
FAOXC204C205x_pos	479.50829102005537
FAOXC204_pos	275.8492835989443
FAOXC2051843m_pos	490.1664653770858
FAOXC2051843x_pos	607.9928958438327
FAOXC205C184x_pos	479.50829102005537
FAOXC205C185m_pos	971.0673063008535
FAOXC221C201x_pos	17887.72975290107
FAOXC2242046m_pos	323.5713829876895
FAOXC2242046x_pos	14717.578328439162
FAOXC2251836m_pos	347.3653016088242
FAOXC2251836x_pos	365.69622064367
FAOXC2252053m_pos	345.58683444627104
FAOXC2252053x_pos	203.69989271197565
FAOXC225C204m_pos	435.58239664131025
FAOXC225C204x_pos	479.50829102005537
FAOXC225C226m_pos	435.58239664131025
FAOXC225C226x_pos	479.50829102005537
FAOXC225m_pos	435.58239664131025
FAOXC225x_pos	479.50829102005537
FAOXC226205m_pos	717.4456282592347
FAOXC226205x_pos	37099.27339553144
FAOXC226C205m_pos	971.0673063008535
FAOXC226C225m_pos	435.58239664131025
FAOXC226C225x_pos	479.50829102005537
FAOXC226C227m_pos	971.0673063008535
FAOXC226_pos	862.4854827791446
FAOXC226m_pos	971.0673063008535
FAOXC227C226m_pos	971.0673063008535
FAOXC22C20x_pos	22617.186797541206
FAOXC22C22DCHYr_pos	50621.77182283516
FAOXC22OHC22r_pos	15603.677512359274
FAOXC240200x_pos	46.787433307925795
FAOXC241181x_pos	21.31522158222427
FAOXC241C221x_pos	44.3601468107692
FAOXC2442246x_pos	9.987808060031147
FAOXC2452253x_pos	10.700785492054566
FAOXC2452256x_pos	10.700785492054564
FAOXC246226x_pos	22.227976019922135
FAOXC24C22x_pos	47.00597091561885
FAOXC260240x_pos	9.83894728271355
FAOXC3DC_neg	0.0
FAOXC3DC_pos	10754.22232530075
FAOXC4C2m_pos	19367.675349374233
FAOXC4C4DCc_neg	0.0
FAOXC4C4DCc_pos	7783.907095430643
FAOXC5C3x_pos	62.42948096711295
FAOXC5C5DCc_neg	0.0
FAOXC5C5DCc_pos	7966.845607664291
FAOXC5C5OHm_pos	12959.332252675758
FAOXC5OHc_neg	0.0
FAOXC5OHc_pos	12959.332252675758
FAOXC61C4m_pos	690.7596362318313
FAOXC61C4x_pos	879.0599610579602
FAOXC61m_pos	690.7596362318313
FAOXC61x_pos	879.0599610579602
FAOXC6C4m_pos	16899.924854825604
FAOXC6C4x_pos	17540.7519987385
FAOXC6DCC4DCx_pos	43213.22778112724
FAOXC7C5m_pos	62.42948096711295
FAOXC80_pos	20320.121327346453
FAOXC81C61m_pos	690.7596362318313
FAOXC81C61x_pos	879.0599610579602
FAOXC8C6m_pos	13141.042274987893
FAOXC8C6x_pos	14698.884757551108
FAOXC8DCC6DCx_pos	61258.99566574627
FAOXC9C7m_pos	62.42948096711295
FAOXMC10OHMC10r_pos	19606.25466137067
FAOXOHC16C16DCc_pos	29484.092477092818
FAOXOHC22C22DCc_pos	15603.677512359274
FAOXOHMC10DC10c_pos	19606.254661370673
FAOXTC101TC102m_pos	87078.82160697061
FAOXTC102C101m_pos	87078.82160697061
FAOXTC122TC101m_pos	87078.82160697061
FAOXTC122m_pos	87078.82160697061
FAOXTC142TC122m_pos	87078.82160697061
FAOXTC162TC142m_pos	31648.736521631872
FAOXTC182TC162m_pos	22180.75571800938
FAS100COA_pos	14479.926236452886
FAS120COA_pos	10265.66412784155
FAS140COA_pos	8962.05834355516
FAS160COA_pos	15733.981162289288
FAS180COA_pos	8784.033915913442
