	Treg_Lymph_Treg7_L2	Tcon_Spleen_Tcon1_L2	Treg_Spleen_Treg1_L1	Treg_Spleen_Treg4_L2	exTreg_Spleen_exTreg7_L2
ADK1_neg	0.49810552744957465	0.06247299578109649	0.2350215595801858	0.16382273937216424	0.04540931587209761
ADK1m_pos	0.0	0.0	0.0	0.0	0.0
ADK1m_neg	0.0	0.0	0.0	0.0	0.0
ADK3_pos	0.0	0.0	0.0	0.0	0.0
ADK3_neg	0.0	0.0	0.0	0.0	0.0
ADK3m_pos	0.0	0.0	0.0	0.0	0.0
ADK3m_neg	0.0	0.0	0.0	0.0	0.0
ADKd_pos	0.0	0.0	0.0	0.0	0.0
ADKd_neg	0.0	0.0	0.0	0.0	0.0
ADMDC_pos	3.0657030851447398	3.8226832641819763	2.2235667603312703	3.075886824253093	2.7028128787125247
ADNCYC_pos	5.574529077219704	5.61662451646792	5.535490195603851	5.384643109783388	4.538990889938298
ADNK1_pos	1.754470447450834	1.9247354476214509	2.0131032343773643	2.101160434686516	2.1648472406948107
ADNK1m_pos	0.0	0.0	0.0	0.0	0.0
ADNt_pos	6.3957795281951535	5.637204139302039	6.329402770568609	6.251732158460215	6.491818800704518
ADNt_neg	6.3957795281951535	5.637204139302039	6.329402770568609	6.251732158460215	6.491818800704518
ADNt4_pos	5.630836701606776	5.204497300278024	5.335067857818341	5.437427421750119	4.315992843208377
ADNtl_pos	3.2315009766145617	2.862820418744305	3.0568569951164943	2.9918967254746587	2.892395182034949
ADNtl_neg	3.2315009766145617	2.862820418744305	3.0568569951164943	2.9918967254746587	2.892395182034949
ADNtm_pos	6.254756945834788	5.4259563936629736	6.204454219983958	6.090686954878086	6.404677835666232
ADNtm_neg	6.254756945834788	5.4259563936629736	6.204454219983958	6.090686954878086	6.404677835666232
ADPGLC_pos	4.539975037591965	4.23399254213769	4.640644941906597	4.499794537703725	4.178285006993766
ADPMAN_pos	4.539975037591965	4.23399254213769	4.640644941906597	4.499794537703725	4.178285006993766
ADPRDP_pos	4.539975037591965	4.23399254213769	4.640644941906597	4.499794537703725	4.178285006993766
ADPRDPm_pos	0.0	0.0	0.0	0.0	0.0
ADPRIBt_pos	3.9067369663756555	2.7264254154972725	4.295505825290905	3.940475763341328	3.351467534126215
ADPT_pos	9.341224392016084	9.468149130551152	9.275613809145783	9.362225818477803	9.842290055731592
ADPtx_pos	0.0	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ADRNCPT1_pos	0.0	0.0	0.0	0.0	0.0
ADRNCPT2_pos	0.0	0.0	0.0	0.0	0.0
ADRNCRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNLPVESSEC_pos	3.2626838069764466	2.929585084125222	2.9840975984631974	2.990775312450658	1.820196414374498
ADRNt_pos	0.0	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0	0.0
ADSELK_pos	2.8009139677198585	2.659675309021587	2.8306610206373883	2.6811835056327116	3.0290680419861613
ADSK_pos	2.8009139677198585	2.659675309021587	2.8306610206373883	2.6811835056327116	3.0290680419861613
ADSL1_pos	0.0	0.0	0.0	0.0	0.0
ADSL2_pos	0.0	0.0	0.0	0.0	0.0
ADSS_pos	2.3638733536784478	0.6375566696153117	1.8233555143847655	1.5565022201098648	2.232562840824702
AFLATOXINte_pos	0.0	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0	0.0
AG13T10g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.424964654474539	3.8805695720923614
AG13T11g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.4249646544745387	3.8805695720923614
AG13T12g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.4249646544745387	3.8805695720923614
AG13T13g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.4249646544745387	3.8805695720923614
AG13T14g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.4249646544745387	3.8805695720923614
AG13T15g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.4249646544745387	3.8805695720923614
AG13T16g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.424964654474539	3.8805695720923614
AG13T17g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.424964654474539	3.8805695720923614
AG13T18g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.424964654474539	3.8805695720923614
AG13T1g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.424964654474539	3.8805695720923614
AG13T2g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.4249646544745387	3.8805695720923614
AG13T3g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.424964654474539	3.8805695720923614
AG13T4g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.424964654474539	3.8805695720923614
AG13T5g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.4249646544745387	3.8805695720923614
AG13T6g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.4249646544745387	3.8805695720923614
AG13T7g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.4249646544745387	3.8805695720923614
AG13T8g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.4249646544745387	3.8805695720923614
AG13T9g_pos	4.4388091696709235	3.8822362125464474	4.023472051711478	3.424964654474539	3.8805695720923614
AGDC_pos	6.273815441052379	5.7748073976370575	5.934475903161237	5.687624850996006	6.386882197607085
AGLPC_pos	0.0	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0	0.0
AGMTm_pos	0.0	0.0	0.0	0.0	0.0
AGPAT1_pos	7.3723635740723275	7.1932978614663226	7.3589347771113225	7.23461377084372	7.266258031173528
AGPex_pos	0.0	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0	0.0
AGPRim_pos	0.0	0.0	0.0	0.0	0.0
AGPSx_pos	0.0	0.0	0.0	0.0	0.0
AGTim_pos	0.0	0.0	0.0	0.0	0.0
AGTix_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCte_pos	2.8970482142266847	2.0984643963702063	2.601070165560918	2.287453196866396	2.3763283661187535
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0	0.0
AHC_pos	5.963218602830739	5.333162638474411	5.731753486610411	5.760821488069958	5.614547816830785
AHC_neg	5.963218602830739	5.333162638474411	5.731753486610411	5.760821488069958	5.614547816830785
AHCYStn_pos	0.0	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	6.248616437312754	6.176690343838195	6.298638081588021	6.447245988744618	6.3799920283291
AHEXASEly_pos	6.248616437312754	6.176690343838195	6.298638081588021	6.447245988744618	6.3799920283291
AICART_pos	0.0	0.0	0.0	0.0	0.0
AICART_neg	0.0	0.0	0.0	0.0	0.0
AIRCr_pos	6.652658331318357	6.350941029608873	6.596569150259833	6.637059893395248	6.0940462946094
AIRCr_neg	6.652658331318357	6.350941029608873	6.596569150259833	6.637059893395248	6.0940462946094
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0	0.0
AKGDm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_pos	0.0	0.0	0.0	0.0	0.0
AKGMALtm_neg	0.0	0.0	0.0	0.0	0.0
AKGt4_3_pos	0.0	0.1365057309097876	0.08094465812317894	0.07578244119242243	0.0
AKGt4_3_neg	0.0	0.1365057309097876	0.08094465812317894	0.07578244119242243	0.0
AKGtp_pos	0.0	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0	0.0
AKR1C1_pos	0.0	0.0947332091958945	0.0	0.0	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0	0.0
AKR1D_pos	0.0	0.0	0.0	0.0	0.0
AKR1D2_pos	0.0	0.0	0.0	0.0	0.0
ALAASNNaEx_pos	7.373543548642826	6.839979737980223	7.417059949701114	7.3316941325805285	7.401245184817212
ALACYSNaEx_pos	7.392161429341929	6.859733772018877	7.43302189944761	7.340031690575151	7.432682161952307
ALADGLNexR_pos	6.365729563603283	6.083074336593481	6.4597027764582	6.318197750983652	6.398069629796547
ALADGLNexR_neg	6.365729563603283	6.083074336593481	6.4597027764582	6.318197750983652	6.398069629796547
ALADGLYexR_pos	6.365729563603283	6.083074336593481	6.4597027764582	6.318197750983652	6.398069629796547
ALADGLYexR_neg	6.365729563603283	6.083074336593481	6.4597027764582	6.318197750983652	6.398069629796547
ALAGLNexR_pos	6.365729563603283	6.083074336593481	6.4597027764582	6.318197750983652	6.398069629796547
ALAGLNexR_neg	6.365729563603283	6.083074336593481	6.4597027764582	6.318197750983652	6.398069629796547
ALAGLNNaEx_pos	7.373543548642826	6.839979737980223	7.417059949701114	7.3316941325805285	7.401245184817212
ALAGLYexR_pos	6.365729563603283	6.083074336593481	6.4597027764582	6.318197750983652	6.398069629796547
ALAGLYexR_neg	6.365729563603283	6.083074336593481	6.4597027764582	6.318197750983652	6.398069629796547
ALAR_pos	0.0	0.0	0.0	0.0	0.0
ALAR_neg	0.0	0.0	0.0	0.0	0.0
ALASERNaEx_pos	7.392161429341929	6.859733772018877	7.43302189944761	7.340031690575151	7.432682161952307
ALASm_pos	0.0	0.0	0.0	0.0	0.0
ALAt2r_pos	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
ALAt2r_neg	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
ALAt2rL_pos	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
ALAt2rL_neg	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
ALAt4_pos	8.087232391812154	8.109358350902655	8.064686483167893	8.252492758283877	6.89864896140278
ALATA_L_pos	4.669056171463343	4.623811988544572	4.715969149572923	4.926813453529225	4.382919850266791
ALATA_L_neg	4.669056171463343	4.623811988544572	4.715969149572923	4.926813453529225	4.382919850266791
ALATHRNaEx_pos	7.392161429341929	6.859733772018877	7.43302189944761	7.340031690575151	7.432682161952307
ALAtN1_pos	0.0	0.0	0.0	0.0	0.0
ALAtN1_neg	0.0	0.0	0.0	0.0	0.0
ALCD1_pos	0.3556405735543526	0.5788000396521072	0.711123008148133	0.37635743486547996	1.1038156622550688
ALCD1_neg	0.3556405735543526	0.5788000396521072	0.711123008148133	0.37635743486547996	1.1038156622550688
ALCD21_D_pos	0.3556405735543526	0.5788000396521072	0.711123008148133	0.37635743486547996	1.1038156622550688
ALCD21_L_pos	0.3556405735543526	0.5788000396521072	0.711123008148133	0.37635743486547996	1.1038156622550688
ALCD22_D_pos	0.3556405735543526	0.5788000396521072	0.711123008148133	0.37635743486547996	1.1038156622550688
ALCD22_L_pos	0.3556405735543526	0.5788000396521072	0.711123008148133	0.37635743486547996	1.1038156622550688
ALCD2if_pos	0.3556405735543526	0.5788000396521072	0.711123008148133	0.37635743486547996	1.1038156622550688
ALCD2yf_pos	7.942759345684673	7.693993631528565	7.876702875873447	7.970782210184272	8.230391463090722
ALDD20x_pos	0.03815571948562465	0.0	0.0	0.016396236320316504	0.0
ALDD20xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD21_pos	0.0	0.0	0.0	0.0	0.0
ALDD2x_pos	0.21281156179778338	0.2085808256337265	1.394089098925844	1.9993361108921757	1.4453906852274718
ALDD2xm_pos	0.0	0.0	0.0	0.0	0.0
ALDD2y_pos	0.21281156179778338	0.2085808256337265	1.394089098925844	1.9993361108921757	1.4453906852274718
ALDSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0	0.0
ALKP_pos	0.0	0.0	0.0	0.0	0.0
ALOX12_pos	0.8901875142868307	0.9360307836016284	1.4700304406268094	0.6740810643590169	2.874756730175902
ALOX12R_pos	0.0	0.0	0.0	0.10006939756224936	0.0
ALOX15_pos	3.7214220075534565	1.333683614690965	3.9006006022030872	3.4427130460797506	3.2911378929893513
ALOX5_pos	0.0301204936056657	0.0	0.0	0.025730842520567128	0.0
ALOX52_pos	0.0301204936056657	0.0	0.0	0.025730842520567128	0.0
ALR2_pos	8.537866870274595	8.465172347513287	8.572731599032323	8.515571157944047	8.892571411324619
ALR3_pos	8.537866870274595	8.465172347513287	8.572731599032323	8.515571157944047	8.892571411324619
AMACR2p_pos	0.0	0.0	0.0	0.0	0.0
AMACR2r_pos	0.0	0.0	0.0	0.0	0.0
AMACRp_pos	0.0	0.0	0.0	0.0	0.0
AMACRr_pos	0.0	0.0	0.0	0.0	0.0
AMANK_pos	5.76103520050799	5.41702652674624	5.585412850635482	5.777782399491613	5.5330266474451655
AMCOXO_pos	0.0	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0	0.0
AMETt2m_pos	0.0	0.0	0.0	0.0	0.0
AMETt2m_neg	0.0	0.0	0.0	0.0	0.0
AMETtn_pos	0.0	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0	0.0
AMPDA_pos	6.093998075895729	5.390133073404102	5.614012573348729	5.658449527534398	5.423806466870207
AMPTASECG_pos	0.03908683225827625	0.0	0.03571680504046135	0.09798193948542477	0.1693846475170301
AMPTASECGe_pos	0.03908683225827625	0.0	0.03571680504046135	0.09798193948542477	0.1693846475170301
AMPtp_pos	0.0	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0	0.0
AMY1e_pos	7.089367163973283	7.071874436141013	7.195013483626667	7.163625377063374	7.231121577064031
AMY2e_pos	7.089367163973283	7.071874436141013	7.195013483626667	7.163625377063374	7.231121577064031
ANDRSTRNGLCte_pos	2.8970482142266847	2.0984643963702063	2.601070165560918	2.287453196866396	2.3763283661187535
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0	0.0
AP4AH1_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_pos	0.0	0.0	0.0	0.0	0.0
APAT2rm_neg	0.0	0.0	0.0	0.0	0.0
APNNOXte_pos	0.0	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0	0.0
APRTO2_pos	0.0	0.0	0.0	0.0	0.0
AQCOBALt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0	0.0
ARABR_pos	8.537866870274595	8.465172347513287	8.572731599032323	8.515571157944047	8.892571411324619
ARACHCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHCPT1_pos	0.0	0.0	0.0	0.0	0.0
ARACHCPT2_pos	0.0	0.0	0.0	0.0	0.0
ARACHCRNt_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0	0.0
ARACHDt2_pos	1.0669232669967366	1.3486254111430083	0.6777372286733578	0.24706678846273744	0.0
ARACHDt2_neg	1.0669232669967366	1.3486254111430083	0.6777372286733578	0.24706678846273744	0.0
ARACHDtr_pos	0.0	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0	0.0
ARGLYSex_pos	6.424730144445931	6.339868512899477	6.4647366893422635	6.44003489833428	6.4256307958854375
ARGN_pos	0.0	0.0	0.0	0.0	0.0
ARGNm_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_pos	0.0	0.0	0.0	0.0	0.0
ARGSL_neg	0.0	0.0	0.0	0.0	0.0
ARGSS_pos	0.0	0.0	0.0	0.0	0.0
ARGt4_pos	0.0	0.0	0.0	0.0	0.0
ARGtiDF_pos	3.7458648935104977	3.2209037439191572	3.2976518161291852	3.327632580671492	2.5829208041074816
ARGtm_pos	0.0	0.0	0.0	0.0	0.0
ARGtm_neg	0.0	0.0	0.0	0.0	0.0
ARSA_pos	6.388531136404618	5.856164388084321	6.133224963734261	5.8682772701519905	5.417861193303227
ARTCOAL1_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0	0.0
ASAH1_pos	3.758577999712065	3.638248711349259	4.21626314392295	4.154496820224461	3.63269585302044
ASCBOX_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0	0.0
ASCBt4_pos	2.3960282090884113	2.0407589697484956	2.0313070550799064	2.0370523346493035	1.2770770268448675
ASCBt4_neg	2.3960282090884113	2.0407589697484956	2.0313070550799064	2.0370523346493035	1.2770770268448675
ASNALANaEx_pos	7.373543548642826	6.839979737980223	7.417059949701114	7.3316941325805285	7.401245184817212
ASNCYSNaEx_pos	7.373543548642826	6.839979737980223	7.417059949701114	7.3316941325805285	7.401245184817212
ASNGLNNaEx_pos	7.373543548642826	6.839979737980223	7.417059949701114	7.3316941325805285	7.401245184817212
ASNNm_pos	5.977391780927934	5.622477922781297	5.810992521807645	5.98026758820439	5.7712296587902125
ASNS1_pos	2.056403581860772	0.881323967615572	1.7859336137265087	1.448273284560935	1.2130516867145575
ASNSERNaEx_pos	7.373543548642826	6.839979737980223	7.417059949701114	7.3316941325805285	7.401245184817212
ASNt4_pos	8.019817099359319	8.065205375453676	8.016376598362262	8.20908230353993	6.836996095089202
ASNTHRNaEx_pos	7.373543548642826	6.839979737980223	7.417059949701114	7.3316941325805285	7.401245184817212
ASNtm_pos	0.0	0.0	0.0	0.0	0.0
ASNtN1_pos	0.0	0.0	0.0	0.0	0.0
ASNtN1_neg	0.0	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0	0.0
ASP1DC_pos	0.0	0.0	0.0	0.0	0.0
ASPCTr_pos	4.393428148512661	3.916599433579596	3.7897074355337534	3.907624312778436	3.1400887800763604
ASPCTr_neg	4.393428148512661	3.916599433579596	3.7897074355337534	3.907624312778436	3.1400887800763604
ASPDt6_pos	0.07852639915292317	0.09558585213629679	0.07687230723098776	0.10338665786016227	0.071617319032311
ASPDxt_pos	0.0	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0	0.0
ASPGLUm_pos	0.0	0.0	0.0	0.0	0.0
ASPNATm_pos	0.0	0.0	0.0	0.0	0.0
ASPt6_pos	0.07852639915292317	0.09558585213629679	0.07687230723098776	0.10338665786016227	0.071617319032311
ASPTA_pos	4.244803992195556	3.932016145965997	4.386466008025182	4.279938872954497	3.9064730269340706
ASPTA_neg	4.244803992195556	3.932016145965997	4.386466008025182	4.279938872954497	3.9064730269340706
ASPTAm_pos	0.0	0.0	0.0	0.0	0.0
ASPTAm_neg	0.0	0.0	0.0	0.0	0.0
ATP1ter_pos	0.0	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0	0.0
ATPasel_pos	13.219710404267037	13.454513942814058	13.40457321590023	13.52050659275665	13.896592474556055
ATPH1e_pos	6.146514681916245	6.153667613464	6.033722663635303	5.935778279623064	5.665004397099023
ATPH2e_pos	6.146514681916245	6.153667613464	6.033722663635303	5.935778279623064	5.665004397099023
ATPS4m_pos	8.27995854730928	8.407387318922806	8.410569132986645	8.372745268622822	7.855493827378461
ATPtm_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_pos	0.0	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0	0.0
B_MANNASEly_pos	2.338825665535754	2.2137723582347717	2.4340904238590366	2.254874019934766	2.164886339602337
B3GALT3g_pos	0.0	0.0	0.2610725473363861	0.41542346162350324	0.0
B3GALT41g_pos	7.902602710694985	8.14108222006094	7.923573061432409	8.064631623110174	8.13395643237796
B3GALT42g_pos	7.902602710694985	8.14108222006094	7.923573061432409	8.064631623110174	8.13395643237796
B3GALT43g_pos	7.902602710694985	8.14108222006094	7.923573061432409	8.064631623110174	8.13395643237796
B3GALT44g_pos	7.902602710694985	8.14108222006094	7.923573061432409	8.064631623110174	8.13395643237796
B3GALT5g_pos	0.6805993807753105	0.11172547708037997	0.27585300683780295	0.23270547595997945	0.24099969489288847
B3GALTg_pos	0.0	0.0	0.0	0.0	0.0
B3GNT11g_pos	1.0161180795440015	0.7094871297594976	0.7320776767843631	0.8763994469280788	0.8311144512378367
B3GNT12g_pos	1.0161180795440015	0.7094871297594976	0.7320776767843631	0.8763994469280788	0.8311144512378367
B3GNT310g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT311g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT312g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT313g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT314g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT315g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT31g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT32g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT33g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT34g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT35g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT36g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT37g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT39g_pos	4.185706486064501	3.599199597374749	3.800329877496973	3.0876830450530686	3.7453680692336344
B3GNT51g_pos	3.7228229806604536	3.8159301458065937	3.5636820191804164	4.085753770059885	3.2594741391097726
BAAT1x_pos	0.0	0.0	0.0	0.07541832548791894	0.0
BAAT2x_pos	0.0	0.0	0.0	0.07541832548791894	0.0
BAAT3x_pos	0.0	0.0	0.0	0.07541832548791894	0.0
BAAT4x_pos	0.0	0.0	0.0	0.07541832548791894	0.0
BACCL_pos	0.0	0.0	0.0	0.0	0.0
BACCLm_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_pos	0.0	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.0	0.0	0.0	0.0	0.0
BAMPPALDOX_pos	0.03815571948562465	0.0	0.0	0.016396236320316504	0.0
BAMPPALDOXm_pos	0.0	0.0	0.0	0.0	0.0
BBHOX_pos	0.0	0.0	0.0	0.0	0.0
BCDO_pos	0.0	0.03187935801549318	0.0	0.0	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0	0.0
BDHm_pos	0.0	0.0	0.0	0.0	0.0
BDHm_neg	0.0	0.0	0.0	0.0	0.0
BDMT_L_pos	5.089036819753902	5.14539809141632	5.121575960648392	4.941424958729169	5.01800511837735
BDMT_U_pos	5.089036819753902	5.14539809141632	5.121575960648392	4.941424958729169	5.01800511837735
BETALDHxm_pos	0.0	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0	0.0
BHMT_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILDGLCURte_pos	3.12219227687501	2.2813393949763525	3.1758499024433466	2.988181117321821	2.6266945921245393
BILDGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0	0.0
BILGLCURte_pos	2.8970482142266847	2.0984643963702063	2.601070165560918	2.287453196866396	2.3763283661187535
BILGLCURtr_pos	0.0	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0	0.0
BILIRED_pos	4.941339030820254	5.086753475213973	5.3981751565440765	5.614951371088606	5.558115651660998
BILIRUBt2_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0	0.0
